汉字	ipa	声母	韵母	声调
達	tʰɔt21	tʰ	ɔt	下陽入21
辣	lɔt21	l	ɔt	下陽入21
擦	tsʰɔt33	tsʰ	ɔt	下陰入33
扎	tɕɔt33	tɕ	ɔt	下陰入33
札	tɕɔt33	tɕ	ɔt	下陰入33
紮	tɕɔt33	tɕ	ɔt	下陰入33
察	tɕʰɔt33	tɕʰ	ɔt	下陰入33
殺	ɕɔt33	ɕ	ɔt	下陰入33
刷	ɕɔt33	ɕ	ɔt	下陰入33
割	kɔt33	k	ɔt	下陰入33
轄	kʰɔt33	kʰ	ɔt	下陰入33
渴	hɔt33	h	ɔt	下陰入33
喝	hɔt33	h	ɔt	下陰入33
括	kvɔt33	kv	ɔt	下陰入33
刮	kvɔt33	kv	ɔt	下陰入33
壓	øɔt33	ø	ɔt	下陰入33
逼	pɛk5	p	ɛk	上陰入5
璧	pɛk5	p	ɛk	上陰入5
壁	pɛk5	p	ɛk	上陰入5
迫	pɛk5	p	ɛk	上陰入5
劈	pʰɛk5	pʰ	ɛk	上陰入5
僕	pʰɛk12	pʰ	ɛk	上陽入12
覓	mɛk12	m	ɛk	上陽入12
木	mɛk12	m	ɛk	上陽入12
目	mɛk12	m	ɛk	上陽入12
牧	mɛk12	m	ɛk	上陽入12
福	fɛk5	f	ɛk	上陰入5
復	fɛk5	f	ɛk	上陰入5
腹	fɛk5	f	ɛk	上陰入5
服	fɛk12	f	ɛk	上陽入12
伏	fɛk12	f	ɛk	上陽入12
域	vɛk12	v	ɛk	上陽入12
疫	vɛk12	v	ɛk	上陽入12
役	vɛk12	v	ɛk	上陽入12
滴	tɛk5	t	ɛk	上陰入5
的	tɛk5	t	ɛk	上陰入5
踢	tʰɛk5	tʰ	ɛk	上陰入5
剔	tʰɛk5	tʰ	ɛk	上陰入5
糴	tʰɛk12	tʰ	ɛk	上陽入12
禿	tʰɛk5	tʰ	ɛk	上陰入5
獨	tʰɛk12	tʰ	ɛk	上陽入12
讀	tʰɛk12	tʰ	ɛk	上陽入12
毒	tʰɛk12	tʰ	ɛk	上陽入12
力	lɛk12	l	ɛk	上陽入12
歷	lɛk12	l	ɛk	上陽入12
曆	lɛk12	l	ɛk	上陽入12
綠	lɛk12	l	ɛk	上陽入12
鹿	lɛk12	l	ɛk	上陽入12
祿	lɛk12	l	ɛk	上陽入12
錄	lɛk12	l	ɛk	上陽入12
陸	lɛk12	l	ɛk	上陽入12
積	tsɛk5	ts	ɛk	上陰入5
績	tsɛk5	ts	ɛk	上陰入5
即	tsɛk5	ts	ɛk	上陰入5
脊	tsɛk5	ts	ɛk	上陰入5
跡	tsɛk5	ts	ɛk	上陰入5
蹟	tsɛk5	ts	ɛk	上陰入5
足	tsɛk5	ts	ɛk	上陰入5
戚	tsʰɛk5	tsʰ	ɛk	上陰入5
寂	tsʰɛk12	tsʰ	ɛk	上陽入12
促	tsʰɛk5	tsʰ	ɛk	上陰入5
族	tsʰɛk12	tsʰ	ɛk	上陽入12
續	tsʰɛk12	tsʰ	ɛk	上陽入12
俗	tsʰɛk12	tsʰ	ɛk	上陽入12
析	sɛk5	s	ɛk	上陰入5
息	sɛk5	s	ɛk	上陰入5
熄	sɛk5	s	ɛk	上陰入5
惜	sɛk5	s	ɛk	上陰入5
錫	sɛk5	s	ɛk	上陰入5
嗇	sɛk5	s	ɛk	上陰入5
宿	sɛk5	s	ɛk	上陰入5
速	sɛk5	s	ɛk	上陰入5
粟	sɛk5	s	ɛk	上陰入5
織	tɕɛk5	tɕ	ɛk	上陰入5
隻	tɕɛk5	tɕ	ɛk	上陰入5
職	tɕɛk5	tɕ	ɛk	上陰入5
粥	tɕɛk5	tɕ	ɛk	上陰入5
竹	tɕɛk5	tɕ	ɛk	上陰入5
燭	tɕɛk5	tɕ	ɛk	上陰入5
觸	tɕɛk5	tɕ	ɛk	上陰入5
祝	tɕɛk5	tɕ	ɛk	上陰入5
囑	tɕɛk5	tɕ	ɛk	上陰入5
尺	tɕʰɛk5	tɕʰ	ɛk	上陰入5
赤	tɕʰɛk5	tɕʰ	ɛk	上陰入5
值	tɕʰɛk12	tɕʰ	ɛk	上陽入12
植	tɕʰɛk12	tɕʰ	ɛk	上陽入12
直	tɕʰɛk12	tɕʰ	ɛk	上陽入12
畜	tɕʰɛk5	tɕʰ	ɛk	上陰入5
蓄	tɕʰɛk5	tɕʰ	ɛk	上陰入5
築	tɕʰɛk5	tɕʰ	ɛk	上陰入5
軸	tɕʰɛk12	tɕʰ	ɛk	上陽入12
肉	ȵɛk12	ȵ	ɛk	上陽入12
辱	ȵɛk12	ȵ	ɛk	上陽入12
褥	ȵɛk12	ȵ	ɛk	上陽入12
獄	ȵɛk12	ȵ	ɛk	上陽入12
玉	ȵɛk12	ȵ	ɛk	上陽入12
色	ɕɛk5	ɕ	ɛk	上陰入5
適	ɕɛk5	ɕ	ɛk	上陰入5
式	ɕɛk5	ɕ	ɛk	上陰入5
識	ɕɛk5	ɕ	ɛk	上陰入5
釋	ɕɛk5	ɕ	ɛk	上陰入5
石	ɕɛk12	ɕ	ɛk	上陽入12
食	ɕɛk12	ɕ	ɛk	上陽入12
蝕	ɕɛk12	ɕ	ɛk	上陽入12
縮	ɕɛk5	ɕ	ɛk	上陰入5
叔	ɕɛk5	ɕ	ɛk	上陰入5
屬	ɕɛk12	ɕ	ɛk	上陽入12
贖	ɕɛk12	ɕ	ɛk	上陽入12
熟	ɕɛk12	ɕ	ɛk	上陽入12
菊	kɛk5	k	ɛk	上陰入5
谷	kɛk5	k	ɛk	上陰入5
極	kʰɛk12	kʰ	ɛk	上陽入12
曲	kʰɛk5	kʰ	ɛk	上陰入5
局	kʰɛk12	kʰ	ɛk	上陽入12
喫	hɛk5	h	ɛk	上陰入5
易	hɛk12	h	ɛk	上陽入12
譯	hɛk12	h	ɛk	上陽入12
亦	hɛk12	h	ɛk	上陽入12
液	hɛk12	h	ɛk	上陽入12
翼	hɛk12	h	ɛk	上陽入12
哭	hɛk5	h	ɛk	上陰入5
酷	hɛk12	h	ɛk	上陽入12
斛	hɛk12	h	ɛk	上陽入12
隙	kʰvɛk5	kʰv	ɛk	上陰入5
育	jɛk5	j	ɛk	上陰入5
毓	jɛk5	j	ɛk	上陰入5
欲	jɛk12	j	ɛk	上陽入12
益	øɛk5	ø	ɛk	上陰入5
億	øɛk5	ø	ɛk	上陰入5
屋	øɛk5	ø	ɛk	上陰入5
北	pak5	p	ak	上陰入5
駁	pak33	p	ak	下陰入33
駁	pak33	p	ak	下陰入33
博	pak33	p	ak	下陰入33
撲	pʰak33	pʰ	ak	下陰入33
薄	pʰak21	pʰ	ak	下陽入21
雹	pʰak21	pʰ	ak	下陽入21
墨	mak12	m	ak	上陽入12
默	mak12	m	ak	上陽入12
剝	mak33	m	ak	下陰入33
又	mak33	m	ak	下陰入33
莫	mak21	m	ak	下陽入21
幕	mak21	m	ak	下陽入21
縛	fak21	f	ak	下陽入21
或	vak21	v	ak	下陽入21
得	tak5	t	ak	上陰入5
德	tak5	t	ak	上陰入5
啄	tak33	t	ak	下陰入33
特	tʰak12	tʰ	ak	上陽入12
託	tʰak33	tʰ	ak	下陰入33
托	tʰak33	tʰ	ak	下陰入33
喏	nak21	n	ak	下陽入21
諾	nak21	n	ak	下陽入21
肋	lak12	l	ak	上陽入12
勒	lak12	l	ak	上陽入12
洛	lak33	l	ak	下陰入33
駱	lak33	l	ak	下陰入33
絡	lak33	l	ak	下陰入33
烙	lak33	l	ak	下陰入33
酪	lak33	l	ak	下陰入33
落	lak21	l	ak	下陽入21
樂	lak21	l	ak	下陽入21
則	tsak5	ts	ak	上陰入5
作	tsak33	ts	ak	下陰入33
賊	tsʰak12	tsʰ	ak	上陽入12
錯	tsʰak33	tsʰ	ak	下陰入33
鑿	tsʰak21	tsʰ	ak	下陽入21
塞	sak5	s	ak	上陰入5
索	sak33	s	ak	下陰入33
仄	tɕak5	tɕ	ak	上陰入5
捉	tɕak33	tɕ	ak	下陰入33
鐲	tɕak33	tɕ	ak	下陰入33
測	tɕʰak5	tɕʰ	ak	上陰入5
廁	tɕʰak5	tɕʰ	ak	上陰入5
側	tɕʰak5	tɕʰ	ak	上陰入5
桌	tɕʰak33	tɕʰ	ak	下陰入33
卓	tɕʰak33	tɕʰ	ak	下陰入33
濁	tɕʰak21	tɕʰ	ak	下陽入21
各	kak33	k	ak	下陰入33
閣	kak33	k	ak	下陰入33
確	kʰak33	kʰ	ak	下陰入33
岳	ŋak21	ŋ	ak	下陽入21
樂	ŋak21	ŋ	ak	下陽入21
萼	ŋak21	ŋ	ak	下陽入21
刻	hak5	h	ak	上陰入5
黑	hak5	h	ak	上陰入5
克	hak5	h	ak	上陰入5
鶴	hak21	h	ak	下陽入21
國	kvak33	kv	ak	下陰入33
郭	kvak33	kv	ak	下陰入33
惡	øak33	ø	ak	下陰入33
百	piak33	p	iak	下陰入33
柏	piak33	p	iak	下陰入33
伯	piak33	p	iak	下陰入33
白	piak21	p	iak	上陽入21
拍	pʰiak33	pʰ	iak	下陰入33
麥	miak21	m	iak	上陽入21
脈	miak21	m	iak	上陽入21
劃	viak21	v	iak	上陽入21
獲	viak21	v	iak	上陽入21
略	liak21	l	iak	下陽入21
鵲	tsʰiak33	tsʰ	iak	下陰入33
嚼	tsʰiak33	tsʰ	iak	下陰入33
雀	tsʰiak33	tsʰ	iak	下陰入33
削	siak33	s	iak	下陰入33
酌	tɕiak33	tɕ	iak	下陰入33
灼	tɕiak33	tɕ	iak	下陰入33
宅	tɕiak21	tɕ	iak	下陽入21
著	tɕiak21	tɕ	iak	下陽入21
責	tɕiak33	tɕ	iak	下陰入33
窄	tɕiak33	tɕ	iak	下陰入33
拆	tɕʰiak33	tɕʰ	iak	下陰入33
冊	tɕʰiak33	tɕʰ	iak	下陰入33
策	tɕʰiak33	tɕʰ	iak	下陰入33
擇	tɕʰiak21	tɕʰ	iak	上陽入21
澤	tɕʰiak21	tɕʰ	iak	上陽入21
宅	tɕʰiak21	tɕʰ	iak	上陽入21
若	ȵiak21	ȵ	iak	下陽入21
瘧	ȵiak21	ȵ	iak	下陽入21
虐	ȵiak21	ȵ	iak	下陽入21
弱	ȵiak21	ȵ	iak	下陽入21
勺	ɕiak21	ɕ	iak	下陽入21
碩	ɕiak21	ɕ	iak	下陽入21
腳	kiak33	k	iak	下陰入33
格	kiak33	k	iak	下陰入33
角	kiak33	k	iak	下陰入33
革	kiak33	k	iak	下陰入33
隔	kiak33	k	iak	下陰入33
覺	kiak33	k	iak	下陰入33
怯	kʰiak33	kʰ	iak	下陰入33
卻	kʰiak33	kʰ	iak	下陰入33
額	ŋiak21	ŋ	iak	上陽入21
客	hiak33	h	iak	下陰入33
嚇	hiak33	h	iak	下陰入33
殼	hiak33	h	iak	下陰入33
學	hiak21	h	iak	上陽入21
約	jiak33	j	iak	下陰入33
藥	jiak21	j	iak	下陽入21
握	øiak33	ø	iak	下陰入33
