"匙"	"si[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"是"	"si[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"氏"	"si[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"豉"	"si[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"兒"	"dzi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"爾"	"dzi[阴上]"	"ni[阳去]替"	""	""	""	""	""	""	""	""	""	""	""
"羈"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"寄"	"kia[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"企"	"kʰi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"企"	""	""	""	""	""	""	""	""	""	""	""	""	""
"奇"	"kʰi[阳平]"	"kʰia[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"騎"	"kʰia[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"岐"	"kʰi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"技"	"ki[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"妓"	"ki[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"宜"	"ŋi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"儀"	"ŋi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"蟻"	"ŋi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"義"	"ŋi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"義"	""	""	""	""	""	""	""	""	""	""	""	""	""
"議"	"ŋi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"誼"	"ŋi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"犧"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"戲"	"hi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"椅"	"ĩ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"移"	"i[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"易"	"i[阳上]"	"ek[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"悲"	"pi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鄙"	"pʰi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"比"	"pi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"庇"	"pi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"痹"	"pi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"泌"	"pi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"秘"	"pi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"轡"	""	""	""	""	""	""	""	""	""	""	""	""	""
"丕"	"pʰi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"屁"	"pʰui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"琵"	""	""	""	""	""	""	""	""	""	""	""	""	""
"牝"	""	""	""	""	""	""	""	""	""	""	""	""	""
"備"	"pi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"鼻"	"pʰĩ[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"篦"	""	""	""	""	""	""	""	""	""	""	""	""	""
"眉"	"bai[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"楣"	"bai[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"霉"	"bue[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"美"	"mi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"媚"	""	""	""	""	""	""	""	""	""	""	""	""	""
"寐"	"bue[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"地"	"ti[阳去]"	"te[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"尼"	"ni[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"呢"	"ni[阴平]"	"ne[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"呢"	""	""	""	""	""	""	""	""	""	""	""	""	""
"膩"	"ni[阳上]"	"nek[阳入]俗"	""	""	""	""	""	""	""	""	""	""	""
"梨"	"lai[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"履"	"li[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"利"	"li[阳上]"	"lai[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"痢"	"li[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"咨"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"資"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姿"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姊"	"tsi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"次"	"tsʰu[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"瓷"	"tsʰu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"糍"	"tsi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"自"	"tsu[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"私"	"su[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"死"	"si[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"四"	"si[阴去]"	"su[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"肆"	"si[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"致"	"ti[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"遲"	"ti[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"雉"	"ti[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"稚"	"ti[阳上]"	"tsĩ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"師"	"su[阴平]"	"sai[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"獅"	"sai[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"脂"	"tsi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"脂"	""	""	""	""	""	""	""	""	""	""	""	""	""
"指"	"tsi[阴上]"	"ki[阴上]"	"tsaĩ[阴上]训"	""	""	""	""	""	""	""	""	""	""
"旨"	"tsi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"至"	"tsi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"鴟"	""	""	""	""	""	""	""	""	""	""	""	""	""
"示"	"si[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"尸"	"si[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鈰"	""	""	""	""	""	""	""	""	""	""	""	""	""
"矢"	"si[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"屎"	"sai[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"嗜"	"si[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"視"	"si[阳上]"	"tsʰi[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"二"	"dzi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"貳"	"dzi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"肌"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"飢"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"几"	"ki[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"几"	""	""	""	""	""	""	""	""	""	""	""	""	""
"冀"	"ki[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"器"	"kʰi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"棄"	"kʰi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"祈"	"kʰi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鰭"	"ki[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"耆"	""	""	""	""	""	""	""	""	""	""	""	""	""
"伊"	"i[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"懿"	""	""	""	""	""	""	""	""	""	""	""	""	""
"懿"	""	""	""	""	""	""	""	""	""	""	""	""	""
"夷"	"i[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姨"	"i[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"肄"	""	""	""	""	""	""	""	""	""	""	""	""	""
"你"	"ni[阴上]"	"[汝]li[阴上]"	"替"	""	""	""	""	""	""	""	""	""	""
"厘"	"li[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"李"	"li[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"理"	"li[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"里"	"li[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"裏"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鯉"	"li[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"吏"	"li[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"兹"	"tsi[阴平]"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"滋"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"子"	"tsi[阴上]"	"tsu[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"梓"	"tsu[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"磁"	"tsʰu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"慈"	"tsʰu[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"字"	"dzi[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"司"	"si[阴平]"	"su[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"絲"	"si[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"思"	"su[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"伺"	"si[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"辭"	"tsʰi[阳平]"	"su[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"詞"	"su[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"祠"	"su[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"巳"	""	""	""	""	""	""	""	""	""	""	""	""	""
"祀"	"su[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"似"	"su[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"寺"	"tsĩ[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"嗣"	""	""	""	""	""	""	""	""	""	""	""	""	""
"飼"	"tsʰi[阳去]"	"su[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"置"	"ti[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"痴"	"tsʰi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"耻"	"tsʰi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"持"	"tʰi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"峙"	""	""	""	""	""	""	""	""	""	""	""	""	""
"痔"	"tʰi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"治"	"ti[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"輜"	""	""	""	""	""	""	""	""	""	""	""	""	""
"廁"	"tsʰe[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"俟"	""	""	""	""	""	""	""	""	""	""	""	""	""
"士"	"su[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"事"	"su[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"史"	"su[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"使"	"sai[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"駛"	"sai[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"芝"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"之"	"tsu[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"址"	"tsi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"止"	"tsi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"趾"	"tsi[阴上]"	"tsaĩ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"志"	"tsi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"誌"	"tsi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"痣"	"ki[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"嗤"	""	""	""	""	""	""	""	""	""	""	""	""	""
"齒"	"tsʰi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"詩"	"si[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"始"	"si[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"試"	"si[阴去]"	"tsʰi[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"時"	"si[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鰣"	""	""	""	""	""	""	""	""	""	""	""	""	""
"市"	"tsʰi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"恃"	""	""	""	""	""	""	""	""	""	""	""	""	""
"侍"	"su[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"而"	"dzi[阳平]"	"au[阴去]训"	""	""	""	""	""	""	""	""	""	""	""
"耳"	"dzi[阴上] "	"hĩ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"耳"	""	""	""	""	""	""	""	""	""	""	""	""	""
"餌"	"dzi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"基"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姬"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"己"	"ki[阴上]"	"ti[阳去]"	"家己"	""	""	""	""	""	""	""	""	""	""
"紀"	"ki[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"記"	"ki[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"欺"	"kʰi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"起"	"kʰi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"杞"	"ki[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"棋"	"ki[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"其"	"kʰi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"旗"	"ki[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"期"	"kʰi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"忌"	"ki[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"疑"	"gi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"擬"	"ŋi[阴上]"	"ni[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"嘻"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"嬉"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"禧"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"熙"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"喜"	"hi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"醫"	"i[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"意"	"i[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"矣"	"i[阴上]"	"a[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"怡"	"i[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"貽"	"i[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"已"	"i[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"以"	"i[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"異"	"i[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"機"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鉿"	""	""	""	""	""	""	""	""	""	""	""	""	""
"譏"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"饑"	"ki[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"幾"	"ki[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"幾"	"kui[阴上]"	"kue[阴上]"	"ko[阴上]"	""	""	""	""	""	""	""	""	""	""
"既"	"ki[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"豈"	"kʰi[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"氣"	"kʰi[阴去]"	"kʰui[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"汽"	"kʰi[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"祈"	"kʰi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"沂"	""	""	""	""	""	""	""	""	""	""	""	""	""
"毅"	"ŋi[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"希"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"稀"	"hi[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"依"	"i[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"衣"	"i[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"累"	"lui[阴上]"	"lui[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"嘴"	"tsui[阴上]"	"tsʰui[阴去]训"	""	""	""	""	""	""	""	""	""	""	""
"髓"	"sui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"髓"	"tsʰui[阴上]"	"tsʰue[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"隨"	"sui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"揣"	"tsʰue[阳去]义“找”"	""	""	""	""	""	""	""	""	""	""	""	""
"吹"	"tsʰue[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"炊"	"tsʰue[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"垂"	"sui[阳平]"	"sue[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"睡"	"sui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"瑞"	"sui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蕊"	"lui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"規"	"kui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"規"	""	""	""	""	""	""	""	""	""	""	""	""	""
"詭"	"kui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"虧"	"kʰui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"窺"	"kʰui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"跪"	"kui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"危"	"gui[阳平]"	"ui[阳平]"	"新"	""	""	""	""	""	""	""	""	""	""
"偽"	"ui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"麾"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"麾"	""	""	""	""	""	""	""	""	""	""	""	""	""
"毁"	"hui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"毁"	""	""	""	""	""	""	""	""	""	""	""	""	""
"委"	"ui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"喂"	"ui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"為"	"ui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"為"	""	""	""	""	""	""	""	""	""	""	""	""	""
"壘"	"lui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"類"	"lui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"淚"	"lui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"醉"	"tsui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"醉"	""	""	""	""	""	""	""	""	""	""	""	""	""
"翠"	"tsʰui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"悴"	"tsʰui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"綏"	""	""	""	""	""	""	""	""	""	""	""	""	""
"雖"	"sui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"粹"	"tsʰui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"遂"	"sui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"隧"	"sui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"穗"	"sui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"追"	"tui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"槌"	"tʰui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"錘"	"tʰui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"墜"	"tsui[阳上]"	"tʰui[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"衰"	"sue[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"摔"	"sut[阴入]"	"siak[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"帥"	"sue[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"率"	"sut[阴入]"	"lut[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"錐"	"tsui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"水"	"tsui[阴上]"	"sui[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"誰"	"sui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"龜"	"kui[阴平]"	"ku[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"龜"	""	""	""	""	""	""	""	""	""	""	""	""	""
"軌"	"kui[阴上]"	"kʰui[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"癸"	"kui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"晷"	""	""	""	""	""	""	""	""	""	""	""	""	""
"愧"	"kʰui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"愧"	""	""	""	""	""	""	""	""	""	""	""	""	""
"季"	"ki[阴去]"	"kui[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"葵"	"kʰui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"逵"	"kʰui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"夔"	""	""	""	""	""	""	""	""	""	""	""	""	""
"揆"	""	""	""	""	""	""	""	""	""	""	""	""	""
"櫃"	"kui[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"帷"	"ui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"位"	"ui[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"維"	"dzui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"惟"	"ui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"遺"	"ui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"遺"	""	""	""	""	""	""	""	""	""	""	""	""	""
"唯"	"ui[阳平]"	"dzui[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"唯"	""	""	""	""	""	""	""	""	""	""	""	""	""
"飛"	"hui[阴平]"	"pue[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"非"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"匪"	"hui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"沸"	"hui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"痱"	"bui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"妃"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"菲"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"費"	"hui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"肥"	"pui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"薇"	""	""	""	""	""	""	""	""	""	""	""	""	""
"微"	"mi[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"尾"	"bue[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"未"	"bue[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"味"	"bi[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"歸"	"kui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鬼"	"kui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"貴"	"kui[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"巍"	""	""	""	""	""	""	""	""	""	""	""	""	""
"魏"	""	""	""	""	""	""	""	""	""	""	""	""	""
"揮"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"輝"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"徽"	"hui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"諱"	"hui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"卉"	"hui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"威"	"ui[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"畏"	"ue[阳上]"	"ui[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"慰"	"ui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"違"	"ui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"圍"	"ui[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"葦"	"ui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"偉"	"ui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"緯"	"ui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"胃"	"ui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"謂"	"ui[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"猬"	"ui[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"匯"	"hue[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"褒"	"pau[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"保"	"pau[阴上]"	"po[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"堡"	"pau[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"寶"	"po[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"報"	"po[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"袍"	"pʰau[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"抱"	"pau[阳上]"	"pʰo[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"暴"	"pau[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"毛"	"mau[阳平]"	"mo[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"冒"	"mau[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"帽"	"bo[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"刀"	"to[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"叨"	"tau[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"倒"	"to[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"島"	"tau[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"禱"	"tau[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"到"	"tau[阴去]"	"[遘]kau[阴去]"	"训"	""	""	""	""	""	""	""	""	""	""
"倒"	"to[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"掏"	"tʰau[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"滔"	"tʰau[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"討"	"tʰo[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"套"	"tʰau[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"桃"	"tʰo[阳平]"	"to[阳平]"	"杨桃"	""	""	""	""	""	""	""	""	""	""
"逃"	"tʰau[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"陶"	"tʰau[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"萄"	"tʰo[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"濤"	"tʰau[阳平]"	"tʰiu[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"稻"	"tau[阳上]"	"tiu[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"道"	"tau[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
