tʰuᶹ	2	图{文/新}涂{文/新}途{文/新}屠{文/新}徒{文/新}							
tʰuᶹ	3	土{文/新}吐{文/新}							
tʰuᶹ	5	吐{呕∽，文/新}							
tʰuᶹ	7	突{文/新}凸{文/新}秃{文/新}							
kuᶹ	1	姑孤咕辜菇跍{蹲下}							
kuᶹ	3	古估股鼓牯费盬臌股牯							
kuᶹ	5	故固雇顾							
kuᶹ	7	骨谷酷							
kʰuᶹ	1	枯箍							
kʰuᶹ	2	跍{蹲}							
kʰuᶹ	3	苦							
kʰuᶹ	5	库裤户{屠∽}							
kʰuᶹ	7	哭							
tsuᶹ	1	朱珠株蛛诛猪诸硃疽							
tsuᶹ	3	阻煮							
tsuᶹ	5	住注驻柱著箸坠{耳∽}苧铸							
tsuᶹ	7	浊卒镯竹{文/新}筑{文/新}祝{文/新}烛{文/新}粥逐轴触族							
tsʰuᶹ	1	粗{文/新}初{文/新}							
tsʰuᶹ	2	除储锄{文/新}薯厨殊{老}							
tsʰuᶹ	3	处{∽理}黍暑褚楚{文/新}							
tsʰuᶹ	5	处{到∽}醋							
tsʰuᶹ	7	出畜蓄触							
suᶹ	1	书舒输殊苏枢							
suᶹ	3	数{文/新}曙黍							
suᶹ	5	树竖恕庶数{∽字}诉塑嗽{新}							
suᶹ	7	术述秫叔{文/新}熟淑续嘱赎束属蜀肃							
zuᶹ	1	擩							
zuᶹ	2	如儒							
zuᶹ	3	乳汝							
zuᶹ	7	肉辱褥							
v̩	1	乌呜坞诬污巫邬{姓}							
v̩	2	无吴吾梧芜蜈毋							
v̩	3	五伍午侮武舞鹉忤							
v̩	5	误悟务雾戊恶{厌~}焐							
v̩	7	物勿屋兀							
tɕy	1	居拘车{~马炮}驹俱							
tɕy	3	举矩							
tɕy	5	句据锯巨拒距具惧俱							
tɕʰy	1	区蛆驱							
tɕʰy	2	渠瞿							
tɕʰy	5	去							
ɕy	1	虚鬚							
ɕy	2	徐							
ɕy	3	许							
ɕy	5	序{新}							
ny	3	女{文}							
tɕiu	7	局足橘粥菊卒							
tɕʰiu	7	屈倔掘曲族							
ɕiu	7	速俗旭畜蓄							
iu	7	育郁嶽域狱欲浴役疫							
a	1	阿{∽姨}							
a	2	啊{应承}							
a	3	阿{喊别人小名，~辉}							
a	5	那{白}							
pa	1	巴笆							
pa	2	把{全部}							
pa	3	把□{屎}							
pa	5	罢坝霸把{木∽}爸□{∽志：故意}□{∽搞：不要搞}							
pa	7	八爸{∽爸}□{∽搞：不要搞,语气重}拔							
pʰa	1	琶杷□{熟、软萝卜炖∽了}趴巴{下∽}							
pʰa	2	爬耙螃{∽蟹}							
pʰa	5	怕帕□{~腿：大∽}							
pʰa	7	拔							
ma	1	妈							
ma	2	麻							
ma	3	马码玛蚂							
ma	5	骂							
ma	7	抹							
fa	7	法发罚乏伐筏阀□{代，这~人}							
ta	1	他{白}							
ta	3	打							
ta	5	大							
ta	7	达答搭瘩褡跶{摔倒}□{∽皮，破皮}□{皮∽∽，怠慢}妲							
tʰa	1	他							
tʰa	3	耷□{下垂}							
tʰa	7	塔踏塌蹋獭沓							
na	1	那{姓}他{白}							
na	2	拿							
na	3	哪							
na	5	那							
na	7	纳衲捺							
la	1	拉							
la	3	喇							
la	7	辣腊蜡							
tsa	1	喳渣奓{张开}							
tsa	3	鲊{~ 肉}咋							
tsa	5	乍炸{∽弹}诈榨栅咋溅{~水淋人}							
tsa	7	杂扎札炸{∽油条}闸铡砸眨咂轧							
tsʰa	1	差{∽错}叉杈							
tsʰa	2	茶查{调~}搽{涂}							
tsʰa	3	衩{∽开，双脚分开}							
tsʰa	5	镲诧岔							
tsʰa	7	插察擦							
sa	1	沙纱莎萨杉砂山							
sa	3	洒傻撒							
sa	5	啥							
sa	7	杀刹煞趿							
ka	3	□{∽∽：肉}							
ka	7	□{剪，∽头发}							
kʰa	1	刊{∽物} □{∽∽：角落} □{∽眼睛：眼发涩或有异物}							
kʰa	3	卡□{食指拇指张开，两者的距离} □{笑声}							
kʰa	5	胯{白}							
kʰa	7	掐{白}							
xa	1	哈□{~黑路：摸夜路}□{声音嘶哑}							
xa	3	傻							
xa	5	下{白，~数}罅{缝，是否有存疑}							
xa	7	搳{∽痒，资料作阳平}□{挠痒}							
ŋa	1	压{挤∽}							
ŋa	3	□{傻}							
ŋa	5	压{从上往下∽}							
tɕia	1	加嘉家佳潺瞻沾簪粘							
tɕia	3	假{真∽}贾{姓}盏斩展{新}者{之乎∽也}							
tɕia	5	架驾嫁价假{放∽}站战暂栈溅绽颤蘸							
tɕia	7	甲夹浙折哲摘贼窄则侧蜇宅							
tɕʰia	1	参{∽加}餐搀							
tɕʰia	2	蚕惭残□{跨}谗馋							
tɕʰia	3	惨胩{食指拇指张开，两者的距离}卡{∽步虫}							
tɕʰia	5	灿							
tɕʰia	7	恰洽册策泽择彻撤拆辙辄掐厕							
ɕia	1	虾三山衫下{白读，地~}杉扇{新}							
ɕia	2	斜霞瑕							
ɕia	3	伞散{~开}陕闪{最新派}							
ɕia	5	下夏厦{∽门}散{解∽}善{最，最新派}单{姓，新}扇{最新派}							
ɕia	7	狭侠匣瞎舌色设涉摄折{∽本}涩峡嚇塞虱							
tsʲia	3	盏斩展{新}							
tsʲia	5	站战{新}暂栈溅绽							
tsʲia	7	摘贼窄则侧蜇							
tsʰʲia	1	参{∽加}餐搀							
tsʰʲia	2	蚕惭残							
tsʰʲia	3	惨							
tsʰʲia	5	灿							
tsʰʲia	7	册策泽择彻撤拆辙辄掐							
sʲia	1	虾三山衫							
sʲia	2	斜霞暇							
sʲia	3	伞散{~开}陕							
sʲia	5	散{解∽}							
sʲia	7	舌色设涉摄折{∽本}涩							
zʲia	7	热							
ia	1	鸦丫桠							
ia	2	牙芽涯衙然{新}燃{新}							
ia	3	哑雅							
ia	5	亚压							
ia	7	押鸭热压{∽岁钱}狎讶							
pia	1	班斑颁般{新}搬{新}扳							
pia	3	板版□{挣扎}							
pia	5	办扮半{最新派}伴{最新派}拌{最新派}							
pia	7	白百伯柏魄{魂∽}北帛珀							
pʰia	1	攀潘{最新派}							
pʰia	2	盘{最新派}							
pʰia	3	□{淡~~：味道淡}							
pʰia	5	盼襻瓣绊判{最新派}							
pʰia	7	拍迫							
mia	2	蛮馒							
mia	5	慢幔漫							
mia	7	麦脉陌墨默蚂{~蚱：蝗虫}							
fia	1	番翻							
fia	2	凡帆烦繁							
fia	3	反							
fia	5	犯范饭贩							
tia	1	丹担{∽心}耽爹单							
tia	3	胆							
tia	5	旦但担{∽子}蛋弹{子∽}淡诞							
tia	7	得德							
tʰia	1	摊探贪滩瘫							
tʰia	2	谈痰坛弹{∽棉花}谭潭檀							
tʰia	3	坦毯							
tʰia	5	叹炭探{打∽消息}							
tʰia	7	特							
nia	1	粘□{撒娇}□{和，我∽你讲}							
nia	2	南男难{困∽}							
nia	3	□{裹里裹~，形容十分粘人}							
nia	5	难{患∽}							
nia	7	□{~火：生气}							
lia	2	兰拦栏蓝篮							
lia	3	览揽两{∽年}							
lia	5	烂滥							
lia	7	肋勒□{舔，舔口~嘴}□{~尿，撒尿}捋							
kia	1	甘柑干{∽净}杆肝间{房~}							
kia	3	敢撖杆秆赶感							
kia	5	干							
kia	7	格革格隔嗝{打~}							
kʰia	1	刊堪勘龛							
kʰia	3	坎							
kʰia	5	看							
kʰia	7	克客刻咳							
ŋia	1	安鞍庵							
ŋia	2	谙{估计}严{把门关∽}							
ŋia	3	□{腌制}							
ŋia	5	按案暗岸晏							
ŋia	7	扼额厄轭							
xia	1	鼾酣							
xia	2	含函寒衔韩涵							
xia	3	喊							
xia	5	汉汗旱撼憾翰舰{军∽}限陷{白}苋							
xia	7	黑嚇核							
ua	1	挖蛙弯湾							
ua	2	娃玩顽							
ua	3	瓦捾{舀取}晚							
ua	5	凹万							
ua	7	袜							
sua	1	删珊拴							
sua	3	耍厦							
sua	5	疝							
sua	7	刷唰							
tsua	1	抓							
tsua	3	爪{白，手指不灵活}							
tsua	5	赚							
tsua	7	啄琢□{∽足球}□{~棒：傻瓜}							
tsʰua	3	产铲镲							
tsʰua	7	嚓							
zua	2	挼{蹂蹉}							
kua	1	瓜关							
kua	3	寡剐							
kua	5	挂卦褂							
kua	7	刮括							
kʰua	1	夸							
kʰua	3	垮							
kʰua	5	跨挎胯							
xua	1	花							
xua	2	华环还{归∽}							
xua	5	化华{姓}画话划							
xua	7	猾滑划{∽船}获哗或惑							
tʃya	5	赚							
tʃʰya	3	产铲摌{挥}							
ʃya	1	删珊拴							
ʃya	5	疝{∽气}氙{误读，~气灯}涮{又读}							
kyia	1	关							
kyia	5	惯							
kyia	7	国							
xyia	2	还环							
xyia	7	或惑							
yia	1	弯湾							
yia	2	玩							
yia	3	晚挽							
yia	5	万							
o	1	莴窝屙蜗阿{∽胶}							
o	2	峨蛾讹							
o	5	饿卧□{弄脏}							
ŋo	3	我							
ŋo	7	恶{凶∽}沃握鳄㷈{捂紧盖住使发热发酵}							
ko	1	哥歌锅戈							
ko	3	果裹							
ko	5	个过							
ko	7	各鸽搁角{∽落}割郭廓葛							
kʰo	1	科棵蝌柯珂轲苛							
kʰo	3	可颗							
kʰo	5	课搁							
kʰo	7	渴磕阔							
xo	1	喝□{哄、骗、笼络}							
xo	2	何荷{∽花}河禾和							
xo	3	火伙□{用手往前泼水}□{参与，动词}							
xo	5	货贺祸和{∽面}							
xo	7	合盒活鹤霍喝豁							
to	1	多							
to	3	朵躲							
to	5	剁舵驮跺							
to	7	夺度{揣∽}铎戳{白}							
tʰo	1	拖							
tʰo	2	驼驮佗							
tʰo	3	妥椭軃{长而下垂}							
tʰo	7	脱托拓讬							
no	1	□{睡~~，~觉}							
no	5	糯□{∽碎：唠叨}							
no	7	诺							
lo	1	啰{~唆}□{~巴，最后一个}卵{鹅∽石}							
lo	2	罗萝箩脶{指纹}骡螺锣							
lo	3	裸□{洗劫，粗暴地拿走}							
lo	5	摞络							
lo	7	乐{欢∽}骆烙落洛络							
po	1	波菠玻							
po	3	跛簸{∽箕}颇							
po	5	播							
po	7	脖博钵拨剥薄搏驳箔							
pʰo	1	坡							
pʰo	2	婆							
pʰo	3	颇							
pʰo	5	破							
pʰo	7	泼							
mo	1	摸□{慢}							
mo	2	磨{折∽}魔							
mo	3	抹□{打~和：占便宜}							
mo	5	磨{石∽}							
mo	7	末沫莫漠寞							
tso	3	左□{交换，∽东西}							
tso	5	坐座佐做住{白}							
tso	7	作昨捉卓桌镯着绰酌撮							
tsʰo	1	搓磋							
tsʰo	5	挫锉错措							
tsʰo	7	促绰撮							
so	1	唆梭蓑梳趖{滑行}							
so	3	所琐锁数{又读，~钱}							
so	7	索缩说朔率勺芍							
zo	7	若弱							
io	7	岳药钥乐{音∽}约							
tɕio	7	脚觉角{五∽钱}爵							
tɕʰio	1	悄□{老~，最后一名}							
tɕʰio	3	□{差劲，眼神不好}							
tɕʰio	7	却确鹊雀							
ɕio	3	□{看，观看}							
ɕio	7	学削							
nio	7	虐疟略							
lio	7	略掠							
e	2	而儿							
e	3	耳尔							
e	5	二贰							
nɛ	1	的{白，连读}							
pie	1	边鞭编般搬							
pie	3	扁贬匾蝙揙{把玩}							
pie	5	变便辨辫半伴汴卞							
pie	7	别憋鳖							
pʰie	1	篇偏潘							
pʰie	2	便{∽宜}盘							
pʰie	3	□{折断}片{竹∽}							
pʰie	5	片{影∽}判叛骗㡀{不好的}							
pʰie	7	撇							
mie	1	奶{吃∽}咩{羊~~}□{掰}							
mie	2	棉绵眠瞒□{∽时间，拖时间}							
mie	3	免娩勉□{掰}缅满							
mie	5	面							
mie	7	篾							
vie	1	冤渊曰{子~}鸢							
vie	2	员沅元原源圆园猿辕							
vie	3	远阮							
vie	5	院愿怨							
vie	7	月悦阅越							
tie	1	颠爹□{~兑，挤兑}							
tie	3	点典							
tie	5	电店殿垫							
tie	7	碟蝶牒跌叠迭							
tʰie	1	天添							
tʰie	2	田甜填							
tʰie	3	舔							
tʰie	7	铁帖贴蝶							
nie	1	研搛{∽菜}拈呢的{你∽书}							
nie	2	年阎□{稠}							
nie	3	碾你撵							
nie	5	念验酽{浓}砚谚							
nie	7	业聂镊捏孽							
lie	2	连莲廉镰联怜							
lie	3	脸							
lie	5	练炼恋敛							
lie	7	列烈裂劣猎							
tɕie	1	尖间{时∽}坚煎兼监肩奸							
tɕie	3	减俭检剪姐践{实∽}拣简茧							
tɕie	5	见件间{∽断}煎剑贱借建键健鉴箭践荐渐蔗							
tɕie	7	节结洁杰接绝竭揭							
tɕʰie	1	千迁歼签笺谦先{赶~}牵纤							
tɕʰie	2	前钳钱黔潜全泉乾{∽坤}虔□{~鸡毛；∽毛，拔掉开水烫过的禽类绒毛}痊							
tɕʰie	3	且浅遣践							
tɕʰie	5	欠歉							
tɕʰie	7	切截捷睫劫							
ɕie	1	先仙疝鲜宣喧些							
ɕie	2	旋贤闲咸斜{又}邪嫌							
ɕie	3	显险写选癣							
ɕie	5	现县陷限献泻							
ɕie	7	协泄歇屑穴削雪血亵							
kie	3	给							
kie	5	锯							
kʰie	1	□{限制}							
kʰie	5	去							
xie	1	□{羊~~,小羊}							
xie	3	□{∽实}							
ie	1	烟炎椰耶焉嫣							
ie	2	言盐延颜严沿铅爷芫							
ie	3	眼掩演也野							
ie	5	厌艳焰堰宴夜							
ie	7	叶{树∽}页掖□{∽壳：秕谷}							
pye	1	般搬							
pye	5	半伴拌							
pʰye	1	潘							
pʰye	2	盘							
pʰye	3	□{∽草：铲草}							
pʰye	5	判叛							
mye	2	瞒							
mye	3	满							
mye	5	漫							
tyœ	1	端							
tyœ	3	短□{阻拦}							
tyœ	5	段缎锻断							
tʰyœ	2	团							
nyœ	3	暖							
lyœ	2	鸾							
lyœ	3	卵							
lyœ	5	乱							
tʃyœ	1	遮毡钻{~进去}专砖捐绢涓占{∽米}□{∽溜溜：不伸展}							
tʃyœ	3	者转{∽弯}卷捲展							
tʃyœ	5	圈{猪~}眷券倦钻{打~}转{~动}撰传{~记}篆战							
tʃyœ	7	□{骂，日~}绝决诀							
tʃʰyœ	1	车川汆穿钏圈{~套}							
tʃʰyœ	2	缠船权拳传{~说}椽茄							
tʃʰyœ	3	扯犬喘							
tʃʰyœ	5	串窜劝䅈{牛鼻~}							
tʃʰyœ	7	缺							
ʃyœ	1	奢赊搧轩酸掀拴扇							
ʃyœ	2	蛇玄悬禅蝉婵							
ʃyœ	3	舍{∽不得}闪							
ʃyœ	5	社射舍{宿~}赡善骟扇擅单{姓}算							
yœ	2	然燃							
yœ	3	惹染软冉							
kʉœ	1	官棺观{参∽}冠{衣∽}							
kʉœ	3	管馆							
kʉœ	5	贯惯观冠灌罐							
kʰʉœ	1	宽							
kʰʉœ	3	款							
xʉœ	1	欢							
xʉœ	3	缓							
xʉœ	5	换唤焕涣幻							
uœ	1	豌							
uœ	2	完丸顽							
uœ	3	碗							
ə	2	而儿							
ə	3	耳尔							
ə	5	二贰							
pʉə	1	般搬							
pʉə	5	半伴拌							
pʰʉə	1	潘							
pʰʉə	2	盘							
pʰʉə	3	□{∽草：铲草}							
pʰʉə	5	判							
mʉə	2	瞒							
mʉə	3	满							
mʉə	5	漫							
pai	1	跛							
pai	3	摆							
pai	5	败拜稗							
pʰai	1	□{小孩游戏用的抛掷物，一般是纸折的}							
pʰai	2	排牌							
pʰai	3	□{一∽长；∽开：张开}庹{一∽：约五市尺}							
pʰai	5	派							
mai	2	埋							
mai	3	买							
mai	5	卖迈							
tai	1	呆							
tai	3	歹逮捸{拉，扯}							
tai	5	代带贷袋黛岱怠待戴							
tʰai	1	胎□{小心轻抬轻举：～豆腐}□{奉承}							
tʰai	2	台抬苔{菜∽}							
tʰai	5	太态泰汰							
nai	1	奶{祖母}□{~巴：小指，最后的}							
nai	3	奶{乳房，乳汁}							
nai	5	耐奈							
lai	2	来							
lai	3	□{∽断，扯断}□{长∽∽}							
lai	5	赖癞□{热：∽水}							
tsai	1	灾栽斋哉							
tsai	3	宰载{三年五~}							
tsai	5	在再债寨载							
tsʰai	1	猜钗差{出～}							
tsʰai	2	才材财豺柴裁							
tsʰai	3	采彩							
tsʰai	5	菜蔡							
sai	1	腮筛							
sai	5	晒							
kai	1	街该皆阶							
kai	3	改解							
kai	5	盖丐介界械届尬戒诫芥□{∽啊，反讽的意思}							
kai	7	个{一∽}							
kʰai	1	开揩							
kʰai	3	铠楷凯							
kʰai	5	概溉							
xai	1	奒{大∽∽}□{∽袍哥} □{~饭：吃饭}							
xai	2	孩鞋还{~有}偕谐							
xai	3	海蟹							
xai	5	害亥懈骇解{姓}							
ŋai	1	哀埃挨{∽近}唉							
ŋai	2	岩呆{∽板}挨{∽打}							
ŋai	3	矮							
ŋai	5	爱碍艾隘							
ai	2	来{连读，出∽}							
suai	1	衰□{∽摆人：戏弄人}							
suai	2	□{呆笨}							
suai	3	甩摔{∽跤}							
suai	5	帅率							
tsʰuai	1	揣							
tsʰuai	3	揣{∽度}							
tsʰuai	5	□{潵泼}							
tsuai	1	□{∽瞌睡}摔{白，跌}							
tsuai	2	跩{∽得很}							
tsuai	3	跩{∽得很，傲气}							
tsuai	5	拽{往下掼}□{磕~:栗暴}							
kuai	1	乖							
kuai	3	拐□{麻~:一种有麻点的小青蛙}							
kuai	5	怪							
kʰuai	3	块傀蒯							
kʰuai	5	快筷会{∽计}刽							
xuai	2	怀淮槐							
xuai	5	坏							
uai	1	歪							
uai	3	崴□{~账：转账给别人}							
uai	5	外							
luai	3	□{长∽∽}							
pei	1	杯卑碑悲背{∽东西}							
pei	3	婢							
pei	5	贝背{脊∽}倍臂辈焙陛蓓							
pʰei	1	批坯丕胚							
pʰei	2	培陪赔裴							
pʰei	5	配佩譬沛辔							
pʰei	7	呸							
fei	1	飞非扉妃菲霏							
fei	2	肥							
fei	3	匪翡诽							
fei	5	废肺费痱吠□{不安分，调皮}							
tei	1	堆							
tei	3	趸							
tei	5	对兑队碓							
tʰei	1	推							
tʰei	2	颓							
tʰei	3	腿							
tʰei	5	退褪{∽色}							
nei	5	内							
lei	1	追{白}							
lei	2	雷擂{∽钵}							
lei	3	吕垒馁累{∽计}屡{~教不改}侣							
lei	5	累泪擂{∽台}类							
mei	2	梅霉煤媒枚靡莓玫縻{～马：用绳子拉住使马只能在一定范围内活动}							
mei	3	美每没{~有}							
mei	5	媚妹寐魅眸							
tsuei	1	追锥							
tsuei	2	贼							
tsuei	3	嘴							
tsuei	5	最罪醉赘坠缀							
tsʰuei	1	崔催吹炊							
tsʰuei	2	垂锤槌捶							
tsʰuei	5	翠脆粹悴							
suei	1	虽尿{猪~脬}							
suei	2	谁隋随							
suei	3	水髓□{捉，~背时}							
suei	5	碎岁瑞睡遂絮隧祟							
kuei	1	归龟闺圭硅							
kuei	3	鬼轨诡							
kuei	5	跪桂柜贵癸瑰							
kʰuei	1	盔魁亏							
kʰuei	2	奎葵逵							
kʰuei	3	傀{又}							
kʰuei	5	愧溃							
xuei	1	灰恢诙挥辉晖麾徽							
xuei	2	回蛔茴							
xuei	3	悔毁							
xuei	5	汇彗慧卉贿会烩绘晦讳惠蕙穗							
uei	1	威煨巍萎							
uei	2	为维惟唯违围苇微薇							
uei	3	委萎纬尾							
uei	5	为{~了}卫伪位畏胃谓蝟渭慰{新}未味魏							
uei	7	喂							
zuei	5	锐							
pau	1	包胞苞							
pau	3	保宝堡{碉~}饱							
pau	5	抱报暴豹爆鲍龅鉋{推~}							
pʰau	1	抛脬泡{气~卵：小肠疝气}□{捧~:奉承}□{肿}							
pʰau	2	袍咆刨炮{~制}褒							
pʰau	3	跑							
pʰau	5	炮{大∽}泡{~沫}雹鉋{~花：鉋木花}							
mau	1	猫							
mau	2	毛矛茅锚							
mau	3	卯牡{∽丹}							
mau	5	冒帽貌							
tau	1	刀叨							
tau	3	岛捣祷倒{~下}							
tau	5	导倒{~水}到道稻盗蹈□{铸造}							
tʰau	1	滔韬掏{~沟 }							
tʰau	2	桃陶淘逃涛							
tʰau	3	讨□{拿开某物，采摘}							
tʰau	5	套							
nau	2	挠铙							
nau	3	恼脑							
nau	5	闹{打~}痨{～药：毒药}！							
lau	1	捞							
lau	2	劳捞涝唠痨牢							
lau	3	老□{举：~手}							
lau	5	痨{干疙~:疥疮}闹{莲花~}□{～家：串门}							
kau	1	高膏羔糕皋							
kau	3	搞稿							
kau	5	告窖							
kau	7	□{与人作对，说话目中无人}							
kʰau	1	敲{□～脚～手：身体虚弱不灵便貌}							
kʰau	3	考烤拷							
kʰau	5	靠铐							
xau	1	薅{∽秧}蒿							
xau	2	豪毫号{~叫}壕							
xau	3	好{∽坏}							
xau	5	耗号{军~}浩好{喜~}□{这么，那么的省词，本字疑为号}□{占位子}							
ŋau	1	爊{∽油，或作“熬”}							
ŋau	2	敖熬{煎~}鳌							
ŋau	3	咬袄							
ŋau	5	傲坳拗□{撬}							
ŋau	7	□{吃}							
sau	1	烧骚梢稍							
sau	2	韶苕							
sau	3	少{多∽}扫{∽地}嫂饷{~午：午、晚饭之间的便饭}晌{～午：中午过后的一段时间}							
sau	5	少{∽年}扫{~把}哨绍潲臊□{亮∽:明亮宽敞貌}							
tsau	1	招遭糟昭召{~唤}钊朝{~霞}沼{~气}							
tsau	3	早蚤枣爪澡找							
tsau	5	皂灶罩赵召{号~}照肇{～事：惹事}兆造{～辈：可怜}□{调皮}							
tsau	7	着{~打：挨打}							
tsʰau	1	操抄钞超绰{宽~}							
tsʰau	2	曹槽漕嘈螬{～虫：蛔虫}朝{~廷}嘲潮巢							
tsʰau	3	草吵炒							
tsʰau	5	造糙燥躁□{～人：破口大骂人}							
zau	2	饶娆							
zau	3	扰绕{围~}							
zau	5	绕{∽路，∽弯子}							
tiau	1	刁貂雕碉凋挑							
tiau	3	屌鸟{黄豆~:一种摁指大的小鸟}							
tiau	5	钓吊掉{~下来}调{~动}							
tʰiau	1	挑							
tʰiau	2	条调{∽和}							
tʰiau	3	掉{∽脸}							
tʰiau	5	跳佻							
niau	3	鸟							
niau	5	尿							
liau	2	辽疗僚燎聊寥瞭							
liau	3	了{结束}							
liau	5	料廖□{～垃圾：扔垃圾}撂							
piau	1	标彪膘飙□{喷出}							
piau	3	表							
piau	5	鳔□{滑}							
pʰiau	1	漂{∽流}飘□{打赌}							
pʰiau	2	嫖瓢							
pʰiau	3	瞟							
pʰiau	5	票漂{∽亮}							
miau	1	猫							
miau	2	苗描瞄							
miau	3	秒杳淼渺							
miau	5	妙庙谬							
tɕiau	1	交郊胶教{~书}焦椒骄娇矫浇							
tɕiau	7	□{嘴巴~，能言善辩}嚼							
tɕiau	3	狡绞铰搅剿缴□{倔强}							
tɕiau	5	教{~材}校{~对}较觉{睡~}轿叫嚼醮							
tɕʰiau	1	锹缲{～衣服}悄翘{~脚}							
tɕʰiau	2	乔桥荞瞧□{木板翘曲}							
tɕʰiau	3	巧							
tɕʰiau	5	俏窍翘{鸡~尾：鸡尾}							
ɕiau	1	消霄宵硝肖{姓}哨箫萧潇□{推翻}							
ɕiau	2	淆肴							
ɕiau	3	小晓							
ɕiau	5	孝笑效啸校{学~}酵							
iau	1	腰妖邀要{~求}夭幺{～儿：老儿子 }							
iau	2	摇谣遥姚尧{□～裤：短裤}							
iau	3	舀{～水}							
iau	5	要{∽饭}耀跃							
məu	2	牟眸							
məu	3	亩某							
təu	1	都{~是}兜逗{～人笑}							
təu	3	斗{升~}陡堵赌肚{牛马的肚子}							
