聲母	韻母	聲調	漢字	註釋
ʃ	iɑ	[3]	下	～車
ʃ	iɑ	[3]	小	～學
ʃ	iɑ	[5]	笑	2
ʃ	iɑ	[5]	少	～年
ʃ	iɑ	[5]	曉	用於人名
ʃ	iɑ	[5]	僥	
ʃ	iɑ	[7]	瞎	
ʒ	iɑ	[2]	巢	
ʒ	iɑ	[2]	剿	
ʒ	iɑ	[2]	兆	
ʒ	iɑ	[8]	轄	
ʒ	iɑ	[11]	狹	～隘
tɕ	iɑ	[1]	家	國～,人～
tɕ	iɑ	[1]	加	
tɕ	iɑ	[1]	嘉	
tɕ	iɑ	[1]	郊	
tɕ	iɑ	[1]	狡	
tɕ	iɑ	[1]	窖	讀字
tɕ	iɑ	[1]	驕	
tɕ	iɑ	[1]	嬌	
tɕ	iɑ	[1]	矯	
tɕ	iɑ	[3]	假	真～
tɕ	iɑ	[3]	賈	
tɕ	iɑ	[3]	較	
tɕ	iɑ	[3]	繳	
tɕ	iɑ	[5]	假	放～
tɕ	iɑ	[5]	架	
tɕ	iɑ	[5]	嫁	
tɕ	iɑ	[5]	稼	
tɕ	iɑ	[5]	價	
tɕ	iɑ	[5]	庎	碗～櫥:碗櫥
tɕ	iɑ	[5]	教	～育
tɕ	iɑ	[5]	校	大～
tɕ	iɑ	[5]	餃	
tɕ	iɑ	[13]	介	～紹
tɕ	iɑ	[7]	眨	
tɕ	iɑ	[7]	夾	動詞
tɕ	iɑ	[7]	裌	
tɕ	iɑ	[7]	甲	
tɕ	iɑ	[7]	挾	～菜
tɕ	iɑ	[15]	茄	番～
tɕʰ	iɑ	[5]	揢	捉;拿
tɕʰ	iɑ	[5]	竅	
tɕʰ	iɑ	[7]	恰	
dʑ	iɑ	[2]	喬	
dʑ	iɑ	[2]	僑	
dʑ	iɑ	[6]	轎	2
dʑ	iɑ	[6]	射	肚～:拉肚子
dʑ	iɑ	[6]	□	剩
dʑ	iɑ	[6]	茄	～菜:茄子
dʑ	iɑ	[8]	挾	抱
ȵ	iɑ	[2]	牙	
ȵ	iɑ	[2]	芽	名詞;動詞,使發芽
ȵ	iɑ	[2]	衙	
ȵ	iɑ	[2]	饒	上～:地名;富～
ȵ	iɑ	[2]	堯	
ȵ	iɑ	[4]	瓦	
ȵ	iɑ	[4]	艾	1
ȵ	iɑ	[6]	尿	2
ȵ	iɑ	[6]	□	合起兩手的掌心揉
ȵ	iɑ	[6]	□	一～:一小捆
∅	iɑ	[1]	雅	
∅	iɑ	[1]	鴉	
∅	iɑ	[1]	椏	
∅	iɑ	[1]	妖	
∅	iɑ	[1]	邀	
∅	iɑ	[1]	要	～求
∅	iɑ	[2]	霞	
∅	iɑ	[2]	瑕	
∅	iɑ	[2]	蛤	～蟆烏兒:蝌蚪
∅	iɑ	[2]	耶	
∅	iɑ	[2]	爺	
∅	iɑ	[2]	餚	
∅	iɑ	[2]	謠	
∅	iɑ	[2]	姚	姓
∅	iɑ	[3]	啞	
∅	iɑ	[3]	亞	
∅	iɑ	[4]	下	～底,～降
∅	iɑ	[6]	夏	姓
∅	iɑ	[6]	夏	春～
∅	iɑ	[6]	野	
∅	iɑ	[6]	夜	
∅	iɑ	[6]	效	
∅	iɑ	[6]	校	～長
∅	iɑ	[6]	躍	
∅	iɑ	[10]	匣	一～:一盒
∅	iɑ	[7]	押	2
∅	iɑ	[8]	狹	
∅	iɑ	[8]	峽	三～
∅	iɑ	[8]	洽	
∅	iɑ	[8]	協	
∅	iɑ	[0]	厦	大～
∅	iɑ	[0]	害	厲～
∅	iɑ	[11]	厦	～門
t	uɑ	[7]	搭	1
t	uɑ	[7]	答	～應
tʰ	uɑ	[7]	塔	
tʰ	uɑ	[7]	塌	
tʰ	uɑ	[7]	獺	
tʰ	uɑ	[7]	□	石～:岩石
d	uɑ	[8]	達	
d	uɑ	[12]	踏	3腳～車:自行車
l	uɑ	[8]	臘	
l	uɑ	[8]	蠟	
l	uɑ	[8]	鑞	
l	uɑ	[8]	辣	
l	uɑ	[8]	□	焚燒
l	uɑ	[8]	□	拃
k	uɑ	[1]	瓜	
k	uɑ	[3]	寡	
k	uɑ	[3]	剮	
k	uɑ	[3]	拐	
k	uɑ	[5]	怪	
k	uɑ	[5]	掛	
k	uɑ	[5]	卦	
k	uɑ	[13]	□	～□dɤ¹¹³:饞
k	uɑ	[7]	括	包～
k	uɑ	[7]	刮	
k	uɑ	[7]	㶁	裂;迸
kʰ	uɑ	[1]	誇	
kʰ	uɑ	[5]	快	
kʰ	uɑ	[7]	垮	
kʰ	uɑ	[7]	跨	讀字
kʰ	uɑ	[7]	闊	
ɡ	uɑ	[2]	懷	圍～:圍裙
x	uɑ	[1]	花	
x	uɑ	[3]	□	酒
x	uɑ	[5]	化	
x	uɑ	[7]	豁	～拳:猜拳
x	uɑ	[7]	霍	～閃:閃電
x	uɑ	[7]	□	一～:橘子、饅頭等掰下的一部分
∅	uɑ	[1]	蛙	
∅	uɑ	[2]	華	中～
∅	uɑ	[2]	劃	～船
∅	uɑ	[2]	華	姓
∅	uɑ	[2]	樺	
∅	uɑ	[2]	槐	
∅	uɑ	[5]	□	伸手去夠
∅	uɑ	[6]	畫	
∅	uɑ	[6]	話	
∅	uɑ	[6]	劃	計～
∅	uɑ	[7]	挖	
∅	uɑ	[8]	活	
ʃ	yɑ	[1]	沙	
ʃ	yɑ	[1]	紗	
ʃ	yɑ	[1]	砂	
ʃ	yɑ	[1]	□	～□mia²⁴³:麻利
ʃ	yɑ	[3]	產	～母:產婦
ʃ	yɑ	[5]	曬	
ʃ	yɑ	[5]	□	野外搭建的茅棚
ʃ	yɑ	[13]	釤	～䥛:鐮刀
ʃ	yɑ	[7]	殺	
ʃ	yɑ	[12]	□	～□tsʰɛ⁵³:勤勞
ʒ	yɑ	[6]	射	～箭
ʒ	yɑ	[8]	閘	
ʒ	yɑ	[8]	煠	煮
tɕ	yɑ	[1]	渣	
tɕ	yɑ	[1]	抓	～牌兒
tɕ	yɑ	[5]	榨	
tɕ	yɑ	[5]	□	無賴～:無賴的行爲
tɕ	yɑ	[13]	□	～拄:幫助挑擔用的棍子
tɕʰ	yɑ	[1]	叉	
tɕʰ	yɑ	[1]	岔	
tɕʰ	yɑ	[1]	車	汽～
tɕʰ	yɑ	[3]	□	向前用力踩踏,如踩剎車的動作
tɕʰ	yɑ	[7]	插	
dʑ	yɑ	[2]	茶	
dʑ	yɑ	[2]	搐	
dʑ	yɑ	[2]	查	1
dʑ	yɑ	[8]	踏	踩;～確:腳踩的碓
p	a	[1]	杯	
p	a	[1]	□	粘貼,指層狀物如紙張等
p	a	[1]	□	～子兒:拾子兒
p	a	[5]	簸	動詞
p	a	[5]	貝	
p	a	[5]	輩	
p	a	[5]	背	身體部位;～書包
p	a	[5]	□	叨
pʰ	a	[1]	胚	
pʰ	a	[1]	坯	
pʰ	a	[5]	配	
b	a	[2]	培	
b	a	[2]	陪	
b	a	[2]	賠	
b	a	[6]	倍	
b	a	[6]	背	背誦
b	a	[6]	□	一～花:一枝花
b	a	[6]	□	稻～:稻穗
m	a	[2]	埋	
m	a	[2]	梅	
m	a	[2]	枚	
m	a	[2]	媒	
m	a	[2]	煤	
m	a	[6]	妹	
f	a	[5]	□	不會
t	a	[1]	堆	
t	a	[3]	𠡒	雙手向兩邊扯布、紙等
t	a	[5]	戴	姓
t	a	[5]	對	
t	a	[5]	碓	
t	a	[13]	□	～裏側兒:側着
t	a	[15]	□	先～:先
tʰ	a	[1]	胎	
tʰ	a	[1]	台	～州
tʰ	a	[1]	苔	口～:舌苔
tʰ	a	[1]	推	推託
tʰ	a	[1]	煺	去毛
tʰ	a	[1]	□	一～:一幢
tʰ	a	[3]	腿	
tʰ	a	[5]	態	
tʰ	a	[5]	退	
tʰ	a	[12]	□	～□pɑ̃⁵³:差
d	a	[2]	臺	
d	a	[2]	檯	
d	a	[2]	苔	青～
d	a	[2]	鮐	鮎～:鮎魚
d	a	[4]	待	
d	a	[4]	殆	
d	a	[13]	□	夥～:朋友
d	a	[6]	貸	
d	a	[6]	代	
d	a	[6]	袋	
d	a	[6]	兌	
d	a	[6]	□	粜
d	a	[6]	□	這麼
d	a	[11]	怠	～工
n	a	[4]	乃	
n	a	[4]	耐	
n	a	[4]	賴	2
n	a	[6]	奈	
l	a	[2]	來	1
l	a	[2]	雷	天～:雷
l	a	[6]	癗	～毒:一種毒瘡
l	a	[6]	𨀤	滾動;躺;擀
l	a	[15]	□	日～:白天
ts	a	[1]	災	
ts	a	[1]	栽	
ts	a	[5]	宰	
ts	a	[5]	再	
ts	a	[5]	載	～貨
ts	a	[5]	寨	大～
tsʰ	a	[1]	猜	
tsʰ	a	[1]	催	
tsʰ	a	[3]	彩	
tsʰ	a	[3]	採	
tsʰ	a	[3]	睬	
tsʰ	a	[3]	燦	2
tsʰ	a	[5]	菜	
dz	a	[2]	才	
dz	a	[2]	材	～料
dz	a	[2]	財	
dz	a	[2]	組	
dz	a	[2]	豺	2
dz	a	[4]	在	
s	a	[1]	碎	讀字
s	a	[1]	衰	
s	a	[1]	摔	讀字
s	a	[5]	棲	雞～:雞屋
s	a	[5]	賽	
s	a	[5]	帥	
s	a	[7]	塞	2
z	a	[2]	材	棺～
z	a	[2]	裁	
z	a	[4]	罪	
z	a	[6]	□	如果
z	a	[8]	截	
k	a	[1]	該	
k	a	[3]	改	
k	a	[5]	蓋	
k	a	[5]	丐	
k	a	[0]	溉	灌～
k	a	[15]	概	大～
kʰ	a	[1]	開	
kʰ	a	[3]	凱	
kʰ	a	[0]	慨	憾～～
ɡ	a	[4]	徛	站立
ɡ	a	[6]	隑	1倚靠
ŋ	a	[2]	呆	
ŋ	a	[2]	艾	2
ŋ	a	[4]	礙	
ŋ	a	[6]	外	～公,～婆
x	a	[3]	海	
x	a	[3]	□	炫耀,吹牛
∅	a	[1]	哀	
∅	a	[1]	挨	讀字
∅	a	[2]	孩	
∅	a	[4]	亥	
∅	a	[5]	愛	
∅	a	[5]	隘	
∅	a	[6]	害	害人
∅	a	[6]	隑	2倚靠
∅	a	[0]	來	2趨向補語
∅	a	[0]	啊	語氣詞
p	ia	[1]	巴	
p	ia	[1]	芭	
p	ia	[1]	疤	
p	ia	[1]	□	用手抓
p	ia	[3]	把	～手,～握
p	ia	[5]	壩	水溝或小溪上築成的小堤壩
p	ia	[13]	把	一～
p	ia	[7]	八	
p	ia	[7]	迫	被～
pʰ	ia	[1]	□	披
pʰ	ia	[5]	帕	
b	ia	[2]	爬	
b	ia	[2]	琶	
b	ia	[2]	杷	
b	ia	[2]	鈀	
b	ia	[2]	□	撓
b	ia	[2]	□	一～:一捺
b	ia	[6]	耙	
b	ia	[6]	稗	
b	ia	[6]	䶕	牙齒外露
b	ia	[8]	拔	
m	ia	[2]	麻	
m	ia	[2]	痲	
m	ia	[2]	蟆	蛤～烏兒:蝌蚪
m	ia	[2]	□	～□lɑ̃¹¹³:籮筐
m	ia	[4]	馬	
m	ia	[4]	碼	
m	ia	[4]	□	老～:妻子
m	ia	[4]	□	□ʃyɑ³³～:麻利
m	ia	[6]	罵	
m	ia	[8]	襪	
m	ia	[12]	□	裝～□tʃʰiɤ⁵³⁴:性交
t	ia	[7]	跌	
tʰ	ia	[7]	貼	
tʰ	ia	[7]	帖	
tʰ	ia	[7]	鐵	
tʰ	ia	[12]	□	～～□pɯ⁵³:裸露上身
d	ia	[8]	疊	
l	ia	[4]	鱧	烏魚
l	ia	[8]	□	泥土變硬
tʃ	ia	[5]	姐	～～:伯母
tʃ	ia	[5]	借	
tʃ	ia	[5]	蔗	
tʃ	ia	[5]	□	～手:左手
tʃ	ia	[5]	□	～□bɛ̃⁰:蝗蟲
tʃ	ia	[5]	□	～□lyõ³³⁴:蟬,指個兒較小的
tʃ	ia	[5]	□	□u¹¹～蜂:馬蜂
tʃ	ia	[5]	□	～□pɯ⁵⁵花:杜鵑花
tʃ	ia	[7]	節	
tʃʰ	ia	[3]	□	斟;倒,指液體
tʃʰ	ia	[5]	笡	斜
tʃʰ	ia	[7]	切	～菜
tʃʰ	ia	[7]	□	鴨子或鵝啄人
tʃʰ	ia	[0]	□	2起來
dʒ	ia	[8]	習	2
dʒ	ia	[8]	絕	～氣:斷氣
dʒ	ia	[8]	籍	～貫
ʃ	ia	[1]	賒	
ʃ	ia	[1]	鰓	
ʃ	ia	[3]	寫	
ʃ	ia	[3]	舍	弗～□kɯ⁵³:捨不得
ʃ	ia	[3]	舍	宿～
ʃ	ia	[3]	懈	松～
ʃ	ia	[3]	解	姓
ʃ	ia	[5]	卸	
ʃ	ia	[5]	瀉	
ʃ	ia	[5]	赦	
ʃ	ia	[5]	細	小
ʃ	ia	[12]	□	眼～毛:睫毛
ʒ	ia	[2]	斜	
ʒ	ia	[2]	蛇	
ʒ	ia	[4]	邪	
ʒ	ia	[4]	社	
ʒ	ia	[6]	謝	
ʒ	ia	[6]	佘	
ʒ	ia	[6]	紹	介～
ʒ	ia	[11]	麝	～香
tɕ	ia	[1]	皆	
tɕ	ia	[1]	階	
tɕ	ia	[1]	佳	
tɕ	ia	[1]	街	2
tɕ	ia	[3]	解	～放
tɕ	ia	[5]	屆	
tɕ	ia	[5]	戒	2
ȵ	ia	[8]	捏	
∅	ia	[2]	涯	
∅	ia	[2]	來	原～
∅	ia	[4]	械	
∅	ia	[6]	也	
∅	ia	[0]	呀	語氣詞
∅	ia	[0]	□	1起來
t	ua	[0]	□	倒來
k	ua	[3]	會	～計
k	ua	[3]	檜	秦～
kʰ	ua	[1]	盔	
kʰ	ua	[1]	魁	～星閣
kʰ	ua	[1]	奎	
kʰ	ua	[5]	塊	
kʰ	ua	[5]	筷	衛生～
x	ua	[1]	恢	
x	ua	[1]	灰	
x	ua	[1]	□	摔
x	ua	[5]	悔	
x	ua	[5]	晦	
∅	ua	[1]	歪	讀字
∅	ua	[1]	煨	
∅	ua	[2]	回	
∅	ua	[2]	茴	
∅	ua	[2]	懷	彭德～
∅	ua	[2]	淮	
∅	ua	[6]	匯	
∅	ua	[6]	會	開～
∅	ua	[6]	會	弗～:不會
∅	ua	[6]	會	乖
∅	ua	[6]	壞	讀字
∅	ua	[6]	彙	
∅	ua	[6]	□	抬着遊行的演戲的臺子
p	ɛ	[1]	碑	
p	ɛ	[1]	卑	
p	ɛ	[1]	悲	
p	ɛ	[5]	彼	
p	ɛ	[7]	潷	
p	ɛ	[7]	逼	
p	ɛ	[7]	迫	單念
p	ɛ	[7]	壁	
pʰ	ɛ	[3]	丕	
b	ɛ	[2]	裴	
b	ɛ	[6]	背	～書
b	ɛ	[6]	焙	
b	ɛ	[6]	備	
b	ɛ	[8]	𧼱	追
b	ɛ	[11]	佩	～服
b	ɛ	[11]	被	～迫
m	ɛ	[2]	媚	
m	ɛ	[4]	每	
m	ɛ	[4]	美	
m	ɛ	[6]	昧	
m	ɛ	[6]	□	一～店:一爲店
f	ɛ	[7]	弗	～要:不要
t	ɛ	[5]		
t	ɛ	[5]	□	無事～:沒關係
t	ɛ	[5]	□	～過:舒服
t	ɛ	[7]	得	難～,來～及
t	ɛ	[7]	扚	用指甲掐
t	ɛ	[7]	嫡	
t	ɛ	[7]	的	～確
t	ɛ	[0]	□	我～:我們
tʰ	ɛ	[7]	踢	
d	ɛ	[8]	糴	
l	ɛ	[8]	力	
l	ɛ	[8]	□	□gə¹¹～:什麼
l	ɛ	[8]	𢯰	控水;倒懸
ts	ɛ	[5]	只	
ts	ɛ	[5]		
ts	ɛ	[5]	者	記～
ts	ɛ	[5]	隻	一～
ts	ɛ	[7]	鯽	
ts	ɛ	[7]	側	轉～:睡覺時翻身
ts	ɛ	[7]	織	～布
ts	ɛ	[7]	識	認識
tsʰ	ɛ	[3]		
tsʰ	ɛ	[3]	□	□ʃyɑ³³～:勤勞
tsʰ	ɛ	[7]	刺	～鞋底:納鞋底
tsʰ	ɛ	[7]	戚	
tsʰ	ɛ	[7]	尺	一～八
dz	ɛ	[8]	直	
dz	ɛ	[8]	值	
s	ɛ	[7]	塞	1
s	ɛ	[7]	息	1
s	ɛ	[7]	式	1
s	ɛ	[7]	惜	1
s	ɛ	[7]	適	1
z	ɛ	[6]		
z	ɛ	[6]	□	～□tʃʰy⁰:非常疲勞
z	ɛ	[8]	食	
z	ɛ	[8]	席	1
z	ɛ	[8]	石	
z	ɛ	[8]	隨	
kʰ	ɛ	[3]		
kʰ	ɛ	[3]	□	老～:撲克
∅	ɛ	[0]	欸	語氣詞,表驚訝
tʰ	uɛ	[1]	推	～土機
d	uɛ	[6]	隊	
d	uɛ	[6]	墜	
d	uɛ	[11]	隧	～道
l	uɛ	[2]	雷	姓
l	uɛ	[2]	累	連～
l	uɛ	[2]	壘	
l	uɛ	[6]	屢	
l	uɛ	[6]	內	
l	uɛ	[6]	累	積～
l	uɛ	[6]	類	
l	uɛ	[15]	儡	傀～
ts	uɛ	[1]	追	讀字
ts	uɛ	[1]	錐	
ts	uɛ	[3]	粹	2
ts	uɛ	[5]	最	
tsʰ	uɛ	[1]	崔	
tsʰ	uɛ	[1]	吹	2
tsʰ	uɛ	[1]	炊	2
tsʰ	uɛ	[3]	粹	1
tsʰ	uɛ	[5]	脆	
tsʰ	uɛ	[5]	翠	
s	uɛ	[3]	雖	～然
s	uɛ	[3]	綏	
s	uɛ	[5]	歲	2
s	uɛ	[5]	稅	
z	uɛ	[2]	垂	2
z	uɛ	[2]	誰	讀字
z	uɛ	[6]	芮	
z	uɛ	[6]	銳	
z	uɛ	[6]	睡	
z	uɛ	[6]	瑞	
z	uɛ	[6]	遂	
k	uɛ	[1]	規	
k	uɛ	[1]	軌	
k	uɛ	[3]	鬼	2
k	uɛ	[5]	劊	～子手
k	uɛ	[5]	閨	
k	uɛ	[5]	桂	
k	uɛ	[5]	詭	
k	uɛ	[5]	貴	2
kʰ	uɛ	[1]	虧	
kʰ	uɛ	[1]	窺	
kʰ	uɛ	[5]	愧	
kʰ	uɛ	[13]	傀	～儡
ɡ	uɛ	[2]	馗	鍾～
ɡ	uɛ	[2]	葵	
ɡ	uɛ	[2]	癸	
ɡ	uɛ	[2]	□	清點錢物
ɡ	uɛ	[4]	跪	2
ɡ	uɛ	[6]	逵	
ɡ	uɛ	[6]	櫃	2
x	uɛ	[1]	輝	
x	uɛ	[1]	徽	
x	uɛ	[3]	賄	
x	uɛ	[3]	繪	
x	uɛ	[3]	麾	
x	uɛ	[3]	毀	
x	uɛ	[3]	揮	
∅	uɛ	[1]	慧	
∅	uɛ	[1]	威	
∅	uɛ	[2]	桅	
∅	uɛ	[2]	危	
∅	uɛ	[2]	爲	行～
∅	uɛ	[2]	圍	2
∅	uɛ	[2]	違	
∅	uɛ	[2]	葦	
∅	uɛ	[2]	謂	
∅	uɛ	[3]	萎	
∅	uɛ	[3]	委	
∅	uɛ	[3]	畏	
∅	uɛ	[3]	慰	
∅	uɛ	[4]	僞	
∅	uɛ	[4]	魏	
∅	uɛ	[4]	偉	
∅	uɛ	[4]	緯	
∅	uɛ	[14]	穢	淫～
∅	uɛ	[13]	微	稍～
∅	uɛ	[6]	胃	
∅	uɛ	[6]	衛	
∅	uɛ	[6]	惠	
∅	uɛ	[6]	爲	介詞
∅	uɛ	[6]	位	
∅	uɛ	[6]	諱	
p	o	[1]	菠	
p	o	[1]	包	
p	o	[1]	胞	
p	o	[1]	□	□də̃²⁴～:一種圓形竹器,較濺
p	o	[3]	褒	1
p	o	[3]	保	
p	o	[3]	堡	
p	o	[3]	寶	
p	o	[3]	飽	
p	o	[5]	報	
p	o	[5]	趵	蛙類跳或球等彈
p	o	[7]	剝	
p	o	[7]	駁	
pʰ	o	[1]	拋	
pʰ	o	[1]	泡	鬆軟
pʰ	o	[3]	拍	～馬屁
pʰ	o	[5]	炮	
pʰ	o	[5]	泡	水～;動詞
pʰ	o	[13]	箔	錫～
pʰ	o	[7]	樸	
pʰ	o	[7]	僕	
pʰ	o	[7]	□	蘆荊～:蓉
pʰ	o	[7]	□	柚子
b	o	[2]	袍	
b	o	[2]	跑	
b	o	[6]	鮑	動詞
b	o	[6]	鮑	
b	o	[6]	爆	
b	o	[10]	瀑	～布
b	o	[8]	博	
b	o	[8]	薄	厚～
b	o	[8]	縛	
b	o	[8]	雹	
m	o	[2]	摩	～託車
m	o	[2]	毛	
m	o	[2]	茅	
m	o	[4]	卯	
m	o	[6]	冒	
m	o	[6]	帽	
m	o	[6]	貌	
m	o	[6]	畝	
m	o	[8]	莫	
m	o	[8]	膜	
m	o	[8]	寞	
m	o	[8]	摸	
m	o	[8]	陌	
m	o	[15]	□	響～:因食物太鹹而患病
t	o	[1]	刀	
t	o	[3]	禱	
t	o	[3]	倒	打～
t	o	[3]	倒	～水
t	o	[5]	到	
t	o	[5]	□	一～:一沓
t	o	[12]	篤	～定
tʰ	o	[3]	討	
tʰ	o	[5]	套	
tʰ	o	[7]	托	
tʰ	o	[7]	託	
d	o	[2]	桃	
d	o	[2]	逃	
d	o	[2]	淘	
d	o	[2]	陶	
d	o	[2]	萄	
d	o	[2]	□	挖
d	o	[4]	道	1
d	o	[4]	稻	
d	o	[6]	盜	
l	o	[2]	挪	～用
l	o	[2]	勞	1
l	o	[2]	牢	
l	o	[4]	腦	
l	o	[4]	惱	
l	o	[4]	老	
l	o	[6]	鬧	
l	o	[8]	諾	
l	o	[8]	落	
l	o	[8]	駱	
l	o	[8]	洛	
l	o	[8]	絡	
l	o	[8]	樂	快～
l	o	[8]	蘆	～菔:蘿蔔
l	o	[12]	□	半日～□kʰo⁵³:發瘧子
l	o	[12]	□	□o³³～□兒tʃʰin⁵³:撓腋下,使人發癢
ts	o	[1]	糟	
ts	o	[3]	早	
ts	o	[3]	澡	1
ts	o	[7]	作	
tsʰ	o	[1]	操	1
tsʰ	o	[3]	草	
tsʰ	o	[3]	騲	2～雞兒:母雞
tsʰ	o	[5]	躁	脾氣～
tsʰ	o	[5]	糙	
tsʰ	o	[5]	□	敲一～:打一頓
tsʰ	o	[13]	鈔	～票
dz	o	[2]	曹	
dz	o	[10]	遭	一～
s	o	[1]	騷	
s	o	[3]	掃	
s	o	[3]	嫂	
s	o	[5]	燥	
s	o	[5]	𢜶	豪～:迅速,馬上,日子過得不錯
s	o	[7]	索	
z	o	[2]	槽	
z	o	[2]	□	飢餓感
z	o	[4]	皂	
z	o	[4]	造	1
z	o	[8]	鑿	
z	o	[8]	昨	
z	o	[8]	𧮙	無中生有地罵
k	o	[1]	高	
k	o	[1]	膏	
k	o	[1]	糕	
k	o	[1]	交	
k	o	[1]	膠	
k	o	[3]	稿	
k	o	[3]	絞	
k	o	[3]	鉸	
k	o	[3]	攪	打～
k	o	[3]	搞	
k	o	[5]	告	
k	o	[5]	教	～書;無爺孃～:缺少家教
k	o	[5]	校	校準
k	o	[7]	郭	
k	o	[7]	各	
k	o	[7]	閣	
k	o	[7]	擱	
k	o	[7]	胳	
k	o	[7]	角	1
kʰ	o	[1]	敲	
kʰ	o	[3]	考	
kʰ	o	[9]	□	竹～:竹槓
kʰ	o	[5]	烤	
kʰ	o	[5]	靠	
kʰ	o	[5]	犒	
kʰ	o	[13]	□	～邊:繰邊
kʰ	o	[13]	□	半日□lo³³～:發瘧子
kʰ	o	[7]	廓	
kʰ	o	[7]	擴	
kʰ	o	[7]	確	
kʰ	o	[7]	殼	
ɡ	o	[8]	□	凌～:冰錐兒
ɡ	o	[8]	□	爲止
ŋ	o	[2]	熬	1
ŋ	o	[6]	偶	
ŋ	o	[8]	鄂	
ŋ	o	[8]	鶴	
ŋ	o	[8]	嶽	
ŋ	o	[8]	岳	
x	o	[3]	好	形容詞
x	o	[3]	好	愛好
x	o	[3]	耗	
x	o	[5]	孝	1
x	o	[5]	郝	
x	o	[5]	霍	～亂
x	o	[5]	□	和;跟
x	o	[7]	霍	姓
x	o	[12]	訛	～詐
∅	o	[1]	爊	～羹兒:煮羹兒
∅	o	[1]	阿	～彌陀佛
∅	o	[1]	□	～糟:骯髒
∅	o	[2]	豪	1
∅	o	[2]	壕	1
∅	o	[2]	毫	1
∅	o	[4]	襖	
∅	o	[5]	懊	
∅	o	[5]	□	犟,指小孩
∅	o	[6]	浩	1
∅	o	[6]	號	
∅	o	[7]	惡	～劣,～心
∅	o	[8]	學	1
∅	o	[8]	鑊	鍋
∅	o	[12]	□	～□□兒lo³³tʃʰin⁵³:撓腋下,使人發癢
l	yo	[8]	略	
l	yo	[8]	掠	
tʃ	yo	[7]	爵	
tʃ	yo	[7]	着	衣～:穿戴
tʃ	yo	[7]	斫	砍
tʃ	yo	[7]	雀	陰莖,指成人的
tʃʰ	yo	[3]		
tʃʰ	yo	[3]	雀	孔～
tʃʰ	yo	[7]	鵲	
tʃʰ	yo	[7]	綽	
tʃʰ	yo	[7]	□	溼
dʒ	yo	[8]	鐲	
ʃ	yo	[3]	□	跳,指人
ʃ	yo	[5]	孝	2
ʃ	yo	[7]	削	
ʒ	yo	[8]	嚼	
ʒ	yo	[8]	着	尋～
ʒ	yo	[8]	勺	
ʒ	yo	[8]	芍	
ʒ	yo	[8]	若	
ʒ	yo	[8]	弱	
ʒ	yo	[8]	溺	讀字
tɕ	yo	[3]	找	～鈔票
tɕ	yo	[7]	腳	
tɕ	yo	[7]	覺	～悟
tɕ	yo	[7]	桌	
tɕ	yo	[7]	卓	
tɕ	yo	[7]	琢	
tɕ	yo	[7]	角	2
tɕ	yo	[7]	□	收～:收拾
tɕʰ	yo	[1]	抄	
tɕʰ	yo	[3]	炒	
tɕʰ	yo	[3]	吵	
tɕʰ	yo	[3]	巧	
tɕʰ	yo	[5]	耖	
tɕʰ	yo	[7]	怯	
tɕʰ	yo	[7]	卻	
tɕʰ	yo	[7]	戳	
ȵ	yo	[8]	虐	
ȵ	yo	[8]	瘧	
ȵ	yo	[8]	箬	糉～:包糉子的竹葉
ȵ	yo	[8]	□	崴腳
ȵ	yo	[8]	□	揉麪
∅	yo	[6]	耀	
∅	yo	[7]	約	
∅	yo	[7]	□	撿;收拾
∅	yo	[8]	藥	
∅	yo	[8]	鑰	
∅	yo	[8]	學	2
∅	yo	[8]	樂	音～
p	ɤ	[1]	□	用力砸
m	ɤ	[2]	謀	
m	ɤ	[2]	矛	
m	ɤ	[6]	牡	
m	ɤ	[6]	茂	
m	ɤ	[6]	貿	
m	ɤ	[10]	□	～烏兒:蝌蚪
m	ɤ	[10]	□	無～:動詞,沒有
m	ɤ	[8]	木	1笨
m	ɤ	[8]	木	l～匠,～頭
f	ɤ	[5]	否	
v	ɤ	[4]	負	
v	ɤ	[4]	阜	
t	ɤ	[1]	兜	
t	ɤ	[1]	丟	讀字
t	ɤ	[3]	斗	容量單位
t	ɤ	[3]	抖	
t	ɤ	[5]	鬥	面積單位,一市畝的五分之一
t	ɤ	[5]	鬥	
t	ɤ	[12]	□	半～褲兒:短褲;開～褲:開襠褲
tʰ	ɤ	[1]	偷	
tʰ	ɤ	[3]	敨	展開;～氣:喘氣,舒暢
tʰ	ɤ	[3]	禿	1
tʰ	ɤ	[5]	透	
d	ɤ	[2]	頭	1
d	ɤ	[2]	投	
d	ɤ	[2]	□	□kuɑ⁵⁵～:饞
d	ɤ	[6]	豆	
d	ɤ	[6]	掉	2結果補語
n	ɤ	[2]	喉	嚨～:喉嚨
l	ɤ	[2]	樓	
l	ɤ	[2]	流	1
l	ɤ	[2]	劉	
l	ɤ	[2]	留	
l	ɤ	[2]	榴	
l	ɤ	[2]	硫	
l	ɤ	[2]	琉	
l	ɤ	[2]	頭	2
l	ɤ	[4]	簍	
l	ɤ	[4]	柳	
l	ɤ	[4]	□	攪拌
l	ɤ	[6]	漏	
l	ɤ	[6]	陋	
l	ɤ	[10]	綹	一～:一縷一條
ts	ɤ	[3]	走	
ts	ɤ	[3]	奏	
tsʰ	ɤ	[5]	凑	
