id	ini	fn	pt	单字	IPA	注释
1720	ts	æŋ	43	賺	tsæŋ43	～钱
1721	ts	æŋ	43	站	tsæŋ43	车～
1722	ts	æŋ	35	斬	tsæŋ35	白～鸡
1723	ts	eŋ	35	蘸	tseŋ35	～豉油
1724	tsʰ	aʔ	013	插	tsʰaʔ13	～花
1725	ts	aʔ	031	閘	tsaʔ31	铁～，跳～
1726	ts	aʔ	043	煠	tsaʔ43	～番薯（水煮地瓜）
1727	tsʰ	æŋ	35	杉	tsʰæŋ35	～树
1728	k	æŋ	43	尷	kæŋ43	～尬
1729	k	æŋ	35	減	kæŋ35	加～
1730	k	æŋ	35	鹻	kæŋ35	酸～，～性
1731	k	æŋ	35	鹻	kæŋ35	纯～
1732	k	aʔ	013	夾	kaʔ13	夹子；～心饼干
1734	h	oʔ	043	恰	hoʔ43	～切，～当
1735	h	æŋ	21	咸	hæŋ21	～丰皇帝
1736	h	æŋ	21	鹹	hæŋ21	～淡
1737	h	æŋ	43	陷	hæŋ43	～害，～井
1739	s	ɐu	13	餡	sɐu13	～饼
1740	h	aʔ	043	狹	haʔ43	～窄[文]
1741	k	eiʔ	043	狹	keiʔ43	空间小[白]
1742	h	aʔ	043	峽	haʔ43	三～（地名）
1743	h	ɐʔ	043	洽	hɐʔ43	～谈会，融～
1745	s	æŋ	55	衫	sæŋ55	衬～，～裤（衣服）
1746	k	æŋ	31	監	kæŋ31	～狱，～视，～督
1747	k	æŋ	13	鑑	kæŋ13	～定
1748	k	æŋ	13	監	kæŋ13	太～
1749	k	aʔ	031	甲	kaʔ31	天干，甲乙丙丁
1750	k	aʔ	031	胛	kaʔ31	肩～
1751	ŋ	æŋ	21	巖	ŋæŋ21	～石，石灰～
1752	h	ɔŋ	21	銜	hɔŋ21	军～；叼在嘴里
1753	k	eiŋ	13	艦	keiŋ13	军～
1754	h	aʔ	043	匣	haʔ43	匣子
1755	ŋ	aʔ	013	鴨	ŋaʔ13	鸭子
1756	ŋ	aʔ	013	押	ŋaʔ13	抵～，～送
1757	ŋ	aʔ	013	壓	ŋaʔ13	～力
1758	p	in	35	貶	pin35	～值
1759	n	en	31	黏	nen31	～合剂，～起来
1760	n	it	043	聶	nit43	姓，～耳
1761	l	in	21	廉	lin21	清～，～洁
1762	l	in	55	鐮	lin55	镰刀，禾～
1763	l	in	55	簾	lin55	窗～
1764	l	in	13	斂	lin13	收～
1765	l	in	13	殮	lin13	给死者穿衣入棺，～尸
1766	l	it	043	獵	lit43	打～，～人
1767	ts	in	31	尖	tsin31	～刀
1768	tsʰ	in	31	殲	tsʰin31	～灭
1769	ts	it	013	接	tsit13	迎～，～待
1770	tsʰ	in	31	籤	tsʰin31	竹～，求～
1771	tsʰ	in	31	簽	tsʰin31	～字，～名
1772	tsʰ	it	013	妾	tsʰit13	小老婆
1773	tsʰ	in	21	潛	tsʰin21	～力
1774	ts	in	43	漸	tsin43	逐～
1775	ts	it	013	捷	tsit13	～报，大～，敏～
1776	l	in	31	沾	lin31	～光
1777	l	in	31	粘	lin31	～贴
1778	ts	in	13	占	tsin13	～卜
1779	ts	in	13	佔	tsin13	～领，～地方
1780	ts	it	013	摺	tsit13	～被，～叠
1781	ts	it	013	褶	tsit13	衣裙或皮肤上的皱纹，打～
1782	s	in	35	陝	sin35	～西
1783	s	in	35	閃	sin35	～开
1784	s	it	013	攝	sit13	～影
1786	s	it	013	涉	sit13	～及
1787	j	in	13	染	jin13	污～
1788	z	in	13	染	zin13	～色
1789	k	in	35	檢	kin35	～查，体～
1790	m	in	43	臉	min43	红～白～[文]
1791	kʰ	in	55	鉗	kʰin55	～工，火～
1792	k	in	43	儉	kin43	勤～
1793	j	in	43	驗	jin43	～收，试～
1794	h	in	35	險	hin35	危～，保～
1795	j	in	35	淹	jin35	～没
1796	j	in	31	閹	jin31	～鸡，～猪
1797	j	in	13	掩	jin13	～护
1798	j	in	13	厭	jin13	讨～
1799	j	in	21	炎	jin21	消～，～热
1800	j	in	21	鹽	jin21	
1801	j	in	21	閻	jin21	～罗王；姓
1802	j	iam	21	簷	jiam21	屋～下
1803	j	in	13	豔	jin13	鲜～，～丽
1804	j	in	43	焰	jin43	火～
1806	j	it	043	頁	jit43	～数
1807	k	in	13	劍	kin13	宝～
1808	k	it	013	劫	kit13	抢～
1809	h	in	13	欠	hin13	～钱，拖～
1810	h	it	013	怯	hit13	胆～
1811	j	in	21	嚴	jin21	～格；姓
1812	j	iŋ	21	釅	jiŋ21	～茶
1813	j	it	043	業	jit43	事～，～余
1814	h	it	013	脅	hit13	威～
1815	j	it	013	醃	jit13	腌制
1816	t	in	43	掂	tin43	～量
1817	t	in	35	點	tin35	～心，～头
1818	t	in	13	店	tin13	开～
1819	t	it	013	跌	tit13	～打
1820	tʰ	in	31	添	tʰin31	～加，～丁
1821	tʰ	it	013	帖	tʰit13	请～
1822	tʰ	it	013	貼	tʰit13	补～
1823	tʰ	it	013	貼	tʰit13	～纸，～对联[动]
1824	tʰ	in	21	甜	tʰin21	
1826	t	it	043	疊	tit43	～起来，折～
1827	t	it	043	碟	tit43	盛具，碟子
1828	t	it	043	牒	tit43	通～，文～
1829	t	it	043	蝶	tit43	蝴～
1830	t	it	043	諜	tit43	间～
1831	n	in	31	鮎	nin31	～鱼
1832	n	in	43	拈	nin43	用指头捏取物，～起来
1833	n	in	43	念	nin43	～经，怀～
1834	k	in	31	兼	kin31	～职
1835	kʰ	in	31	挾	kʰin31	～菜
1836	h	in	31	謙	hin31	～虚
1837	h	in	13	歉	hin13	道～，～意
1838	h	in	21	嫌	hin21	～弃，～人
1839	h	it	013	協	hit13	～会，～作
1840	h	aʔ	043	侠	haʔ43	武～
1841	f	aʔ	013	法	faʔ13	方～
1842	f	æŋ	43	泛	fæŋ43	广～，～滥[文]
1843	f	æŋ	43	泛	fæŋ43	中空，～谷[白]
1844	f	æŋ	21	凡	fæŋ21	平～
1845	f	æŋ	21	帆	fæŋ21	～船
1846	f	æŋ	43	范	fæŋ43	姓
1847	f	æŋ	43	範	fæŋ43	模～，～围
1848	f	æŋ	43	犯	fæŋ43	～法[文]
1849	f	æŋ	43	犯	fæŋ43	触犯[白]
1850	f	aʔ	043	乏	faʔ43	缺～
1851	p	ɐn	35	禀	pɐn35	～报
1852	pʰ	ɐn	35	品	pʰɐn35	～德
1854	l	ɐm	21	林	lɐm21	树～；姓
1855	l	ɐŋ	21	淋	lɐŋ21	～湿，～菜
1856	l	ɐŋ	21	臨	lɐŋ21	～时，面～
1857	l	ɐʔ	043	立	lɐʔ43	～足
1858	l	ɐʔ	055	笠	lɐʔ5	～嫲，斗～
1859	l	ɐʔ	055	粒	lɐʔ5	三～，颗～
1860	l	ɐŋ	13	凛	lɐŋ13	威风～～
1861	ts	ɐŋ	13	浸	tsɐŋ13	～水
1862	tsʰ	ɐŋ	31	侵	tsʰɐŋ31	～略
1863	ts	ɐŋ	35	寢	tsɐŋ35	就～，～室，废～忘食
1864	tsʰ	ɐʔ	055	緝	tsʰɐʔ5	～私，通～
1865	ts	ɐʔ	043	集	tsɐʔ43	～合，～体
1866	tsʰ	ɐʔ	055	輯	tsʰɐʔ5	编～
1867	s	ɐŋ	31	心	sɐŋ31	～肝，内～
1868	tsʰ	ɐŋ	21	尋	tsʰɐŋ21	～人
1869	ts	ɐʔ	043	習	tsɐʔ43	学～，练～
1870	ts	ɐʔ	043	襲	tsɐʔ43	～击，偷～
1871	tsʰ	ɐŋ	21	沉	tsʰɐŋ21	～底
1872	ts	ɐk	043	蟄	tsɐk43	惊～
1873	tsʰ	æŋ	31	參	tsʰæŋ31	～差不齐
1874	s	ɐŋ	21	岑	sɐŋ21	姓，～参；～村
1875	s	ɐŋ	31	森	sɐŋ31	～林
1876	s	ɐŋ	31	參	sɐŋ31	人～
1877	tsʰ	ɐŋ	13	渗	tsʰɐŋ13	～水
1879	k	it	013	澀	kit13	柿子～[训]
1880	ts	ɐŋ	31	針	tsɐŋ31	～线，～对
1881	ts	ɐŋ	31	斟	tsɐŋ31	～酒，～酌
1882	ts	ɐŋ	35	枕	tsɐŋ35	～头[名]；～枕头[动]
1883	ts	ɐʔ	043	執	tsɐʔ43	～行，～法
1884	ts	ɐʔ	043	汁	tsɐʔ43	菜～，果～
1885	s	ɐŋ	31	深	sɐŋ31	～浅，～入
1886	s	ɐŋ	35	沈	sɐŋ35	姓；地名，～阳
1887	s	ɐŋ	35	審	sɐŋ35	～问
1888	s	aŋ	35	嬸	saŋ35	叔母，大～
1889	s	aʔ	031	濕	saʔ31	潮～
1890	s	aŋ	43	甚	saŋ43	～至
1891	s	aʔ	043	十	saʔ43	数字
1892	s	aʔ	043	拾	saʔ43	收～
1893	j	iɐŋ	21	壬	jiɐŋ21	天干，庚辛壬癸
1894	j	iaŋ	43	任	jiaŋ43	姓；责～，～何
1896	j	iɐʔ	043	入	jiɐʔ43	～门，进～
1897	k	ɒŋ	31	今	kɒŋ31	～日，～年，现～[文]
1898	k	ɒŋ	31	今	kɒŋ31	～日，～年[白]
1899	k	ɒŋ	31	金	kɒŋ31	～银
1900	k	ɒŋ	13	禁	kɒŋ13	不～
1901	kʰ	ɒŋ	31	襟	kʰɒŋ31	衣的前幅、交领，连～
1902	k	ɒŋ	35	錦	kɒŋ35	～绣，～旗
1903	k	ɒŋ	13	禁	kɒŋ13	～止
1904	k	ɒʔ	055	急	kɒʔ5	心～
1905	kʰ	ɒʔ	055	級	kʰɒʔ5	～别，年～
1906	kʰ	ɒʔ	055	級	kʰɒʔ5	三年～
1907	kʰ	ɒʔ	055	给	kʰɒʔ5	供～，～予
1908	j	iɒŋ	31	欽	jiɒŋ31	～差，～佩
1909	j	iɒʔ	053	泣	jiɒʔ5	～血，哭～
1910	kʰ	ɒŋ	21	琴	kʰɒŋ21	弹～
1911	kʰ	ɒŋ	21	禽	kʰɒŋ21	家～
1912	kʰ	ɒŋ	21	擒	kʰɒŋ21	～拿
1913	kʰ	ɒʔ	043	及	kʰɒʔ43	～时
1914	j	iɒŋ	21	吟	jiɒŋ21	～诗
1915	kʰ	ɒʔ	053	吸	kʰɒʔ5	呼～，～引
1916	j	iɒŋ	31	音	jiɒŋ31	～乐，声～
1917	j	iɒŋ	31	陰	jiɒŋ31	～天
1918	j	iɒŋ	35	飲	jiɒŋ35	～料
1919	j	iɒŋ	13	蔭	jiɒŋ13	福～，树～
1920	j	iɒŋ	35	飲	jiɒŋ35	～田
1921	j	iɒʔ	053	揖	jiɒʔ5	作～
1922	j	iɒŋ	21	淫	jiɒŋ21	～荡
1923	t	æŋ	55	丹	tæŋ55	牡～，仙～
1924	t	æŋ	31	單	tæŋ31	～独
1925	t	æŋ	13	旦	tæŋ13	元～，花～
1926	t	æŋ	35	疸	tæŋ35	黄～
1927	tʰ	æŋ	31	灘	tʰæŋ31	沙～
1928	tʰ	æŋ	31	攤	tʰæŋ31	分～，～开，摆～
1929	tʰ	æŋ	35	瘫	tʰæŋ35	～痪
1930	tʰ	æŋ	13	坦	tʰæŋ13	～白，～克
1931	tʰ	æŋ	13	炭	tʰæŋ13	烧～
1932	tʰ	æŋ	13	嘆	tʰæŋ13	～气
1933	tsʰ	aʔ	013	獺	tsʰaʔ13	水～
1934	tʰ	æŋ	21	檀	tʰæŋ21	～香
1935	tʰ	æŋ	21	壇	tʰæŋ21	天～，文～
1936	tʰ	æŋ	21	彈	tʰæŋ21	～琴
1937	t	æŋ	13	誕	tæŋ13	圣～，～生
1938	t	æŋ	43	但	tæŋ43	～係（但是），不～
1939	t	æŋ	43	彈	tæŋ43	子～
1940	t	æŋ	43	蛋	tæŋ43	皮～
1941	t	æʔ	043	達	tæʔ43	发～，～到
1942	n	æŋ	21	難	næŋ21	困～
1943	n	æŋ	43	難	næŋ43	逃～，患～
1944	n	aʔ	043	捺	naʔ43	撇～
1945	l	æŋ	21	蘭	læŋ21	～花
1946	l	æŋ	21	攔	læŋ21	～路
1947	l	æŋ	21	欄	læŋ21	～杆
1948	l	æŋ	13	懶	læŋ13	懒惰，～尸
1949	l	æŋ	43	爛	læŋ43	灿～，腐～
1950	l	æʔ	043	辣	læʔ43	～椒
1952	ts	æŋ	13	贊	tsæŋ13	称～，～助
1953	tsʰ	æŋ	55	餐	tsʰæŋ55	～车，快～
1954	tsʰ	æŋ	13	燦	tsʰæŋ13	～烂
1955	tsʰ	aʔ	013	擦	tsʰaʔ13	～车
1956	tsʰ	æŋ	21	殘	tsʰæŋ21	～废
1957	s	æŋ	31	珊	sæŋ31	～瑚
1958	s	æŋ	35	散	sæŋ35	药～
1959	s	æŋ	13	散	sæŋ13	分～，解～
1960	s	æŋ	13	撒	sæŋ13	～手，～种
1961	s	aʔ	013	薩	saʔ13	菩～
1962	k	əŋ	31	干	kəŋ31	天～地支；～扰
1963	k	əŋ	31	亁	kəŋ31	烘～，饼～
1964	k	əŋ	31	肝	kəŋ31	猪～
1966	k	əŋ	55	桿	kəŋ55	旗～，杠～
1967	k	əŋ	35	稈	kəŋ35	禾～（稻秆）
1968	k	əŋ	35	趕	kəŋ35	追～
1969	k	əŋ	13	幹	kəŋ13	～部，才～
1970	k	uək	013	割	kuək13	～禾（割稻）
1971	k	uək	013	葛	kuək13	诸～亮；生～，～薯
1972	f	əŋ	13	看	fəŋ13	～守所
1973	f	əŋ	35	刊	fəŋ35	报～
1974	f	əŋ	13	看	fəŋ13	看见
1975	f	ək	013	渴	fək13	口渴；～望
1976		uəŋ	43	岸	uəŋ43	口～，两～
1977	f	əŋ	21	鼾	fəŋ21	～睡
1978	f	əŋ	35	罕	fəŋ35	稀～，～见
1979	f	əŋ	13	漢	fəŋ13	～人
1980	f	ək	013	喝	fək13	吆～，～彩
1981	f	əŋ	21	寒	fəŋ21	大～，～流
1982	f	əŋ	21	韓	fəŋ21	～国；姓
1983	f	əŋ	13	旱	fəŋ13	干旱
1984	f	əŋ	43	汗	fəŋ43	出～，～马功劳
1985	f	əŋ	55	銲	fəŋ55	电～，～接
1986	f	əŋ	13	翰	fəŋ13	～林院；人名用字
1987		uəŋ	31	安	uəŋ31	公～，～全
1988		uəŋ	31	鞍	uəŋ31	马～，～山
1989		uəŋ	43	按	uəŋ43	～照
1990		uəŋ	13	案	uəŋ13	～件，档～
1991	p	æŋ	43	扮	pæŋ43	打～
1992	p	aʔ	013	八	paʔ13	数字
1993	pʰ	æŋ	13	盼	pʰæŋ13	～望
1994	f	æŋ	35	瓣	fæŋ35	花～
1995	p	æŋ	43	辦	pæŋ43	～事
1996	p	aʔ	043	拔	paʔ43	～河，选～
1997	ts	æŋ	43	綻	tsæŋ43	破～[文]
1999	ts	æŋ	35	盞	tsæŋ35	灯～（灯）
2000	ts	aʔ	013	紮	tsaʔ13	～紧，驻～
2001	tsʰ	æŋ	35	鏟	tsʰæŋ35	～草
2002	tsʰ	aʔ	013	察	tsʰaʔ13	观～
2003	s	æŋ	31	山	sæŋ31	
2004	tsʰ	æŋ	35	產	tsʰæŋ35	生～
2005	s	aʔ	013	殺	saʔ13	～人，自～
2006	k	æŋ	31	艱	kæŋ31	～苦
2007	k	æŋ	43	間	kæŋ43	房～，中～
2008	k	æŋ	35	簡	kæŋ35	～单
2009	k	æŋ	35	揀	kæŋ35	挑选
2010	k	æŋ	13	間	kæŋ13	～断，离～[文]
2011	k	æŋ	13	間	kæŋ13	隔开[白]
2012	ŋ	æŋ	13	眼	ŋæŋ13	双～皮
2013	h	æŋ	21	閑	hæŋ21	～事，空～
2014	h	æŋ	43	限	hæŋ43	期～，～制
2015	h	in	13	莧	hin13	～菜
2016	ts	aʔ	013	軋	tsaʔ13	～钢厂
2017	p	æŋ	43	班	pæŋ43	上～
2018	p	æŋ	43	斑	pæŋ43	～马
2019	p	æŋ	31	頒	pæŋ31	～布，～奖
2020	p	æŋ	35	扳	pæŋ35	～手，～开
2021	p	æŋ	35	板	pæŋ35	黑～，石～
2022	p	æŋ	35	版	pæŋ35	出～
2023	pʰ	æŋ	31	攀	pʰæŋ31	～登，高～
2024	pʰ	æŋ	13	襻	pʰæŋ13	扣住扣子的套，纽～
2025	m	æŋ	21	蠻	mæŋ21	不听话；野～
2026	m	æŋ	43	慢	mæŋ43	～车
2027	ts	æŋ	43	棧	tsæŋ43	客～；碗橱，碗～
2028	ts	æʔ	031	鍘	tsæʔ31	～刀
2029	s	æŋ	31	刪	sæŋ31	～除
2030	s	æŋ	13	疝	sæŋ13	～气（小肠气）
2031	k	æŋ	31	奸	kæŋ31	～诈，～臣
2032	k	æŋ	35	鐧	kæŋ35	杀手～
2033	ŋ	æŋ	21	顏	ŋæŋ21	姓；～色
2034	ŋ	æŋ	43	雁	ŋæŋ43	大～
2036	h	aʔ	043	轄	haʔ43	管～，直～市
2037	ŋ	æŋ	13	晏	ŋæŋ13	晚、迟；～子使楚
2038	p	in	31	鞭	pin31	皮～，～策
2039	pʰ	in	31	編	pʰin31	主～，～辑[文]
2040	pʰ	in	31	編	pʰin31	毛～，～毛编[白]
2041	p	in	13	變	pin13	～化，改～
2042	p	it	031	别	pit31	区～
2044	pʰ	in	31	篇	pʰin31	一～文章
2045	pʰ	in	31	偏	pʰin31	～～，～僻
2046	pʰ	in	13	騙	pʰin13	欺～
2047	pʰ	in	21	便	pʰin21	～宜
2048	p	in	43	辨	pin43	分～，～别
2049	p	in	43	辯	pin43	～论
2050	p	in	43	汴	pin43	～京（北宋都城）
2051	p	in	43	便	pin43	方～
2052	p	it	043	別	pit43	离～，分～
2053	b	in	21	綿	bin21	海～，～羊
2054	b	in	21	棉	bin21	～花
2055	b	in	13	免	bin13	难～，～除
2056	b	in	13	勉	bin13	～强，～励
2057	b	in	13	娩	bin13	分～
2058	b	in	13	緬	bin13	～怀；～甸（地名）
2059	b	in	43	面	bin43	～子
2060	b	it	043	滅	bit43	消～，～亡
2062	l	in	21	連	lin21	～长；大～（地名）
2063	l	in	21	聯	lin21	～系；对～
2064	l	it	043	列	lit43	排～；～宁（人名）
2065	l	aʔ	043	列	laʔ43	两～（两排）[白，量]
2066	l	it	043	烈	lit43	～士，热～
2067	l	it	013	裂	lit13	～开，分～
2068	ts	in	31	煎	tsin31	～药，～鱼
2069	ts	in	35	剪	tsin35	～刀
2070	ts	in	13	箭	tsin13	射～
2071	s	æŋ	43	濺	sæŋ43	～一身水
2072	tsʰ	in	31	遷	tsʰin31	升～，～怒
2073	tsʰ	in	35	淺	tsʰin35	深～
2074	tsʰ	in	21	錢	tsʰin21	～财
2075	ts	in	43	踐	tsin43	实～
2076	ʦ	in	43	賤	ʦin43	下～，～人
2077	s	in	31	仙	sin31	神～
2078	s	in	31	鮮	sin31	新～
2079	s	in	43	鮮	sin43	朝～（国名）
2080	s	in	35	癬	sin35	发～（生癣）
2081	s	in	13	線	sin13	～索
2082	s	it	013	薛	sit13	姓，～宝钗
2083	s	it	013	泄	sit13	～漏，排～
2084	s	in	43	羨	sin43	～慕
2085	ts	in	35	展	tsin35	开～，发～
2086	ts	it	013	哲	tsit13	～学
2087	tsʰ	it	013	徹	tsʰit13	～底
2088	tsʰ	it	013	撤	tsʰit13	～退
2089	tsʰ	in	21	纏	tsʰin21	纠～，～线
2090	tsʰ	it	013	轍	tsʰit13	南辕北～；苏～（人名）
2091	ts	in	55	氈	tsin55	羊毛～
2092	ts	in	13	戰	tsin13	～斗
2094	ts	it	013	折	tsit13	～断，打～
2095	ts	it	013	浙	tsit13	～江（地名）
2096	s	it	013	舌	sit13	舌头
2097	s	in	13	搧	sin13	扇扇子，扇耳光[动]
2098	s	in	13	扇	sin13	扇子[名]
2099	s	it	013	設	sit13	～计，建～
2100	s	in	21	蟬	sin21	
2101	s	in	21	禪	sin21	～宗，～师
2102	s	in	43	善	sin43	～良，心～
2103	s	in	43	膳	sin43	～食，用～
2104	s	in	13	單	sin13	姓
2105	s	in	21	禪	sin21	～让，封～
2106	s	it	043	折	sit43	～本（赔本）
2107	j	in	21	然	jin21	～后，居～
2108	j	in	21	燃	jin21	～烧
2109	j	it	043	熱	jit43	冷～，～情
2110	h	in	35	遣	hin35	派～
2111	kʰ	in	21	乾	kʰin21	～坤，～隆
2112	kʰ	in	21	虔	kʰin21	～诚
2113	k	in	55	件	kin55	事～
2114	k	it	043	傑	kit43	～出
2115	j	in	13	諺	jin13	农～，～语
2116	j	it	043	孽	jit43	造～
2117	j	in	21	延	jin21	～长，～安
2118	j	in	35	演	jin35	～员，表～
2119	k	in	13	建	kin13	～设
2120	kʰ	it	013	揭	kʰit13	～发，～露
2121	kʰ	it	013	揭	kʰit13	～阳（地名）
2122	k	in	13	鍵	kin13	关～，～盘
2123	k	in	13	腱	kin13	肌～
2124	j	in	21	言	jin21	语～
2125	h	in	31	軒	hin31	人名用字
2126	h	in	31	掀	hin31	～起[文]
2127	h	in	31	掀	hin31	～被[白]
2128	h	in	13	憲	hin13	～法
2129	h	in	43	獻	hin43	贡～
2130	h	it	013	歇	hit13	～夜（过夜）
2131	h	it	013	蠍	hit13	蝎子，蛇～心肠
2132	j	in	13	堰	jin13	坝，都江～
2133	p	in	31	邊	pin31	～疆，旁～
2134	pʰ	in	31	蝙	pʰin31	～蝠
2135	p	in	35	扁	pin35	圆扁
2136	p	in	35	匾	pin35	牌～
2137	pʰ	in	13	遍	pʰin13	三～，～地，普～
2138	pʰ	in	13	片	pʰin13	一～，～面
2139	pʰ	it	031	撇	pʰit31	～捺，～开
2141	b	in	21	眠	bin21	～床（床），安～
2142	b	in	43	麵	bin43	～粉
2144	t	in	31	顛	tin31	～倒，～簸
2145	t	in	35	典	tin35	～型，词～
2146	tʰ	in	31	天	tʰin31	～才
2147	t	in	35	腆	tin35	腼～
2148	tʰ	it	013	鐵	tʰit13	～皮
2149	tʰ	in	21	田	tʰin21	种～
2150	tʰ	in	21	填	tʰin21	～空
2151	t	in	43	電	tin43	触～，～灯
2152	t	in	43	殿	tin43	宫～
2153	t	in	43	奠	tin43	～基
2154	t	in	43	墊	tin43	～钱，座～
2155	n	in	21	年	nin21	过～
2156	l	in	35	撚	lin35	以指捻碎
2157	l	it	043	捏	lit43	以指尖捏取小面积
2158	l	in	21	憐	lin21	可～[文]
2159	l	in	21	憐	lin21	可～[白]
2160	l	in	21	蓮	lin21	～花，睡～
2161	l	in	43	練	lin43	～习，熟～
2161	l	in	43	練	lin43	～习，熟～
2162	l	in	43	鍊	lin43	～丹，锻～
2163	l	in	55	链	lin55	项～，～条
2164	l	in	55	楝	lin55	苦～树
2166	ts	in	43	薦	tsin43	推～
2167	ts	it	013	節	tsit13	～约，竹～
2168	tsʰ	in	31	千	tsʰin31	～万
2169	tsʰ	it	013	切	tsʰit13	～菜
2170	tsʰ	in	21	前	tsʰin21	从～，～后
2171	ts	it	043	截	tsit43	～断
2172	s	in	31	先	sin31	祖～，～进，～生
2175	s	it	013	楔	sit13	～入去（塞进去）[训]
2176	k	in	31	肩	kin31	～头
2177	k	in	31	堅	kin31	～强
2178	k	æŋ	35	繭	kæŋ35	蚕～
2179	k	in	13	見	kin13	～人，～识
2180	k	it	013	結	kit13	～婚，～疕[文，动]
2181	kʰ	at	055	結	kʰat5	打～[白]
2182	k	it	013	潔	kit13	～白，清～
2183	h	in	31	牽	hin31	～牛花
2184	j	in	21	研	jin21	～究
2185	ɡ	in	35	硯	ɡin35	～台
2186	h	in	35	顯	hin35	明～
2187	ɡ	in	21	賢	ɡin21	～惠，圣～
2188	j	in	21	弦	jin21	琴～
2189	h	in	43	現	hin43	～在，出～
2190	j	in	31	煙	jin31	冒～
2191	j	in	35	燕	jin35	姓；～京，～山（地名）
2192	j	in	35	燕	jin35	燕子，～窝
2194	j	in	13	宴	jin13	～会
2195	p	əŋ	31	般	pəŋ31	～配，一～
2196	p	əŋ	43	搬	pəŋ43	～运
2197	p	əŋ	13	半	pəŋ13	一～，～日
2198	k	æŋ	31	绊	kæŋ31	～脚石，～马索
2199	p	ək	013	鉢	pək13	花～（花盆），衣～
2200	p	ək	043	撥	pək43	～款
2201	pʰ	əŋ	31	潘	pʰəŋ31	姓
2202	pʰ	əŋ	13	拚	pʰəŋ13	～命
2203	pʰ	əŋ	13	判	pʰəŋ13	～断，审～
2204	pʰ	ək	013	潑	pʰək13	～水；泼辣
2205	pʰ	əŋ	55	盤	pʰəŋ55	算～
2206	p	əŋ	43	伴	pəŋ43	～随，伙～[文]
2207	pʰ	əŋ	13	伴	pʰəŋ13	做～，冇～[白]
2208	p	əŋ	43	拌	pəŋ43	凉～，搅～
2209	pʰ	əŋ	13	叛	pʰəŋ13	～徒，背～
2210	b	əŋ	31	瞞	bəŋ31	隐～
2211	m	æŋ	43	饅	mæŋ43	～头
2213	b	əŋ	13	滿	bəŋ13	～意
2214	m	æŋ	43	漫	mæŋ43	～画，～长
2215	b	ək	043	末	bək43	～尾
2216	b	ək	043	沫	bək43	泡～
2217	m	aʔ	013	抹	maʔ13	～桌，～布
2218	t	in	31	端	tin31	～正
2219	t	in	35	短	tin35	长～
2220	t	in	31	斷	tin31	判～，～案
2221	t	in	43	鍛	tin43	～炼
2222	t	ok	043	掇	tok43	端东西，～菜
2223	tʰ	it	013	脫	tʰit13	～鞋，摆～
2224	tʰ	in	21	團	tʰin21	～结，～长
2225	tʰ	in	21	糰	tʰin21	饭～，面～
2226	t	in	43	斷	tin43	～绝[文]
2227	tʰ	in	13	斷	tʰin13	线断了[白]
2228	t	in	43	段	tin43	姓；阶～
2229	t	in	43	緞	tin43	绸～
2230	t	it	043	奪	tit43	～取
2231	l	in	13	暖	lin13	冷～
2232	l	in	21	鸞	lin21	～凤
2233	tsʰ	ɐn	31	卵	tsʰɐn31	鸡～（鸡蛋），～生
2234	l	in	43	亂	lin43	混～
2235	l	it	043	捋	lit43	捋袖子
2237	ts	in	13	鑽	tsin13	～孔，～山洞[动]
2239	ts	æŋ	43	攒	tsæŋ43	积～
2240	ts	in	13	鑽	tsin13	电～[名]，～石
2241	tsʰ	aʔ	043	撮	tsʰaʔ43	一～毛
2243	s	in	31	酸	sin31	～甜
2244	s	in	13	算	sin13	计～
2245	s	in	55	蒜	sin55	大蒜，蒜头
2246	k	əŋ	31	官	kəŋ31	～司，当～
2247	k	əŋ	31	棺	kəŋ31	～材
2248	k	əŋ	31	觀	kəŋ31	参～，～音
2249	k	əŋ	31	冠	kəŋ31	衣～，鸡～花
2250	k	uəŋ	35	管	kuəŋ35	～理，气～
2251	k	uəŋ	35	館	kuəŋ35	图书～
2252	k	uəŋ	13	貫	kuəŋ13	一～，～彻
2253	k	uəŋ	13	灌	kuəŋ13	～溉
2254	k	uəŋ	13	罐	kuəŋ13	～头
2255	k	uəŋ	13	觀	kuəŋ13	道～
2256	k	uəŋ	13	冠	kuəŋ13	～军
2257	kʰ	uək	013	括	kʰuək13	包～
2258	f	əŋ	31	寬	fəŋ31	～松
2259	f	əŋ	35	款	fəŋ35	汇～，拨～
2260	f	ək	013	闊	fək13	开～
2261		uaŋ	35	玩	uaŋ35	～具，游～
2262	f	əŋ	31	歡	fəŋ31	喜～，～喜
2263		uəŋ	43	喚	uəŋ43	呼～
2264	f	əŋ	35	煥	fəŋ35	～然一新
2266	h	aŋ	21	桓	haŋ21	齐～公
2267	j	in	21	完	jin21	～全[文]
2268	j	in	21	完	jin21	用～，食～[白]
2269	j	in	55	丸	jin55	肉～，药～
2271	j	in	35	皖	jin35	安徽简称，～南事变
2272		uəŋ	43	換	uəŋ43	交～[文]
2273		uəŋ	43	換	uəŋ43	～水[白]
2274		uəŋ	55	換	uəŋ55	金不换[白]
2275		uək	043	活	uək43	生～
2276		uəŋ	35	豌	uəŋ35	～豆
2277		uəŋ	35	碗	uəŋ35	饭～
2278		uəŋ	35	腕	uəŋ35	手～
2279	k	æŋ	31	鳏	kæŋ31	～寡，～夫
