tsən	5	35	镇俊证症政正(~式)							
tsʰən	1	44	村皴撑称(~呼)抻(平整)							
tsʰən	3	53	惩							
tsʰən	5	35	趁衬寸蹭秤称(相~)							
ʣən	2	21	沉陈尘神辰晨臣澄层橙乘承丞呈程逞成城诚曾(~经)							
ʣən	5	35	阵郑赠							
sən	1	44	森深身申伸孙僧升生牲笙甥声参(人~)							
sən	3	53	沈审婶损笋榫省							
sən	5	35	甚渗肾慎胜盛圣剩							
zən	2	21	人仁壬绳							
zən	3	53	忍							
zən	5	35	任纫刃认韧剩葚渗							
kən	1	44	跟根庚羹耕更(~换)							
kən	3	53	哽埂梗耿							
kən	5	35	更(~加)							
kʰən	1	44	坑							
kʰən	3	53	恳垦啃肯							
ən	1	44	恩							
ən	3	53	硬							
ən	5	35	硬							
xən	1	44	亨哼							
xən	2	21	痕恒衡							
xən	3	53	很狠							
xən	5	35	恨							
fən	1	44	分芬纷							
fən	2	21	焚坟							
fən	3	53	粉							
fən	5	35	愤忿奋喷(~雾器:喷农药的器具)份							
pin	1	44	彬宾槟殡鬓冰兵斌缤							
pin	3	53	禀丙秉柄饼							
pin	3	53	并							
pʰin	1	44	拼							
pʰin	3	53	品							
pʰin	5	35	聘姘							
bin	2	21	贫频凭平坪评瓶屏萍							
bin	5	35	病							
min	2	21	民悯鸣明名铭							
min	3	53	闽抿敏							
min	5	35	命							
tin	1	44	疔钉(铁~)丁							
tin	3	53	顶鼎							
tin	5	35	订钉(动词)							
tʰin	1	44	厅听							
tʰin	3	53	艇挺							
tʰin	5	35	听							
din	2	21	亭停廷庭蜓							
din	5	35	锭定							
lin	2	21	林淋临邻鳞燐棱陵凌菱灵零铃伶							
lin	3	53	檩领岭凛							
lin	5	35	令另赁							
tɕin	1	44	今金襟津巾斤筋京荆惊鲸精经禁(~不住)							
tɕin	3	53	锦紧仅谨景警井颈							
tɕin	5	35	进晋劲茎径敬镜竞竟境禁(~止)							
tɕʰin	1	44	钦卿清轻青蜻亲(~戚)							
tɕʰin	3	53	请揿(按)							
tɕʰin	5	35	侵寝浸庆磬亲(~家)							
dʑin	2	21	寻岑琴禽擒秦勤芹擎情晴							
dʑin	5	35	尽近靖静净							
nin	2	21	宁							
nin	3	53	拧							
nin	5	35	佞宁(~可)							
ɕin	1	44	心辛新薪欣星腥馨兴(~旺)							
ɕin	2	21	形型刑行(~为)							
ɕin	3	53	醒							
ɕin	5	35	信讯迅性姓兴(高~)焮(~饭:把饭加热)幸杏							
in	1	44	因姻鹰婴缨音阴荫殷蝇莺鹦櫻英							
in	2	21	淫寅盈贏银							
in	3	53	隐颖饮引影(电~)							
in	5	35	印应映(~山红:杜鹃花)							
kuən	3	53	滚							
kuən	5	35	棍							
kʰuən	1	44	昆坤							
kʰuən	3	53	捆							
kʰuən	5	35	困							
dzuən	2	21	纯淳							
zuən	5	35	润闰							
suən	5	35	顺							
xuən	1	44	昏婚荤							
xuən	2	21	馄浑魂							
xuən	5	35	混							
uən	1	44	温瘟							
uən	2	21	文纹闻蚊							
uən	3	53	稳吻刎							
uən	5	35	问							
tsuən	3	53	准							
tsʰuən	1	44	椿春							
tsʰuən	3	53	蠢							
tɕyn	1	44	均钧君军							
tɕʰyn	1	44	椿春							
tɕʰyn	3	53	倾顷							
dʑyn	2	21	裙琼							
ɕyn	1	44	熏勋薰							
ɕyn	5	35	舜训逊							
yn	1	44	晕							
yn	2	21	匀云							
yn	3	53	允							
yn	5	35	韵运孕							
paŋ	1	44	帮邦弸							
paŋ	3	53	榜绑							
paŋ	5	35	谤							
pʰaŋ	1	44	肨(~肿:肿得很厉)							
pʰaŋ	3	53	砰(~门:关门)髈(猪腿肉)							
pʰaŋ	5	35	胖							
baŋ	2	21	滂旁螃傍庞							
baŋ	5	35	棒蚌							
maŋ	2	21	忙芒茫盲虻							
maŋ	3	53	莽蟒							
taŋ	1	44	当(~作)							
taŋ	3	53	党挡							
taŋ	5	35	当(典~)							
tʰaŋ	1	44	汤							
tʰaŋ	3	53	躺							
tʰaŋ	5	35	烫趟荡							
daŋ	2	21	堂螳唐糖塘棠							
daŋ	5	35	宕凼(小水坑)							
laŋ	2	21	郎廊狼螂							
laŋ	3	53	朗							
laŋ	5	35	浪㫰(晾衣服)							
naŋ	2	21	馕							
tsaŋ	1	44	张章樟桩脏(不干净)							
tsaŋ	3	53	涨掌长(生~)							
tsaŋ	5	35	葬帐账障瘴							
tsʰaŋ	1	44	仓苍昌菖娼							
tsʰaŋ	3	53	厂敞							
tsʰaŋ	5	35	畅唱倡							
ʣaŋ	2	21	肠场常尝裳偿藏(隐~)长(~短)							
ʣaŋ	5	35	丈仗杖藏(西~)脏(内~)							
saŋ	1	44	桑商伤丧							
saŋ	3	53	嗓搡赏磉(~石:柱下石)							
kaŋ	1	44	冈岗刚纲钢缸豇							
kaŋ	3	53	港讲(~话)							
kaŋ	5	35	杠虹(单用，彩虹的另一说法)							
kʰaŋ	1	44	康糠慷							
kʰaŋ	5	35	抗炕							
gaŋ	2	21	扛							
xaŋ	1	44	夯							
xaŋ	2	21	航杭行(~列)							
xaŋ	5	35	巷(~子)项(~目)							
aŋ	1	44	肮							
zaŋ	2	21	瓤							
zaŋ	3	53	壤攘嚷							
zaŋ	5	35	让上尚							
faŋ	1	44	方芳							
faŋ	2	21	肪妨防房							
faŋ	3	53	仿纺访							
faŋ	5	35	放							
liaŋ	2	21	良凉粮梁粱量(丈~)							
liaŋ	3	53	两辆							
liaŋ	5	35	亮谅酿量(数~)							
tɕiaŋ	1	44	浆姜江将(~来)							
tɕiaŋ	3	53	蒋奖桨讲(~座)颈(~箍:脖子)							
tɕiaŋ	5	35	酱将(大~)降(下~)							
tɕʰiaŋ	1	44	枪疆僵缰羌腔							
tɕʰiaŋ	3	53	抢强(勉~)							
tɕʰiaŋ	5	35	呛							
dʑiaŋ	2	21	墙详祥强(~大)降(投~)							
dʑiaŋ	5	35	像匠							
niaŋ	1	44	孃(~~:姑姑)							
niaŋ	2	21	娘							
niaŋ	5	35	酿							
ɕiaŋ	1	44	箱厢湘襄镶香乡相(互~)							
ɕiaŋ	3	53	想享响饷							
ɕiaŋ	5	35	橡向象项(~链)相(~貌)							
iaŋ	1	44	央秧殃阳(姓)							
iaŋ	2	21	羊洋烊杨扬疡阳(~光)							
iaŋ	3	53	养痒氧							
iaŋ	5	35	样							
kuaŋ	1	44	光							
kuaŋ	3	53	广							
kʰuaŋ	1	44	匡筺框(画~)眶							
kʰuaŋ	3	53	(~门:关门)掼(~倒:撞到)							
kʰuaŋ	5	35	旷况矿							
guaŋ	2	21	狂逛							
xuaŋ	1	44	荒慌							
xuaŋ	2	21	簧皇蝗黄							
xuaŋ	3	53	谎晃							
uaŋ	1	44	汪							
uaŋ	2	21	亡王							
uaŋ	3	53	网往							
uaŋ	5	35	妄望旺忘							
tsuaŋ	1	44	庄装							
tsuaŋ	5	35	壮							
dzuaŋ	2	21	床							
dzuaŋ	5	35	状撞							
tsʰuaŋ	1	44	疮窗							
tsʰuaŋ	3	53	撞(~倒)闯							
tsʰuaŋ	5	35	创							
suaŋ	1	44	霜双孀							
suaŋ	3	53	爽							
poŋ	1	44	崩绷(紧~)							
poŋ	5	35	蹦							
pʰoŋ	1	44	烹							
pʰoŋ	3	53	捧							
pʰoŋ	5	35	碰							
boŋ	2	21	朋彭膨棚篷蓬							
moŋ	1	44	蒙(~上)							
moŋ	2	21	萌朦檬蒙(~古)							
moŋ	3	53	猛懵							
moŋ	5	35	孟梦							
toŋ	1	44	东冬							
toŋ	3	53	董懂							
toŋ	5	35	冻栋							
tʰoŋ	1	44	通							
tʰoŋ	3	53	桶捅统							
tʰoŋ	5	35	痛							
doŋ	2	21	同铜桐筒童曈							
doŋ	5	35	动洞							
loŋ	1	44	聋(~子)							
loŋ	2	21	笼隆龙聋							
loŋ	3	53	拢陇垄							
noŋ	1	44	弄							
noŋ	2	21	农脓浓							
noŋ	5	35	弄							
tsoŋ	1	44	棕鬃宗综忠终踪钟盅中(当~)							
tsoŋ	3	53	总冢肿种(~类)							
tsoŋ	5	35	粽仲众纵中(射~)种(~树)							
tsʰoŋ	1	44	聪匆葱充冲舂							
tsʰoŋ	5	35	宠							
tsʰoŋ	2	21	铳							
ʣoŋ	2	21	丛虫崇从重(~复)							
ʣoŋ	5	35	仲诵颂讼重(~量)							
soŋ	1	44	松嵩							
soŋ	3	53	耸怂							
soŋ	5	35	送宋							
zoŋ	2	21	戎绒融荣茸容蓉镕							
koŋ	1	44	公蚣工功攻弓躬宫恭							
koŋ	3	53	汞拱巩							
koŋ	5	35	贡供(~养)羾(钻)							
kʰoŋ	1	44	空(~的)							
kʰoŋ	3	53	孔恐							
kʰoŋ	5	35	控空(~缺)							
goŋ	5	35	共							
foŋ	1	44	风枫疯丰封峰蜂锋							
foŋ	2	21	冯逢缝(裁~)							
foŋ	5	53	凤奉俸缝(一条~)							
xoŋ	1	44	轰烘							
xoŋ	2	21	弘宏红洪鸿虹							
xoŋ	3	53	讽哄(~骗)							
xoŋ	5	35	哄(起~)							
oŋ	1	44	翁							
oŋ	5	35	蕹							
dʑioŋ	2	21	穷							
ɕioŋ	1	44	兄胸凶							
ɕioŋ	2	21	熊雄							
ɕioŋ	5	35	嗅(用鼻子闻)							
ioŋ	1	44	雍							
ioŋ	2	21	萤营庸							
ioŋ	3	53	甬勇涌							
ioŋ	5	35	用							
uoŋ	5	35	瓮							
n	1	44	嗯							
n	5	35	唔(不)							
