字	片	区	小片	方言点	声母	韵母	调值	调类	备注
悲	闽中区			明溪(城关话)	p	ue	33	阴平	
悼	闽中区			明溪(城关话)	tʰ	iau	54	阳去	
情	闽中区			明溪(城关话)	tsʰ	ɛŋ	21	阳平	
惜	闽中区			明溪(城关话)	s	iɤ/i	31/5	上声/入声	文读，爱。
惟	闽中区			明溪(城关话)	v	i	21	阳平	
惠	闽中区			明溪(城关话)	f	i	54	阳去	
惡	闽中区			明溪(城关话)	0	ɤ	5	入声	
惨	闽中区			明溪(城关话)	tsʰ	aŋ	31	上声	
惭	闽中区			明溪(城关话)	tsʰ	aŋ	21	阳平	
惯	闽中区			明溪(城关话)	k	uaŋ	24	阳去	
惱	闽中区			明溪(城关话)	l	au	31	上声	
想	闽中区			明溪(城关话)	s	ioŋ	31	上声	
惹	闽中区			明溪(城关话)	0	ia/iɤ	31	上声	文读，白读。
愁	闽中区			明溪(城关话)	s/tsʰ	ay	21	阳平	文读，白读。
愈	闽中区			明溪(城关话)	0	y	54	阳去	
愉	闽中区			明溪(城关话)	0	y	54	阳去	
意	闽中区			明溪(城关话)	0	i	24	阴去	
愚	闽中区			明溪(城关话)	ŋ	ay/y	31/21	上声/阳平	文读，蠢笨。
愛	闽中区			明溪(城关话)	0/v	a/ue	24	阴去	文读，白读。
感	闽中区			明溪(城关话)	k	aŋ	31	上声	
愧	闽中区			明溪(城关话)	kʰ	ue	24	阴去	
態	闽中区			明溪(城关话)	tʰ	a	24	阴去	
慎	闽中区			明溪(城关话)	s	ɛŋ	54	阳去	
慕	闽中区			明溪(城关话)	m	u	54	阳去	
慘	闽中区			明溪(城关话)	tsʰ	aŋ	31	上声	
慚	闽中区			明溪(城关话)	tsʰ	aŋ	21	阳平	
慢	闽中区			明溪(城关话)	m	aŋ	54	阳去	
慣	闽中区			明溪(城关话)	k	uaŋ	24	阳去	
慧	闽中区			明溪(城关话)	f	i	54	阳去	
慨	闽中区			明溪(城关话)	kʰ	a	24	阴去	
慮	闽中区			明溪(城关话)	l	y	54	阳去	
慶	闽中区			明溪(城关话)	kʰ	ɛŋ	24	阴去	
慷	闽中区			明溪(城关话)	kʰ	oŋ	31	上声	
憂	闽中区			明溪(城关话)	0	iu	33	阴平	
憋	闽中区			明溪(城关话)	pʰ	i	54	阳去	
憎	闽中区			明溪(城关话)	ts	aiŋ	33	阴平	
憐	闽中区			明溪(城关话)	l	ɛŋ/ieŋ	21	阳平	
憑	闽中区			明溪(城关话)	pʰ	ɛŋ	21	阳平	
憫	闽中区			明溪(城关话)	m	ɛŋ	31	上声	
憲	闽中区			明溪(城关话)	x	ieŋ	24	阴去	
憶	闽中区			明溪(城关话)	0	i	24	阴去	
憾	闽中区			明溪(城关话)	x	aŋ	54	阳去	
懂	闽中区			明溪(城关话)	t	ɤŋ	31	上声	
懇	闽中区			明溪(城关话)	kʰ	aiŋ	31	上声	
懈	闽中区			明溪(城关话)	x	a	54	阳去	
懒	闽中区			明溪(城关话)	l	aŋ	31	上声	
懛	闽中区			明溪(城关话)	t	a	33	阴平	
懷	闽中区			明溪(城关话)	f	a	21	阳平	
懸	闽中区			明溪(城关话)	v/x	aŋ/ieŋ	21	阳平	文读，高。
懺	闽中区			明溪(城关话)	tsʰ	ieŋ	33	阴平	
戀	闽中区			明溪(城关话)	l	ieŋ	54	阳去	
戈	闽中区			明溪(城关话)	kʰ	ɤ	33	阴平	
戊	闽中区			明溪(城关话)	m	u	54	阳去	
戌	闽中区			明溪(城关话)	s	ø	5	入声	
戎	闽中区			明溪(城关话)	0	iɤŋ	21	阳平	
戏	闽中区			明溪(城关话)	x	i	24	阴去	
成	闽中区			明溪(城关话)	s	aŋ/ɛŋ	21	阳平	文读，七八成。
戒	闽中区			明溪(城关话)	k	a	24	阴去	
或	闽中区			明溪(城关话)	f	ø	5	入声	
战	闽中区			明溪(城关话)	ts	ieŋ	24	阴去	
戚	闽中区			明溪(城关话)	tsʰ	i	5	入声	
戟	闽中区			明溪(城关话)	k	i	5	入声	
戰	闽中区			明溪(城关话)	ts	ieŋ	24	阴去	
戲	闽中区			明溪(城关话)	x	i	24	阴去	
戴	闽中区			明溪(城关话)	t	a	24	阴去	
戶	闽中区			明溪(城关话)	f	u	54	阴去	
戸	闽中区			明溪(城关话)	f	u	54	阴去	
所	闽中区			明溪(城关话)	s	u	31	上声	
扇	闽中区			明溪(城关话)	s	ieŋ	24	阴去	
手	闽中区			明溪(城关话)	s/tsʰ	iu	31	上声	文读，白读。
扛	闽中区			明溪(城关话)	k	oŋ	33	阴平	
执	闽中区			明溪(城关话)	tʃ	ɿ	5	入声	
扬	闽中区			明溪(城关话)	0	ioŋ	21	阳平	
扭	闽中区			明溪(城关话)	0	iu	31	上声	
扯	闽中区			明溪(城关话)	tʰ/tsʰ	i/e	31	上声	使劲扯，轻拉。
扶	闽中区			明溪(城关话)	f	u	21	阳平	
批	闽中区			明溪(城关话)	pʰ	e	33	阴平	
承	闽中区			明溪(城关话)	s	ɛŋ	21	阳平	
技	闽中区			明溪(城关话)	kʰ	i	54	阳去	
抄	闽中区			明溪(城关话)	tsʰ	au	33	阴平	
把	闽中区			明溪(城关话)	p	o	31	上声	
抓	闽中区			明溪(城关话)	ts	o	33	阴平	
投	闽中区			明溪(城关话)	tʰ	ay	21	阳平	
抖	闽中区			明溪(城关话)	t	ay	31	上声	
折	闽中区			明溪(城关话)	ts	e	5	入声	
护	闽中区			明溪(城关话)	f	u	54	阳去	
报	闽中区			明溪(城关话)	p	au	24	阴去	
抱	闽中区			明溪(城关话)	pʰ	au	31	上声	
抹	闽中区			明溪(城关话)	m	ɤ/o	5/31	入声/上声	文读，抹煞。
押	闽中区			明溪(城关话)	0	o	5	入声	
抽	闽中区			明溪(城关话)	tʰ	iu	33	阴平	
担	闽中区			明溪(城关话)	tʰ	aŋ	31	上声	动词。
拇	闽中区			明溪(城关话)	m	u	31	上声	
拉	闽中区			明溪(城关话)	l	a	33	阴平	
拋	闽中区			明溪(城关话)	pʰ	au	31	上声	
拍	闽中区			明溪(城关话)	pʰ	a	31/5	上声/入声	文读，白读，拍球。
拒	闽中区			明溪(城关话)	k	y	24	阴去	
拕	闽中区			明溪(城关话)	tʰ	ue/ɤ	33	阴平	
拗	闽中区			明溪(城关话)	0	au	31	上声	
拘	闽中区			明溪(城关话)	k	y	33	阴平	
招	闽中区			明溪(城关话)	ts	au	33	阴平	
拜	闽中区			明溪(城关话)	p	a	24	阴去	
拟	闽中区			明溪(城关话)	ŋ	i	31	上声	
拢	闽中区			明溪(城关话)	l	ɤŋ	31	上声	
拣	闽中区			明溪(城关话)	k	ioŋ/ieŋ	31	上声	文读，白读。
拥	闽中区			明溪(城关话)	0	iɤŋ	24	阴去	
拦	闽中区			明溪(城关话)	l	uõ/aŋ	21	阳平	文读，白读。
拨	闽中区			明溪(城关话)	p	o	5	入声	
拯	闽中区			明溪(城关话)	ts	ɛŋ	31	上声	
拱	闽中区			明溪(城关话)	k	iɤŋ	31	上声	
拾	闽中区			明溪(城关话)	ʃ	ɿ	54	阳去	
持	闽中区			明溪(城关话)	tʃʰ	ɿ	21	阳平	
指	闽中区			明溪(城关话)	ts/tʃ	e/ɿ	31	上声	
按	闽中区			明溪(城关话)	v	uõ	24	阴去	
挑	闽中区			明溪(城关话)	tʰ	iau	33	阴平	
挥	闽中区			明溪(城关话)	f	i	33	阴平	
振	闽中区			明溪(城关话)	ts	ɛŋ	31	上声	
挺	闽中区			明溪(城关话)	tʰ	aiŋ/ɛŋ	21/31	阳平/上声	文读，白读。
捅	闽中区			明溪(城关话)	tʰ	ɤŋ	33	阴平	
捉	闽中区			明溪(城关话)	tsʰ	iu	54	阳去	
捕	闽中区			明溪(城关话)	pʰ	u	31	上声	
捧	闽中区			明溪(城关话)	f/p/pʰ	ɤŋ	31	上声	
捨	闽中区			明溪(城关话)	s	a	31	上声	
掀	闽中区			明溪(城关话)	x	ieŋ	31	上声	
授	闽中区			明溪(城关话)	s	iu	54	阳去	
掌	闽中区			明溪(城关话)	ts	aŋ/oŋ	24/31	阴去/上声	
排	闽中区			明溪(城关话)	pʰ	a	21	阳平	
掘	闽中区			明溪(城关话)	kʰ	y	5	入声	
掛	闽中区			明溪(城关话)	k	o	24	阴去	
控	闽中区			明溪(城关话)	kʰ	ɤŋ	24	阴去	
掩	闽中区			明溪(城关话)	0	ieŋ	33	阴平	
措	闽中区			明溪(城关话)	tsʰ	ɤ/u	24	阴去	
掬	闽中区			明溪(城关话)	k	iu	5	入声	
揀	闽中区			明溪(城关话)	k	ioŋ/ieŋ	31	上声	文读，白读。
描	闽中区			明溪(城关话)	m	iau	21	阳平	
提	闽中区			明溪(城关话)	tʰ	i	21	阳平	
插	闽中区			明溪(城关话)	tsʰ	a	5	入声	
揖	闽中区			明溪(城关话)	0	i	5	入声	
揚	闽中区			明溪(城关话)	0	ioŋ	21	阳平	
換	闽中区			明溪(城关话)	f/v	uõ	24/54	阴去/阳去	文读，情换：交换。
揣	闽中区			明溪(城关话)	tsʰ	ue	31	上声	
揮	闽中区			明溪(城关话)	f	i	33	阴平	
援	闽中区			明溪(城关话)	0	ieŋ	21	阳平	
揽	闽中区			明溪(城关话)	l	aŋ	31	上声	
損	闽中区			明溪(城关话)	s	ɛŋ	31	上声	
搖	闽中区			明溪(城关话)	0	iau	21	阳平	
搪	闽中区			明溪(城关话)	tʰ	oŋ	21	阳平	
搯	闽中区			明溪(城关话)	tʰ	au	21	阳平	
摈	闽中区			明溪(城关话)	p	ɛŋ	33	阴平	
摊	闽中区			明溪(城关话)	tʰ	aŋ	33	阴平	
摘	闽中区			明溪(城关话)	t/ts	ia/e	31/5	上声/入声	文读，撕裂。
摩	闽中区			明溪(城关话)	m	ɤ	21	阳平	
摺	闽中区			明溪(城关话)	ts	e	31	上声	
撆	闽中区			明溪(城关话)	pʰ	e	5	入声	
撇	闽中区			明溪(城关话)	pʰ	e	5	入声	
撈	闽中区			明溪(城关话)	l	au	21	阳平	
撕	闽中区			明溪(城关话)	s	ɿ	33	阴平	
撘	闽中区			明溪(城关话)	t	o	5	入声	
撥	闽中区			明溪(城关话)	p	o	5	入声	
撲	闽中区			明溪(城关话)	pʰ	ɤ	5	入声	
撼	闽中区			明溪(城关话)	x	aŋ	54	阳去	
擁	闽中区			明溪(城关话)	0	iɤŋ	24	阴去	
擇	闽中区			明溪(城关话)	tʰ/tsʰ	ɤ/e	54/24	阳去/阴去	文读，选也。
擊	闽中区			明溪(城关话)	k	i	5	入声	
操	闽中区			明溪(城关话)	tsʰ	au	33	阴平	
擎	闽中区			明溪(城关话)	kʰ	iaŋ	21	阳平	举著。
擔	闽中区			明溪(城关话)	t	aŋ	33	阴平	
據	闽中区			明溪(城关话)	k	y	24	阴去	
擞	闽中区			明溪(城关话)	s	u	24	阴去	
擣	闽中区			明溪(城关话)	t	au	31	上声	
擬	闽中区			明溪(城关话)	ŋ	i	31	上声	
擯	闽中区			明溪(城关话)	p	ɛŋ	33	阴平	
擺	闽中区			明溪(城关话)	p	a	31	上声	
擻	闽中区			明溪(城关话)	s	u	24	阴去	
擾	闽中区			明溪(城关话)	0	iau	31	上声	
攀	闽中区			明溪(城关话)	pʰ	aŋ	33	阴平	
攃	闽中区			明溪(城关话)	tsʰ	a	5	入声	
攏	闽中区			明溪(城关话)	l	ɤŋ	31	上声	
攔	闽中区			明溪(城关话)	l	uõ/aŋ	21	阳平	文读，白读。
攜	闽中区			明溪(城关话)	x	i	21	阳平	
攤	闽中区			明溪(城关话)	tʰ	aŋ	33	阴平	
攪	闽中区			明溪(城关话)	k	au/iau	31	上声	文读，白读。
攬	闽中区			明溪(城关话)	l	aŋ	31	上声	
支	闽中区			明溪(城关话)	tʃ	ɿ	33	阴平	
收	闽中区			明溪(城关话)	s	iu	33	阴平	
改	闽中区			明溪(城关话)	k	a	31	上声	
放	闽中区			明溪(城关话)	f/p	oŋ/ioŋ	24	阴去	文读，白读。
政	闽中区			明溪(城关话)	ts	ɛŋ	24	阴去	
故	闽中区			明溪(城关话)	k	u	24	阴去	
效	闽中区			明溪(城关话)	x	au	54	阳去	
敍	闽中区			明溪(城关话)	s	y	54	阳去	
敏	闽中区			明溪(城关话)	m	ɛŋ	31	上声	
敖	闽中区			明溪(城关话)	ŋ	au	21	阳平	
敗	闽中区			明溪(城关话)	pʰ	a	54	阳去	
敘	闽中区			明溪(城关话)	s	y	54	阳去	
教	闽中区			明溪(城关话)	k	au	24	阴去	教育。
敢	闽中区			明溪(城关话)	k	oŋ/aŋ	31	上声	文读，白读。
散	闽中区			明溪(城关话)	s	aŋ	24	阴去	分散。
敦	闽中区			明溪(城关话)	t	ɛŋ	33	阴平	
敬	闽中区			明溪(城关话)	k	ɛŋ	24	阴去	
整	闽中区			明溪(城关话)	ts	aŋ/ɛŋ	31	上声	文读，整理。
敵	闽中区			明溪(城关话)	t	i	5	入声	
敷	闽中区			明溪(城关话)	f	u	33	阴平	
斃	闽中区			明溪(城关话)	pʰ	i	54	阳去	
文	闽中区			明溪(城关话)	v	ɛŋ	21	阳平	
斌	闽中区			明溪(城关话)	p	ɛŋ	33	阴平	
斑	闽中区			明溪(城关话)	p	aŋ	33	阴平	
斗	闽中区			明溪(城关话)	t	ay	31	上声	
斜	闽中区			明溪(城关话)	tsʰ	ia	24/21	阴去/阳平	歪斜，偏斜、斜水：屋顶斜度。
斟	闽中区			明溪(城关话)	ts	iɤŋ/ɛŋ	33	阴平	文读，吻。
斤	闽中区			明溪(城关话)	k	ɛŋ	33	阴平	
斥	闽中区			明溪(城关话)	tʃʰ	ɿ	5	入声	
斧	闽中区			明溪(城关话)	f	u	31	上声	
斩	闽中区			明溪(城关话)	ts	aŋ	31	上声	
斬	闽中区			明溪(城关话)	ts	aŋ	31	上声	
斯	闽中区			明溪(城关话)	s	ɿ	33	阴平	
方	闽中区			明溪(城关话)	f/p	oŋ/ioŋ	33	阴平	文读，厚木板。
斻	闽中区			明溪(城关话)	x	aŋ	31	上声	椽。
旁	闽中区			明溪(城关话)	pʰ	oŋ	21	阳平	
旅	闽中区			明溪(城关话)	l	y	21	阳平	
旋	闽中区			明溪(城关话)	s	ieŋ	21	阳平	
族	闽中区			明溪(城关话)	tsʰ	u	54	阳去	
旗	闽中区			明溪(城关话)	kʰ	i	21	阳平	
既	闽中区			明溪(城关话)	k	i	24	阴去	
旣	闽中区			明溪(城关话)	k	i	24	阴去	
日	闽中区			明溪(城关话)	ŋ	i	54	阳去	
旧	闽中区			明溪(城关话)	kʰ	iu	54	阳去	
旨	闽中区			明溪(城关话)	tʃ	ɿ	31	上声	
早	闽中区			明溪(城关话)	ts/tsʰ	au	31	上声	
旬	闽中区			明溪(城关话)	s	ioŋ/ɛŋ	5/21	入声/阳平	文读，个旬：十几天。
旱	闽中区			明溪(城关话)	f/x	uõ/aŋ	31	上声	文读，白读。
时	闽中区			明溪(城关话)	ʃ	ɿ	21	阳平	
旷	闽中区			明溪(城关话)	kʰ	oŋ	24	阴去	
旺	闽中区			明溪(城关话)	v	oŋ	54	阳去	
昂	闽中区			明溪(城关话)	ŋ	oŋ	21	阳平	
昆	闽中区			明溪(城关话)	kʰ	ueŋ	33	阴平	
昌	闽中区			明溪(城关话)	tsʰ	oŋ	33	阴平	
明	闽中区			明溪(城关话)	m	ɛŋ	21	阳平	
易	闽中区			明溪(城关话)	0	i	54	阳去	
星	闽中区			明溪(城关话)	s	aiŋ/ɛŋ	33	阴平	文读，白读。
映	闽中区			明溪(城关话)	0	iaŋ/ɛŋ	24	阴去	文读，看。
春	闽中区			明溪(城关话)	tsʰ	ɛŋ	33	阴平	
昧	闽中区			明溪(城关话)	m	ue	24	阴去	
昭	闽中区			明溪(城关话)	ts	au	33	阴平	
是	闽中区			明溪(城关话)	ʃ	ɿ	31/54	上声/阳去	文读，白读。
昼	闽中区			明溪(城关话)	t	u	24	阴去	
显	闽中区			明溪(城关话)	x	ieŋ	31	上声	
時	闽中区			明溪(城关话)	ʃ	ɿ	21	阳平	
晃	闽中区			明溪(城关话)	f	oŋ	31	上声	
晉	闽中区			明溪(城关话)	ts	ɛŋ	24	阴去	
晓	闽中区			明溪(城关话)	x	iau	31	上声	
晕	闽中区			明溪(城关话)	f	ɛŋ	33	阴平	
晚	闽中区			明溪(城关话)	v	aŋ	31	上声	
晝	闽中区			明溪(城关话)	t	u	24	阴去	
晥	闽中区			明溪(城关话)	v	uõ	31	上声	
晦	闽中区			明溪(城关话)	f	i	24	阴去	
晨	闽中区			明溪(城关话)	s	ɛŋ	21	阳平	
景	闽中区			明溪(城关话)	k	ɛŋ	31	上声	
晴	闽中区			明溪(城关话)	tsʰ	iaŋ/ɛŋ	21	阳平	文读，白读。
晶	闽中区			明溪(城关话)	ts	ɛŋ	33	阴平	
智	闽中区			明溪(城关话)	t	i	24	阴去	
暂	闽中区			明溪(城关话)	tsʰ	aŋ	54	阳去	
暇	闽中区			明溪(城关话)	x	o	54	阳入	
暈	闽中区			明溪(城关话)	f	ɛŋ	33	阴平	
暑	闽中区			明溪(城关话)	s	y	31	上声	
暖	闽中区			明溪(城关话)	l	uõ	31	上声	
暗	闽中区			明溪(城关话)	0	oŋ	24	阴去	
暢	闽中区			明溪(城关话)	tsʰ	oŋ	24	阴去	
暫	闽中区			明溪(城关话)	tsʰ	aŋ	54	阳去	
暮	闽中区			明溪(城关话)	m	u	54	阳去	
曉	闽中区			明溪(城关话)	x	iau	31	上声	
曙	闽中区			明溪(城关话)	s	y	31	上声	
曠	闽中区			明溪(城关话)	kʰ	oŋ	24	阴去	
曰	闽中区			明溪(城关话)	v	a	33	阴平	
曲	闽中区			明溪(城关话)	kʰ	iu	5	入声	
更	闽中区			明溪(城关话)	k	aŋ	33	阴平	三更。
書	闽中区			明溪(城关话)	s	y	33	阴平	
曼	闽中区			明溪(城关话)	m	aŋ	54	阳去	
曾	闽中区			明溪(城关话)	ts	aiŋ	33	阴平	
替	闽中区			明溪(城关话)	tʰ	a/i	24	阴去	
最	闽中区			明溪(城关话)	ts	ue	24	阴去	
會	闽中区			明溪(城关话)	f	ue	54	阳去	
月	闽中区			明溪(城关话)	0/m	yø/e	54	阳去	
有	闽中区			明溪(城关话)	0	iu	31	上声	
朋	闽中区			明溪(城关话)	pʰ	aiŋ	21	阳平	
服	闽中区			明溪(城关话)	f	u	54	阳去	
朗	闽中区			明溪(城关话)	l	oŋ	31	上声	
朝	闽中区			明溪(城关话)	ts	au	33	阴平	会朝。
期	闽中区			明溪(城关话)	kʰ	i	21	阳平	
木	闽中区			明溪(城关话)	m	u	54	阳去	
未	闽中区			明溪(城关话)	v	i	54	阳去	
末	闽中区			明溪(城关话)	m	o	54	阳去	
本	闽中区			明溪(城关话)	p	ɛŋ	31	上声	
札	闽中区			明溪(城关话)	ts	a/o	5	入声	
术	闽中区			明溪(城关话)	s/ts	y/iu	54/5	阳去/入声	
朴	闽中区			明溪(城关话)	pʰ	u/ɤ	5	入声	
朵	闽中区			明溪(城关话)	t	ɤ	31	上声	
朽	闽中区			明溪(城关话)	x	iu	31	上声	
杀	闽中区			明溪(城关话)	s	o	31	上声	
权	闽中区			明溪(城关话)	kʰ	ieŋ	21	阳平	
杈	闽中区			明溪(城关话)	tsʰ	o	33	阴平	
杉	闽中区			明溪(城关话)	s	aŋ	33	阴平	
李	闽中区			明溪(城关话)	l/s	i/e	31/5	上声/入声	姓，李子。
材	闽中区			明溪(城关话)	tsʰ	a	21	阳平	
村	闽中区			明溪(城关话)	tsʰ	ɛŋ	33	阴平	
杖	闽中区			明溪(城关话)	tsʰ	oŋ	54	阳去	
杜	闽中区			明溪(城关话)	tʰ	u	54	阳去	
杠	闽中区			明溪(城关话)	k	oŋ	24	阴去	
条	闽中区			明溪(城关话)	tʰ	iau	21	阳平	
来	闽中区			明溪(城关话)	l	i/a	21	阳平	文读，白读。
杨	闽中区			明溪(城关话)	0	ioŋ	21	阳平	
杭	闽中区			明溪(城关话)	x	oŋ	21	阳平	
杯	闽中区			明溪(城关话)	p	ue	33	阴平	
東	闽中区			明溪(城关话)	t	ɤŋ	21	阳平	
杳	闽中区			明溪(城关话)	m	iau	31	上声	
杷	闽中区			明溪(城关话)	pʰ	o	21	阳平	
松	闽中区			明溪(城关话)	s/tsʰ	iɤŋ	33/21	阴平/阳平	
板	闽中区			明溪(城关话)	p	aŋ	5/31	入声/上声	
枇	闽中区			明溪(城关话)	pʰ	i	21	阳平	
枉	闽中区			明溪(城关话)	v	oŋ	31	上声	
枋	闽中区			明溪(城关话)	p	ioŋ	33	阴平	厚木板。
析	闽中区			明溪(城关话)	s	i	54	阳去	
枕	闽中区			明溪(城关话)	ts	ɛŋ	31	上声	
林	闽中区			明溪(城关话)	l	ɛŋ	21	阳平	
枚	闽中区			明溪(城关话)	m	ue	21	阳平	
果	闽中区			明溪(城关话)	k	ɤ	31	上声	
枝	闽中区			明溪(城关话)	k/tʃ	i/ɿ	33	阴平	文读，白读。
枣	闽中区			明溪(城关话)	ts	au	5/31	入声/上声	文读，白读。
枪	闽中区			明溪(城关话)	tsʰ	ioŋ	33	阴平	
枫	闽中区			明溪(城关话)	f/p	ɤŋ	33	阴平	
枯	闽中区			明溪(城关话)	kʰ	u	33	阴平	
枴	闽中区			明溪(城关话)	k	ua	31	上声	
架	闽中区			明溪(城关话)	k	ia/o	24	阴去	单字读，摆架子。
柄	闽中区			明溪(城关话)	p	iaŋ/ieŋ/ɛŋ	24	阴去	文读，白读，白读。
某	闽中区			明溪(城关话)	m	ay	31	上声	
柑	闽中区			明溪(城关话)	k	oŋ	33	阴平	
柚	闽中区			明溪(城关话)	0	iu	54	阳去	
查	闽中区			明溪(城关话)	tsʰ	o	21	阳平	
柬	闽中区			明溪(城关话)	k	aŋ	31	上声	
柯	闽中区			明溪(城关话)	kʰ	ɤ	33	阴平	
柱	闽中区			明溪(城关话)	tsʰ	ay/y	31/54	上声/阳去	文读，白读。
柿	闽中区			明溪(城关话)	kʰ/ʃ	i/ɿ	5/54	入声/阳去	文读，白读。
栀	闽中区			明溪(城关话)	ts	e	33	阴平	
标	闽中区			明溪(城关话)	p	iau	33	阴平	
栋	闽中区			明溪(城关话)	t	ɤŋ	24	阴去	
栏	闽中区			明溪(城关话)	l	uõ/aŋ	21	阳平	文读，白读。
株	闽中区			明溪(城关话)	ts	y	33	阴平	
核	闽中区			明溪(城关话)	x	e	54	阳去	
根	闽中区			明溪(城关话)	k	aiŋ	33	阴平	
桁	闽中区			明溪(城关话)	x	aŋ	31	上声	椽。
桂	闽中区			明溪(城关话)	k	ue	24	阴去	
桃	闽中区			明溪(城关话)	tʰ	au	5/21	入声/阳平	文读，白读。
桅	闽中区			明溪(城关话)	v	ue	21	阳平	
案	闽中区			明溪(城关话)	v	uõ	24	阴去	
桌	闽中区			明溪(城关话)	ts	ɤ	5	入声	
桐	闽中区			明溪(城关话)	tʰ	ɤŋ	21	阳平	
桔	闽中区			明溪(城关话)	k	i	5	入声	
桥	闽中区			明溪(城关话)	kʰ	iau	54/21	阳去/阳平	
桧	闽中区			明溪(城关话)	k	ue	24	阴去	
桨	闽中区			明溪(城关话)	ts	ioŋ	31	上声	
梁	闽中区			明溪(城关话)	l	ioŋ	21	阳平	
梓	闽中区			明溪(城关话)	ts	ɿ	31	上声	
梔	闽中区			明溪(城关话)	ts	e	33	阴平	
條	闽中区			明溪(城关话)	tʰ	iau	21	阳平	
梢	闽中区			明溪(城关话)	s	au	33	阴平	
梧	闽中区			明溪(城关话)	ŋ	u	21	阳平	
梨	闽中区			明溪(城关话)	l	i	21	阳平	
梭	闽中区			明溪(城关话)	s	ɤ	33	阴平	
梯	闽中区			明溪(城关话)	tʰ	i	33	阴平	
梳	闽中区			明溪(城关话)	s	u	33	阴平	
检	闽中区			明溪(城关话)	k	ieŋ	31	上声	
棄	闽中区			明溪(城关话)	kʰ	i	24	阴去	
棉	闽中区			明溪(城关话)	m	ieŋ	21	阳平	
棒	闽中区			明溪(城关话)	p	oŋ	24	阴去	
棗	闽中区			明溪(城关话)	ts	au	5/31	入声/上声	文读，白读。
棟	闽中区			明溪(城关话)	t	ɤŋ	24	阴去	
棠	闽中区			明溪(城关话)	tʰ	oŋ	21	阳平	
棬	闽中区			明溪(城关话)	kʰ	ieŋ	33	阴平	
棺	闽中区			明溪(城关话)	k	uõ	33	阴平	
椀	闽中区			明溪(城关话)	v	uõ	31	上声	
椒	闽中区			明溪(城关话)	ts	iau	33	阴平	
椶	闽中区			明溪(城关话)	ts	ɤŋ	33	阴平	
楊	闽中区			明溪(城关话)	0	ioŋ	21	阳平	
楓	闽中区			明溪(城关话)	f/p	ɤŋ	33	阴平	
楚	闽中区			明溪(城关话)	tsʰ	u	31	上声	
楝	闽中区			明溪(城关话)	l	ieŋ	54	阳去	
楞	闽中区			明溪(城关话)	l	aiŋ	54	阳去	
楣	闽中区			明溪(城关话)	m	ue	21	阳平	
楦	闽中区			明溪(城关话)	f	ieŋ	24	阴去	
業	闽中区			明溪(城关话)	ŋ	e	54	阳去	
楼	闽中区			明溪(城关话)	l	ay	21	阳平	
概	闽中区			明溪(城关话)	kʰ	a	24	阴去	
榄	闽中区			明溪(城关话)	l	aŋ	31	上声	
榨	闽中区			明溪(城关话)	ts	o	24	阴去	
榮	闽中区			明溪(城关话)	0	iɤŋ	21	阳平	
榴	闽中区			明溪(城关话)	l	iu	21	阳平	
榻	闽中区			明溪(城关话)	tʰ	a	5	入声	
構	闽中区			明溪(城关话)	k	ay	24	阴去	
槍	闽中区			明溪(城关话)	tsʰ	ioŋ	33	阴平	
槐	闽中区			明溪(城关话)	f	a	21	阳平	
槩	闽中区			明溪(城关话)	kʰ	a	24	阴去	
槳	闽中区			明溪(城关话)	ts	ioŋ	31	上声	
槽	闽中区			明溪(城关话)	tsʰ	au	21	阳平	
樂	闽中区			明溪(城关话)	ŋ	ɤ	54	阳去	音乐。
樓	闽中区			明溪(城关话)	l	ay	21	阳平	
樘	闽中区			明溪(城关话)	tsʰ	aŋ/aiŋ	24/33	阴去/阴平	文读，撑船。
標	闽中区			明溪(城关话)	p	iau	33	阴平	
模	闽中区			明溪(城关话)	m	u	21	阳平	
樯	闽中区			明溪(城关话)	tsʰ	ioŋ	21	阳平	
樱	闽中区			明溪(城关话)	0	ɛŋ	33	阴平	
樵	闽中区			明溪(城关话)	tsʰ	iau	5/21	入声/阳平	文读，木柴、柴火。
橄	闽中区			明溪(城关话)	k	aŋ	31	上声	
橋	闽中区			明溪(城关话)	kʰ	iau	54/21	阳去/阳平	
橐	闽中区			明溪(城关话)	l	ɤ	5	入声	
橕	闽中区			明溪(城关话)	tsʰ	aŋ/aiŋ	24/33	阴去/阴平	文读，撑船。
機	闽中区			明溪(城关话)	k	i	33	阴平	
橡	闽中区			明溪(城关话)	s	ioŋ	54	阳去	
橫	闽中区			明溪(城关话)	f	aŋ/aiŋ	5/21	入声/阳平	文读，白读。
橹	闽中区			明溪(城关话)	l	u	31	上声	
檜	闽中区			明溪(城关话)	k	ue	24	阴去	
檢	闽中区			明溪(城关话)	k	ieŋ	31	上声	
檣	闽中区			明溪(城关话)	tsʰ	ioŋ	21	阳平	
櫀	闽中区			明溪(城关话)	kʰ	i	21	阳平	
櫃	闽中区			明溪(城关话)	kʰ	ue	54	阳去	
櫓	闽中区			明溪(城关话)	l	u	31	上声	
櫻	闽中区			明溪(城关话)	0	ɛŋ	33	阴平	
欄	闽中区			明溪(城关话)	l	uõ/aŋ	21	阳平	文读，白读。
權	闽中区			明溪(城关话)	kʰ	ieŋ	21	阳平	
欖	闽中区			明溪(城关话)	l	aŋ	31	上声	
欠	闽中区			明溪(城关话)	kʰ	ieŋ	24	阴去	
次	闽中区			明溪(城关话)	tsʰ	ɿ	24	阴去	
