pʰai	6	21	敗
tai	5a	33	帶
tʰai	6	21	大
sai	5a	33	曬
tsʰai	2b	24	柴
kai	5a	33	戒
hai	2a	44	鞋
mai	6	21	賣
ŋai	6	21	外
pai	3	35	擺
pʰai	5b	213	派
kai	3	35	解
mai	3	35	買
ŋai	3	35	矮
pʰai	2b	24	排牌
kai	1	42	街
mai	2a	44	埋
pau	3	35	寶飽
pʰau	6	21	抱
tau	1	42	刀
tʰau	6	21	道
tsau	5a	33	灶罩
sau	3	35	嫂
tsʰau	6	21	糙造
kau	1	42	高交
kʰau	5b	213	靠
hau	6	21	號校
mau	6	21	帽
ŋau	2a	44	熬
lau	6	21	鬧
pau	1	42	包
pʰau	5b	213	炮
tʰau	2b	24	桃
tsau	3	35	早找
tsʰau	3	35	草
kʰau	1	42	敲
hau	5a	33	孝
mau	2a	44	毛貓
lau	3	35	腦老
tʰau	3	35	討
tsʰau	1	42	抄
hau	3	35	好
ɛ	6	21	二
ɛ	3	35	兒耳
ɛ	2a	44	如
tʰɛi	6	21	袋
tsʰɛi	5b	213	菜
kɛi	5a	33	蓋
kʰɛi	1	42	開
hɛi	6	21	害
ŋɛi	5a	33	愛
lɛi	2a	44	來
tʰɛi	2b	24	台
tsʰɛi	2b	24	財
kɛi	3	35	改
hɛi	3	35	海
tʰɛi	1	42	胎
kɛi	1	42	該
fɛu	2a	44	浮
tɛu	5a	33	照
tʰɛu	6	21	豆
tsɛu	3	35	走
sɛu	6	21	瘦
tsʰɛu	5b	213	湊
hɛu	6	21	後厚
lɛu	5b	213	繞
tɛu	3	35	抖
tʰɛu	2b	24	朝頭
sɛu	1	42	燒
tsʰɛu	2b	24	愁
lɛu	2a	44	樓
tʰɛu	1	42	偷
tsɿ	5a	33	做
sɿ	6	21	豎樹事市
tsʰɿ	6	21	字寺治柿
tsɿ	3	35	紫子
sɿ	5a	33	數世四試
tsʰɿ	5b	213	刺
tsɿ	1	42	租知資
sɿ	3	35	所鼠死使
tsʰɿ	2b	24	鋤祠
sɿ	1	42	書輸師絲
tsʰɿ	1	42	初
sɿ	2a	44	時
ŋ	3	35	五
ŋ	1	42	翁
tɕia	5a	33	借
ɕia	6	21	謝
tɕʰia	6	21	謝
ia	6	21	夜
tɕia	3	35	姐
ɕia	3	35	寫
tɕʰia	2b	24	茄斜
ia	3	35	野
ɕia	1	42	靴
ia	2a	44	爺
tiu	1	42	丟
tɕiu	3	35	酒九
ɕiu	6	21	壽
tɕʰiu	6	21	袖舅舊
ȵiu	2a	44	牛
liu	2a	44	流
iu	6	21	右
ɕiu	3	35	手
tɕʰiu	5b	213	臭
iu	5a	33	幼
ɕiu	1	42	修休
tɕʰiu	2b	24	球
iu	3	35	有
tɕʰiu	1	42	抽
iu	1	42	優
iu	2a	44	油
tɕʰiɛ	5b	213	去
kiɛ	5a	33	鋸
ȵiɛ	2a	44	魚
piɛu	3	35	表
pʰiɛu	5b	213	票
tiɛu	5a	33	釣
tʰiɛu	6	21	料
tɕiɛu	5b	213	叫
ɕiɛu	5b	213	笑
tɕʰiɛu	6	21	轎
kiɛu	5a	33	夠
kʰiɛu	3	35	口
miɛu	6	21	廟
ŋiɛu	3	35	鳥藕
iɛu	5a	33	要
tʰiɛu	2b	24	條
tɕiɛu	1	42	焦
ɕiɛu	3	35	小
tɕʰiɛu	2b	24	橋
kiɛu	3	35	狗
iɛu	1	42	腰
ɕiɛu	1	42	簫
kiɛu	1	42	鉤
iɛu	2a	44	搖
kua	5a	33	掛
hua	6	21	畫
ua	6	21	話
kua	1	42	瓜
hua	5a	33	化
ua	1	42	挖
hua	1	42	花
hua	2a	44	華
kuo	5a	33	過
kuo	3	35	果
kui	5a	33	句桂貴
kʰui	6	21	渠櫃
ui	6	21	芋裕衛位味胃
kui	3	35	舉鬼
kʰui	3	35	跪
ui	3	35	雨
kui	1	42	規龜
kʰui	1	42	區虧
ui	1	42	危
ui	2a	44	余圍
kuai	5a	33	怪
kʰuai	5b	213	塊快
huai	6	21	壞
uai	1	42	歪
kuai	3	35	拐
huai	2a	44	懷
pan	5a	33	扮
pʰan	6	21	辦
fan	6	21	犯飯
tan	3	35	膽
tʰan	6	21	淡
san	3	35	傘
tsʰan	3	35	鏟產
kan	3	35	減
han	6	21	限
nan	6	21	爛
ŋan	5a	33	眼
lan	2a	44	藍
pan	3	35	板
fan	5b	213	發
tan	1	42	單
tʰan	5b	213	炭
san	1	42	三衫山
kan	1	42	監間奸
han	2a	44	喊鹹還
nan	3	35	懶
ŋan	2a	44	岩顏
pan	1	42	班
fan	3	35	反
tʰan	2b	24	彈
nan	2a	44	難蘭
fan	1	42	翻
tʰan	3	35	毯
pən	3	35	本
pʰən	2b	24	盆
fən	5a	33	糞
tən	5a	33	鎮震
tʰən	2b	24	沉陳城
tsən	5a	33	正
sən	6	21	順
tsʰən	5b	213	寸
mən	6	21	問
lən	6	21	任嫩閏
fən	3	35	粉
tən	3	35	准
tʰən	1	42	春
tsən	3	35	整
sən	1	42	參深身孫
tsʰən	2b	24	唇
mən	2a	44	門蚊
lən	2a	44	林
fən	1	42	婚分
tən	1	42	針墩
tsən	1	42	貞
sən	2a	44	神辰純
tsʰən	1	42	村蹲
fən	2a	44	魂墳
pon	5a	33	半
pʰon	5b	213	判
fon	1	42	歡
ton	1	42	端
tʰon	6	21	潭
son	5a	33	算
tsʰon	6	21	賺
kon	3	35	感敢
kʰon	5a	33	看
hon	6	21	汗
mon	6	21	慢
non	2a	44	南
ŋon	6	21	岸
lon	6	21	亂
pon	1	42	搬
pʰon	2b	24	盤
tʰon	5a	33	斷
son	1	42	酸
kon	1	42	甘肝
hon	5a	33	漢
mon	3	35	滿
ŋon	5a	33	暗
lon	2a	44	暖
tʰon	1	42	貪
hon	2a	44	含
ŋon	1	42	安
kun	3	35	滾
kʰun	5b	213	困
un	6	21	運
kun	1	42	均
kʰun	2b	24	裙
un	1	42	溫
un	2a	44	勻雲
pin	3	35	柄
pʰin	2b	24	貧平
tʰin	6	21	定
tɕin	5a	33	浸進俊
ɕin	3	35	筍
tɕʰin	6	21	近靜
min	6	21	命
ȵin	6	21	認
lin	3	35	領
in	5a	33	印
pin	1	42	冰兵
pʰin	3	35	品
tʰin	2a	44	輪
tɕin	3	35	緊井
ɕin	1	42	心新熏
tɕʰin	2b	24	尋琴勤
min	2b	24	明
ȵin	2a	44	人銀
lin	2a	44	鄰零
in	3	35	引隱
tɕin	1	42	金筋軍
tɕʰin	1	42	親清青
min	2a	44	民名
in	1	42	音
tɛn	5a	33	占戰
tʰɛn	6	21	纏傳
sɛn	6	21	善
tsʰɛn	2b	24	蠶
hɛn	6	21	恨
ŋɛn	1	42	恩
tɛn	3	35	轉整
tʰɛn	2b	24	傳
sɛn	5a	33	扇
tɛn	1	42	磚
sɛn	3	35	省
sɛn	2a	44	船
piɛn	5a	33	變
pʰiɛn	6	21	便
tiɛn	5a	33	店
tʰiɛn	6	21	墊
tɕiɛn	5a	33	劍建見
ɕiɛn	6	21	現縣
tɕʰiɛn	6	21	健
kiɛn	1	42	根更
kʰiɛn	3	35	肯
miɛn	6	21	面
ȵiɛn	6	21	驗念
liɛn	2a	44	蓮
iɛn	5a	33	厭
piɛn	3	35	扁
pʰiɛn	5b	213	騙片
tiɛn	3	35	點典
tʰiɛn	2b	24	甜連田
tɕiɛn	3	35	剪
ɕiɛn	5a	33	線
tɕʰiɛn	5b	213	欠
kʰiɛn	1	42	吞
miɛn	2a	44	棉
ȵiɛn	3	35	染軟
iɛn	1	42	煙
tʰiɛn	1	42	添天
tɕiɛn	1	42	尖肩
ɕiɛn	3	35	險顯選
tɕʰiɛn	2b	24	鉗錢前全
ȵiɛn	2a	44	黏嚴言年原
iɛn	2a	44	炎鹽延
ɕiɛn	1	42	鮮先
tɕʰiɛn	3	35	淺
ɕiɛn	2a	44	嫌
tɕʰiɛn	1	42	簽牽鉛
kuan	2a	44	關慣
uan	6	21	萬
uan	3	35	晚
uan	1	42	彎
uan	2a	44	還
tuon	3	35	短
suon	1	42	閂
kuon	1	42	官
kʰuon	1	42	寬
uon	6	21	換
uon	3	35	碗
uon	2a	44	完頑
kuɛn	3	35	卷
kʰuɛn	6	21	件
uɛn	6	21	院
kʰuɛn	5b	213	勸
uɛn	3	35	遠永
kʰuɛn	2b	24	權
uɛn	1	42	冤
kʰuɛn	1	42	圈
uɛn	2a	44	圓園
pʰaŋ	1	42	蓬
taŋ	6	21	正
tsaŋ	1	42	爭
saŋ	2b	24	城
tsʰaŋ	2b	24	程
kaŋ	1	42	耕
kʰaŋ	1	42	坑
maŋ	3	35	猛
ŋaŋ	6	21	硬
laŋ	3	35	冷
saŋ	1	42	生聲
pʰuŋ	2b	24	朋棚
tuŋ	5a	33	證種
tʰuŋ	6	21	動洞重
tsuŋ	5a	33	粽
suŋ	5b	213	送
tsʰuŋ	1	42	蔥
kuŋ	1	42	宮恭
kʰuŋ	6	21	共
muŋ	6	21	夢
luŋ	6	21	弄
tuŋ	3	35	懂腫
tʰuŋ	5b	213	秤痛
suŋ	5a	33	宋
luŋ	1	42	聾
tuŋ	1	42	東冬中終
tʰuŋ	2b	24	銅蟲
suŋ	1	42	升松
luŋ	2a	44	膿濃龍
tʰuŋ	5a	33	凍
suŋ	2a	44	繩
tʰuŋ	3	35	桶統
tʰuŋ	1	42	通充沖
pʰiŋ	2b	24	瓶
tiŋ	3	35	頂
tʰiŋ	2b	24	停
tɕiŋ	5a	33	勁
ɕiŋ	5a	33	興
tɕʰiŋ	5b	213	慶
iŋ	6	21	用
tʰiŋ	3	35	挺
tɕiŋ	1	42	經
ɕiŋ	1	42	松兇
tɕʰiŋ	2b	24	窮
iŋ	3	35	影
ɕiŋ	2a	44	行形熊
iŋ	1	42	擁
iŋ	2a	44	蠅迎容
pɔŋ	3	35	綁
pʰɔŋ	6	21	棒
fɔŋ	5a	33	放
tɔŋ	3	35	黨
tʰɔŋ	5b	213	唱
tsɔŋ	5b	213	壯
sɔŋ	6	21	上
tsʰɔŋ	6	21	撞
kɔŋ	1	42	鋼江
kʰɔŋ	1	42	糠
hɔŋ	6	21	項
mɔŋ	3	35	網
lɔŋ	6	21	浪
pɔŋ	1	42	幫
pʰɔŋ	5b	213	胖
fɔŋ	3	35	紡
tɔŋ	1	42	張章
tʰɔŋ	2b	24	糖長
tsɔŋ	1	42	裝樁
sɔŋ	2b	24	嘗
tsʰɔŋ	2b	24	床
hɔŋ	2a	44	降
mɔŋ	2a	44	忙
fɔŋ	1	42	慌方
tʰɔŋ	3	35	廠
sɔŋ	1	42	霜傷雙
tsʰɔŋ	1	42	倉瘡窗
fɔŋ	2a	44	房防
tʰɔŋ	1	42	湯
tɛŋ	5a	33	凳
tʰɛŋ	2b	24	藤
sɛŋ	6	21	剩
tsʰɛŋ	2b	24	層
lɛŋ	3	35	能
tɛŋ	3	35	等
sɛŋ	1	42	僧
tɛŋ	1	42	燈
k◌ŋ	1	42	公
kʰ◌ŋ	3	35	孔
h◌ŋ	6	21	鳳縫
h◌ŋ	1	42	烘風豐封蜂
h◌ŋ	2a	44	紅
piaŋ	3	35	餅
pʰiaŋ	6	21	病
tiaŋ	1	42	釘
tʰiaŋ	6	21	定
tɕiaŋ	5a	33	鏡
ɕiaŋ	5a	33	姓
tɕʰiaŋ	1	42	清輕青
miaŋ	6	21	命
liaŋ	2a	44	零
iaŋ	2a	44	贏
pʰiaŋ	2b	24	平
tʰiaŋ	3	35	領
tɕiaŋ	3	35	井
ɕiaŋ	1	42	星兄
miaŋ	2b	24	明
tʰiaŋ	1	42	廳聽
miaŋ	2a	44	名
ɕiuŋ	2a	44	雄
iuŋ	2a	44	榮營
tʰiɔŋ	6	21	亮
tɕiɔŋ	3	35	講
ɕiɔŋ	5a	33	向
tɕʰiɔŋ	6	21	像
ȵiɔŋ	6	21	讓
iɔŋ	6	21	樣
tʰiɔŋ	3	35	兩
tɕiɔŋ	1	42	漿匠薑
ɕiɔŋ	3	35	想響
tɕʰiɔŋ	3	35	搶
ȵiɔŋ	2a	44	娘
iɔŋ	3	35	癢
tɕʰiɔŋ	1	42	筐
iɔŋ	1	42	秧
kuaŋ	3	35	梗
kuɔŋ	1	42	光
kʰuɔŋ	2b	24	狂
uɔŋ	6	21	旺
uɔŋ	2a	44	黃王橫
pat	7	5	八
fat	8	2	罰
tat	7	5	搭
tʰat	8	2	踏達
tsat	7	5	閘紮
sat	8	2	石
tsʰat	7	5	插擦
kat	7	5	夾甲
hat	7	5	瞎
ŋat	7	5	鴨
lat	8	2	辣
fat	7	5	法
tʰat	7	5	塔尺
sat	7	5	殺
lat	7	5	蠟
pət	7	5	筆
tət	7	5	卒
tʰət	8	2	侄直
tsət	7	5	汁織
sət	8	2	十實食
lət	7	5	立入栗曆
tʰət	7	5	出
sət	7	5	失叔
pot	7	5	撥
pʰot	7	5	潑
tʰot	8	2	奪
sot	7	5	刷
tsʰot	8	2	雜
kot	7	5	鴿割
kʰot	7	5	渴
hot	8	2	盒
mot	7	5	末
tʰot	7	5	脫
tʰut	8	2	讀
kut	7	5	骨
ut	7	5	物
pit	7	5	憋逼壁
pʰit	8	2	鼻
tʰit	7	5	力踢
tɕit	7	5	急吉橘積擊
ɕit	8	2	習席
tɕʰit	8	2	集及極
mit	8	2	密
ȵit	7	5	日
lit	7	5	律
it	7	5	一益
pʰit	7	5	匹劈
ɕit	7	5	吸息式惜
tɕʰit	7	5	七
pɛt	7	5	北
fɛt	8	2	或
tɛt	7	5	折得
tʰɛt	8	2	特
tsɛt	7	5	側
sɛt	8	2	舌
tsʰɛt	8	2	撤賊擇
hɛt	7	5	黑
mɛt	7	5	墨
lɛt	7	5	熱
fɛt	7	5	血
sɛt	7	5	設虱塞色
tsʰɛt	7	5	測策
pʰiɛt	8	2	別
tiɛt	7	5	跌
tʰiɛt	8	2	碟
tɕiɛt	7	5	接節結決
ɕiɛt	8	2	協
tɕʰiɛt	8	2	傑絕
kʰiɛt	7	5	刻
miɛt	8	2	篾
ȵiɛt	8	2	月
ŋiɛt	7	5	額
liɛt	7	5	列
iɛt	8	2	葉
tʰiɛt	7	5	貼鐵
ɕiɛt	7	5	歇雪
tɕʰiɛt	7	5	切截
miɛt	7	5	滅
ȵiɛt	7	5	業孽捏
kuat	7	5	刮
uat	7	5	滑襪
uot	8	2	活
kuɛt	7	5	國
kʰuɛt	7	5	闊缺
uɛt	7	5	越
paʔ	7	5	百
pʰaʔ	8	2	白
tsaʔ	7	5	窄摘
tsʰaʔ	7	5	拆
kaʔ	7	5	格隔
kʰaʔ	7	5	客
maʔ	8	2	麥
pʰaʔ	7	5	拍
fuʔ	8	2	服
tuʔ	7	5	竹粥燭
tʰuʔ	8	2	毒
suʔ	8	2	熟贖屬
tsʰuʔ	8	2	族
kuʔ	7	5	穀
kʰuʔ	7	5	哭
muʔ	7	5	木目
luʔ	7	5	鹿褥
uʔ	7	5	屋
fuʔ	7	5	福
tʰuʔ	7	5	畜
pɔʔ	7	5	剝
pʰɔʔ	7	5	薄
fɔʔ	7	5	佛霍縛
tʰɔʔ	8	2	著
tsɔʔ	7	5	作桌
sɔʔ	8	2	勺
tsʰɔʔ	8	2	鐲
kɔʔ	7	5	各郭角
kʰɔʔ	7	5	殼
hɔʔ	8	2	鶴學
ŋɔʔ	7	5	惡握
lɔʔ	8	2	落
tʰɔʔ	7	5	托
sɔʔ	7	5	索縮
lɔʔ	7	5	弱
piaʔ	7	5	壁
pʰiaʔ	7	5	劈
tʰiaʔ	8	2	笛
ɕiaʔ	7	5	錫
tɕʰiaʔ	7	5	吃
tʰiuʔ	8	2	六
tɕiuʔ	7	5	菊足
ɕiuʔ	7	5	宿
tɕʰiuʔ	7	5	曲局
ȵiuʔ	7	5	肉育玉浴
tʰiuʔ	7	5	綠
tɕiɔʔ	7	5	腳
ɕiɔʔ	7	5	削
tɕʰiɔʔ	7	5	雀
iɔʔ	7	5	約藥
