烃	hen33		
掀	hen33		
锨	hen33		
宪	hen33		
轩	hen33		
馨	hen33		
岍	hen33		
骞	hen33		
搴	hen33		
褰	hen33		
祆	hen33		
愆	hen33		
磬	hen33		
綮	hen33		
罄	hen33		
謦	hen33		
滇	hen22		
田	hen22		
停	hen22		
填	hen22		
廷	hen22		
亭	hen22		
庭	hen22		
葶	hen22		
阗	hen22		
婷	hen22		
莛	hen22		
畋	hen22		
钿	hen22		
蜒	hen22		
霆	hen22		
显	hen55		
谴	hen55		
遣	hen55		
缱	hen55		
殄	hen55		
蚬	hen55		
梃	hen21		
挺	hen21		
铤	hen21		
天	hen32	～早（明天）	
磕	hep55		
瞌	hep55		
嗑	hep55		
溘	hep55		
歇	het55		
铁	het33		
餮	het33		
偷	heu33		
透	heu33		
喉	heu22		
头	heu22		
侯	heu22		
猴	heu22		
后	heu22	～生	
投	heu22		
瘊	heu22		
篌	heu22		
糇	heu22		
骺	heu22		
唞	heu55		
口	heu55		
厚	heu21		
豆	heu21	吃～	
头	heu21	日～	
候	heu32		
堠	heu32		
後	heu32		
逅	heu32		
鲎	heu32		
嘻	hi55	存疑	
吃	hiak33		
向	hiaŋ33		
厅	hiaŋ33		
听	hiaŋ33		
轻	hiaŋ33		
香	hiaŋ33		
乡	hiaŋ33		
芗	hiaŋ33		
晌	hiaŋ55		
响	hiaŋ55		
垧	hiaŋ55		
饷	hiaŋ55		
飨	hiaŋ55		
享	hiaŋ55		
艇	hiaŋ21		
添	hiem33		
甜	hiem22		
险	hiem55		
猃	hiem55		
忝	hiem55		
恬	hiem21		
添	hiem21	～笔	
歉	hiep55		
怯	hiep55		
帖	hiep55		
萜	hiep55		
肷	hiep55		
贴	hiep33		
帖	hiep33	服～，妥～	
协	hiep32		
怯	hiep32		
峡	hiep32		
侠	hiep32		
狭	hiep32		
挟	hiep32		
胁	hiep32		
叶	hiep32	～韵	
勰	hiep32		
惬	hiep32		
慊	hiep32		
硖	hiep32		
浇	hieu33		
橇	hieu33		
窍	hieu33		
挑	hieu33		
眺	hieu33		
跳	hieu33		
嚣	hieu33		
佻	hieu33		
骁	hieu33		
枭	hieu33		
枵	hieu33		
祧	hieu33		
铫	hieu33		
粜	hieu33		
调	hieu22		
条	hieu22		
迢	hieu22		
笤	hieu22		
蜩	hieu22		
苕	hieu22		
龆	hieu22		
鲦	hieu22		
髫	hieu22		
侥	hieu55		
晓	hieu55		
哓	hieu55		
徼	hieu55	同“侥”	
谦	him33		
欠	him33		
钦	him33		
芡	him33		
慊	him33		
歆	him33		
鑫	him33		
欣	hin33		
忻	hin33		
衅	hin33		
昕	hin33		
泣	hip55		
贴	hip33	训读：冚～（盖严）	
靴	hiɛ33		
休	hiu33		
龟	hiu33	～兹	
丘	hiu33		
邱	hiu33		
咻	hiu33		
庥	hiu33		
鸺	hiu33		
蚯	hiu33		
貅	hiu33		
髹	hiu33		
朽	hiu33		
吐	hu33		
兔	hu33		
堍	hu33		
菟	hu33		
图	hu22		
徒	hu22		
途	hu22		
涂	hu22		
屠	hu22		
荼	hu22		
酴	hu22		
土	hu55		
钍	hu55		
拖	huɔ33		
呵	huɔ33		
荷	huɔ22		
河	huɔ22		
铊	huɔ22	秤～	
砣	huɔ22		
舵	huɔ22		
菏	huɔ22		
何	huɔ22		
鸵	huɔ22		
陀	huɔ22		
驮	huɔ22		
驼	huɔ22		
佗	huɔ22		
坨	huɔ22		
沲	huɔ22		
沱	huɔ22		
柁	huɔ22		
蚵	huɔ22		
酡	huɔ22		
跎	huɔ22		
可	huɔ55		
呵	huɔ55		
嚯	huɔ55		
坷	huɔ55		
苛	huɔ55		
讨	huɔ55	训读：义为拿	
嗬	huɔ55		
岢	huɔ55		
蚵	huɔ55		
椭	huɔ21		
妥	huɔ21		
荷	huɔ32		
贺	huɔ32		
胎	huɔi33		
开	huɔi33		
锎	huɔi33		
苔	huɔi22		
台	huɔi22		
抬	huɔi22		
邰	huɔi22		
薹	huɔi22		
骀	huɔi22		
炱	huɔi22		
跆	huɔi22		
鲐	huɔi22		
海	huɔi55		
皑	huɔi55		
贿	huɔi55		
凯	huɔi55		
剀	huɔi55		
垲	huɔi55		
恺	huɔi55		
铠	huɔi55		
醢	huɔi55		
骇	huɔi21		
台	huɔi21	一张～	
害	huɔi32		
氦	huɔi32		
亥	huɔi32		
断	huɔn33		
看	huɔn33		
汉	huɔn33		
邯	huɔn22		
韩	huɔn22		
寒	huɔn22		
汗	huɔn22		
团	huɔn22		
邗	huɔn22		
抟	huɔn22		
疃	huɔn22		
顸	huɔn22		
鼾	huɔn22		
罕	huɔn55		
侃	huɔn55		
旱	huɔn21		
汗	huɔn32		
翰	huɔn32		
捍	huɔn32		
悍	huɔn32		
焊	huɔn32		
撖	huɔn32		
犴	huɔn32		
瀚	huɔn32		
彖	huɔn32		
渴	huɔt33		
脱	huɔt33		
喝	huɔt33		
豁	huɔt21	训读：田埂出水口	
褐	huɔt32		
曷	huɔt32		
去	hui33		
蜕	hui33		
褪	hui33		
退	hui33		
墟	hui33		
虚	hui33		
吁	hui33		
觑	hui33		
煺	hui33		
祛	hui33		
盱	hui33		
颓	hui22		
许	hui55		
腿	hui55		
酗	hui55		
栩	hui55		
浒	hui55		
诩	hui55		
煦	hui55		
墟	hui21	赤坎～	
圩	hui21		
钝	hun33	白读：不锋利	
劝	hun33		
吞	hun33		
券	hun33	拱～	
献	hun33		
汆	hun33		
饨	hun33		
绻	hun33		
屯	hun22	～肥个鸭	
臀	hun22		
豚	hun22		
犬	hun55		
畎	hun55		
圈	hun55		
盾	hun21		
屯	hun21	～兵	
圈	hun21	羊～	
券	hun21	债～	
桊	hun21		
血	hut55		
血	hut33	口语：流～	
也	ja21		
孬	jai22		
窳	jai22		
曳	jai32		
拽	jai32		
撑	jaŋ33	白读	
勖	jəɯk55		
毓	jəɯk55		
彧	jəɯk55		
昱	jəɯk55		
沃	jəɯk55		
郁	jəɯk55	文采～～	
煜	jəɯk55		
燠	jəɯk55		
鋈	jəɯk55		
谷	jəɯk32	吐～浑	
峪	jəɯk32		
欲	jəɯk32		
育	jəɯk32		
褥	jəɯk32		
浴	jəɯk32		
辱	jəɯk32		
蓐	jəɯk32		
鹆	jəɯk32		
缛	jəɯk32		
鬻	jəɯk32		
溽	jəɯk32		
翁	jəɯŋ33		
佣	jəɯŋ33	～金	
臃	jəɯŋ33		
痈	jəɯŋ33		
雍	jəɯŋ33		
壅	jəɯŋ33		
蓊	jəɯŋ33		
饔	jəɯŋ33		
邕	jəɯŋ33		
蕹	jəɯŋ33		
镕	jəɯŋ22		
融	jəɯŋ22		
蓉	jəɯŋ22		
熔	jəɯŋ22		
溶	jəɯŋ22		
容	jəɯŋ22		
镛	jəɯŋ22		
佣	jəɯŋ22		
庸	jəɯŋ22		
墉	jəɯŋ22		
喁	jəɯŋ22		
狨	jəɯŋ22		
戎	jəɯŋ22		
慵	jəɯŋ22		
榕	jəɯŋ22		
肜	jəɯŋ22		
拥	jəɯŋ55		
冗	jəɯŋ55		
嗡	jəɯŋ55		
踊	jəɯŋ55		
甬	jəɯŋ55		
俑	jəɯŋ55		
恿	jəɯŋ55		
涌	jəɯŋ55		
蛹	jəɯŋ55		
勇	jəɯŋ21		
用	jəɯŋ32		
烟	jen33		
蔫	jen33		
焉	jen33		
咽	jen33		
燕	jen33		
宴	jen33		
殷	jen33		
英	jen33		
樱	jen33		
婴	jen33		
鹰	jen33		
应	jen33		
缨	jen33		
鄢	jen33		
菸	jen33		
撄	jen33		
嘤	jen33		
膺	jen33		
阏	jen33		
湮	jen33		
嫣	jen33		
瑛	jen33		
璎	jen33		
晏	jen33		
胭	jen33		
媵	jen33		
鹦	jen33		
瘿	jen33		
缨	jen35	鸡毛～	
贤	jen22		
舷	jen22		
涎	jen22		
弦	jen22		
刑	jen22		
形	jen22		
型	jen22		
邢	jen22		
焉	jen22		
蜒	jen22		
荧	jen22		
延	jen22		
蝇	jen22		
萤	jen22		
营	jen22		
莹	jen22		
痃	jen22		
赢	jen22		
嬴	jen22		
陉	jen22		
筵	jen22		
埏	jen22		
茔	jen22		
荥	jen22		
萦	jen22		
蓥	jen22		
滢	jen22		
潆	jen22		
瀛	jen22		
硎	jen22		
衍	jen55		
演	jen55		
堰	jen55		
影	jen55		
偃	jen55		
郢	jen55		
郾	jen55		
鼹	jen55		
燕	jen21		
蝇	jen215		
现	jen32		
见	jen32		
蚬	jen32		
益	jet55		
咽	jet55		
噎	jet55		
亿	jet55		
臆	jet55		
忆	jet55		
谒	jet55		
嗌	jet55		
癔	jet55		
翼	jet21		
易	jet32		
役	jet32		
疫	jet32		
亦	jet32		
译	jet32		
翼	jet32		
翌	jet32		
绎	jet32		
場	jet32	书面	
弈	jet32		
奕	jet32		
弋	jet32		
峄	jet32		
怿	jet32		
驿	jet32		
翊	jet32		
蜴	jet32		
翳	ji33		
医	ji33		
意	ji33		
衣	ji33		
铱	ji33		
依	ji33		
伊	ji33		
椅	ji33	山桐子	
迂	ji33		
于	ji33		
懿	ji33		
薏	ji33		
咿	ji33		
噫	ji33		
猗	ji33		
纡	ji33		
殪	ji33		
於	ji33		
镱	ji33		
瘞	ji33		
竽	ji33		
黟	ji33		
余	ji22		
移	ji22		
蠕	ji22		
儒	ji22	又读音	
孺	ji22		
蛇	ji22		
颐	ji22		
夷	ji22		
移	ji22		
胰	ji22		
沂	ji22		
姨	ji22		
彝	ji22		
盂	ji22		
榆	ji22		
舆	ji22		
余	ji22		
俞	ji22		
逾	ji22		
愉	ji22		
渝	ji22		
予	ji22		
与	ji22		
屿	ji22		
诒	ji22		
谀	ji22		
圯	ji22		
荑	ji22		
萸	ji22		
薷	ji22		
揄	ji22		
咦	ji22		
嚅	ji22		
嵛	ji22		
狳	ji22		
馀	ji22		
饴	ji22		
庾	ji22		
怡	ji22		
濡	ji22		
迤	ji22		
妤	ji22		
瑜	ji22		
贻	ji22		
觎	ji22		
腴	ji22		
欤	ji22		
眙	ji22		
痍	ji22		
瘐	ji22		
窬	ji22		
襦	ji22		
颥	ji22		
蝓	ji22		
臾	ji22		
舁	ji22		
酏	ji22		
雩	ji22		
依	ji55	～靠	
姨	ji55	阿～，非亲姨	
妪	ji55		
椅	ji55		
倚	ji55		
淤	ji55		
伛	ji55		
咿	ji55		
漪	ji55		
绮	ji55		
欹	ji55		
於	ji55	姓氏	
旖	ji55		
瘀	ji55		
雨	ji21		
姨	ji21	阿～	
已	ji21		
矣	ji21		
以	ji21		
予	ji21		
与	ji21		
禹	ji21		
宇	ji21		
羽	ji21		
苡	ji21		
窳	ji21		
易	ji32		
肄	ji32		
异	ji32		
喻	ji32		
峪	ji32		
愈	ji32		
誉	ji32		
裕	ji32		
预	ji32		
豫	ji32		
谕	ji32		
蓣	ji32		
饫	ji32		
约	jiak55		
约	jiak33	～人	
亦	jiak32		
吁	jiak32	呼～	
药	jiak32		
跃	jiak32		
钥	jiak32		
龠	jiak32		
瀹	jiak32		
药	jiak21	食～	
秧	jiaŋ33		
殃	jiaŋ33		
央	jiaŋ33		
鸯	jiaŋ33		
养	jiaŋ33	～鸡	
泱	jiaŋ33		
鞅	jiaŋ33	牛～	
杨	jiaŋ22		
扬	jiaŋ22		
佯	jiaŋ22		
疡	jiaŋ22		
赢	jiaŋ22		
阳	jiaŋ22		
羊	jiaŋ22		
洋	jiaŋ22		
徉	jiaŋ22		
炀	jiaŋ22		
烊	jiaŋ22		
蛘	jiaŋ22		
怏	jiaŋ55		
鞅	jiaŋ55		
氧	jiaŋ21		
养	jiaŋ21	～分	
痒	jiaŋ21		
漾	jiaŋ32		
恙	jiaŋ32		
样	jiaŋ32		
厌	jiem33		
阉	jiem33		
恹	jiem33		
魇	jiem33		
餍	jiem33		
盐	jiem22		
嫌	jiem22		
阎	jiem22		
阽	jiem22		
闫	jiem22		
俺	jiem55		
淹	jiem55		
奄	jiem55		
掩	jiem55		
厣	jiem55		
崦	jiem55		
腌	jiem55		
罨	jiem55		
炎	jiem32		
艳	jiem32		
焰	jiem32		
滟	jiem32		
剡	jiem32		
琰	jiem32		
焱	jiem32		
腌	jiep33		
叶	jiep32		
靥	jiep32		
叶	jiep21	茶～	
页	jiep21		
邀	jieu33		
吆	jieu33		
崾	jieu33		
腰	jieu33		
要	jieu33		
幺	jieu33		
陶	jieu22	上古人名	
瑶	jieu22		
遥	jieu22		
窑	jieu22		
摇	jieu22		
谣	jieu22		
姚	jieu22		
徭	jieu22		
珧	jieu22		
轺	jieu22		
铫	jieu22		
鳐	jieu22		
繇	jieu22		
夭	jieu55		
舀	jieu55		
妖	jieu55		
窈	jieu55		
鹞	jieu21		
耀	jieu32		
曜	jieu32		
嘢	jiɛ33		
