字	音	注
腕	guan[3]	
阮	guan[3]	
晚	guan[3]	
挽	guan[3]	
玩	guan[3]	
碗	guan[3]	文读
苑	guan[3]	
皖	guan[3]	
万	guan[4]	文读
拔	puat[8]	
钹	puat[8]	
勃	puat[8]	
泼	pʰuat[7]	活～
抹	buat[7]	
末	buat[8]	文读
沫	buat[8]	
抹	buat[8]	
没	buat[8]	白读
夺	tuat[8]	
括	kuat[7]	
聒	kuat[7]	
剐	kuat[7]	
刮	kuat[7]	文读
扩	kʰuat[7]	
阔	kʰuat[7]	文读
法	huat[7]	
发	huat[7]	
乏	huat[8]	
活	huat[8]	文读
滑	huat[8]	文读
发	huat[8]	
伐	huat[8]	
罚	huat[8]	
筏	huat[8]	
鞭	pian[1]	
边	pian[1]	文读
扁	pian[3]	文读
匾	pian[3]	
汴	pian[3]	
贬	pian[3]	
辩	pian[4]	
辫	pian[4]	文读
便	pian[4]	方～
变	pian[5]	文读
遍	pian[5]	文读
编	pʰian[1]	
篇	pʰian[1]	文读
偏	pʰian[1]	
蝙	pʰian[1]	
便	pʰian[2]	～宜
骗	pʰian[5]	
片	pʰian[5]	文读
绵	bian[2]	
棉	bian[2]	文读
眠	bian[2]	
免	bian[3]	
勉	bian[3]	
娩	bian[3]	
缅	bian[3]	
面	bian[5]	文读，点～
颠	tian[1]	
巅	tian[1]	
滇	tian[1]	
癫	tian[1]	
填	tian[2]	
典	tian[3]	
展	tian[3]	
电	tian[4]	
殿	tian[4]	
奠	tian[4]	
佃	tian[4]	
垫	tian[4]	文读
甸	tian[4]	
天	tʰian[1]	
田	tʰian[2]	
填	tʰian[2]	
捵	tʰian[3]	
蔫	lian[1]	
连	lian[2]	
联	lian[2]	
年	lian[2]	文读
怜	lian[2]	
莲	lian[2]	文读
连	lian[2]	
联	lian[2]	
捻	lian[3]	
撵	lian[3]	
辇	lian[3]	
脸	lian[3]	
练	lian[4]	
链	lian[4]	
炼	lian[4]	
碾	lian[5]	
煎	tsian[1]	
专	tsian[1]	
笺	tsian[1]	
剪	tsian[3]	文读
践	tsian[3]	
贱	tsian[4]	
践	tsian[4]	
箭	tsian[5]	文读
溅	tsian[5]	
战	tsian[5]	
迁	tsʰian[1]	
川	tsʰian[1]	
千	tsʰian[1]	文读
闩	tsʰian[1]	文读
拴	tsʰian[1]	
钱	tsʰian[2]	文读
前	tsʰian[2]	文读
泉	tsʰian[2]	文读
全	tsʰian[2]	
传	tsʰian[2]	
浅	tsʰian[3]	
喘	tsʰian[3]	
揣	tsʰian[5]	推操着走
鲜	sian[1]	文读
先	sian[1]	文读
宣	sian[1]	
喧	sian[1]	
籼	sian[1]	米～
蝉	sian[2]	
禅	sian[2]	
旋	sian[2]	文读
鳝	sian[2]	
鲜	sian[3]	
选	sian[3]	
陕	sian[3]	
闪	sian[3]	
㾪	sian[3]	
善	sian[4]	
膳	sian[4]	
单	sian[4]	姓
善	sian[4]	疲乏
搧	sian[5]	
线	sian[5]	文读
扇	sian[5]	文读
间	kian[1]	文读
肩	kian[1]	文读
坚	kian[1]	
捐	kian[1]	
绢	kian[1]	
娟	kian[1]	
涓	kian[1]	
柬	kian[3]	
涧	kian[3]	
镧	kian[3]	
茧	kian[3]	
掷	kian[3]	
卷	kian[3]	文读
券	kian[3]	
碱	kian[3]	
间	kian[4]	～断
件	kian[4]	
键	kian[4]	
健	kian[4]	
腱	kian[4]	
倦	kian[4]	
建	kian[5]	
见	kian[5]	
牵	kʰian[1]	文读
圈	kʰian[1]	
权	kʰian[2]	
犍	kʰian[2]	～为县
拳	kʰian[2]	文读
颧	kʰian[2]	
乾	kʰian[2]	～坤
虔	kʰian[3]	
遣	kʰian[3]	
犬	kʰian[3]	
劝	kʰian[5]	
轩	hian[1]	
掀	hian[1]	
闲	hian[2]	文读
贤	hian[2]	
悬	hian[2]	
舷	hian[2]	文读
眩	hian[2]	文读
弦	hian[2]	
玄	hian[2]	
宪	hian[3]	
显	hian[3]	
炫	hian[3]	
献	hian[5]	
现	hian[5]	
县	hian[5]	文读
限	hian[4]	有～
烟	∅ian[1]	
冤	∅ian[1]	
渊	∅ian[1]	
燕	∅ian[1]	文读，～京
鸳	∅ian[1]	
爲	∅ian[1]	
颜	∅ian[2]	
然	∅ian[2]	
燃	∅ian[2]	
写	∅ian[2]	
延	∅ian[2]	
筵	∅ian[2]	
言	∅ian[2]	
研	∅ian[2]	
椽	∅ian[2]	
圆	∅ian[2]	文读
缘	∅ian[2]	
沿	∅ian[2]	
铅	∅ian[2]	
元	∅ian[2]	
原	∅ian[2]	
源	∅ian[2]	
袁	∅ian[2]	
辕	∅ian[2]	
严	∅ian[2]	文读
俨	∅ian[2]	文读
眼	∅ian[3]	
演	∅ian[3]	
衍	∅ian[3]	
远	∅ian[3]	文读
苑	∅ian[3]	
雁	∅ian[4]	
谚	∅ian[4]	
援	∅ian[4]	
愿	∅ian[4]	
焰	∅ian[4]	文读
艳	∅ian[4]	
燕	∅ian[4]	～子
院	∅ian[5]	文读
怨	∅ian[5]	
□	∅ian[5]	原作<疒袁>，瘦
燕	∅ian[5]	
别	piat[7]	
憋	piat[7]	
鳖	piat[7]	
撇	pʰiat[7]	
灭	biat[8]	
篾	biat[8]	文读
蔑	biat[8]	
跌	tiat[7]	～古
秩	tiat[7]	
铁	tʰiat[7]	文读
宅	tʰiat[8]	
捏	liat[7]	文读
烈	liat[7]	
列	liat[7]	
裂	liat[7]	文读
即	tsiat[7]	
节	tsiat[7]	文读过～，～约
鲫	tsiat[7]	𤁢溅
折	tsiat[7]	
哲	tsiat[7]	
浙	tsiat[7]	
绝	tsiat[8]	
捷	tsiat[8]	
彻	tsʰiat[7]	
策	tsʰiat[7]	
切	tsʰiat[7]	文读
说	siat[7]	演～
薛	siat[7]	
泄	siat[7]	
设	siat[7]	
伳	siat[7]	～人，骗人
虱	siat[7]	
揭	kiat[7]	
结	kiat[7]	
杰	kiat[8]	
厥	kʰiat[7]	
缺	kʰiat[7]	
孽	giat[7]	作～
阅	giat[7]	
越	giat[7]	
粤	giat[7]	
悦	giat[7]	
热	giat[8]	文读
月	giat[8]	文读
逆	giat[8]	文读
血	hiat[7]	文读
穴	hiat[8]	
分	pun[1]	
歕	pun[2]	吹
本	pun[3]	
笨	pun[4]	
粪	pun[5]	
潘	pʰun[1]	猪饲料
奔	pʰun[1]	
盆	pʰun[2]	
喷	pʰun[3]	猪用嘴挖
喷	pʰun[5]	～水
𣸣	bun[1]	水满漫出
文	bun[2]	
纹	bun[2]	
雯	bun[2]	
蚊	bun[2]	
门	bun[2]	文读
闻	bun[2]	
吻	bun[3]	
闷	bun[4]	
刎	bun[4]	
问	bun[5]	
蹲	tun[1]	
敦	tun[1]	
墩	tun[1]	
吨	tun[1]	
钝	tun[1]	文读刀～
盾	tun[3]	
顿	tun[3]	
遁	tun[4]	
炖	tun[4]	
钝	tun[4]	读书笨
扽	tun[5]	从上往下落
吞	tʰun[1]	
屯	tʰun[2]	
豚	tʰun[2]	
饨	tʰun[2]	
囤	tʰun[2]	
沌	tʰun[2]	
臀	tʰun[2]	
韧	lun[1]	
轮	lun[2]	
润	lun[2]	
抡	lun[2]	
纶	lun[2]	
伦	lun[2]	
沦	lun[2]	
唇	lun[2]	嘴～皮
忍	lun[3]	文读
嫩	lun[4]	文读
论	lun[4]	
尊	tsun[1]	
阵	tsun[1]	白读
遵	tsun[1]	
谆	tsun[1]	
船	tsun[2]	
准	tsun[3]	
俊	tsun[5]	
骏	tsun[5]	
竣	tsun[5]	
村	tsʰun[1]	文读
伸	tsʰun[1]	白读，积余
椿	tsʰun[1]	
春	tsʰun[1]	文读
存	tsʰun[2]	保～
蠢	tsʰun[3]	
忖	tsʰun[3]	
寸	tsʰun[5]	
孙	sun[1]	
纯	sun[2]	
逊	sun[2]	
旬	sun[2]	
循	sun[2]	
巡	sun[2]	
莼	sun[2]	
醇	sun[2]	
笋	sun[3]	
荀	sun[3]	
损	sun[3]	
榫	sun[3]	～头
殉	sun[4]	
顺	sun[4]	
逊	sun[4]	
拳	kun[2]	白读
裙	kun[2]	白读
群	kun[2]	白读，一大～
滚	kun[3]	
棍	kun[5]	
昆	kʰun[1]	
崑	kʰun[1]	
坤	kʰun[1]	
囷	kʰun[3]	
捆	kʰun[3]	
菌	kʰun[3]	
睏	kʰun[5]	
困	kʰun[5]	
温	gun[1]	
瘟	gun[1]	
浑	gun[2]	白读，～水
云	gun[2]	白读
稳	gun[3]	
隐	gun[3]	
运	gun[4]	无利～
揾	gun[5]	～酱清
不	put[7]	
勃	put[8]	
拨	put[8]	白读
勿	but[8]	
物	but[8]	文读
脱	tʰut[7]	
突	tʰut[8]	
捋	lut[8]	
律	lut[8]	
率	lut[8]	速～
卒	tsut[7]	
昨	tsut[7]	
□	tsut[8]	傻瓜
□	tsut[8]	擦的动作
出	tsʰut[7]	～约，出迷语
猝	tsʰut[7]	
屑	sut[7]	
戍	sut[7]	
恤	sut[7]	
□	sut[7]	骗的行为
术	sut[8]	
述	sut[8]	
骨	kut[7]	
掘	kut[8]	
滑	kut[8]	
屈	kʰut[7]	
窟	kʰut[7]	
熨	gut[7]	
忽	hut[7]	
䬍	hut[7]	
拂	hut[7]	晃扔
佛	hut[8]	
核	hut[8]	
兵	pin[1]	
冰	pin[1]	
彬	pin[1]	
宾	pin[1]	
槟	pin[1]	
鬓	pin[1]	
缤	pin[1]	
斌	pin[1]	
屏	pin[2]	
丙	pin[3]	文读
饼	pin[3]	文读
秉	pin[3]	
禀	pin[3]	
炳	pin[3]	
迸	pin[4]	
病	pin[4]	文读
并	pin[4]	文读
殡	pin[4]	
柄	pin[5]	文读
并	pin[5]	
乒	pʰin[1]	
拼	pʰin[1]	
姘	pʰin[1]	
併	pʰin[1]	
平	pʰin[2]	文读
坪	pʰin[2]	文读
评	pʰin[2]	
瓶	pʰin[2]	文读
萍	pʰin[2]	
苹	pʰin[2]	
贫	pʰin[2]	
凭	pʰin[2]	
品	pʰin[3]	
聘	pʰin[3]	～金
聘	pʰin[5]	～请
姘	pʰin[5]	
萌	bin[2]	
鸣	bin[2]	
明	bin[2]	
盟	bin[2]	
名	bin[2]	文读
铭	bin[2]	
闽	bin[2]	文读
民	bin[2]	文读
冥	bin[2]	
螟	bin[2]	
氓	bin[2]	
眠	bin[2]	
猛	bin[3]	
皿	bin[3]	
抿	bin[3]	
每	bin[3]	
悯	bin[3]	
命	bin[4]	文读
面	bin[5]	脸称～颊
登	tin[1]	
灯	tin[1]	
邓	tin[1]	
丁	tin[1]	
钉	tin[1]	
疔	tin[1]	
澄	tin[1]	～清
藤	tin[2]	
婷	tin[2]	白读
亭	tin[2]	
等	tin[3]	
顶	tin[3]	
鼎	tin[3]	
邓	tin[4]	文读
定	tin[4]	
订	tin[4]	
阵	tin[4]	白读，指人和动物多数为一大～
钉	tin[5]	～住
镇	tin[5]	
听	tʰin[1]	文读
汀	tʰin[1]	
亭	tʰin[2]	文读
停	tʰin[2]	
婷	tʰin[2]	文读
澄	tʰin[2]	文读
廷	tʰin[2]	
庭	tʰin[2]	
挺	tʰin[3]	
艇	tʰin[3]	
铤	tʰin[3]	
□	tʰin[5]	参加
认	lin[1]	
玲	lin[1]	
宁	lin[2]	
灵	lin[2]	
零	lin[2]	
铃	lin[2]	
伶	lin[2]	
拎	lin[2]	
翎	lin[2]	
邻	lin[2]	
鳞	lin[2]	
磷	lin[2]	
苓	lin[2]	
冷	lin[3]	
领	lin[3]	文读
岭	lin[3]	
宁	lin[4]	
佞	lin[4]	
令	lin[4]	
吝	lin[4]	
陵	lin[4]	
凌	lin[4]	
另	lin[4]	
曾	tsin[1]	姓
增	tsin[1]	
憎	tsin[1]	
僧	tsin[1]	
赠	tsin[1]	文读
争	tsin[1]	文读
精	tsin[1]	文读
晶	tsin[1]	
晴	tsin[1]	
睛	tsin[1]	
贞	tsin[1]	
侦	tsin[1]	
征	tsin[1]	
津	tsin[1]	
珍	tsin[1]	
榛	tsin[1]	文读
臻	tsin[1]	
真	tsin[1]	
蒸	tsin[1]	
升	tsin[1]	～斗
井	tsin[3]	文读
整	tsin[3]	文读
诊	tsin[3]	
疹	tsin[3]	
振	tsin[3]	
震	tsin[3]	
郑	tsin[4]	文读
静	tsin[4]	
靖	tsin[4]	
净	tsin[4]	
侭	tsin[4]	
尽	tsin[4]	
阵	tsin[4]	文读
正	tsin[5]	文读
政	tsin[5]	
进	tsin[5]	
晋	tsin[5]	
颤	tsin[5]	
证	tsin[5]	
症	tsin[5]	
圳	tsin[5]	
亲	tsʰin[1]	
青	tsʰin[1]	
清	tsʰin[1]	
蜻	tsʰin[1]	
蛏	tsʰin[1]	文读
撑	tsʰin[1]	
春	tsʰin[1]	
称	tsʰin[1]	
曾	tsʰin[2]	～经
层	tsʰin[2]	文读
呈	tsʰin[2]	文读
程	tsʰin[2]	文读
成	tsʰin[2]	文读
城	tsʰin[2]	文读
情	tsʰin[2]	
晴	tsʰin[2]	文读
陈	tsʰin[2]	文读
尘	tsʰin[2]	
臣	tsʰin[2]	
承	tsʰin[2]	
请	tsʰin[3]	文读
逞	tsʰin[3]	
秤	tsʰin[5]	～东西
凊	tsʰin[5]	冷
生	sin[1]	文读
笙	sin[1]	
甥	sin[1]	
声	sin[1]	文读
星	sin[1]	文读
腥	sin[1]	
辛	sin[1]	
薪	sin[1]	
新	sin[1]	
申	sin[1]	
身	sin[1]	
伸	sin[1]	
牲	sin[1]	
升	sin[1]	上～
神	sin[2]	
辰	sin[2]	
晨	sin[2]	
乘	sin[2]	
绳	sin[2]	
蝇	sin[2]	蚨～，苍蝇
省	sin[3]	文读
醒	sin[3]	文读
牲	sin[4]	文读
姓	sin[4]	文读
盛	sin[4]	
肾	sin[4]	
顺	sin[4]	
慎	sin[4]	
牲	sin[5]	文读
圣	sin[5]	
信	sin[5]	
讯	sin[5]	
迅	sin[5]	
性	sin[5]	
更	kin[1]	文读
庚	kin[1]	文读
京	kin[1]	文读
粳	kin[1]	文读
羹	kin[1]	
耕	kin[1]	
经	kin[1]	
鲸	kin[1]	
根	kin[1]	
巾	kin[1]	
斤	kin[1]	
筋	kin[1]	
钧	kin[1]	
晕	kin[2]	
紧	kin[3]	
哽	kin[3]	
梗	kin[3]	
耿	kin[3]	
境	kin[3]	
景	kin[3]	
警	kin[3]	
迥	kin[3]	
仅	kin[3]	
谨	kin[3]	
竞	kin[3]	
更	kin[4]	文读
近	kin[4]	
凝	kin[4]	
腱	kin[4]	鸡～
茎	kin[5]	
敬	kin[5]	
竟	kin[5]	
镜	kin[5]	文读
竟	kin[5]	
劲	kin[5]	
径	kin[5]	
颈	kin[5]	文读
痉	kin[5]	
卿	kʰin[1]	
氢	kʰin[1]	
轻	kʰin[1]	
琼	kʰin[2]	
群	kʰin[2]	文读
裙	kʰin[2]	文读
勤	kʰin[2]	
芹	kʰin[2]	
肯	kʰin[3]	
倾	kʰin[3]	
顷	kʰin[3]	
恳	kʰin[3]	
垦	kʰin[3]	
郡	kʰin[4]	
庆	kʰin[5]	
罄	kʰin[5]	
磬	kʰin[5]	
□	gin[1]	剩
云	gin[2]	文读
迎	gin[2]	文读
营	gin[2]	文读
萤	gin[2]	文读
赢	gin[2]	文读
寅	gin[2]	文读
匀	gin[2]	
银	gin[2]	
垠	gin[2]	
人	gin[2]	
淫	gin[2]	
永	gin[3]	
咏	gin[3]	
泳	gin[3]	
忍	gin[3]	文读
瘾	gin[3]	文读
颖	gin[3]	
硬	gin[4]	文读
闰	gin[4]	
润	gin[4]	
韵	gin[4]	
运	gin[4]	
孕	gin[4]	
哼	hin[1]	文读
兴	hin[1]	～旺
行	hin[1]	不～
恒	hin[2]	
行	hin[2]	文读
衡	hin[2]	
刑	hin[2]	
型	hin[2]	
形	hin[2]	
陉	hin[2]	
眩	hin[2]	～车
狠	hin[3]	
狠	hin[3]	
杏	hin[4]	
行	hin[4]	品～
幸	hin[4]	
衅	hin[4]	
恨	hin[4]	
训	hin[5]	
兴	hin[5]	高～
莺	∅in[1]	
鹦	∅in[1]	
樱	∅in[1]	
英	∅in[1]	
婴	∅in[1]	
缨	∅in[1]	
股	∅in[1]	
恩	∅in[1]	
鹰	∅in[1]	
因	∅in[1]	
姻	∅in[1]	
影	∅in[3]	文读
映	∅in[3]	文读
引	∅in[3]	
隐	∅in[3]	
尹	∅in[3]	
印	∅in[5]	
应	∅in[5]	
笔	pit[7]	
弼	pit[7]	
迫	pit[7]	
伯	pit[7]	文读
柏	pit[7]	文读
百	pit[7]	文读
必	pit[7]	
白	pit[8]	文读
帛	pit[8]	
匹	pʰit[7]	
璧	pʰit[7]	
壁	pʰit[7]	文读
僻	pʰit[7]	文读
魄	pʰit[7]	
劈	pʰit[7]	
碧	pʰit[7]	
密	bit[7]	文读
蜜	bit[7]	
麦	bit[7]	文读
默	bit[7]	
得	tit[7]	
德	tit[7]	
摘	tit[7]	文读
滴	tit[7]	
嫡	tit[7]	
的	tit[7]	目～
蛰	tit[8]	惊～
侄	tit[8]	
直	tit[8]	
值	tit[8]	～日
狄	tit[8]	
秩	tit[8]	
特	tʰit[7]	
踢	tʰit[7]	
剔	tʰit[7]	
历	lit[7]	
粟	lit[7]	板～
日	lit[7]	
力	lit[7]	文读
勒	lit[7]	
肋	lit[7]	
质	tsit[7]	
则	tsit[7]	
炽	tsit[7]	
织	tsit[7]	
职	tsit[7]	
责	tsit[7]	
积	tsit[7]	
迹	tsit[7]	文读
脊	tsit[7]	
疾	tsit[8]	
嫉	tsit[8]	
贼	tsit[8]	文读
殖	tsit[8]	
植	tsit[8]	
泽	tsit[8]	
择	tsit[8]	
寂	tsit[8]	
禃	tsit[8]	一
出	tsʰit[7]	
膝	tsʰit[7]	
漆	tsʰit[7]	
七	tsʰit[7]	
侧	tsʰit[7]	
铡	tsʰit[7]	
赤	tsʰit[7]	文读
戚	tsʰit[7]	
尺	tsʰit[7]	文读
斤	tsʰit[7]	
厕	tsʰit[7]	
拭	tsʰit[7]	擦
塞	sit[7]	文读，～住
息	sit[7]	
熄	sit[7]	
媳	sit[7]	
啬	sit[7]	
蚀	sit[7]	
识	sit[7]	
式	sit[7]	
饰	sit[7]	
夕	sit[7]	
释	sit[7]	文读
矽	sit[7]	
汐	sit[7]	
锡	sit[7]	
析	sit[7]	
悉	sit[7]	
昔	sit[7]	
惜	sit[7]	
饰	sit[7]	
瑟	sit[7]	
失	sit[7]	
室	sit[7]	
色	sit[7]	
适	sit[7]	合～
翼	sit[8]	文读
实	sit[8]	
食	sit[8]	文读，～物
石	sit[8]	文读
席	sit[8]	文读
革	kit[7]	
隔	kit[7]	文读
格	kit[7]	文读
激	kit[7]	
棘	kit[7]	
吉	kit[7]	
揭	kit[7]	
极	kit[8]	
乞	kʰit[7]	
讫	kʰit[7]	
克	kʰit[7]	
击	kʰit[7]	
刻	kʰit[7]	文读，～苦
迄	kʰit[8]	
楔	kʰit[8]	木椿
赫	hit[7]	
吓	hit[7]	文读
黑	hit[7]	
或	hit[8]	
域	hit[8]	
惑	hit[8]	
获	hit[8]	～得
核	hit[8]	
乙	∅it[7]	
一	∅it[7]	文读
益	∅it[7]	
忆	∅it[8]	
亿	∅it[8]	
抑	∅it[8]	
亦	∅it[8]	文读
邦	paŋ[1]	
帮	paŋ[1]	
浜	paŋ[1]	
枋	paŋ[1]	
枫	paŋ[1]	白读
房	paŋ[2]	
绑	paŋ[3]	
榜	paŋ[3]	
泵	paŋ[4]	
蚌	paŋ[4]	
放	paŋ[5]	白读
芳	pʰaŋ[1]	白读
蜂	pʰaŋ[1]	白读
乓	pʰaŋ[1]	
庞	pʰaŋ[2]	
篷	pʰaŋ[2]	
蓬	pʰaŋ[2]	
帆	pʰaŋ[2]	白读，～布
膀	pʰaŋ[2]	
傍	pʰaŋ[2]	
滂	pʰaŋ[2]	
旁	pʰaŋ[2]	
纺	pʰaŋ[3]	白读
胖	pʰaŋ[4]	
缝	pʰaŋ[5]	白读
望	baŋ[1]	白读
芒	baŋ[2]	文读
茫	baŋ[2]	
虻	baŋ[2]	文读
氓	baŋ[2]	
盲	baŋ[2]	文读
忙	baŋ[2]	
蠓	baŋ[3]	蚊
莽	baŋ[3]	
蟒	baŋ[3]	
网	baŋ[4]	白读
梦	baŋ[5]	白读
东	taŋ[1]	白读
冬	taŋ[1]	白读
当	taŋ[1]	
铛	taŋ[1]	
裆	taŋ[1]	
珰	taŋ[1]	
铜	taŋ[2]	白读
筒	taŋ[2]	白读
同	taŋ[2]	白读
□	taŋ[2]	袒护
挡	taŋ[3]	
董	taŋ[3]	白读
党	taŋ[3]	
动	taŋ[4]	白读
重	taŋ[4]	白读，轻～
宕	taŋ[4]	
冻	taŋ[5]	
当	taŋ[5]	～作
𬟽	taŋ[5]	石～，山蛙
窗	tʰaŋ[1]	白读
汤	tʰaŋ[1]	文读
桐	tʰaŋ[2]	白读
虫	tʰaŋ[2]	白读
唐	tʰaŋ[2]	
糖	tʰaŋ[2]	文读
堂	tʰaŋ[2]	文读
膛	tʰaŋ[2]	
桶	tʰaŋ[3]	
倘	tʰaŋ[3]	
淌	tʰaŋ[3]	
躺	tʰaŋ[3]	
趟	tʰaŋ[4]	
烫	tʰaŋ[4]	文读，穿透
㝗	laŋ[1]	
弄	laŋ[1]	开玩笑
砻	laŋ[2]	
脓	laŋ[2]	白读
侬	laŋ[2]	白读
狼	laŋ[2]	
郎	laŋ[2]	文读
廊	laŋ[2]	
榔	laŋ[2]	
垅	laŋ[2]	白读
笼	laŋ[2]	白读
瞳	laŋ[2]	
聋	laŋ[2]	白读
侬	laŋ[2]	咱们
朗	laŋ[2]	
浪	laŋ[4]	
让	laŋ[5]	文读
攮	laŋ[5]	
酿	laŋ[5]	文读
张	tsaŋ[1]	文读
章	tsaŋ[1]	文读
樟	tsaŋ[1]	文读
漳	tsaŋ[1]	
棕	tsaŋ[1]	
鬃	tsaŋ[1]	
丛	tsaŋ[2]	文读
沯	tsaŋ[2]	～水
涨	tsaŋ[3]	
长	tsaŋ[3]	首～
掌	tsaŋ[3]	
粽	tsaŋ[5]	
帐	tsaŋ[5]	文读
账	tsaŋ[5]	
胀	tsaŋ[5]	
怅	tsaŋ[5]	
障	tsaŋ[5]	
瘴	tsaŋ[5]	
葱	tsʰaŋ[1]	白读
昌	tsʰaŋ[1]	
娼	tsʰaŋ[1]	
猖	tsʰaŋ[1]	
苍	tsʰaŋ[1]	
常	tsʰaŋ[2]	文读
场	tsʰaŋ[2]	文读
嫦	tsʰaŋ[2]	文读
长	tsʰaŋ[2]	文读
肠	tsʰaŋ[2]	文读
唱	tsʰaŋ[5]	
倡	tsʰaŋ[5]	
畅	tsʰaŋ[5]	文读
双	saŋ[1]	白读
鬆	saŋ[1]	白读，轻～
常	saŋ[2]	白读
嫦	saŋ[2]	白读
裳	saŋ[2]	
襄	saŋ[2]	间苗
上	saŋ[3]	
爽	saŋ[3]	白读
嗓	saŋ[3]	
丧	saŋ[3]	
上	saŋ[4]	文读
尚	saŋ[4]	文读，崇～
送	saŋ[5]	白读
公	kaŋ[1]	白读
工	kaŋ[1]	白读
蚣	kaŋ[1]	白读
扛	kaŋ[1]	文读
钢	kaŋ[1]	文读
纲	kaŋ[1]	
刚	kaŋ[1]	
功	kaŋ[1]	白读
共	kaŋ[1]	白读
肛	kaŋ[1]	
缸	kaŋ[1]	
江	kaŋ[1]	～西
港	kaŋ[3]	
讲	kaŋ[3]	～解
㝩	kʰaŋ[1]	
空	kʰaŋ[1]	白读
康	kʰaŋ[1]	
糠	kʰaŋ[1]	文读
□	kʰaŋ[1]	倒掉
慷	kʰaŋ[3]	
□	kʰaŋ[3]	倒过来
抗	kʰaŋ[5]	
□	kʰaŋ[5]	掐
夯	haŋ[1]	
烘	haŋ[1]	白读
降	haŋ[2]	投～
航	haŋ[2]	
杭	haŋ[2]	
行	haŋ[2]	银～
项	haŋ[4]	
巷	haŋ[5]	
翁	∅aŋ[1]	白读
骯	∅aŋ[1]	
红	∅aŋ[2]	白读
洪	∅aŋ[2]	白读，姓
昂	∅aŋ[2]	
瓮	∅aŋ[5]	
北	pak[7]	
腹	pak[7]	
剥	pak[7]	
幅	pak[7]	～布
缚	pak[8]	
仆	pʰak[7]	
伏	pʰak[7]	
曝	pʰak[8]	
沐	bak[7]	玩，～水
墨	bak[8]	
目	bak[8]	树～
答	tak[7]	
豛	tak[7]	牛角斗
独	tak[8]	孤～
逐	tak[8]	～日
褡	tak[8]	背～
踏	tak[8]	
沓	tʰak[8]	一～纸
癞	lak[7]	～痢头
抐	lak[7]	袋
猎	lak[8]	
腊	lak[8]	
蜡	lak[8]	
惹	lak[8]	
搦	lak[8]	
六	lak[8]	
□	tsak[7]	人多嘈杂
戳	tsʰak[8]	
凿	tsʰak[8]	
□	tsʰak[8]	呛水
□	sak[7]	搡推
角	kak[7]	白读
桷	kak[7]	
确	kak[7]	坚硬
掴	kak[8]	扔
麯	kʰak[7]	神～
壳	kʰak[7]	白读
沃	∅ak[7]	～水
装	tsuaŋ[1]	文读
庄	tsuaŋ[1]	
妆	tsuaŋ[1]	文读
桩	tsuaŋ[1]	
状	tsuaŋ[4]	
撞	tsuaŋ[4]	
僮	tsuaŋ[4]	～族
藏	tsuaŋ[4]	～族
壮	tsuaŋ[5]	
仓	tsʰuaŋ[1]	文读
疮	tsʰuaŋ[1]	文读
窗	tsʰuaŋ[1]	文读
床	tsʰuaŋ[2]	文读
闯	tsʰuaŋ[5]	
创	tsʰuaŋ[5]	
双	suaŋ[1]	文读
霜	suaŋ[1]	文读
爽	suaŋ[3]	文读
光	kuaŋ[1]	文读
胱	kuaŋ[1]	
广	kuaŋ[3]	
匡	kʰuaŋ[1]	
筐	kʰuaŋ[1]	
框	kʰuaŋ[1]	
狂	kʰuaŋ[2]	
况	kʰuaŋ[3]	
矿	kʰuaŋ[5]	
旷	kʰuaŋ[5]	
逛	kʰuaŋ[5]	
汪	guaŋ[1]	
王	guaŋ[2]	
亡	guaŋ[2]	
往	guaŋ[3]	
枉	guaŋ[3]	
罔	guaŋ[3]	
网	guaŋ[3]	文读
辋	guaŋ[3]	
忘	guaŋ[4]	
妄	guaŋ[4]	
望	guaŋ[4]	文读
旺	guaŋ[4]	
荒	huaŋ[1]	
慌	huaŋ[1]	惊～
方	huaŋ[1]	
芳	huaŋ[1]	文读
防	huaŋ[2]	
肪	huaŋ[2]	
妨	huaŋ[2]	
房	huaŋ[2]	
皇	huaŋ[2]	
蝗	huaŋ[2]	
凰	huaŋ[2]	
黄	huaŋ[2]	文读
簧	huaŋ[2]	
磺	huaŋ[2]	
谎	huaŋ[3]	说～
仿	huaŋ[3]	
纺	huaŋ[3]	
彷	huaŋ[3]	
访	huaŋ[3]	
房	huaŋ[3]	
恍	huaŋ[3]	
幌	huaŋ[3]	
晃	huaŋ[3]	
放	huaŋ[5]	文读
酌	tsuak[7]	
掉	tsuak[7]	
勺	tsuak[8]	
芍	tsuak[8]	
扩	kʰuak[7]	
廓	kʰuak[7]	
凉	liaŋ[2]	
娘	liaŋ[2]	文读
良	liaŋ[2]	
粮	liaŋ[2]	文读
量	liaŋ[2]	
梁	liaŋ[2]	文读
粱	liaŋ[2]	
辆	liaŋ[3]	
两	liaŋ[3]	
亮	liaŋ[4]	
量	liaŋ[4]	～器
谅	liaŋ[4]	
酿	liaŋ[4]	
晾	liaŋ[4]	文读
量	liaŋ[4]	数～
将	tsiaŋ[1]	～来
浆	tsiaŋ[1]	文读
奖	tsiaŋ[3]	
桨	tsiaŋ[3]	文读
蒋	tsiaŋ[3]	文读
将	tsiaŋ[5]	文读
酱	tsiaŋ[5]	文读
枪	tsʰiaŋ[1]	文读
墙	tsʰiaŋ[2]	文读
抢	tsʰiaŋ[3]	文读
厂	tsʰiaŋ[3]	
