精	tsɐŋ1										
經	kɐŋ1										
睛	tsɐŋ1										
晶	tsɐŋ1										
荊	kɐŋ1										
京	kɐŋ1										
盡	tsin5										
禁	kim4										
進	tsin4										
浸	tsim4										
勁	kɐŋ2	粵借詞	A類借詞								
妗	kim5	∼母:舅媽	∼母:舅媽								
近	kin5										
謹	kin3										
錦	kɐm3	粵借詞*	B類借詞*								
儘	tsin5										
緊	kin3										
僅	kin3										
襟	kʰɐm1	粵借詞	B類借詞								
筋	kin1										
津	tsun1	天∼	天∼								
金	kim1										
今	kim1										
斤	kin1										
巾	kin1										
借	tsuɵʔ6										
界	kɛ4										
屆	kai4										
芥	kai4	∼蘭	∼蘭								
芥	kuɵ2	∼菜	∼菜								
戒	kai4										
介	kai2	粵借詞*	A類借詞*								
解	ɛ5	能夠	能夠								
解	kɛ3										
姐	tsiɛ3										
竭	kit8	稠	稠								
截	tsiɛt8										
節	tsɛt6										
結	kiɛt6										
捷	tsɛp6										
劫	kiɛp8										
𢷒	kɐt8	秤尾高	秤尾高								
𢶆	kɐt8	秤尾高	秤尾高								
街	kɛ1										
揭	kʰiɛt6										
階	kɛ1										
接	tsiɛp6										
皆	kai1										
醮	tsiɛu5	拍∼:打醮	拍∼:打醮								
轎	kiɛu5										
藠	kiɛu3	∼頭	∼頭								
酵	hau1	粵借詞*	A類借詞*								
滘	kau4	分支的河道	分支的河道								
較	kau4										
窖	kau2	粵借詞*	A類借詞*								
教	ka4										
叫	kiɛu4										
攪	ka3										
繳	kiɛu3	擦幹	擦幹								
矯	kiu3	粵借詞*	B類借詞*								
撟	kiɛu5	撬	撬								
餃	kau3										
鉸	ka1	∼剪:剪刀	∼剪:剪刀								
剿	tsiu3	粵借詞*	B類借詞*								
腳	kuɵʔ6	水∼	水∼								
絞	kau3										
狡	kau3										
角	kɔʔ6	豆∼	豆∼								
角	kɛk6										
驕	kiɛu1										
鮫	kau1	馬∼	馬∼								
礁	tsiu1	粵借詞*	B類借詞*								
嬌	kiɛu1										
膠	kau1										
骹	kʰa1	腳	腳								
蕉	tsiɛu1										
焦	ta2	皺	皺								
焦	tsiɛu1										
椒	tsiɛu1										
姣	hau2	騷	騷								
茭	kau1	∼筍:茭白	∼筍:茭白								
郊	kau1										
交	kau1										
醬	tsiɵŋ4										
降	kɔŋ4										
匠	tsiɵŋ5										
講	kɔŋ3										
獎	tsiɵŋ3										
槳	tsiɵŋ3										
蔣	tsiɵŋ3										
韁	kiɵŋ1										
疆	kiɵŋ1										
薑	kiɵŋ1										
漿	tsiɵŋ1										
僵	kiɵŋ1										
將	tsiɵŋ4	大∼	大∼								
將	tsiɵŋ1	∼軍	∼軍								
姜	kiɵŋ1										
江	kɔŋ1										
鑒	kam2	粵借詞*	A類借詞*								
艦	lam5										
薦	tsiɛn4										
劍	kɐm4										
箭	tsiɛn4										
踐	tsʰin3	粵借詞*	B類借詞*								
賤	tsiɛn5										
漸	tsiɛm4										
健	kiɛn5										
建	kiɛn4										
見	kiɛn4										
件	kiɛn5										
鹹	kɛm2										
簡	kan3										
繭	kan3										
檢	kiɛm3										
撿	kim3	粵借詞*	B類借詞*								
儉	kim5										
減	kɛm3										
堿	kan3										
揀	kɛn3										
剪	tsiɛn3										
梘	kan3	番∼:肥皂	番∼:肥皂								
柬	kan3										
囝	kiɛn3	兒,仔	兒,仔								
艱	kan1										
監	kam1										
煎	tsiɛn1										
間	kan1	陣∼仔	陣∼仔								
間	kɛn1	量詞	量詞								
間	kɛn4	∼開	∼開								
堅	kin1	粵借詞*	B類借詞*								
兼	kiɛm1										
肩	kɛn1										
奸	kan1										
尖	tsiɛm1										
駱	lɔk7	粵借詞*	A類借詞*								
駕	ka2	粵借詞*	A類借詞*								
價	ka4										
稼	ka2	粵借詞*	A類借詞*								
嫁	ka4										
架	ka4										
瘕	ha1	癩∼:哮喘	癩∼:哮喘								
賈	ka3										
假	ka3										
甲	kap6										
夾	kap8	名詞，動詞	名詞，動詞								
挾	kiɛp6	夾取	夾取								
嘉	ka1										
家	ka1										
枷	ka1										
佳	kai1										
加	ka1										
繼	kiɛ4										
鯽	tsɐk6										
績	tsɐk8	粵借詞*	A類借詞*								
劑	tsui1	一∼藥	一∼藥								
髻	kuɵi4										
跡	tsɐk6										
寄	kiɛ4										
祭	tsɛ4										
記	ki4										
紀	ki3										
既	ki4										
計	kiɛ4										
季	kui4										
妓	ki3										
忌	ki5										
技	ki2	粵借詞*	A類借詞*								
擠	tsɐi1	粵借詞*	B類借詞*								
幾	kui3										
脊	tsiɛʔ6										
己	ki3										
几	ki1										
籍	tsɐk8										
藉	tsɐk7	粵借詞	A類借詞								
集	tsɐp8										
棘	kɐk8	粵借詞*	A類借詞*								
極	kɐk8										
疾	tsɐt8										
級	kʰɐp6										
急	kip6										
即	tsɐk6										
吉	kit6										
及	kiɛp8										
饑	ki1										
譏	ki1										
雞	kiɛ1										
擊	kɐk6										
激	kɐk6										
積	tsɐk6										
機	ki1										
璣	ki1										
稽	kʰɐi1	粵借詞*	B類借詞*								
嘰	ki1										
箕	ki1										
畸	kʰi1										
基	ki1										
屐	kʰiɛʔ6										
肌	ki1										
圾	sap6										
鑊	uɔʔ6	大∼:大禍	大∼:大禍								
霍	kʰɔʔ6										
禍	uɔ5										
貨	ɸuɵ4										
或	uaʔ6										
夥	hai5	若∼:怎麼	若∼:怎麼								
夥	huɵi3										
伙	huɵi3										
火	huɵi3										
活	uɐt8	快∼:快樂	快∼:快樂								
魂	un2										
渾	uɐn2										
葷	uɐn1	粵借詞*	B類借詞*								
婚	uɐn1										
昏	ɸuɵn1	暝∼	暝∼								
昏	uɐn1										
繪	kʰui2	粵借詞*	A類借詞*								
彙	huɵi5										
滙	ui5										
會	ɸuɵi5										
賄	hui3										
匯	ui5										
喙	tsʰui4	一∼飯:一口飯	一∼飯:一口飯								
喙	tsʰi4	∼嘴:嘴巴	∼嘴:嘴巴								
毀	ɸui3										
悔	huɵi3										
回	ɸuɵi2										
輝	uɐi1	粵借詞*	B類借詞*								
揮	fɐi1	粵借詞*	B類借詞*								
恢	ɸui1	粵借詞*	B類借詞*								
灰	ɸuɵi1										
謊	ɸuɵŋ3										
晃	ɸuɵŋ3										
黃	uɔŋ2										
皇	uɔŋ2										
慌	ɸuɵŋ1										
荒	ɸuɵŋ1										
鯇	uɐn3	鯇魚:草魚	鯇魚:草魚								
環	uɐn2										
歡	kʰuɵn1										
壞	uai5										
劃	uaʔ6										
話	uɔ5	同ua5	同ua5								
話	ua5										
畫	uaʔ6	動詞	動詞								
畫	ua5										
化	ɸuɵ4										
滑	kɔt8										
花	ɸuɵ1										
戽	ɸu4	∼水	∼水								
戶	ɸu2	粵借詞*	A類借詞*								
互	ɸu2	粵借詞*	A類借詞*								
許	hi3	那	那								
虎	ɸu3										
鬍	ɸu2										
糊	ku2										
蝴	ɸu2										
湖	ɸu2										
葫	ɸu2										
壺	ɸu2										
斛	kʰɔk7	石∼	石∼								
胡	ɸu2；蒼蠅稱呼詳見“蚨”										
狐	ɸu2										
呼	ɸuɵ1										
乎	ɸu5	粵借詞*	A類借詞*								
候	hɐu5										
後	au5	背∼	背∼								
厚	kau5										
后	au5	∼土	∼土								
猴	kʰa4	∼䘆:蚯蚓	∼䘆:蚯蚓								
喉	au2										
侯	hɐu2										
鴻	hoŋ5	粵借詞*	A類借詞*								
紅	hoŋ2										
洪	hoŋ2										
虹	hoŋ2										
轟	kuɐŋ1	粵借詞*	B類借詞*								
烘	hɔŋ4										
橫	uaŋ2										
亨	hɐŋ1										
恨	hɐn5	粵借詞	B類借詞								
很	hɐn3	粵借詞*	B類借詞*								
痕	hɔn2										
黑	hɐk6										
鶴	hɔʔ6										
赫	hɐk8	粵借詞*	A類借詞*								
賀	hɔ5										
涸	kʰɔ4	替，本字薧	替，本字薧								
盒	hap8										
核	hɔt8										
荷	hɔ2										
河	ɔ2										
和	uɔ2										
何	hɔ2										
合	hap8										
禾	uɔ2										
號	hɔ5										
好	hɔ3										
蠔	hɔ2	牡蠣	牡蠣								
濠	hɔ2	∼涌:濠涌村	∼涌:濠涌村								
豪	hɔ2	∼吐:豪吐村	∼吐:豪吐村								
毫	hɔ2										
薅	hau1	∼草	∼草								
蒿	hou1	塘∼,粵借詞	塘∼,粵借詞								
航	hɔŋ5	粵借詞*	A類借詞*								
杭	hɔŋ5	粵借詞*	A類借詞*								
夯	hɔŋ1										
頷	am2	∼巴:下巴	∼巴:下巴								
漢	han4	∼朝	∼朝								
旱	an5										
汗	kan5										
喊	ham4										
罕	han3										
寒	kan2	∼到:著涼;感冒	∼到:著涼;感冒								
含	kam2										
鼾	han2										
害	hai5										
海	hɔi3										
還	hɛn2										
咳	kʰɐt6										
咍	hai5	玩耍	玩耍								
蛤	kap6	黃∼:青蛙	黃∼:青蛙								
哈	ha1										
過	kuɵ4										
餜	kuɵi3	同“果”,糕點	同“果”,糕點								
粿	kuɵi3	同“果”,糕點	同“果”,糕點								
裹	kuɵi3										
果	kuɵi3	生∼:水果	生∼:水果								
果	kuɵ3										
國	kuɵʔ6										
鍋	uɔ1										
郭	kuɵʔ6										
棍	kun4										
滾	kuɐn3	粵借詞*	B類借詞*								
櫃	kui5										
跪	kui5										
貴	kui4										
桂	kui4										
簋	kuɐi3	粵借詞,九大∼	B類借詞,九大∼								
詭	kuɐi3	粵借詞*	B類借詞*								
鬼	kui3										
軌	kui3										
歸	kui1										
龜	kui1										
閨	kuɐi1	粵借詞*	B類借詞*								
規	kʰui1										
胿	kai1	囊狀物。尿∼:膀胱；雞∼:雞嗉子	囊狀物。尿∼:膀胱；雞∼:雞嗉子								
圭	kuɐi1	粵借詞*	B類借詞*								
逛	kʰaŋ4										
獷	kuɵŋ3										
廣	kuɵŋ3										
光	kuɵŋ1										
罐	kuɵn4										
灌	kuɵn4										
慣	kuɵn4										
貫	kuɵn4										
館	kuɵn3										
管	kuɵn3										
觀	kuɵn1	∼音	∼音								
鰥	kuan1										
關	kuɵn1										
棺	kuɵn1										
倌	kuɵn1	老∼:傳統戲劇演員	老∼:傳統戲劇演員								
冠	kuɵn1										
官	kuɵn1										
怪	kʰai2	粵借詞,壞;調皮	粵借詞,壞;調皮								
怪	kuai4										
拐	kuai3										
乖	kuɵi1										
褂	kuɵ4										
掛	kʰuɵ4										
卦	kuɵ4										
刮	kɛt6										
瓜	kuɵ1										
顧	ku4										
故	ku4										
固	ku2	粵借詞*	A類借詞*								
穀	kok6										
鼓	ku3										
罟	ku3										
牯	ku3	牛∼埕:一種壇子	牛∼埕:一種壇子								
骨	kɔt6										
股	ku3										
谷	kok6										
古	ku3										
鴣	ku1										
箍	kʰu1										
辜	ku1										
菇	ku1										
姑	ku1										
孤	ku1										
估	ku3										
夠	kɐu4										
狗	kau3										
溝	kau1										
鉤	ŋɐu1	粵借詞	B類借詞								
勾	ŋɐu1	粵借詞	B類借詞								
貢	koŋ4										
共	koŋ5										
鞏	koŋ3										
㧬	ɛŋ3	推	推								
拱	kʰoŋ3	∼橋	∼橋								
汞	koŋ3										
龔	koŋ1										
宮	koŋ1										
躬	koŋ1										
蚣	koŋ1										
恭	koŋ1										
供	koŋ1										
攻	koŋ1										
功	koŋ1										
公	koŋ1										
弓	koŋ1										
工	kɛŋ1										
更	kaŋ1	拍∼:打更	拍∼:打更								
更	kɐŋ4	∼加	∼加								
梗	kuaŋ3										
哽	kaŋ3										
耿	kɐŋ3										
羹	kɐŋ1										
耕	kaŋ1										
跟	kin1										
根	kin1										
給	kʰɐp6										
個	kɛ5										
各	kɔʔ6										
閣	kɔk6										
隔	kaʔ6										
葛	kat6										
格	kaʔ6										
革	kak6										
佮	kap6	合	合								
鴿	kap6										
歌	kɔ1										
割	kat6										
胳	ka1										
哥	kɔ1										
咯	luɵ53	語氣詞	語氣詞								
戈	kuɵ1										
告	kɔ4										
稿	kɔ3										
搞	ka3										
糕	kɔ1										
篙	kɔ1										
膏	kɔ3	蝦∼	蝦∼								
膏	kɔ1	石∼;∼蟹	石∼;∼蟹								
羔	kɔ1										
高	kɔ1	老∼:姓高的	老∼:姓高的								
杠	kɔŋ4										
港	kɛŋ3										
鋼	kɔŋ4										
綱	kɔŋ1										
崗	kɔŋ1										
剛	kɔŋ1										
缸	kɔŋ1										
岡	kɔŋ1										
肛	kɔŋ1										
幹	kan4										
旰	kuɵ4	上∼:上午;下∼:下午	上∼:上午;下∼:下午								
干	kan1										
橄	kam3										
趕	kan3										
感	kam3										
稈	kan3										
敢	kam3										
竿	kɔn1	粵借詞	B類借詞								
柑	kam1										
肝	kan1										
杆	kan3										
甘	kam1	∼草	∼草								
概	kʰɔi4										
蓋	kɔi4										
改	kɔi3										
該	kai1										
旮	kʰa1	山∼旯	山∼旯								
覆	hok8	粵借詞*	A類借詞*								
縛	pɔk6	粵借詞*	A類借詞*								
複	hok7	粵借詞	A類借詞								
腹	pʰak6	肚∼:肚子	肚∼:肚子								
富	ɸu4										
復	hok7	粵借詞	A類借詞								
傅	hu5										
婦	pu5	新∼:兒媳婦	新∼:兒媳婦								
副	ɸu4										
赴	ɸu2	粵借詞*	A類借詞*								
附	ɸu2	粵借詞*	A類借詞*								
付	ɸu2	粵借詞*	A類借詞*								
父	ɸu5										
撫	ɸu3										
腐	ɸu5	豆∼花	豆∼花								
腐	hu5	豆∼	豆∼								
輔	ɸu2	粵借詞*	A類借詞*								
俯	ɸu3										
府	ɸu3										
斧	puɵ3										
甫	pʰu3										
輻	hok8	粵借詞*	A類借詞*								
蝠	hok8	粵借詞*	A類借詞*								
福	hok6										
幅	hok6										
符	ɸu2										
浮	pʰu2										
蚨	ɸu2	∼蠅:蒼蠅	∼蠅:蒼蠅								
俘	ɸu1										
服	hok8										
苻	hok7	粵借詞*	A類借詞*								
佛	ɸut8	拜∼	拜∼								
佛	ut7	∼山:佛山市	∼山:佛山市								
芙	ɸu2	∼蓉	∼蓉								
扶	pʰuɵ2										
伏	pok6	趴	趴								
伏	hok8										
膚	ɸu1										
敷	ɸu1										
孵	pu5										
沕	mi5	∼水:潛水	∼水:潛水								
夫	ɸuɵ1										
否	fɐu3	粵借詞*	B類借詞*								
鳳	hoŋ5										
奉	hoŋ2	粵借詞*	A類借詞*								
諷	hoŋ3										
縫	hoŋ5										
馮	hoŋ2										
逢	hoŋ2										
捀	pʰoŋ3	捧著	捧著								
豐	hoŋ1										
鋒	hoŋ1										
瘋	hoŋ1										
蜂	pʰoŋ1										
楓	hoŋ1										
烽	hoŋ1										
峰	hoŋ1										
風	hoŋ1										
封	hoŋ1										
糞	pun4										
奮	ɸun3										
憤	uɐn3	粵借詞*	B類借詞*								
墳	un2										
份	ɸun5										
粉	ɸun3										
紛	ɸun1										
氛	fɐn1	粵借詞*	B類借詞*								
分	ɸun1	∼數	∼數								
分	puɵn1	∼開	∼開								
痱	pui4	熱∼:痱子	熱∼:痱子								
費	ɸui4										
沸	pui4	水沸騰;∼水:開水	水沸騰;∼水:開水								
肺	ɸui4										
吠	ɸui5										
誹	fi3	粵借詞*	B類借詞*								
翡	fi3	粵借詞*	B類借詞*								
匪	fi3	粵借詞*	B類借詞*								
肥	pui2										
啡	fɛ1										
菲	fi1	粵借詞*	B類借詞*								
飛	puɵi1										
放	poŋ4										
紡	ɸuɵŋ3										
仿	ɸuɵŋ3										
房	ɸuɵŋ1										
肪	fɔŋ1										
妨	ɸuɵŋ2										
防	ɸuɵŋ2										
芳	ɸuɵŋ1										
坊	ɸuɵŋ1										
方	ɸuɵŋ1										
飯	puɵn5										
泛	pʰan4	∼粟:秕穀	∼粟:秕穀								
犯	fan5										
反	ɸuɵn3										
煩	fan2	粵借詞	B類借詞								
凡	fan2	粵借詞	B類借詞								
翻	ɸuɵn1										
幡	fan1	粵借詞	B類借詞								
番	ɸuɵn1										
帆	fan5	粵借詞*	A類借詞*								
法	fat6	粵借詞	B類借詞								
罰	ɸuɵt8										
筏	uat7	粵借詞*	A類借詞*								
伐	uat7	粵借詞*	A類借詞*								
發	puɵt6	∼眠夢:做夢	∼眠夢:做夢								
發	put6	∼寒:瘧疾	∼寒:瘧疾								
發	ɸuɵt6	∼財	∼財								
二	ni5										
餌	ni2										
爾	ŋi3										
耳	ŋi5										
兒	ŋiɛ2										
而	ŋi5	粵借詞*	A類借詞*								
恩	iɐn1	粵借詞*	B類借詞*								
餓	ŋɔ5										
惡	ɔʔ6										
呃	ɐk6	呃逆	呃逆								
額	ŋiɛʔ6	∼頭	∼頭								
鵝	ŋɔ2										
蛾	ŋiɛ2										
屙	ɔ1										
惰	tɔ2	粵借詞*	A類借詞*								
躲	tɔ3										
朵	tɔ3										
奪	tɔt8										
多	tɔ1										
鈍	tɔn1										
躉	tɔn3	監∼:囚犯	監∼:囚犯								
燉	tɔn5										
墪	tɔn3	∼頭:敦陶村的舊名	∼頭:敦陶村的舊名								
墩	tɔn3										
敦	tɐn1	粵借詞*	B類借詞*								
對	tui4										
碓	tai4										
隊	tui4										
堆	tɔi1										
斷	tɔn5										
段	tɔn4										
短	tɔi3										
端	tɔn1	∼午	∼午								
鍍	tu5										
渡	tu5										
度	tɔʔ6	動詞	動詞								
度	tu5	∼數	∼數								
妒	tu2	粵借詞*	A類借詞*								
肚	tu3										
杜	tu5										
賭	tu3										
睹	tu3										
堵	tu3										
讀	tok8										
牘	tok7	粵借詞*	A類借詞*								
獨	tok8										
毒	tɛk8										
督	tok6										
剢	tɛk6	戳	戳								
厾	tɛk6	戳	戳								
竇	tau4	窩	窩								
痘	tau5										
鬥	tɐu4										
豆	tau5										
斗	tau3										
斗	tau4										
蚪	tɐu3	粵借詞*	B類借詞*								
陡	tɐu3	粵借詞*	B類借詞*								
篼	tau2	□ŋiɛʔ7∼:同蘆兜,露兜草	□ŋiɛʔ7∼:同蘆兜,露兜草								
兜	tau1										
都	tu1										
棟	toŋ5										
動	toŋ5										
凍	tɛŋ4										
洞	toŋ5										
懂	toŋ3										
董	toŋ3										
東	tɛŋ1										
冬	tɛŋ1										
訂	tiɛŋ5										
定	tɐŋ5										
鼎	tiɛŋ3	鍋	鍋								
頂	tɐŋ3										
釘	tɐŋ1										
叮	tɐŋ1										
丁	tɐŋ1										
疊	tʰap8										
蝶	tiɛp8										
碟	tiɛp8										
跌	tit6										
爹	tiɛ1										
調	tʰiɛu1	羹∼:勺子	羹∼:勺子								
調	tɛu5	∼走	∼走								
釣	tɛu4										
吊	tɛu4										
雕	tiɛu1										
貂	tiu1	粵借詞	B類借詞								
刁	tiɛu1										
殿	tiɛn5										
電	tiɛn5										
店	tɛm4										
點	tɛm3										
典	tɛn3										
癲	tiɛn1	瘋	瘋								
顛	tiɛn1										
滇	tiɛm5	水滿	水滿								
掂	tɛm4										
蒂	ti4										
第	tɛ2										
帝	tɛ4										
弟	tiɛ5	兄∼	兄∼								
弟	tɛ5	徒∼	徒∼								
底	tɐi3	哪	哪								
底	tɔ2	∼儂:誰	∼儂:誰								
底	tɛ3										
抵	tɛ3										
糴	tiɛʔ6	∼米:買米	∼米:買米								
敵	tɐk8										
笛	tɐk8										
滴	tiɛʔ6										
低	tɛ1										
鄧	tɐŋ5										
凳	tin4										
戥	tɐŋ2										
等	tɐŋ3										
燈	tɐŋ1										
登	tɐŋ1										
的	tɐk8										
地	ti5										
德	tɐk6										
得	tit6	認∼	認∼								
道	tɔ5										
倒	tɔ3										
到	tau4										
到	tɔ2										
島	tɔ3										
刀	tɔ1										
蕩	tɔŋ5										
氹	tʰɐm3	水坑	水坑								
黨	tɔŋ3										
檔	tɔŋ4										
擋	tɔŋ3										
當	tɔŋ4	典∼	典∼								
當	tɔŋ1	∼前	∼前								
澹	tam2	濕	濕								
彈	tan2	∼琴	∼琴								
誕	tan4										
蛋	tan2	粵借詞*	A類借詞*								
淡	tam4										
疍	tɐŋ5	∼家:水上人	∼家:水上人								
但	tan5										
旦	nan4	今∼:今天	今∼:今天								
膽	tam3										
擔	tam1										
單	tan1										
耽	tam1										
丹	tan1										
戴	tuɵ4										
袋	tɔi5										
帶	tuɵ4										
待	tɔi5										
代	tɔi5										
歹	tɔi3										
大	tuɵ5										
打	ta3										
答	tap6										
達	tat8										
笪	tat6	竹編粗蓆;(一)塊(地方)	竹編粗蓆;(一)塊(地方)								
褡	tap6	背∼:背心	背∼:背心								
搭	tap6										
耷	tɐp6	垂下	垂下								
錯	tsʰɔ4										
銼	tsʰɔ4										
厝	tsʰuɵ4	屋子	屋子								
搓	tsʰai1	∼粉:揉面	∼粉:揉面								
寸	tsʰɔn4										
忖	tsʰɔn4										
存	tsʰiɛn2										
膥	tsʰun1	蛋、卵	蛋、卵								
村	tsʰɔn1										
翠	tsʰuɵi4										
脆	tsʰuɵi4										
摧	tsʰui1										
催	tsʰui1										
崔	tsʰui1										
爨	tsʰɔn4										
醋	tsʰu4										
促	tsʰok8	粵借詞*	A類借詞*								
粗	tsʰu1										
湊	tsʰɐu4										
從	tsʰoŋ2										
聰	tsʰoŋ1										
蔥	tsʰoŋ1										
匆	tsʰoŋ1										
賜	tsʰu4										
刺	tsʰiɛ4										
次	tsʰuɵ4										
此	tsʰi3										
辭	tsʰu2										
雌	tsʰi1										
祠	su2	~堂	~堂								
茨	si2	∼粉:芡粉;∼姑:慈姑	∼粉:芡粉;∼姑:慈姑								
蠢	tsʰɐn3	粵借詞*	B類借詞*								
醇	sun2										
純	sun2										
唇	sun2										
椿	tsʰɐn1	粵借詞*	B類借詞*								
春	tsʰun1										
錘	tʰui2										
槌	tsʰuɵi2	棍子	棍子								
垂	sui2										
炊	tsʰuɵi1										
吹	tsʰuɵi1										
創	tsʰɔŋ4										
闖	tsʰɔŋ3										
床	tsʰɔŋ2	眠∼:床	眠∼:床								
瘡	tsʰɔŋ1										
窗	tsʰiɵŋ1	粵借詞	B類借詞								
串	tsʰiɛn4										
喘	tsʰiɛn3										
傳	tsʰiɛn2										
船	sun2										
穿	tsʰiɛn1										
川	tsʰiɛn1	四∼	四∼								
觸	tsʰok6										
處	tsʰi3										
畜	tsʰok6										
礎	tsʰɔ3										
楚	tsʰɔ3										
雛	tsʰɔ1										
廚	tsʰi2	粵借詞	A類借詞								
鋤	tsʰɔ2	動詞	動詞								
鋤	ti2	∼頭	∼頭								
蜍	si2	蠄∼	蠄∼								
除	tsʰi2										
齣	tsʰut6										
初	tsʰi1										
出	tsʰut6										
臭	tsʰɐu4										
醜	tsʰiu3										
丑	tsʰɐu3	粵借詞*	B類借詞*								
綢	tsʰɐu2	粵借詞	B類借詞								
愁	sɐu2	粵借詞	B類借詞								
稠	sɛu2	均勻	均勻								
酬	tsʰɐu2	粵借詞	B類借詞								
仇	tsʰɐu2	粵借詞	B類借詞								
抽	tsʰɛu1										
寵	tsʰoŋ3										
蟲	tʰɛŋ2										
衝	tsʰoŋ1										
舂	tsoŋ1										
沖	tsʰoŋ1										
充	tsʰoŋ1										
翅	tsʰi5										
赤	tsʰiɛʔ6										
齒	tsʰi3										
豉	si5	豆∼	豆∼								
恥	tsʰi3										
侈	tsʰi3										
尺	tsʰuɵʔ6										
遲	ti2										
池	tsʰi2	粵借詞	B類借詞								
癡	tsʰi1										
喫	hiɛʔ6										
秤	tsʰin4										
逞	tsʰɐŋ3	粵借詞*	B類借詞*								
懲	tsʰɐŋ2										
橙	tsʰaŋ2										
澄	tɐŋ2	∼麵:澄粉	∼麵:澄粉								
誠	sɐŋ5	粵借詞*	A類借詞*								
塍	tsʰɛn2	田	田								
程	sin2	轉∼:回程	轉∼:回程								
乘	sɐŋ2										
埕	tin2	壇子	壇子								
城	siɛŋ2										
承	sin2	承載	承載								
呈	tsʰɐŋ2										
成	siɛŋ2										
撐	tʰaŋ4										
稱	tsʰɐŋ1										
襯	tsʰin4	配	配								
趁	tʰiɛn4	∼墟:趕集	∼墟:趕集								
塵	tin2										
晨	sin5	早∼:早上好	早∼:早上好								
陳	tɛn2										
沉	tʰɛm2										
臣	sin2										
澈	tʰa4	∼la31:乾淨;表完成	∼la31:乾淨;表完成								
扯	tsʰiɛ3										
車	tsʰiɛ1										
炒	tsʰa3										
潮	tsʰiɛu2										
朝	tsiɛu1	今∼	今∼								
朝	tsʰiɛu2	漢∼	漢∼								
巢	tiɛu2										
鈔	tsʰau1										
超	tsʰiɛu1										
抄	tsʰau1										
暢	tʰiɵŋ4										
唱	tsʰiɵŋ4										
倡	tsʰiɵŋ1										
廠	tsʰɔŋ3										
敞	tsʰɔŋ3										
償	siɵŋ5	粵借詞*	A類借詞*								
嘗	siɵŋ2										
腸	tɔŋ2										
場	tsʰiɵŋ2	粵借詞	B類借詞								
常	siɵŋ2										
長	tɛŋ5	∼洲:長洲村	∼洲:長洲村								
長	tɔŋ2	∼短	∼短								
長	tsiɵŋ3	∼輩	∼輩								
鯧	tsʰiɵŋ1										
昌	tsʰiɵŋ1										
鏟	tsʰan3										
產	tsʰan3	粵借詞*	B類借詞*								
纏	tiɛn2										
潺	san2	黏糊糊的樣子	黏糊糊的樣子								
摻	tsʰɐm1										
儕	sɛ5	多	多								
柴	tsʰa2	訓“樵”	訓“樵”								
柴	tsʰai5	粵借詞*	A類借詞*								
釵	tsʰai1										
拆	tʰiɛt6										
差	tsʰai1	出∼	出∼								
差	tsʰa1	∼唔多	∼唔多								
鑔	tsʰa5	粵借詞*	A類借詞*								
察	tsʰat7	粵借詞*	A類借詞*								
搽	tsa2	塗	塗								
查	tsʰa2										
茶	ta2										
插	tsʰap6										
杈	tsʰa1										
扱	kʰap6	拾;撿	拾;撿								
叉	tsʰa1										
層	tsɐŋ2										
曾	tsɐŋ2	唔∼:還沒有	唔∼:還沒有								
曾	tsɐŋ1	老∼:姓曾的	老∼:姓曾的								
策	tsʰaʔ6										
側	tsɐk6										
冊	tsʰak7	粵借詞*	A類借詞*								
肏	pɔ5	訓，交媾	訓，交媾								
草	tsʰau3										
槽	sɔ2	水∼、馬∼	水∼、馬∼								
曹	tsɔ2	老~:姓曹的	老~:姓曹的								
糙	tsʰɔ1										
操	tsʰɐu1	粵借詞*	B類借詞*								
藏	tsɔŋ5	西∼	西∼								
藏	tsʰɔŋ2	粵借詞*	B類借詞*								
艙	tsʰɔŋ1										
滄	tsʰɔŋ1										
蒼	tsʰɔŋ1										
倉	tsʰɔŋ1										
燦	tsʰan2	粵借詞*	A類借詞*								
慘	tsʰam3										
蠶	tsʰɛm2										
殘	tsʰan2										
餐	tsʰan1										
參	sim1	海∼	海∼								
參	tsʰam1	∼加	∼加								
菜	tsʰai4										
踩	tshai3										
睬	tsʰɔi3										
彩	tsʰɔi3										
采	tsʰɔi3										
裁	tsɔi2										
財	tsɔi2										
材	tsɔi2	藥∼	藥∼								
材	tshai2	棺∼	棺∼								
才	tsɔi2										
猜	tsʰai1										
擦	tsʰat6										
簿	puɵʔ6										
埠	pɔ5										
部	puɵ5										
怖	pu2	粵借詞*	A類借詞*								
步	puɵ5										
布	puɵ4										
不	put6										
補	puɵ3										
晡	muɵ4	昨∼:昨天	昨∼:昨天								
蔔	pok7										
卜	pok8										
擘	maʔ6	掰	掰								
簸	puɵ1										
跛	pɛ1	瘸	瘸								
膊	paʔ6	剝赤∼肋：赤膊	剝赤∼肋：赤膊								
駁	pɔk6										
搏	pɔk6										
博	pɔk6										
帛	paʔ6										
伯	paʔ6										
撥	puɵt6										
播	puɵ4										
缽	puɵt6										
菠	pɔ1										
剝	mɔʔ6										
玻	pɔ1										
波	pɔ1										
病	paŋ5										
並	pɐŋ2	粵借詞*	A類借詞*								
餅	piɛŋ3										
稟	pɐŋ3										
炳	pɐŋ3										
柄	paŋ4	單用，器具的手柄	單用，器具的手柄								
柄	piɛŋ4	把∼	把∼								
秉	pɐŋ3										
丙	pɐŋ3										
兵	pɐŋ1										
冰	pɐŋ1										
繽	pɐn1	粵借詞*	B類借詞*								
檳	pɐn1										
