汉字	拼音	注释											
走	tsɛu3												
奏	tsɛu5												
凑	tsʰɛu6												
叟	sɛu3												
嗽	sɛu5												
勾	kɛu1												
鉤	kɛu1												
溝	kɛu1												
狗	kɛu3												
苟	kɛu3												
垢	kɛu5												
彀	kɛu5												
夠	kɛu5												
構	kɛu5												
購	kɛu5												
媾	kɛu5												
摳	kʰɛu1												
口	kʰɛu3												
叩	kʰɛu5												
扣	kʰɛu5												
寇	kʰɛu5												
藕	ŋɛu3												
偶	ŋɛu3												
吼	xɛu3												
蔻	kʰɛu5												
侯	xɛu2												
喉	xɛu2	～咙鼓儿：喉咙											
猴	xɛu2												
後	xɛu6												
厚	xɛu6												
后	xɛu6												
候	xɛu6												
歐	ŋɛu1												
嘔	ŋɛu3												
毆	ŋɛu1												
漚	ŋɛu5	久浸											
慪	ŋɛu5												
否	fɛu3												
富	fu5												
副	fu5												
浮	fɛu2	～梁，地名；心悬											
阜	fu6												
負	fu6												
婦	fu6	新～：儿媳											
復	fu6												
謀	mɛu2												
矛	mɛu2												
眸	mɛu2												
紐	ȵiu3												
扭	ȵiu3												
留	tiu2												
榴	tiu2												
劉	tiu2												
流	tiu2												
硫	tiu2												
琉	tiu2												
柳	tiu3												
溜	tiu5	一～：一排											
揪	tɕiu1												
酒	tɕiu3												
秋	tɕʰiu1												
就	tɕʰiu6												
修	ɕiu1												
羞	ɕiu1												
秀	ɕiu5												
鏽	ɕiu5												
繡	ɕiu5												
宿	ɕiu5												
囚	tɕʰiu2												
泅	tɕʰiu2	～水：游泳											
袖	tɕʰiu6	衫～											
肘	tsɛu3												
晝	tsɛu5	上～：上午											
抽	tsʰɛu1												
丑	tsʰɛu3												
綢	tsʰɛu2												
稠	tsʰɛu2												
籌	tsʰɛu2												
紂	tsʰɛu6												
宙	tsʰɛu6												
鄒	tsɛu1												
皺	tsɛu5												
縐	tɕiu5	缩											
愁	tsʰɛu2												
驟	tsʰɛu6												
餿	sɛu1												
搜	sɛu1												
颼	sɛu1												
瘦	sɛu5												
漱	su5												
周	tsɛu1												
舟	tsɛu1												
洲	tsɛu1												
州	tsɛu1												
帚	tsɛu0	扫～											
咒	tsɛu5												
醜	tsʰɛu3												
臭	tsʰɛu5												
收	sɛu1												
手	sɛu3												
首	sɛu3												
守	sɛu3												
獸	sɛu5												
讎	tsʰɛu2												
酬	tsʰɛu2												
受	sɛu6												
壽	sɛu6												
授	sɛu6												
售	sɛu6												
柔	iu2												
鳩	tɕiu1												
鬮	kɛu1	抽～											
九	tɕiu3												
久	tɕiu3												
韭	tɕiu3												
灸	tɕiu1												
究	tɕiu1												
救	tɕiu5												
丘	tɕʰiu1												
求	tɕʰiu2												
球	tɕʰiu2												
仇	tɕʰiu2	姓											
舅	tɕʰiu6	母～：舅舅											
臼	tɕʰiu6												
咎	tɕʰiu6												
舊	tɕʰiu6												
柩	tɕʰiu6												
牛	ȵiu2												
休	ɕiu1												
朽	ɕiu3												
嗅	ɕiu5												
嗅	ɕiəŋ5	闻											
憂	iu1												
優	iu1												
尤	iu2												
郵	iu2												
有	iu3												
友	iu3												
又	iu6												
右	iu6												
宥	iu6												
祐	iu6												
油	iu2												
游	iu2												
悠	iu1												
猶	iu2												
由	iu2												
酉	iu3												
莠	iu3												
誘	iu6												
釉	iu6												
柚	iu6	～子											
謬	miu6												
丢	tiu1												
糾	tɕiu1												
幽	iu1												
幼	iu5												
耽	tan1												
貪	tʰɔn1												
探	tʰɔn5												
潭	tʰɔn2												
譚	tʰan2												
南	nɔn2												
男	nɔn2												
婪	lɔn2												
簪	tsɔn1												
參	tsʰɔn1												
慘	tsʰan3												
蠶	tsʰɔn2												
感	kɔn3												
堪	kʰɔn1												
龕	kʰɔn1												
坎	kʰan3												
砍	kʰan3												
勘	kʰɔn2												
含	xɔn2												
函	xɔn2												
撼	xɔn6												
憾	xɔn1												
庵	ŋɔn1												
諳	ŋɔn5												
暗	ŋɔn5												
擔	tan1												
膽	tan3												
擔	tan5												
坍	tʰan1												
毯	tʰɔn3	～子											
痰	tʰan2												
談	tʰan2												
淡	tʰan6												
藍	lan2												
籃	lan2												
欖	lan3												
攬	lan3												
覽	lan3												
濫	lan6												
慚	tsʰan2												
暫	tsʰan6												
三	san1												
柑	kɔn1												
泔	kɔn1												
甘	kɔn1												
敢	kɔn3												
橄	kɔn2												
喊	xan3	～叫											
邯	xɔn2												
酣	xɔn2												
站	tsan5	车～											
賺	tsʰɔn6												
斬	tsan3												
蘸	tsan5												
讒	tsʰan2												
饞	tsʰan2												
杉	sɒ1												
尷	kan1												
減	kan3												
鹻	kan3												
鹹	xan2												
咸	xan2	～丰											
陷	xan6												
攙	tsʰan1												
懺	tsʰan6												
監	kan1												
監	kan5												
鑒	kan5												
嵌	kʰan5												
巖	ŋan2												
銜	xan2	含											
艦	kʰan3												
貶	piɛn3												
黏	ȵiɛn1												
廉	tiɛn2												
鐮	tiɛn2												
簾	tiɛn2												
斂	tiɛn2												
殮	tiɛn6												
尖	tɕiɛn1												
殲	tɕʰiɛn1												
籤	tɕʰiɛn1												
簽	tɕʰiɛn1												
潛	tɕʰiɛn2												
漸	tɕʰiɛn6												
纖	ɕiɛn1												
沾	tɕyɛn1												
粘	ȵiɛn1												
瞻	tɕyɛn1												
佔	tɕyɛn5												
占	tɕyɛn1												
陝	ɕyɛn3												
閃	ɕyɛn3												
贍	ɕyɛn6												
染	ȵiɛn3												
檢	tɕiɛn3												
臉	tiɛn3												
鉗	tɕʰiɛn3												
儉	tɕiɛn3												
驗	ȵiɛn6												
險	ɕiɛn3												
淹	iɛn1												
閹	iɛn1												
掩	iɛn3												
厭	iɛn5												
炎	iɛn2												
鹽	iɛn2												
閻	iɛn2												
檐	iɛn2												
艷	iɛn2												
焰	iɛn6												
鹽	iɛn2												
劍	tɕiɛn5												
欠	tɕʰiɛn5												
嚴	ȵiɛn2												
點	tiɛn3												
墊	tʰiɛn6												
店	tiɛn5												
添	tʰiɛn1												
舔	tʰiɛn3												
甜	tʰiɛn2												
念	ȵiɛn6												
謙	tɕʰiɛn1												
歉	tɕʰiɛn5												
嫌	ɕiɛn2												
泛	fan5												
凡	fan2												
帆	fan2												
範	fan6												
范	fan6												
犯	fan6												
梵	fan6												
答	ta6												
搭	ta6												
踏	tʰa6												
納	na6												
拉	la1												
雜	tsa6												
鴿	kɔ6												
喝	xuɔ6												
合	xɔ6	～作											
合	kɔ6	容量单位											
盒	xɔ6												
佮	kɔ6	～伙：合作											
榻	tʰa6												
塔	tʰa6												
塌	tʰa6												
臘	la6												
蠟	la6	～烛											
鑞	la6												
磕	kʰɔ6	～头											
眨	tsa6	～眼珠											
插	tsʰa6												
閘	tsa6	～刀											
煠	sɒ6	水煮											
霎	sa6												
夾	ka6												
袷	ka6												
恰	kʰa6												
掐	lxa6												
狹	xɒ6	窄											
峽	xa6												
洽	xa6												
甲	ka6												
匣	xa6												
鴨	ŋa6												
押	ŋa6												
壓	ŋa6												
聶	ȵiɛ6												
獵	tiɛ6												
接	tɕiɛ6												
妾	tɕʰiɛ6												
捷	tɕʰiɛ6												
摺	tɕyɛ6												
攝	sɛ6												
涉	sɛ6												
靨	iɛ6												
葉	iɛ6												
劫	tɕiɛ6												
怯	tɕʰiɛ6												
業	iɛ6												
脅	ɕiɛ6												
貼	tʰiɛ6												
帖	tʰiɛ6												
疊	tʰiɛ6												
牒	tʰiɛ6												
蝶	tʰiɛ6	蝴～儿											
諜	tʰiɛ6												
協	ɕiɛ6												
俠	ɕiɛ6												
挾	ka6												
法	fa6												
乏	fa6												
禀	pin3												
品	pʰin3												
賃	tin6												
林	tin2												
淋	tin2												
臨	tin2												
凛	tin3												
廪	tin3												
浸	tɕin5	淹没											
侵	tɕʰin1												
寢	tɕʰin3												
心	ɕin1												
尋	tɕʰin2	寻找											
沉	tsʰən2												
朕	tsʰən6												
簪	tsɔn1												
岑	tsʰɛn2												
森	sɛn1												
參	sɛn1												
滲	sɛn5												
針	tsən1												
枕	tsən3												
深	sən1												
瀋	sən3												
審	sən3												
嬸	sən3												
甚	sən6												
任	iən6												
今	tɕin1												
金	tɕin1												
襟	tɕin1												
禁	tɕin1												
錦	tɕin3												
禁	tɕin5												
欽	tɕʰin1												
琴	tɕʰin2												
禽	tɕʰin2												
擒	tɕʰin2												
吟	ȵin2												
音	in1												
陰	in1												
飲	in3	米汤											
淫	in2												
立	ti6												
粒	ti6												
緝	tɕʰi6												
集	tɕʰi6												
輯	tɕʰi6												
習	ɕi6												
襲	ɕi6												
澀	sɛ6												
汁	tsɛ6												
執	tsɛ6												
濕	sɿ6												
十	sɛ6												
什	sɛ6												
拾	sɛ6	捡											
入	yɛ6												
急	tɕi6												
級	tɕi6												
汲	tɕi6												
給	tɕi6												
泣	tɕʰi6												
及	tɕʰi6												
吸	tɕi6												
吸	ɕiɛ6	又											
邑	i6												
揖	i6												
丹	tan1												
單	tan1												
旦	tan5												
灘	tʰan1												
攤	tʰan1												
坦	tʰan3												
嘆	tʰan5												
炭	tʰan5												
檀	tʰan2												
壇	tʰɔn2												
彈	tʰan2	～琴											
誕	tʰan6												
但	tʰan6												
彈	tʰan6	字～											
蛋	tʰan6												
難	nan2												
難	nan6												
蘭	lan2												
攔	nan2	疑											
欄	lan2												
懶	lan3												
爛	lan6												
贊	tsan5												
餐	tsʰan1	顿											
燦	tsʰan5												
殘	tsʰan2												
珊	san1												
散	san3												
傘	san3												
散	san5												
肝	kɔn1												
竿	kɔn1												
干	kɔn1												
乾	kɔn1	～湿											
桿	kɔn1												
稈	kɔn3	稻草											
擀	kɔn3												
趕	kɔn3												
幹	kɔn5												
看	kʰɔn1	饲养（对动物）；生育（对人）											
刊	kʰɔn1												
看	kʰɔn5												
岸	ŋɔn6												
鼾	xɔn1												
罕	xɔn3												
漢	xɔn5												
寒	xɔn1	发～：身上冷											
韓	xɔn2												
旱	xɔn6												
汗	xɔn6												
翰	xɔn6												
安	ŋɔn1												
鞍	ŋɔn1												
按	ŋɔn5												
案	ŋɔn5												
扮	pan5												
盼	pʰan5												
瓣	pʰan6												
辦	pʰan6	～法											
辦	pan5	何怎～											
綻	tsan5												
盞	tsan3												
鏟	tsʰan3												
潺	tsʰan2												
山	san1												
產	tsʰan3	共～党											
產	san3	～妇											
艱	kan1												
間	kan1												
簡	kan3												
揀	kan3	挑选											
柬	kan3												
間	kan5												
眼	ŋan3	～珠：眼睛											
閒	xan2												
限	xan6												
莧	xɛn6	～菜											
班	pan1												
扳	pan1												
頒	pan1												
板	pan3												
版	pan3												
攀	pʰan2												
襻	pʰan5												
蠻	man2	用力											
慢	man6												
棧	tsʰan6												
删	san1												
疝	san5	～气											
奸	kan1												
姦	kan1												
諫	kan5												
顏	ŋan2												
雁	ŋan6												
晏	ŋan5	迟，晚											
編	piɛn1												
鞭	piɛn1												
變	piɛn5												
篇	pʰiɛn1												
偏	pʰiɛn1												
騙	pʰiɛn5												
便	pʰiɛn6												
辨	piɛn5												
辯	piɛn5												
便	pʰiɛn2	～宜											
汴	pʰiɛn6												
綿	miɛn2	不脆											
免	miɛn3												
勉	miɛn3												
娩	miɛn3												
緬	miɛn3												
面	miɛn6	脸											
碾	ȵiɛn3												
連	tiɛn2												
聯	tiɛn2	缝制											
煎	tɕiɛn1	一种烹饪方式											
煎	tɕiɛn5	～药											
剪	tɕiɛn3												
箭	tɕiɛn5												
濺	tɕiɛn5												
遷	tɕʰiɛn1												
淺	tɕʰiɛn3												
錢	tɕʰiɛn2												
踐	tɕʰiɛn6												
賤	tɕʰiɛn6	形容喜欢乱动别人东西											
仙	ɕiɛn1												
鮮	ɕiɛn1												
鮮	ɕiɛn3												
癬	ɕiɛn3												
線	ɕiɛn5												
涎	tsʰan2	口水											
羨	ɕiɛn6												
展	tɕyɛn3												
纏	tɕʰyɛn2												
戰	tɕyɛn5												
顫	tɕyɛn5												
扇	ɕyɛn5												
蟬	ɕyɛn2												
禪	ɕyɛn2												
善	ɕyɛn6												
膳	ɕyɛn6												
擅	ɕyɛn6												
單	ɕyɛn6	姓											
禪	ɕyɛn6												
然	iɛn2												
燃	iɛn2												
遣	tɕʰiɛn3												
乾	tɕʰiɛn2												
虔	tɕʰiɛn2												
件	tɕʰiɛn6	一～											
諺	ȵiɛn6												
焉	iɛn1												
延	iɛn2	～安											
筵	iɛn2												
演	iɛn3												
建	tɕiɛn5												
鍵	tɕiɛn5												
健	tɕʰiɛn6	～旺：身体健康											
言	ȵiɛn2												
軒	ɕiɛn1												
掀	ɕiɛn1												
憲	ɕiɛn5												
獻	ɕiɛn5												
堰	iɛn5												
邊	piɛn1												
蝙	piɛn3	读半边											
扁	piɛn3												
匾	piɛn3												
遍	pʰiɛn6	一～											
片	pʰiɛn1												
辮	pʰiɛn6												
眠	miɛn2												
麵	miɛn6												
顛	tiɛn1												
典	tiɛn3												
天	tʰiɛn1												
田	tʰiɛn2												
填	tʰiɛn2												
電	tʰiɛn6												
殿	tiɛn5												
奠	tʰiɛn6												
佃	tʰiɛn6	～农											
年	ȵiɛn2												
憐	tiɛn2												
蓮	tiɛn2												
練	tiɛn6												
煉	tiɛn6												
箋	tɕʰiɛn1												
薦	tɕʰiɛn5												
千	tɕʰiɛn1												
前	tɕʰiɛn2	～头											
先	ɕiɛn1												
肩	tɕiɛn1	～板：肩膀											
堅	tɕiɛn1												
繭	tɕiɛn3												
見	tɕiɛn5												
牽	tɕʰiɛn1												
研	ȵiɛn2												
硯	ȵiɛn6												
顯	ɕiɛn3												
賢	ɕiɛn2												
弦	ɕyɛn2												
現	ɕiɛn6	～眼，～世：丢人；～饭：剩饭											
煙	iɛn1												
燕	iɛn5	～子											
宴	iɛn5												
達	ta6												
捺	na6	摁，按											
辣	la6												
癩	la6												
擦	tsʰa6												
撒	sa6												
薩	sɒ0	菩～											
割	kɔ6												
葛	kɔ6												
渴	kʰɔ6												
八	pa6												
拔	pʰɒ6												
札	tsa6												
紮	tsa6												
扎	tsa6												
察	tsʰa6												
殺	sa6												
軋	ŋa6												
鍘	tsa6	～刀											
瞎	xa6												
轄	xa6												
別	pʰiɛ6	～人											
憋	piɛ6												
鱉	piɛ6												
滅	miɛ6												
列	tiɛ6												
裂	tiɛ6												
烈	tiɛ6												
薛	ɕiɛ6												
泄	ɕiɛ6												
哲	tɕyɛ6												
徹	tɕʰyɛ6												
撤	tɕʰyɛ6												
轍	tɕʰyɛ6												
折	tɕyɛ6												
浙	tsɛ6	～江											
舌	sɛ6	～头											
設	sɛ6												
折	sɛ6	～本											
熱	yɛ6												
傑	tɕʰiɛ6												
孽	ȵiɛ6	造～											
揭	tɕiɛ6												
歇	ɕiɛ6	休息											
蝎	ɕiɛ6												
撇	pʰiɛ6												
篾	miɛ6												
㩢	miɛ6	掰											
鐵	tʰiɛ6												
跌	tiɛ6												
躂	ta6	～跤：摔跤											
捏	ȵiɛ6												
節	tɕiɛ6												
切	tɕʰiɛ6												
截	tɕʰiɛ6												
屑	ɕiɛ6												
結	tɕiɛ6												
潔	tɕiɛ6												
噎	iɛ6												
腌	iɛ6	腌制											
搬	pɔn1												
般	pɔn1												
半	pɔn5												
絆	pan5												
潘	pʰɔn1												
拌	pʰɔn6												
判	pʰɔn5												
盤	pʰɔn2												
伴	pʰɔn6												
叛	pʰɔn5												
瞞	mɔn2												
饅	mɔn2	～头，又称馍馍											
饃	mɔ2	～～：馒头											
滿	mɔn3												
漫	mɔn6												
幔	mɔn6												
端	tɔn1												
短	tɔn3	与长相对											
斷	tʰɔn6												
鍛	tɔn5												
團	tʰɔn2												
段	tʰɔn6												
緞	tʰɔn6												
暖	nɔn3												
鸞	lɔn2												
卵	lɔn3												
卵	lɔ3	男阴											
亂	lɔn6												
鑽	tsɔn1												
纂	tsɔn5												
鑽	tsɔn5												
竄	tsʰɔn5	乱跑											
酸	sɔn1												
算	sɔn5												
蒜	sɔn5												
官	kuɔn1												
觀	kuɔn1												
冠	kuɔn1												
管	kuɔn3												
館	kuɔn3												
冠	kuɔn5												
觀	kuɔn5												
灌	kuɔn5	～脓											
罐	kuɔn5	～～儿											
貫	kuɔn5												
寬	kʰuɔn1												
款	kʰuɔn3												
玩	uan2	～具											
玩	ŋɔn6	古～											
歡	xuɔn1												
喚	xuɔn5												
煥	xuɔn5												
桓	xuɔn2												
完	ŋɔn2												
完	uɔn2	又											
丸	yɛn2												
緩	xuɔn3												
皖	uɔn3												
換	uɔn6												
豌	ŋɔn1	～豆儿											
碗	uɔn3												
腕	uɔn3												
鰥	kuan1												
幻	xuan6												
篡	tsɔn5												
撰	tsɔn5												
閂	sɔn1												
拴	sɔn1												
關	kuan1												
慣	kuan5												
頑	ŋan2	顽皮											
還	uan2	归还											
還	xuan2	～原											
還	xa2	～有											
環	uan2	耳～儿											
環	xuan2	～境											
患	xuan6												
宦	xuan6												
彎	uan1												
灣	uan1	～头：地名											
戀	ȵiɛn6	～爱											
痊	tɕʰiɛn2												
全	tɕʰiɛn2												
泉	tɕʰiɛn2												
宣	ɕiɛn1												
選	ɕiɛn3												
旋	ɕiɛn2												
旋	tɕʰiɛn6	头顶的旋儿											
轉	tɕyɛn3												
轉	tɕyɛn5												
傳	tɕʰyɛn2												
篆	tɕʰyɛn6												
傳	tɕʰyɛn6												
專	tɕyɛn1												
磚	tɕyɛn1												
川	tɕʰyɛn1												
穿	tɕʰyɛn1												
喘	tɕʰyɛn3												
串	tɕʰyɛn5												
船	ɕyɛn2												
軟	ȵyɛn3	与硬相对											
捲	tɕyɛn3												
眷	tɕyɛn5												
卷	tɕyɛn5												
絹	tɕyɛn1												
圈	tɕʰyɛn1												
權	tɕʰyɛn2												
拳	tɕʰyɛn2												
鬈	tɕyɛn3												
倦	tɕʰyɛn5	疲～											
員	yɛn2												
圓	yɛn2												
院	yɛn6												
緣	yɛn2	～分											
沿	ȵyɛn2												
鉛	ȵyɛn2	～笔											
捐	tɕyɛn1												
藩	fan1												
反	fan3	～手：左手											
翻	fan1												
番	fan1												
販	fan5												
煩	fan2												
礬	fan2	明～											
繁	fan2												
飯	fan6	吃～											
晚	uan3												
晚	man3	～娘：继母											
挽	uan3												
萬	uan6												
勸	tɕʰyɛn5												
券	tɕʰyɛn5												
元	ȵyɛn2												
原	ȵyɛn2												
源	ȵyɛn2	洪～：地名											
阮	ȵyɛn3	姓											
願	ȵyɛn6												
喧	ɕyɛn1												
楦	ɕyɛn1												
冤	yɛn1												
宛	uɔn3												
婉	uɔn3												
怨	yɛn5												
袁	yɛn2												
園	yɛn2												
援	yɛn2												
垣	yɛn2												
遠	yɛn3												
犬	tɕʰyɛn3												
懸	ɕyɛn2												
玄	ɕyɛn2												
縣	ɕiɛn6	鄱阳～											
眩	ɕyɛn6												
淵	yɛn1												
缽	pɔ6												
撥	pɔ6												
潑	pʰɔ6												
鈸	pʰɔ6												
末	mɔ6												
抹	ma6	～布											
沫	mɔ6												
沫	mu6	泡～：一种材质											
掇	tɔ6												
脫	tʰɔ6												
奪	tɔ6												
捋	lɛ6	～衫袖											
撮	tsʰɔ6	～箕											
撮	tsɔ6	一～											
括	kʰuɛ6												
闊	kʰuɛ6	与狭相对											
豁	xuɛ6												
活	uɛ6												
活	xuɛ6	～动											
滑	ua5												
挖	ua6												
刷	sɔ6												
刮	kua6												
劣	tiɛ6												
絕	tɕʰiɛ6												
雪	ɕiɛ6	落～											
悅	yɛ6												
閲	yɛ6												
髮	fɒ0	头～											
發	fa6												
伐	fa6												
筏	fa6												
罰	fa6												
襪	ua6	～子											
厥	tɕyɛ6												
掘	tɕʰyɛ6												
月	ȵyɛ6	～光：月亮											
越	yɛ6												
曰	yɛ6												
粵	yɛ6												
決	tɕyɛ6												
訣	tɕyɛ6												
缺	tɕʰyɛ6												
血	ɕyɛ6												
穴	ɕyɛ6												
吞	tʰən1												
根	kɛn1												
跟	kɛn1												
墾	kʰɛn3												
懇	kʰɛn3												
痕	xɛn2												
很	xɛn3												
恨	xɛn6												
恩	ŋɛn1												
彬	pin1												
賓	pin1												
檳	pin1												
殯	pin5	出～											
貧	pʰin2												
頻	pʰin2												
牝	pʰin5												
閩	min3												
民	min2												
泯	min3												
敏	min3												
憫	min3												
鄰	tin2												
鱗	tin2	鱼～											
磷	tin2												
吝	tin6												
津	tɕin1												
盡	tɕʰin6	～力											
進	tɕin1												
晉	tɕin5												
親	tɕʰin1												
秦	tɕʰin2												
辛	ɕin1	～苦											
新	ɕin1												
薪	ɕin1												
信	ɕin5												
訊	ɕin5												
珍	tsən1												
鎮	tsən5												
趁	tsʰən5												
陳	tsʰən2	姓											
塵	tsʰən2												
陣	tsʰən6												
襯	tsʰɛn5												
真	tsən1												
診	tsən3												
疹	tsən3	～～儿											
振	tsən5												
震	tsən5												
神	sən2												
身	sən1												
申	sən1												
伸	sən1												
辰	sən2												
晨	sən2												
臣	sən2												
腎	sən6												
慎	sən6												
人	ȵin2												
人	iən2	～民											
仁	iən2												
忍	iən3												
認	iən6												
刃	iən6												
巾	tɕin1												
緊	tɕin3												
僅	tɕin3												
銀	ȵin2												
釁	ɕin5												
因	in1												
姻	in1												
印	in5												
寅	in2												
引	in3												
斤	tɕin1												
筋	tɕin1												
謹	tɕin3												
勁	tɕin5												
勤	tɕʰin2												
芹	tɕʰin2	～菜											
近	tɕʰin6												
欣	ɕin1												
殷	in1												
隱	in3												
筆	pi6												
畢	pi6												
必	pi6												
匹	pʰi6												
密	mi6												
蜜	mi6												
栗	ti6												
七	tɕʰi6												
漆	tɕʰi6												
疾	tɕʰi6												
悉	ɕi6												
膝	ɕi6												
侄	tsʰɛ6												
秩	tsʰɛ6												
瑟	sɛ6												
虱	sɛ6												
質	tsɛ6												
實	sɛ6												
失	sɛ6												
室	sɛ6												
日	ȵi6												
日	yɛ6	～本，～历											
吉	tɕi6												
一	i6												
乙	i6												
逸	i6												
訖	tɕʰi6												
乞	tɕʰi6												
迄	tɕʰi6												
奔	pən1												
□_x000D_	pɔ1	跑											
本	pən3												
噴	pʰən1												
噴	fən5	溅											
盆	pʰən2												
笨	pʰən6												
門	mən2												
悶	mən3												
敦	tən1												
墩	tən1												
頓	tən5												
褪	tʰɛi5												
屯	tʰən2												
豚	tʰən2												
臀	tʰən2												
囤	tʰən2												
□_x000D_	tʰən2	停											
沌	tʰən6												
盾	tʰən6												
鈍	tʰən6												
遁	tʰən6												
嫩	nən6												
論	lən2	～语											
崙	lən2												
論	lən6												
尊	tsən1												
村	tsʰən2	～坊：村庄											
忖	tsʰən5												
寸	tsʰən5												
存	tsʰən2												
蹲	tsʰən2												
孫	sən1	外～儿：外甥											
損	sən3												
昆	kʰun1												
崑	kʰun1												
滾	kun3												
棍	kun5												
坤	kʰun1												
捆	kʰun3												
困	kʰun5												
睏	kʰun5	睡觉											
昏	xun1												
婚	xun1												
魂	xun2												
混	xun6												
渾	xun2												
温	un1												
瘟	un1	发～											
穩	un3												
倫	lən2												
淪	lən2												
輪	lən2												
遵	tsən1												
俊	ttɕin5												
竣	ttɕin5												
荀	ɕin2												
詢	ɕin2												
筍	sən3												
迅	ɕin5												
浚	ɕin5												
旬	ɕin2												
循	ɕin2												
巡	ɕin2												
殉	ɕin6												
椿	tɕʰyn1												
諄	tɕʰyn1												
肫	tɕyn1												
準	tɕyn3												
准	tɕyn3												
春	tɕʰyn1												
蠢	tɕʰyn3												
唇	ɕyn2												
盾	tʰən6												
順	ɕyn6												
舜	ɕyn5												
瞬	ɕyn5												
純	ɕyn2												
蒓	ɕyn2												
醇	ɕyn2												
潤	yn6												
閏	yn6	～月											
均	tɕyn1												
鈞	tɕyn1												
菌	tɕyn3												
隕	yn3												
匀	yn2												
允	yn3												
尹	yn3												
分	fən1												
粉	fən3												
糞	fən5												
奮	fən5												
芬	fən1												
紛	fən1												
忿	fən5												
墳	fən2												
焚	fən2												
憤	fən6												
份	fən6												
文	un2												
紋	un2												
蚊	mən2	～虫：蚊子											
聞	un2												
吻	un3												
刎	un3												
問	mən6	动词											
問	un6	～题											
君	tɕyn1												
軍	tɕyn1												
群	tɕʰyn2												
裙	tɕʰyn2												
郡	tɕʰyn6												
熏	ɕyn1												
勛	ɕyn1												
薰	ɕyn1												
葷	xun1												
訓	ɕyn5												
雲	yn2												
云	yn2												
韻	yn6												
運	yn6												
暈	yn6												
不	pɛ6												
勃	pʰɛ6												
脖	pɛ6												
沒	mɛ6												
突	tʰɛ6												
卒	tsɛ6												
骨	kuɛ6	～头											
窟	kʰuɛ6												
忽	xuɛ6												
核	xɛ6												
律	ti6												
率	ti6												
戌	ɕi6												
恤	ɕi6												
出	tɕʰy6												
術	ɕy6												
述	ɕy6												
橘	tɕy6												
弗	fɛ6												
拂	fɛ6												
佛	fɛ6												
物	uɛ6												
勿	uɛ6												
屈	tɕʰy6												
幫	pɔŋ1	～忙											
榜	pɔŋ3												
謗	pɔŋ5												
滂	pʰɔŋ1												
旁	pʰɔŋ2												
傍	pʰɔŋ6												
忙	mɔŋ2												
芒	mɔŋ2												
茫	mɔŋ2												
莽	mɔŋ3												
當	tɔŋ1												
黨	tɔŋ3												
擋	tɔŋ3												
當	tɔŋ5												
湯	tʰɔŋ1												
倘	tʰɔŋ3												
躺	tʰɔŋ3												
燙	tʰɔŋ5	～人											
趟	tʰɔŋ5												
堂	tʰɔŋ2												
唐	tʰɔŋ2												
糖	tʰɔŋ2												
塘	tʰɔŋ2												
螳	tʰɔŋ2												
蕩	tʰɔŋ6												
盪	tʰɔŋ6	涮洗											
宕	tʰɔŋ6												
囊	nɔŋ2												
狼	lɔŋ2												
廊	lɔŋ2												
郎	lɔŋ2												
螂	lɔŋ2												
朗	lɔŋ2												
浪	lɔŋ6												
贓	tsɔŋ1												
髒	tsɔŋ1												
葬	tsɔŋ5												
倉	tsʰɔŋ1												
蒼	tsʰɔŋ1												
藏	tsʰɔŋ2												
藏	tsʰɔŋ6	西～											
臓	tsʰɔŋ6	内～											
桑	sɔŋ1												
喪	sɔŋ1												
嗓	sɔŋ3												
喪	sɔŋ5												
岡	kɔŋ1												
剛	kɔŋ1												
鋼	kɔŋ1												
缸	kɔŋ1												
綱	kɔŋ1												
崗	kɔŋ3												
康	kʰɔŋ1												
糠	kʰɔŋ1												
慷	kʰɔŋ1												
抗	kʰɔŋ2												
昂	ŋɔŋ2												
杭	xɔŋ2												
航	xɔŋ2												
行	xɔŋ2	银～											
骯	ŋɔŋ1												
娘	ȵiɔŋ2												
釀	ȵiɔŋ6												
良	tiɔŋ2												
凉	tiɔŋ2												
量	tiɔŋ2												
糧	tiɔŋ2												
梁	tiɔŋ2												
粱	tiɔŋ2												
兩	tiɔŋ2												
亮	tiɔŋ6												
輛	tiɔŋ6												
量	tiɔŋ6												
諒	tiɔŋ6												
將	tɕiɔŋ1												
漿	tɕiɔŋ												
蔣	tɕiɔŋ3												
槳	tɕiɔŋ3												
獎	tɕiɔŋ3												
將	tɕiɔŋ5												
醬	tɕiɔŋ5												
槍	tɕʰiɔŋ1												
搶	tɕʰiɔŋ3												
牆	tɕʰiɔŋ2												
匠	tɕʰiɔŋ6	木～，泥～											
相	ɕiɔŋ1	～信											
厢	ɕiɔŋ1												
鑲	ɕiɔŋ1												
箱	ɕiɔŋ1												
襄	ɕiɔŋ1												
想	ɕiɔŋ3												
鯗	ɕiɔŋ3												
相	ɕiɔŋ5	照～											
詳	ɕiɔŋ2												
祥	ɕiɔŋ2												
像	tɕʰiɔŋ6	相似											
像	ɕiɔŋ6												
象	ɕiɔŋ6												
張	tsɔŋ1												
漲	tsɔŋ3												
長	tsɔŋ3	～大											
帳	tsɔŋ5												
賬	tsɔŋ5												
脹	tsɔŋ5												
暢	tsʰɔŋ5												
悵	tsʰɔŋ5												
長	tsʰɔŋ2	～短											
腸	tsʰɔŋ2												
場	tsʰɔŋ2	广～											
