mɔ	1	猫	
mɔ	2	毛	
mɔ	5	冒貌	
tɔ	1	刀	
tɔ	2	桃	
tɔ	3	倒	
tɔ	5	到	
tʰɔ	3	讨	
tʰɔ	5	套	
lɔ	2	牢	
lɔ	3	老腦	
lɔ	5	閙	
ʦɔ	1	糟	
ʦɔ	2	曹	
ʦɔ	3	早	
ʦʰɔ	3	草炒	
sɔ	3	掃	
ʨiɔ	1	驕昭招	
ʨiɔ	2	潮	
ʨiɔ	5	叫照	
ʨʰiɔ	1	超	
ʨʰiɔ	2	喬	
ʨʰiɔ	3	巧	
ʨʰiɔ	5	趙	
ɕiɔ	1	囂燒	
ɕiɔ	2	肴淆	
ɕiɔ	3	曉	
ɕiɔ	5	孝紹校	
kɔ	1	高	
kɔ	5	告	
kʰɔ	3	考	
kʰɔ	5	靠	
ŋɔ	3	襖	
hɔ	2	毫	
hɔ	3	好	
hɔ	5	奧	
tau	3	肚	
tau	7	篤	
tʰau	3	土	
tʰau	5	杜渡	
tʰau	7	突禿讀	
lau	2	奴農	
lau	3	努	
lau	5	路	
ʦau	2	锄	
ʦau	3	阻	
ʦau	7	足	
ʦʰau	3	楚	
ʦʰau	5	助	
ʦʰau	7	族促	
sau	1	蘇	
sau	5	素數	
sau	7	肅縮續	
kau	1	孤	
kau	3	古	
kau	5	故	
kʰau	1	枯	
kʰau	3	苦	
kʰau	7	哭酷	
hau	1	乎	
hau	2	胡	
hau	3	虎	
hau	5	户	
piɔ	3	表	
pʰiɔ	1	飄	
miɔ	2	苗	
miɔ	3	秒	
miɔ	5	庙妙	
tiɔ	2	條調₂	
tiɔ	5	钓	
tʰiɔ	1	挑	
tʰiɔ	5	調₂	
liɔ	2	聊燎	
liɔ	3	了	
ʦiɔ	1	焦	
siɔ	1	消蕭	
siɔ	3	小	
siɔ	5	笑	
iɔ	1	妖	
iɔ	2	堯	
iɔ	3	舀	
iɔ	5	要	
tiɯ	1	丢	
liɯ	2	流	
ʦiɯ	3	酒	
ʦʰiɯ	1	秋	
ʦʰiɯ	5	就	
siɯ	1	修	
ʨiɯ	1	糾周	
ʨiɯ	2	求	
ʨiɯ	3	九	
ʨiɯ	7	竹菊燭	
ʨʰiɯ	1	丘	
ʨʰiɯ	3	丑	
ʨʰiɯ	5	舅	
ʨʰiɯ	7	局	
ɕiɯ	1	休收	
ɕiɯ	3	手	
ɕiɯ	5	獸夀	
ɕiɯ	7	熟畜屬囑	
iɯ	2	柔由尤猶	
iɯ	3	紐有	
iɯ	5	幼又	
iɯ	7	育辱欲	
tuen	5	頓	
luen	2	論	
luen	5	論	
ʦuen	1	尊	
ʦuen	2	存	
ʦʰuen	1	村	
suen	2	旬純	
ʨyen	1	均	
ʨyen	2	群	
ʨyen	3	窘	
ʨʰyen	1	春椿	
ʨʰyen	5	傾	
ɕyen	1	兄勛	
yen	2	云營榮螢	
yen	3	允尹	
yen	5	閏	
kʰuen	1	坤昆	
huen	1	昏	
huen	2	宏橫弘	
uen	1	温	
uen	2	聞蚊	
uen	3	穩	
uen	5	問	
ʨien	1	巾今斤京經徵荊	
ʨien	2	沉陳臣成誠	
ʨien	5	政	
ʨʰien	1	輕欽	
ʨʰien	5	鄭近	
ɕien	1	身深聲	
ɕien	2	形行晨乘繩	
ɕien	3	審	
ɕien	5	幸盛	
pien	1	兵	
pien	2	平	
pien	3	稟	
pien	5	并	
pʰien	3	品	
mien	2	門萌名民	
mien	3	米敏	
mien	5	命	
fien	1	分	
fien	3	粉	
fien	5	奮	
tien	1	丁	
tien	3	顶	
tʰien	5	聽	
lien	2	林鄰陵靈	
lien	5	令	
ʦien	1	津	
ʦien	2	秦	
ʦien	5	晉進	
ʦʰien	1	親	
ʦʰien	5	盡	
sien	1	心新星	
sien	5	信性	
ien	1	因音英鶯	
ien	2	壬人=仍盈	
ien	3	忍隱	
ien	5	應印任孕	
məŋ	5	夢	
fəŋ	1	風封	
fəŋ	5	奉	
təŋ	1	东冬	
təŋ	2	同	
təŋ	5	動	
tʰəŋ	1	通	
tʰəŋ	3	统痛	
tʰəŋ	5	洞	
ləŋ	2	隆龍	
ləŋ	3	攏	
ʦəŋ	1	宗	
ʦəŋ	2	崇松	
ʦəŋ	3	總	
səŋ	1	嵩	
səŋ	5	送宋頌	
ʨiəŋ	1	中鐘	
ʨiəŋ	5	衆	
ʨʰiəŋ	2	窮	
ʨʰiəŋ	3	寵	
ɕiəŋ	1	胸	
ɕiəŋ	2	雄熊	
kəŋ	1	公功恭弓	
kʰəŋ	1	空	
kʰəŋ	5	共	
həŋ	2	紅	
iəŋ	2	絨融	
iəŋ	3	永	
iəŋ	5	用	
põ	1	邦	
põ	2	旁	
mõ	2	忙	
fõ	1	方	
fõ	2	房防	
fõ	5	放	
tõ	1	當	
tõ	2	堂	
tõ	3	黨	
tʰõ	1	湯	
tʰõ	5	蕩	
lõ	2	郎囊	
lõ	3	朗	
lõ	5	浪	
ʦõ	1	樁莊	
ʦõ	2	床	
ʦʰõ	1	倉窗	
ʦʰõ	5	狀	
sõ	1	桑	
ʨiõ	1	張	
ʨiõ	3	長	
ʨʰiõ	1	腔	
ɕiõ	1	香商鄕	
ɕiõ	2	常	
ɕiõ	5	上尚	
kõ	1	剛綱江光	
kõ	2	狂	
kõ	3	讲	
kʰõ	5	况	
hõ	2	黃	
õ	1	汪	
õ	2	王	
õ	3	往	
õ	5	旺	
liõ	2	良	
liõ	3	兩	
ʦiõ	1	將	
ʦiõ	2	詳	
ʦʰiõ	3	抢	
siõ	3	想	
siõ	5	像	
iõ	1	央	
iõ	2	娘羊陽	
iõ	3	仰	
iõ	5	讓樣	
pɪ̃	1	邊崩	
pɪ̃	3	貶	
pɪ̃	5	變	
pʰɪ̃	5	片辨辮	
mɪ̃	2	棉	
mɪ̃	5	面	
tɪ̃	1	蹾	
tɪ̃	3	典點等	
tɪ̃	5	店	
tʰɪ̃	1	天吞	
lɪ̃	2	廉連聯能	
lɪ̃	3	冷	
lɪ̃	5	戀	
ʦɪ̃	1	增爭	
ʦɪ̃	2	錢全	
ʦɪ̃	3	剪	
ʦʰɪ̃	1	千	
ʦʰɪ̃	5	漸	
sɪ̃	1	森生仙宣先鮮	
sɪ̃	3	癬	
ʨɪ̃	1	沾	
ʨɪ̃	2	鉗	
ʨɪ̃	3	展	
ʨɪ̃	5	见建	
ʨʰɪ̃	1	謙	
ʨʰɪ̃	5	件	
ɕɪ̃	1	斬（疑似錯字）	
ɕɪ̃	2	嫌賢	
ɕɪ̃	3	陝險	
ɕɪ̃	5	扇現憲	
kɪ̃	1	根耕	
kɪ̃	5	更	
kʰɪ̃	3	肯	
hɪ̃	2	恒衡	
hɪ̃	5	恨杏	
ɪ̃	1	恩烟	
ɪ̃	2	嚴年言然	
ɪ̃	3	染演	
ɪ̃	5	驗念厭硬	
ʨyɪ̃	1	專捐	
ʨyɪ̃	3	轉捲	
ʨʰyɪ̃	5	篆倦	
ɕyɪ̃	2	船玄弦	
ɕyɪ̃	5	县	
uɪ̃	2	元園鉛丸員	
uɪ̃	3	軟遠	
uɪ̃	5	院	
pã	1	班	
pã	2	盤	
pã	3	板	
pã	5	半	
pʰã	5	盼扮辦	
mã	5	慢	
fã	2	凡	
fã	3	反	
fã	5	犯飯	
tã	2	談	
tã	3	膽	
tã	5	旦	
tʰã	1	貪	
tʰã	5	歎	
lã	2	藍南難	
ʦã	3	斬	
ʦã	5	棧站	
ʦʰã	1	餐	
ʦʰã	3	慘	
ʦʰã	5	暫	
sã	1	三山	
sã	5	散	
kã	1	干間	
kã	3	感敢減	
kã	5	監諫	
ŋã	1	安	
ŋã	3	眼	
ŋã	5	暗晏	
hã	2	含寒銜	
hã	5	陷漢限	
tuɑ̃	3	短	
tʰuɑ̃	5	斷	
luɑ̃	3	暖	
luɑ̃	5	亂	
suɑ̃	1	閂酸	
suɑ̃	5	算	
kuɑ̃	1	官鰥觀	
kuɑ̃	5	貫慣	
kʰuɑ̃	1	寬	
huɑ̃	2	完	
huɑ̃	5	換喚皖	
uɑ̃	1	彎	
uɑ̃	3	碗	
uɑ̃	5	萬	
