字	音	注
搭	tap[7]	
褡	tap[7]	背～：背心
踏	tap[8]	
塔	tʰap[7]	
榻	tʰap[7]	
塌	tʰap[7]	
□	tʰap[7]	筆～：筆帽
□	tʰap[7]	平～：整齊
納	nap[8]	
□	lap[7]	□ɕieʔ4毛～：毛蟲
臘	lap[8]	
蠟	lap[8]	
獵	lap[8]	
粒	lap[8]	1量詞
雜	tsap[8]	
閘	tsap[8]	
什	tsap[8]	讀字
鍘	tsap[8]	
插	tsʰap[7]	
□	tsʰap[8]	理睬；莫～汝去伓去：不管你去不去
煠	sap[8]	水煮
合	kap[7]	古杳切，～𣍐來：合不來
蛤	kap[7]	
夾	kap[7]	1簟～：簟兩頭的竹竿
裌	kap[7]	
甲	kap[7]	天干之一；指～，蘿蔔～：蘿蔔纓
胛	kap[7]	
合	kap[8]	1～殼：通奸
□	hap[7]	聲喙～：嗓子啞
合	hap[8]	2～作
鴨	∅ap[7]	
押	∅ap[7]	
壓	∅ap[7]	2
鴿	∅ap[7]	白～：鴿子
盒	∅ap[8]	
匣	∅ap[8]	
夾	kiap[8]	3動詞
峽	kiap[8]	2讀字
挾	kiap[8]	胡頰切，夾在腋下
屐	kʰiap[8]	木～
□	∅iap[8]	揮手；扇，動詞
帖	tʰɛp[7]	
貼	tʰɛp[7]	
□	nɛp[7]	凹；酒～：酒窩
□	lɛp[7]	舔
汁	tsɛp[7]	目～：眼淚
澀	sɛp[7]	
□	sɛp[7]	～冥晝：用菜下飯，乇～：菜肴
□	kʰɛp[7]	擠
□	kʰɛp[7]	閉眼
碟	tep[8]	
牒	tep[8]	
蝶	tep[8]	
諜	tep[8]	
疊	tʰep[8]	
入	nep[8]	1～被：往被套裡裝棉絮，～戍：入住新屋
捏	nep[8]	抓。陽入
食	nep[15]	3扁～：餛飩
立	lep[8]	～夏
笠	lep[15]	1草～：草帽
習	sep[8]	
十	sep[8]	1
翼	sep[8]	翅膀；鰭
席	sep[8]	主～
捷	tʃep[8]	
集	tʃep[8]	
及	kep[8]	1
峽	kʰep[8]	1縫兒
□	kʰep[8]	牙～：虎牙
級	ŋep[7]	
吸	ŋep[7]	2
業	ŋep[8]	
吸	hep[7]	1～石：磁鐵
熻	hep[7]	燜，如，～晝：燜午飯；閉氣
穴	hep[8]	～道
狹	∅ep[8]	窄
葉	∅ep[8]	姓
頁	∅ep[8]	
入	∅ep[8]	2～伏
□	∅ep[8]	花～：花瓣
聶	niep[7]	
鑷	niep[7]	名詞；掐
躡	niep[7]	～骹～手：躡手躡腳
□	niep[7]	白酒～：一種黃酒
□	liep[7]	鞋～：拖鞋
閃	siep[7]	
濕	siep[7]	
褶	tɕiep[7]	
砌	ɕiep[7]	～墻
脅	ɕiep[7]	威脅
協	ɕiep[8]	
夾	kiep[7]	2蟹螯
挾	kiep[7]	吉協切，用筷子夾
變	pin[5]	
辨	pin[6]	
辯	pin[6]	
便	pin[6]	方～
辮	pin[6]	頭髮～：辮子
扁	pin[12]	3～擔
騙	pʰin[5]	
片	pʰin[5]	
綿	min[2]	
棉	min[2]	
免	min[3]	
勉	min[3]	
娩	min[3]	
敏	min[3]	
永	min[3]	
泳	min[3]	
詠	min[3]	
面	min[5]	臉；這個字的韻母確實是[in]，不是[en]。
麵	min[6]	
明	min[12]	2～早：明日
珍	tin[1]	
纏	tin[2]	～骹：裹腳
田	tin[2]	象、相。棋子的名稱
電	tin[6]	
佃	tin[6]	
診	tin[6]	
□	tin[13]	～動：動
□	tʰin[5]	縫，動詞
兒	nin[2]	1～婿：女婿
年	nin[2]	
□	nin[6]	絞，擰，揉
跣	nin[12]	褪～骹：赤腳
連	lin[2]	
聯	lin[2]	
憐	lin[2]	
薐	lin[2]	菠～菜：菠菜
□	lin[2]	蜀～園：一畦地，～河：畦溝
練	lin[6]	
煉	lin[6]	
楝	lin[6]	
鏈	lin[6]	
□	lin[12]	□ki11～孫：曾孫
□	lin[12]	拍□ki11～□nyn44：抖一下子
先	sin[1]	2～生
辛	sin[1]	
新	sin[1]	
薪	sin[1]	
身	sin[1]	1完～：身體
申	sin[1]	
娠	sin[1]	帶～：懷孕
昇	sin[1]	
善	sin[6]	
膳	sin[6]	
真	tɕin[1]	
懲	tɕin[1]	
升	tɕin[1]	容量單位
征	tɕin[1]	長～
錢	tɕin[2]	
前	tɕin[2]	2
疹	tɕin[3]	
振	tɕin[3]	
震	tɕin[3]	
整	tɕin[3]	
箭	tɕin[5]	
戰	tɕin[5]	
薦	tɕin[5]	2屋斜使正
賤	tɕin[6]	
指	tɕin[12]	1～頭：手指
□	tɕin[13]	～□ni41：怎麼
稱	ɕin[1]	用秤稱；名～
賢	ɕin[2]	
弦	ɕin[2]	
□	ɕin[5]	扔
現	ɕin[6]	
今	kin[17]	1～年
乾	kin[2]	～坤
舷	kin[2]	桌～：桌邊，溪～：河邊
緊	kin[3]	
見	kin[5]	
輕	kʰin[1]	
硯	ŋin[5]	
癮	ŋin[5]	
烟	∅in[1]	於真切，烟氣
胭	∅in[1]	～脂
因	∅in[1]	
應	∅in[1]	～該
炎	∅in[2]	2
然	∅in[2]	
燃	∅in[2]	
圓	∅in[2]	形容詞
仍	∅in[2]	
燕	∅in[5]	燕子
咽	∅in[5]	
艷	∅in[6]	
焰	∅in[6]	
諺	∅in[6]	
宴	∅in[6]	
院	∅in[6]	寺～
飯	pun[6]	
□	pun[13]	～□nœuŋ41：太陽穴
潘	pʰun[1]	孚袁切，～水：泔水
噴	pʰun[1]	～漆。陰平
□	mun[17]	～□nioŋ553：不知道
門	mun[2]	
蚊	mun[2]	～蟲：蚊子
問	mun[5]	1
傳	tun[2]	動詞
椽	tʰun[2]	
篆	tʰun[5]	
全	tsun[2]	
泉	tsun[2]	2
吮	sun[6]	
榫	sun[12]	～頭
君	kun[1]	
軍	kun[1]	
權	kun[2]	
拳	kun[2]	
捲	kun[3]	～□□niu55tʰoi22：髮髻
倦	kun[3]	
滾	kun[3]	
眷	kun[5]	
卷	kun[5]	
棍	kun[5]	
□	kun[5]	□tsʰɛn11～：蜥蜴
□	kun[12]	～□nau41：後邊
坤	kʰun[1]	
捆	kʰun[3]	
菌	kʰun[3]	
勸	kʰun[5]	
元	ŋun[2]	
原	ŋun[2]	
源	ŋun[2]	
袁	ŋun[2]	
願	ŋun[6]	
分	hun[1]	2春～，秋～，區～
吩	hun[1]	～咐
芬	hun[1]	
紛	hun[1]	
昏	hun[1]	
園	hun[2]	
混	hun[3]	
粉	hun[3]	1
憤	hun[3]	
奮	hun[3]	
楦	hun[5]	鞋～
遠	hun[6]	
溫	∅un[1]	
瘟	∅un[1]	
完	∅un[2]	～身：身體，～全
丸	∅un[2]	藥～
員	∅un[2]	
□	∅un[2]	繞綫
穩	∅un[3]	2
吻	∅un[3]	
刎	∅un[3]	
怨	∅un[5]	
援	∅un[6]	
□	∅un[12]	～腰駝：駝子
□	nyn[1]	拍□□ki11lin55～：抖一下子
身	lyn[1]	2起～：起來，趨向補語，如，□kʰat4起～：撿起來。也可以讀作[lin44]
筍	syn[3]	
準	tɕyn[3]	
准	tɕyn[3]	
欣	ɕyn[1]	～賞
春	ɕyn[1]	
勛	ɕyn[1]	
熏	ɕyn[1]	2
胸	ɕyn[1]	
凶	ɕyn[1]	
兇	ɕyn[1]	
蠢	ɕyn[3]	
□	ɕyn[3]	想睡覺
□	ɕyn[3]	發～：發芽
憲	ɕyn[5]	
獻	ɕyn[5]	
訓	ɕyn[5]	2
跟	kyn[1]	
根	kyn[1]	
巾	kyn[1]	
斤	kyn[1]	
筋	kyn[1]	
建	kyn[5]	
毽	kyn[5]	
件	kyn[6]	
鍵	kyn[6]	
健	kyn[6]	
懇	kʰyn[3]	
墾	kʰyn[3]	
鞏	kʰyn[3]	
恐	kʰyn[3]	
言	ŋyn[2]	
粉	hyn[3]	2
淵	∅yn[1]	
雍	∅yn[1]	～正
緣	∅yn[2]	～分
沿	∅yn[2]	
鉛	∅yn[2]	～筆
櫞	∅yn[2]	香～：佛手
演	∅yn[3]	～員
忍	∅yn[3]	
引	∅yn[3]	
隱	∅yn[3]	
穩	∅yn[3]	1
允	∅yn[3]	
擁	∅yn[3]	
勇	∅yn[3]	
涌	∅yn[3]	
管	∅yn[3]	1脰～：脖子
□	∅yn[3]	後～：後邊
□	∅yn[3]	□kau44～：蚯蚓
班	pan[1]	
斑	pan[1]	
頒	pan[1]	
扳	pan[1]	
般	pan[1]	
搬	pan[1]	
半	pan[1]	3七月～：中元節
□	pan[1]	～棋盤：翻繩變花樣
坂	pan[3]	溪～：河灘；洋岸～：地名
半	pan[12]	2～靴：雨鞋；從連讀調來看，單字調不會是陰平。
攀	pʰan[1]	
潘	pʰan[1]	姓
滿	man[3]	
□	man[3]	□tɕym55～：女孩兒
漫	man[6]	
耽	tan[1]	
丹	tan[1]	
單	tan[1]	
檀	tan[2]	
壇	tan[2]	
彈	tan[2]	～琴
旦	tan[5]	今～：今日，蜀～日：半天
彈	tan[6]	炸～，子～
灘	tʰan[1]	
攤	tʰan[1]	
□	tʰan[2]	石～：石頭
毯	tʰan[3]	
坦	tʰan[3]	
炭	tʰan[5]	
嘆	tʰan[5]	
難	nan[2]	形容詞
□	nan[2]	～～□ɕi22：知了
難	nan[6]	避～
蘭	lan[2]	
攔	lan[2]	
欄	lan[2]	
灡	lan[3]	唾液
濫	lan[6]	
爛	lan[6]	
慚	tsan[2]	
殘	tsan[2]	
盞	tsan[3]	
贊	tsan[5]	
站	tsan[6]	2一種糧櫃
癬	tsʰan[3]	
□	tsʰan[3]	掀
燦	tsʰan[5]	
山	san[1]	
删	san[1]	
傘	san[3]	
產	san[3]	
散	san[5]	鞋帶～
干	kan[1]	天～
肝	kan[1]	
竿	kan[1]	
乾	kan[1]	筍～
杆	kan[1]	
艱	kan[1]	
間	kan[1]	2時～
奸	kan[1]	
菅	kan[17]	～芒：蘆葦，～手：蘆葦做的笤帚，～筍：茭白
寒	kan[2]	1冷
稈	kan[3]	稻草，麥～：麥秸
趕	kan[3]	
簡	kan[3]	
幹	kan[5]	～部
柬	kan[5]	
諫	kan[5]	
汗	kan[6]	1流～
看	kʰan[5]	
癌	ŋan[2]	
顏	ŋan[2]	
眼	ŋan[3]	單爿～：獨眼龍
岸	ŋan[6]	
雁	ŋan[6]	
□	ŋan[6]	～來：出來
蕃	han[1]	2～薯：白薯
鼾	han[2]	
寒	han[2]	2～露，～流
韓	han[2]	
罕	han[3]	
漢	han[5]	
翰	han[6]	
汗	han[12]	2～衫
安	∅an[1]	
鞍	∅an[1]	
□	∅an[1]	放置
按	∅an[5]	
案	∅an[5]	
晏	∅an[5]	晚
旱	∅an[6]	
焊	∅an[6]	
□	∅an[11]	～□nam44：肮髒
扁	pian[12]	1～食：餛飩
囝	kian[3]	兒子
端	tuan[1]	
餐	tsʰuan[1]	
官	kuan[1]	
棺	kuan[1]	
觀	kuan[1]	～音
冠	kuan[1]	出嫁時用的一種裝飾品
冠	kuan[1]	～軍
關	kuan[1]	2～公
管	kuan[3]	3～理
館	kuan[3]	
寬	kʰuan[1]	～心：放心
款	kʰuan[3]	這～：這麼，如，這～講：這麼說
歡	huan[1]	
翻	huan[1]	
番	huan[1]	
蕃	huan[1]	1～薯：白薯
反	huan[3]	2～對
彎	∅uan[1]	2
灣	∅uan[1]	2
皖	∅uan[3]	
碗	∅uan[3]	
腕	∅uan[3]	
晚	∅uan[3]	
挽	∅uan[3]	
爿	puan[2]	1上～：上頭
辦	puan[6]	
爿	mɛn[2]	2底～：裡面
慢	mɛn[6]	
□	mɛn[12]	換～肩：換肩；發音人認為此字是「爿」。但連讀調不符。
填	tɛn[2]	
□	tɛn[2]	猜
殿	tɛn[6]	
橂	tɛn[6]	飽滿，緊
鄧	tɛn[6]	
□	tɛn[6]	水～：龍頭魚，是一種肉很嫩的海魚
□	tʰɛn[5]	～子：產卵
□	nɛn[2]	橡膠
□	nɛn[6]	□tu24～：蜥蜴
鰱	lɛn[2]	～魚
蓮	lɛn[2]	
□	lɛn[2]	下～：下頭
□	lɛn[6]	追，趕，～鴨：趕鴨
前	sɛn[2]	1
薦	tsɛn[5]	1用稻草編起來的牀墊；推～
塍	tsʰɛn[2]	田。本書中寫作「塍」
□	tsʰɛn[11]	～□kun35：蜥蜴
懸	kɛn[2]	1高
縣	kɛn[6]	
還	hɛn[2]	動詞
懸	hɛn[2]	2秤尾低；～空
莧	hɛn[12]	～菜
閑	∅ɛn[2]	
限	∅ɛn[6]	
豚	tɔn[2]	牛～：公牛，豬～：半大小的豬，雞～囝：半大小的雞
頓	tɔn[5]	
□	tɔn[5]	跺
□	tɔn[5]	用肘撞人
斷	tɔn[6]	拗～：折斷
鍛	tɔn[6]	
段	tɔn[6]	
緞	tɔn[6]	
褪	tʰɔn[5]	脫
□	nɔn[2]	拈；擰
嫩	nɔn[6]	小；細
□	lɔn[2]	下～：下巴
卵	lɔn[6]	蛋
亂	lɔn[6]	
論	lɔn[6]	
□	lɔn[6]	褲～：短褲
□	lɔn[11]	□kɔ1111～年：整年，□kɔ～村：全村
存	tsɔn[2]	
□	tsɔn[2]	2□ti52～：剛；應該是「□tsɔn52」的變體。
攢	tsɔn[5]	
鑽	tsɔn[5]	□□pø11løt4～：木工鑽
□	tsɔn[9]	1現在。「這□ɔn22」的合音
忖	tsʰɔn[2]	想。陽平
竄	tsʰɔn[5]	
寸	tsʰɔn[5]	
算	sɔn[5]	
蒜	sɔn[5]	
涮	sɔn[5]	～碗，～喙：漱口
□	kɔn[2]	燙
困	kʰɔn[5]	
睏	kʰɔn[5]	睡
痕	hɔn[2]	
魂	hɔn[2]	
恨	hɔn[6]	
□	∅ɔn[2]	久
□	∅ɔn[6]	～癢：牛蹭癢
鞭	pen[1]	
邊	pen[1]	
□	pen[17]	～柴：楓樹
憑	pen[2]	
瓶	pen[2]	
貶	pen[3]	
板	pen[3]	
版	pen[3]	
扁	pen[3]	2形容詞
匾	pen[3]	
反	pen[3]	1翻轉，腹～：乾噦
編	pʰen[1]	
篇	pʰen[1]	
偏	pʰen[1]	
□	pʰen[1]	雞翻食物
癲	ten[1]	發～：發神經病
陳	ten[2]	
塵	ten[2]	
藤	ten[2]	
展	ten[3]	
鎮	ten[5]	
凳	ten[5]	
陣	ten[6]	拍～：打仗；蜀隻～：一個人，副詞
天	tʰen[1]	天空
蟶	tʰen[1]	
趁	tʰen[5]	賺
□	nen[1]	趼子
仁	nen[17]	1目珠～：眼珠
扇	nen[17]	式連切，風～：扇車
甑	nen[5]	飯～
□	nen[5]	發瘴～：發生瘟疫
認	nen[6]	
膻	len[1]	臭～：腥
鄰	len[2]	
鱗	len[2]	
磷	len[2]	
□	len[2]	□tɕi44～：用功
□	len[3]	□pe44～：翻轉。「反」的分音詞
□	len[3]	～下來：滾下來
仙	sen[1]	
先	sen[1]	1副詞
檐	sen[2]	～□tek5下：屋檐
泉	sen[2]	1～水
神	sen[2]	
辰	sen[2]	
晨	sen[2]	
臣	sen[2]	
繩	sen[2]	彈～：粉綫
蠅	sen[2]	□pu11～：蒼蠅
信	sen[5]	相～；寫～
訊	sen[5]	
迅	sen[5]	
煎	tʃen[1]	
氈	tʃen[1]	
臻	tʃen[1]	
徵	tʃen[1]	
蒸	tʃen[1]	
剪	tʃen[3]	犁～：理髮推剪
踐	tʃen[3]	
拯	tʃen[3]	
進	tʃen[5]	
晉	tʃen[5]	
證	tʃen[5]	
症	tʃen[5]	
政	tʃen[5]	
鮮	tʃʰen[1]	新～
鮮	tʃʰen[1]	朝～
千	tʃʰen[1]	
呻	tʃʰen[1]	呻吟
□	tʃʰen[1]	跳～：跳房子
淺	tʃʰen[3]	
筅	tʃʰen[3]	鼎～：筅帚
秤	tʃʰen[5]	
凊	tʃʰen[5]	東西涼，涼快，～水：涼水
間	ken[1]	1～底：房間
肩	ken[1]	
□	ken[2]	斟。不送氣音
揀	ken[3]	挑選
筧	ken[3]	水～
牽	kʰen[1]	
犬	kʰen[3]	老～：狗
□	ŋen[2]	塍～頭：田埂
碾	ŋen[3]	碾子；～斷：壓斷
研	ŋen[3]	
很	hen[3]	
人	∅en[2]	
仁	∅en[2]	3
寅	∅en[2]	
盈	∅en[2]	
榮	∅en[2]	1
印	∅en[5]	
應	∅en[5]	應答
懶	tien[6]	
□	nien[2]	焦
扇	sien[5]	蒲～
綫	sien[5]	
鱔	ɕien[6]	老～：鱔魚
延	∅ien[2]	
㖹	pon[2]	1吹
噸	ton[5]	
傳	ton[6]	水滸～
燉	ton[6]	～豬骹：燉豬腳
韌	non[6]	不脆
閏	non[6]	～月
侖	lon[2]	
倫	lon[2]	
淪	lon[2]	
輪	lon[2]	輪子；關節；動量詞，次
俊	tson[5]	
旋	son[2]	旋轉
船	son[2]	
荀	son[2]	
旬	son[2]	
循	son[2]	
巡	son[2]	
唇	son[2]	
純	son[2]	
鶉	son[2]	鵪～卵：鵪鶉蛋
殉	son[2]	
舜	son[5]	
醇	son[6]	
順	son[6]	
群	kon[2]	
裙	kon[2]	
郡	kon[6]	
韻	kon[6]	聲母特殊
墳	hon[2]	
焚	hon[2]	
雲	hon[2]	1
訓	hon[5]	1
□	hon[5]	半升
分	hon[6]	緣～
份	hon[6]	
文	∅on[2]	
聞	∅on[2]	
□	∅on[2]	□ku55～：貓頭鷹
搵	∅on[5]	蘸
問	∅on[6]	2～題
運	∅on[6]	
冤	∅on[12]	～屈
盤	puon[2]	
盆	puon[2]	
㖹	puon[2]	2吹
半	puon[5]	1隻～：一個半
糞	puon[5]	
笨	puon[6]	
□	puon[6]	～粙：在稻桶上打稻子
判	pʰuon[5]	
叛	pʰuon[5]	
□	pʰuon[5]	～尿：尿牀
鰻	muon[2]	
幔	muon[6]	
悶	muon[6]	
燜	muon[6]	
團	tʰuon[2]	
鸞	luon[2]	飛～：地名
串	tsʰuon[5]	
貫	kuon[5]	
灌	kuon[5]	强制灌注
罐	kuon[5]	
觀	kuon[5]	道教的廟宇
慣	kuon[5]	
□	kuon[6]	拎，提
環	kʰuon[2]	圈；逛，溜達
□	kʰuon[6]	提梁
頑	ŋuon[2]	頑皮
凡	huon[2]	
桓	huon[2]	
煩	huon[2]	
礬	huon[2]	
繁	huon[2]	
緩	huon[5]	□lɔ55～：拖拉
販	huon[5]	
□	huon[5]	～□ŋip5：牛鼻桊兒
范	huon[6]	姓
範	huon[6]	模～
犯	huon[6]	
幻	huon[6]	
患	huon[6]	
彎	∅uon[2]	1釣竿～：釣魚竿彎
灣	∅uon[2]	1
換	∅uon[6]	
萬	∅uon[6]	蜀～
奔	pøn[1]	
分	pøn[1]	1～得：分開
本	pøn[3]	折～：虧本；量詞
敦	tøn[1]	
鈍	tøn[1]	不鋒利。陰平
轉	tøn[3]	～頭：睡覺時翻身；～去：回去
墩	tøn[3]	橋～
遁	tøn[3]	
盾	tøn[3]	
吞	tʰøn[1]	
暖	nøn[3]	
□	løn[1]	□kø11～：屁股
□	løn[3]	□kø44～：捲，□kø11～□keu22：蜷曲，也指「刨花」，讀作[kø11løn44keu22]。「捲」的分音詞
酸	søn[1]	
宣	søn[1]	
孫	søn[1]	～囝：孫子；姓
選	søn[3]	
損	søn[3]	
專	tʃøn[1]	
磚	tʃøn[1]	
尊	tʃøn[1]	
遵	tʃøn[1]	
穿	tʃʰøn[1]	～針
川	tʃʰøn[1]	
伸	tʃʰøn[1]	～長：伸懶腰
村	tʃʰøn[1]	
關	køn[1]	1～門
管	køn[3]	2手～：袖子，竹～
近	køn[6]	
昆	kʰøn[1]	
昆	kʰøn[1]	
匡	kʰøn[1]	
筐	kʰøn[1]	
勤	kʰøn[2]	
芹	kʰøn[2]	
銀	ŋøn[2]	
齦	ŋøn[2]	讀字；「齒齦」說「喙齒座」[ɕi11i55tsɔ41]。
蕃	høn[1]	3～豆：玉米
婚	høn[1]	
薰	høn[1]	1食～：抽烟
烘	høn[1]	
恩	∅øn[1]	
□	∅øn[1]	魚、肉變質發臭
阮	∅øn[3]	
潤	∅øn[6]	
鱉	pit[7]	
別	pit[7]	1特～
撇	pʰit[7]	
□	pʰit[7]	～廈：廂房
□	mit[7]	～□ku44：陰莖
目	mit[7]	1～珠：眼睛
跌	tit[7]	做～鼓：痛苦
得	tit[7]	2…～煞：…得很
值	tit[16]	1～錢
獺	tʰit[7]	2
徹	tʰit[7]	
鐵	tʰit[7]	
笠	lit[13]	2～斗：斗笠
設	sit[7]	
執	tɕit[7]	
浙	tɕit[7]	1～江
癤	tɕit[7]	
□	tɕit[7]	酒～：一種酒瓮，口小
赤	ɕit[7]	2～溪：地名
什	ɕit[15]	～乇：什麼。本書中寫作「什」
結	kit[7]	2～霜冰□nɔ44：凍冰，～婚
潔	kit[7]	
缺	kʰit[7]	1～喙：豁嘴，田埂上通水的口子
抉	∅it[7]	摳，挖，刮
發	put[7]	1～□ɕyn41ʔ：發芽，～癲：發神經病
不	put[7]	
腹	put[7]	2～臍：肚臍
□	put[7]	～□tioŋ553：知道
□	put[7]	做～□tɕi44：性交
雪	sut[7]	
說	sut[7]	
戌	sut[7]	
蕨	kut[7]	
髮	hut[7]	頭～
歇	ɕut[7]	休息
羯	kyt[7]	閹
決	kyt[7]	
訣	kyt[7]	
怯	kʰyt[7]	
缺	kʰyt[7]	2～點
乞	kʰyt[7]	2～食：乞丐
□	∅yt[7]	～起身：站起來
鈸	pat[8]	
跋	pat[8]	摔倒
□	pat[8]	～水：在水井打水。不送氣音；在周邊的方言中這個字讀作送氣音：咸村pʰuət3[連讀]古田杉洋pʰuak5。
末	mat[8]	
達	tat[8]	
□	tʰat[8]	瞪眼
□	nat[7]	魚鰾
粒	lat[7]	2一點兒
瘌	lat[7]	～頭：禿頭
辣	lat[8]	
捋	lat[8]	挽袖子，用手指順著抹過去
□	lat[8]	～□pui41：椿象
□	lat[8]	～～齒：窗格子
札	tsat[7]	
扎	tsat[7]	～實
紮	tsat[7]	駐～
擦	tsʰat[7]	
察	tsʰat[7]	
薩	sat[7]	
殺	sat[7]	
煞	sat[7]	…得～：…得很
割	kat[7]	
葛	kat[7]	～藤
渴	kʰat[7]	
□	kʰat[7]	拾，撿；收拾
□	kʰat[7]	太，副詞。常讀得接近[kʰaʔ4]
□	kʰat[7]	～水：向農田灌水
□	kʰat[7]	眉頭～緊：皺眉頭
□	ŋat[7]	□laŋ11～：一些，一點兒
□	hat[7]	～□tsʰai35：打噴嚏
轄	hat[8]	
𢷒	kiat[8]	用肩扛
乏	huat[8]	
伐	huat[8]	
筏	huat[8]	
罰	huat[8]	
□	huat[8]	跨
活	∅uat[8]	活的；好
襪	∅uat[8]	
曰	∅uat[8]	
八	pɛt[7]	1
䥛	mɛt[7]	鐮～：鐮刀
節	tsɛt[7]	竹節；做～：過節，主要是指過端午節
結	kɛt[7]	1連接
血	hɛt[7]	
壓	∅ɛt[7]	1按，摁
□	∅ɛt[7]	□tʰai11～：鮎魚
掇	tɔt[7]	拿；移動
脫	tʰɔt[7]	2～離
託	tʰɔt[7]	
托	tʰɔt[7]	
禿	tʰɔt[7]	
□	lɔt[7]	□kɔ55～：剮
□	tsʰɔt[7]	～毛：拔毛
刷	sɔt[7]	
刮	kɔt[7]	
骨	kɔt[7]	
窟	kʰɔt[7]	水～：水坑兒，心肝～：胸口
□	kʰɔt[7]	～頭：膝蓋。「骹窟」的合音
筆	pet[7]	1
畢	pet[7]	1
必	pet[7]	1
逼	pet[7]	1
□	pet[7]	1開裂
□	pet[7]	1□□pi11βa11～：蝙蝠
□	pet[7]	1□□tsʰa11lam11～：麻雀
拔	pet[8]	
別	pet[8]	2差～
域	pet[8]	
滅	met[8]	
篾	met[8]	
密	met[8]	草木茂密
蜜	met[8]	讀音不很穩定。
□	tet[7]	～□tieŋ11頭：故意
直	tet[8]	
□	tet[8]	水滴答滴答地落下
□	tʰet[8]	～鞋：把鞋後跟提起來
日	net[8]	1～頭：太陽；討～子：擇日子
□	let[7]	跳
列	let[8]	1
烈	let[8]	1
裂	let[8]	1
劣	let[8]	1
肋	let[8]	1
力	let[8]	1
歷	let[8]	1
曆	let[8]	1
癧	let[8]	1生～
涉	set[8]	
十	set[8]	2二～，三～
舌	set[8]	
折	set[8]	～本：虧本
截	set[8]	1切
實	set[8]	
食	set[8]	4～指
夕	set[8]	七～
石	set[8]	2～鼠：兔子
截	tʃet[8]	2
七	tʃʰet[7]	
拭	tʃʰet[7]	擦
蠞	tʃʰet[8]	梭子蟹，是一種海裡的螃蟹
賊	tʃʰet[8]	
邑	∅et[7]	～村：地名
一	∅et[7]	
乙	∅et[7]	
熱	∅et[8]	
獺	tʰiet[7]	1
□	tɕiet[7]	跳，單爿～：用一條腿跳；濺
□	tot[7]	點，名詞
□	tot[7]	叢，量詞
□	lot[7]	火～：火柴
卒	tsot[7]	棋子之一
啜	tsʰot[7]	
出	tsʰot[7]	
屈	kʰot[7]	掩～：捉迷藏；冤～
□	kʰot[7]	折疊，～被：疊被子
□	hot[7]	～被：抖被子
熨	∅ot[7]	紆物切
鉢	puot[7]	
撥	puot[7]	
潑	pʰuot[7]	
抹	muot[7]	
闊	kʰuot[7]	寬
擴	kʰuot[7]	
法	huot[7]	
發	huot[7]	2～黴
□	pʰøt[8]	泡沫
奪	tøt[8]	
脫	tʰøt[8]	1～輪：脫臼
□	nøt[8]	塞子
律	løt[8]	
率	løt[8]	比～
□	løt[8]	□pø11～：撫摸
□	løt[8]	□pø11～鑽：木工鑽
絕	tʃøt[8]	～氣：斷氣
朮	søt[8]	白～
術	søt[8]	
秫	søt[8]	～米：糯米
滑	køt[8]	
猾	køt[8]	
掘	køt[8]	衢物切，挖
□	køt[8]	稠
□	køt[8]	蜀～柴頭：一截木頭
□	kʰøt[8]	～代：絕種。一種駡人話
月	ŋøt[8]	
核	høt[8]	戶骨切，桃～
佛	høt[8]	
核	høt[8]	～對
越	∅øt[8]	～南
物	∅øt[8]	
勿	∅øt[8]	
□	∅øt[8]	～□tøk4：悶熱
彬	piŋ[1]	
賓	piŋ[1]	
檳	piŋ[1]	
斌	piŋ[1]	
殯	piŋ[1]	
冰	piŋ[1]	
兵	piŋ[1]	
丙	piŋ[3]	
秉	piŋ[3]	
炳	piŋ[3]	
品	pʰiŋ[3]	
皿	miŋ[3]	
丁	tiŋ[1]	
釘	tiŋ[1]	名詞
疔	tiŋ[1]	
汀	tiŋ[1]	
□	tiŋ[1]	生～：生銹
頂	tiŋ[3]	
點	tiŋ[12]	2～心
戥	tiŋ[12]	～秤：戥子
鼎	tʰiŋ[3]	3福～：地名
艇	tʰiŋ[3]	
挺	tʰiŋ[3]	
星	siŋ[1]	
□	siŋ[11]	～王：閻王
津	tɕiŋ[1]	
精	tɕiŋ[1]	味～
晶	tɕiŋ[1]	
睛	tɕiŋ[1]	
親	ɕiŋ[1]	～戚
興	ɕiŋ[1]	振～，紹～
清	ɕiŋ[1]	2～楚，水～；「水很清」的「清」一般說「□」[tʰaʔ4]。
□	ɕiŋ[12]	～□ŋaŋ11娘：蜻蜓
京	kiŋ[1]	
鯨	kiŋ[1]	
驚	kiŋ[1]	2～蟄
經	kiŋ[1]	2念～
謹	kiŋ[3]	
境	kiŋ[3]	
景	kiŋ[3]	
警	kiŋ[3]	
均	kʰiŋ[1]	
鈞	kʰiŋ[1]	
磬	kʰiŋ[1]	
卿	kʰiŋ[1]	
傾	kʰiŋ[1]	
肯	kʰiŋ[3]	
殷	∅iŋ[1]	
鷹	∅iŋ[1]	
膺	∅iŋ[1]	
鸚	∅iŋ[1]	
櫻	∅iŋ[1]	
英	∅iŋ[1]	
嬰	∅iŋ[1]	
纓	∅iŋ[1]	
尹	∅iŋ[3]	姓
影	∅iŋ[3]	3電～
穎	∅iŋ[3]	
崩	pʊŋ[1]	
枋	pʊŋ[1]	較厚的木板
蜂	pʰʊŋ[1]	
