日头ɤ44tiao31
鱼ny³¹
鲤鱼li⁴⁴ny³¹
草鱼ʦʰao⁴⁴ny³¹
田鱼tian³³ny³¹
暴眼鱼pao³¹ŋan³³ny³¹
泥鳅ni³³tɕʰiou¹³
鱼刺ny³¹ʦʰɿ⁴⁵
钓鱼tiao³³ny³¹
鱼网ny³¹uaŋ⁴⁴
虾xa¹³
虾子xa¹³ʦɿ³¹
乌龟u¹³kui¹³
螃夹子（螃蟹）paŋ³³ka³³ʦɿ³¹
蛤蟆xa³³ma³¹
马蟥（水蛭）
ma⁴⁴uaŋ³¹
螺蛳luo³³sɿ¹³
蚌壁壳（蚌）paŋ³³pi³¹kʰuo⁴⁴
屋u³³
外口坪（院子）uai³³kʰiao⁴⁴pin³¹
外口房（外间）uai³³kʰiao⁴⁴pin³¹
内头房（内间）nei¹³tiao³¹faŋ³¹
神龛背sen³¹kʰuan³³bei³¹
堂屋taŋ³¹u⁴⁴
砖房子（洋房）tɕyan¹³faŋ³¹ʦɿ³¹
楼脚liao³¹tɕio³¹
楼上liao³¹saŋ¹³
楼梯liao³¹tʰi³¹
梯子(可移动的)tʰi³¹ʦɿ³¹
晒楼sai⁴⁵liao³¹
屋梁u⁴⁴liaŋ³¹
屋顶(站在～上)u⁴⁴tin¹³
梁liaŋ³¹
柱子tɕy¹³liaŋ³¹
磉□石（柱下石）saŋ⁴⁴puan³¹ʂɤ⁴⁵
天花板tʰian¹³fa¹³puan³³
大门tai¹³men³¹
后门xiao¹³men³¹
门栓men³¹suan¹³
门窗men³¹ʦʰaŋ¹³
锁suo⁴⁴
钥匙io⁴⁴ʂɤ³³
窗子ʦʰaŋ¹³ʦɿ³¹
窗台ʦʰaŋ¹³tai³¹
过道kuo⁴⁵tao¹³
楼板liao³¹pan³³
火炉屋xuo⁴⁴lu³¹u³³
灶ʦao⁴⁵
厕所ʦʰæ³³
牛圈niou³¹tɕyan³³
猪圈ʨy¹³tɕyan³³
羊圈iaŋ³¹tɕyan³³
狗窝kiao⁴⁴uo¹³
鸡窝tɕi¹³uo¹³
鸡笼tɕi¹³loŋ³¹
柜子(衣柜、书柜、碗柜等的通称)kuei⁴⁵ʦɿ³¹
桌子ʦuo⁴⁴ʦɿ³¹
八仙桌pa⁴⁴ɕian¹³ʦuo⁴⁴
三角桌san¹³tɕio⁴⁴ʦuo⁴⁴
细桌子ɕi⁴⁵ʦuo⁴⁴ʦⁱi³¹
圆桌yan³¹ʦuo⁴⁴
饭桌fan¹³ʦuo⁴⁴
登板tiɛn⁴⁵pan⁴⁴
木凳mo³³tiɛn⁴⁵
竹凳tu³³tiɛn⁴⁵
床ʦeŋ³¹
竹凉床tu³³liaŋ³¹ʦeŋ³¹
帐子ʦaŋ⁴⁵ʦɿ³¹
被窝（被子）pi⁴⁴uo³¹
床单ʦeŋ³¹tan³¹
竹席(竹篾编的)tou³³ɕi⁴⁵
枕头tsen³³tiao³¹
枕套ʦen³³tʰao⁴⁵
镜子tɕin⁴⁵ʦɿ³¹
衣架i¹³ka⁴⁵
尿壶niao³³fu³¹
温水壶（保温瓶）uen¹³ɕy³³fu³¹
风箱xeŋ¹³ɕiaŋ¹³
铁夹tʰie⁴⁴ka¹³
火铲(铲炉灰用的)huo⁴⁴ʦʰan⁴⁴
柴ʦai³¹
火柴xuo⁴⁴ʦai³¹
锅(按大小、形状、材质、用途分出的各种名称)kuo¹³
大锅子tai¹³kuo¹³ʦɿ³¹
细锅子ɕi⁴⁵kuo¹³ʦɿ³¹
锅盖kuo¹³ʦɿ³¹
鼎罐tin⁴⁴kuan³¹
水壶(烧开水用)ɕy⁴⁴fu³¹
洋碗(瓷的)iaŋ³¹uan⁴⁴
茶杯(瓷的带把儿的)tsa³¹pei¹³
羹匙tiao³³ken¹³
筷子kʰuai⁴⁵ʦɿ³¹
筷笼(放筷子用的)kʰuai⁴⁵loŋ³¹
酒杯tɕiou³³pei¹³
盘子puan³³ʦɿ³¹
酒壶(茶壶形的)ʨiou⁴⁴fu³¹
酒坛子tɕiou⁴⁴tan³³ʦɿ³¹
坛子tan³³ʦɿ³¹
罐子kuan⁴⁵ʦɿ³¹
勺(舀水用的)suo⁴⁵
瓶子pin³³ʦɿ³¹
瓶盖pin³³kai⁴⁵
菜刀ʦʰai⁴⁵tao¹³
砧板ten¹³pan³³
水桶(挑水用的)ɕy³³tʰoŋ³¹
蒸笼ʦen¹³loŋ³¹
水缸ɕ³³kaŋ¹³
拖把tʰuo¹³pa³¹
刨子pao¹³ʦɿ³¹
锯子ʨy⁴⁵ʦɿ³¹
尺子tʂɤ³³ʦɿ³¹
卷尺ʨyan¹³tʂɤ³³
老虎夹(用来起钉子或夹断铁丝)lao⁴⁴fu⁴⁴ka⁴⁴
镊子nie⁴⁵ʦɿ³¹
绳子sen³³ʦɿ³¹
推子tʰei¹³ʦɿ³¹
剪刀tɕian³³tao³¹
脸盆lian³³pen³¹
澡盆ʦao⁴⁴pen³¹
香皂ɕiaŋ¹³ʦao³¹
肥皂fei³³ʦao³¹
洗衣粉ɕi³³i¹³fen⁴⁴
帕子pa⁴⁵ʦɿ³¹
脚盆(洗脚用的)ʨio⁴⁴pen³¹
擦脚布kʰai¹³ʨio⁴⁴pu³¹
蜡la⁴⁴
马灯(有玻璃罩的)ma⁴⁴tæn³¹
灯笼tæn³¹loŋ³¹
钱包tɕiɛn³¹pao¹³
章(私人用的)taŋ¹³
浆糊ʨiaŋ⁴⁵fu³¹
底针子ti⁴⁴ten¹³ʦɿ³¹
穿针(动宾)tɕʰyan¹³ten¹³
挖耳勺ua¹³er⁴⁴ʂɤ⁴⁴
搓衣板tsʰ¹³i¹³pan³³
棒棰(洗衣服用的)paŋ⁴⁵ʨy³¹
扇子san⁴⁵ʦɿ³¹
把□（拐杖）
pa⁴⁵kuan³¹
男人家（男的）nan³¹en³¹ka³¹
妹崽嘎（女的）mei⁴⁵ʦe³³ka³¹
□□妹(刚生下不久的)ŋa³³kʰuo¹³mei⁴⁵
□把戏（小孩儿）læ³³pa³³ɕi⁴⁵
老人家lao³³en³¹ka³¹
老奶□（女性老人）lao³³nai¹³ʦæ³¹
老爷□（男性老人）lao³³ia⁴⁵ʦæ³¹
街上的kai¹³saŋ³³ti³¹
乡下的ɕiaŋ¹³xa³³ti³¹
外口滴uai³³kʰiao³³ti³¹
自己屋滴ʦɿ³³ʨi³¹u³³ti³¹
别个（外人）pie⁴⁵kuo³¹
伙计（朋友）xuo³³ʨi³¹
内行nei¹³xaŋ³¹
外行uai¹³xaŋ³¹
打光棍（单身汉）ta⁴⁴kuaŋ¹³kuen⁴⁵
老姑娘lao³³ku¹³niaŋ¹³
暴发户pao⁴⁵fa⁴⁴fu¹³³
小气鬼ɕiao⁴⁴ɕi⁴⁵kuei³³
老扣（吝啬）lao³³kʰiao¹³
告发子（乞丐）kao⁴⁵fa⁴⁴ʦɿ³¹
骗子pʰian⁴⁵ʦɿ³¹
土匪tʰu³³fei³³
贼ʦʰæ⁴⁵
农民noŋ¹³min³¹
做生意的ʦu³³san¹³yi⁴⁵ti³¹
老板lao³³pan³³
老板娘lao³³pan³³niaŋ³¹
学徒ɕio⁴⁵tu³³
学生ɕio⁴⁵sæn¹³
同学toŋ³³ɕio⁴⁵
朋友peŋ³³iou³¹
兵(相对百姓而言)pin¹³
警察ʨin³³ʦʰa³¹
医生i¹³sæn³¹
司机sɿ¹³ʨi¹³
手艺人sou³³ni³³en³¹
木匠mo³³ʨiaŋ¹³
厨师ʨy³¹sɿ³¹
剪生ʨian³³sæn³¹
道士(出家的道教徒)tao¹³sɿ³¹
太公（曾祖父）tʰai⁴⁵koŋ¹³
白太婆（曾祖母）pʰæ⁴⁵tʰai⁴⁵po³¹
爷（祖父）ia⁴⁵
奶（祖母）nai⁴⁴
丈公（外祖父）taŋ³³koŋ¹³
婆（外祖母）po³¹
爸pa¹³
妈ma¹³
丈人taŋ³³en³¹
丈母娘taŋ³³mu³³niaŋ³¹
大爷（大伯）tai¹³ia³¹
大娘（伯母）tai¹³niaŋ³¹
细爷（叔父）ɕi⁴⁵ia³¹
细娘（叔母）ɕi⁴⁵niaŋ³¹
舅公ʨiou¹³koŋ¹³
舅婆ʨiou¹³po³¹
姑婆ku¹³po³¹
姑□ku¹³ia³¹
姨□i³¹ia³¹
平班pin³³pan¹³
两个佬（夫妻）liaŋ³³kuo⁴⁵lao³³
老儿（丈夫）lao³³ɤ³³
老婆子（老婆）lao³³po³¹ʦɿ³¹
大滴个(夫之兄)tai³³ti³¹kuo⁴⁵
勒滴个(夫之弟)le⁴⁵ti³¹kuo⁴⁵
阿舅(妻之兄弟)a¹³ʨiou³³
姨姐i³¹ʨia³³
姨妹i³¹mei⁴⁵
弟兄ti³³ɕioŋ¹³
姊妹ʦi³³mei⁴⁵
哥哥kuo¹³kuo¹³
嫂子sao³³ʦɿ³¹
弟□i³³ʦæ³¹
姐姐ʨia³³ʨia³³
姐夫ʨia³³fu³¹
妹mei⁴⁵
妹夫mei⁴⁵fu³¹
堂兄弟taŋ³¹ɕioŋ¹³ti⁴⁵
堂兄taŋ³¹ɕioŋ¹³
堂弟taŋ³¹ti⁴⁵
堂姐taŋ³¹tɕia³³
堂妹taŋ³¹mei⁴⁵
表姐piao³³ʨia³³
表妹piao³³mei⁴⁵
仔女(儿子和女儿的总称)ʦai³³ny³³
仔ʦai³³
大仔tai³³ʦai³³
勒仔le⁴⁵ʦai³³
仔媳妇(儿之妻)ʦai³³ɕi³³fu³¹
女ny³³
女婿ny³³ɕy⁴⁵
孙sen¹³
孙媳妇sen¹³ɕi³³fu³¹
孙女sen¹³ny³³
孙女婿sen¹³ny³³ɕy⁴⁵
外孙(女之子)uai³³sen¹³
外孙女(女之女)uai³³sen¹³ny³³
侄tʂʰɤ⁴⁵
侄女tʂʰɤ⁴⁵ny³³
首母（连襟）sou³³mu³³
亲家(子之岳父,女婿之父)tɕʰin⁴⁵ka³¹
亲家母ʨʰin⁴⁵ka³¹
娘屋niaŋ³¹u³³
婆屋po³¹u³³
丈人屋taŋ³³en³¹u³³
身体sen¹³tʰi³¹
身材sen¹³ʦai³¹
脑壳nao³³kʰuo³¹
光脑壳(头发掉光了的头)kuaŋ⁴⁵nao³³kʰuo³¹
颈颈ʨiaŋ³³ʨiaŋ³³
头发tiao³³fa³¹
落头发(动宾)luo³³tiao³¹fa³¹
额门头æ⁴⁴men³¹tiao³¹
辫子pian⁴⁵ʦɿ³¹
刘海liou³¹xai³³
脸lian³³
酒窝ʨiou³³uo¹³
眼ŋan³³
眼眶ŋan³³kʰuaŋ¹³
眼珠ŋan³³ʨy¹³
白眼珠pʰæ⁴⁵ŋan³³ʨy¹³
黑眼珠xæ³³ŋan³³ʨy¹³
眼圈ŋan³³ʨʰyan¹³
眼泪ŋan³³lei¹³
眼皮ŋan³³pi³¹
单眼皮tan¹³ŋan³³pi³¹
双眼皮saŋ¹³ŋan³³pi³¹
眼睫毛ŋan³³ʦa³³mao³¹
眉毛mei³¹mao³¹
鼻涕(液体)pi¹³tʰi³¹
鼻孔pi¹³kʰoŋ³³
鼻梁pi¹³liaŋ³¹
嘴ʦei³³pa¹³ʦɿ³¹
口水kʰiao³³ɕy³³
舌子（舌头）sæ⁴⁵ʦɿ³³
牙ŋa³¹
门牙men³¹ŋa³¹
虎牙fu³³ŋa³¹
耳朵ɤ³³tuo³¹
耳屎ɤ³³ʂɤ³³
下巴xa³³pa³¹
喉咙xiao³¹loŋ³¹
胡子fu³¹ʦɿ³¹
肩膀ʨian¹³paŋ³¹
溜肩膀liou¹³tɕian¹³paŋ³¹
左手ʦuo³³sou³³
右手iou¹³sou³³
手指壳（指甲）sou³³ʨi⁴⁵kʰuo¹³
拳头tɕy³³tiao³¹
手掌sou³³ʦaŋ³¹
巴掌(打一～)pa¹³ʦaŋ³¹
手心sou³³ɕin¹³
手背sou³³pei⁴⁵
裆(两条腿的中间)taŋ¹³
屁股pʰi³¹
脚ʨio³³
光脚kuaŋ¹³ʨio³³
脚背ʨio³³pei⁴⁵
脚心ʨio³³ɕin¹³
脚指壳ʨio³³ʨi⁴⁵kʰuo¹³
心口ɕin¹³kʰiao³³
肋骨lei⁴⁵ku³³
奶壳（乳房）lai⁴⁵kuo¹³
肚子(腹部)tou³³ʦɿ³³
腰iao¹³
螺（指纹）luo³¹
寒毛xan³¹mao³¹
痣tʂɤ⁴⁵
骨ku³³
筋ʨin¹³
血ɕie⁴⁴
血管ɕie⁴⁴kuan⁴⁴
心ɕin¹³
肝kan¹³
肺fei⁴⁵
胆tan⁴⁴
胃uei⁴⁵
肾sen⁴⁵
肠ʦaŋ³³
病嘎pin³³ka³¹
大病tai¹³pin³³
医(病)i¹³
看病kʰan⁴⁵pin³³
号脉x³³aomai⁴⁵
开药kʰai¹³io⁴⁴
抓药(中药)ʦa¹³io⁴⁴
药房(西药)io⁴⁴faŋ³¹
药罐子io⁴⁴kuan⁴⁵ʦɿ³¹
膏药(中药)kao¹³io⁴⁴
擦药ʦʰa⁴⁴io⁴⁴
发汗fa⁴⁴xuan³³
拔罐pa⁴⁴kuan⁴⁵
拉肚子la³³tu⁴⁴ʦɿ³¹
发烧fa⁴⁴sao³¹
伤风saŋ¹³xeŋ³¹
□（咳嗽）kʰaŋ⁴⁴
气管炎tɕʰi⁴⁵kuan⁴⁴ian³¹
发痧fa⁴⁴sa¹³
上火saŋ³³xuo⁴⁴
肚子痛tou³³ʦɿ³¹tʰeŋ⁴⁵
胸口痛ɕioŋ¹³kʰiao⁴⁴tʰoŋ⁴⁵
脑壳晕nao⁴⁴kuo⁴⁴yn¹³
晕车yn¹³ʦʰæ³¹
晕船yn¹³ɕyan³¹
脑壳痛nao⁴⁴kʰuo⁴⁴tʰoŋ⁴⁵
恶心(要呕吐)o⁴⁴ɕin¹³
(出)水痘ɕy³³tiao³¹
肺炎fei⁴⁵ian³¹
胃病uei⁴⁵pin³³
