汉字	ipa	声母	韵母	声调
遍	pʰin	pʰ	in	陰去
騙	pʰin	pʰ	in	陰去
片	pʰin	pʰ	in	陰去
綿	min	m	in	陽平
棉	min	m	in	陽平
眠	min	m	in	陽平
免	min	m	in	陽上
勉	min	m	in	陽上
面	min	m	in	陽去
顛	tin	t	in	陰平
田	tin	t	in	陽平
填	tin	t	in	陽平
剪	tin	t	in	陰上
箭	tin	t	in	陰去
薦	tin	t	in	陰去
煎	tin	t	in	陰去
殿	tin	t	in	陽去
佃	tin	t	in	陽去
電	tin	t	in	陽去
天	tʰin	tʰ	in	陰平
淺	tʰin	tʰ	in	陰上
年	nin	n	in	陽平
攆	nin	n	in	陰上
憐	lin	l	in	陰上
蓮	lin	l	in	陰上
連	lin	l	in	陰上
練	lin	l	in	陽去
鍊	lin	l	in	陽去
煉	lin	l	in	陽去
剪	tsin	ts	in	陰上
又	tsin	ts	in	陰上
箭	tsin	ts	in	陰去
又	tsin	ts	in	陰去
薦	tsin	ts	in	陰去
又	tsin	ts	in	陰去
煎	tsin	ts	in	陰去
又	tsin	ts	in	陰去
千	tsʰin	tsʰ	in	陰平
仙	θin	θ	in	陰平
鮮	θin	θ	in	陰平
先	θin	θ	in	陰平
錢	θin	θ	in	陽平
前	θin	θ	in	陽平
癬	θin	θ	in	陰上
線	θin	θ	in	陰去
賤	θin	θ	in	陽去
氈	tʃin	tʃ	in	陰平
碾	tʃin	tʃ	in	陰上
展	tʃin	tʃ	in	陰上
戰	tʃin	tʃ	in	陰去
纏	ʃin	ʃ	in	陽平
扇	ʃin	ʃ	in	陰去
搧	ʃin	ʃ	in	陰去
言	ȵin	ȵ	in	陽平
然	ȵin	ȵ	in	陽平
燃	ȵin	ȵ	in	陽平
研	ȵin	ȵ	in	陽平
研	ȵin	ȵ	in	陰上
又	ȵin	ȵ	in	陰上
肩	kin	k	in	陰平
堅	kin	k	in	陰平
虔	kin	k	in	陽平
件	kin	k	in	陽上
儉	kin	k	in	陽上
見	kin	k	in	陰去
建	kin	k	in	陰去
健	kin	k	in	陽去
腱	kin	k	in	陽去
建	kin	k	in	陽去
又	kin	k	in	陽去
掀	xin	x	in	陰平
牽	xin	x	in	陰平
顯	xin	x	in	陰上
憲	xin	x	in	陰去
獻	xin	x	in	陰去
煙	øin	ø	in	陰平
賢	øin	ø	in	陽平
乾	øin	ø	in	陽平
延	øin	ø	in	陽平
演	øin	ø	in	陽上
晏	øin	ø	in	陰去
燕	øin	ø	in	陰去
嚥	øin	ø	in	陰去
硯	øin	ø	in	陽去
現	øin	ø	in	陽去
般	pun	p	un	陰平
搬	pun	p	un	陰平
盆	pun	p	un	陽平
盤	pun	p	un	陽平
本	pun	p	un	陰上
伴	pun	p	un	陽上
半	pun	p	un	陰去
潘	pʰun	pʰ	un	陰平
判	pʰun	pʰ	un	陰去
瞞	mun	m	un	陽平
門	mun	m	un	陽平
滿	mun	m	un	陽上
悶	mun	m	un	陽去
歡	fun	f	un	陰平
寬	fun	f	un	陰平
緩	fun	f	un	陰上
款	fun	f	un	陰上
尊	tun	t	un	陰平
遵	tun	t	un	陰平
端	tun	t	un	陰平
團	tun	t	un	陽平
短	tun	t	un	陰上
斷	tun	t	un	陽上
絕	tun	t	un	陽上
斷	tun	t	un	陰去
決	tun	t	un	陰去
斷	tun	t	un	陰去
鍛	tun	t	un	陽去
段	tun	t	un	陽去
緞	tun	t	un	陽去
村	tʰun	tʰ	un	陰平
寸	tʰun	tʰ	un	陰去
暖	nun	n	un	陽上
嫩	nun	n	un	陽去
聯	lun	l	un	陽平
卵	lun	l	un	陽上
戀	lun	l	un	陰去
亂	lun	l	un	陽去
鑚	tsun	ts	un	陰去
宣	θun	θ	un	陰平
孫	θun	θ	un	陰平
酸	θun	θ	un	陰平
存	θun	θ	un	陽平
泉	θun	θ	un	陽平
全	θun	θ	un	陽平
損	θun	θ	un	陰上
選	θun	θ	un	陰上
算	θun	θ	un	陰去
蒜	θun	θ	un	陰去
篆	θun	θ	un	陽去
觀	kun	k	un	陰平
冠	kun	k	un	陰平
官	kun	k	un	陰平
管	kun	k	un	陰上
館	kun	k	un	陰上
貫	kun	k	un	陰去
灌	kun	k	un	陰去
罐	kun	k	un	陰去
觀	kun	k	un	陰去
道	kun	k	un	陰去
觀	kun	k	un	陰去
冠	kun	k	un	陰去
軍	kun	k	un	陰去
剜	øun	ø	un	陰上
豌	øun	ø	un	陰上
碗	øun	ø	un	陰上
玩	øun	ø	un	陽去
遊	øun	ø	un	陽去
喚	øun	ø	un	陽去
煥	øun	ø	un	陽去
玩	øun	ø	un	陽去
耍	øun	ø	un	陽去
換	øun	ø	un	陽去
專	tʃyn	tʃ	yn	陰平
磚	tʃyn	tʃ	yn	陰平
轉	tʃyn	tʃ	yn	陰上
轉	tʃyn	tʃ	yn	陰去
傳	tʃyn	tʃ	yn	陽去
川	tʃʰyn	tʃʰ	yn	陰平
穿	tʃʰyn	tʃʰ	yn	陰平
喘	tʃʰyn	tʃʰ	yn	陰上
串	tʃʰyn	tʃʰ	yn	陰去
釧	tʃʰyn	tʃʰ	yn	陰去
原	ȵyn	ȵ	yn	陽平
源	ȵyn	ȵ	yn	陽平
軟	ȵyn	ȵ	yn	陽上
願	ȵyn	ȵ	yn	陽去
捐	kyn	k	yn	陰平
顴	kyn	k	yn	陽平
權	kyn	k	yn	陽平
拳	kyn	k	yn	陽平
捲	kyn	k	yn	陰上
絹	kyn	k	yn	陰去
眷	kyn	k	yn	陰去
卷	kyn	k	yn	陰去
倦	kyn	k	yn	陽去
圈	xyn	x	yn	陰平
子	xyn	x	yn	陰平
圈	xyn	x	yn	陰平
豬	xyn	x	yn	陰平
楦	xyn	x	yn	陰去
勸	xyn	x	yn	陰去
冤	øyn	ø	yn	陰平
員	øyn	ø	yn	陽平
袁	øyn	ø	yn	陽平
園	øyn	ø	yn	陽平
轅	øyn	ø	yn	陽平
援	øyn	ø	yn	陽平
完	øyn	ø	yn	陽平
鉛	øyn	ø	yn	陽平
丸	øyn	ø	yn	陽平
園	øyn	ø	yn	陽平
元	øyn	ø	yn	陽平
緣	øyn	ø	yn	陽平
玄	øyn	ø	yn	陽平
犬	øyn	ø	yn	陰上
遠	øyn	ø	yn	陽上
怨	øyn	ø	yn	陰去
院	øyn	ø	yn	陽去
縣	øyn	ø	yn	陽去
關	kuan	k	uan	陰平
慣	kuan	k	uan	陰去
彎	øuan	ø	uan	陰平
灣	øuan	ø	uan	陰平
還	øuan	ø	uan	陽平
環	øuan	ø	uan	陽平
頑	øuan	ø	uan	陽平
挽	øuan	ø	uan	陽上
患	øuan	ø	uan	陽去
宦	øuan	ø	uan	陽去
玩	øuan	ø	uan	陽去
又	øuan	ø	uan	陽去
君	kuɐn	k	uɐn	陰平
軍	kuɐn	k	uɐn	陰平
群	kuɐn	k	uɐn	陽平
裙	kuɐn	k	uɐn	陽平
滾	kuɐn	k	uɐn	陰上
昆	kʰuɐn	kʰ	uɐn	陰平
崑	kʰuɐn	kʰ	uɐn	陰平
坤	kʰuɐn	kʰ	uɐn	陰平
均	kʰuɐn	kʰ	uɐn	陰平
鈞	kʰuɐn	kʰ	uɐn	陰平
綑	kʰuɐn	kʰ	uɐn	陰上
混	kʰuɐn	kʰ	uɐn	陰上
又	kʰuɐn	kʰ	uɐn	陰上
棍	kʰuɐn	kʰ	uɐn	陰去
菌	kʰuɐn	kʰ	uɐn	陽去
混	xuɐn	x	uɐn	陰上
困	xuɐn	x	uɐn	陰去
溫	øuɐn	ø	uɐn	陰平
瘟	øuɐn	ø	uɐn	陰平
昏	øuɐn	ø	uɐn	陰平
雲	øuɐn	ø	uɐn	陽平
魂	øuɐn	ø	uɐn	陽平
暈	øuɐn	ø	uɐn	陽平
穩	øuɐn	ø	uɐn	陰上
允	øuɐn	ø	uɐn	陰上
運	øuɐn	ø	uɐn	陽去
渾	øuɐn	ø	uɐn	陽去
韻	øuɐn	ø	uɐn	陽去
彭	paŋ	p	aŋ	陽平
膨	paŋ	p	aŋ	陽平
棚	paŋ	p	aŋ	陽平
胖	pʰaŋ	pʰ	aŋ	陰去
猛	maŋ	m	aŋ	陰去
冷	laŋ	l	aŋ	陰去
爭	tʃaŋ	tʃ	aŋ	陰平
箏	tʃaŋ	tʃ	aŋ	陰平
撑	tʃʰaŋ	tʃʰ	aŋ	陰平
生	ʃaŋ	ʃ	aŋ	陰平
牲	ʃaŋ	ʃ	aŋ	陰平
甥	ʃaŋ	ʃ	aŋ	陰平
澄	ʃaŋ	ʃ	aŋ	陽平
省	ʃaŋ	ʃ	aŋ	陰上
庚	kaŋ	k	aŋ	陰平
耕	kaŋ	k	aŋ	陰平
更	kaŋ	k	aŋ	陰平
改	kaŋ	k	aŋ	陰平
更	kaŋ	k	aŋ	陰平
打	kaŋ	k	aŋ	陰平
粳	kaŋ	k	aŋ	陰平
更	kaŋ	k	aŋ	陰去
羹	kʰaŋ	kʰ	aŋ	陰平
硬	ŋaŋ	ŋ	aŋ	陽去
轟	kʰʷaŋ	kʰʷ	aŋ	陰平
横	waŋ	w	aŋ	陽平
崩	pɐŋ	p	ɐŋ	陰平
朋	pɐŋ	p	ɐŋ	陽平
盟	mɐŋ	m	ɐŋ	陽平
增	tɐŋ	t	ɐŋ	陰平
登	tɐŋ	t	ɐŋ	陰平
燈	tɐŋ	t	ɐŋ	陰平
曾	tɐŋ	t	ɐŋ	陰平
僧	tɐŋ	t	ɐŋ	陰平
騰	tɐŋ	t	ɐŋ	陽平
謄	tɐŋ	t	ɐŋ	陽平
藤	tɐŋ	t	ɐŋ	陽平
疼	tɐŋ	t	ɐŋ	陽平
等	tɐŋ	t	ɐŋ	陰上
登	tɐŋ	t	ɐŋ	陰去
鄧	tɐŋ	t	ɐŋ	陽去
能	nɐŋ	n	ɐŋ	陽平
楞	lɐŋ	l	ɐŋ	陽平
曾	θɐŋ	θ	ɐŋ	陽平
層	θɐŋ	θ	ɐŋ	陽平
贈	θɐŋ	θ	ɐŋ	陽去
坑	xɐŋ	x	ɐŋ	陰平
恒	xɐŋ	x	ɐŋ	陽平
衡	xɐŋ	x	ɐŋ	陽平
行	xɐŋ	x	ɐŋ	陽平
為	xɐŋ	x	ɐŋ	陽平
肯	xɐŋ	x	ɐŋ	陰上
啃	xɐŋ	x	ɐŋ	陰上
幸	xɐŋ	x	ɐŋ	陽去
杏	xɐŋ	x	ɐŋ	陽去
篷	poŋ	p	oŋ	陽平
捧	pʰoŋ	pʰ	oŋ	陰上
碰	pʰoŋ	pʰ	oŋ	陰去
蒙	moŋ	m	oŋ	陽平
夢	moŋ	m	oŋ	陽去
孟	moŋ	m	oŋ	陽去
風	foŋ	f	oŋ	陰平
瘋	foŋ	f	oŋ	陰平
封	foŋ	f	oŋ	陰平
峯	foŋ	f	oŋ	陰平
鋒	foŋ	f	oŋ	陰平
蜂	foŋ	f	oŋ	陰平
豐	foŋ	f	oŋ	陰平
逢	foŋ	f	oŋ	陽平
縫	foŋ	f	oŋ	陽平
衣	foŋ	f	oŋ	陽平
縫	foŋ	f	oŋ	陽平
裂	foŋ	f	oŋ	陽平
蓬	foŋ	f	oŋ	陽平
馮	foŋ	f	oŋ	陽平
諷	foŋ	f	oŋ	陰上
奉	foŋ	f	oŋ	陰上
又	foŋ	f	oŋ	陰上
放	foŋ	f	oŋ	陰去
鳳	foŋ	f	oŋ	陽去
俸	foŋ	f	oŋ	陽去
奉	foŋ	f	oŋ	陽去
東	toŋ	t	oŋ	陰平
冬	toŋ	t	oŋ	陰平
銅	toŋ	t	oŋ	陽平
桐	toŋ	t	oŋ	陽平
童	toŋ	t	oŋ	陽平
瞳	toŋ	t	oŋ	陽平
筒	toŋ	t	oŋ	陽平
同	toŋ	t	oŋ	陽平
董	toŋ	t	oŋ	陰上
懂	toŋ	t	oŋ	陰上
粽	toŋ	t	oŋ	陰去
凍	toŋ	t	oŋ	陰去
洞	toŋ	t	oŋ	陽去
動	toŋ	t	oŋ	陽去
聰	tʰoŋ	tʰ	oŋ	陰平
悤	tʰoŋ	tʰ	oŋ	陰平
蔥	tʰoŋ	tʰ	oŋ	陰平
囪	tʰoŋ	tʰ	oŋ	陰平
通	tʰoŋ	tʰ	oŋ	陰平
桶	tʰoŋ	tʰ	oŋ	陰上
捅	tʰoŋ	tʰ	oŋ	陰上
統	tʰoŋ	tʰ	oŋ	陰上
痛	tʰoŋ	tʰ	oŋ	陰去
膿	noŋ	n	oŋ	陽平
濃	noŋ	n	oŋ	陽平
農	noŋ	n	oŋ	陽平
隆	loŋ	l	oŋ	陽平
龍	loŋ	l	oŋ	陽平
聾	loŋ	l	oŋ	陽平
籠	loŋ	l	oŋ	陽平
嚨	loŋ	l	oŋ	陰上
壠	loŋ	l	oŋ	陰上
攏	loŋ	l	oŋ	陰上
寵	loŋ	l	oŋ	陰上
弄	loŋ	l	oŋ	陽去
蹤	tsoŋ	ts	oŋ	陰平
宗	tsoŋ	ts	oŋ	陰平
椶	tsoŋ	ts	oŋ	陰平
鬃	tsoŋ	ts	oŋ	陰平
總	tsoŋ	ts	oŋ	陰上
縱	tsoŋ	ts	oŋ	陰去
鬆	θoŋ	θ	oŋ	陰平
松	θoŋ	θ	oŋ	陽平
從	θoŋ	θ	oŋ	陽平
宋	θoŋ	θ	oŋ	陰去
送	θoŋ	θ	oŋ	陰去
頌	θoŋ	θ	oŋ	陽去
中	tʃoŋ	tʃ	oŋ	陰平
忠	tʃoŋ	tʃ	oŋ	陰平
鐘	tʃoŋ	tʃ	oŋ	陰平
鍾	tʃoŋ	tʃ	oŋ	陰平
盅	tʃoŋ	tʃ	oŋ	陰平
終	tʃoŋ	tʃ	oŋ	陰平
窘	tʃoŋ	tʃ	oŋ	陽平
竆	tʃoŋ	tʃ	oŋ	陽平
種	tʃoŋ	tʃ	oŋ	陰上
子	tʃoŋ	tʃ	oŋ	陰上
腫	tʃoŋ	tʃ	oŋ	陰上
種	tʃoŋ	tʃ	oŋ	陰上
樹	tʃoŋ	tʃ	oŋ	陰上
眾	tʃoŋ	tʃ	oŋ	陰去
中	tʃoŋ	tʃ	oŋ	陰去
仲	tʃoŋ	tʃ	oŋ	陽去
訟	tʃoŋ	tʃ	oŋ	陽去
誦	tʃoŋ	tʃ	oŋ	陽去
舂	tʃʰoŋ	tʃʰ	oŋ	陰平
衝	tʃʰoŋ	tʃʰ	oŋ	陰平
充	tʃʰoŋ	tʃʰ	oŋ	陰平
叢	ʃoŋ	ʃ	oŋ	陽平
重	ʃoŋ	ʃ	oŋ	陽平
崇	ʃoŋ	ʃ	oŋ	陽平
蟲	ʃoŋ	ʃ	oŋ	陽平
重	ʃoŋ	ʃ	oŋ	陽去
誦	ʃoŋ	ʃ	oŋ	陽去
又	ʃoŋ	ʃ	oŋ	陽去
供	koŋ	k	oŋ	陰平
養	koŋ	k	oŋ	陰平
恭	koŋ	k	oŋ	陰平
供	koŋ	k	oŋ	陰平
給	koŋ	k	oŋ	陰平
弓	koŋ	k	oŋ	陰平
躬	koŋ	k	oŋ	陰平
宮	koŋ	k	oŋ	陰平
工	koŋ	k	oŋ	陰平
功	koŋ	k	oŋ	陰平
攻	koŋ	k	oŋ	陰平
竆	koŋ	k	oŋ	陽平
又	koŋ	k	oŋ	陽平
拱	koŋ	k	oŋ	陰上
鞏	koŋ	k	oŋ	陰上
槓	koŋ	k	oŋ	陰去
貢	koŋ	k	oŋ	陰去
共	koŋ	k	oŋ	陽去
凶	xoŋ	x	oŋ	陰平
吉	xoŋ	x	oŋ	陰平
兇	xoŋ	x	oŋ	陰平
惡	xoŋ	x	oŋ	陰平
空	xoŋ	x	oŋ	陰平
胸	xoŋ	x	oŋ	陰平
紅	xoŋ	x	oŋ	陽平
雄	xoŋ	x	oŋ	陽平
洪	xoŋ	x	oŋ	陽平
鴻	xoŋ	x	oŋ	陽平
虹	xoŋ	x	oŋ	陽平
弘	xoŋ	x	oŋ	陽平
宏	xoŋ	x	oŋ	陽平
哄	xoŋ	x	oŋ	陰上
恐	xoŋ	x	oŋ	陰上
孔	xoŋ	x	oŋ	陰上
烘	xoŋ	x	oŋ	陰去
控	xoŋ	x	oŋ	陰去
空	xoŋ	x	oŋ	陰去
翁	øoŋ	ø	oŋ	陰平
甕	øoŋ	ø	oŋ	陰去
茸	joŋ	j	oŋ	陽平
融	joŋ	j	oŋ	陽平
容	joŋ	j	oŋ	陽平
鎔	joŋ	j	oŋ	陽平
絨	joŋ	j	oŋ	陽平
戎	joŋ	j	oŋ	陽平
熊	joŋ	j	oŋ	陽平
榮	joŋ	j	oŋ	陽平
蓉	joŋ	j	oŋ	陽平
擁	joŋ	j	oŋ	陰上
勇	joŋ	j	oŋ	陰上
用	joŋ	j	oŋ	陽去
邦	pøŋ	p	øŋ	陰平
幫	pøŋ	p	øŋ	陰平
旁	pøŋ	p	øŋ	陽平
榜	pøŋ	p	øŋ	陰上
綁	pøŋ	p	øŋ	陰上
棒	pøŋ	p	øŋ	陽上
亡	møŋ	m	øŋ	陽平
忙	møŋ	m	øŋ	陽平
網	møŋ	m	øŋ	陽上
望	møŋ	m	øŋ	陽去
忘	møŋ	m	øŋ	陽去
當	tøŋ	t	øŋ	陰平
贓	tøŋ	t	øŋ	陰平
堂	tøŋ	t	øŋ	陽平
唐	tøŋ	t	øŋ	陽平
糖	tøŋ	t	øŋ	陽平
塘	tøŋ	t	øŋ	陽平
搪	tøŋ	t	øŋ	陽平
擋	tøŋ	t	øŋ	陰上
黨	tøŋ	t	øŋ	陰上
當	tøŋ	t	øŋ	陰去
葬	tøŋ	t	øŋ	陰去
蒼	tʰøŋ	tʰ	øŋ	陰平
湯	tʰøŋ	tʰ	øŋ	陰平
倉	tʰøŋ	tʰ	øŋ	陰平
趟	tʰøŋ	tʰ	øŋ	陰上
倘	tʰøŋ	tʰ	øŋ	陰上
躺	tʰøŋ	tʰ	øŋ	陰上
燙	tʰøŋ	tʰ	øŋ	陰去
趟	tʰøŋ	tʰ	øŋ	陰去
又	tʰøŋ	tʰ	øŋ	陰去
瓤	nøŋ	n	øŋ	陽平
囊	nøŋ	n	øŋ	陽平
郎	løŋ	l	øŋ	陽平
廊	løŋ	l	øŋ	陽平
狼	løŋ	l	øŋ	陽平
浪	løŋ	l	øŋ	陽去
髒	tsøŋ	ts	øŋ	陰去
葬	tsøŋ	ts	øŋ	陰去
又	tsøŋ	ts	øŋ	陰去
藏	tsøŋ	ts	øŋ	陽去
臟	tsøŋ	ts	øŋ	陽去
嗓	θøŋ	θ	øŋ	陰平
桑	θøŋ	θ	øŋ	陰平
藏	θøŋ	θ	øŋ	陽平
喪	θøŋ	θ	øŋ	陰去
婚	θøŋ	θ	øŋ	陰去
喪	θøŋ	θ	øŋ	陰去
失	θøŋ	θ	øŋ	陰去
莊	tʃøŋ	tʃ	øŋ	陰平
裝	tʃøŋ	tʃ	øŋ	陰平
樁	tʃøŋ	tʃ	øŋ	陰平
壯	tʃøŋ	tʃ	øŋ	陰去
狀	tʃøŋ	tʃ	øŋ	陽去
瘡	tʃʰøŋ	tʃʰ	øŋ	陰平
窗	tʃʰøŋ	tʃʰ	øŋ	陰平
倉	tʃʰøŋ	tʃʰ	øŋ	陰平
創	tʃʰøŋ	tʃʰ	øŋ	陰上
又	tʃʰøŋ	tʃʰ	øŋ	陰上
撞	tʃʰøŋ	tʃʰ	øŋ	陰去
闖	tʃʰøŋ	tʃʰ	øŋ	陰去
創	tʃʰøŋ	tʃʰ	øŋ	陰去
雙	ʃøŋ	ʃ	øŋ	陰平
霜	ʃøŋ	ʃ	øŋ	陰平
牀	ʃøŋ	ʃ	øŋ	陽平
爽	ʃøŋ	ʃ	øŋ	陰上
江	køŋ	k	øŋ	陰平
岡	køŋ	k	øŋ	陰平
剛	køŋ	k	øŋ	陰平
綱	køŋ	k	øŋ	陰平
缸	køŋ	k	øŋ	陰平
肛	køŋ	k	øŋ	陰平
港	køŋ	k	øŋ	陰上
耕	køŋ	k	øŋ	陰上
鋼	køŋ	k	øŋ	陰去
降	køŋ	k	øŋ	陰去
下	køŋ	k	øŋ	陰去
降	køŋ	k	øŋ	陰去
服	køŋ	k	øŋ	陰去
慷	kʰøŋ	kʰ	øŋ	陰平
康	kʰøŋ	kʰ	øŋ	陰平
扛	kʰøŋ	kʰ	øŋ	陰平
筐	kʰøŋ	kʰ	øŋ	陰平
抗	kʰøŋ	kʰ	øŋ	陰去
炕	kʰøŋ	kʰ	øŋ	陰去
骯	kʰøŋ	kʰ	øŋ	陰去
糠	xøŋ	x	øŋ	陰平
行	xøŋ	x	øŋ	陽平
航	xøŋ	x	øŋ	陽平
杭	xøŋ	x	øŋ	陽平
降	xøŋ	x	øŋ	陽平
服	xøŋ	x	øŋ	陽平
又	xøŋ	x	øŋ	陽平
項	xøŋ	x	øŋ	陽去
巷	xøŋ	x	øŋ	陽去
冰	peŋ	p	eŋ	陰平
兵	peŋ	p	eŋ	陰平
平	peŋ	p	eŋ	陽平
評	peŋ	p	eŋ	陽平
坪	peŋ	p	eŋ	陽平
瓶	peŋ	p	eŋ	陽平
屏	peŋ	p	eŋ	陽平
萍	peŋ	p	eŋ	陽平
丙	peŋ	p	eŋ	陰上
秉	peŋ	p	eŋ	陰上
餅	peŋ	p	eŋ	陰上
並	peŋ	p	eŋ	陽上
併	peŋ	p	eŋ	陽上
病	peŋ	p	eŋ	陽去
聘	pʰeŋ	pʰ	eŋ	陰去
拼	pʰeŋ	pʰ	eŋ	陰去
明	meŋ	m	eŋ	陽平
鳴	meŋ	m	eŋ	陽平
名	meŋ	m	eŋ	陽平
銘	meŋ	m	eŋ	陽平
兄	feŋ	f	eŋ	陰平
晶	teŋ	t	eŋ	陰平
丁	teŋ	t	eŋ	陰平
釘	teŋ	t	eŋ	陰平
睛	teŋ	t	eŋ	陰平
亭	teŋ	t	eŋ	陽平
停	teŋ	t	eŋ	陽平
廷	teŋ	t	eŋ	陽平
庭	teŋ	t	eŋ	陽平
井	teŋ	t	eŋ	陰上
頂	teŋ	t	eŋ	陰上
鼎	teŋ	t	eŋ	陰上
艇	teŋ	t	eŋ	陽上
訂	teŋ	t	eŋ	陰去
定	teŋ	t	eŋ	陽去
清	tʰeŋ	tʰ	eŋ	陰平
青	tʰeŋ	tʰ	eŋ	陰平
廳	tʰeŋ	tʰ	eŋ	陰平
挺	tʰeŋ	tʰ	eŋ	陰上
請	tʰeŋ	tʰ	eŋ	陰上
聽	tʰeŋ	tʰ	eŋ	陰去
寧	neŋ	n	eŋ	陽平
鈴	leŋ	l	eŋ	陽平
伶	leŋ	l	eŋ	陽平
零	leŋ	l	eŋ	陽平
陵	leŋ	l	eŋ	陽平
凌	leŋ	l	eŋ	陽平
菱	leŋ	l	eŋ	陽平
靈	leŋ	l	eŋ	陽平
拎	leŋ	l	eŋ	陰去
吝	leŋ	l	eŋ	陽去
睛	tseŋ	ts	eŋ	陰平
又	tseŋ	ts	eŋ	陰平
晶	tseŋ	ts	eŋ	陰平
又	tseŋ	ts	eŋ	陰平
精	tseŋ	ts	eŋ	陰平
嶺	tseŋ	ts	eŋ	陽上
領	tseŋ	ts	eŋ	陽上
另	tseŋ	ts	eŋ	陽去
令	tseŋ	ts	eŋ	陽去
腥	θeŋ	θ	eŋ	陰平
星	θeŋ	θ	eŋ	陰平
情	θeŋ	θ	eŋ	陽平
晴	θeŋ	θ	eŋ	陽平
省	θeŋ	θ	eŋ	陰上
醒	θeŋ	θ	eŋ	陰上
性	θeŋ	θ	eŋ	陰去
姓	θeŋ	θ	eŋ	陰去
靜	θeŋ	θ	eŋ	陽去
淨	θeŋ	θ	eŋ	陽去
又	θeŋ	θ	eŋ	陽去
正	tʃeŋ	tʃ	eŋ	陰平
征	tʃeŋ	tʃ	eŋ	陰平
偵	tʃeŋ	tʃ	eŋ	陰平
貞	tʃeŋ	tʃ	eŋ	陰平
蒸	tʃeŋ	tʃ	eŋ	陰平
整	tʃeŋ	tʃ	eŋ	陰上
證	tʃeŋ	tʃ	eŋ	陰去
癥	tʃeŋ	tʃ	eŋ	陰去
政	tʃeŋ	tʃ	eŋ	陰去
正	tʃeŋ	tʃ	eŋ	陰去
稱	tʃʰeŋ	tʃʰ	eŋ	陰平
桿	tʃʰeŋ	tʃʰ	eŋ	陰平
稱	tʃʰeŋ	tʃʰ	eŋ	陰平
心	tʃʰeŋ	tʃʰ	eŋ	陰平
秤	tʃʰeŋ	tʃʰ	eŋ	陰去
升	ʃeŋ	ʃ	eŋ	陰平
聲	ʃeŋ	ʃ	eŋ	陰平
乘	ʃeŋ	ʃ	eŋ	陽平
承	ʃeŋ	ʃ	eŋ	陽平
丞	ʃeŋ	ʃ	eŋ	陽平
城	ʃeŋ	ʃ	eŋ	陽平
成	ʃeŋ	ʃ	eŋ	陽平
盛	ʃeŋ	ʃ	eŋ	陽平
繩	ʃeŋ	ʃ	eŋ	陽平
呈	ʃeŋ	ʃ	eŋ	陽平
程	ʃeŋ	ʃ	eŋ	陽平
聖	ʃeŋ	ʃ	eŋ	陰去
勝	ʃeŋ	ʃ	eŋ	陰去
剩	ʃeŋ	ʃ	eŋ	陽去
盛	ʃeŋ	ʃ	eŋ	陽去
京	keŋ	k	eŋ	陰平
荊	keŋ	k	eŋ	陰平
驚	keŋ	k	eŋ	陰平
經	keŋ	k	eŋ	陰平
瓊	keŋ	k	eŋ	陽平
頸	keŋ	k	eŋ	陰上
景	keŋ	k	eŋ	陰上
警	keŋ	k	eŋ	陰上
勁	keŋ	k	eŋ	陰去
敬	keŋ	k	eŋ	陰去
鏡	keŋ	k	eŋ	陰去
境	keŋ	k	eŋ	陰去
竟	keŋ	k	eŋ	陽去
競	keŋ	k	eŋ	陽去
傾	kʰeŋ	kʰ	eŋ	陰上
頃	kʰeŋ	kʰ	eŋ	陰上
凝	ŋeŋ	ŋ	eŋ	陽平
兄	xeŋ	x	eŋ	陰平
興	xeŋ	x	eŋ	陰平
輕	xeŋ	x	eŋ	陰平
興	xeŋ	x	eŋ	陰去
慶	xeŋ	x	eŋ	陰去
嬰	jeŋ	j	eŋ	陰平
纓	jeŋ	j	eŋ	陰平
鸚	jeŋ	j	eŋ	陰平
櫻	jeŋ	j	eŋ	陰平
應	jeŋ	j	eŋ	陰平
鷹	jeŋ	j	eŋ	陰平
蠅	jeŋ	j	eŋ	陽平
盈	jeŋ	j	eŋ	陽平
贏	jeŋ	j	eŋ	陽平
形	jeŋ	j	eŋ	陽平
型	jeŋ	j	eŋ	陽平
刑	jeŋ	j	eŋ	陽平
仍	jeŋ	j	eŋ	陽平
扔	jeŋ	j	eŋ	陽平
迎	jeŋ	j	eŋ	陽平
影	jeŋ	j	eŋ	陰上
應	jeŋ	j	eŋ	陰去
螢	weŋ	w	eŋ	陽平
營	weŋ	w	eŋ	陽平
永	weŋ	w	eŋ	陽上
漿	tiaŋ	t	iaŋ	陰上
獎	tiaŋ	t	iaŋ	陰上
醬	tiaŋ	t	iaŋ	陰去
將	tiaŋ	t	iaŋ	陰去
槍	tʰiaŋ	tʰ	iaŋ	陰平
搶	tʰiaŋ	tʰ	iaŋ	陰上
嗆	tʰiaŋ	tʰ	iaŋ	陰去
噎	tʰiaŋ	tʰ	iaŋ	陰去
嗆	tʰiaŋ	tʰ	iaŋ	陰去
煙	tʰiaŋ	tʰ	iaŋ	陰去
娘	niaŋ	n	iaŋ	陽平
涼	liaŋ	l	iaŋ	陽平
量	liaŋ	l	iaŋ	陽平
糧	liaŋ	l	iaŋ	陽平
梁	liaŋ	l	iaŋ	陽平
粱	liaŋ	l	iaŋ	陽平
良	liaŋ	l	iaŋ	陽平
輛	liaŋ	l	iaŋ	陰上
兩	liaŋ	l	iaŋ	陽上
倆	liaŋ	l	iaŋ	陽上
亮	liaŋ	l	iaŋ	陽去
