#a	1	2	3	5	6	7	8
0	秧殃汪	亡王降{2，投~}黄簧蝗忘	枉往影-{1}网=	妄望-	汪旺笐杠望={希~}妄		
#ouŋ							
p	分-奔锛	盆	本榜		饭-{早饭}		
ph							
m		门蒙蚊-		问-			
t	墩钝屯蹲	传{1，动词}	转盾	顿-撞	断-锻段传{2，名词，~记}		
th	吞	椽		褪{脱}	篆□{收拾}□{食物放锅里加热}		
n		捻{~碎}	暖-软		嫩{2，小}		
l		伦	□{kok5~:捲的分音词}		卵-乱-论		
k	豌关-根={1，~本}	权	捲卷拱{~桥}管{1，手~：袖子}	眷卷券	倦		
kh	坤	□{垫脚}	恳垦	劝睏{睡}			
x	熏婚枋=番{~豆}烘	痕园魂			远-恨		
ŋ		员缘元原源			愿误		
ts	专砖尊遵□{~病：残废}□{股~：屁股}川{股~：屁股}	全泉存		钻-	撰		
tsh	川穿村□{伸长}	忖{想}	喘-	窜篡串寸			
s	酸孙	□{蠕动，慢慢爬行}	选损	算漱-蒜涮嗓	吮		
0	冤恩	丸完猿袁援{~助}园圆=完□{久}员	蚓{ŋa11~：蚯蚓}阮远=援{支~}	怨	□{劝}□{日~：日晕}		
#iŋ							
p	彬宾槟冰兵滨斌缤殡	贫频凭平=瓶屏萍苹便{2，~宜}	禀丙秉炳摒=□{晒物方形竹器}	并=鬓迸	病=		
ph	拼=乒		品	聘骈拼{~音}姘			
m		闽眠民抿铭明=鸣名=	悯敏皿	面{脸}	命={~令}咏泳		
t	珍征{~求}贞侦丁钉{铁~}疔盯	沉=陈尘藤腾亭停廷庭=	等-点=顶振-{~动：动}鼎={福~}	镇凳镫瞪订{~正}钉{动词}	阵澄定=		
th	汀琛	沉=	艇挺蜓逞{点头}□	趁{挣钱}			
n		宁柠仁-{花生~}人-{~客}	尘{塕~：灰尘}		认佞赁		
l	拎楞	林淋临怜=鳞邻磷陵凌菱灵零龄铃伶翎	凛廪檩	□{一瓣，量词}	令另吝		
k	今金禁{~风3}襟津京经鲸惊=	□?{原文字迹模糊，待确认}	锦紧谨境景警颈	禁{~止}劲敬竞竟径茎颈	妗{舅母}□{憋}		
kh	钦卿轻倾擎	琴禽擒芹琼钳荆岑□{斟}	顷肯-	庆磬			
x	欣兴{1，~旺}	形型刑邢眩		兴{2，高~}			
ŋ		凝吟					
ts	真蒸津旌精晶征{长~}	惩晴=睛=情秦	井=枕振震诊疹仅拯整	甑浸晋进证症政正=	尽静靖净=		
tsh	侵深亲称{~呼}青=清蜻菁	层	寝	衬称{对~}秤凊{冷}			
s	心芯辛新薪身申伸呻娠-升星馨	神辰晨臣乘剩承丞蝇橙诚成=寻蟳{青蟹}	婶审沈省={反~}醒=	信汛讯迅胜圣=性=姓=	甚肾慎盛剩		
0	因姻茵阴=音英淹-殷应{~该}鹰莺=鹦婴樱缨	淫人=仁=迎=寅壬盈莹营={经~}	饮=引隐颖尹影=	印映=应{反~}	任饪妊刃孕纫胤		
#iaŋ							
p	□{背部}		饼	并-{合~}摒-{倒掉}			
ph	拼-			姘	□{对比}		
m		名-			命-		
t		庭-{1，场地}埕*{场地}	鼎-{1，铁锅}		懒-定锭订		
th	听厅汀	呈程	□{~草：锄草}	疼{痛，爱}			
n		□{烧焦}	□{亲~：亲戚}		念={2，纪~}		
l			领岭				
k	惊-	行-{动词}	囝	镜			
kh							
x	兄-{单读}		掀-				
ŋ		严岩阎俨迎-	俨		岸{2，赤~}		
ts	正{~月}		䭕{清淡}𩟗{清淡}	正-	净-		
tsh	□?{原文字迹模糊，待确认}	□{~底}	请廯	衬	鳝{老~：鳝鱼}		
s	声	成-城		线扇圣-{灵验}			
0	兄-{阿~：表哥}	盈营{~长}炎赢	影-{2，有~:有效果}	映-{反~}	焰艳		
#uŋ							
p	崩-枋-□{和，跟}	棚篷蓬房㖹{吹}		粪放-	笨		
ph	亨蜂潘-{泔水}	帆捧篷蓬缝	捧{量词}	喷□{水~：退潮}			
m	□{~后：后面}	蒙曚濛	懵	梦=	闷		
t	东=中{~国}忠敦	同童瞳筒=	懂董	吨顿=冻中{~奖}栋	动=仲重={~要)		
th	通=	重{~复}桐=虫=	统冢桶=	痛			
n		农浓□{~爸，父亲，~妈：母亲}	□{越，副词}		润闰韧		
l		伦轮沦隆龙聋=	陇拢				
k	军君公=攻弓躬恭功	虹裙拳汞群	滚巩	棍贡供=	郡		
kh	昆空={~虚}	群	恐菌孔捆	困控虹	虹郡		
x	昏丰峰锋分=芬纷风枫疯封轰	魂浑焚坟洪云雲弘宏鸿冯逢	粉哄愤忿	训奋讽□{量米的计量单位}	混份训风奉俸愤忿		
ŋ							
ts	宗综终纵踪鐘鍾盅舂	从丛	准肿总种{名词}	俊众纵种{动词}			
tsh	春囱聪充冲衝椿匆葱=	崇	蠢睶{想睡觉}				
s	鬆={1，~手}嵩相{~骂：对骂}	松{2，~城，~树}船旬循巡纯醇唇	笋殉	宋送=舜	顺舜颂{穿}诵颂讼		
0	温瘟翁雍塕{~尘：灰尘}	文纹闻蚊=	稳吻刎拥□{脰~：脖子}	揾{蘸}蕹{~菜}□{浇}	问=运韵		
#yuŋ							
p							
ph							
m							
t							
th							
n							
l							
k	巾根-跟斤筋均钧宫弓躬	穷	龚拱谨仅巩	供-	近共=		
kh		勤芹					
x	勋兄=胸凶掀=	熊雄		衅	悻		
ŋ		银龈					
ts							
tsh							
s							
0	雍臃庸殷	荣绒戎融容蓉茸匀萤茔	允永泳咏引勇甬拥涌忍		用润-{利~}		
#uaŋ							
p	搬	盘		拌绊伴半	拌		
ph	潘=藩	燔		判	叛胖绊伴		
m		蔓{~菁}鳗	满		蔓		
t	端	短=	断{决~}		断={不~}		
th	湍	团					
n			暖=				
l		鸾銮	恋		乱=		
k	官棺观鳏冠关=		馆管	贯灌罐冠惯=观{道~}	掼{拎}		
kh	宽	环逛	款		□{土箕~}		
x	帆欢翻番	桓凡矾还={~原}烦繁横□{斜视}	缓反	泛唤焕幻贩宦饭=	范犯患缓		
ŋ		顽					
ts			钻	纂{编~}			
tsh	餐		喘揣	篡窜{流~}			
s		旋					
0	弯湾	玩	豌碗腕晚网=宛皖挽	忘	换万		
