#漢字	音標	解釋				
#簡稱	/	汝城延寿				
#全稱	/	汝城延寿话				
#版本	/	2022-？-？				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e				
#聲調	/	23 1 1a陰平 ꜀,44 2 1b 陽平 ꜁,31 3 2 上 ꜂,45 5 3a 阴去 ꜄,25 6 3b 阳去꜄,53 7 4a 阴入#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。				
#說明	/	來源： 参考自《湖南汝城延寿话语音研究》#HTML格式，僅允許一行，用<br>換行				
池	tsʰɿ2					
耻	tsʰɿ3					
直	tsʰɿ5					
字	tsʰɿ6					
淬	tsʰɿ7					
撕	sɿ1					
示	sɿ2					
屎	sɿ3					
熟	sɿ5					
匙	sɿ6					
叔	sɿ7					
壁	piɑ7					
踢	tʰiɑ7					
栗	liɑ5					
借	tɕiɑ2					
杈	tɕʰiɑ3					
泄	ɕiɑ2					
写	ɕiɑ3					
鸦	iɑ1					
爷	iɑ2					
雅	iɑ3					
夜	iɑ6					
标	piɑu1					
表	piɑu3					
飘	pʰiɑu1					
嫖	pʰiɑu2					
猫	miɑu1					
苗	miɑu2					
秒	miɑu3					
庙	miɑu6					
雕	tiɑu1					
吊	tiɑu2					
屌	tiɑu3					
挑	tʰiɑu1					
跳	tʰiɑu2					
粜	tʰiɑu6					
撩	liɑu1					
辽	liɑu2					
了	liɑu3					
料	liɑu6					
椒	tɕiɑu1					
叫	tɕiɑu2					
绞	tɕiɑu3					
锹	tɕʰiɑu1					
瞧	tɕʰiɑu2					
巧	tɕʰiɑu3					
轿	tɕʰiɑu6					
消	ɕiɑu1					
笑	ɕiɑu2					
晓	ɕiɑu3					
妖	iɑu1					
舀	iɑu3					
耀	iɑu6					
饶	ȵiɑu2					
扰	ȵiɑu3					
尿	ȵiɑu6					
粮	liɔŋ2					
两	liɔŋ3					
亮	liɔŋ6					
将	tɕiɔŋ1					
酱	tɕiɔŋ2					
奖	tɕiɔŋ3					
枪	tɕʰiɔŋ1					
详	tɕʰiɔŋ2					
抢	tɕʰiɔŋ3					
像	tɕʰiɔŋ6					
箱	ɕiɔŋ1					
向	ɕiɔŋ2					
响	ɕiɔŋ3					
央	iɔŋ1					
羊	iɔŋ2					
仰	iɔŋ3					
样	iɔŋ6					
娘	ȵiɔŋ2					
让	ȵiɔŋ6					
憋	piɛ1					
别	pʰiɛ5					
撇	pʰiɛ7					
爹	tiɛ1					
蝶	tiɛ5					
跌	tiɛ7					
叠	tʰiɛ5					
帖	tʰiɛ7					
立	liɛ5					
劣	liɛ7					
皆	tɕiɛ7					
且	tɕʰiɛ3					
集	tɕʰiɛ5					
携	ɕiɛ2					
卸	ɕiɛ7					
也	iɛ1					
叶	iɛ5					
业	ȵiɛ5					
聂	ȵiɛ7					
边	piɛn1					
变	piɛn2					
贬	piɛn3					
篇	pʰiɛn1					
骗	pʰiɛn2					
片	pʰiɛn3					
遍	pʰiɛn6					
眠	miɛn1					
面	miɛn2					
免	miɛn3					
面	miɛn6					
惦	tiɛn1					
店	tiɛn2					
点	tiɛn3					
典	tiɛn7					
天	tʰiɛn1					
甜	tʰiɛn2					
腆	tʰiɛn3					
垫	tʰiɛn6					
连	liɛn2					
脸	liɛn3					
练	liɛn6					
尖	tɕiɛn1					
建	tɕiɛn2					
检	tɕiɛn3					
贱	tɕiɛn6					
干	tɕʰiɛn1					
嵌	tɕʰiɛn2					
溅	tɕʰiɛn6					
先	ɕiɛn1					
献	ɕiɛn2					
显	ɕiɛn3					
烟	iɛn1					
盐	iɛn2					
演	iɛn3					
艳	iɛn6					
年	ȵiɛn2					
撵	ȵiɛn3					
验	ȵiɛn6					
窘	tɕioŋ2					
琼	tɕʰioŋ2					
兄	ɕioŋ1					
拥	ioŋ1					
荣	ioŋ2					
勇	ioŋ3					
用	ioŋ6					
浓	ȵioŋ2					
丢	tiou1					
溜	liou1					
留	liou2					
柳	liou3					
州	tɕiou1					
菊	tɕiou2					
久	tɕiou3					
秋	tɕʰiou1					
球	tɕʰiou2					
丑	tɕʰiou3					
旧	tɕʰiou6					
修	ɕiou1					
秀	ɕiou2					
朽	ɕiou3					
忧	iou1					
油	iou2					
友	iou3					
又	iou5					
右	iou6					
纽	ȵiou3					
谬	ȵiou6					
拨	po1					
博	po5					
婆	pʰo2					
薄	pʰo5					
泼	pʰo7					
抹	mo3					
陌	mo5					
磨	mo6					
火	̊fo3					
佛	̊fo5					
多	to1					
垛	to2					
躲	to3					
拖	tʰo1					
驼	tʰo2					
妥	tʰo3					
懦	no1					
挪	no2					
诺	no5					
糯	no6					
啰	lo1					
罗	lo2					
络	lo5					
落	lo6					
歌	ko1					
过	ko2					
裹	ko3					
货	kʰo2					
可	kʰo3					
敲	kʰo5					
何	xo3					
贺	xo6					
桌	ʦo1					
卓	ʦo2					
左	ʦo3					
镯	ʦo5					
坐	ʦʰo1					
错	ʦʰo2					
锉	ʦʰo5					
缩	so1					
塑	so2					
所	so3					
勺	so5					
哦	o3					
恶	o7					
鹅	ŋo2					
饿	ŋo6					
蓬	pʰoŋ2					
捧	pʰoŋ3					
风	foŋ1					
冯	foŋ2					
讽	foŋ3					
凤	foŋ6					
东	toŋ1					
栋	toŋ2					
董	toŋ3					
通	tʰoŋ1					
同	tʰoŋ2					
捅	tʰoŋ3					
动	tʰoŋ6					
脓	noŋ2					
弄	noŋ6					
笼	loŋ1					
龙	loŋ2					
拢	loŋ3					
公	koŋ1					
贡	koŋ2					
拱	koŋ3					
空	kʰoŋ1					
控	kʰoŋ2					
孔	kʰoŋ3					
共	kʰoŋ6					
轰	xoŋ1					
宏	xoŋ2					
哄	xoŋ3					
钟	tsoŋ1					
种	tsoŋ2					
总	tsoŋ3					
聪	tsʰoŋ1					
虫	tsʰoŋ2					
宠	tsʰoŋ3					
松	soŋ1					
送	soŋ2					
耸	soŋ3					
剖	pʰou1					
谋	mou2					
某	mou3					
茂	mou6					
否	̊fou3					
斗	tou2					
抖	tou3					
蔸	tou6					
偷	tʰou1					
头	tʰou2					
豆	tʰou6					
柔	lou2					
搂	lou3					
陋	lou6					
沟	kou1					
够	kou2					
狗	kou3					
抠	kʰou1					
叩	kʰou2					
口	kʰou3					
厚	xou1					
侯	xou2					
吼	xou3					
后	xou6					
周	tsou1					
咒	tsou2					
走	tsou3					
抽	tsʰou1					
稠	tsʰou2					
骤	tsʰou6					
馊	sou1					
少	sou3					
欧	ou1					
怄	ou2					
呕	ou3					
殴	ŋou1					
牛	ŋou2					
偶	ŋou3					
玻	pu1					
播	pu2					
补	pu3					
扑	pʰu1					
菩	pʰu2					
谱	pʰu3					
步	pʰu6					
摸	mu1					
模	mu2					
母	mu3					
漠	mu5					
木	mu6					
夫	fu1					
壶	fu2					
虎	fu3					
服	fu5					
福	fu6					
都	tu1					
赌	tu3					
突	tʰu1					
兔	tʰu2					
度	tʰu6					
奴	nu2					
努	nu3					
怒	nu6					
录	lu1					
卢	lu2					
鲁	lu3					
禄	lu5					
鹿	lu6					
姑	ku1					
故	ku2					
股	ku3					
骨	ku7					
枯	kʰu1					
库	kʰu2					
呼	xu1					
狐	xu2					
户	xu6					
租	tsu1					
作	tsu2					
祖	tsu3					
粗	tsʰu1					
醋	tsʰu2					
楚	tsʰu3					
族	tsʰu5					
足	tsʰu6					
出	tsʰu7					
苏	su1					
速	su2					
蜀	su3					
俗	su6					
巫	u1					
吴	u2					
武	u3					
误	u6					
物	u7					
勃	puɑ5					
泊	pʰuɑ5					
膜	muɑ5					
略	luɑ5					
瓜	kuɑ1					
挂	kuɑ2					
寡	kuɑ3					
夸	kʰuɑ1					
跨	kʰuɑ2					
垮	kʰuɑ3					
和	xuɑ5					
抓	tsuɑ1					
耍	suɑ3					
术	suɑ5					
蛙	uɑ1					
滑	uɑ5					
背	puɑi2					
培	pʰuɑi2					
倍	pʰuɑi6					
妹	muɑi2					
灰	fuɑi1					
怀	fuɑi2					
胎	tʰuɑi1					
台	tʰuɑi2					
待	tʰuɑi6					
来	luɑi2					
该	kuɑi1					
盖	kuɑi2					
拐	kuɑi3					
揩	kʰuɑi1					
快	kʰuɑi2					
楷	kʰuɑi3					
开	xuɑi1					
槐	xuɑi2					
海	xuɑi3					
害	xuɑi6					
裁	tsuɑi1					
嘴	tsuɑi2					
拽	tsuɑi3					
在	tsʰuɑi1					
财	tsʰuɑi2					
彩	tsʰuɑi3					
腮	suɑi1					
税	suɑi2					
睡	suɑi6					
煨	uɑi1					
挖	uɑi3					
外	uɑi6					
我	ŋuɑi1					
逼	pi1					
臂	pi2					
彼	pi3					
笔	pi7					
劈	pʰi1					
琵	pʰi2					
匹	pʰi3					
闭	pʰi6					
迷	mi2					
秘	mi5					
帝	ti2					
抵	ti3					
笛	ti5					
啼	tʰi1					
题	tʰi2					
体	tʰi3					
敌	tʰi6					
离	li2					
李	li3					
丽	li5					
利	li6					
击	tɕi1					
寄	tɕi2					
己	tɕi3					
欺	tɕʰi1					
器	tɕʰi2					
岂	tɕʰi3					
席	tɕʰi5					
七	tɕʰi7					
西	ɕi1					
细	ɕi2					
死	ɕi3					
牺	ɕi6					
衣	i1					
亿	i2					
以	i3					
易	i5					
益	i6					
一	i7					
你	ȵi1					
意	ȵi2					
拟	ȵi3					
腻	ȵi5					
二	ȵi6					
日	ȵi7					
汪	uɔŋ1					
亡	uɔŋ2					
枉	uɔŋ3					
旺	uɔŋ6					
碑	puei1					
辈	puei2					
胚	pʰuei1					
配	pʰuei2					
贝	pʰuei6					
尾	muei1					
味	muei2					
每	muei3					
媚	muei6					
飞	fuei1					
肥	fuei2					
匪	fuei3					
会	fuei6					
堆	tuei1					
对	tuei2					
推	tʰuei1					
队	tʰuei6					
内	nuei6					
雷	luei2					
累	luei6					
归	kuei1					
贵	kuei2					
鬼	kuei3					
亏	kʰuei1					
葵	kʰuei2					
跪	kʰuei3					
柜	kʰuei6					
灰	xuei1					
回	xuei2					
悔	xuei3					
慧	xuei6					
追	tsuei1					
醉	tsuei2					
催	tsʰuei1					
翠	tsʰuei2					
脆	tsʰuei6					
虽	suei1					
碎	suei2					
水	suei3					
穗	suei6					
威	uei1					
危	uei2					
委	uei3					
卫	uei6					
奔	puən1					
笨	puən2					
本	puən3					
喷	pʰuən1					
蠓	muən1					
问	muən2					
闷	muən6					
分	fuən1					
粪	fuən2					
粉	fuən3					
份	fuən6					
蹲	tuən1					
盾	tuən2					
吞	tʰuən1					
臀	tʰuən2					
饨	tʰuən6					
嫩	nuən6					
轮	luən2					
论	luən6					
棍	kuən2					
滚	kuən3					
婚	kʰuən1					
坤	kʰuən2					
捆	kʰuən3					
昏	xuən1					
魂	xuən2					
混	xuən6					
尊	tsuən1					
准	tsuən3					
村	tsʰuən1					
寸	tsʰuən2					
蠢	tsʰuən3					
孙	suən1					
纯	suən2					
笋	suən3					
闻	uən2					
稳	uən3					
涡	uo1					
禾	uo2					
沃	uo7					
驴	ly2					
旅	ly3					
虑	ly6					
朱	tɕy1					
猪	tɕy2					
矩	tɕy3					
屈	tɕʰy1					
曲	tɕʰy2					
处	tɕʰy3					
巨	tɕʰy6					
虚	ɕy1					
绪	ɕy2					
许	ɕy3					
薯	ɕy5					
树	ɕy6					
于	y1					
余	y2					
与	y3					
誉	y5					
裕	y6					
鱼	ȵy2					
语	ȵy3					
掘	tɕyɛ5					
削	ɕyɛ1					
曰	yɛ1					
均	tɕyn1					
俊	tɕyn2					
近	tɕʰyn1					
群	tɕʰyn2					
菌	tɕʰyn3					
熏	ɕyn1					
训	ɕyn2					
晕	yn1					
耘	yn2					
允	yn3					
润	yn6					
橘	tɕyɑ5					
决	tɕyɑ7					
鹊	tɕʰyɑ5					
缺	tɕʰyɑ7					
穴	ɕyɑ7					
约	yɑ1					
悦	yɑ5					
阅	yɑ7					
月	ȵyɑ5					
班	pɑŋ1					
瓣	pɑŋ2					
版	pɑŋ3					
潘	pʰɑŋ1					
判	pʰɑŋ2					
办	pʰɑŋ6					
慢	mɑŋ6					
翻	fɑŋ1					
烦	fɑŋ2					
反	fɑŋ3					
饭	fɑŋ6					
单	tɑŋ1					
胆	tɑŋ3					
摊	tʰɑŋ1					
弹	tʰɑŋ2					
毯	tʰɑŋ3					
蛋	tʰɑŋ6					
男	nɑŋ2					
难	nɑŋ6					
懒	lɑŋ1					
拦	lɑŋ2					
览	lɑŋ3					
烂	lɑŋ6					
干	kɑŋ1					
间	kɑŋ2					
简	kɑŋ3					
刊	kʰɑŋ1					
侃	kʰɑŋ3					
干	kʰɑŋ6					
鼾	xɑŋ1					
咸	xɑŋ2					
喊	xɑŋ3					
撼	xɑŋ6					
沾	tsɑŋ1					
战	tsɑŋ2					
斩	tsɑŋ3					
餐	tsʰɑŋ1					
残	tsʰɑŋ2					
产	tsʰɑŋ3					
赞	tsʰɑŋ6					
三	sɑŋ1					
扇	sɑŋ2					
伞	sɑŋ3					
善	sɑŋ6					
安	ɑŋ1					
艳	ɑŋ2					
眼	ɑŋ3					
暗	ɑŋ6					
绷	pən1					
迸	pən2					
烹	pʰən1					
彭	pʰən2					
灯	tən1					
凳	tən2					
疼	tʰən2					
邓	tʰən6					
能	nən2					
跟	kən1					
更	kən2					
耿	kən3					
坑	kʰən1					
肯	kʰən3					
亨	xən1					
行	xən2					
很	xən3					
恨	xən6					
蒸	tsən1					
症	tsən2					
诊	tsən3					
撑	tsʰən1					
层	tsʰən2					
惩	tsʰən3					
赠	tsʰən6					
森	sən1					
肾	sən2					
婶	sən3					
圣	sən6					
恩	ən1					
银	ən2					
饼	piɑŋ3					
拼	pʰiɑŋ1					
平	pʰiɑŋ2					
病	pʰiɑŋ6					
名	miɑŋ2					
命	miɑŋ6					
钉	tiɑŋ1					
顶	tiɑŋ3					
听	tʰiɑŋ1					
领	liɑŋ1					
灵	liɑŋ2					
另	liɑŋ6					
惊	tɕiɑŋ1					
镜	tɕiɑŋ2					
井	tɕiɑŋ3					
轻	tɕʰiɑŋ1					
晴	tɕʰiɑŋ2					
请	tɕʰiɑŋ3					
净	tɕʰiɑŋ5					
星	ɕiɑŋ1					
赢	iɑŋ2					
影	iɑŋ3					
印	iɑŋ6					
冰	pin1					
并	pin2					
丙	pin3					
拼	pʰin1					
贫	pʰin2					
品	pʰin3					
鸣	min2					
敏	min3					
丁	tin1					
亭	tʰin2					
挺	tʰin3					
定	tʰin6					
拎	lin1					
林	lin2					
令	lin6					
今	tɕin1					
正	tɕin2					
谨	tɕin3					
清	tɕʰin1					
情	tɕʰin2					
寝	tɕʰin3					
静	tɕʰin6					
心	ɕin1					
信	ɕin2					
省	ɕin3					
阴	in1					
营	in2					
引	in3					
应	in6					
人	ȵin2					
忍	ȵin3					
任	ȵin6					
般	puɑn1					
半	puɑn2					
盼	pʰuɑn2					
伴	pʰuɑn6					
瞒	muɑn2					
满	muɑn3					
欢	fuɑn1					
端	tuɑn1					
段	tuɑn2					
短	tuɑn3					
断	tʰuɑn1					
团	tʰuɑn2					
断	tʰuɑn6					
暖	nuɑn2					
鸾	luɑn2					
卵	luɑn3					
乱	luɑn6					
关	kuɑn1					
惯	kuɑn2					
管	kuɑn3					
看	kʰuɑn1					
况	kʰuɑn2					
款	kʰuɑn3					
罕	xuɑn1					
寒	xuɑn2					
缓	xuɑn3					
换	xuɑn6					
钻	tsuɑn1					
壮	tsuɑn2					
转	tsuɑn3					
川	tsʰuɑn1					
传	tsʰuɑn2					
喘	tsʰuɑn3					
赚	tsʰuɑn6					
酸	suɑn1					
算	suɑn2					
爽	suɑn3					
湾	uɑn1					
玩	uɑn2					
碗	uɑn3					
万	uɑn6					
捐	tɕyan1					
卷	tɕyan3					
圈	tɕʰyan1					
权	tɕʰyan2					
犬	tɕʰyan3					
倦	tɕʰyan6					
闩	ɕyan1					
玄	ɕyan2					
选	ɕyan3					
县	ɕyan6					
冤	yan1					
缘	yan2					
远	yan3					
院	yan6					
脚	tɕio7					
茄	tɕʰio2					
靴	ɕio1					
爷	io1					
弱	ȵio5					
北	pə7					
卜	pʰə6					
魄	pʰə7					
默	mə7					
得	tə7					
特	tʰə6					
勒	lə1					
六	lə6					
粒	lə7					
阁	kə7					
克	kʰə7					
核	xə6					
喝	xə7					
饵	ə3					
儿	ə5					
屋	ə7					
额	ŋə6					
