字	片	区	小片	方言点	声母	韵母	调值	调类	备注
婦	闽东区	侯官片		马祖	p	ou	131	阳去	
媒	闽东区	侯官片		马祖	m	uːi	51	阳平	
嫁	闽东区	侯官片		马祖	k	ɑ	312	阴去	
嫂	闽东区	侯官片		马祖	s	o	33	上声	
嫌	闽东区	侯官片		马祖	h	ieŋ	51	阳平	
嫩	闽东区	侯官片		马祖	n	ɔuŋ	131	阳去	
嬌	闽东区	侯官片		马祖	k	iu	55	阴平	
嬴	闽东区	侯官片		马祖		iaŋ	51	阳平	
子	闽东区	侯官片		马祖	ts	y	33	上声	
孔	闽东区	侯官片		马祖	kʰ	øyŋ	33	上声	
字	闽东区	侯官片		马祖	ts	ei	131	阳去	
存	闽东区	侯官片		马祖	ts	ouŋ	51	阳平	
孙	闽东区	侯官片		马祖	s	ouŋ	55	阴平	
孝	闽东区	侯官片		马祖	h	ɑu	312	阴去	
季	闽东区	侯官片		马祖	k	iɛ	312	阴去	
孤	闽东区	侯官片		马祖	k	u	55	阴平	
学	闽东区	侯官片		马祖	0/h	oʔ/ouk	44686	阳入/阳入	
孫	闽东区	侯官片		马祖	s	ouŋ	55	阴平	
學	闽东区	侯官片		马祖	0/h	oʔ/ouk	44686	阳入/阳入	
守	闽东区	侯官片		马祖	s	iu	33	上声	
安	闽东区	侯官片		马祖		aŋ	55	阴平	
官	闽东区	侯官片		马祖	k	uaŋ	55	阴平	
定	闽东区	侯官片		马祖	t/t	eiŋ/iɑŋ	131/131	阳去/阳去	
实	闽东区	侯官片		马祖	s	ik	5	阳入	
客	闽东区	侯官片		马祖	kʰ	ɑʔ	13	阴入	
宮	闽东区	侯官片		马祖	k/k	øyŋ/uŋ	55/55	阴平/阴平	
宵	闽东区	侯官片		马祖	s	iu	55	阴平	
家	闽东区	侯官片		马祖	k/k	a/ia	55/55	阴平/阴平	家庭<br>大家(婆婆)。
容	闽东区	侯官片		马祖		yŋ	51	阳平	
宽	闽东区	侯官片		马祖	kʰ	uaŋ	55	阴平	
密	闽东区	侯官片		马祖	m	ik	5	阳入	
富	闽东区	侯官片		马祖	p	ou	312	阴去	
寒	闽东区	侯官片		马祖	h/k	aŋ/aŋ	51/51	阳平/阳平	寒假<br>寒冷。
察	闽东区	侯官片		马祖	tsʰ	ɑk	13	阴入	
寡	闽东区	侯官片		马祖	k	ua	33	上声	
實	闽东区	侯官片		马祖	s	ik	5	阳入	
寫	闽东区	侯官片		马祖	s	ia	33	上声	
寬	闽东区	侯官片		马祖	kʰ	uaŋ	55	阴平	
寮	闽东区	侯官片		马祖	l	ɛu	51	阳平	
寸	闽东区	侯官片		马祖	tsʰ	ɔuŋ	312	阴去	
对	闽东区	侯官片		马祖	t	ɔy	312	阴去	
寻	闽东区	侯官片		马祖	s	iŋ	51	阳平	
射	闽东区	侯官片		马祖	s	iɑ	131	阳去	
将	闽东区	侯官片		马祖	ts	yɔŋ	312	阴去	
將	闽东区	侯官片		马祖	ts	yɔŋ	312	阴去	
尊	闽东区	侯官片		马祖	ts	ouŋ	55	阴平	
尋	闽东区	侯官片		马祖	s	iŋ	51	阳平	
對	闽东区	侯官片		马祖	t	ɔy	312	阴去	
小	闽东区	侯官片		马祖	s	iu	33	上声	
少	闽东区	侯官片		马祖	ts	iu	33	上声	
尖	闽东区	侯官片		马祖	ts	ieŋ	55	阴平	
尚	闽东区	侯官片		马祖	s	yɔŋ	131	阳去	
尝	闽东区	侯官片		马祖	s	yoŋ	51	阳平	
尺	闽东区	侯官片		马祖	tsʰ	uɔʔ	13	阴入	
尼	闽东区	侯官片		马祖	n	e	51	阳平	
局	闽东区	侯官片		马祖	k	uoʔ	5	阳入	
屁	闽东区	侯官片		马祖	pʰ	uːi	312	阴去	
层	闽东区	侯官片		马祖	ts	eiŋ	51	阳平	
居	闽东区	侯官片		马祖	k	y	55	阴平	
屆	闽东区	侯官片		马祖	k	ɑi	312	阴去	
届	闽东区	侯官片		马祖	k	ɑi	312	阴去	
屎	闽东区	侯官片		马祖	s	ai	33	上声	
屏	闽东区	侯官片		马祖	p	iŋ	51	阳平	
層	闽东区	侯官片		马祖	ts	eiŋ	51	阳平	
山	闽东区	侯官片		马祖	s	aŋ	55	阴平	
岁	闽东区	侯官片		马祖	h	uːi	312	阴去	
岐	闽东区	侯官片		马祖	k	ie	51	阳平	
岫	闽东区	侯官片		马祖	s	iːu	312	阴去	
岳	闽东区	侯官片		马祖	ŋ	ouk	5	阳入	
峡	闽东区	侯官片		马祖		iek	5	阳入	
峽	闽东区	侯官片		马祖		iek	5	阳入	
嶺	闽东区	侯官片		马祖	l	iaŋ	33	上声	
州	闽东区	侯官片		马祖	ts	iu	55	阴平	
巡	闽东区	侯官片		马祖	s	uŋ	51	阳平	
差	闽东区	侯官片		马祖	tsʰ	a	55	阴平	
巳	闽东区	侯官片		马祖	s	ei	131	阳去	
巴	闽东区	侯官片		马祖	p	a	55	阴平	
巷	闽东区	侯官片		马祖	h	ɔyŋ	131	阳去	
巾	闽东区	侯官片		马祖	k	yŋ	55	阴平	
帅	闽东区	侯官片		马祖	s	ɔy	312	阴去	
师	闽东区	侯官片		马祖	s/s	ai/y	55/55	阴平/阴平	师父。<br>律师
希	闽东区	侯官片		马祖	h	i	55	阴平	
帖	闽东区	侯官片		马祖	tʰ	aik	13	阴入	
帚	闽东区	侯官片		马祖	ts	iu	33	上声	
帝	闽东区	侯官片		马祖	t	ɑ	312	阴去	
帥	闽东区	侯官片		马祖	s	ɔy	312	阴去	
带	闽东区	侯官片		马祖	t	ɑi	312	阴去	
師	闽东区	侯官片		马祖	s/s	ai/y	55/55	阴平/阴平	师父。<br>律师
帬	闽东区	侯官片		马祖	k	uŋ	51	阳平	
席	闽东区	侯官片		马祖	s	ik	5	阳入	
帮	闽东区	侯官片		马祖	p	ouŋ	55	阴平	
帳	闽东区	侯官片		马祖	t	yɔŋ	312	阴去	
帶	闽东区	侯官片		马祖	t	ɑi	312	阴去	
常	闽东区	侯官片		马祖	s	yoŋ	51	阳平	
帽	闽东区	侯官片		马祖	m	ɔ	131	阳去	
幫	闽东区	侯官片		马祖	p	ouŋ	55	阴平	
年	闽东区	侯官片		马祖	n	ieŋ	51	阳平	
幹	闽东区	侯官片		马祖	k	ɑŋ	312	阴去	
庆	闽东区	侯官片		马祖	kʰ	eiŋ	312	阴去	
床	闽东区	侯官片		马祖	s/tsʰ	ouŋ/ouŋ	51/51	阳平/阳平	炊床。<br>竹床
库	闽东区	侯官片		马祖	kʰ	ou	312	阴去	
底	闽东区	侯官片		马祖	t/t	e/ie	33/33	上声/上声	
店	闽东区	侯官片		马祖	t	aiŋ	312	阴去	
庙	闽东区	侯官片		马祖	m	iːu	131	阳去	
庚	闽东区	侯官片		马祖	k	eiŋ	55	阴平	
府	闽东区	侯官片		马祖	h	u	33	上声	
度	闽东区	侯官片		马祖	t	ou	131	阳去	
座	闽东区	侯官片		马祖	ts	ɔ	131	阳去	
庫	闽东区	侯官片		马祖	kʰ	ou	312	阴去	
廈	闽东区	侯官片		马祖		ɑ	131	阳去	
廊	闽东区	侯官片		马祖	l	ouŋ	51	阳平	
廚	闽东区	侯官片		马祖	t	uo	51	阳平	
廟	闽东区	侯官片		马祖	m	iːu	131	阳去	
廠	闽东区	侯官片		马祖	tsʰ	yoŋ	33	上声	
廣	闽东区	侯官片		马祖	k	uoŋ	33	上声	
廳	闽东区	侯官片		马祖	tʰ	iŋ	55	阴平	
弄	闽东区	侯官片		马祖	l	ɔyŋ	131	阳去	
弔	闽东区	侯官片		马祖	t	iɑu	312	阴去	
引	闽东区	侯官片		马祖		iŋ	33	上声	
弟	闽东区	侯官片		马祖	t/t	ɑ/iɛ	131/131	阳去/阳去	表弟<br>弟弟。
张	闽东区	侯官片		马祖	t	yoŋ	55	阴平	
弯	闽东区	侯官片		马祖		uaŋ	55	阴平	
弱	闽东区	侯官片		马祖		yɔk	13	阴入	
張	闽东区	侯官片		马祖	t	yoŋ	55	阴平	
強	闽东区	侯官片		马祖	k	yoŋ	51	阳平	
强	闽东区	侯官片		马祖	k	yoŋ	51	阳平	
彀	闽东区	侯官片		马祖	k	ɑu	312	阴去	
彎	闽东区	侯官片		马祖		uaŋ	55	阴平	
形	闽东区	侯官片		马祖	h	iŋ	51	阳平	
彩	闽东区	侯官片		马祖	tsʰ	ai	33	上声	
彰	闽东区	侯官片		马祖	ts	yoŋ	55	阴平	
影	闽东区	侯官片		马祖		ouŋ	33	上声	
律	闽东区	侯官片		马祖	l	yk	5	阳入	
後	闽东区	侯官片		马祖	0/h	ɑu/ɑu	131/131	阳去/阳去	后年。<br>后生
得	闽东区	侯官片		马祖	t	aik	13	阴入	
徛	闽东区	侯官片		马祖	kʰ	iɑ	131	阳去	站立。
德	闽东区	侯官片		马祖	t	aik	13	阴入	
心	闽东区	侯官片		马祖	s	iŋ	55	阴平	
必	闽东区	侯官片		马祖	p	eik	13	阴入	
忌	闽东区	侯官片		马祖	k	ei	131	阳去	
忙	闽东区	侯官片		马祖	m	ouŋ	51	阳平	
快	闽东区	侯官片		马祖	kʰ/kʰ	ɑ/uɑi	312/312	阴去/阴去	
念	闽东区	侯官片		马祖	n/n	aiŋ/iɛŋ	131/131	阳去/阳去	念经。<br>思念
急	闽东区	侯官片		马祖	k	eik	13	阴入	
恨	闽东区	侯官片		马祖	h/h	aiŋ/ɔuŋ	312/131	阴去/阳去	
恩	闽东区	侯官片		马祖		ouŋ	55	阴平	
恭	闽东区	侯官片		马祖	k	yŋ	55	阴平	
息	闽东区	侯官片		马祖	s	eik	13	阴入	
悔	闽东区	侯官片		马祖	h	ui	33	上声	
悬	闽东区	侯官片		马祖	k	eiŋ	51	阳平	
惡	闽东区	侯官片		马祖	0/0	ɔuk/ɔʔ	13/13	阴入/阴入	可恶<br>乖。
惨	闽东区	侯官片		马祖	tsʰ	aŋ	33	上声	
惯	闽东区	侯官片		马祖	k	uɑŋ	312	阴去	
想	闽东区	侯官片		马祖	s				
意	闽东区	侯官片		马祖		ei	312	阴去	
愛	闽东区	侯官片		马祖		ɔy	312	阴去	
感	闽东区	侯官片		马祖	k	aŋ	33	上声	
慘	闽东区	侯官片		马祖	tsʰ	aŋ	33	上声	
慢	闽东区	侯官片		马祖	m	aiŋ	131	阳去	
慣	闽东区	侯官片		马祖	k	uɑŋ	312	阴去	
慮	闽东区	侯官片		马祖	l	øy	131	阳去	
慶	闽东区	侯官片		马祖	kʰ	eiŋ	312	阴去	
憋	闽东区	侯官片		马祖	p	iɛk	13	阴入	
懷	闽东区	侯官片		马祖	h	uɑi	51	阳平	
懸	闽东区	侯官片		马祖	k	eiŋ	51	阳平	
戌	闽东区	侯官片		马祖	s	ouk	13	阴入	
戏	闽东区	侯官片		马祖	h	iɛ	312	阴去	
戒	闽东区	侯官片		马祖	k	ɑi	312	阴去	
戲	闽东区	侯官片		马祖	h	iɛ	312	阴去	
戴	闽东区	侯官片		马祖	t	ɑi	312	阴去	
扇	闽东区	侯官片		马祖	s	iɛŋ	312	阴去	
手	闽东区	侯官片		马祖	tsʰ	iu	33	上声	
扑	闽东区	侯官片		马祖	pʰ	ɔuk	13	阴入	
扛	闽东区	侯官片		马祖	k	ouŋ	55	阴平	
扫	闽东区	侯官片		马祖	s	o	33	上声	粪扫。
扭	闽东区	侯官片		马祖	n	iu	33	上声	
扶	闽东区	侯官片		马祖	h	u	51	阳平	
批	闽东区	侯官片		马祖	pʰ	ie	55	阴平	
抄	闽东区	侯官片		马祖	tsʰ	au	55	阴平	
把	闽东区	侯官片		马祖	p	a	33	上声	
护	闽东区	侯官片		马祖	h	ou	131	阳去	
报	闽东区	侯官片		马祖	p	ɔ	312	阴去	
抱	闽东区	侯官片		马祖	p	ɔ	131	阳去	
抽	闽东区	侯官片		马祖	tʰ	iu	55	阴平	
拂	闽东区	侯官片		马祖	h	ouk	13	阴入	
拄	闽东区	侯官片		马祖	t	iu	33	上声	
拇	闽东区	侯官片		马祖	m	o	33	上声	
拈	闽东区	侯官片		马祖	n	ieŋ	55	阴平	
拍	闽东区	侯官片		马祖	pʰ	ɑʔ	13	阴入	
拕	闽东区	侯官片		马祖	tʰ/tʰ	ua/uo	55/55	阴平/阴平	
招	闽东区	侯官片		马祖	ts	iu	55	阴平	
拜	闽东区	侯官片		马祖	p	uɑi	312	阴去	
拣	闽东区	侯官片		马祖	k	eiŋ	33	上声	
拦	闽东区	侯官片		马祖	l	aŋ	51	阳平	
拨	闽东区	侯官片		马祖	p	uɔk	13	阴入	
指	闽东区	侯官片		马祖	ts/ts	ai/i	33/33	上声/上声	手指。<br>戒指
挟	闽东区	侯官片		马祖	k	iɛk	13	阴入	
挾	闽东区	侯官片		马祖	k	iɛk	13	阴入	
捀	闽东区	侯官片		马祖	pʰ	uŋ	51	阳平	
捋	闽东区	侯官片		马祖	l	ak	5	阳入	
掃	闽东区	侯官片		马祖	s	o	33	上声	粪扫。
掌	闽东区	侯官片		马祖	ts	yoŋ	33	上声	
排	闽东区	侯官片		马祖	p	e	51	阳平	
掘	闽东区	侯官片		马祖	k	uk	5	阳入	
掛	闽东区	侯官片		马祖	k	uɑ	312	阴去	
接	闽东区	侯官片		马祖	ts	iɛk	13	阴入	
揀	闽东区	侯官片		马祖	k	eiŋ	33	上声	
插	闽东区	侯官片		马祖	tsʰ	ɑk	13	阴入	
揖	闽东区	侯官片		马祖		ɑʔ	13	阴入	
換	闽东区	侯官片		马祖		uɑŋ	131	阳去	
搖	闽东区	侯官片		马祖		iːu	51	阳平	
摊	闽东区	侯官片		马祖	tʰ	aŋ	55	阴平	
摒	闽东区	侯官片		马祖	p	iɑŋ	312	阴去	
摺	闽东区	侯官片		马祖	ts	iɑk	13	阴入	
撘	闽东区	侯官片		马祖	t	ɑk	13	阴入	
撥	闽东区	侯官片		马祖	p	uɔk	13	阴入	
操	闽东区	侯官片		马祖	tsʰ	o			
擒	闽东区	侯官片		马祖	kʰ	iŋ	51	阳平	
擔	闽东区	侯官片		马祖	t	aŋ	55	阴平	
擘	闽东区	侯官片		马祖	p	ɑʔ	13	阴入	
據	闽东区	侯官片		马祖	k	øy	312	阴去	
攔	闽东区	侯官片		马祖	l	aŋ	51	阳平	
攤	闽东区	侯官片		马祖	tʰ	aŋ	55	阴平	
收	闽东区	侯官片		马祖	s	iu	55	阴平	
放	闽东区	侯官片		马祖	p	ɔuŋ	312	阴去	
政	闽东区	侯官片		马祖	ts	eiŋ	312	阴去	
故	闽东区	侯官片		马祖	k	ou	312	阴去	
敗	闽东区	侯官片		马祖	p	ɑi	131	阳去	
教	闽东区	侯官片		马祖	k/k	ɑu/ɔ	312/312	阴去/阴去	
敢	闽东区	侯官片		马祖	k	aŋ	33	上声	
敬	闽东区	侯官片		马祖	k	eiŋ	312	阴去	
敵	闽东区	侯官片		马祖	t	ik	5	阳入	
文	闽东区	侯官片		马祖		uŋ	51	阳平	
斑	闽东区	侯官片		马祖	p	aŋ	55	阴平	
斗	闽东区	侯官片		马祖	t	au	33	上声	
斤	闽东区	侯官片		马祖	k	yŋ	55	阴平	
斧	闽东区	侯官片		马祖	pʰ	uo	33	上声	
斩	闽东区	侯官片		马祖	ts	aŋ	33	上声	
斬	闽东区	侯官片		马祖	ts	aŋ	33	上声	
斯	闽东区	侯官片		马祖	s	y	55	阴平	
方	闽东区	侯官片		马祖	h	uoŋ	55	阴平	
族	闽东区	侯官片		马祖	ts	uk	5	阳入	
旗	闽东区	侯官片		马祖	k	i	51	阳平	
日	闽东区	侯官片		马祖	n	ik	5	阳入	
旦	闽东区	侯官片		马祖	t	ɑŋ	312	阴去	
旧	闽东区	侯官片		马祖	k	ou	131	阳去	
早	闽东区	侯官片		马祖	ts	a	33	上声	
旱	闽东区	侯官片		马祖		ɑŋ	131	阳去	
时	闽东区	侯官片		马祖	s	i	51	阳平	
旺	闽东区	侯官片		马祖		uɔŋ	131	阳去	
明	闽东区	侯官片		马祖	m	iŋ	51	阳平	
易	闽东区	侯官片		马祖		ei	131	阳去	
星	闽东区	侯官片		马祖	s	iŋ	55	阴平	
春	闽东区	侯官片		马祖	tsʰ	uŋ	55	阴平	
昨	闽东区	侯官片		马祖	s/ts	oʔ/ouk	44686	阳入/阳入	昨暝。<br>昨夜
是	闽东区	侯官片		马祖	s	ei	131	阳去	
昼	闽东区	侯官片		马祖	t	ɑu	312	阴去	
時	闽东区	侯官片		马祖	s	i	51	阳平	
晝	闽东区	侯官片		马祖	t	ɑu	312	阴去	
晡	闽东区	侯官片		马祖	p	uo	55	阴平	
景	闽东区	侯官片		马祖	k	iŋ	33	上声	
暑	闽东区	侯官片		马祖	s	u	33	上声	
暖	闽东区	侯官片		马祖	n	ouŋ	33	上声	
暗	闽东区	侯官片		马祖		ɑŋ	312	阴去	
曆	闽东区	侯官片		马祖	l	iʔ	5	阳入	
曡	闽东区	侯官片		马祖	tʰ	ak	5	阳入	
曲	闽东区	侯官片		马祖	kʰ	uɔʔ	13	阴入	
書	闽东区	侯官片		马祖	ts	y	55	阴平	
替	闽东区	侯官片		马祖	tʰ	ɑ	312	阴去	
最	闽东区	侯官片		马祖	ts	ɔy	312	阴去	
會	闽东区	侯官片		马祖	h	uːi	131	阳去	
月	闽东区	侯官片		马祖	ŋ	uok	5	阳入	
有	闽东区	侯官片		马祖	0/0	iu/ou	33/131	上声/阳去	有力<br>有囝。
服	闽东区	侯官片		马祖	h	uk	5	阳入	
木	闽东区	侯官片		马祖	m/m	ouk/uk	44686	阳入/阳入	木工。<br>木瓜
未	闽东区	侯官片		马祖	0/m	ei/uːi	131/131	阳去/阳去	乙未<br>未来。
本	闽东区	侯官片		马祖	p	uoŋ	33	上声	
杀	闽东区	侯官片		马祖	s	ɑk	13	阴入	
杂	闽东区	侯官片		马祖	ts	ak	5	阳入	
权	闽东区	侯官片		马祖	k	uoŋ	51	阳平	
杉	闽东区	侯官片		马祖	s	aŋ	55	阴平	
李	闽东区	侯官片		马祖	l	i	33	上声	
材	闽东区	侯官片		马祖	ts	ɑi	51	阳平	
村	闽东区	侯官片		马祖	tsʰ	ouŋ	55	阴平	
杖	闽东区	侯官片		马祖	tʰ	yɔŋ	131	阳去	
杜	闽东区	侯官片		马祖	t	ou	131	阳去	
条	闽东区	侯官片		马祖	t	ɛu	51	阳平	
来	闽东区	侯官片		马祖	l/l	ɑi/i	51/51	阳平/阳平	将来<br>常来。
杨	闽东区	侯官片		马祖		yoŋ	51	阳平	
杭	闽东区	侯官片		马祖	h	ouŋ	51	阳平	
杯	闽东区	侯官片		马祖	p	ui	55	阴平	
東	闽东区	侯官片		马祖	t/t	øyŋ/uŋ	55/55	阴平/阴平	东边。<br>股东
松	闽东区	侯官片		马祖	s	yŋ	51	阳平	
板	闽东区	侯官片		马祖	p	eiŋ	33	上声	
枕	闽东区	侯官片		马祖	ts	ieŋ	33	上声	
林	闽东区	侯官片		马祖	l	iŋ	51	阳平	
果	闽东区	侯官片		马祖	k/k	ui/uo	33/33	上声/上声	果子。<br>水果
枝	闽东区	侯官片		马祖	ts	i	55	阴平	
枣	闽东区	侯官片		马祖	ts	o	33	上声	
枵	闽东区	侯官片		马祖		iau	55	阴平	
柏	闽东区	侯官片		马祖	p	ɑʔ	13	阴入	
柑	闽东区	侯官片		马祖	k	aŋ	55	阴平	
柤	闽东区	侯官片		马祖	ts	ia	55	阴平	
柱	闽东区	侯官片		马祖	tʰ	iːu	131	阳去	
栋	闽东区	侯官片		马祖	t	ɔyŋ	312	阴去	
栗	闽东区	侯官片		马祖	l	ik	5	阳入	
根	闽东区	侯官片		马祖	k	yŋ	55	阴平	
桂	闽东区	侯官片		马祖	k/k	iɛ/uːi	312/312	阴去/阴去	
桃	闽东区	侯官片		马祖	tʰ	o	51	阳平	
桌	闽东区	侯官片		马祖	t	ɔʔ	13	阴入	
桥	闽东区	侯官片		马祖	k	yo	51	阳平	
條	闽东区	侯官片		马祖	t	ɛu	51	阳平	
梨	闽东区	侯官片		马祖	l	i	51	阳平	
梯	闽东区	侯官片		马祖	tʰ	ai	55	阴平	
梳	闽东区	侯官片		马祖	s	ø	55	阴平	
棉	闽东区	侯官片		马祖	m	ieŋ	51	阳平	
棗	闽东区	侯官片		马祖	ts	o	33	上声	
棟	闽东区	侯官片		马祖	t	ɔyŋ	312	阴去	
棺	闽东区	侯官片		马祖	k	uaŋ	55	阴平	
椀	闽东区	侯官片		马祖		uaŋ	33	上声	
椒	闽东区	侯官片		马祖	ts	iu	55	阴平	
楊	闽东区	侯官片		马祖		yoŋ	51	阳平	
楣	闽东区	侯官片		马祖	m	uːi	51	阳平	
業	闽东区	侯官片		马祖	ŋ	iek	5	阳入	
楼	闽东区	侯官片		马祖	l/l	ɑu/ɛu	51/51	阳平/阳平	
概	闽东区	侯官片		马祖	kʰ	ɑi	312	阴去	
槃	闽东区	侯官片		马祖	p	uaŋ	51	阳平	
槩	闽东区	侯官片		马祖	kʰ	ɑi	312	阴去	
樂	闽东区	侯官片		马祖	ŋ/ŋ	ouk/yok	44686	阳入/阳入	
樓	闽东区	侯官片		马祖	l/l	ɑu/ɛu	51/51	阳平/阳平	
樟	闽东区	侯官片		马祖	ts	yoŋ	55	阴平	
樵	闽东区	侯官片		马祖	tsʰ	a	51	阳平	
橋	闽东区	侯官片		马祖	k	yo	51	阳平	
橐	闽东区	侯官片		马祖	l	ɔʔ	13	阴入	
機	闽东区	侯官片		马祖	k	i	55	阴平	
橫	闽东区	侯官片		马祖	h	uaŋ	51	阳平	
櫀	闽东区	侯官片		马祖	k	i	51	阳平	
櫃	闽东区	侯官片		马祖	k	uːi	131	阳去	
權	闽东区	侯官片		马祖	k	uoŋ	51	阳平	
欠	闽东区	侯官片		马祖	kʰ	iɛŋ	312	阴去	
欢	闽东区	侯官片		马祖	h	uaŋ	55	阴平	
欺	闽东区	侯官片		马祖	kʰ	ie	55	阴平	
款	闽东区	侯官片		马祖	kʰ	uaŋ	33	上声	
歇	闽东区	侯官片		马祖	h	yɔk	13	阴入	
歌	闽东区	侯官片		马祖	k	o	55	阴平	
歡	闽东区	侯官片		马祖	h	uaŋ	55	阴平	
止	闽东区	侯官片		马祖	ts	i	33	上声	
正	闽东区	侯官片		马祖	ts/ts	eiŋ/iɑŋ	312/312	阴去/阴去	立正<br>正是。
步	闽东区	侯官片		马祖	p	uɔ	131	阳去	
武	闽东区	侯官片		马祖		u	33	上声	
歲	闽东区	侯官片		马祖	h	uːi	312	阴去	
歷	闽东区	侯官片		马祖	l	ik	5	阳入	
死	闽东区	侯官片		马祖	s	i	33	上声	
殕	闽东区	侯官片		马祖	pʰ	u	33	上声	
殺	闽东区	侯官片		马祖	s	ɑk	13	阴入	
母	闽东区	侯官片		马祖	m/m	o/u	33/33	上声/上声	
每	闽东区	侯官片		马祖	m	ui	33	上声	
毒	闽东区	侯官片		马祖	t	uk	5	阳入	
毛	闽东区	侯官片		马祖	m	o	51	阳平	
毯	闽东区	侯官片		马祖	tʰ	aŋ	33	上声	
民	闽东区	侯官片		马祖	m	iŋ	51	阳平	
水	闽东区	侯官片		马祖	ts	ui	33	上声	
永	闽东区	侯官片		马祖		yoŋ	33	上声	
求	闽东区	侯官片		马祖	k	iːu	51	阳平	
汗	闽东区	侯官片		马祖	k	ɑŋ	131	阳去	
汝	闽东区	侯官片		马祖	n	y	33	上声	
池	闽东区	侯官片		马祖	tʰ	ie	51	阳平	
汤	闽东区	侯官片		马祖	tʰ	ouŋ	55	阴平	
決	闽东区	侯官片		马祖	k	yɔk	13	阴入	
沃	闽东区	侯官片		马祖		uɔʔ	13	阴入	
沈	闽东区	侯官片		马祖	tʰ	eiŋ	51	阳平	
沙	闽东区	侯官片		马祖	s	ai	55	阴平	
沟	闽东区	侯官片		马祖	k	au	55	阴平	
河	闽东区	侯官片		马祖		o	51	阳平	
油	闽东区	侯官片		马祖		iːu	51	阳平	
泅	闽东区	侯官片		马祖	s	iːu	51	阳平	
泉	闽东区	侯官片		马祖	s/ts	iaŋ/uaŋ	51/51	阳平/阳平	
法	闽东区	侯官片		马祖	h	uɑk	13	阴入	
注	闽东区	侯官片		马祖	ts	øy	312	阴去	
派	闽东区	侯官片		马祖	pʰ	uɑi	312	阴去	
流	闽东区	侯官片		马祖	l	ɑu	51	阳平	
浆	闽东区	侯官片		马祖	ts	yoŋ	55	阴平	
浙	闽东区	侯官片		马祖	ts	iɛk	13	阴入	
浮	闽东区	侯官片		马祖	pʰ	u	51	阳平	
海	闽东区	侯官片		马祖	h	ai	33	上声	
浸	闽东区	侯官片		马祖	ts	eiŋ	312	阴去	
消	闽东区	侯官片		马祖	s	iu	55	阴平	
涩	闽东区	侯官片		马祖	s	aik	13	阴入	
淚	闽东区	侯官片		马祖	l	uːi	131	阳去	
深	闽东区	侯官片		马祖	tsʰ	iŋ	55	阴平	
淺	闽东区	侯官片		马祖	tsʰ	ieŋ	33	上声	
清	闽东区	侯官片		马祖	tsʰ	iŋ	55	阴平	
港	闽东区	侯官片		马祖	k	øyŋ	33	上声	
湖	闽东区	侯官片		马祖		u	51	阳平	
湯	闽东区	侯官片		马祖	tʰ	ouŋ	55	阴平	
湾	闽东区	侯官片		马祖	0/0	uaŋ/uaŋ	51/55	阳平/阴平	台湾。<br>海湾
準	闽东区	侯官片		马祖	ts	uŋ	33	上声	
溝	闽东区	侯官片		马祖	k	au	55	阴平	
溪	闽东区	侯官片		马祖	kʰ	ie	55	阴平	
滅	闽东区	侯官片		马祖	m	iek	5	阳入	
滑	闽东区	侯官片		马祖	k	ouk	5	阳入	
滓	闽东区	侯官片		马祖	ts	ai	33	上声	
满	闽东区	侯官片		马祖	m	uaŋ	33	上声	
滥	闽东区	侯官片		马祖	l	ɑŋ	131	阳去	
滷	闽东区	侯官片		马祖	l	u	33	上声	
滿	闽东区	侯官片		马祖	m	uaŋ	33	上声	
漏	闽东区	侯官片		马祖	l	ɑu	131	阳去	
演	闽东区	侯官片		马祖		ieŋ	33	上声	
漿	闽东区	侯官片		马祖	ts	yoŋ	55	阴平	
潔	闽东区	侯官片		马祖	k	aik	13	阴入	
激	闽东区	侯官片		马祖	k	eik	13	阴入	
濫	闽东区	侯官片		马祖	l	ɑŋ	131	阳去	
灣	闽东区	侯官片		马祖	0/0	uaŋ/uaŋ	51/55	阳平/阴平	台湾。<br>海湾
火	闽东区	侯官片		马祖	h	ui	33	上声	
灭	闽东区	侯官片		马祖	m	iek	5	阳入	
灰	闽东区	侯官片		马祖	h	ui	55	阴平	
災	闽东区	侯官片		马祖	ts	ai	55	阴平	
炉	闽东区	侯官片		马祖	l	u	51	阳平	
炊	闽东区	侯官片		马祖	tsʰ	ui	55	阴平	
炒	闽东区	侯官片		马祖	tsʰ	a	33	上声	
炭	闽东区	侯官片		马祖	tʰ	ɑŋ	312	阴去	
点	闽东区	侯官片		马祖	t	ieŋ	33	上声	
烈	闽东区	侯官片		马祖	l	iek	5	阳入	
烏	闽东区	侯官片		马祖		u	55	阴平	
烦	闽东区	侯官片		马祖	h	uaŋ	51	阳平	
烧	闽东区	侯官片		马祖	s	iu	55	阴平	
热	闽东区	侯官片		马祖		iek	5	阳入	
無	闽东区	侯官片		马祖	m	o	51	阳平	
煉	闽东区	侯官片		马祖	l	iɛŋ	131	阳去	
煎	闽东区	侯官片		马祖	ts	ieŋ	55	阴平	
煑	闽东区	侯官片		马祖	ts	y	33	上声	
煙	闽东区	侯官片		马祖		iŋ	55	阴平	
煤	闽东区	侯官片		马祖	m	uːi	51	阳平	
照	闽东区	侯官片		马祖	ts	iːu	312	阴去	
煩	闽东区	侯官片		马祖	h	uaŋ	51	阳平	
熟	闽东区	侯官片		马祖	s	yk	5	阳入	
熱	闽东区	侯官片		马祖		iek	5	阳入	
燈	闽东区	侯官片		马祖	t	eiŋ	55	阴平	
