草	tsʰau11							
单	tan33							
传	tsʰuan21							
枝	ki33							
梁	liə21							
闷	mun33							
也	ziə33							
应	eŋ33							
除	tsʰu21							
愁	tsʰou21							
何	ho21							
必	vei45							
常	ɕiaŋ21							
怨	uan45							
身	θin33							
为	vui11							
为	vui21							
世	θi45							
齐	tsoi21							
全	tsʰuan21							
全	θuan21							
劝	kʰien45							
照	tsiau45							
宽	kʰuə45							
落	laʔ5							
逍	θiau33							
遥	zau33							
党	taŋ11							
吃	tsiəʔ3	训“食”						
食	tsiəʔ3							
面	min33	脸						
面	mi33	面条						
笑	ɕiə45							
想	θiaŋ11							
点	tian11							
句	ku45							
真	tsin33							
些	nai45	训						
□	nai45	些						
□	nai53	些						
儿	kiə11	训“囝”						
囝	kiə11							
下	ɛ33							
慌	huaŋ33							
狂	kʰuaŋ21							
今	kin33							
乱	luan33							
纱	θɛ33							
解	koi11							
成	tsiə21							
棵	tsaŋ21	训“丛”						
丛	tsaŋ21							
乜	miʔ5	什么						
物	miʔ5	什么						
子	tsi11							
死	θi11							
等	teŋ11							
着	to11							
男	pou33	训“夫”						
夫	pou33							
定	tiə33							
反	van11							
良	liaŋ21							
皮	pʰuə21							
隔	kɛʔ5							
料	liau42							
透	tʰau45							
动	tʰaŋ42							
拆	tʰiəʔ5							
义	ŋi42							
金	kin33							
做	tsoʔ5							
江	kiaŋ33							
长	ɕiaŋ21							
流	liou21							
磐	pʰuan21							
石	tsiəʔ3							
站	kʰiə42	训“徛”						
徛	kʰiə42	站						
过	kuə45							
几	kui11							
几	ki33							
乎	hu33							
学	oʔ3							
廷	tʰeŋ21							
章	tsiaŋ33							
彼	ho45	训，远指代词						
□	ho45	远指代词						
信	θin45							
物	veiʔ3							
罗	lo21							
巾	kin33							
他	i33	训“伊”						
伊	i33							
退	tʰui45							
害	hai42							
姣	kiau33							
鸾	luan21							
阴	in33							
府	vu11							
班	pan33							
短	tɛ11							
我	va11							
前	tsai21							
梅	vuə21							
忆	iʔ5	记得						
终	tsoŋ33							
挂	kua45							
贤	hien21							
孝	hiau45							
正	tsiə45							
鞋	oi21							
穿	ɕiaŋ33	训						
□	ɕiaŋ33	穿						
啱	ŋan53	合适、刚好						
□	ŋan53	合适、刚好						
啱	ŋan45	合适、刚好						
□	ŋan45	合适、刚好						
意	i45							
拿	liəʔ3	训“搦”						
搦	liəʔ3	拿						
旧	ku33							
墙	ɕiə21							
向	hiə45							
再	tsai45							
盟	moŋ21							
山	θuə33							
誓	θoi42							
永	zoŋ11							
存	tsʰun21							
凭	pʰeŋ21							
落	loʔ3							
笔	piʔ5							
写	θiə11							
拜	pai45							
天	tʰi33							
雷	lui21							
公	koŋ33							
打	pʰaʔ5	训“拍”						
拍	pʰaʔ5	打						
旦	nuə45	今~：今天						
欢	huə33							
喜	hi11							
洋	zaŋ21							
男	nan21							
光	kui33							
女	nu11							
甜	tian21							
称	tsʰeŋ33							
号	ho33							
夫	vu33							
妻	θi33							
叫	kiə45							
唱	tsʰaŋ45							
随	tsʰui21							
□	nian21	跟随、跟着						
后	au42							
屋	tsʰu45	训						
厝	tsʰu45	房子						
盖	kʰoiʔ5	训，盖上去、压上去						
□	kʰoiʔ5	盖上去、压上去						
茅	hon21							
顶	teŋ11							
雨	hou42							
珍	tsin33							
珠	tsu33							
满	muə11							
吊	tiau45							
日	ziʔ3							
金	kin33							
钱	tsi21							
场	tiə21							
破	pʰuə45							
都	tou33							
间	kan33							
恶	kʰiaiʔ5	训，坏						
□	kʰiaiʔ5	坏						
用	zoŋ42							
遮	po33	训						
□	po33	遮						
暂	tsan42							
筑	θi45	训						
□	θi45	筑						
总	tsoŋ11							
穷	kʰioŋ21							
五	ŋou11							
叹	tʰan45							
七	ɕiʔ5							
成	tsʰeŋ21							
本	pui11							
难	nan21							
配	pʰui45							
低	toi33							
斜	θiə21							
浮	pʰu21							
萍	pʰeŋ21							
寄	kiə45							
正	tseŋ45							
经	keŋ33							
志	tsi45							
气	kʰui45							
受	θiou42							
苦	kʰou11							
程	tsʰeŋ21							
涂	tʰu21							
田	tsʰan21	训						
塍	tsʰan21	田						
园	hui21							
少	tsiə11							
指	tsi11							
算	θuan45							
艰	kan33							
地	ti42							
毛	mo21							
鸡	koi33							
年	hi21							
裁	tsʰai21							
缝	voŋ21							
住	tsu45							
村	tsʰui33							
卖	voi33							
裤	kʰou45							
带	tuə45							
工	kaŋ33							
现	hien42							
现	hien45							
识	paiʔ5	训“别”						
别	paiʔ5	懂得，认识						
别	paiʔ5	别人						
龄	leŋ22							
使	θai11							
造	tsau42							
偏	pʰien33							
房	paŋ21							
等	tan11							
讨	tʰo11							
小	θoi45	训“细”						
细	θoi45	小						
惹	ziə11							
架	kɛ45							
闲	ai21							
狗	kau11							
羊	iə21							
杨	iə21							
咬	ka42							
太	tʰai45							
妖	iau33							
野	iə11							
甘	kan33							
给	kʰiʔ5	训“乞”						
乞	kʰiʔ5	给						
近	kin42							
说	θɛʔ5							
怀	huai21							
胎	tʰai33							
月	kou11	训						
□	kou11	月						
分	pun33							
求	kʰiou21							
就	tsiou42							
久	ku11							
愈	nan42	训，越来越						
□	nan42	越来越						
如	ɕin42	训						
□	ɕin42	如，像						
刀	to33							
朝	ɕiau21							
李	li11							
外	vuə33							
接	tsiaiʔ5							
跪	kui42							
苍	tsʰaŋ33							
玉	zi42							
皇	huaŋ21							
帝	tʰi45							
开	kʰui33							
衣	θa33	训“衫”						
衫	θa33							
条	tiau21							
包	pau33							
消	θiau33							
散	θuə45							
抱	pʰo33							
摇	zau21							
骨	kuiʔ5							
血	huəʔ5							
耐	nai42							
辣	luəʔ3							
像	tsʰoŋ45	训						
□	tsʰoŋ45	像						
西	θoi33	~瓜						
瓜	kiə33	辛世彪记录的是kye33						
花	hiə33							
化	hua45							
华	hua21							
零	lan21							
手	ɕiou11							
容	zoŋ21							
露	lu42							
耀	zau42							
祖	tsou11							
光	kuaŋ33							
宗	tsoŋ33							
希	hi33							
望	vaŋ42							
强	kʰiaŋ21							
方	vaŋ33							
扬	zaŋ21							
瓦	hiə42							
瓦	ŋua21							
咬	kiau33							
蚁	ŋi45							
蚁	hiə42							
老	lau42							
卵	luan21							
卵	nui42							
马	ma21							
马	vɛ11							
野	zɛ11							
爷	zɛ21							
买	voi11							
米	mi21							
米	vi11							
美	mei11							
岭	leŋ11							
岭	liə11							
树	θi45							
树	ɕiou33							
豆	tau33							
病	peŋ45							
病	pɛ33							
坐	tsɛ42							
臼	kʰu42							
旱	uə42							
件	kien42							
杜	tu45							
巨	ki45							
像	θiaŋ45							
像	θiə45							
诞	tan45							
肾	θin45							
仗	tsiaŋ42							
仗	tiə45							
谢	θiə42							
车	ɕiə33							
车	ɕiə33	~毛：剪头发						
蛇	tsuə21							
射	θiə33							
办	pan42							
邓	teŋ42							
份	pʰun42							
镀	tu45							
币	pi45							
佩	pei45							
队	tui45							
佑	zou42							
嫩	nun42							
稼	kia45							
稼	kɛ45							
贷	tai45							
闭	pi45							
劲	keŋ45							
困	kʰun45							
寨	tsʰai45							
纳	naiʔ3							
业	ŋiaiʔ5							
业	ŋiaiʔ3							
密	vaiʔ3							
密	miʔ5							
立	liʔ5							
立	liʔ3							
力	leiʔ5							
力	laiʔ3							
墨	mouʔ5							
墨	vaʔ3							
集	tsiʔ5							
术	θuiʔ3							
独	touʔ3							
极	keiʔ3							
族	tsouʔ3							
局	kʰouʔ3							
杂	tsaiʔ3							
杂	tsaʔ3							
学	hiouʔ5							
屐	keiʔ5							
石	θeiʔ5							
湿	θiʔ5							
色	θeiʔ3							
职	tseiʔ3							
福	vouʔ5							
搭	taʔ5							
铁	tʰiʔ5							
吓	hɛʔ5							
壁	piəʔ5							
啄	teiʔ5							
啄	toiʔ5							
锁	θo11							
壮	tsuaŋ45							
沙	θuə33							
煮	tsu11							
神	θin21							
书	tsu33							
直	tiʔ3							
输	θu33							
主	tsu11							
柱	tʰiau42							
数	θiau45							
台	tʰai21							
裕	zui42							
芋	i45							
遇	zi42							
区	kʰi33							
该	kai33							
改	koi11							
菜	tsʰai45							
财	tsʰai21							
袋	tɛ33							
埋	mai21							
□	tai21	埋						
盖	kai45							
贝	pei45							
爱	ai45							
戒	kɛʔ5	训“革”						
革	kɛʔ5							
戒	kai45							
摆	pai21							
派	pʰai45							
牌	pai21							
曝	pʰaʔ3	晒						
制	tsi45							
街	koi33							
蟹	hoi42							
矮	oi11							
败	pai33							
艺	ŋi45							
弟	ti42							
剃	tʰi45							
递	toi42							
梯	tʰui33							
犁	loi21							
泥	ni21							
西	θai33							
系	hi45							
契	kʰoi45							
溪	kʰoi33							
洗	θoi11							
煤	vuə21							
背	pei45							
赔	puə21							
杯	pei33							
烌	hu33	灰						
罪	tsui42							
碎	tsʰui45							
会	hui42							
怪	kuai45							
块	kʰuai45							
坏	huai33							
拐	kuai11							
□	tsʰuə11	歪						
画	iə33							
快	kʰiə45							
话	iə33							
紫	tsi11							
被	pʰuə42							
碑	poi33							
桂	kui45							
肺	pʰei45							
卫	ui45							
岁	huə45							
骑	kʰiə21							
儿	lu21							
纸	tsuə11							
池	ɕi21							
知	tsai33							
刺	ɕi45							
戏	hi45							
屁	pʰui45							
鼻	pʰi33							
徙	θuə11	移动						
二	zi33							
师	ɕi33							
四	θi45							
迟	ti21							
资	ɕi33							
梨	li21							
丝	θi33							
祠	θu21							
字	tsu33							
子	θu11							
饥	ki33							
器	kʰui45							
市	ɕi42							
时	θi21							
试	ɕi45							
事	ɕi42							
柿	tsi21							
治	tsi45							
寺	θi33							
棋	ki21							
记	ki45							
耳	hi42							
亏	kʰui33							
规	kui33							
垂	θui21							
吹	tsʰui33							
季	kui45							
龟	ku33							
锤	tʰui21							
追	tsui33							
醉	tsui45							
类	lui42							
危	ŋui21							
鬼	kui11							
尾	vuə11							
肥	pui21							
费	pʰei45							
飞	pʰei33							
柜	kui42							
位	ui42							
帽	mau45							
□	piə21	抱						
宝	po11							
胃	ui42							
围	ui21							
贵	kui45							
灶	tsau45							
脑	nau11							
道	tau42							
桃	tʰau21							
高	kau33							
悬	kuai21	高						
糙	tsau42							
嫂	θo11							
靠	kʰau45							
熬	ŋau21							
补	pou11							
抓	tsua33							
闹	nau45	~热：热闹						
猫	miau33							
炮	pʰau45							
饱	pa11							
庙	miau53							
票	pʰiə45							
表	piau11							
表	piə11							
校	hiau42							
孝	hiau45							
敲	kʰa45							
抄	tsʰau33							
焦	tsiau33							
绕	zau21							
照	tsiə45							
桥	kiə21							
轿	kiə33							
腰	iə33							
要	iəʔ5							
要	iau45							
钓	tiə45							
偷	tʰau33							
萧	θiau33							
震	tsun45	抖						
走	tsau11							
钩	kau33							
够	kou45							
藕	ŋou11							
酒	tsiou11							
修	θiou33							
妇	pu42	新~：媳妇						
富	pʰu45							
副	pʰu45							
厚	kau42							
臭	ɕiau45							
广	kuaŋ11							
况	kʰuaŋ45							
州	tsiou33							
㾪	θan11	瘦						
绸	tiou21							
抽	ɕiou53							
袖	tsiou53							
球	kʰiu21							
寿	θiou42							
牛	vu21							
休	hiou33							
优	iou33							
南	nan21							
潭	tan21							
贪	tʰan33							
幼	iou45							
□	veiʔ5	丢						
油	iou21							
右	zou42							
拉	la33							
踏	taʔ3							
感	kan11							
含	han21							
暗	an45							
蓝	lan21							
淡	tan42							
毯	tʰan11							
胆	ta11							
鸽	kaiʔ5							
盒	aiʔ3							
咸	kian21							
减	kian11							
杉	θa33							
赚	tsuan53							
蜡	laʔ3							
塔	tʰaʔ5							
喊	han45							
敢	ka11							
插	tsʰaʔ5							
闸	aʔ5							
夹	kʰiaiʔ3							
监	kan33							
甲	kaʔ5							
鸭	aʔ5							
险	hian11							
验	nian42							
钳	kʰian21							
染	zian11							
占	tsian45							
签	ɕian33							
尖	tsian33							
糊	kou21							
欠	kʰian45							
剑	kian45							
折	tseiʔ5							
箬	hiəʔ3							
盐	ian21							
炎	zian33							
厌	ian45							
嫌	hian21							
念	nian33							
甜	tian21							
添	tʰi33							
店	tian45							
严	ŋian21							
摔	θiaʔ5	跌倒						
品	pʰin11							
林	lin21							
犯	pʰan42							
法	pʰaiʔ5							
协	hiaiʔ3							
碟	teiʔ5							
贴	tʰiaiʔ5							
浸	tsin45							
沉	tʰian21							
参	tsʰan33							
针	tsian33							
任	zin42							
汁	tsiaiʔ5							
习	tsiʔ3							
琴	kʰin21							
音	in33							
弹	tʰan21							
急	kiʔ5							
及	kiʔ5							
吸	kiʔ5							
炭	tʰuə45							
兰	lan21							
懒	tuə42							
烂	nuə33							
伞	θuə45							
肝	kuə33							
岸	ŋan42							
汉	han45							
洘	kʰo11	干						
扮	pan42							
汗	kuə33							
达	taiʔ5							
擦	tsʰuəʔ5							
限	han42							
八	peiʔ5							
产	tsʰan11							
铲	tsʰan11							
颜	ŋan21							
奸	kan33							
板	pai11							
扎	tsa53							
杀	θuəʔ5							
□	kʰin11	浅						
铰	ka33	剪						
连	lien21							
棉	mi21							
便	pʰeŋ21							
骗	pʰien45							
变	pien45							
缠	tsaŋ21							
线	θuə45							
鲜	ɕi33							
扇	θi45							
战	tsin42							
善	θeŋ42							
热	zuəʔ3							
设	θeiʔ5							
撤	tsʰeiʔ5							
列	leiʔ5							
灭	meiʔ3							
延	zeŋ21							
片	pʰien45							
扁	peŋ11							
歇	hiəʔ5							
言	ŋien21							
健	kien45							
建	kien45							
孽	keiʔ3							
杰	neiʔ5							
典	tian11							
莲	lien21							
垫	tʰian42							
□	tʰaiʔ5	憋						
烟	ien33							
现	hin33	~旦更：明天						
显	hien11							
牵	kʰan33							
肩	kai33							
先	θai33							
篾	miʔ5							
捏	nɛʔ3							
节	tseiʔ5							
切	tsʰeiʔ5							
截	tseiʔ5							
结	keiʔ5							
搬	puə33							
暖	nun11							
暖	nuan11							
判	pʰuan45							
盘	puə21							
换	uə33							
完	ŋuan21							
欢	huan33							
阔	kʰuəʔ5	宽						
官	kuə33							
算	θui45							
酸	θui33							
乱	lui33							
活	uəʔ3							
夺	tuaiʔ3							
脱	tʰuiʔ5							
末	muaiʔ3							
泼	pʰuəʔ5							
拨	puəʔ5							
碗	uə11							
还	huan21							
惯	kuan45							
关	kuan33							
闩	θuan33							
挖	uaiʔ5							
滑	kuiʔ3							
顽	ŋuan21							
传	tsuan21							
传	tsuan42							
选	θuan11							
选	θeŋ21							
刮	kuaʔ5							
刷	tsʰuəʔ5							
弯	uan33							
□	oŋ21	圆						
权	kʰien21							
船	tsun21							
砖	tsuan33							
软	nui11							
院	zuan42							
万	van33							
糜	muə21							
反	pʰan11							
雪	θeiʔ5							
绝	tsuaiʔ3							
铅	in21							
罚	huaiʔ3							
袜	vaiʔ3							
远	hui42							
原	zuan21							
冤	eŋ33							
月	vuəʔ3							
月	zeiʔ3							
县	kuai33							
越	zeiʔ5							
决	keiʔ5							
新	θin33							
进	tsin45							
邻	lin21							
民	min21							
穷	kiaŋ21							
恩	eŋ33							
恨	hun42							
根	kin33							
吞	tʰun33							
震	tsin45							
陈	tan21							
陈	ɕin21							
镇	tsin45							
认	zin33							
人	zin21							
辰	θin21							
紧	kin11							
银	ŋin21							
引	in11							
匹	pʰiʔ5							
侄	tseiʔ3							
实	θiʔ3							
失	θiʔ5							
吉	kiʔ5							
一	iʔ5							
盆	pʰun21							
隐	un11							
勤	kʰin21							
劲	keŋ53							
筋	kin33							
滚	kun11							
孙	θun33							
□	tsoŋ21	蹲						
墩	tun33							
嫩	nun53							
俊	tsun45							
笋	θun11							
轮	lun21							
卒	tsuiʔ5							
温	un33							
魂	hun21							
婚	hun33							
均	kʰun33							
匀	zun21							
闰	zun33							
纯	tsʰun21							
顺	θun42							
唇	tun21							
准	tsun11							
春	tsʰun33							
蠓	maŋ11	蚊子						
坟	veŋ21							
粪	pun45							
粉	hun11							
橘	kiʔ5							
律	luiʔ3							
物	miʔ3							
物	veiʔ3							
佛	puiʔ3							
运	zun33							
云	hun21							
熏	hun33							
裙	kun21							
军	kun33							
帮	paŋ33							
忙	maŋ21							
汤	tʰo33							
糖	tʰo21							
浪	laŋ53							
仓	tsʰo33							
钢	ko45							
糠	kʰo33							
薄	poʔ3							
托	tʰoʔ5							
作	tsoʔ5							
索	θoʔ5							
各	kouʔ5							
鹤	houʔ5							
娘	niaŋ21							
两	liə11	斤两						
亮	liə45							
亮	liaŋ45							
匠	tsiaŋ53							
抢	ɕiaŋ11							
浆	tsiə45							
疮	tsʰo33							
床	tsʰo21							
壮	tsuaŋ45							
装	tso33							
长	to21							
长	tsiaŋ11							
张	tiə33	量词						
让	zaŋ42							
尝	ɕiaŋ21							
伤	θiaŋ33							
厂	ɕiaŋ11							
章	tsiaŋ33							
霜	θo33							
霜	θiaŋ33							
向	hiaŋ45							
响	hiaŋ11							
姜	kiə33							
秧	o33							
□	kʰon45	痒						
雀	ɕiouʔ5							
削	θiaʔ5							
药	iəʔ3							
约	iouʔ5							
弱	niouʔ3							
□	ŋei42	勺						
黄	ui21							
黄	huaŋ21							
防	pʰaŋ21							
纺	pʰaŋ21							
方	paŋ33	四~						
霍	kʰouʔ5							
郭	kuaʔ5							
王	huaŋ21							
王	ui21							
筐	kʰuaŋ33							
网	maŋ42							
旺	vaŋ42							
旺	vaŋ33							
缚	paʔ3	绑						
项	haŋ42							
窗	tsʰuaŋ33							
降	kiaŋ45							
剥	paʔ5							
僧	tseŋ33							
能	neŋ21							
藤	tin21							
凳	tin45							
灯	teŋ33							
朋	pʰoŋ21							
握	ouʔ5							
壳	kʰaʔ5							
镯	θoʔ3							
角	kaʔ5							
特	teiʔ3							
贼	tsʰaiʔ3							
塞	θaiʔ5							
刻	kʰeiʔ5							
冰	pien33							
证	tseŋ45							
秤	ɕin45							
绳	tsʰeŋ21							
剩	θeŋ42							
升	θeŋ33							
兴	heŋ45							
蝇	θin21							
逼	peiʔ5							
息	θeiʔ5							
测	tsʰeiʔ3							
侧	tsʰeiʔ3							
织	tsiʔ5							
式	θeiʔ5							
国	kouʔ5							
或	houʔ3							
猛	moŋ11							
冷	lɛ11							
生	θɛ33							
省	θeŋ11							
空	kʰaŋ33	坑，洞						
硬	ŋɛ42	骨头~						
拍	pʰai33							
拆	tʰiəʔ5							
择	tseiʔ5							
狭	kʰiaiʔ3							
格	kɛʔ5							
客	kʰɛʔ5							
额	ŋaʔ5							
棚	pʰɛ21							
棚	pʰoŋ21							
争	tsɛ33							
耕	keŋ33							
白	pɛʔ3							
麦	vɛʔ3							
摘	tʰiəʔ5							
策	tsʰɛʔ5							
柄	pɛ45							
兵	piə33							
平	pɛ21							
镜	kiə45							
庆	kʰeŋ45							
明	meŋ21							
影	o11							
饼	piə11							
井	tsɛ11							
清	tsʰeŋ33							
名	meŋ21							
名	miə21							
静	tseŋ42							
姓	θɛ45							
贞	tseŋ33							
整	tseŋ11							
益	eiʔ5							
赢	iə21							
轻	kʰin33							
积	tseiʔ5							
惜	tsʰɛʔ5							
席	θeiʔ3							
定	teŋ45							
瓶	pʰeŋ21							
钉	tan33							
厅	tʰiə33							
挺	tʰeŋ21							
停	tʰeŋ21							
零	leŋ21							
青	tsʰɛ33							
星	tsʰɛ33							
形	heŋ21							
壁	piʔ5							
踢	tʰeiʔ5							
击	kiʔ5							
笛	taiʔ3							
历	leiʔ3							
锡	θeiʔ5							
横	hiə21							
划	iə33							
划	iaʔ3							
荣	zoŋ21							
营	iə21							
营	zoŋ21							
蓬	pʰoŋ21							
东	taŋ33							
懂	toŋ11							
冻	toŋ45							
通	tʰoŋ33							
桶	tʰaŋ11							
铜	taŋ21							
洞	toŋ42							
聋	laŋ21							
粽	tsaŋ45							
葱	tsʰaŋ33							
送	θaŋ45							
孔	kʰoŋ21							
烘	hoŋ33							
红	aŋ21							
翁	aŋ33							
木	mouʔ3							
统	tʰoŋ21							
冬	taŋ33							
啼	tʰi21	哭						
谷	kouʔ5							
读	tʰaʔ3							
鹿	tiaʔ3							
脓	naŋ21							
松	θaŋ33							
松	θoŋ33							
宋	θoŋ45							
毒	taʔ3							
凤	voŋ42							
丰	pʰoŋ33							
丰	voŋ33							
梦	maŋ33							
风	pʰoŋ33							
风	huaŋ33							
虫	tʰaŋ21							
充	tsʰoŋ33							
宫	koŋ33							
雄	hioŋ21							
熊	hioŋ21							
服	pʰouʔ3							
六	laʔ3							
宿	θouʔ5							
竹	tiaʔ5							
畜	tsʰouʔ5							
缩	θiaʔ5							
粥	tsouʔ5							
叔	tsiʔ5							
肉	hiaʔ3							
菊	kʰiaʔ5							
育	zouʔ5							
封	paŋ33							
蜂	voŋ33							
缝	pʰoŋ21							
浓	noŋ45							
龙	liaŋ21							
冲	tsʰoŋ33							
种	tsiaŋ45							
肿	tsiaŋ11							
重	taŋ42							
恭	koŋ33							
共	koŋ42							
凶	hioŋ33							
拥	oŋ45							
足	tsouʔ5							
绿	liaʔ3							
烛	tsiaʔ5							
赎	θiaʔ3							
属	θouʔ3							
曲	kʰiaʔ5							
玉	zouʔ3							
浴	zouʔ5							
筛	tʰai33							
□	θiʔ5	闪						
沃	aʔ5	淋						
露	lou33							
弓	kiaŋ33	龙~：彩虹						
灾	tsai33							
朦	moŋ21	天~光：天亮						
沟	kau33							
湖	ou21							
湖	hu21							
塘	to21							
坎	kʰan21	岸						
黎	loi21	~水：洪水						
坝	pa45							
□	pan42	湿的泥						
灰	huə33							
□	kan45	~水：凉水						
烫	tʰo45							
沸	pui45	~水：开水						
磁	θu21							
□	hin21	~ta33：现在						
□	ta33	hin21~：现在						
□	na33	hin21~：现在						
明	mɛ21	~年：明年						
底	toi11	年~：年底						
昨	tsoʔ3	~日：昨天						
每	mui11							
午	ŋou42							
昼	tau45	头~：中午						
昏	hun33							
正	tsiə33	正月						
元	zien21							
宵	θiau33							
秋	ɕiou33							
农	noŋ21							
星	θɛ33							
期	kʰi21							
□	tiou33	哪个地方，“底路”的合音						
边	pi33							
□	kʰuə33	~边：左边						
央	o33	tau33~：中间						
□	tau33	~央：中间						
脊	tsiəʔ5							
□	θouʔ5	~尾：末尾						
旁	pʰaŋ21							
舷	ki21	边						
荷	ho21							
苹	pʰeŋ21							
杏	heŋ45							
柚	zou45							
榴	liou21							
枣	tsau11							
核	uiʔ5	~桃						
蔗	tsiə45							
老	lau11	~鼠						
稻	tiou42							
菇	kou33							
粟	ɕiaʔ5	稻谷						
麻	mo21	油~						
葵	kʰui21							
