聲母	韻母	聲調	漢字	註釋
s	uo	[3]	署	
s	uo	[5]	素	
s	uo	[5]	訴	
s	uo	[5]	恕	
s	uo	[5]	數	
s	uo	[5]	戍	
s	uo	[7]	蟀	
k	uo	[1]	姑	
k	uo	[1]	辜	
k	uo	[1]	鴣	
k	uo	[1]	菇	
k	uo	[2]	糊	（白）
k	uo	[3]	古	
k	uo	[3]	估	
k	uo	[3]	牯	
k	uo	[3]	股	
k	uo	[3]	鼓	
k	uo	[5]	個	
k	uo	[5]	故	
k	uo	[5]	固	
k	uo	[5]	雇	
k	uo	[5]	顧	
k	uo	[7]	骨	
kʰ	uo	[1]	箍	
kʰ	uo	[1]	枯	
kʰ	uo	[2]	苦	
kʰ	uo	[5]	庫	
kʰ	uo	[5]	褲	
kʰ	uo	[7]	窟	
ŋ	uo	[2]	俄	
ŋ	uo	[2]	吳	
ŋ	uo	[2]	吾	
ŋ	uo	[2]	梧	
ŋ	uo	[4]	五	
ŋ	uo	[4]	午	
ŋ	uo	[6]	誤	
ŋ	uo	[6]	悟	
x	uo	[1]	呼	
x	uo	[2]	胡	
x	uo	[2]	湖	
x	uo	[2]	壺	
x	uo	[2]	糊	（文）
x	uo	[3]	虎	
x	uo	[3]	滸	
x	uo	[5]	戽	
x	uo	[6]	戶	
x	uo	[6]	滬	
x	uo	[6]	互	
x	uo	[6]	護	
x	uo	[7]	忽	
∅	uo	[1]	烏	
∅	uo	[1]	污	
∅	uo	[3]	塢	
∅	uo	[5]	惡	可～
p	ãi	[1]	班	
p	ãi	[1]	斑	
p	ãi	[1]	頒	
p	ãi	[1]	般	
p	ãi	[1]	崩	
p	ãi	[1]	搬	
p	ãi	[2]	盤	
p	ãi	[2]	盆	
p	ãi	[2]	朋	
p	ãi	[2]	彭	
p	ãi	[2]	棚	
p	ãi	[3]	板	（白）
p	ãi	[3]	版	
p	ãi	[3]	反	（白）
p	ãi	[5]	扮	
p	ãi	[5]	半	
p	ãi	[5]	絆	
p	ãi	[5]	柄	
p	ãi	[6]	瓣	
p	ãi	[6]	辦	
p	ãi	[6]	伴	
p	ãi	[6]	叛	
pʰ	ãi	[1]	攀	
pʰ	ãi	[1]	潘	
pʰ	ãi	[1]	烹	
pʰ	ãi	[2]	爿	
pʰ	ãi	[5]	盼	
pʰ	ãi	[5]	判	
pʰ	ãi	[5]	噴	
m	ãi	[1]	蒙	
m	ãi	[2]	蠻	
m	ãi	[2]	瞞	
m	ãi	[2]	饅	
m	ãi	[2]	萌	
m	ãi	[2]	暝	
m	ãi	[4]	滿	
m	ãi	[4]	猛	
m	ãi	[6]	慢	
m	ãi	[6]	幔	
m	ãi	[6]	蔓	
m	ãi	[6]	孟	
m	ãi	[6]	曼	
f	ãi	[1]	翻	
f	ãi	[1]	番	
f	ãi	[2]	凡	
f	ãi	[2]	帆	
f	ãi	[2]	煩	
f	ãi	[2]	繁	
f	ãi	[2]	梵	
f	ãi	[3]	反	
f	ãi	[4]	晚	
f	ãi	[5]	泛	
f	ãi	[5]	販	
f	ãi	[5]	畈	
f	ãi	[6]	范	
f	ãi	[6]	範	
f	ãi	[6]	犯	
f	ãi	[6]	飯	
f	ãi	[6]	萬	
t	ãi	[2]	潭	
t	ãi	[2]	談	
t	ãi	[2]	痰	
t	ãi	[2]	壇	
t	ãi	[2]	彈	
t	ãi	[2]	罈	
t	ãi	[4]	淡	
t	ãi	[6]	誕	
t	ãi	[6]	但	
t	ãi	[6]	憚	
t	ãi	[6]	蛋	
tʰ	ãi	[1]	貪	
tʰ	ãi	[1]	灘	
tʰ	ãi	[1]	攤	
tʰ	ãi	[3]	毯	
tʰ	ãi	[3]	坦	
tʰ	ãi	[4]	探	
tʰ	ãi	[4]	炭	
tʰ	ãi	[4]	歎	
n	ãi	[2]	南	
n	ãi	[2]	男	
n	ãi	[2]	難	
n	ãi	[3]	打	（白）
n	ãi	[6]	難	患～
l	ãi	[1]	耽	
l	ãi	[1]	擔	
l	ãi	[1]	丹	
l	ãi	[1]	單	
l	ãi	[2]	籃	
l	ãi	[2]	藍	
l	ãi	[2]	蘭	
l	ãi	[2]	欄	
l	ãi	[2]	攔	
l	ãi	[2]	婪	
l	ãi	[3]	膽	
l	ãi	[4]	覽	
l	ãi	[4]	攬	
l	ãi	[4]	纜	
l	ãi	[4]	懶	
l	ãi	[5]	擔	
l	ãi	[5]	旦	
l	ãi	[6]	濫	
l	ãi	[6]	爛	
ts	ãi	[1]	爭	
ts	ãi	[1]	箏	
ts	ãi	[2]	蠶	
ts	ãi	[2]	讒	
ts	ãi	[2]	殘	
ts	ãi	[3]	盞	
ts	ãi	[4]	鏨	
ts	ãi	[4]	斬	
ts	ãi	[5]	站	
ts	ãi	[5]	贊	
ts	ãi	[5]	棧	
ts	ãi	[6]	暫	
tsʰ	ãi	[1]	參	
tsʰ	ãi	[1]	攙	
tsʰ	ãi	[1]	餐	
tsʰ	ãi	[1]	撐	
tsʰ	ãi	[3]	慘	
tsʰ	ãi	[3]	鏟	
tsʰ	ãi	[3]	產	
tsʰ	ãi	[5]	燦	
s	ãi	[1]	三	
s	ãi	[1]	杉	
s	ãi	[1]	衫	
s	ãi	[1]	珊	
s	ãi	[1]	生	
s	ãi	[1]	牲	
s	ãi	[1]	甥	
s	ãi	[1]	潺	
s	ãi	[2]	涎	
s	ãi	[3]	散	
s	ãi	[3]	傘	
s	ãi	[3]	省	
s	ãi	[5]	散	分～
k	ãi	[1]	甘	
k	ãi	[1]	柑	
k	ãi	[1]	監	
k	ãi	[1]	干	
k	ãi	[1]	艱	
k	ãi	[1]	奸	
k	ãi	[1]	豇	
k	ãi	[1]	庚	
k	ãi	[1]	羹	
k	ãi	[1]	耕	
k	ãi	[1]	間	
k	ãi	[3]	感	
k	ãi	[3]	敢	
k	ãi	[3]	簡	
k	ãi	[3]	柬	
k	ãi	[3]	揀	
k	ãi	[3]	埂	
k	ãi	[3]	梗	
k	ãi	[3]	耿	
k	ãi	[3]	減	
k	ãi	[5]	監	太～
k	ãi	[5]	艦	
k	ãi	[5]	鑑	
k	ãi	[5]	諫	
k	ãi	[5]	鑒	
kʰ	ãi	[1]	堪	
kʰ	ãi	[1]	刊	
kʰ	ãi	[1]	剛	（白）
kʰ	ãi	[1]	坑	
kʰ	ãi	[3]	坎	
kʰ	ãi	[3]	侃	
kʰ	ãi	[3]	檻	
kʰ	ãi	[5]	看	
ŋ	ãi	[2]	巖	
ŋ	ãi	[2]	顏	
ŋ	ãi	[4]	眼	
ŋ	ãi	[6]	岸	
ŋ	ãi	[6]	雁	
ŋ	ãi	[6]	硬	
∅	ãi	[5]	暗	
p	iãi	[1]	鞭	
p	iãi	[1]	編	
p	iãi	[1]	邊	
p	iãi	[2]	便	～宜
p	iãi	[3]	貶	
p	iãi	[3]	扁	
p	iãi	[3]	匾	
p	iãi	[4]	辮	
p	iãi	[5]	變	
p	iãi	[5]	遍	
p	iãi	[6]	便	
p	iãi	[6]	辯	
pʰ	iãi	[1]	篇	
pʰ	iãi	[1]	偏	
pʰ	iãi	[5]	片	
pʰ	iãi	[5]	騗	
m	iãi	[2]	綿	
m	iãi	[2]	棉	
m	iãi	[2]	眠	
m	iãi	[4]	免	
m	iãi	[4]	娩	
m	iãi	[6]	緬	
m	iãi	[6]	麵	
m	iãi	[6]	面	
t	iãi	[2]	甜	
t	iãi	[2]	田	
t	iãi	[2]	填	
t	iãi	[3]	忝	
t	iãi	[6]	電	
t	iãi	[6]	殿	
t	iãi	[6]	奠	
t	iãi	[6]	佃	
t	iãi	[6]	墊	
tʰ	iãi	[1]	添	
tʰ	iãi	[1]	天	
l	iãi	[1]	顛	
l	iãi	[1]	癲	
l	iãi	[2]	廉	
l	iãi	[2]	鐮	
l	iãi	[2]	連	
l	iãi	[2]	聯	
l	iãi	[2]	憐	
l	iãi	[2]	蓮	
l	iãi	[3]	點	
l	iãi	[3]	典	
l	iãi	[4]	斂	
l	iãi	[4]	臉	
l	iãi	[5]	店	
l	iãi	[6]	殮	
l	iãi	[6]	練	
l	iãi	[6]	鍊	
l	iãi	[6]	戀	
tɕ	iãi	[1]	尖	
tɕ	iãi	[1]	瞻	
tɕ	iãi	[1]	煎	
tɕ	iãi	[1]	箋	
tɕ	iãi	[1]	占	
tɕ	iãi	[2]	錢	
tɕ	iãi	[2]	前	
tɕ	iãi	[3]	剪	
tɕ	iãi	[3]	踐	
tɕ	iãi	[3]	展	
tɕ	iãi	[5]	箭	
tɕ	iãi	[5]	濺	
tɕ	iãi	[5]	戰	
tɕ	iãi	[5]	薦	
tɕ	iãi	[6]	賤	
tɕʰ	iãi	[1]	殲	
tɕʰ	iãi	[1]	遷	
tɕʰ	iãi	[1]	千	
tɕʰ	iãi	[1]	扦	
tɕʰ	iãi	[3]	淺	
tɕʰ	iãi	[5]	懺	
tɕʰ	iãi	[6]	塹	
tɕʰ	iãi	[6]	嶄	
ɕ	iãi	[1]	仙	
ɕ	iãi	[1]	鮮	
ɕ	iãi	[1]	先	
ɕ	iãi	[2]	蟾	
ɕ	iãi	[2]	蟬	
ɕ	iãi	[3]	陝	
ɕ	iãi	[3]	閃	
ɕ	iãi	[3]	癬	
ɕ	iãi	[4]	鱔	
ɕ	iãi	[5]	線	
ɕ	iãi	[5]	扇	
ɕ	iãi	[6]	禪	
ɕ	iãi	[6]	善	
ɕ	iãi	[6]	膳	
ɕ	iãi	[6]	擅	
k	iãi	[1]	兼	
k	iãi	[1]	肩	
k	iãi	[1]	堅	
k	iãi	[1]	鹼	
k	iãi	[2]	鉗	
k	iãi	[2]	乾	
k	iãi	[2]	虔	
k	iãi	[3]	檢	
k	iãi	[3]	繭	
k	iãi	[3]	囝	
k	iãi	[5]	劍	
k	iãi	[5]	建	
k	iãi	[5]	見	
k	iãi	[6]	儉	
k	iãi	[6]	件	
k	iãi	[6]	健	
kʰ	iãi	[1]	謙	
kʰ	iãi	[1]	牽	
kʰ	iãi	[3]	遣	
kʰ	iãi	[5]	歉	
kʰ	iãi	[5]	欠	
ŋ	iãi	[1]	黏	
ŋ	iãi	[1]	粘	
ŋ	iãi	[2]	言	
ŋ	iãi	[2]	年	
ŋ	iãi	[2]	嚴	
ŋ	iãi	[4]	染	
ŋ	iãi	[4]	碾	
ŋ	iãi	[4]	研	
ŋ	iãi	[6]	驗	
ŋ	iãi	[6]	念	
ŋ	iãi	[6]	諺	
ŋ	iãi	[6]	硯	
x	iãi	[1]	掀	
x	iãi	[2]	嫌	
x	iãi	[2]	賢	
x	iãi	[2]	弦	
x	iãi	[3]	險	
x	iãi	[3]	顯	
x	iãi	[5]	憲	
x	iãi	[5]	獻	
x	iãi	[6]	現	
∅	iãi	[1]	丐	
∅	iãi	[1]	淹	
∅	iãi	[1]	閹	
∅	iãi	[1]	醃	
∅	iãi	[1]	煙	
∅	iãi	[2]	檐	
∅	iãi	[2]	鹽	
∅	iãi	[2]	然	
∅	iãi	[2]	延	
∅	iãi	[2]	沿	
∅	iãi	[2]	鉛	
∅	iãi	[3]	冉	
∅	iãi	[3]	掩	
∅	iãi	[3]	演	
∅	iãi	[5]	厭	
∅	iãi	[5]	燕	
∅	iãi	[5]	宴	
∅	iãi	[6]	炎	
∅	iãi	[6]	豔	
∅	iãi	[6]	焰	
t	uãi	[2]	團	
t	uãi	[6]	斷	
t	uãi	[6]	鍛	
t	uãi	[6]	段	
t	uãi	[6]	緞	
tʰ	uãi	[1]	湍	
n	uãi	[4]	暖	
l	uãi	[1]	端	
l	uãi	[2]	鸞	
l	uãi	[3]	短	
l	uãi	[4]	卵	
l	uãi	[5]	斷	決～
l	uãi	[6]	亂	
ts	uãi	[1]	簪	
ts	uãi	[1]	專	
ts	uãi	[1]	磚	
ts	uãi	[2]	全	
ts	uãi	[2]	泉	
ts	uãi	[2]	旋	
ts	uãi	[2]	傳	宣～
ts	uãi	[2]	纏	
ts	uãi	[3]	轉	
ts	uãi	[4]	椽	
ts	uãi	[5]	顫	
ts	uãi	[5]	鑽	
ts	uãi	[5]	纂	
ts	uãi	[6]	撰	
ts	uãi	[6]	傳	自傳
ts	uãi	[6]	篆	
ts	uãi	[6]	𧸖	
tsʰ	uãi	[1]	川	
tsʰ	uãi	[1]	穿	
tsʰ	uãi	[1]	村	
tsʰ	uãi	[5]	篡	
tsʰ	uãi	[5]	串	
tsʰ	uãi	[5]	券	
tsʰ	uãi	[5]	釧	
s	uãi	[1]	酸	
s	uãi	[1]	宣	
s	uãi	[2]	船	
s	uãi	[3]	癬	
s	uãi	[3]	筅	
s	uãi	[3]	選	
s	uãi	[5]	羨	
s	uãi	[5]	算	
s	uãi	[5]	蒜	
s	uãi	[5]	涮	
s	uãi	[5]	巽	
k	uãi	[1]	干	（白）
k	uãi	[1]	竿	（白）
k	uãi	[1]	官	
k	uãi	[1]	觀	
k	uãi	[1]	冠	
k	uãi	[1]	關	
k	uãi	[3]	趕	（白）
k	uãi	[3]	稈	（白）
k	uãi	[3]	管	
k	uãi	[3]	館	
k	uãi	[5]	冠	～軍
k	uãi	[5]	貫	
k	uãi	[5]	灌	
k	uãi	[5]	罐	
k	uãi	[5]	慣	
kʰ	uãi	[1]	寬	
kʰ	uãi	[3]	款	
kʰ	uãi	[3]	緩	
∅	uãi	[1]	安	
∅	uãi	[1]	彎	
∅	uãi	[1]	灣	
∅	uãi	[1]	鞍	
∅	uãi	[2]	頑	
∅	uãi	[2]	橫	
∅	uãi	[3]	皖	
∅	uãi	[3]	碗	
∅	uãi	[3]	腕	
∅	uãi	[3]	挽	
∅	uãi	[3]	宛	
∅	uãi	[3]	婉	
∅	uãi	[5]	按	
∅	uãi	[5]	案	
∅	uãi	[5]	晏	
∅	uãi	[6]	玩	
∅	uãi	[6]	換	
k	yãi	[1]	捐	
k	yãi	[1]	鵑	
k	yãi	[2]	拳	
k	yãi	[2]	權	
k	yãi	[3]	卷	
k	yãi	[3]	捲	
k	yãi	[5]	眷	
k	yãi	[5]	絹	
k	yãi	[6]	倦	
kʰ	yãi	[1]	圈	
kʰ	yãi	[3]	犬	
kʰ	yãi	[5]	勸	
ŋ	yãi	[2]	元	
ŋ	yãi	[2]	原	
ŋ	yãi	[2]	源	
ŋ	yãi	[2]	擰	
ŋ	yãi	[4]	軟	
ŋ	yãi	[4]	阮	
ŋ	yãi	[6]	願	
x	yãi	[2]	弦	
x	yãi	[2]	玄	
x	yãi	[2]	懸	
x	yãi	[2]	舷	
x	yãi	[5]	楦	
∅	yãi	[1]	冤	
∅	yãi	[1]	淵	
∅	yãi	[2]	完	
∅	yãi	[2]	丸	
∅	yãi	[2]	圓	
∅	yãi	[2]	員	
∅	yãi	[2]	緣	
∅	yãi	[2]	袁	
∅	yãi	[2]	園	
∅	yãi	[2]	援	
∅	yãi	[2]	垣	
∅	yãi	[4]	遠	
∅	yãi	[5]	怨	
∅	yãi	[6]	院	
∅	yãi	[6]	縣	
p	ẽi	[1]	彬	
p	ẽi	[1]	賓	
p	ẽi	[1]	奔	
p	ẽi	[1]	冰	
p	ẽi	[1]	兵	
p	ẽi	[1]	濱	
p	ẽi	[1]	斌	
p	ẽi	[2]	貧	
p	ẽi	[2]	頻	
p	ẽi	[2]	平	
p	ẽi	[2]	坪	
p	ẽi	[2]	瓶	
p	ẽi	[2]	屏	
p	ẽi	[2]	萍	
p	ẽi	[3]	稟	
p	ẽi	[3]	丙	
p	ẽi	[3]	秉	
p	ẽi	[5]	殯	
p	ẽi	[5]	糞	
p	ẽi	[5]	柄	
p	ẽi	[5]	併	
p	ẽi	[5]	并	
p	ẽi	[6]	笨	
p	ẽi	[6]	病	
p	ẽi	[6]	並	
pʰ	ẽi	[1]	拼	
pʰ	ẽi	[3]	品	
pʰ	ẽi	[5]	噴	
pʰ	ẽi	[5]	聘	
pʰ	ẽi	[5]	姘	
m	ẽi	[2]	眉	
m	ẽi	[2]	門	
m	ẽi	[2]	蚊	（文）
m	ẽi	[2]	明	
m	ẽi	[2]	名	
m	ẽi	[2]	冥	
m	ẽi	[2]	迷	
m	ẽi	[4]	米	
m	ẽi	[4]	美	
m	ẽi	[4]	憫	
m	ẽi	[4]	敏	
m	ẽi	[4]	皿	
m	ẽi	[6]	悶	
m	ẽi	[6]	問	（白）
m	ẽi	[6]	命	
f	ẽi	[1]	分	
f	ẽi	[1]	芬	
f	ẽi	[1]	紛	
f	ẽi	[2]	焚	
f	ẽi	[2]	墳	
f	ẽi	[2]	（文）	
f	ẽi	[2]	紋	
f	ẽi	[2]	聞	
f	ẽi	[3]	粉	
f	ẽi	[4]	吻	
f	ẽi	[4]	刎	
f	ẽi	[4]	忿	
f	ẽi	[5]	奮	
f	ẽi	[5]	份	
f	ẽi	[6]	問	（文）
t	ẽi	[2]	騰	
t	ẽi	[2]	藤	
t	ẽi	[2]	澄	
t	ẽi	[2]	亭	
t	ẽi	[2]	停	
t	ẽi	[2]	廷	
t	ẽi	[2]	庭	
t	ẽi	[6]	鄧	
t	ẽi	[6]	定	
tʰ	ẽi	[1]	蟶	
tʰ	ẽi	[1]	聽	
tʰ	ẽi	[1]	廳	
tʰ	ẽi	[1]	汀	
tʰ	ẽi	[3]	艇	
tʰ	ẽi	[3]	挺	
n	ẽi	[2]	能	
l	ẽi	[1]	燈	
l	ẽi	[1]	丁	
l	ẽi	[1]	釘	
l	ẽi	[1]	叮	
l	ẽi	[1]	登	
l	ẽi	[2]	林	
l	ẽi	[2]	淋	
l	ẽi	[2]	臨	
l	ẽi	[2]	鄰	
l	ẽi	[2]	鱗	
l	ẽi	[2]	寧	
l	ẽi	[2]	零	
l	ẽi	[2]	鈴	
l	ẽi	[2]	伶	
l	ẽi	[2]	夌	
l	ẽi	[2]	棱	
l	ẽi	[2]	靈	
l	ẽi	[2]	稜	
l	ẽi	[3]	等	
l	ẽi	[3]	鼎	
l	ẽi	[3]	頂	
l	ẽi	[3]	戥	
l	ẽi	[4]	冷	
l	ẽi	[4]	領	
l	ẽi	[4]	嶺	
l	ẽi	[4]	凜	
l	ẽi	[5]	吝	
l	ẽi	[5]	凳	
l	ẽi	[5]	釘	
l	ẽi	[5]	訂	
l	ẽi	[6]	令	
l	ẽi	[6]	另	
ts	ẽi	[1]	針	
ts	ẽi	[1]	真	
ts	ẽi	[1]	憎	
ts	ẽi	[1]	蒸	
ts	ẽi	[1]	精	
ts	ẽi	[1]	晶	
ts	ẽi	[1]	晴	
ts	ẽi	[1]	貞	
ts	ẽi	[1]	偵	
ts	ẽi	[1]	正	～月
ts	ẽi	[2]	沉	
ts	ẽi	[2]	陳	
ts	ẽi	[2]	曾	
ts	ẽi	[2]	層	
ts	ẽi	[2]	懲	
ts	ẽi	[2]	情	
ts	ẽi	[2]	晴	
ts	ẽi	[2]	程	
ts	ẽi	[3]	診	
ts	ẽi	[3]	疹	
ts	ẽi	[3]	衴	
ts	ẽi	[5]	浸	
ts	ẽi	[5]	進	
ts	ẽi	[5]	鎮	
ts	ẽi	[5]	正	
ts	ẽi	[5]	政	
ts	ẽi	[5]	甑	
ts	ẽi	[5]	症	
ts	ẽi	[6]	陣	
ts	ẽi	[6]	贈	
ts	ẽi	[6]	箏	
ts	ẽi	[6]	淨	
ts	ẽi	[6]	鄭	
tsʰ	ẽi	[1]	親	
tsʰ	ẽi	[1]	稱	
tsʰ	ẽi	[1]	清	
tsʰ	ẽi	[1]	青	
tsʰ	ẽi	[3]	請	
tsʰ	ẽi	[5]	襯	
s	ẽi	[1]	心	
s	ẽi	[1]	森	
s	ẽi	[1]	深	
s	ẽi	[1]	辛	
s	ẽi	[1]	新	
s	ẽi	[1]	身	
s	ẽi	[1]	申	
s	ẽi	[1]	伸	
s	ẽi	[1]	僧	
s	ẽi	[1]	升	
s	ẽi	[1]	昇	
s	ẽi	[1]	聲	
s	ẽi	[1]	星	
s	ẽi	[1]	腥	
s	ẽi	[2]	神	
s	ẽi	[2]	辰	
s	ẽi	[2]	晨	
s	ẽi	[2]	臣	
s	ẽi	[2]	乘	
s	ẽi	[2]	繩	
s	ẽi	[2]	承	
s	ẽi	[2]	丞	
s	ẽi	[2]	成	
s	ẽi	[2]	城	
s	ẽi	[2]	誠	
s	ẽi	[3]	審	
s	ẽi	[3]	省	
s	ẽi	[3]	醒	
s	ẽi	[3]	嬸	
s	ẽi	[5]	信	
s	ẽi	[5]	訊	
s	ẽi	[5]	性	
s	ẽi	[5]	姓	
s	ẽi	[5]	聖	
s	ẽi	[6]	腎	
s	ẽi	[6]	慎	
s	ẽi	[6]	盛	
k	ẽi	[1]	跟	
k	ẽi	[1]	根	
k	ẽi	[5]	更	
kʰ	ẽi	[3]	肯	
kʰ	ẽi	[3]	懇	
kʰ	ẽi	[3]	墾	
kʰ	ẽi	[3]	啃	
x	ẽi	[2]	痕	
x	ẽi	[3]	狠	
x	ẽi	[6]	恨	
∅	ẽi	[1]	恩	
k	iẽi	[1]	今	
k	iẽi	[1]	金	
k	iẽi	[1]	巾	
k	iẽi	[1]	斤	
k	iẽi	[1]	京	
k	iẽi	[1]	荊	
k	iẽi	[1]	驚	
k	iẽi	[2]	琴	
k	iẽi	[2]	禽	
k	iẽi	[2]	擒	
k	iẽi	[2]	勤	
k	iẽi	[2]	芹	
k	iẽi	[3]	錦	
k	iẽi	[3]	緊	
k	iẽi	[3]	僅	
k	iẽi	[3]	頸	
k	iẽi	[5]	禁	
k	iẽi	[5]	勁	
k	iẽi	[5]	敬	
k	iẽi	[5]	竟	
k	iẽi	[5]	鏡	
k	iẽi	[5]	徑	
k	iẽi	[6]	妗	
k	iẽi	[6]	近	
k	iẽi	[6]	竟	
kʰ	iẽi	[1]	欽	
kʰ	iẽi	[1]	卿	
kʰ	iẽi	[1]	輕	
kʰ	iẽi	[5]	慶	
x	iẽi	[1]	欣	
x	iẽi	[1]	興	
x	iẽi	[2]	形	
x	iẽi	[2]	型	
x	iẽi	[2]	刑	
x	iẽi	[5]	釁	
∅	iẽi	[1]	音	
∅	iẽi	[1]	陰	
∅	iẽi	[1]	因	
∅	iẽi	[1]	殷	
∅	iẽi	[1]	鶯	
∅	iẽi	[1]	櫻	
∅	iẽi	[1]	英	
∅	iẽi	[1]	嬰	
∅	iẽi	[2]	淫	
∅	iẽi	[2]	寅	
∅	iẽi	[2]	盈	
∅	iẽi	[2]	贏	
∅	iẽi	[3]	飲	
∅	iẽi	[3]	影	
∅	iẽi	[3]	穎	
∅	iẽi	[4]	引	
∅	iẽi	[4]	隱	
∅	iẽi	[5]	蔭	
∅	iẽi	[5]	印	
∅	iẽi	[5]	應	
∅	iẽi	[5]	映	
∅	iẽi	[6]	壬	
∅	iẽi	[6]	任	
∅	iẽi	[6]	賃	
∅	iẽi	[6]	刃	
∅	iẽi	[6]	剩	
∅	iẽi	[6]	孕	
t	uẽi	[2]	豚	
t	uẽi	[6]	盾	
t	uẽi	[6]	鈍	
t	uẽi	[6]	遁	
tʰ	uẽi	[1]	吞	
tʰ	uẽi	[5]	褪	脫也
n	uẽi	[6]	嫩	
l	uẽi	[1]	敦	
l	uẽi	[1]	墩	
l	uẽi	[2]	倫	
l	uẽi	[2]	輪	
l	uẽi	[2]	侖	
l	uẽi	[2]	圇	
l	uẽi	[4]	卵	（白）
l	uẽi	[5]	屯	
l	uẽi	[5]	頓	
l	uẽi	[5]	盹	
l	uẽi	[5]	燉	
l	uẽi	[6]	論	
ts	uẽi	[1]	津	
ts	uẽi	[1]	尊	
ts	uẽi	[1]	樽	
ts	uẽi	[1]	遵	
ts	uẽi	[2]	尋	～地
ts	uẽi	[2]	秦	
ts	uẽi	[2]	存	
ts	uẽi	[3]	準	
ts	uẽi	[4]	儘	
ts	uẽi	[5]	晉	
ts	uẽi	[5]	圳	
ts	uẽi	[5]	俊	
ts	uẽi	[5]	駿	
ts	uẽi	[6]	盡	
tsʰ	uẽi	[1]	侵	
tsʰ	uẽi	[1]	村	
tsʰ	uẽi	[1]	椿	
tsʰ	uẽi	[1]	春	
tsʰ	uẽi	[3]	寢	
tsʰ	uẽi	[3]	忖	
tsʰ	uẽi	[3]	蠢	
tsʰ	uẽi	[5]	寸	
s	uẽi	[1]	孫	
s	uẽi	[1]	荀	
s	uẽi	[2]	旬	
s	uẽi	[2]	巡	
s	uẽi	[2]	脣	
s	uẽi	[2]	純	
s	uẽi	[2]	醇	
s	uẽi	[2]	詢	
s	uẽi	[3]	損	
s	uẽi	[3]	筍	
s	uẽi	[3]	榫	
s	uẽi	[4]	遜	
s	uẽi	[4]	舜	
s	uẽi	[6]	順	
k	uẽi	[3]	滾	
k	uẽi	[5]	棍	
kʰ	uẽi	[1]	昆	
kʰ	uẽi	[1]	坤	
kʰ	uẽi	[3]	綑	
kʰ	uẽi	[3]	囷	
kʰ	uẽi	[5]	困	
kʰ	uẽi	[5]	睏	
x	uẽi	[1]	昏	
x	uẽi	[1]	婚	
x	uẽi	[1]	葷	
x	uẽi	[1]	暈	
x	uẽi	[2]	魂	
x	uẽi	[6]	餛	
x	uẽi	[6]	混	
∅	uẽi	[1]	溫	
∅	uẽi	[1]	瘟	
∅	uẽi	[2]	渾	
∅	uẽi	[3]	隱	
∅	uẽi	[3]	穩	
∅	uẽi	[5]	搵	
k	yẽi	[1]	均	
k	yẽi	[1]	鈞	
k	yẽi	[1]	君	
k	yẽi	[1]	軍	
k	yẽi	[2]	羣	
k	yẽi	[2]	裙	
k	yẽi	[4]	菌	
k	yẽi	[6]	郡	
x	yẽi	[1]	熏	
x	yẽi	[1]	勳	
x	yẽi	[1]	醺	
x	yẽi	[5]	訓	
∅	yẽi	[1]	暈	（文）
∅	yẽi	[2]	勻	
∅	yẽi	[2]	雲	
∅	yẽi	[2]	云	
∅	yẽi	[2]	耘	
∅	yẽi	[4]	允	
∅	yẽi	[4]	永	
∅	yẽi	[4]	泳	
∅	yẽi	[6]	潤	
∅	yẽi	[6]	閏	
∅	yẽi	[6]	韻	
∅	yẽi	[6]	運	
∅	yẽi	[6]	泳	
∅	yẽi	[6]	詠	
p	ãu	[1]	幫	
p	ãu	[1]	邦	
p	ãu	[2]	旁	
p	ãu	[3]	綁	
p	ãu	[3]	榜	
p	ãu	[6]	蚌	
p	ãu	[6]	捧	
pʰ	ãu	[5]	謗	
pʰ	ãu	[5]	胖	
m	ãu	[2]	忙	
m	ãu	[2]	芒	
m	ãu	[2]	茫	
m	ãu	[4]	莽	
m	ãu	[4]	網	（白）
m	ãu	[6]	望	
f	ãu	[1]	方	
f	ãu	[1]	肪	
f	ãu	[1]	芳	
f	ãu	[1]	坊	
f	ãu	[2]	房	
f	ãu	[2]	防	
f	ãu	[2]	亡	
f	ãu	[2]	忘	
f	ãu	[3]	紡	
f	ãu	[3]	仿	
f	ãu	[3]	訪	
f	ãu	[4]	網	（文）
f	ãu	[4]	罔	
f	ãu	[5]	放	
f	ãu	[6]	妄	
f	ãu	[6]	望	
t	ãu	[2]	堂	
t	ãu	[2]	唐	
t	ãu	[2]	糖	
t	ãu	[2]	塘	
t	ãu	[2]	膛	
t	ãu	[6]	蕩	
t	ãu	[6]	盪	
tʰ	ãu	[1]	湯	
tʰ	ãu	[3]	趟	
tʰ	ãu	[3]	倘	
tʰ	ãu	[3]	趟	
tʰ	ãu	[5]	燙	
n	ãu	[2]	囊	
n	ãu	[2]	瓤	
l	ãu	[1]	當	～時
l	ãu	[2]	郎	
l	ãu	[2]	廊	
l	ãu	[2]	狼	
l	ãu	[3]	黨	
l	ãu	[4]	朗	
l	ãu	[5]	當	上～
l	ãu	[6]	浪	
ts	ãu	[1]	贓	
ts	ãu	[1]	裝	
ts	ãu	[1]	樁	
ts	ãu	[2]	藏	
ts	ãu	[2]	腸	（白）
ts	ãu	[5]	藏	
ts	ãu	[5]	葬	
ts	ãu	[5]	壯	
ts	ãu	[5]	髒	
ts	ãu	[6]	狀	
ts	ãu	[6]	撞	
