"拼音"	"IPA"	"調號"	"單字"
"kuao"	"kʰuɑ"	3	"胯[～子：(豬)臀部和大腿之間的部分]垮"
"kuao"	"kʰuɑ"	5	"跨胯[(2)～下]"
"uao"	"uɑ"	1	"窪哇[打～～：用手拍口連發「啊」的逗小孩動作]鴰[老～：烏鴉]挖[(2)～墻]搲[一～：一抓]"
"uao"	"uɑ"	2	"蛙娃"
"uao"	"uɑ"	3	"瓦搲[舀：～水]"
"uao"	"uɑ"	5	"窊[凹：鍋～進去嘚]"
"uao"	"uɑ"	6	"話[(1)話：講話；說：他～得聽；難～：謝謝]"
"uao"	"uɑ"	7	"挖[掏：～耳朵]"
"zhyao"	"tɕyɑ"	1	"抓[(2)～特務]"
"zhyao"	"tɕyɑ"	2	"瘸[(2)～手～腳]"
"shyao"	"ɕyɑ"	1	"靴[(2)套～]"
"boo"	"pø"	7	"伯[(2)～父]百[(3)～貨]佰[(2)几～塊]柏[(2)～油路]北[(2)～朝：朝代名]撥[～錢]鉢"
"poo"	"pʰø"	7	"拍[(2)打～子]迫白[(3)表～]帕[(2)]泊潑"
"moo"	"mø"	7	"麥[(2)針尖對～芒]末沫"
"too"	"dø"	7	"特脫蛻奪[(1)一手～過來]蘀[折斷]"
"loo"	"lø"	2	"玀[～玀：呼豬聲]"
"loo"	"lø"	7	"肋勒捋[捲袖子：扎腳～手]"
"zoo"	"tsø"	1	"遮[(2)～攔]"
"zoo"	"tsø"	5	"蔗[(2)甘～]"
"zoo"	"tsø"	7	"者摘[(2)～要]折[打～]摺哲浙摺"
"coo"	"tsʰø"	1	"車[(2)火]"
"coo"	"tsʰø"	3	"扯[(2)拉～]"
"coo"	"tsʰø"	7	"轍撤徹撮[用箕抓(魚)：～魚]啜[騙、亂說：招搖～騙]擇[(3)抉～]澤[(2)恩～]冊[(2)～封]廁[(3)公～]測[(2)猜～]側[(3)～影]策[(2)～略]拆[(2)～遷]宅"
"soo"	"sø"	1	"奢賒[(2)～欠]"
"soo"	"sø"	2	"蛇[(2)美女～]佘[(2)]"
"soo"	"sø"	5	"射[(2)～擊]麝[(2)]社"
"soo"	"sø"	7	"舌涉折[虧：～本]失[(1)～錢]舍[(2)宿～]攝"
"goo"	"kø"	6	"嗝"
"goo"	"kø"	7	"佮[i[(2)(4)(3)]個～箇個：這個和那個；結交：～得好；～人：偷情；製作、擰成：～繩]合[容量單位：十～一升]葛[(2)～根]"
"koo"	"kʰø"	7	"瞌[(1)～睡]闊渴"
"ngoo"	"ŋø"	7	"㷈[～灰：藏火]罯[封閉、擠壓：白菜～黃嘚]"
"xoo"	"xø"	7	"喝合[～作]盒或活[(2)生～]"
"oo"	"ø"	2	"而兒"
"oo"	"ø"	3	"耳餌洱爾邇"
"oo"	"ø"	6	"二貳"
"bie"	"pie"	1	"標彪膘鏢熛[飛濺：水～到身上]猋[動物疾奔]"
"bie"	"pie"	2	"瓢嫖漂[浮在水面]"
"bie"	"pie"	3	"表錶婊裱"
"bie"	"pie"	5	"熛[濺：油～到面上]"
"pie"	"pʰie"	1	"飄[綢子在箇～]"
"pie"	"pʰie"	3	"瞟漂[～白]"
"pie"	"pʰie"	5	"票漂[～亮]飄[濺：～雨]"
"mie"	"mie"	1	"瞄[(1)～一眼]咩[牛～：呼牛聲]"
"mie"	"mie"	2	"苗描瞄[(2)～準]謀"
"mie"	"mie"	3	"秒渺某藐畝牡"
"mie"	"mie"	5	"妙貿[(1)～易]茂[(1)～密]謬"
"mie"	"mie"	6	"廟"
"die"	"tie"	1	"刁貂雕鵰逗蔸"
"die"	"tie"	2	"調[～味]條頭[剃～；詞綴：石～、磚～]投[～河]"
"die"	"tie"	3	"斗[一～米]抖陡鳥[(1)貓唧～：貓頭鷹]"
"die"	"tie"	5	"釣吊弔掉[丟～]鬥[牛～架；組裝：把椅子～攏；湊：～錢；逆、對着：～噠來(對着幹)]調[(2)～查]"
"die"	"tie"	6	"豆痘調[(1)～頭：轉身]掉[搖：～腦殼；走(貶義)：～來～去]頭"
"tie"	"tʰie"	1	"偷挑"
"tie"	"tʰie"	3	"投[用清水漂洗：把衣～乾]斢[調換]㪗[呼氣；打開：把包～開]"
"tie"	"tʰie"	5	"跳糶透[(1)～氣]"
"tie"	"tʰie"	6	"遢[邋～]"
"lie"	"lie"	1	"摟[～褲腳；抓：貓～他幾爪]纍[～壯：很胖]"
"lie"	"lie"	2	"樓耬撩燎寮[小屋：豬～]嘹僚[～別：乾脆，沒有牽連]獠聊瞭[～亮：聰明]遼療簍[～箕：竹製漏瓢]寥[～～無幾]髏"
"lie"	"lie"	3	"潦了[不得～]簍"
"lie"	"lie"	5	"廖[姓]料[(2)材～]陋[(2)～習]"
"lie"	"lie"	6	"料[(1)棺材；～子：綢緞等布料]陋[(1)醜陋]淚[(1)眼～]漏濾"
"zie"	"tsie"	1	"焦[～人：煩人；～乾：很乾]蕉椒膠[(2)橡～]"
"zie"	"tsie"	2	"樵瞧愁"
"zie"	"tsie"	3	"走剿"
"zie"	"tsie"	5	"醮[打～：道士設壇唸經做法事]𡎺[塞子：瓶～；用力塞：～進去]"
"zie"	"tsie"	6	"噍[嚼]在[(1)～屋裏]"
"cie"	"tsʰie"	1	"搊[～尿：爲老人、病人把尿]劁[閹割：～豬]繰[縫：～褲腳邊]鍬"
"cie"	"tsʰie"	5	"俏悄[(2)～～話]湊奏"
"sie"	"sie"	1	"肖[姓]消宵霄硝銷箾[竹～：竹閂子]蕭簫囂搜蒐餿"
"sie"	"sie"	3	"小"
"sie"	"sie"	5	"笑瘦嘯屑[(2)紙～]肖[惟妙惟～]蟹[(4)]謝[(3)感～]"
"sie"	"sie"	6	"蟹[(3)]"
"zhie"	"tɕie"	1	"交[打～道]郊膠[(3)～東半島；橡膠]茭驕嬌澆溝鉤勾鬮"
"zhie"	"tɕie"	2	"橋喬僑蕎蹺[～腳]"
"zhie"	"tɕie"	3	"交[～夥：合夥]絞狡餃攪繳狗苟枸"
"zhie"	"tɕie"	5	"較[(2)比～]夠構購叫教[(2)～師]校[(1)學～]"
"zhie"	"tɕie"	6	"轎藠[～坨：藠頭]撬[(1)～鎖]"
"chie"	"tɕʰie"	1	"摳[(2)～緊]撬[用木(竹)槓撐起重物的一邊：把石板～起來]蹺[因腿瘸走路不平衡：走路一～一～]瞘[凹：～眼睛]"
"chie"	"tɕʰie"	3	"巧[(2)～合]口"
"chie"	"tɕʰie"	5	"竅扣釦叩寇翹撬[(2)～鎖]"
"gnie"	"ȵie"	1	"摳[(1)挖：～個眼]歐毆慪[賭氣：～嘚氣]"
"gnie"	"ȵie"	2	"堯撓饒鮎[(1)～魚]"
"gnie"	"ȵie"	3	"鳥[(2)鴕～]偶藕嘔"
"gnie"	"ȵie"	5	"漚慪鬧[憋悶：～熱]"
"gnie"	"ȵie"	6	"尿"
"shie"	"ɕie"	2	"餚淆"
"shie"	"ɕie"	3	"曉"
"shie"	"ɕie"	5	"孝[～道]哮效[(2)成～]校[(2)～長]"
"shie"	"ɕie"	6	"效[(1)～果]"
"ie"	"ie"	1	"妖邀耶要[～求]腰幺[用於數目：～二三]"
"ie"	"ie"	2	"窯搖[～手]謠遙姚爻"
"ie"	"ie"	3	"舀[(2)～水]杳野[(2)～生]也[(2)～門：國名]"
"ie"	"ie"	5	"耀要[想～]"
"ie"	"ie"	6	"鷂[～子：鷂鷹]搖[鬆散：橋～～哩]"
"guoo"	"kuø"	7	"國割[～禾，～柴]"
"uoo"	"uø"	7	"活[(1)有生命的：～魚]"
"zhyoo"	"tɕyø"	1	"追錐"
"zhyoo"	"tɕyø"	2	"垂錘[(2)～煉]捶[(2)～打]槌[(2)棒～]"
"zhyoo"	"tɕyø"	5	"綴墜贅"
"zhyoo"	"tɕyø"	7	"掘倔決撅橛噘[男人罵人用字]蕨"
"chyoo"	"tɕʰyø"	1	"吹[(2)～捧]"
"chyoo"	"tɕʰyø"	7	"缺闕"
"shyoo"	"ɕyø"	2	"浮誰[(2)]"
"shyoo"	"ɕyø"	5	"睡[(2)午～]稅"
"shyoo"	"ɕyø"	7	"血說"
"yoo"	"yø"	1	"噦[～～哩：大哭不止]"
"yoo"	"yø"	5	"悅[(2)心～誠服]閱[(2)～兵式]銳瑞粵[(2)兩～：指廣東、廣西]"
"yoo"	"yø"	6	"噦[因過滿而溢出]"
"yoo"	"yø"	7	"越曰粵[(1)～劇]月熱[(2)～門]閱[(1)～讀]悅[(1)喜～]"
"bo"	"po"	1	"波菠玻"
"bo"	"po"	2	"婆蒲[～帽：草帽]菩"
"bo"	"po"	3	"補跛"
"bo"	"po"	5	"布佈怖不簸[把豆子～乾]"
"bo"	"po"	6	"部步簿[帳～]薄[～荷]蒲[菖～]蔔[蘿～]晡[熱～燒天：炎熱夏天]捕[(1)貓～老鼠]脯[胸～]膊[胛～：胳膊]"
"bo"	"po"	7	"博剝駁縛[(2)]"
"po"	"pʰo"	1	"坡鋪[～床]捕[(2)逮～]攴[用棍子、掃把等打]"
"po"	"pʰo"	3	"普譜浦甫脯[果～]"
"po"	"pʰo"	5	"破鋪[～子]瀑[～佈]曝"
"po"	"pʰo"	7	"撲卜[～卦]仆[倒：～到地上]樸勃頗薄[厚～]噗璞伏[身體嚮前靠在物體上：～到桌上]帛剖[(2)解～]"
"mo"	"mo"	1	"摸[(2)～魚]磨[拖延、耗時：他做事好～]"
"mo"	"mo"	2	"模魔磨[～刀]膜"
"mo"	"mo"	3	"母拇"
"mo"	"mo"	5	"募[(2)招～]暮慕墓幕牧"
"mo"	"mo"	6	"募[(1)～錢]磨[麻石～]麼[～哩：什麼]"
"mo"	"mo"	7	"木目穆莫寞"
"do"	"to"	1	"多"
"do"	"to"	2	"駝馱坨[湯圓；團：一～泥巴]"
"do"	"to"	3	"朵[(2)]躲[～雨]"
"do"	"to"	5	"剁[～肉]躲[悄～窩：捉迷藏]惰"
"do"	"to"	6	"舵姼[～孃：母親的姐姐]垛[量詞，疊：一～紙]"
"to"	"tʰo"	1	"拖朵[耳～]"
"to"	"tʰo"	3	"妥橢"
"to"	"tʰo"	5	"唾"
"to"	"tʰo"	7	"托託奪[(2)搶～]庹[成人兩臂平伸的長度]"
"lo"	"lo"	1	"囉[拉攏、討好：要～噠他]"
"lo"	"lo"	2	"羅鑼蘿籮騾螺腡[圓形指紋]挪[(1)～位子]娜[(1)人名用字]捼[搓揉：～衣]"
"lo"	"lo"	3	"裸卵[(2)]"
"lo"	"lo"	5	"囉[助詞：是不是～？]吶[嗩～]"
"lo"	"lo"	6	"糯懦"
"lo"	"lo"	7	"賂洛駱絡烙酪落樂[快～]諾喏"
"zo"	"tso"	2	"昨[(2)～天]"
"zo"	"tso"	3	"左佐[借：～錢]"
"zo"	"tso"	5	"左"
"zo"	"tso"	6	"坐座痤[～瘡]"
"zo"	"tso"	7	"桌作捉[(1)～老鼠]鐲拙"
"co"	"tsʰo"	1	"搓[(2)～衣]"
"co"	"tsʰo"	3	"挫[(1)～折]"
"co"	"tsʰo"	5	"錯措銼挫[(2)～敗]"
"co"	"tsʰo"	7	"昨[(1)～日]鑿濁戳齪[齷～：骯髒]"
"so"	"so"	1	"蓑梭唆嗍"
"so"	"so"	3	"鎖瑣所索[(2)摸～]"
"so"	"so"	7	"索[(1)～子：粗繩]朔塑碩"
"go"	"ko"	1	"歌哥戈鍋"
"go"	"ko"	3	"果箇[～暫：那時、先前]"
"go"	"ko"	5	"個過[(2)～錯]咯[雞～～：雞，小兒語]"
"go"	"ko"	7	"裹角[(1)～落]郭鴿閣擱各葛[(1)諸～：姓]"
"ko"	"kʰo"	1	"窠科柯苛"
"ko"	"kʰo"	3	"可顆棵"
"ko"	"kʰo"	5	"課錁"
"ko"	"kʰo"	7	"擴嗑磕瞌[(2)]敤[打、敲、碰：～他幾下]殼廓確[(1)]"
"ngo"	"ŋo"	1	"愕[愣、驚訝]"
"ngo"	"ŋo"	2	"鵝蛾俄"
"ngo"	"ŋo"	6	"餓"
"ngo"	"ŋo"	7	"惡我[(2)～們]"
"xo"	"xo"	1	"呵[笑聲]豁[不飽滿、空：穀蠻～]窩[(1)被～]"
"xo"	"xo"	2	"和[(2)～氣]河何[～時：什麼時候]荷[～花]"
"xo"	"xo"	3	"火伙夥"
"xo"	"xo"	5	"貨賀[(2)祝～]荷[～蘭]戽"
"xo"	"xo"	6	"禍和[附和：跟噠～]賀[(1)～喜]"
"xo"	"xo"	7	"霍藿豁鶴蠚[蟲蟄人]縛[(1)捆：～柴]嚄[歎詞，表驚訝]"
"o"	"o"	1	"窩[(2)土匪～]屙萵渦蝸喔[～哦：呼風聲]阿[(1)～斗：三國時人名]"
"o"	"o"	2	"何[～哩：怎樣]禾[(2)～苗]"
"o"	"o"	5	"臥鄂鱷"
"o"	"o"	6	"我[(1)～俚：我們]"
"o"	"o"	7	"𤌍[燙：火～一下]握齷"
"zio"	"tsio"	7	"爵嚼[牛～草]"
"cio"	"tsʰio"	5	"嚼[～不動]"
"cio"	"tsʰio"	7	"雀鵲"
"sio"	"sio"	1	"梭[～標]"
"sio"	"sio"	7	"削"
"zhio"	"tɕio"	7	"腳角[(2)一～錢]斫[砍：～樹]着"
"chio"	"tɕʰio"	5	"喌[～～：呼雞聲]"
"chio"	"tɕʰio"	7	"確[(2)的～]卻覺[～悟]"
"gnio"	"ȵio"	7	"弱虐瘧掠"
"shio"	"ɕio"	5	"差[(訓讀)差、醜：衣好～]"
"shio"	"ɕio"	6	"傻[(訓讀)]"
"shio"	"ɕio"	7	"學[～校；模仿說話：～嘰把她聽]"
"io"	"io"	1	"喲[哎～：疼痛時的叫聲]"
"io"	"io"	7	"岳嶽樂[音～]略約葯藥躍若佑[(1)保～]"
"bei"	"pei"	1	"杯[(2)酒～]悲[(2)慈～]碑[(2)里程～]揹[(2)～包袱]"
"bei"	"pei"	2	"培[(2)～訓]陪[(2)～伴]賠[(2)～償]"
"bei"	"pei"	5	"倍[(3)～道]貝[(2)～殼]背[(3)後～]輩[(2)老前～]被[(3)]輩[(4)軍～]秘[(2)～書]"
"bei"	"pei"	6	"倍[(2)加～]背[(2)～誦]被[(2)]備[(3)～課]"
"pei"	"pʰei"	5	"配[(3)～種]佩沛"
"mei"	"mei"	2	"眉[(2)～目]霉[(2)～霉]煤[(2)]梅[(2)～毒]媒[(2)～介]玫"
"mei"	"mei"	3	"每沒美[(2)～名]"
"mei"	"mei"	5	"媚昧妹[(3)～夫]"
"mei"	"mei"	6	"妹[(4)表～]"
"fei"	"fei"	1	"飛非妃徽灰[(2)～暗]恢揮輝"
"fei"	"fei"	2	"肥回[(2)～報]蛔茴[紅薯]"
"fei"	"fei"	3	"匪翡毀譭燬否悔"
"fei"	"fei"	5	"廢肺痱費惠慧晦繪匯[(2)～總]"
"fei"	"fei"	6	"匯[(1)～錢]會[開～]"
"fei"	"fei"	7	"忽[(1)～然]"
"dei"	"tei"	1	"堆[(2)一～紙]嘚[了：喫～]"
"dei"	"tei"	5	"對[(2)～比]隊[(3)～伍]兌[(2)～換]"
"tei"	"tʰei"	1	"推[(2)～廣]"
"tei"	"tʰei"	3	"腿[(2)火～]"
"tei"	"tʰei"	5	"退[(2)～縮]褪[(2)～毛]"
"lei"	"lei"	1	"嘞[表肯定語氣：來不來？來～]"
"lei"	"lei"	2	"雷[(2)～達]擂[(2)打～臺]蕾"
"lei"	"lei"	3	"屢呂磊儡纍[積～]"
"lei"	"lei"	5	"慮淚[(2)～水]類內[(4)～容]累[(3)勞～]"
"lei"	"lei"	6	"累[(2)～人]內[(3)～外]"
"zei"	"tsei"	5	"最[(2)～先]醉[(2)～翁之意不在酒]"
"zei"	"tsei"	6	"罪[(2)～犯]"
"zei"	"tsei"	7	"則[(2)否～]"
"cei"	"tsʰei"	1	"催[(2)～促]崔"
"cei"	"tsʰei"	5	"脆[(2)～弱]粹碎[(2)粉身～骨]瘁悴翠[(2)～綠]趣[(2)～事]"
"sei"	"sei"	1	"雖"
"sei"	"sei"	2	"隋[(2)]隨[(2)跟～]"
"sei"	"sei"	5	"遂隧[(2)～洞]歲[(2)～月]"
"gei"	"kei"	1	"个[的：我～筆]"
"gei"	"kei"	7	"革[(3)改～]給[(3)～面子]隔[(3)～閡]"
"ngei"	"ŋei"	1	"呃[剛～唧：剛纔]"
"xei"	"xei"	1	"齁[發～：發哮喘病]"
"xei"	"xei"	2	"侯喉猴候[火～]"
"xei"	"xei"	5	"候[(2)等～]"
"xei"	"xei"	6	"后後候[(1)時～]"
"ei"	"ei"	1	"哎[應答聲]家[(破讀)多附在以姓氏開頭的地名中：毛～橋、魯～塅、王～里]"
"ei"	"ei"	3	"哎[表驚奇、疑問]"
"ei"	"ei"	7	"哎[招呼聲]"
"guei"	"kuei"	1	"歸規閨龜"
"guei"	"kuei"	2	"葵逵睽"
"guei"	"kuei"	3	"鬼軌詭"
"guei"	"kuei"	5	"鱖桂貴瑰癸"
"guei"	"kuei"	6	"櫃"
"guei"	"kuei"	7	"骨[(1)～頭]"
"kuei"	"kʰuei"	1	"虧盔奎魁"
"kuei"	"kʰuei"	3	"跪"
"kuei"	"kʰuei"	5	"潰愧"
"kuei"	"kʰuei"	7	"核[(1)桃子～]"
"uei"	"uei"	1	"威煨[(2)～牛肉]"
"uei"	"uei"	2	"危桅爲唯維惟違圍微"
"uei"	"uei"	3	"委尾偉葦"
"uei"	"uei"	5	"慰衛僞畏餵猬胃謂渭未[(2)～來]魏[(2)北～]"
"uei"	"uei"	6	"位味未[(1)～時]魏[(1)姓]"
"uei"	"uei"	7	"喂"
"bew"	"pəɯ"	1	"褒包胞苞"
"bew"	"pəɯ"	2	"袍刨[～皮]浮咆炮[油炸]"
"bew"	"pəɯ"	3	"寶保堡飽"
"bew"	"pəɯ"	5	"報豹暴爆瀑[濺出：～油]鮑齙[～牙齒：突出脣外的牙齒]抱[(2)～負]"
"bew"	"pəɯ"	6	"抱[(1)摟～]菢[孵：～細雞]刨[～子]"
"pew"	"pʰəɯ"	1	"拋泡[魚～：魚鰾]"
"pew"	"pʰəɯ"	3	"跑"
"pew"	"pʰəɯ"	5	"雹泡[水～；～茶]炮"
"mew"	"məɯ"	1	"貓"
"mew"	"məɯ"	2	"矛茅錨毛"
"mew"	"məɯ"	3	"卯鉚"
"mew"	"məɯ"	5	"冒茂[(2)]貿[(2)]貌"
"mew"	"məɯ"	6	"冇[沒有]帽[(2)軍～]"
"dew"	"təɯ"	1	"都嘟[撅、突出：～嘴巴]刀"
"dew"	"təɯ"	2	"徒途塗圖屠逃桃堂[～屋]淘掏萄陶綯[牽牛繩]濤"
"dew"	"təɯ"	3	"堵賭肚[動物的肚子]朵[(1)一～花]倒[打～]島搗"
"dew"	"təɯ"	5	"鍍[(2)電～]度[(2)溫～]渡[(2)橫～]妒杜到倒[～水；鑄：～鍋]道[(2)]"
"dew"	"təɯ"	6	"鍍[(1)～金]渡[(1)～船]肚[人的肚子]度[(1)～日子]盜稻道[(1)]兜"
"dew"	"təɯ"	7	"獨[(2)～立]督豚[胖～～哩：很胖]㞘[底：碗～]"
"tew"	"tʰəɯ"	1	"滔叨"
"tew"	"tʰəɯ"	3	"土討"
"tew"	"tʰəɯ"	5	"吐兔透[(2)～明]套導"
"tew"	"tʰəɯ"	7	"禿突讀毒獨[(1)單家～戶]"
"lew"	"ləɯ"	1	"撈[摸碰、做：莫～；拿、給：～壓歲錢]"
"lew"	"ləɯ"	2	"爐蘆廬驢[(2)～馬]奴牢[～房]勞澇癆撈[打～]焯[(訓讀)把菜～噠]"
"lew"	"ləɯ"	3	"努魯櫓鹵滷虜老[～人家；～鼠]惱腦[～殼、～筋]"
"lew"	"ləɯ"	5	"怒鑥[補：～鍋]露[(2)暴～]路[(2)道～]睩[眼睛掃視]腦[頂：屋～上；～殼]佬[貶稱某些人：鄉巴～]"
"lew"	"ləɯ"	6	"路[(1)大～]露[(1)～水]鷺鬧[熱～]"
"lew"	"ləɯ"	7	"六鹿錄綠祿陸"
"zew"	"tsəɯ"	1	"租鄒遭糟"
"zew"	"tsəɯ"	2	"鋤籌[(2)～劃]曹漕槽嘈[吵鬧、纏磨：好～人]"
"zew"	"tsəɯ"	3	"祖組阻早棗爪找皂澡"
"zew"	"tsəɯ"	5	"做皺[(2)～紋]助[(2)幫～]竈罩"
"zew"	"tsəɯ"	6	"助[(1)～興]造[(1)～孽]"
"zew"	"tsəɯ"	7	"足捉[(2)～壞蛋]卒"
"cew"	"tsʰəɯ"	1	"粗初抄鈔綽[匆忙拿起：～根棍打人]操[做～]"
"cew"	"tsʰəɯ"	3	"楚炒吵草"
"cew"	"tsʰəɯ"	5	"醋造[(2)～船]燥躁操[曹～]糙[～米]邀[～伴]"
"cew"	"tsʰəɯ"	7	"族促礎"
"sew"	"səɯ"	1	"蘇甦酥梳疏蔬收稍搔騷臊[尿～氣]梢捎燒筲[～箕：竹製洗菜用具]"
"sew"	"səɯ"	2	"韶苕"
"sew"	"səɯ"	3	"手首守嫂少[多～]掃[(2)～地]"
"sew"	"səɯ"	5	"素授[(2)講～]訴數嗽漱獸[(2)～醫]掃[(1)～把]潲[豬食]邵紹[(2)～興]臊[～子：蓋在米粉、麪條上的菜餚]"
"sew"	"səɯ"	6	"受授[(1)～課]壽紹[(1)介～]"
"sew"	"səɯ"	7	"縮俗宿肅速叔淑屬熟續蜀"
"drew"	"ʈəɯ"	1	"糾周週賙洲州舟招沼昭詔朝[三～：新生兒滿三天]"
"drew"	"ʈəɯ"	2	"綢稠籌[(1)～備]售酬求球仇朝[嚮：～北邊走；～鮮]潮嘲"
"drew"	"ʈəɯ"	3	"九玖久灸韭帚梂[串：一～葡萄]臼[碓～：碓窩]"
"drew"	"ʈəɯ"	5	"救[～命]究晝[上～：上午]咎咒疚柩照召"
"drew"	"ʈəɯ"	6	"舊舅就[(1)我～來]趙兆"
"drew"	"ʈəɯ"	7	"燭菊[(1)～花]竹祝築𡎺[塞：～緊]"
"trew"	"ʈʰəɯ"	1	"丘抽超"
"trew"	"ʈʰəɯ"	3	"丑醜"
"trew"	"ʈʰəɯ"	5	"臭"
"trew"	"ʈʰəɯ"	7	"觸紂麯[(1)酒～]畜[～牲，詈語]蓄[留、積纍：把頭髮～起來]宙軸逐束"
"gew"	"kəɯ"	1	"高茭[～筍：茭白]膏篙羔糕跤[絆～：摔跤]膠[～布]"
"gew"	"kəɯ"	3	"稿搞"
"gew"	"kəɯ"	5	"扷[量：用手～一下]覺[睏～]告膏[～油]教[(1)～書]窖校[用秤稱稱：～秤]"
"gew"	"kəɯ"	6	"搞[～麼哩：幹什麼]个[的：地是平～，我～]"
"kew"	"kʰəɯ"	1	"敲"
"kew"	"kʰəɯ"	3	"考烤巧[(1)輕～：輕鬆]"
"kew"	"kʰəɯ"	5	"靠銬"
"ngew"	"ŋəɯ"	1	"熬[～湯]"
"ngew"	"ŋəɯ"	2	"鰲昂"
"ngew"	"ŋəɯ"	3	"襖齩[醃漬：～黃瓜]"
"ngew"	"ŋəɯ"	5	"傲奧懊坳拗[～脾氣；扭：～嘚腳]凹垇[地名用字]"
"xew"	"xəɯ"	1	"蒿薅[～鋤]"
"xew"	"xəɯ"	2	"號[大哭]豪毫壕籇[捕魚的竹籠子]"
"xew"	"xəɯ"	3	"好"
"xew"	"xəɯ"	5	"浩孝[(1)～順：(夫妻)和睦；帶～]耗好號[(2)～召]"
"xew"	"xəɯ"	6	"號[(1)名字：他喊麼哩～？]"
"ew"	"əɯ"	6	"哦[表領會]"
"ew"	"əɯ"	7	"哦[表應諾：～，就來嘚]"
"diew"	"tiəɯ"	1	"丟"
"liew"	"liəɯ"	1	"溜[滑：地上好～]"
"liew"	"liəɯ"	2	"流劉瀏[～陽]留榴硫琉"
"liew"	"liəɯ"	3	"柳溜[(斜)瞪：眼睛～幾下]"
"liew"	"liəɯ"	5	"綹[幾～頭髮]溜[內行，動作利索：麻～；行：一～樹]餾"
"liew"	"liəɯ"	6	"溜[～子：漏斗]"
"ziew"	"tsiəɯ"	1	"揪[抓；～圞：很圓]"
"ziew"	"tsiəɯ"	2	"囚酋泅"
"ziew"	"tsiəɯ"	3	"酒"
"ziew"	"tsiəɯ"	5	"㲃[擰(物)：～瓶蓋、～衣]揪[掐(人)；～酸：很酸]跼[歪扭不順：～脾氣]"
"ziew"	"tsiəɯ"	6	"就[(2)]袖[(1)～子]"
"ciew"	"tsʰiəɯ"	1	"秋鞦瞅"
"ciew"	"tsʰiəɯ"	6	"泅[打泡～：游泳]鰍"
"siew"	"siəɯ"	1	"羞休[(2)退～]修"
"siew"	"siəɯ"	5	"秀繡鏽袖[(2)]"
"siew"	"siəɯ"	7	"粟"
"gniew"	"ȵiəɯ"	2	"牛"
"gniew"	"ȵiəɯ"	3	"紐扭[(2)～送]"
"gniew"	"ȵiəɯ"	5	"扭[(1)扭動：黃鱔在地上～；～皮：頑皮]"
"gniew"	"ȵiəɯ"	7	"肉"
"shiew"	"ɕiəɯ"	1	"休[(1)～息]"
"shiew"	"ɕiəɯ"	3	"朽"
"shiew"	"ɕiəɯ"	5	"畜[～醫]蓄[～水]獸[(1)野～]嗅[(2)～覺]"
"iew"	"iəɯ"	1	"憂優悠幽"
"iew"	"iəɯ"	2	"尤猶由郵油游遊柔糅揉"
"iew"	"iəɯ"	3	"有友酉"
"iew"	"iəɯ"	5	"柚釉幼誘欲慾育[(1)教～]浴佑[(2)]"
"iew"	"iəɯ"	6	"又右"
"iew"	"iəɯ"	7	"辱獄[(1)地～]黝"
"ban"	"pã"	1	"班斑頒扳般[(2)一～]"
"ban"	"pã"	3	"板闆鈑版舨"
"ban"	"pã"	5	"絆霸[～蠻：勉強、強行]"
"ban"	"pã"	6	"扮辦摒[隨意放置]"
"pan"	"pʰã"	1	"攀"
"pan"	"pʰã"	5	"盼襻鋬[器物上用手提的部分：桶～]"
"man"	"mã"	2	"蠻[橫蠻；很：～好]饅"
"man"	"mã"	3	"晚[排行最小者：～崽]"
"man"	"mã"	5	"漫幔慢[(2)～長]邁"
"man"	"mã"	6	"慢[(1)快～]"
"fan"	"fã"	1	"帆[～布]翻番藩蕃"
"fan"	"fã"	2	"凡帆[用於人名]煩繁樊環還[(2)歸～]"
"fan"	"fã"	3	"反"
"fan"	"fã"	5	"范範販泛氾幻患嬎[下蛋：新～雞婆]"
"fan"	"fã"	6	"飯犯"
"dan"	"tã"	1	"擔[～水]丹單耽覘[抬：～腦殼]鄲簞"
"dan"	"tã"	2	"譚潭[(2)一～水]壇[(2)花～]談痰檀彈"
"dan"	"tã"	3	"膽"
"dan"	"tã"	5	"旦擔[負～]誕淡[(2)～水]蛋[(2)混～]"
"dan"	"tã"	6	"淡[(1)鹹～]蛋[(1)雞～]彈"
"tan"	"tʰã"	1	"灘攤癱"
"tan"	"tʰã"	3	"毯坦"
"tan"	"tʰã"	5	"炭歎蹬[(訓讀)蹬(開)：他喜歡～被窩]"
"lan"	"lã"	2	"男[(2)]難[～易]南[(2)]藍籃攔欄蘭郎[「老人」的合音，你～家：您老人家]闌瀾婪嵐"
"lan"	"lã"	3	"懶攬纜"
"lan"	"lã"	5	"難[睏～]覽欖爛[(2)燦～]濫"
"lan"	"lã"	6	"爛[(1)～衣]"
"zan"	"tsã"	2	"慚蟬[(2)]禪[(2)]殘涎[口水和痰]讒鑱[刺：～手]"
"zan"	"tsã"	3	"盞斬嶄攢[～勁：使勁]搌[挪：～椅子]"
"zan"	"tsã"	5	"贊讚棧灒[下或落(得少)：～幾滴雨]站[(2)～崗]暫[(2)短～]"
"zan"	"tsã"	6	"賺暫[(1)～時]站[(1)車～]"
"can"	"tsʰã"	1	"參攙餐"
"can"	"tsʰã"	3	"慘產鏟剷"
"can"	"tsʰã"	5	"燦"
"san"	"sã"	1	"三叁衫[～袖：袖子]山刪閂[～門]生[(2)後～]"
