汉字	ipa	声母	韵母	声调
中	tɕœŋ55	tɕ	œŋ	陰平55
忠	tɕœŋ55	tɕ	œŋ	陰平55
種	tɕœŋ33	tɕ	œŋ	陰上33
腫	tɕœŋ33	tɕ	œŋ	陰上33
種	tɕœŋ51	tɕ	œŋ	陰去51
眾	tɕœŋ51	tɕ	œŋ	陰去51
中	tɕœŋ51	tɕ	œŋ	陰去51
仲	tɕœŋ21	tɕ	œŋ	陽去21
衝	tɕʰœŋ55	tɕʰ	œŋ	陰平55
充	tɕʰœŋ55	tɕʰ	œŋ	陰平55
蟲	tɕʰœŋ213	tɕʰ	œŋ	陽平213
重	tɕʰœŋ213	tɕʰ	œŋ	陽平213
寵	tɕʰœŋ33	tɕʰ	œŋ	陰上33
重	tɕʰœŋ23	tɕʰ	œŋ	陽上23
勇	ȵœŋ33	ȵ	œŋ	陰上33
崇	ɕœŋ213	ɕ	œŋ	陽平213
供	kœŋ55	k	œŋ	陰平55
公	kœŋ55	k	œŋ	陰平55
工	kœŋ55	k	œŋ	陰平55
功	kœŋ55	k	œŋ	陰平55
攻	kœŋ55	k	œŋ	陰平55
弓	kœŋ55	k	œŋ	陰平55
躬	kœŋ55	k	œŋ	陰平55
宮	kœŋ55	k	œŋ	陰平55
恭	kœŋ55	k	œŋ	陰平55
拱	kœŋ33	k	œŋ	陰上33
貢	kœŋ51	k	œŋ	陰去51
槓	kœŋ51	k	œŋ	陰去51
共	kœŋ21	k	œŋ	陽去21
窮	kʰœŋ213	kʰ	œŋ	陽平213
鞏	kʰœŋ33	kʰ	œŋ	陰上33
胸	hœŋ55	h	œŋ	陰平55
空	hœŋ55	h	œŋ	陰平55
凶	hœŋ55	h	œŋ	陰平55
兇	hœŋ55	h	œŋ	陰平55
紅	hœŋ213	h	œŋ	陽平213
洪	hœŋ213	h	œŋ	陽平213
虹	hœŋ213	h	œŋ	陽平213
雄	hœŋ213	h	œŋ	陽平213
宏	hœŋ213	h	œŋ	陽平213
孔	hœŋ33	h	œŋ	陰上33
恐	hœŋ33	h	œŋ	陰上33
控	hœŋ33	h	œŋ	陰上33
哄	hœŋ33	h	œŋ	陰上33
空	hœŋ51	h	œŋ	陰去51
熊	jœŋ213	j	œŋ	陽平213
絨	jœŋ213	j	œŋ	陽平213
茸	jœŋ213	j	œŋ	陽平213
融	jœŋ213	j	œŋ	陽平213
容	jœŋ213	j	œŋ	陽平213
鎔	jœŋ213	j	œŋ	陽平213
蓉	jœŋ213	j	œŋ	陽平213
用	jœŋ21	j	œŋ	陽去21
翁	øœŋ55	ø	œŋ	陰平55
擁	øœŋ33	ø	œŋ	陰上33
甕	øœŋ51	ø	œŋ	陰去51
崩	paŋ55	p	aŋ	陰平55
彭	pʰaŋ213	pʰ	aŋ	陽平213
膨	pʰaŋ213	pʰ	aŋ	陽平213
棚	pʰaŋ213	pʰ	aŋ	陽平213
朋	pʰaŋ213	pʰ	aŋ	陽平213
憑	pʰaŋ213	pʰ	aŋ	陽平213
猛	maŋ33	m	aŋ	陰上33
孟	maŋ33	m	aŋ	陰上33
轟	vaŋ55	v	aŋ	陰平55
橫	vaŋ213	v	aŋ	陽平213
登	taŋ55	t	aŋ	陰平55
燈	taŋ55	t	aŋ	陰平55
等	taŋ33	t	aŋ	陰上33
凳	taŋ51	t	aŋ	陰去51
鄧	taŋ21	t	aŋ	陽去21
騰	tʰaŋ213	tʰ	aŋ	陽平213
藤	tʰaŋ213	tʰ	aŋ	陽平213
能	naŋ213	n	aŋ	陽平213
冷	laŋ23	l	aŋ	陽上23
增	tsaŋ55	ts	aŋ	陰平55
僧	tsaŋ55	ts	aŋ	陰平55
曾	tsaŋ55	ts	aŋ	陰平55
贈	tsaŋ21	ts	aŋ	陽去21
曾	tsʰaŋ213	tsʰ	aŋ	陽平213
層	tsʰaŋ213	tsʰ	aŋ	陽平213
爭	tɕaŋ55	tɕ	aŋ	陰平55
箏	tɕaŋ55	tɕ	aŋ	陰平55
睜	tɕaŋ55	tɕ	aŋ	陰平55
撐	tɕʰaŋ55	tɕʰ	aŋ	陰平55
橙	tɕʰaŋ213	tɕʰ	aŋ	陽平213
生	ɕaŋ55	ɕ	aŋ	陰平55
牲	ɕaŋ55	ɕ	aŋ	陰平55
甥	ɕaŋ55	ɕ	aŋ	陰平55
省	ɕaŋ33	ɕ	aŋ	陰上33
市	ɕaŋ33	ɕ	aŋ	陰上33
反	ɕaŋ33	ɕ	aŋ	陰上33
江	kaŋ55	k	aŋ	陰平55
羹	kaŋ55	k	aŋ	陰平55
耕	kaŋ55	k	aŋ	陰平55
粳	kaŋ55	k	aŋ	陰平55
更	kaŋ55	k	aŋ	陰平55
庚	kaŋ55	k	aŋ	陰平55
港	kaŋ33	k	aŋ	陰上33
講	kaŋ33	k	aŋ	陰上33
降	kaŋ51	k	aŋ	陰去51
投	kaŋ51	k	aŋ	陰去51
落	kaŋ51	k	aŋ	陰去51
虹	kaŋ51	k	aŋ	陰去51
更	kaŋ51	k	aŋ	陰去51
硬	ŋaŋ21	ŋ	aŋ	陽去21
坑	haŋ55	h	aŋ	陰平55
衡	haŋ55	h	aŋ	陰平55
恒	haŋ213	h	aŋ	陽平213
行	haŋ213	h	aŋ	陽平213
爲	haŋ213	h	aŋ	陽平213
啃	haŋ33	h	aŋ	陰上33
肯	haŋ33	h	aŋ	陰上33
杏	haŋ21	h	aŋ	陽去21
幸	haŋ21	h	aŋ	陽去21
筐	kvaŋ55	kv	aŋ	陰平55
羊	jaŋ213	j	aŋ	陽平213
洋	jaŋ213	j	aŋ	陽平213
揚	jaŋ213	j	aŋ	陽平213
楊	jaŋ213	j	aŋ	陽平213
陽	jaŋ213	j	aŋ	陽平213
養	jaŋ23	j	aŋ	陽上23
癢	jaŋ23	j	aŋ	陽上23
樣	jaŋ21	j	aŋ	陽去21
恙	jaŋ21	j	aŋ	陽去21
幫	pɔŋ55	p	ɔŋ	陰平55
榜	pɔŋ33	p	ɔŋ	陰上33
綁	pɔŋ33	p	ɔŋ	陰上33
旁	pʰɔŋ213	pʰ	ɔŋ	陽平213
忙	mɔŋ213	m	ɔŋ	陽平213
亡	mɔŋ213	m	ɔŋ	陽平213
忘	mɔŋ213	m	ɔŋ	陽平213
網	mɔŋ33	m	ɔŋ	陰上33
望	mɔŋ21	m	ɔŋ	陽去21
方	fɔŋ55	f	ɔŋ	陰平55
芳	fɔŋ55	f	ɔŋ	陰平55
妨	fɔŋ213	f	ɔŋ	陽平213
防	fɔŋ213	f	ɔŋ	陽平213
房	fɔŋ213	f	ɔŋ	陽平213
倣	fɔŋ33	f	ɔŋ	陰上33
紡	fɔŋ33	f	ɔŋ	陰上33
彷	fɔŋ33	f	ɔŋ	陰上33
仿	fɔŋ33	f	ɔŋ	陰上33
訪	fɔŋ33	f	ɔŋ	陰上33
放	fɔŋ51	f	ɔŋ	陰去51
謊	vɔŋ55	v	ɔŋ	陰平55
汪	vɔŋ55	v	ɔŋ	陰平55
荒	vɔŋ55	v	ɔŋ	陰平55
慌	vɔŋ55	v	ɔŋ	陰平55
王	vɔŋ213	v	ɔŋ	陽平213
黃	vɔŋ213	v	ɔŋ	陽平213
皇	vɔŋ213	v	ɔŋ	陽平213
蝗	vɔŋ213	v	ɔŋ	陽平213
往	vɔŋ33	v	ɔŋ	陰上33
旺	vɔŋ21	v	ɔŋ	陽去21
當	tɔŋ55	t	ɔŋ	陰平55
黨	tɔŋ33	t	ɔŋ	陰上33
擋	tɔŋ33	t	ɔŋ	陰上33
當	tɔŋ51	t	ɔŋ	陰去51
湯	tʰɔŋ55	tʰ	ɔŋ	陰平55
堂	tʰɔŋ213	tʰ	ɔŋ	陽平213
唐	tʰɔŋ213	tʰ	ɔŋ	陽平213
糖	tʰɔŋ213	tʰ	ɔŋ	陽平213
塘	tʰɔŋ213	tʰ	ɔŋ	陽平213
搪	tʰɔŋ213	tʰ	ɔŋ	陽平213
倘	tʰɔŋ33	tʰ	ɔŋ	陰上33
躺	tʰɔŋ33	tʰ	ɔŋ	陰上33
燙	tʰɔŋ51	tʰ	ɔŋ	陰去51
趟	tʰɔŋ51	tʰ	ɔŋ	陰去51
瓤	nɔŋ55	n	ɔŋ	陰平55
囊	nɔŋ213	n	ɔŋ	陽平213
郎	lɔŋ213	l	ɔŋ	陽平213
廊	lɔŋ213	l	ɔŋ	陽平213
狼	lɔŋ213	l	ɔŋ	陽平213
浪	lɔŋ21	l	ɔŋ	陽去21
贜	tsɔŋ55	ts	ɔŋ	陰平55
髒	tsɔŋ55	ts	ɔŋ	陰平55
葬	tsɔŋ51	ts	ɔŋ	陰去51
藏	tsɔŋ21	ts	ɔŋ	陽去21
臟	tsɔŋ21	ts	ɔŋ	陽去21
倉	tsʰɔŋ55	tsʰ	ɔŋ	陰平55
蒼	tsʰɔŋ55	tsʰ	ɔŋ	陰平55
藏	tsʰɔŋ213	tsʰ	ɔŋ	陽平213
桑	sɔŋ55	s	ɔŋ	陰平55
嗓	sɔŋ55	s	ɔŋ	陰平55
霜	sɔŋ55	s	ɔŋ	陰平55
喪	sɔŋ51	s	ɔŋ	陰去51
樁	tɕɔŋ55	tɕ	ɔŋ	陰平55
莊	tɕɔŋ55	tɕ	ɔŋ	陰平55
裝	tɕɔŋ55	tɕ	ɔŋ	陰平55
壯	tɕɔŋ51	tɕ	ɔŋ	陰去51
撞	tɕɔŋ21	tɕ	ɔŋ	陽去21
窗	tɕʰɔŋ55	tɕʰ	ɔŋ	陰平55
瘡	tɕʰɔŋ55	tɕʰ	ɔŋ	陰平55
廠	tɕʰɔŋ33	tɕʰ	ɔŋ	陰上33
闖	tɕʰɔŋ33	tɕʰ	ɔŋ	陰上33
創	tɕʰɔŋ33	tɕʰ	ɔŋ	陰上33
雙	ɕɔŋ55	ɕ	ɔŋ	陰平55
牀	ɕɔŋ213	ɕ	ɔŋ	陽平213
爽	ɕɔŋ33	ɕ	ɔŋ	陰上33
狀	ɕɔŋ21	ɕ	ɔŋ	陽去21
肛	kɔŋ55	k	ɔŋ	陰平55
扛	kɔŋ55	k	ɔŋ	陰平55
岡	kɔŋ55	k	ɔŋ	陰平55
剛	kɔŋ55	k	ɔŋ	陰平55
綱	kɔŋ55	k	ɔŋ	陰平55
缸	kɔŋ55	k	ɔŋ	陰平55
鋼	kɔŋ51	k	ɔŋ	陰去51
慷	kʰɔŋ55	kʰ	ɔŋ	陰平55
狂	kʰɔŋ213	kʰ	ɔŋ	陽平213
逛	kʰɔŋ213	kʰ	ɔŋ	陽平213
杭	kʰɔŋ213	kʰ	ɔŋ	陽平213
航	kʰɔŋ213	kʰ	ɔŋ	陽平213
抗	kʰɔŋ33	kʰ	ɔŋ	陰上33
況	kʰɔŋ51	kʰ	ɔŋ	陰去51
礦	kʰɔŋ51	kʰ	ɔŋ	陰去51
擴	kʰɔŋ51	kʰ	ɔŋ	陰去51
炕	kʰɔŋ51	kʰ	ɔŋ	陰去51
昂	ŋɔŋ55	ŋ	ɔŋ	陰平55
康	hɔŋ55	h	ɔŋ	陰平55
糠	hɔŋ55	h	ɔŋ	陰平55
行	hɔŋ213	h	ɔŋ	陽平213
烘	hɔŋ51	h	ɔŋ	陰去51
巷	hɔŋ21	h	ɔŋ	陽去21
項	hɔŋ21	h	ɔŋ	陽去21
光	kvɔŋ55	kv	ɔŋ	陰平55
晃	kvɔŋ55	kv	ɔŋ	陰平55
廣	kvɔŋ33	kv	ɔŋ	陰上33
骯	øɔŋ55	ø	ɔŋ	陰平55
娘	niaŋ55	n	iaŋ	陰平55
良	liaŋ213	l	iaŋ	陽平213
涼	liaŋ213	l	iaŋ	陽平213
量	liaŋ213	l	iaŋ	陽平213
糧	liaŋ213	l	iaŋ	陽平213
梁	liaŋ213	l	iaŋ	陽平213
粱	liaŋ213	l	iaŋ	陽平213
兩	liaŋ33	l	iaŋ	陰上33
輛	liaŋ33	l	iaŋ	陰上33
亮	liaŋ21	l	iaŋ	陽去21
諒	liaŋ21	l	iaŋ	陽去21
量	liaŋ21	l	iaŋ	陽去21
將	tsiaŋ55	ts	iaŋ	陰平55
漿	tsiaŋ55	ts	iaŋ	陰平55
獎	tsiaŋ33	ts	iaŋ	陰上33
醬	tsiaŋ51	ts	iaŋ	陰去51
將	tsiaŋ51	ts	iaŋ	陰去51
匠	tsiaŋ21	ts	iaŋ	陽去21
像	tsiaŋ21	ts	iaŋ	陽去21
象	tsiaŋ21	ts	iaŋ	陽去21
橡	tsiaŋ21	ts	iaŋ	陽去21
槍	tsʰiaŋ55	tsʰ	iaŋ	陰平55
牆	tsʰiaŋ213	tsʰ	iaŋ	陽平213
詳	tsʰiaŋ213	tsʰ	iaŋ	陽平213
祥	tsʰiaŋ213	tsʰ	iaŋ	陽平213
翔	tsʰiaŋ213	tsʰ	iaŋ	陽平213
搶	tsʰiaŋ33	tsʰ	iaŋ	陰上33
嗆	tsʰiaŋ51	tsʰ	iaŋ	陰去51
箱	siaŋ55	s	iaŋ	陰平55
廂	siaŋ55	s	iaŋ	陰平55
湘	siaŋ55	s	iaŋ	陰平55
襄	siaŋ55	s	iaŋ	陰平55
鑲	siaŋ55	s	iaŋ	陰平55
相	siaŋ55	s	iaŋ	陰平55
想	siaŋ33	s	iaŋ	陰上33
相	siaŋ51	s	iaŋ	陰去51
張	tɕiaŋ55	tɕ	iaŋ	陰平55
章	tɕiaŋ55	tɕ	iaŋ	陰平55
樟	tɕiaŋ55	tɕ	iaŋ	陰平55
長	tɕiaŋ33	tɕ	iaŋ	陰上33
掌	tɕiaŋ33	tɕ	iaŋ	陰上33
漲	tɕiaŋ51	tɕ	iaŋ	陰去51
帳	tɕiaŋ51	tɕ	iaŋ	陰去51
賬	tɕiaŋ51	tɕ	iaŋ	陰去51
脹	tɕiaŋ51	tɕ	iaŋ	陰去51
障	tɕiaŋ51	tɕ	iaŋ	陰去51
仗	tɕiaŋ51	tɕ	iaŋ	陰去51
丈	tɕiaŋ21	tɕ	iaŋ	陽去21
杖	tɕiaŋ21	tɕ	iaŋ	陽去21
昌	tɕʰiaŋ55	tɕʰ	iaŋ	陰平55
倡	tɕʰiaŋ55	tɕʰ	iaŋ	陰平55
長	tɕʰiaŋ213	tɕʰ	iaŋ	陽平213
腸	tɕʰiaŋ213	tɕʰ	iaŋ	陽平213
塲	tɕʰiaŋ213	tɕʰ	iaŋ	陽平213
暢	tɕʰiaŋ33	tɕʰ	iaŋ	陰上33
唱	tɕʰiaŋ51	tɕʰ	iaŋ	陰去51
壤	ȵiaŋ33	ȵ	iaŋ	陰上33
攘	ȵiaŋ33	ȵ	iaŋ	陰上33
讓	ȵiaŋ21	ȵ	iaŋ	陽去21
商	ɕiaŋ55	ɕ	iaŋ	陰平55
傷	ɕiaŋ55	ɕ	iaŋ	陰平55
常	ɕiaŋ213	ɕ	iaŋ	陽平213
嘗	ɕiaŋ213	ɕ	iaŋ	陽平213
償	ɕiaŋ33	ɕ	iaŋ	陰上33
賞	ɕiaŋ33	ɕ	iaŋ	陰上33
尚	ɕiaŋ23	ɕ	iaŋ	陽上23
上	ɕiaŋ21	ɕ	iaŋ	陽去21
動	ɕiaŋ21	ɕ	iaŋ	陽去21
名	ɕiaŋ21	ɕ	iaŋ	陽去21
姜	kiaŋ55	k	iaŋ	陰平55
薑	kiaŋ55	k	iaŋ	陰平55
疆	kʰiaŋ55	kʰ	iaŋ	陰平55
僵	kʰiaŋ55	kʰ	iaŋ	陰平55
腔	kʰiaŋ55	kʰ	iaŋ	陰平55
強	kʰiaŋ33	kʰ	iaŋ	陰上33
香	hiaŋ55	h	iaŋ	陰平55
鄉	hiaŋ55	h	iaŋ	陰平55
央	hiaŋ55	h	iaŋ	陰平55
秧	hiaŋ55	h	iaŋ	陰平55
殃	hiaŋ55	h	iaŋ	陰平55
享	hiaŋ33	h	iaŋ	陰上33
響	hiaŋ33	h	iaŋ	陰上33
餉	hiaŋ33	h	iaŋ	陰上33
向	hiaŋ51	h	iaŋ	陰去51
鼈	pit4	p	it	上陰入4
必	pit4	p	it	上陰入4
別	pit2	p	it	下陽入2
筆	pit4	p	it	上陰入4
畢	pit4	p	it	上陰入4
不	pit4	p	it	上陰入4
撇	pʰit4	pʰ	it	上陰入4
匹	pʰit4	pʰ	it	上陰入4
滅	mit2	m	it	下陽入2
密	mit4	m	it	上陰入4
蜜	mit4	m	it	上陰入4
勿	mit3	m	it	下陰入3
物	mit3	m	it	下陰入3
佛	fit3	f	it	下陰入3
核	vit3	v	it	下陰入3
跌	tit4	t	it	上陰入4
鐵	tʰit4	tʰ	it	上陰入4
突	tʰit3	tʰ	it	下陰入3
揑	nit2	n	it	下陽入2
列	lit2	l	it	下陽入2
烈	lit2	l	it	下陽入2
裂	lit2	l	it	下陽入2
栗	lit3	l	it	下陰入3
律	lit3	l	it	下陰入3
節	tsit4	ts	it	上陰入4
絕	tsit2	ts	it	下陽入2
截	tsit2	ts	it	下陽入2
卒	tsit4	ts	it	上陰入4
切	tsʰit4	tsʰ	it	上陰入4
七	tsʰit4	tsʰ	it	上陰入4
漆	tsʰit4	tsʰ	it	上陰入4
疾	tsʰit3	tsʰ	it	下陰入3
雪	sit4	s	it	上陰入4
薛	sit4	s	it	上陰入4
泄	sit4	s	it	上陰入4
摔	sit4	s	it	上陰入4
率	sit4	s	it	上陰入4
瑟	sit4	s	it	上陰入4
拙	tɕit4	tɕ	it	上陰入4
折	tɕit4	tɕ	it	上陰入4
浙	tɕit4	tɕ	it	上陰入4
哲	tɕit4	tɕ	it	上陰入4
質	tɕit4	tɕ	it	上陰入4
徹	tɕʰit4	tɕʰ	it	上陰入4
撤	tɕʰit4	tɕʰ	it	上陰入4
出	tɕʰit4	tɕʰ	it	上陰入4
姪	tɕʰit3	tɕʰ	it	下陰入3
月	ȵit2	ȵ	it	下陽入2
熱	ȵit2	ȵ	it	下陽入2
日	ȵit3	ȵ	it	下陰入3
設	ɕit4	ɕ	it	上陰入4
說	ɕit4	ɕ	it	上陰入4
舌	ɕit2	ɕ	it	下陽入2
失	ɕit4	ɕ	it	上陰入4
室	ɕit4	ɕ	it	上陰入4
蝨	ɕit4	ɕ	it	上陰入4
術	ɕit3	ɕ	it	下陰入3
述	ɕit3	ɕ	it	下陰入3
實	ɕit3	ɕ	it	下陰入3
結	kit4	k	it	上陰入4
潔	kit4	k	it	上陰入4
傑	kit2	k	it	下陽入2
吉	kit4	k	it	上陰入4
缺	kʰit4	kʰ	it	上陰入4
決	kʰit4	kʰ	it	上陰入4
血	hit4	h	it	上陰入4
歇	hit4	h	it	上陰入4
乙	hit4	h	it	上陰入4
橘	kvit4	kv	it	上陰入4
骨	kvit4	kv	it	上陰入4
屈	kʰvit4	kʰv	it	上陰入4
忽	kʰvit4	kʰv	it	上陰入4
噎	jit4	j	it	上陰入4
一	jit4	j	it	上陰入4
悅	øit2	ø	it	下陽入2
閱	øit2	ø	it	下陽入2
越	øit2	ø	it	下陽入2
法	fip3	f	ip	下陰入3
答	tip3	t	ip	下陰入3
搭	tip3	t	ip	下陰入3
踏	tip2	t	ip	下陽入2
帖	tʰip4	tʰ	ip	上陰入4
貼	tʰip4	tʰ	ip	上陰入4
疊	tʰip2	tʰ	ip	下陽入2
蝶	tʰip2	tʰ	ip	下陽入2
諜	tʰip2	tʰ	ip	下陽入2
碟	tʰip2	tʰ	ip	下陽入2
塔	tʰip3	tʰ	ip	下陰入3
塌	tʰip3	tʰ	ip	下陰入3
納	nip2	n	ip	下陽入2
獵	lip2	l	ip	下陽入2
粒	lip4	l	ip	上陰入4
立	lip3	l	ip	下陰入3
臘	lip2	l	ip	下陽入2
接	tsip4	ts	ip	上陰入4
恰	tsip3	ts	ip	下陰入3
雜	tsip2	ts	ip	下陽入2
集	tsʰip3	tsʰ	ip	下陰入3
習	tsʰip3	tsʰ	ip	下陰入3
吸	tɕip4	tɕ	ip	上陰入4
急	tɕip4	tɕ	ip	上陰入4
級	tɕip4	tɕ	ip	上陰入4
給	tɕip4	tɕ	ip	上陰入4
執	tɕip4	tɕ	ip	上陰入4
汁	tɕip4	tɕ	ip	上陰入4
閘	tɕip2	tɕ	ip	下陽入2
鍘	tɕip2	tɕ	ip	下陽入2
插	tɕʰip3	tɕʰ	ip	下陰入3
及	tɕʰip2	tɕʰ	ip	下陽入2
業	ȵip2	ȵ	ip	下陽入2
入	ȵip3	ȵ	ip	下陰入3
涉	ɕip2	ɕ	ip	下陽入2
濕	ɕip4	ɕ	ip	上陰入4
十	ɕip3	ɕ	ip	下陰入3
拾	ɕip3	ɕ	ip	下陰入3
澀	kip4	k	ip	上陰入4
甲	kip3	k	ip	下陰入3
裌	kip3	k	ip	下陰入3
鴿	kip3	k	ip	下陰入3
夾	kip3	k	ip	下陰入3
及	kʰip2	kʰ	ip	下陽入2
又	kʰip2	kʰ	ip	下陽入2
協	hip4	h	ip	上陰入4
恰	hip3	h	ip	下陰入3
又	hip3	h	ip	下陰入3
夾	hip2	h	ip	下陽入2
合	hip2	h	ip	下陽入2
匣	hip2	h	ip	下陽入2
盒	hip2	h	ip	下陽入2
醃	jip4	j	ip	上陰入4
葉	jip2	j	ip	下陽入2
鴨	jip3	j	ip	下陰入3
押	jip3	j	ip	下陰入3
撥	put4	p	ut	上陰入4
八	put3	p	ut	下陰入3
拔	put2	p	ut	下陽入2
潑	pʰut4	pʰ	ut	上陰入4
沒	mut2	m	ut	下陽入2
末	mut2	m	ut	下陽入2
沫	mut2	m	ut	下陽入2
襪	mut2	m	ut	下陽入2
抹	mut2	m	ut	下陽入2
髪	fut3	f	ut	下陰入3
發	fut3	f	ut	下陰入3
乏	fut2	f	ut	下陽入2
罰	fut2	f	ut	下陽入2
活	vut2	v	ut	下陽入2
挖	vut3	v	ut	下陰入3
滑	vut2	v	ut	下陽入2
奪	tut2	t	ut	下陽入2
達	tut2	t	ut	下陽入2
脫	tʰut4	tʰ	ut	上陰入4
劣	lut4	l	ut	上陰入4
辣	lut2	l	ut	下陽入2
擦	tsʰut3	tsʰ	ut	下陰入3
扎	tɕut3	tɕ	ut	下陰入3
札	tɕut3	tɕ	ut	下陰入3
紮	tɕut3	tɕ	ut	下陰入3
察	tɕʰut3	tɕʰ	ut	下陰入3
殺	ɕut3	ɕ	ut	下陰入3
刷	ɕut3	ɕ	ut	下陰入3
割	kut3	k	ut	下陰入3
轄	kʰut3	kʰ	ut	下陰入3
瞎	kʰut3	kʰ	ut	下陰入3
闊	hut4	h	ut	上陰入4
渴	hut3	h	ut	下陰入3
括	kvut3	kv	ut	下陰入3
刮	kvut3	kv	ut	下陰入3
壓	øut3	ø	ut	下陰入3
逼	pɛk4	p	ɛk	上陰入4
璧	pɛk4	p	ɛk	上陰入4
壁	pɛk4	p	ɛk	上陰入4
劈	pɛk4	p	ɛk	上陰入4
迫	pɛk4	p	ɛk	上陰入4
僕	pʰɛk3	pʰ	ɛk	下陰入3
木	mɛk3	m	ɛk	下陰入3
目	mɛk3	m	ɛk	下陰入3
牧	mɛk3	m	ɛk	下陰入3
福	fɛk4	f	ɛk	上陰入4
復	fɛk4	f	ɛk	上陰入4
腹	fɛk4	f	ɛk	上陰入4
服	fɛk3	f	ɛk	下陰入3
伏	fɛk3	f	ɛk	下陰入3
域	vɛk3	v	ɛk	下陰入3
疫	vɛk3	v	ɛk	下陰入3
役	vɛk3	v	ɛk	下陰入3
滴	tɛk4	t	ɛk	上陰入4
的	tɛk4	t	ɛk	上陰入4
踢	tʰɛk4	tʰ	ɛk	上陰入4
剔	tʰɛk4	tʰ	ɛk	上陰入4
敵	tʰɛk3	tʰ	ɛk	下陰入3
狄	tʰɛk3	tʰ	ɛk	下陰入3
笛	tʰɛk3	tʰ	ɛk	下陰入3
禿	tʰɛk4	tʰ	ɛk	上陰入4
獨	tʰɛk3	tʰ	ɛk	下陰入3
讀	tʰɛk3	tʰ	ɛk	下陰入3
毒	tʰɛk3	tʰ	ɛk	下陰入3
力	lɛk3	l	ɛk	下陰入3
歷	lɛk3	l	ɛk	下陰入3
曆	lɛk3	l	ɛk	下陰入3
綠	lɛk3	l	ɛk	下陰入3
鹿	lɛk3	l	ɛk	下陰入3
祿	lɛk3	l	ɛk	下陰入3
錄	lɛk3	l	ɛk	下陰入3
陸	lɛk3	l	ɛk	下陰入3
積	tsɛk4	ts	ɛk	上陰入4
績	tsɛk4	ts	ɛk	上陰入4
即	tsɛk4	ts	ɛk	上陰入4
脊	tsɛk4	ts	ɛk	上陰入4
跡	tsɛk4	ts	ɛk	上陰入4
蹟	tsɛk4	ts	ɛk	上陰入4
籍	tsʰɛk3	tsʰ	ɛk	下陰入3
席	tsʰɛk3	tsʰ	ɛk	下陰入3
昨	tsʰɛk3	tsʰ	ɛk	下陰入3
族	tsʰɛk3	tsʰ	ɛk	下陰入3
續	tsʰɛk3	tsʰ	ɛk	下陰入3
俗	tsʰɛk3	tsʰ	ɛk	下陰入3
析	sɛk4	s	ɛk	上陰入4
息	sɛk4	s	ɛk	上陰入4
熄	sɛk4	s	ɛk	上陰入4
惜	sɛk4	s	ɛk	上陰入4
錫	sɛk4	s	ɛk	上陰入4
嗇	sɛk4	s	ɛk	上陰入4
釋	sɛk4	s	ɛk	上陰入4
宿	sɛk4	s	ɛk	上陰入4
速	sɛk4	s	ɛk	上陰入4
粟	sɛk4	s	ɛk	上陰入4
織	tɕɛk4	tɕ	ɛk	上陰入4
隻	tɕɛk4	tɕ	ɛk	上陰入4
職	tɕɛk4	tɕ	ɛk	上陰入4
粥	tɕɛk4	tɕ	ɛk	上陰入4
鐲	tɕɛk4	tɕ	ɛk	上陰入4
竹	tɕɛk4	tɕ	ɛk	上陰入4
燭	tɕɛk4	tɕ	ɛk	上陰入4
觸	tɕɛk4	tɕ	ɛk	上陰入4
祝	tɕɛk4	tɕ	ɛk	上陰入4
囑	tɕɛk4	tɕ	ɛk	上陰入4
尺	tɕʰɛk4	tɕʰ	ɛk	上陰入4
赤	tɕʰɛk4	tɕʰ	ɛk	上陰入4
值	tɕʰɛk3	tɕʰ	ɛk	下陰入3
植	tɕʰɛk3	tɕʰ	ɛk	下陰入3
直	tɕʰɛk3	tɕʰ	ɛk	下陰入3
畜	tɕʰɛk4	tɕʰ	ɛk	上陰入4
蓄	tɕʰɛk4	tɕʰ	ɛk	上陰入4
築	tɕʰɛk4	tɕʰ	ɛk	上陰入4
軸	tɕʰɛk3	tɕʰ	ɛk	下陰入3
肉	ȵɛk3	ȵ	ɛk	下陰入3
辱	ȵɛk3	ȵ	ɛk	下陰入3
褥	ȵɛk3	ȵ	ɛk	下陰入3
獄	ȵɛk3	ȵ	ɛk	下陰入3
玉	ȵɛk3	ȵ	ɛk	下陰入3
色	ɕɛk4	ɕ	ɛk	上陰入4
適	ɕɛk4	ɕ	ɛk	上陰入4
式	ɕɛk4	ɕ	ɛk	上陰入4
識	ɕɛk4	ɕ	ɛk	上陰入4
骰	ɕɛk4	ɕ	ɛk	上陰入4
石	ɕɛk3	ɕ	ɛk	下陰入3
食	ɕɛk3	ɕ	ɛk	下陰入3
蝕	ɕɛk3	ɕ	ɛk	下陰入3
縮	ɕɛk4	ɕ	ɛk	上陰入4
叔	ɕɛk4	ɕ	ɛk	上陰入4
屬	ɕɛk3	ɕ	ɛk	下陰入3
贖	ɕɛk3	ɕ	ɛk	下陰入3
熟	ɕɛk3	ɕ	ɛk	下陰入3
激	kɛk4	k	ɛk	上陰入4
擊	kɛk4	k	ɛk	上陰入4
劇	kɛk4	k	ɛk	上陰入4
菊	kɛk4	k	ɛk	上陰入4
谷	kɛk4	k	ɛk	上陰入4
麯	kɛk4	k	ɛk	上陰入4
極	kʰɛk3	kʰ	ɛk	下陰入3
曲	kʰɛk4	kʰ	ɛk	上陰入4
局	kʰɛk3	kʰ	ɛk	下陰入3
