多	t	uə	213	1																
拖	tʰ	uə	213	1																
他	tʰ	ɑ	44	3																
滑	x	uɑ	53	2																
挖	v	ɑ	213	1																
涮	ʧʰ	uã	21	5	～洗															
关	k	uã	213	1																
惯	k	uã	21	5																
环	x	uã	53	2																
患	x	uã	53	2																
弯	v	ã	213	1																
刷	ʃ	uɑ	44	3																
刮	kʰ	uɑ	44	3																
全	ʦʰ	yã	213	1																
泉	ʦʰ	yã	213	1																
宣	s	yã	44	3																
选	s	yã	44	3																
砖	ʧʰ	uã	213	1																
川	ʧʰ	uã	213	1																
穿	ʧʰ	uã	213	1																
串	ʧʰ	uã	21	5																
船	ʧʰ	uã	53	2																
软	ʒ	uã	44	3																
卷	ʨ	yã	44	3	～起															
拳	ʨʰ	yã	53	2																
权	ʨʰ	yã	44	3																
圆	ʨʰ	yã	213	1																
院	Ø	yã	21	5																
缘	Ø	yã	53	2																
捐	ʨ	yã	213	1																
雪	s	yə	44	3																
说	ʃ	uə	44	3	～话															
反	f	ã	44	3																
贩	f	ã	21	5																
翻	f	ã	213	1																
烦	f	ã	53	2																
饭	f	ã	21	5																
晚	v	ã	44	3																
万	v	ã	21	5																
劝	ʨʰ	yã	21	5																
原	Ø	yã	53	2																
愿	Ø	yã	21	5																
冤	Ø	yã	213	1																
怨	Ø	yã	53	2																
袁	Ø	yã	53	2																
远	Ø	yã	44	3																
筏	f	ɑ	53	2																
袜	v	ɑ	21	5																
月	Ø	yə	21	5																
越	Ø	yə	21	5																
悬	ɕ	iã	53	2																
县	ɕ	iã	21	5																
决	ʨ	yə	44	3																
缺	ʨʰ	yə	44	3																
血	ɕ	iə	44	3																
吞	tʰ	uə̃	213	1																
根	k	ə̃	213	1																
很	x	ə̃	44	3																
恨	x	ə̃	21	5																
恩	ŋ	ə̃	213	1																
贫	pʰ	iə̃	53	2																
民	m	iə̃	53	2																
敏	m	iə̃	44	3																
邻	l	iə̃	53	2																
进	ʦ	iə̃	21	5																
晋	ʦ	iə̃	21	5																
亲	ʦʰ	iə̃	213	1																
秦	ʦʰ	iə̃	53	2																
辛	s	iə̃	213	1																
新	s	iə̃	213	1																
信	s	iə̃	21	5																
珍	ʧ	ə̃	44	3																
镇	ʧ	ə̃	21	5																
陈	ʧʰ	ə̃	53	2																
阵	ʧ	ə̃	21	5																
真	ʧ	ə̃	213	1																
震	ʧ	ə̃	21	5																
神	ʃ	ə̃	53	2																
身	ʃ	ə̃	213	1																
伸	ʃ	ə̃	213	1																
人	ʒ	ə̃	53	2																
忍	ʒ	ə̃	44	3																
认	ʒ	ə̃	21	5																
巾	ʨ	iə̃	213	1																
紧	ʨ	iə̃	44	3																
银	Ø	iə̃	53	2																
姻	Ø	iə̃	213	1																
引	Ø	iə̃	44	3																
笔	p	i	44	3																
毕	p	i	44	3																
必	p	i	44	3																
匹	pʰ	i	53	2	一～布															
密	m	i	21	5																
七	ʦʰ	i	44	3																
漆	ʦʰ	i	44	3																
实	ʃ	ʅ	53	2																
失	ʃ	ʅ	213	1																
室	ʃ	ʅ	21	5																
吉	ʨ	i	53	2																
乙	Ø	i	44	3																
一	Ø	i	44	3																
斤	ʨ	iə̃	213	1																
劲	ʨ	iə̃	21	5	有～															
勤	ʨʰ	iə̃	21	5																
近	ʨ	iə̃	21	5																
殷	Ø	iə̃	213	1																
奔	p	ə̃	213	1																
本	p	ə̃	44	3																
盆	pʰ	ə̃	53	2																
笨	p	ə̃	21	5																
门	m	ə̃	53	2																
屯	tʰ	uə̃	53	2																
嫩	l	uə̃	21	5																
村	ʦʰ	uə̃	213	1																
寸	ʦʰ	uə̃	21	5																
蹲	t	uə̃	213	1																
孙	s	uə̃	213	1																
昆	kʰ	uə̃	213	1																
滚	k	uə̃	44	3																
棍	k	uə̃	21	5																
捆	kʰ	uə̃	44	3																
困	kʰ	uə̃	21	5																
婚	x	uə̃	213	1																
魂	x	uə̃	213	1																
混	x	uə̃	21	5	相～、～沌															
温	v	ə̃	213	1																
稳	v	ə̃	44	3																
不	p	u	44	3																
骨	k	u	44	3	筋～、～头															
轮	l	uə̃	53	2																
俊	ʦ	yə̃	21	5																
巡	s	yə̃	53	2																
椿	ʧʰ	uə̃	213	1	～树															
准	ʧ	uə̃	44	3																
春	ʧʰ	uə̃	213	1																
顺	ʃ	uə̃	21	5																
均	ʨ	yə̃	213	1																
菌	ʨ	yə̃	213	1																
匀	ʨ	yə̃	213	1																
出	ʧʰ	u	44	3																
术	ʃ	u	21	5																
分	f	ə̃	213	1	～开															
粉	f	ə̃	44	3																
芬	f	ə̃	213	1																
坟	f	ə̃	53	2																
份	f	ə̃	21	5	一～两～															
文	v	ə̃	53	2																
蚊	v	ə̃	53	2																
问	v	ə̃	21	5																
军	ʨ	yə̃	213	1																
裙	ʨʰ	yə̃	53	2																
训	ɕ	yə̃	21	5																
云	Ø	yə̃	53	2																
运	Ø	yə̃	21	5																
晕	Ø	yə̃	213	1																
物	v	u	21	5																
帮	p	ɑŋ	213	1																
旁	pʰ	ɑŋ	53	2																
忙	m	ɑŋ	53	2																
当	t	ɑŋ	213	1	～时、应～															
党	t	ɑŋ	44	3																
挡	t	ɑŋ	44	3	阻～															
汤	tʰ	ɑŋ	213	1																
烫	tʰ	ɑŋ	21	5																
趟	tʰ	ɑŋ	21	5	一～															
堂	tʰ	ɑŋ	53	2																
唐	tʰ	ɑŋ	53	2																
郎	l	ɑŋ	213	1																
朗	l	ɑŋ	213	1																
浪	l	ɑŋ	21	5																
赃	ʦ	ɑŋ	213	1																
仓	ʦʰ	ɑŋ	213	1																
桑	s	ɑŋ	213	1																
缸	k	ɑŋ	213	1																
康	kʰ	ɑŋ	213	1																
抗	kʰ	ɑŋ	21	5																
航	x	ɑŋ	21	5																
杭	x	ɑŋ	21	5																
幕	m	u	21	5																
摸	m	ə	21	5																
落	l	uə	21	5																
烙	l	uə	44	3																
骆	l	uə	21	5																
乐	l	ə	21	5	欢～															
作	ʦ	uə	44	3	～坊、工作															
昨	ʦ	uə	53	2																
索	s	uə	44	3																
各	k	ə	21	5																
恶	ŋ	ə	21	5	善～															
娘	ȵ	iɑŋ	53	2																
良	l	iɑŋ	53	2																
凉	l	iɑŋ	21	5																
粮	l	iɑŋ	53	2																
两	l	iɑŋ	44	3	～个															
亮	l	iɑŋ	21	5																
蒋	ʦ	iɑŋ	44	3																
奖	ʦ	iɑŋ	44	3																
酱	ʦ	iɑŋ	21	5																
枪	ʦʰ	iɑŋ	213	1																
抢	ʦʰ	iɑŋ	44	3																
墙	ʦʰ	iɑŋ	53	2																
匠	ʦ	iɑŋ	21	5																
箱	s	iɑŋ	213	1																
想	s	iɑŋ	44	3																
像	s	iɑŋ	21	5																
张	ʧ	ɑŋ	213	1																
涨	ʧ	ɑŋ	44	3																
帐	ʧ	ɑŋ	21	5																
肠	ʧʰ	ɑŋ	53	2																
场	ʧʰ	ɑŋ	44	3																
丈	ʧ	ɑŋ	21	5																
杖	ʧ	ɑŋ	21	5																
装	ʧ	ɑŋ	44	3																
疮	ʧʰ	ɑŋ	213	1																
床	ʧʰ	ɑŋ	53	2																
霜	ʃ	ɑŋ	213	1																
章	ʧ	ɑŋ	213	1																
昌	ʧʰ	ɑŋ	213	1																
厂	ʧʰ	ɑŋ	44	3																
唱	ʧʰ	ɑŋ	21	5																
商	ʃ	ɑŋ	213	1																
伤	ʃ	ɑŋ	213	1																
上	ʃ	ɑŋ	21	5	～山															
让	ʒ	ɑŋ	21	5																
疆	ʨ	iɑŋ	213	1																
姜	ʨ	iɑŋ	213	1																
强	ʨʰ	iɑŋ	53	2																
香	ɕ	iɑŋ	213	1																
乡	ɕ	iɑŋ	213	1																
响	ɕ	iɑŋ	44	3																
向	ɕ	iɑŋ	21	5																
央	Ø	iɑŋ	213	1																
秧	Ø	iɑŋ	213	1																
羊	Ø	iɑŋ	53	2																
杨	Ø	iɑŋ	53	2																
阳	Ø	iɑŋ	53	2																
养	Ø	iɑŋ	44	3																
痒	Ø	iɑŋ	44	3																
样	Ø	iɑŋ	21	5																
雀	ʦʰ	iɔ	44	3	麻～															
削	s	iɔ	44	3																
脚	ʨ	iɔ	44	3																
约	Ø	iɔ	44	3																
药	Ø	iɔ	21	5																
钥	Ø	iɔ	21	5	～匙															
光	k	uɑŋ	213	1																
广	k	uɑŋ	44	3																
慌	x	uɑŋ	213	1																
黄	x	uɑŋ	53	2																
汪	v	ɑŋ	213	1	泪～～；姓															
郭	k	uə	44	3																
方	f	ɑŋ	213	1																
放	f	ɑŋ	21	5																
芳	f	ɑŋ	213	1																
妨	f	ɑŋ	213	1	～害															
纺	f	ɑŋ	44	3																
访	f	ɑŋ	44	3																
房	f	ɑŋ	53	2																
网	v	ɑŋ	44	3																
忘	v	ɑŋ	21	5																
望	v	ɑŋ	21	5																
狂	kʰ	uɑŋ	53	2																
况	k	uɑŋ	21	5																
枉	v	ɑŋ	213	1																
王	v	ɑŋ	53	2																
旺	v	ɑŋ	21	5	兴～、火～															
邦	p	ɑŋ	213	1																
绑	p	ɑŋ	44	3																
棒	p	ɑŋ	21	5																
桩	ʧ	uɑŋ	213	1																
窗	ʧʰ	uɑŋ	213	1																
双	ʃ	uɑŋ	213	1																
江	ʨ	iɑŋ	213	1																
讲	ʨ	iɑŋ	44	3																
港	k	ɑŋ	44	3	～口															
虹	ʦ	iɑŋ	21	5	天上的～															
夯	x	ɑŋ	213	1																
降	ɕ	iɑŋ	53	2	～伏、投～															
项	ɕ	iɑŋ	21	5																
巷	ɕ	iɑŋ	21	5																
剥	p	ɑ	44	3																
桌	ʧ	uə	44	3																
浊	ʧ	uə	53	2																
捉	ʧ	uə	213	1																
镯	ʧ	uə	53	2	～子															
觉	ʨ	yə	53	2	知～															
角	ʨ	yə	44	3																
饺	ʨ	iɔ	44	3	～子															
壳	kʰ	ə	53	2																
岳	Ø	yə	21	5																
学	ɕ	iɔ	53	2																
朋	pʰ	əŋ	213	1																
登	t	əŋ	213	1																
灯	t	əŋ	213	1																
等	t	əŋ	44	3																
凳	t	əŋ	21	5																
疼	tʰ	əŋ	53	2																
邓	t	əŋ	21	5																
能	n	əŋ	53	2																
增	ʦ	əŋ	213	1																
层	ʦʰ	əŋ	53	2																
僧	ʦ	əŋ	213	1																
肯	kʰ	ən	44	3																
北	p	e	44	3																
默	m	e	21	5																
得	t	e	44	3																
德	t	e	44	3																
肋	l	ue	21	5																
勒	l	ue	21	5																
贼	ʦ	e	53	2																
刻	kʰ	e	44	3	时～															
黑	x	e	44	3																
冰	p	iŋ	213	1																
蒸	ʧ	əŋ	213	1																
证	ʧ	əŋ	21	5																
症	ʧ	əŋ	21	5																
剩	ʃ	əŋ	21	5																
升	ʃ	əŋ	213	1																
胜	ʃ	əŋ	21	5	～败															
承	ʧʰ	əŋ	53	2																
鹰	Ø	iŋ	213	1																
逼	p	i	53	2																
力	l	i	21	5																
息	s	i	44	3																
熄	s	i	44	3																
直	ʧ	ʅ	53	2																
侧	ʧʰ	e	21	5																
测	ʧʰ	e	21	5																
色	ʃ	e	44	3																
织	ʧ	e	213	1																
职	ʧ	ʅ	53	2																
食	ʃ	ʅ	53	2																
蚀	ʃ	ʅ	53	2																
识	ʃ	ʅ	21	5																
式	ʃ	ʅ	44	3																
极	ʨ	i	53	2																
忆	Ø	i	53	2																
亿	Ø	i	53	2																
国	k	uə	44	3																
彭	pʰ	əŋ	53	2																
孟	m	əŋ	21	5																
打	t	ɑ	44	3																
冷	l	əŋ	44	3																
生	ʃ	əŋ	213	1																
牲	ʃ	əŋ	213	1																
省	ʃ	əŋ	44	3																
庚	k	əŋ	213	1																
坑	kʰ	əŋ	213	1																
硬	Ø	iŋ	21	5																
衡	x	əŋ	53	2																
杏	ɕ	iŋ	21	5																
百	p	e	44	3																
白	p	e	53	2																
泽	ʧ	e	53	2																
窄	ʧ	e	44	3																
格	k	e	44	3																
客	kʰ	e	44	3																
额	ŋ	ə	53	2																
争	ʧ	əŋ	213	1																
筝	ʧ	əŋ	213	1																
睁	ʧ	əŋ	213	1																
幸	s	iən	213	1																
莺	Ø	iŋ	213	1																
鹦	Ø	iŋ	213	1	～鹉、～哥															
樱	Ø	iŋ	213	1	～桃															
麦	m	e	213	1																
脉	m	e	21	5																
摘	ʧ	e	44	3																
责	ʧ	e	44	3																
策	ʧʰ	e	44	3																
册	ʧʰ	e	44	3																
革	k	ə	44	3																
隔	k	e	44	3																
兵	p	iŋ	213	1																
平	pʰ	iŋ	53	2																
评	pʰ	iŋ	53	2																
病	p	iŋ	21	5																
明	m	iŋ	53	2																
命	m	iŋ	21	5																
京	ʨ	iŋ	213	1																
惊	ʨ	iŋ	213	1																
景	ʨ	iŋ	44	3																
敬	ʨ	iŋ	21	5																
镜	ʨ	iŋ	21	5																
英	Ø	iŋ	213	1																
影	Ø	iŋ	44	3																
映	Ø	iŋ	21	5																
剧	ʨ	y	21	5																
饼	p	iŋ	44	3																
名	m	iŋ	53	2																
领	l	iŋ	44	3																
岭	l	iŋ	44	3																
令	l	iŋ	21	5																
精	ʦ	iŋ	213	1																
晶	ʦ	iŋ	213	1																
晴	ʦʰ	iŋ	213	1																
井	ʦ	iŋ	44	3																
清	ʦʰ	iŋ	213	1																
请	ʦʰ	iŋ	44	3																
情	ʦʰ	iŋ	53	2																
晴	ʦʰ	iŋ	53	2																
静	ʦ	iŋ	21	5																
净	ʦ	iŋ	21	5																
姓	s	iŋ	21	5																
程	ʧʰ	əŋ	53	2																
郑	ʧ	əŋ	21	5																
征	ʧ	əŋ	213	1																
整	ʧ	əŋ	44	3																
政	ʧ	əŋ	21	5																
声	ʃ	əŋ	213	1																
成	ʧʰ	əŋ	53	2																
城	ʧʰ	əŋ	53	2																
轻	ʨʰ	iŋ	213	1	～重、年～															
赢	Ø	iŋ	53	2																
积	ʦ	i	44	3																
惜	s	i	44	3																
席	s	i	53	2																
尺	ʧʰ	ʅ	44	3																
适	ʃ	ʅ	21	5																
益	Ø	i	21	5																
拼	pʰ	iŋ	213	1																
瓶	pʰ	iŋ	53	2																
屏	pʰ	iŋ	53	2	围～															
萍	pʰ	iŋ	53	2																
丁	t	iŋ	213	1																
钉	t	iŋ	21	5																
顶	t	iŋ	44	3																
订	t	iŋ	21	5	～约															
听	tʰ	iŋ	213	1	～见、～话															
汀	tʰ	iŋ	213	1																
亭	tʰ	iŋ	53	2																
停	tʰ	iŋ	53	2																
定	t	iŋ	21	5																
宁	ȵ	iŋ	53	2	安～、沪～															
灵	l	iŋ	53	2																
零	l	iŋ	53	2																
铃	l	iŋ	53	2																
青	ʦʰ	iŋ	213	1																
星	s	iŋ	213	1																
醒	s	iŋ	44	3																
经	ʨ	iŋ	213	1																
形	ɕ	iŋ	53	2																
刑	ɕ	iŋ	53	2																
壁	p	i	21	5																
滴	t	i	44	3																
笛	t	i	53	2																
敌	t	i	53	2																
绩	ʨ	i	21	5																
激	ʨ	i	44	3																
吃	ʧʰ	ʅ	44	3																
横	x	əŋ	21	5	～直															
轰	x	oŋ	213	1																
宏	x	oŋ	21	5																
兄	ɕ	ioŋ	213	1																
永	Ø	ioŋ	44	3																
琼	ʨʰ	ioŋ	53	2																
营	Ø	iŋ	53	2																
蒙	m	əŋ	213	1																
东	t	oŋ	213	1																
董	t	oŋ	44	3																
懂	t	oŋ	44	3																
冻	t	oŋ	21	5																
栋	t	oŋ	21	5																
通	tʰ	oŋ	213	1																
桶	tʰ	oŋ	44	3																
痛	tʰ	oŋ	21	5																
同	tʰ	oŋ	53	2																
铜	tʰ	oŋ	53	2																
童	tʰ	oŋ	53	2																
动	t	oŋ	21	5																
洞	t	oŋ	21	5																
笼	l	oŋ	53	2																
弄	n	əŋ	21	5																
总	ʦ	oŋ	44	3																
粽	ʦ	oŋ	21	5																
聪	ʦʰ	oŋ	213	1																
葱	ʦʰ	oŋ	213	1																
送	s	oŋ	21	5																
公	k	oŋ	213	1																
工	k	oŋ	213	1																
功	k	oŋ	213	1																
攻	k	oŋ	213	1	～击															
贡	k	oŋ	21	5																
空	kʰ	oŋ	21	5	～虚															
孔	kʰ	oŋ	44	3																
红	x	oŋ	53	2																
洪	x	oŋ	213	1																
仆	pʰ	u	44	3	~倒															
木	m	u	21	5																
独	t	u	53	2																
读	t	u	53	2																
鹿	l	u	21	5																
禄	l	u	21	5																
族	ʦ	u	53	2																
谷	k	u	44	3																
哭	kʰ	u	44	3																
屋	v	u	44	3																
冬	t	oŋ	213	1																
统	tʰ	oŋ	213	1																
农	n	oŋ	53	2																
脓	n	oŋ	53	2																
宗	ʦ	oŋ	213	1																
综	ʦ	əŋ	21	5																
松	s	oŋ	213	1																
宋	s	oŋ	21	5																
毒	t	u	53	2																
风	f	əŋ	213	1																
疯	f	əŋ	213	1																
冯	f	əŋ	53	2																
凤	f	əŋ	21	5																
梦	m	əŋ	21	5																
隆	l	oŋ	53	2																
嵩	s	oŋ	213	1																
中	ʧ	oŋ	213	1	当～															
虫	ʧʰ	oŋ	53	2																
众	ʧ	oŋ	21	5																
充	ʧʰ	oŋ	213	1																
弓	k	oŋ	213	1																
躬	k	oŋ	21	5																
宫	k	oŋ	213	1																
穷	ʨʰ	ioŋ	53	2																
熊	ɕ	ioŋ	53	2																
雄	ɕ	ioŋ	53	2																
福	f	u	44	3																
复	f	u	21	5																
服	f	u	53	2																
伏	f	u	53	2																
目	m	u	21	5																
六	l	io	21	5																
陆	l	u	21	5																
竹	ʧ	u	44	3																
缩	s	uə	44	3																
祝	ʧ	u	21	5																
叔	ʃ	u	44	3																
熟	ʃ	u	53	2	煮～、～悉															
肉	ʒ	o	21	5																
菊	ʨ	y	44	3																
育	Ø	y	21	5																
封	f	əŋ	213	1																
峰	f	əŋ	213	1																
蜂	f	əŋ	213	1																
捧	pʰ	əŋ	44	3																
浓	n	oŋ	21	5																
龙	l	oŋ	53	2																
陇	l	oŋ	44	3																
从	ʦʰ	oŋ	53	2	跟～															
重	ʧʰ	oŋ	53	2	～复															
重	ʧ	oŋ	21	5	轻～															
钟	ʧ	oŋ	213	1																
蛊	ʧ	oŋ	213	1																
种	ʧ	oŋ	44	3	～类															
肿	ʧ	oŋ	44	3																
种	ʧ	oŋ	21	5	～树															
冲	ʧʰ	oŋ	213	1																
巩	k	oŋ	44	3	～固															
恐	kʰ	oŋ	44	3																
共	k	oŋ	21	5																
胸	ɕ	ioŋ	213	1																
凶	ɕ	ioŋ	213	1	吉～															
容	ʒ	oŋ	53	2																
勇	Ø	ioŋ	44	3																
用	Ø	ioŋ	21	5																
绿	l	y	21	5																
录	l	u	21	5																
足	ʦ	y	44	3																
促	ʦʰ	u	44	3																
俗	s	y	53	2																
续	s	y	21	5																
烛	ʧ	u	21	5																
触	ʧʰ	u	21	5																
蜀	ʃ	u	44	3																
属	ʃ	u	44	3																
曲	ʨʰ	y	44	3	～折；歌～															
局	ʨ	y	53	2																
玉	Ø	y	21	5																
狱	Ø	y	21	5																
欲	Ø	y	21	5																
浴	Ø	y	21	5																
