"來源：楊蔚.湘西鄉話語音研究[M].廣東人民出版社,2010"																					
"轉錄者：跳跳老鼠"																					
		"深溪口片"		"麻高片"								"白八片"				"丑溪口片"		"渭木片"			
"把"	"～守"	"po"	3	"po"	3	"pu"	3	"po"	3	"po"	3	"po"	3	"pɤ"	3	"po"	3	"po"	3	"pu"	3
"坝"		"po"	5	"po"	5	"po"	5	"po"	5	"po"	5	"po"	5	"pɤ"	5	"po"	5	"pu"	5	"pu"	5
"帕"		"pʰo"	5	"pʰo"	5	"pʰo"	5	"pʰo"	5	"pʰo"	5	"pʰo"	5	"pʰɤ"	5	"pʰo"	5	"pʰu"	5	"pʰu"	5
"耙"		"po"	2	"bo"	2	"po"	1	"po"	5	"po"	5	"po"	5	"pɤ"	5	"bo"	5	"po"	5	"bɤɯ"	5
"麻"		"mo"	1	"mo"	1	"mo"	1	"mo"	1	"mo"	1	"mo"	1	"mɤ"	1	"mo"	1	"mo"	1	"mu"	1
"马"		"mo"	3	"mo"	3	"mo"	3	"mo"	3	"mo"	3	"mo"	3	"mɤ"	3	"mo"	3	"mo"	3	"mu"	3
"渣"		"tso"	1	"tso"	1	"tso"	1	"tso"	1	"tso"	1	"tso"	1	"tsɤ"	1	"tso"	1	"tsu"	1	"tsu"	1
"差"		"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tsʰɤ"	1	"tsʰo"	1	"tsʰu"	1	"tsʰui"	2
"查"	"調～"	"dzo"	2	"dzo"	2	"dzo"	2	"dzo"	2	"dzo"	2	"dzo"	1	"dzɤ"	1	"dzo"	2	"dzo"	2	"dzo"	1
"沙"		"so"	1	"so"	1	"so"	1	"so"	1	"so"	1	"so"	1	"sɤ"	1	"so"	1	"su"	1	"so"	1
"家"		"ko"	1	"ko"	1	"ko"	1	"ko"	1	"ko"	1	"ko"	1	"kɤ"	1	"ko"	2	"ku"	1	"ku"	1
"假"		"ko"	3	"ko"	3	"ko"	3	"ko"	3	"ko"	3	"ko"	3	"ko"	3	"ko"	3	"ko"	3	"ko"	1
"架"		"ko"	5	"ko"	5	"ko"	5	"ko"	5	"ko"	5	"ko"	5	"kɤ"	5	"ko"	5	"ko"	5	"ku"	5
"嫁"		"ko"	5	"ko"	5	"ko"	5	"ko"	5	"ko"	5	"ko"	5	"kɤ"	5	"ko"	5	"ku"	5	"ku"	5
"牙"		"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋɤ"	1	"ŋo"	1	"ŋu"	1	"ŋo"	1
"伢"	"小～子"	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋo"	1	"ŋɤ"	1	"ŋo"	1	"ŋu"	1	"ŋo"	1
"虾"		"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xu"	1	"xu"	1
"哑"		"o"	3	"o"	3	"o"	3	"o"	3	"o"	3	"o"	3	"ɤ"	3	"o"	3	"o"	3	"o"	3
"写"		"ɕio"	3	"ɕio"	3	"ɕio"	3	"ɕio"	3	"ɕio"	3	"sio"	3	"ɕio"	3	"ɕiɛ"	3	"ɕio"	3	"ɕio"	3
"斜"		"dʑio"	2	"dʑio"	2	"dʑio"	2	"dʑio"	2	"dʑio"	2	"dʑiɛ"	2	"dʑio"	2	"dʑio"	2	"dʑio"	2	"dʑyɛ"	2
"爹"		"tia"	1	"tia"	1	"tia"	1	"ti"	1	"tia"	1	"tio"	1	"ta"	2	"tia"	1	"tia"	1	"tia"	1
"遮"		"tso"	1	"tso"	1	"tso"	1	"tso"	1	"tso"	1	"tɕio"	1	"tɕio"	1	"tso"	1	"tsu"	1	"tsu"	1
"车"	"～马"	"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tsʰo"	1	"tɕʰio"	1	"tsʰɤ"	1	"tsʰo"	1	"tsʰu"	1	"tsʰu"	1
"赊"		"so"	1	"so"	1	"so"	1	"so"	1	"so"	1	"ɕio"	1	"sɤ"	1	"so"	1	"su"	1	"su"	1
"舍"		"so"	3	"so"	3	"so"	3	"so"	3	"so"	3	"ɕio"	3	"sɤ"	3	"so"	3	"so"	3	"so"	3
"惹"		"zo"	3	"zo"	3	"zo"	3	"zo"	3	"zo"	3	"ʑio"	3	"zɤ"	5	"zo"	3	"zo"	3	"ʑio"	3
"野"		"zo"	3	"zo"	3	"zo"	3	"zo"	3	"zo"	3	"ʑio"	3	"zɤ"	3	"zo"	3	"zo"	3	"zo"	3
"夜"		"zo"	5	"zo"	5	"zo"	5	"zo"	5	"zo"	5	"ʑio"	5	"zɤ"	5	"zo"	5	"zo"	5	"zo"	5
"寡"		"kua"	5	"kua"	3	"kua"	3	"kua"	3	"kua"	3	"kua"	3	"kua"	3	"kua"	3	"ku"	3	"ko"	3
"瓦"		"ua"	3	"ua"	3	"ua"	3	"ua"	3	"ua"	3	"ua"	3	"o"	3	"ua"	3	"o"	3	"o"	3
"补"		"pu"	3	"pu"	3	"pu"	3	"pu"	3	"pu"	3	"pu"	3	"pu"	3	"pu"	3	"pu"	3	"pu"	3
"布"		"pu"	5	"pu"	5	"pu"	5	"pu"	5	"pu"	5	"pu"	5	"pu"	5	"pu"	5	"pu"	5	"pu"	5
"铺"		"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5	"pʰu"	5
"菩"		"bu"	2	"bu"	2	"bu"	2	"bu"	2	"bu"	2	"bu"	2	"bu"	2	"bu"	2	"bu"	2	"bu"	2
"模"		"mo"	1	"mu"	1	"mo"	1	"mə"	1	"mu"	1	"moŋ"	2	"mu"	1	"mɤɯ"	1	"mu"	2	"mo"	2
"土"		"tʰiɛ"	3	"tʰɛ"	3	"tʰə"	3	"tʰəu"	3	"tʰiɛ"	3	"tʰei"	3	"tʰei"	3	"tʰei"	3	"tʰiɛ"	3	"tʰiɛ"	3
"兔"		"tʰəu"	5	"tʰu"	5	"tʰəɯ"	5	"tʰəɯ"	5	"tʰɤɯ"	5	"tʰei"	3	"tʰu"	5	"tʰu"	5			"tʰɤɯ"	5
"徒"		"dəu"	2	"du"	2	"dəu"	2	"dəu"	2	"dɤɯ"	2	"dei"	2	"du"	2	"du"	1	"dəu"	1	"dɤɯ"	2
"屠"		"du"	2	"du"	2	"dəu"	2	"dəu"	2	"tiɤu"	2	"dəu"	2	"tu"	2	"du"	2	"dəu"	2	"tɤɯ"	2
"肚"		"təu"	3	"təu"	3	"təu"	3	"tei"	3	"tɤu"	3	"tei"	3	"tu"	3	"təu"	3	"təu"	3	"tɤɯ"	3
"肚"				"tei"	3																
"炉"		"ləu"	1	"lu"	1	"lu"	1	"lu"	1	"lu"	1	"lei"	1	"lu"	1	"lu"	1	"ləu"	1	"lɤɯ"	1
"芦"		"ləu"	1	"ləu"	1	"lu"	1	"lu"	1	"lɤu"	1	"lei"	1	"lu"	1	"lu"	1	"ləu"	1	"lɤɯ"	1
"露"		"ləu"	5	"lu"	5	"ləu"	5	"ləɯ"	5	"lɤɯ"	5	"lei"	5	"lu"	5	"lu"	5	"lui"	5	"ly"	5
"做"		"tsə"	5	"tsei"	5	"tsə"	5	"tsəɯ"	5	"tse"	5	"tsə"	5	"tsei"	5	"tsei"	5	"tsei"	5	"dʑi"	5
"粗"				"tsʰei"	1	"tsʰə"	1	"tsʰəɯ"	1	"tsʰe"	1	"tsʰə"	1	"tsʰei"	1	"tsʰei"	1	"tsʰei"	1	"tsʰei"	1
"错"		"tɕʰyɛ"	5	"tsʰu"	5	"tsʰo"	5	"tsʰu"	5	"tsʰu"	5	"tsʰuɛ"	5	"tsʰu"	5	"tɕʰy"	5			"tsʰui"	5
"箍"		"ku"	1	"ku"	1	"ku"	1	"ku"	1	"ku"	1	"ku"	1	"ku"	1	"ku"	1	"ku"	1	"ku"	1
"古"		"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3
"鼓"		"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3	"ku"	3
"苦"		"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3	"kʰu"	3
"吾"		"u"	3	"u"	3	"u"	3	"vu"	3	"u"	3	"vu"	5			"u"	3	"vu"	3	"vu"	3
"五"		"ŋ̍"	3	"ŋ̍"	3	"ŋ̍"	3	"ŋ̍"	3	"ŋ̍"	3	"ŋ̍"	5	"ŋ̍"	3	"ŋ̍"	3	"ŋ̍"	3	"ŋ̍"	3
"湖"		"u"	2	"u"	2	"u"	2	"u"	2	"u"	2	"vu"	2	"u"	2	"u"	2	"u"	2	"u"	2
"壶"		"vu"	2	"vu"	2	"vu"	2	"vu"	2	"vu"	2	"vu"	2	"u"	2	"vu"	2	"vu"	2	"vu"	2
"女"		"ȵiəu"	3	"ȵiəu"	3	"ȵiəu"	3	"ȵiəu"	3	"ȵiɤɯ"	3	"ȵiəu"	3	"ȵiəu"	3	"ȵiəu"	3	"ȵiəu"	3	"ȵiəu"	3
"驴"		"luɛ"	1	"lu"	1	"lu"	1	"lu"	1	"lu"	1	"ly"	2	"luei"	1	"lye"	2	"lui"	1	"ly"	2
"蛆"	"～虫"	"tɕʰiəɯ"	1	"tɕʰiəɯ"	1	"tɕʰiəɯ"	1	"tɕʰiəɯ"	1	"tɕʰiɤɯ"	1	"tsʰuei"	1	"tɕʰiɤɯ"	1	"tɕʰy"	1	"tɕʰiəɯ"	1	"tɕʰiəɯ"	1
"猪"		"tiəu"	1	"tiəɯ"	1	"tiəu"	1	"tiəu"	1	"tiɤɯ"	1	"tiəu"	1	"tiəu"	1	"tɤɯ"	1	"tiəɯ"	1	"tɤɯ"	1
"箸"	"筷子"	"tiəu"	5	"diəɯ"	5	"tiəu"	5	"tiəu"	5	"diɤɯ"	5	"tiəɯ"	5			"tiəu"	5	"tiəu"	5	"diɤɯ"	5
"初"		"tsʰə"	1	"tsʰei"	1	"tsʰə"	1	"tsʰə"	1	"tsʰɤ"	1	"tsʰə"	1	"tsʰei"	1	"tsʰei"	1	"tsʰei"	1	"tsʰɛ"	1
"梳"	"～头"	"sə"	1	"sei"	1	"sə"	1	"sə"	1	"sɤ"	1	"sə"	1	"sẽ"	1	"sei"	1	"sei"	1	"sɛ"	1
"煮"		"tsəu"	3	"tsəɯ"	3	"tsəu"	3	"tsəu"	3	"tsɤɯ"	3	"tɕiəɯ"	3	"tsəu"	3	"tɕy"	3	"tsəu"	3	"tsəu"	3
"煮"										"tɕʰiɤɯ"	3										
"书"		"tsəɯ"	1	"tsəɯ"	1	"tɕiəɯ"	1	"tɕiəɯ"	1	"tsɤɯ"	1	"tɕiəu"	1	"tɕiəu"	1	"tɕy"	1	"tsəɯ"	1	"tsəɯ"	1
"书"										"tɕʰiɤɯ"	1										
"鼠"		"su"	3	"su"	3	"su"	5	"su"	5	"su"	3	"ʂu"	3	"su"	5	"su"	3	"su"	3	"su"	3
"锯"												"kei"	5	"ɡɤɯ"	5	"ɡɤɯ"	5			"kɤɯ"	5
"锯"	"名"	"kei"	5	"kəɯ"	5	"kəɯ"	5	"kəɯ"	5	"kɤɯ"	5							"kei"	5		
"锯"	"动"	"ka"	5	"ɡəɯ"	5	"ka"	5	"ka"	5									"ko"	5		
"锯"	"动文"									"ɡɤɯ"	5										
"锯"	"动白"									"ɡa"	5										
"去"		"kʰei"	5	"kʰəɯ"	5	"kʰəɯ"	5	"kʰəɯ"	5	"kʰɤɯ"	5	"kʰei"	5	"kʰɤɯ"	5	"kʰɤɯ"	5	"tɕʰi"	5	"kʰɤɯ"	5
"鱼"		"ȵiəu"	1	"ȵiəɯ"	1	"ȵiəu"	1	"ȵiəu"	1	"ȵiɤɯ"	1	"ȵiəu"	1	"ȵiəu"	1	"ȵy"	1	"ȵiəɯ"	1	"ȵiəɯ"	1
"许"		"ɕy"	3	"xəɯ"	3	"xəu"	3	"ɕy"	3	"xɤɯ"	3	"xei"	3	"xəu"	3	"xɤɯ"	5	"xəɯ"	3	"xɤɯ"	5
"许"				"ɕy"	3																
"肤"		"fa"	2	"fo"	2	"fa"	2	"fa"	2	"fa"	2	"fo"	2	"fo"	2	"fo"	2	"fa"	2	"fo"	2
"斧"		"fu"	3	"fu"	3	"fu"	3	"fu"	3	"fu"	3	"fu"	3	"fu"	3	"fu"	3	"fu"	3	"fu"	3
"傅"		"fu"	1	"fu"	5	"fu"	5	"fu"	1	"fu"	1	"fu"	3	"fu"	5	"fu"	1	"fu"	1	"fu"	1
"麸"		"fu"	1	"fei"	1	"fə"	1	"fə"	1	"fɛ"	1	"fu"	1	"fei"	1	"fu"	1	"fu"	1	"fu"	1
"腐"		"fu"	3	"fɛ"	3	"fə"	3	"fəu"	3	"fɤ"	3	"fei"	3	"fei"	3	"fa"	3	"fu"	3	"fu"	3
"巫"		"vu"	1	"u"	1	"vu"	1	"vu"	1	"u"	1	"vu"	1	"vu"	1	"vu"	1	"vu"	1	"vu"	1
"武"		"vu"	5	"vu"	3	"vu"	3	"vu"	3	"vu"	3	"vu"	3	"vu"	3	"vu"	3	"vu"	3	"vu"	3
"取"		"tsʰai"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰai"	3	"tsʰa"	3
"娶"		"tsʰai"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰa"	3	"tsʰai"	3	"tsʰa"	3
"蛛"		"tsu"	1	"tiəɯ"	1	"tiəu"	1	"tiəu"	1	"tiɤu"	1	"tiəu"	1	"ty"	1	"tɤɯ"	1	"tsu"	1	"tiəu"	1
"株"		"ta"	1	"ta"	1	"ta"	1	"ta"	1	"ta"	1	"ta"	1	"ta"	1	"ta"	1	"ta"	1	"ta"	1
"厨"		"tiəu"	2	"diəɯ"	2	"diəu"	2	"diəu"	2	"diɤu"	2	"tiəu"	2	"tiəu"	2	"tɤɯ"	2	"tsəu"	2	"dzɤɯ"	2
"柱"		"tʰiai"	1	"tʰia"	3	"tʰia"	3	"tʰia"	3	"tʰia"	3	"tʰia"	3	"tʰia"	3	"tʰia"	3	"tʰia"	3	"tʰia"	3
"住"		"tiəu"	5	"diəɯ"	5	"tiəu"	5	"tiəu"	5	"diɤɯ"	5	"tiəɯ"	5	"tiɤɯ"	5	"tɤɯ"	5	"tiəɯ"	5	"dɤɯ"	5
"数"		"sai"	3	"sa"	3	"sa"	3	"sa"	3	"sa"	3	"sa"	3	"sa"	3	"sa"	3	"sa"	3	"sa"	3
"数"	"名"	"sai"	5	"sa"	5	"sa"	5	"sa"	5	"sa"	5	"sa"	5	"sa"	5	"sa"	5	"sa"	5	"sa"	5
"珠"		"tsu"	1	"tsəɯ"	1	"tsu"	1	"tsu"	1	"tsu"	1	"tʂu"	1	"tsu"	1	"tsu"	1	"tsu"	1	"tʂu"	1
"主"		"tsa"	3	"tsa"	3	"tsa"	3	"tsa"	3	"tsa"	3	"tɕia"	3	"tsa"	3	"tsa"	3	"tsa"	3	"tsa"	3
"输"		"su"	1	"su"	1	"ɕy"	1	"su"	1	"so"	1	"ʂu"	1	"ɕiəu"	1	"su"	1	"su"	1	"ɕy"	1
"竖"		"dzai"	5	"dza"	5	"dza"	5	"dza"	5	"dza"	5	"dza"	5	"dza"	5	"dza"	5	"dza"	5	"dza"	5
"树"		"tsai"	5	"tsa"	5	"tsa"	5	"tsa"	5	"tsa"	5	"tɕia"	5	"tsa"	5	"tsa"	5	"tsa"	5	"tsa"	5
"瞿"		"dʑy"	2	"ɡəɯ"	2	"ɡəɯ"	2	"kə"	2	"ɡɤɯ"	2	"dʑy"	2	"dʑy"	2	"dʑye"	2	"dʑy"	2	"ɡɤɯ"	2
"雨"		"va"	3	"va"	3	"va"	3	"va"	3	"va"	3	"va"	3	"va"	3	"va"	3	"va"	3	"va"	3
"芋"		"vu"	5	"u"	5	"vu"	5	"vu"	5	"u"	5	"vu"	5	"vu"	5	"vu"	5	"vu"	5	"vu"	5
"戴"		"tai"	5	"tui"	5	"tə"	5	"tə"	5	"tiɛ"	5	"tə"	5	"tei"	5	"tei"	5	"tei"	5	"tei"	5
"胎"		"tʰa"	1	"tʰua"	1	"tʰa"	1	"tʰa"	1	"tʰɑ"	1	"tʰo"	1	"tʰo"	1	"tʰa"	1	"tʰo"	1	"tʰa"	1
"抬"		"ta"	2	"do"	2	"ta"	2	"ta"	2	"tɑ"	2	"to"	2	"to"	2	"to"	2	"to"	2	"to"	2
"代"		"tʰa"	1	"tʰua"	1	"tʰa"	1	"tʰa"	1	"tʰo"	1	"tʰo"	1	"tʰo"	1	"tʰua"	1	"tʰo"	1	"tʰa"	1
"来"		"zɛ"	2	"zɛ"	2	"zə"	2	"zə"	2	"zɛ"	2	"zɛ"	2	"zai"	2	"ze"	2	"zɛ"	2	"dzɛ"	2
"灾"		"tsa"	1	"tsua"	1	"tsa"	1	"tsa"	1	"tsɑ"	1	"tso"	1	"tso"	1	"tsua"	1	"tso"	1	"tsa"	1
"栽"		"tsa"	1	"tsua"	1	"tsa"	1	"tsa"	1	"tsɑ"	1	"tso"	1	"tso"	1	"tsua"	1	"tso"	1	"tsa"	1
"再"		"tsai"	5	"tsa"	5	"tsai"	5	"tsai"	5	"tsɛ"	3	"tsai"	5	"tsai"	5	"tsai"	5	"tsai"	5	"tsa"	5
"猜"		"tsʰa"	1	"tsʰua"	1	"tsʰa"	1	"tsʰa"	1	"tsʰɑ"	1	"tsʰo"	1	"tsʰo"	1	"tsʰua"	1	"tsʰo"	1	"tsʰa"	1
"菜"		"tsʰə"	5	"tsʰei"	5	"tsʰə"	5	"tsʰə"	5	"tsʰɤ"	5	"tsʰə"	5	"tsʰei"	5	"tsʰe"	5	"tsʰei"	5	"tsʰei"	5
"才"		"dzai"	2	"dzɛ"	2	"dzɛ"	2	"dzai"	2	"dzɛ"	2	"dzai"	2	"dzɛ"	2	"dzai"	2	"dzai"	2	"dza"	2
"财"		"tsa"	2	"dzo"	2	"tsa"	2	"tsa"	2	"tsɑ"	2	"tso"	2	"tso"	2	"dzo"	2	"tso"	2	"dzo"	2
"裁"		"dzei"	2	"dzɛ"	2	"dzə"	2	"dzə"	2	"dzɛ"	2	"dzə"	2	"dzai"	2	"dʑiɛ"	2	"dzɛ"	2	"dza"	2
"在"		"tsʰei"	3	"tsʰɛ"	3	"tsʰə"	3	"tsʰəu"	3	"tsʰɤ"	3	"tɕʰi"	3	"tɕʰi"	3	"tsʰei"	3	"tsʰæ"	3	"tsʰɛ"	3
"鳃"		"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xo"	1	"xu"	1	"xo"	1
"该"		"kai"	1	"ka"	1	"ka"	1	"ka"	1	"kɑ"	1	"ko"	1	"ko"	1	"ka"	1	"ka"	1	"ka"	1
"改"		"kai"	3	"ko"	3	"ka"	3	"ka"	3	"kɑ"	3	"ka"	3	"ko"	3	"ka"	3	"ka"	3	"ka"	3
"开"		"kʰa"	1	"kʰua"	1	"kʰa"	1	"kʰa"	1	"kʰɑ"	1	"kʰo"	1	"kʰo"	1	"kʰua"	1	"kʰo"	1	"kʰo"	1
"海"		"xai"	5	"xa"	7	"xa"	7	"xa"	7	"xɑ"	3	"xai"	3	"xa"	3	"xa"	7	"xai"	7	"xi"	7
"带"		"tuɛ"	1	"tui"	5	"tu"	5	"ta"	5	"tɑ"	5	"to"	5	"tɤɯ"	5	"to"	5	"tui"	5	"tui"	5
"带"										"tu"	5										
"癞"		"la"	5	"lua"	5	"la"	5	"la"	5	"lɑ"	5	"lo"	5	"lo"	5	"lo"	5	"lo"	5	"la"	3
"盖"		"kuai"	5	"kua"	5	"kua"	5	"kua"	5	"kuɑ"	5	"ko"	5	"ko"	5	"kua"	5	"ko"	5	"ko"	5
"害"		"a"	5	"ua"	5	"a"	3	"a"	3	"ɑ"	5	"o"	5	"o"	5	"o"	5	"o"	5	"ɦa"	5
"拜"		"pa"	1	"po"	5	"pa"	5	"pa"	5	"pɑ"	5	"po"	5	"po"	5	"po"	5	"po"	5	"po"	5
"排"		"bai"	2	"bo"	2	"ba"	2	"ba"	2	"pɑ"	2	"po"	2	"po"	2	"po"	2	"po"	2	"ba"	2
"埋"		"mə"	1	"mei"	1	"mə"	1	"bə"	1	"mɤ"	1	"mə"	1	"mẽ"	1	"mei"	1	"mei"	1	"me"	1
"埋"						"bə"	1														
"斋"		"tsa"	1	"tsua"	1	"tsa"	1	"tsa"	1	"tsɑ"	1	"tso"	1	"tso"	1	"tso"	1	"tso"	1	"tso"	1
"界"		"ka"	5	"kua"	5	"ko"	5	"ko"	5	"kɑ"	5	"ko"	5	"ko"	5	"kua"	5	"ko"	5	"ka"	5
"戒"		"ka"	5	"kua"	5	"ka"	5	"ka"	5	"kuɑ"	5	"kai"	5	"ko"	5	"kua"	5	"ka"	5	"ka"	5
"戒"										"kai"	5										
"骇"		"xo"	5	"xo"	7	"xo"	7	"xo"	7	"xo"	7	"xo"	3	"xo"	3	"xo"	7	"xo"	7	"xo"	7
