炎	∅	iɛn	35	
盐	∅	iɛn	21	
接	tɕ	i	21	
折	ts	ei	21	
叶	∅	i	21	
剑	tɕ	iɛn	13	
欠	tɕʰ	iɛn	13	
严	n	iɛn	21	
业	n	i	21	
点	t	iɛn	42	
店	t	iɛn	13	
添	tʰ	iɛn	35	
甜	tʰ	iɛn	21	
念	n	iɛn	13	
嫌	ɕ	iɛn	21	
跌	tʰ	i	21	
贴	tʰ	i	21	
碟	t	i	21	
协	ɕ	i	21	
犯	f	an	13	
法	f	a	21	
品	pʰ	in	42	
林	n	in	21	
浸	tɕʰ	in	13	
心	ɕ	in	35	
寻	ɕ	yn	21	
沉	tsʰ	ən	21	
参	s	ən	35	
针	ts	ən	35	
深	s	ən	35	
任	z	ən	13	
金	tɕ	in	35	
琴	tɕʰ	in	21	
音	∅	in	35	
立	n	i	21	
集	tɕ	i	21	
习	ɕ	i	21	
汁	ts	ɿ	21	
十	s	ɿ	21	
入	z	uᶹ	21	
急	tɕ	n	21	
及	tɕ	n	21	
吸	ɕ	n	21	
单	t	an	35	
炭	tʰ	an	13	
弹	tʰ	an	21	
难	n	an	21	
兰	n	an	21	
懒	n	an	42	
烂	n	an	13	
伞	s	an	42	
肝	k	an	35	
看	kʰ	an	13	
岸	ŋ	an	13	
汉	x	an	13	
汗	x	an	13	
安	ŋ	an	35	
达	t	a	21	
辣	n	a	21	
擦	tsʰ	a	21	
割	k	o	21	
渴	kʰ	o	21	
扮	p	an	13	
办	p	an	13	
铲	tsʰ	uan	42	
山	s	an	35	
产	tsʰ	an	42	
间	k	an	35	白
间	tɕ	iɛn	35	文
眼	∅	iɛn	42	
限	ɕ	iɛn	13	
八	p	a	21	
扎	ts	a	21	
杀	s	a	21	
班	p	an	35	
板	p	an	42	
慢	m	an	13	
奸	tɕ	iɛn	35	
颜	∅	iɛn	21	
瞎	ɕ	ia	21	
变	p	iɛn	13	
骗	pʰ	iɛn	13	
便	p	iɛn	13	
棉	m	iɛn	21	
面	m	iɛn	13	
连	n	iɛn	21	
剪	tɕ	iɛn	42	
浅	tɕʰ	iɛn	42	
钱	tɕʰ	iɛn	21	
鲜	ɕ	yɛn	35	
线	ɕ	iɛn	13	
缠	tsʰ	an	21	
战	ts	an	13	
扇	s	an	13	
善	s	an	13	
件	tɕ	iɛn	13	
延	∅	iɛn	21	
别	p	i	21	
灭	m	i	21	
列	n	i	21	
撤	tsʰ	ei	21	
舌	s	ei	21	
设	s	ei	21	
热	z	ei	21	
杰	tɕ	i	21	
孽	n	i	21	
建	tɕ	iɛn	13	
健	tɕ	iɛn	13	
言	∅	iɛn	21	
歇	ɕ	i	21	
扁	p	iɛn	42	
片	pʰ	iɛn	13	
面	m	iɛn	13	
典	t	iɛn	42	
天	tʰ	iɛn	35	
田	tʰ	iɛn	21	
垫	t	iɛn	13	
年	n	iɛn	21	
莲	n	iɛn	21	
前	tɕʰ	iɛn	21	
先	ɕ	iɛn	35	
肩	tɕ	iɛn	35	
见	tɕ	iɛn	13	
牵	tɕʰ	iɛn	35	
显	ɕ	iɛn	42	
现	ɕ	iɛn	13	
烟	∅	iɛn	35	
憋	p	i	13	
篾	m	i	21	
铁	tʰ	i	21	
捏	n	i	21	
节	tɕ	i	21	
切	tɕʰ	i	21	
截	tɕʰ	i	21	
结	tɕ	i	21	
搬	p	an	35	
半	p	an	13	
判	pʰ	an	13	
盘	pʰ	an	21	
满	m	an	42	
端	t	uan	35	
短	t	uan	42	
断	t	uan	13	
暖	n	uan	42	
乱	n	uan	13	
酸	s	uan	35	
算	s	uan	13	
官	k	uan	35	
宽	kʰ	uan	35	
欢	x	uan	35	
完	∅	uan	21	
换	x	uan	13	
碗	∅	uan	42	
拨	p	o	21	
泼	pʰ	o	21	
末	m	o	21	
脱	tʰ	o	21	
夺	t	o	21	
阔	kʰ	uei	21	白
阔	kʰ	o	21	文
活	x	o	21	
顽	∅	uan	21	
滑	x	ua	21	
挖	∅	ua	35	
闩	s	uan	13	
关	k	uan	35	
惯	k	uan	13	
还	x	uan	21	
还	x	an	21	
弯	∅	uan	35	
刷	s	ua	21	
刮	k	ua	21	
全	tɕʰ	yɛn	21	
选	ɕ	yɛn	42	
转	ts	uan	42	
传	tsʰ	uan	21	
传	ts	uan	13	
砖	ts	uan	35	
船	tsʰ	uan	21	
软	z	uan	42	
卷	tɕ	yɛn	42	
圈	tɕʰ	yɛn	35	
权	tɕʰ	yɛn	21	
圆	∅	yɛn	21	
院	∅	yɛn	13	
铅	tɕʰ	iɛn	35	
绝	tɕ	y	21	
雪	ɕ	y	21	
反	f	an	42	
翻	f	an	35	
饭	f	an	13	
晚	∅	uan	42	
万	∅	uan	13	
劝	tɕʰ	yɛn	13	
原	∅	yɛn	21	
冤	∅	yɛn	35	
园	∅	yɛn	21	
远	∅	yɛn	42	
发	f	a	21	
罚	f	a	21	
袜	∅	ua	21	
月	∅	y	21	
越	∅	y	21	
县	ɕ	iɛn	13	
决	tɕ	y	21	
缺	tɕʰ	y	21	
血	ɕ	y	21	
吞	tʰ	ən	35	
根	k	ən	35	
恨	x	ən	13	
恩	ŋ	ən	35	
贫	pʰ	in	21	
民	m	in	21	
邻	n	in	21	
进	tɕ	in	13	
亲	tɕʰ	in	35	
新	ɕ	in	35	
镇	ts	ən	13	
陈	tsʰ	ən	21	
震	ts	ən	13	
神	s	ən	21	
身	s	ən	35	
辰	s	ən	21	白，星～
辰	tsʰ	ən	21	文，生～
人	z	ən	21	
认	z	ən	13	
紧	tɕ	in	42	
银	∅	in	21	
印	∅	in	13	
引	∅	in	42	
笔	p	i	21	
匹	pʰ	i	21	
密	m	i	21	
栗	n	i	21	
七	tɕʰ	i	21	
侄	ts	ɿ	21	
虱	s	ei	21	
实	s	ɿ	21	
失	s	ɿ	21	
日	z	ɿ	21	
吉	tɕ	i	21	
一	∅	i	21	
筋	tɕ	in	35	
劲	tɕ	in	13	
勤	tɕʰ	in	21	
近	tɕ	in	13	
隐	∅	in	42	
本	p	ən	42	
盆	pʰ	ən	21	
门	m	ən	21	
墩	t	ən	35	
嫩	n	ən	21	
村	tsʰ	ən	35	
寸	tsʰ	ən	13	
蹲	t	ən	35	
孙	s	ən	35	
滚	k	uən	42	
困	kʰ	uən	13	
婚	x	uən	35	
魂	x	uən	21	
温	∅	uən	35	
卒	tɕ	yu	21	
骨	k	uᶹ	21	
轮	n	ən	21	
俊	tɕ	yn	13	
笋	s	ən	42	
准	ts	uən	42	
春	tsʰ	uən	35	
唇	s	uən	21	
顺	s	uən	13	
纯	s	uən	21	
闰	z	uən	13	
均	tɕ	yn	35	
匀	∅	yn	21	
律	n	i	21	
出	tsʰ	uᶹ	21	
橘	tɕ	yu	21	
分	f	ən	35	
粉	f	ən	42	
粪	f	ən	13	
坟	f	ən	21	
蚊	∅	uən	21	
问	∅	uən	13	
军	tɕ	yn	35	
裙	tɕʰ	yn	21	
熏	ɕ	yn	35	
云	∅	yn	21	
运	∅	yn	13	
佛	f	uᶹ	21	
物	v	uᶹ	21	
帮	p	aŋ	35	
忙	m	aŋ	21	
党	t	aŋ	42	
汤	tʰ	aŋ	35	
糖	tʰ	aŋ	21	
浪	n	aŋ	13	
仓	tsʰ	aŋ	35	
钢	k	aŋ	35	
糠	kʰ	aŋ	35	
薄	p	o	21	
摸	m	o	35	
托	tʰ	o	21	
落	n	o	21	
作	ts	o	21	
索	s	o	21	
各	k	o	21	
鹤	x	o	21	
恶	∅	o	21	
娘	n	iaŋ	21	
两	n	iaŋ	42	
亮	n	iaŋ	13	
浆	tɕ	iaŋ	35	豆～
浆	tɕ	iaŋ	13	～糊
抢	tɕʰ	iaŋ	42	
匠	tɕ	iaŋ	13	
想	ɕ	iaŋ	42	
像	ɕ	iaŋ	13	
张	ts	aŋ	35	
长	tsʰ	aŋ	21	
装	ts	uaŋ	35	
壮	ts	uaŋ	13	
疮	tsʰ	uaŋ	35	
床	tsʰ	uaŋ	21	
霜	s	uaŋ	35	
章	ts	aŋ	35	
厂	tsʰ	aŋ	42	
唱	tsʰ	aŋ	13	
伤	s	aŋ	35	
尝	s	aŋ	21	
上	s	aŋ	13	
让	z	aŋ	13	
姜	tɕ	iaŋ	35	
响	ɕ	iaŋ	42	
向	ɕ	iaŋ	13	
秧	∅	iaŋ	35	
痒	∅	iaŋ	42	
样	∅	iaŋ	13	
雀	tɕʰ	io	21	
鹊	tɕʰ	io	21	
削	ɕ	y	21	
着	ts	o	21	
着	ts	au	21	
勺	s	au	21	
弱	z	o	21	
脚	tɕ	io	21	
约	∅	io	21	
药	∅	io	21	
光	k	uaŋ	35	
慌	x	uaŋ	35	
黄	x	uaŋ	21	
郭	k	o	21	
霍	x	o	13	
方	f	aŋ	35	
放	f	aŋ	13	
纺	f	aŋ	42	
房	f	aŋ	21	
防	f	aŋ	21	
网	∅	uaŋ	42	
筐	kʰ	uaŋ	35	
狂	kʰ	uaŋ	21	
王	∅	uaŋ	21	
旺	∅	uaŋ	13	
缚	p	o	21	
绑	p	aŋ	42	
胖	pʰ	aŋ	13	
棒	p	aŋ	13	
桩	ts	uaŋ	35	
撞	ts	uaŋ	13	
窗	tsʰ	aŋ	35	
双	s	uaŋ	35	
江	tɕ	iaŋ	35	
讲	tɕ	iaŋ	42	
降	ɕ	iaŋ	21	
项	x	aŋ	13	
剥	p	o	21	
桌	ts	o	21	
镯	ts	uᶹ	21	
角	k	o	21	白
角	tɕ	io	21	文
壳	kʰ	o	21	
学	ɕ	io	21	
握	∅	o	21	
朋	pʰ	oŋ	21	
灯	t	ən	35	
等	t	ən	42	
凳	t	ən	35	又
凳	t	ən	13	文
藤	tʰ	ən	21	
能	n	ən	21	
层	tsʰ	ən	21	
僧	ts	ən	35	
肯	kʰ	ən	42	
北	p	ei	21	
墨	m	ei	21	
得	t	ei	21	
特	tʰ	ei	21	
贼	ts	uei	21	形容词，～哩很
贼	ts	ei	21	名词，小～
塞	s	ei	21	
刻	kʰ	ei	21	
黑	x	ei	21	
冰	p	in	35	
证	ts	ən	13	
秤	tsʰ	ən	13	
绳	s	uən	21	
剩	s	ən	13	
升	s	ən	35	
兴	ɕ	in	13	
蝇	∅	in	35	
逼	p	i	21	
力	n	i	21	
息	ɕ	i	21	
直	ts	ɿ	21	
侧	ts	ei	21	白
侧	tsʰ	ei	21	文
测	tsʰ	ei	21	
色	s	ei	21	
织	ts	ɿ	21	
食	s	ɿ	21	
式	s	ɿ	13	
极	tɕ	i	21	
国	k	uei	21	
或	x	uei	21	
猛	m	oŋ	42	
打	t	a	42	
冷	n	ən	42	
生	s	ən	35	
省	s	ən	42	
更	k	ən	35	
梗	k	ən	42	
坑	kʰ	ən	35	
硬	ŋ	ən	13	
行	ɕ	in	21	
百	p	ei	21	
拍	pʰ	ei	21	
白	p	ei	21	
拆	tsʰ	ei	21	
择	tsʰ	ei	21	
窄	ts	ei	21	
格	k	ei	21	
客	kʰ	ei	21	
额	ŋ	ei	21	
棚	pʰ	oŋ	21	
争	ts	ən	35	
耕	k	ən	35	
麦	m	ei	21	
摘	ts	ei	21	
策	tsʰ	ei	21	
隔	k	ei	21	
兵	p	in	35	
柄	p	in	42	
平	pʰ	in	21	
病	p	in	13	
明	m	in	21	
命	m	in	13	
镜	tɕ	in	13	
庆	tɕʰ	in	13	
迎	∅	in	21	
影	∅	in	42	
剧	tɕ	y	13	
饼	p	in	42	
名	m	in	21	
领	n	in	42	
井	tɕ	in	42	
清	tɕʰ	in	35	
静	tɕ	in	13	
姓	ɕ	in	13	
贞	ts	ən	35	
程	tsʰ	ən	21	
整	ts	ən	42	
正	ts	ən	13	
声	s	ən	13	
城	tsʰ	ən	21	
轻	tɕʰ	in	35	
赢	∅	in	21	
积	tɕ	i	21	
惜	ɕ	i	21	
席	ɕ	i	21	
尺	tsʰ	ɿ	21	
石	s	ɿ	21	
益	∅	i	21	
瓶	pʰ	in	21	
钉	t	in	35	
顶	t	in	42	
厅	tʰ	in	35	
听	tʰ	in	13	
停	tʰ	in	21	
挺	tʰ	in	42	
定	t	in	13	
零	n	in	21	
青	tɕʰ	in	35	
星	ɕ	in	35	
经	tɕ	in	35	
形	ɕ	in	21	
壁	p	i	21	
劈	pʰ	i	21	
踢	tʰ	i	21	
笛	t	i	21	
历	n	i	21	
锡	ɕ	i	21	
击	tɕ	i	21	
吃	tsʰ	ɿ	21	
横	x	uən	21	
划	x	ua	13	
兄	ɕ	ioŋ	21	
荣	∅	ioŋ	21	
永	∅	yn	42	
营	∅	in	21	
蓬	pʰ	oŋ	42	
东	t	oŋ	35	
懂	t	oŋ	42	
冻	t	oŋ	13	
通	tʰ	oŋ	35	
桶	tʰ	oŋ	42	
痛	tʰ	oŋ	13	
铜	tʰ	oŋ	21	
动	t	oŋ	13	
洞	t	oŋ	13	
聋	n	oŋ	35	
弄	n	oŋ	13	
粽	ts	oŋ	13	
葱	tsʰ	oŋ	35	
送	s	oŋ	13	
公	k	oŋ	35	
孔	kʰ	oŋ	42	
烘	x	oŋ	35	
红	x	oŋ	21	
翁	∅	oŋ	35	
木	m	uᶹ	21	
读	t	uᶹ	21	
鹿	n	uᶹ	21	
族	tɕʰ	yu	21	
谷	k	uᶹ	21	
哭	kʰ	uᶹ	21	
屋	v	uᶹ	21	
冬	t	oŋ	35	
统	tʰ	oŋ	42	
脓	n	oŋ	21	
松	s	oŋ	35	
宋	tsʰ	oŋ	21	
毒	t	uᶹ	21	
风	f	oŋ	35	
丰	f	oŋ	35	
凤	f	oŋ	13	
梦	m	oŋ	13	
中	ts	oŋ	35	
虫	tsʰ	oŋ	21	
终	ts	oŋ	35	
充	tsʰ	oŋ	35	
宫	k	oŋ	35	
穷	tɕʰ	ioŋ	21	
熊	ɕ	ioŋ	21	
雄	ɕ	ioŋ	21	
福	f	uᶹ	21	
服	f	uᶹ	21	
目	m	uᶹ	21	
六	n	uᶹ	21	
宿	ɕ	yu	21	
宿	ɕ	iəu̜	13	星∽
竹	ts	uᶹ	21	
畜	ɕ	yu	21	
缩	s	o	21	
粥	ts	əu̜	35	
叔	s	uᶹ	21	
熟	s	uᶹ	21	
肉	z	uᶹ	21	
菊	tɕ	yu	21	
育	∅	yu	21	
封	f	oŋ	35	
蜂	f	oŋ	35	
缝	f	oŋ	13	
浓	n	oŋ	21	
龙	n	oŋ	21	
松	s	oŋ	35	
重	ts	oŋ	13	
肿	ts	oŋ	42	
种	ts	oŋ	13	
冲	tsʰ	oŋ	35	
恭	k	oŋ	35	
共	k	oŋ	13	
凶	ɕ	ioŋ	35	
拥	∅	ioŋ	42	
容	∅	ioŋ	21	
用	∅	ioŋ	13	
绿	n	uᶹ	21	
足	tɕ	yu	21	
烛	ts	uᶹ	21	
赎	ɕ	yu	21	
属	s	uᶹ	21	
褥	z	uᶹ	42	
曲	tɕʰ	yu	21	
局	tɕ	yu	21	
玉	∅	y	13	
浴	∅	yu	21	
我	ŋ	o	42	
你	n	i	42	
他	tʰ	a	35	
也	∅	i	42	
些	ɕ	i	35	
瓮	∅	oŋ	13	
是	s	ɿ	13	
在	ts	ai	13	
屈	tɕʰ	yu	21	
蓄	ɕ	yu	21	
旭	ɕ	yu	21	
喝	x	o	35	∽酒
黔	tɕʰ	iɛn	21	
琼	tɕʰ	yn	21	
窘	tɕ	yn	42	
迵	tɕ	yn	42	
炯	tɕ	yn	42	
概	kʰ	ai	24	
鄙	pʰ	i	42	
械	k	ai	13	
杏	ɕ	in	13	~子
跨	kʰ	ua	13	
䠍	kʰ	a	21	跨过高物：从门槛上～过去
掰	p	an	35	把橘子～开，把馒头～开
搣	m	i	35	掰，把橘子～开，把馒头～开
挼	z	ua	21	揉，～面做馒头等
