"拼音"	"IPA"	"調號"	"單字"
"ken"	"kʰən"	"1"	"坑=空[～虚]"
"ken"	"kʰən"	"3"	"恳垦啃肯=孔恐"
"ken"	"kʰən"	"5"	"控空[～缺]"
"gen"	"ɡən"	"6"	"共-"
"ngen"	"ŋən"	"1"	"恩="
"ngen"	"ŋən"	"6"	"硬="
"xen"	"xən"	"1"	"亨轰烘"
"xen"	"xən"	"2"	"痕恒衡=宏红洪鸿虹=[霓～灯]冯"
"xen"	"xən"	"3"	"很=哄"
"xen"	"xən"	"5"	"恨缝-[一条～，又]"
"bien"	"pjən"	"1"	"彬宾槟[～榔]镔[～铁：铝]冰兵"
"bien"	"pjən"	"3"	"禀柄丙=秉=饼="
"bien"	"pjən"	"5"	"殡鬓迸[～裂]并[合～；～且]"
"pien"	"pʰjən"	"1"	"姘[～头]拼[～合]"
"pien"	"pʰjən"	"3"	"品"
"pien"	"pʰjən"	"5"	"拼[～命]聘"
"bien"	"bjən"	"2"	"贫频凭平=坪=评=瓶屏萍"
"bien"	"bjən"	"6"	"病="
"mien"	"mjən"	"2"	"闽民萌鸣明=盟名=铭"
"mien"	"mjən"	"3"	"悯敏抿"
"mien"	"mjən"	"5"	"命="
"mien"	"mjən"	"6"	"命-"
"dien"	"tjən"	"1"	"丁钉=[铁～]疔汀"
"dien"	"tjən"	"3"	"顶=鼎"
"dien"	"tjən"	"5"	"钉=[～住]订定="
"tien"	"tʰjən"	"1"	"厅"
"tien"	"tʰjən"	"3"	"艇挺"
"tien"	"tʰjən"	"5"	"听=[～见；～任]"
"dien"	"djən"	"2"	"亭停廷庭蜓"
"dien"	"djən"	"6"	"锭定-"
"nien"	"njən"	"2"	"林淋临怜=邻鳞磷陵凌[～乱]菱灵零=蛉=铃伶翎"
"nien"	"njən"	"3"	"檩冷=领=岭="
"nien"	"njən"	"5"	"吝令=另="
"nien"	"njən"	"6"	"令-另-凌[～冰]"
"zien"	"tsjən"	"1"	"津晶精=睛"
"zien"	"tsjən"	"3"	"井="
"zien"	"tsjən"	"5"	"进晋静="
"cien"	"tsʰjən"	"1"	"亲[～戚]清=青=蜻"
"cien"	"tsʰjən"	"3"	"寝请="
"cien"	"tsʰjən"	"5"	"侵浸亲[～家]"
"zien"	"dzjən"	"2"	"寻秦情晴="
"zien"	"dzjən"	"6"	"尽[～力]静-净"
"sien"	"sjən"	"1"	"心芯辛新薪星=腥="
"sien"	"sjən"	"3"	"醒="
"sien"	"sjən"	"5"	"信讯迅性姓"
"gien"	"cjən"	"1"	"今金禁[～不住]襟巾斤筋茎京荆惊经鲸"
"gien"	"cjən"	"3"	"锦紧谨景警颈="
"gien"	"cjən"	"5"	"禁[～止]近=境敬竟镜竞劲径"
"kien"	"cʰjən"	"1"	"钦卿轻="
"kien"	"cʰjən"	"5"	"仅庆磬="
"gien"	"ɟjən"	"2"	"琴禽擒勤芹擎穷"
"gien"	"ɟjən"	"6"	"近-"
"ngien"	"ɲjən"	"2"	"吟银凝迎宁[安～]"
"ngien"	"ɲjən"	"6"	"宁[～可]"
"xien"	"çjən"	"1"	"欣兴[～旺]兄胸凶[吉～]兇[～恶]"
"xien"	"çjən"	"2"	"行[～为]衡-形型刑熊雄"
"xien"	"çjən"	"5"	"衅兴[高～]杏=行=[品～]幸=嗅[用鼻子闻]"
"xien"	"çjən"	"6"	"杏-行-[品～]幸-"
"ien"	"jən"	"1"	"音阴荫因姻殷鹰莺鹦樱英婴缨雍"
"ien"	"jən"	"2"	"壬淫人仁寅仍扔蝇盈赢=戎绒融茸[参～]容蓉镕庸"
"ien"	"jən"	"3"	"饮忍引隐影=拥甬[～道]勇涌"
"ien"	"jən"	"5"	"任=[责～]妊刃韧印孕=应[～当，响～]用=映"
"ien"	"jən"	"6"	"任[姓]任-[责～]纴认孕-用-"
"guen"	"kwən"	"3"	"滚"
"guen"	"kwən"	"5"	"棍"
"kuen"	"kʰwən"	"1"	"昆崑坤"
"kuen"	"kʰwən"	"3"	"捆"
"kuen"	"kʰwən"	"6"	"困"
"xuen"	"xwən"	"1"	"昏婚浑[～浊]分[～开]芬纷荤风枫疯丰封峯蜂锋"
"xuen"	"xwən"	"2"	"魂馄[～饨]焚坟豮[公猪]弘横[～直；蛮～]逢缝[～衣服]"
"xuen"	"xwən"	"3"	"粉讽"
"xuen"	"xwən"	"5"	"喷[～水；～嚏]愤忿粪奋混=[相～]俸凤=奉=缝=[一条～]"
"xuen"	"xwən"	"6"	"混-[相～]份[本～]凤-奉-缝-[一条～]"
"uen"	"wən"	"1"	"温瘟晕翁蕹[～菜]"
"uen"	"wən"	"2"	"匀文纹蚊=闻雲[～采]云[说]萤=荣营茔"
"uen"	"wən"	"3"	"稳允尹吻永"
"uen"	"wən"	"5"	"问=润=闰=熨韵运=泳=咏瓮"
"uen"	"wən"	"6"	"问-润-闰-运-泳-"
"zryen"	"tʂɻʷən"	"1"	"均钧君军"
"zryen"	"tʂɻʷən"	"3"	"准[批～；标～]"
"zryen"	"tʂɻʷən"	"5"	"圳[水沟]郡"
"cryen"	"tʂʰɻʷən"	"1"	"春椿倾"
"cryen"	"tʂʰɻʷən"	"3"	"蠢顷"
"zryen"	"dʐɻʷən"	"2"	"羣裙琼"
"zryen"	"dʐɻʷən"	"6"	"菌"
"sryen"	"ʂɻʷən"	"1"	"熏勋"
"sryen"	"ʂɻʷən"	"2"	"纯"
"sryen"	"ʂɻʷən"	"3"	"盾[矛～，又]"
"sryen"	"ʂɻʷən"	"5"	"顺=舜训楦[鞋～]"
"sryen"	"ʂɻʷən"	"6"	"顺-"
"bang"	"paŋ"	"1"	"帮邦浜[河～]"
"bang"	"paŋ"	"3"	"榜绑"
"bang"	"paŋ"	"5"	"谤棒=蚌="
"pang"	"pʰaŋ"	"1"	"肨[肿]"
"pang"	"pʰaŋ"	"3"	"捧-"
"pang"	"pʰaŋ"	"5"	"胖"
"bang"	"baŋ"	"2"	"旁螃[～蟹]庞"
"bang"	"baŋ"	"6"	"棒-蚌-"
"mang"	"maŋ"	"2"	"忙芒茫芒[麦～]盲虻-[牛～]蒙-"
"mang"	"maŋ"	"3"	"莽蟒-"
"dang"	"taŋ"	"1"	"当[应～]"
"dang"	"taŋ"	"3"	"党挡"
"dang"	"taŋ"	"5"	"荡当[典～]"
"tang"	"tʰaŋ"	"1"	"汤"
"tang"	"tʰaŋ"	"3"	"倘[～使]躺"
"tang"	"tʰaŋ"	"5"	"烫趟[去一～]"
"dang"	"daŋ"	"2"	"堂棠螳唐糖塘"
"dang"	"daŋ"	"6"	"氹[水坑]"
"nang"	"naŋ"	"2"	"囊郎廊狼螂"
"nang"	"naŋ"	"3"	"朗浪="
"nang"	"naŋ"	"6"	"浪-"
"zang"	"tsaŋ"	"1"	"赃庄装桩"
"zang"	"tsaŋ"	"5"	"髒[不乾淨]葬壮臟[心～]藏=[西～]状="
"cang"	"tsʰaŋ"	"1"	"仓苍舱疮窗撑[～住]"
"cang"	"tsʰaŋ"	"3"	"撞"
"cang"	"tsʰaŋ"	"5"	"创"
"cang"	"tsʰaŋ"	"6"	"牚[椅子～儿]"
"zang"	"dzaŋ"	"2"	"藏[隐～]床"
"zang"	"dzaŋ"	"6"	"藏-[西～]状-"
"sang"	"saŋ"	"1"	"桑丧[～事]霜孀双生-[不熟]"
"sang"	"saŋ"	"3"	"磉[～墩]嗓爽"
"sang"	"saŋ"	"5"	"丧[～失]"
"zrang"	"tʂaŋ"	"1"	"张章樟"
"zrang"	"tʂaŋ"	"3"	"长[生～]涨掌"
"zrang"	"tʂaŋ"	"5"	"丈=杖=仗=[打～]帐账胀障瘴"
"crang"	"tʂʰaŋ"	"1"	"昌菖倡"
"crang"	"tʂʰaŋ"	"3"	"闯厂"
"crang"	"tʂʰaŋ"	"5"	"畅唱"
"zrang"	"dʐaŋ"	"2"	"长[～短]肠场"
"zrang"	"dʐaŋ"	"6"	"丈-杖-仗-[依～]"
"srang"	"ʂaŋ"	"1"	"商伤"
"srang"	"ʂaŋ"	"2"	"常尝裳偿"
"srang"	"ʂaŋ"	"3"	"赏"
"srang"	"ʂaŋ"	"5"	"上=[～山；～面]尚="
"srang"	"ʂaŋ"	"6"	"上-[～山；～面]尚-"
"gang"	"kaŋ"	"1"	"冈岗刚纲钢缸肛光"
"gang"	"kaŋ"	"3"	"广讲-港哽-[～住]梗-[～子]"
"gang"	"kaŋ"	"5"	"杠虹-[出～]"
"kang"	"kʰaŋ"	"1"	"康糠坑-"
"kang"	"kʰaŋ"	"3"	"慷呛[俗，咳嗽]"
"kang"	"kʰaŋ"	"5"	"抗炕旷况矿"
"gang"	"ɡaŋ"	"2"	"狂"
"xang"	"xaŋ"	"1"	"荒慌方芳"
"xang"	"xaŋ"	"2"	"行[银～]航杭黄=簧皇蝗肪妨房防"
"xang"	"xaŋ"	"3"	"谎晃纺仿[～效；相似]彷[～佛]访"
"xang"	"xaŋ"	"5"	"放项=巷="
"xang"	"xaŋ"	"6"	"项-巷-"
"niang"	"njaŋ"	"2"	"良凉量[～长短]粮梁粱"
"niang"	"njaŋ"	"3"	"两[～个；几～]辆"
"niang"	"njaŋ"	"5"	"亮=谅="
"niang"	"njaŋ"	"6"	"亮-谅-量[数～]"
"ziang"	"tsjaŋ"	"1"	"将[～来]浆"
"ziang"	"tsjaŋ"	"3"	"蒋奖桨"
"ziang"	"tsjaŋ"	"5"	"酱将[大～]象=像=橡="
"ciang"	"tsʰjaŋ"	"1"	"枪"
"ciang"	"tsʰjaŋ"	"3"	"抢"
"ciang"	"tsʰjaŋ"	"5"	"跄"
"ziang"	"dzjaŋ"	"2"	"墙戕详祥"
"ziang"	"dzjaŋ"	"6"	"象-像-橡-匠"
"siang"	"sjaŋ"	"1"	"相[互～]箱厢湘襄镶"
"siang"	"sjaŋ"	"3"	"想"
"siang"	"sjaŋ"	"5"	"相[～貌]"
"giang"	"cjaŋ"	"1"	"疆僵礓[～石]缰[～绳]姜[生～；姓]江刚[～纔]"
"giang"	"cjaŋ"	"3"	"讲="
"giang"	"cjaŋ"	"5"	"降[下～]"
"kiang"	"cʰjaŋ"	"1"	"羌腔匡筐眶[眼～]"
"kiang"	"cʰjaŋ"	"3"	"强[勉～]"
"giang"	"ɟjaŋ"	"2"	"强[～大]"
"giang"	"ɟjaŋ"	"6"	"犟"
"ngiang"	"ɲjaŋ"	"2"	"娘"
"ngiang"	"ɲjaŋ"	"3"	"仰"
"xiang"	"çjaŋ"	"1"	"香乡"
"xiang"	"çjaŋ"	"2"	"降[投～]"
"xiang"	"çjaŋ"	"3"	"享响饷"
"xiang"	"çjaŋ"	"5"	"向"
"iang"	"jaŋ"	"1"	"央秧殃"
"iang"	"jaŋ"	"2"	"羊洋烊[融化]杨阳扬疡[溃～]瓤[瓜～子]"
"iang"	"jaŋ"	"3"	"养痒"
"iang"	"jaŋ"	"5"	"酿=壤=[土～]嚷=让=样=映-[～山红]"
"iang"	"jaŋ"	"6"	"酿-壤-[土～]嚷-让-样-"
"guang"	"ɡwaŋ"	"2"	"狂[又]"
"uang"	"waŋ"	"1"	"汪"
"uang"	"waŋ"	"2"	"黄亡忘王"
"uang"	"waŋ"	"3"	"网枉往"
"uang"	"waŋ"	"5"	"妄=望=旺="
"uang"	"waŋ"	"6"	"妄-望-旺-"
"m"	"m̩"	"3"	"姆[～妈：母亲]"
"n"	"n̩"	"3"	"你-"
"ng"	"ŋ̍"	"2"	"黄-[～瓜]"
