字	片	区	小片	方言点	声母	韵母	调值	调类	备注
嵠	海外闽语			曼谷(潮州话)	kʰ	oi	33	阴平	
嵩	海外闽语			曼谷(潮州话)	s	uŋ	33	阴平	
嵾	海外闽语			曼谷(潮州话)	tsʰ	am	33	阴平	参差。
嶺	海外闽语			曼谷(潮州话)	l	ĩã	53	阴上	
嶽	海外闽语			曼谷(潮州话)	ŋ	iʔ	5	阳入	
川	海外闽语			曼谷(潮州话)	tsʰ	uaŋ	33	阴平	
州	海外闽语			曼谷(潮州话)	ts	iu	33	阴平	
巡	海外闽语			曼谷(潮州话)	s	uŋ	55	阳平	
巢	海外闽语			曼谷(潮州话)	s	iu	11	阳去	
巧	海外闽语			曼谷(潮州话)	kʰ	a	53	阴上	
巨	海外闽语			曼谷(潮州话)	k	ɤ	35	阳上	
差	海外闽语			曼谷(潮州话)	tsʰ	a	213	阴去	差别。
已	海外闽语			曼谷(潮州话)	z	i	53	阴上	
巳	海外闽语			曼谷(潮州话)					辰巳。
巴	海外闽语			曼谷(潮州话)	p	a	33	阴平	
巷	海外闽语			曼谷(潮州话)	h	aŋ	11	阳去	
巾	海外闽语			曼谷(潮州话)	k	ɤŋ	33	阴平	
币	海外闽语			曼谷(潮州话)	p	i	11	阳去	
市	海外闽语			曼谷(潮州话)	tsʰ	i	35	阳上	
帅	海外闽语			曼谷(潮州话)	s	uai	213	阴去	
帆	海外闽语			曼谷(潮州话)	pʰ	aŋ	55	阳平	
师	海外闽语			曼谷(潮州话)	s	ɤ	33	阴平	
帊	海外闽语			曼谷(潮州话)	pʰ	a	213	阴去	
帋	海外闽语			曼谷(潮州话)	ts	ua	53	阴上	
希	海外闽语			曼谷(潮州话)	h	i	33	阴平	
帒	海外闽语			曼谷(潮州话)	t	o	11	阳去	
帖	海外闽语			曼谷(潮州话)	tʰ	iap	2	阴入	碑帖、请帖读音亦同。
帛	海外闽语			曼谷(潮州话)	p	eʔ	5	阳入	
帝	海外闽语			曼谷(潮州话)	t	i	213	阴去	
帥	海外闽语			曼谷(潮州话)	s	uai	213	阴去	
带	海外闽语			曼谷(潮州话)	t	ua	213	阴去	
師	海外闽语			曼谷(潮州话)	s	ɤ	33	阴平	
帬	海外闽语			曼谷(潮州话)	k	uŋ	55	阳平	
席	海外闽语			曼谷(潮州话)	tsʰ	ieʔ	5	阳入	
帮	海外闽语			曼谷(潮州话)	p	aŋ	33	阴平	
帳	海外闽语			曼谷(潮州话)	t	ĩẽ	213	阴去	
帶	海外闽语			曼谷(潮州话)	t	ua	213	阴去	
常	海外闽语			曼谷(潮州话)	s	ĩẽ	55	阳平	
帽	海外闽语			曼谷(潮州话)	b	o	11	阳去	
幅	海外闽语			曼谷(潮州话)	h	uʔ	2	阴入	
幔	海外闽语			曼谷(潮州话)	m	aŋ	11	阳去	
幕	海外闽语			曼谷(潮州话)	m	o	35	阳上	
幣	海外闽语			曼谷(潮州话)	p	i	11	阳去	
幫	海外闽语			曼谷(潮州话)	p	aŋ	33	阴平	
干	海外闽语			曼谷(潮州话)	k	aŋ	33	阴平	
年	海外闽语			曼谷(潮州话)	n	ĩ	55	阳平	
幸	海外闽语			曼谷(潮州话)	h	eŋ	35	阳上	
幹	海外闽语			曼谷(潮州话)	k	aŋ	213	阴去	
幻	海外闽语			曼谷(潮州话)	h	uaŋ	35	阳上	
幽	海外闽语			曼谷(潮州话)	h	iu	33	阴平	
幾	海外闽语			曼谷(潮州话)	k	i	33	阴平	几乎。
庆	海外闽语			曼谷(潮州话)	kʰ	eŋ	213	阴去	
庇	海外闽语			曼谷(潮州话)	p	i	213	阴去	
床	海外闽语			曼谷(潮州话)	tsʰ	ɤŋ	55	阳平	
序	海外闽语			曼谷(潮州话)	s	u	35	阳上	
庐	海外闽语			曼谷(潮州话)	l	ou	55	阳平	茅庐。
库	海外闽语			曼谷(潮州话)	kʰ	ou	213	阴去	
应	海外闽语			曼谷(潮州话)	z	eŋ	33	阴平	应当、应用读音亦同。
底	海外闽语			曼谷(潮州话)	t	oi	53	阴上	
店	海外闽语			曼谷(潮州话)	t	iam	213	阴去	
庙	海外闽语			曼谷(潮州话)	m	iau	11	阳去	
庚	海外闽语			曼谷(潮州话)	k	ẽ	33	阴平	
府	海外闽语			曼谷(潮州话)	h	u	53	阴上	
庞	海外闽语			曼谷(潮州话)	pʰ	aŋ	55	阳平	
度	海外闽语			曼谷(潮州话)	t	ou	11	阳去	
座	海外闽语			曼谷(潮州话)	ts	o	11	阳去	
庫	海外闽语			曼谷(潮州话)	kʰ	ou	213	阴去	
庵	海外闽语			曼谷(潮州话)	0	am	33	阴平	
庸	海外闽语			曼谷(潮州话)	z	uŋ	55	阳平	
庽	海外闽语			曼谷(潮州话)	ŋ	o	35	阳上	
庿	海外闽语			曼谷(潮州话)	m	ie	11	阳去	
廁	海外闽语			曼谷(潮州话)	tsʰ	e	213	阴去	厕所。
廂	海外闽语			曼谷(潮州话)	s	ĩẽ	33	阴平	
廈	海外闽语			曼谷(潮州话)	h	e	11	阳去	厦门。
廉	海外闽语			曼谷(潮州话)	l	iam	55	阳平	
廊	海外闽语			曼谷(潮州话)	l	aŋ	55	阳平	
廓	海外闽语			曼谷(潮州话)	k	ueʔ	2	阴入	
廚	海外闽语			曼谷(潮州话)	t	ou	55	阳平	
廟	海外闽语			曼谷(潮州话)	m	iau	11	阳去	
廠	海外闽语			曼谷(潮州话)	tsʰ	iaŋ	53	阴上	
廢	海外闽语			曼谷(潮州话)	h	ui	213	阴去	
廣	海外闽语			曼谷(潮州话)	k	ɤŋ/uaŋ	53	阴上阴上	
廧	海外闽语			曼谷(潮州话)	tsʰ	ĩẽ	55	阳平	
廬	海外闽语			曼谷(潮州话)	l	ou	55	阳平	茅庐。
廳	海外闽语			曼谷(潮州话)	tʰ	ĩã	33	阴平	
延	海外闽语			曼谷(潮州话)	z	aŋ	55	阳平	
廷	海外闽语			曼谷(潮州话)	tʰ	eŋ	55	阳平	
建	海外闽语			曼谷(潮州话)	k	iaŋ	35	阳上	
弄	海外闽语			曼谷(潮州话)	l	uŋ	35	阳上	
弊	海外闽语			曼谷(潮州话)	p	i	11	阳去	
弌	海外闽语			曼谷(潮州话)	z	iʔ	2	阴入	
弍	海外闽语			曼谷(潮州话)	z	i	35/11	阳去阳上	
弎	海外闽语			曼谷(潮州话)	s	ã	33	阴平	
式	海外闽语			曼谷(潮州话)	s	eʔ	2	阴入	
弓	海外闽语			曼谷(潮州话)	k	eŋ	33	阴平	
弔	海外闽语			曼谷(潮州话)	t	iau	213	阴去	
引	海外闽语			曼谷(潮州话)	z	iŋ	53	阴上	
弘	海外闽语			曼谷(潮州话)	h	uŋ	55	阳平	
弟	海外闽语			曼谷(潮州话)	t	i	35	阳上	
张	海外闽语			曼谷(潮州话)	t	ĩẽ	33	阴平	
弯	海外闽语			曼谷(潮州话)	0	uaŋ	33	阴平	
弱	海外闽语			曼谷(潮州话)	z	aʔ	5	阳入	
張	海外闽语			曼谷(潮州话)	t	ĩẽ	33	阴平	
強	海外闽语			曼谷(潮州话)	kʰ	iaŋ	55	阳平	
弹	海外闽语			曼谷(潮州话)	tʰ	aŋ	55	阳平	子弹。
强	海外闽语			曼谷(潮州话)	kʰ	iaŋ	55	阳平	
弼	海外闽语			曼谷(潮州话)	pʰ	iaʔ	2	阴入	
彀	海外闽语			曼谷(潮州话)					往上壳。
彈	海外闽语			曼谷(潮州话)	tʰ	aŋ	55	阳平	子弹。
彎	海外闽语			曼谷(潮州话)	0	uaŋ	33	阴平	
归	海外闽语			曼谷(潮州话)	k	ui	33	阴平	
录	海外闽语			曼谷(潮州话)	l	uʔ	5	阳入	
彙	海外闽语			曼谷(潮州话)	l	ui	11	阳去	
形	海外闽语			曼谷(潮州话)	h	eŋ	55	阳平	
彩	海外闽语			曼谷(潮州话)	tsʰ	ai	53	阴上	
彪	海外闽语			曼谷(潮州话)	p	iau	33	阴平	
彬	海外闽语			曼谷(潮州话)	p	iŋ	33	阴平	
彭	海外闽语			曼谷(潮州话)	pʰ	ẽ	55	阳平	
影	海外闽语			曼谷(潮州话)	z	ã	53	阴上	
役	海外闽语			曼谷(潮州话)	z	eʔ	5	阳入	
彻	海外闽语			曼谷(潮州话)	tʰ	iaʔ	2	阴入	
彼	海外闽语			曼谷(潮州话)	pʰ	i	53	阴上	
彿	海外闽语			曼谷(潮州话)	h	uʔ	5	阳入	仿佛。
征	海外闽语			曼谷(潮州话)	ts	eŋ	33	阴平	
径	海外闽语			曼谷(潮州话)	k	eŋ	33	阴平	
待	海外闽语			曼谷(潮州话)	tʰ	ai	35	阳上	
律	海外闽语			曼谷(潮州话)	l	uʔ	5	阳入	
後	海外闽语			曼谷(潮州话)	0	au	35	阳上	
徐	海外闽语			曼谷(潮州话)	tsʰ	ɤ	55	阳平	
徑	海外闽语			曼谷(潮州话)	k	eŋ	33	阴平	
徒	海外闽语			曼谷(潮州话)	tʰ	u	55	阳平	
得	海外闽语			曼谷(潮州话)	t	iʔ	2	阴入	
徛	海外闽语			曼谷(潮州话)	kʰ	ia	35	阳上	立。
從	海外闽语			曼谷(潮州话)	tsʰ	uŋ	55	阳平	跟从。
御	海外闽语			曼谷(潮州话)	0	ɤ	35	阳上	
徧	海外闽语			曼谷(潮州话)	p	iaŋ	213	阴去	一遍、遍地读音亦同。
復	海外闽语			曼谷(潮州话)	h	uk	5	阳入	复兴。
循	海外闽语			曼谷(潮州话)	s	uŋ	55	阳平	
微	海外闽语			曼谷(潮州话)	ŋ	ui	55	阳平	
徵	海外闽语			曼谷(潮州话)	ts	eŋ	33	阴平	征求。
德	海外闽语			曼谷(潮州话)	t	eʔ	2	阴入	
徹	海外闽语			曼谷(潮州话)	tʰ	iaʔ	2	阴入	
徽	海外闽语			曼谷(潮州话)	h	ui	33	阴平	
心	海外闽语			曼谷(潮州话)	s	im	33	阴平	
必	海外闽语			曼谷(潮州话)	p	iʔ	2	阴入	
忆	海外闽语			曼谷(潮州话)	z	eʔ	5	阳入	
忌	海外闽语			曼谷(潮州话)	k	i	213	阴去	
忒	海外闽语			曼谷(潮州话)					忒好。
忖	海外闽语			曼谷(潮州话)	tsʰ	uŋ	213	阴去	
志	海外闽语			曼谷(潮州话)	ts	i	213	阴去	
忙	海外闽语			曼谷(潮州话)	m	aŋ	55	阳平	
忩	海外闽语			曼谷(潮州话)	tsʰ	uŋ	33	阴平	
快	海外闽语			曼谷(潮州话)	kʰ	uai	213	阴去	
念	海外闽语			曼谷(潮州话)	n	iam	35/11	阳上/阳去	
忻	海外闽语			曼谷(潮州话)	h	ŋ̩	33	阴平	
忼	海外闽语			曼谷(潮州话)	kʰ	aŋ	33	阴平	慷慨。
忽	海外闽语			曼谷(潮州话)	h	uʔ	2	阴入	
忿	海外闽语			曼谷(潮州话)	h	uŋ	11	阳去	
态	海外闽语			曼谷(潮州话)	tʰ	ai	213	阴去	
怂	海外闽语			曼谷(潮州话)	ts	uŋ	213	阴去	怂恿。声母印刷误为st,此处应为ts。
怕	海外闽语			曼谷(潮州话)	pʰ	a	213	阴去	
怖	海外闽语			曼谷(潮州话)	p	u	213	阴去	恐怖。
怠	海外闽语			曼谷(潮州话)	tʰ	ai	35	阳上	
急	海外闽语			曼谷(潮州话)	k	ip	2	阴入	
性	海外闽语			曼谷(潮州话)	s	ẽ	213	阴去	
怯	海外闽语			曼谷(潮州话)	kʰ	iap	2	阴入	畏怯。
怱	海外闽语			曼谷(潮州话)	tsʰ	uŋ	33	阴平	
恃	海外闽语			曼谷(潮州话)	tsʰ	i	35	阳上	
恆	海外闽语			曼谷(潮州话)	h	eŋ	55	阳平	
恐	海外闽语			曼谷(潮州话)	kʰ	iuŋ	53	阴上	
恒	海外闽语			曼谷(潮州话)	h	eŋ	55	阳平	
恕	海外闽语			曼谷(潮州话)	z	u	33	阴平	
恖	海外闽语			曼谷(潮州话)	s	ɤ	33	阴平	
恠	海外闽语			曼谷(潮州话)	k	uai	213	阴去	
恢	海外闽语			曼谷(潮州话)	h	ue	33	阴平	
恤	海外闽语			曼谷(潮州话)	s	uʔ	2	阴入	
恥	海外闽语			曼谷(潮州话)	tsʰ	i	53	阴上	
恨	海外闽语			曼谷(潮州话)	h	ŋ̩	35	阳上	
恩	海外闽语			曼谷(潮州话)	0	ŋ̩	33	阴平	
恭	海外闽语			曼谷(潮州话)	k	iuŋ	33	阴平	
息	海外闽语			曼谷(潮州话)	s	eʔ	2	阴入	
恰	海外闽语			曼谷(潮州话)	h	ap	2	阴入	
恳	海外闽语			曼谷(潮州话)	kʰ	ɤŋ	53	阴上	
恺	海外闽语			曼谷(潮州话)	kʰ	ai	53	阴上	
恼	海外闽语			曼谷(潮州话)	n	au	53	阴上	
恾	海外闽语			曼谷(潮州话)	m	aŋ	55	阳平	
恿	海外闽语			曼谷(潮州话)	z	uŋ	53	阴上	
悄	海外闽语			曼谷(潮州话)	s	iau	33	阴平	静悄悄。
悅	海外闽语			曼谷(潮州话)	z	uaʔ	5	阳入	
悉	海外闽语			曼谷(潮州话)	s	iʔ	2	阴入	
悊	海外闽语			曼谷(潮州话)	ts	iaʔ	2	阴入	
悟	海外闽语			曼谷(潮州话)	ŋ	o	35	阳上	
悠	海外闽语			曼谷(潮州话)	z	iu	55	阳平	悠悠。
患	海外闽语			曼谷(潮州话)	h	uaŋ	11	阳去	
悤	海外闽语			曼谷(潮州话)	tsʰ	uŋ	33	阴平	
悬	海外闽语			曼谷(潮州话)	h	iaŋ	55	阳平	
悯	海外闽语			曼谷(潮州话)	m	iaŋ	53	阴上	
悲	海外闽语			曼谷(潮州话)	p	ui	33	阴平	
情	海外闽语			曼谷(潮州话)	tsʰ	eŋ	55	阳平	
惑	海外闽语			曼谷(潮州话)	h	uʔ	5	阳入	
惜	海外闽语			曼谷(潮州话)	s	ieʔ	2	阴入	
惟	海外闽语			曼谷(潮州话)	z	ui	55	阳平	
惠	海外闽语			曼谷(潮州话)	h	ui	35	阳上	
惡	海外闽语			曼谷(潮州话)	0	aʔ	2	阴入	善恶。
惧	海外闽语			曼谷(潮州话)	k	u	11	阳去	
惨	海外闽语			曼谷(潮州话)	tsʰ	am	53	阴上	
惩	海外闽语			曼谷(潮州话)	tsʰ	eŋ	55	阳平	
惪	海外闽语			曼谷(潮州话)	t	eʔ	2	阴入	
惭	海外闽语			曼谷(潮州话)	tsʰ	iam	33	阴平	
惯	海外闽语			曼谷(潮州话)	k	uaŋ	213	阴去	
惰	海外闽语			曼谷(潮州话)	t	ua	35	阳上	
惱	海外闽语			曼谷(潮州话)	n	au	53	阴上	
想	海外闽语			曼谷(潮州话)	s	ĩẽ	35	阳上	
惹	海外闽语			曼谷(潮州话)	0	ia	53	阴上	
愁	海外闽语			曼谷(潮州话)	s	iu	55	阳平	
愈	海外闽语			曼谷(潮州话)	z	u	53	阴上	病愈。
愉	海外闽语			曼谷(潮州话)	z	u	55	阳平	
意	海外闽语			曼谷(潮州话)	z	i	213	阴去	
愚	海外闽语			曼谷(潮州话)	ŋ	o	55	阳平	
愛	海外闽语			曼谷(潮州话)	0	ai	213	阴去	
感	海外闽语			曼谷(潮州话)	k	am	53	阴上	
愤	海外闽语			曼谷(潮州话)	h	uŋ	11	阳去	
愧	海外闽语			曼谷(潮州话)	kʰ	ui	213	阴去	
愷	海外闽语			曼谷(潮州话)	kʰ	ai	53	阴上	
慈	海外闽语			曼谷(潮州话)	tsʰ	ɤ	55	阳平	
態	海外闽语			曼谷(潮州话)	tʰ	ai	213	阴去	
慎	海外闽语			曼谷(潮州话)	s	im	53	阴上	
慕	海外闽语			曼谷(潮州话)	m	o	35	阳上	
慘	海外闽语			曼谷(潮州话)	tsʰ	am	53	阴上	
慙	海外闽语			曼谷(潮州话)	tsʰ	iam	33	阴平	
慚	海外闽语			曼谷(潮州话)	tsʰ	iam	33	阴平	
慢	海外闽语			曼谷(潮州话)	m	aŋ	11	阳去	
慣	海外闽语			曼谷(潮州话)	k	uaŋ	213	阴去	
慧	海外闽语			曼谷(潮州话)	h	ui	35	阳上	
慨	海外闽语			曼谷(潮州话)	kʰ	ai	213	阴去	慷慨。
慫	海外闽语			曼谷(潮州话)	ts	uŋ	213	阴去	怂恿。声母印刷误为st,此处应为ts。
慮	海外闽语			曼谷(潮州话)	l	ɤ	35	阳上	
慰	海外闽语			曼谷(潮州话)	0	ui	11	阳去	
慶	海外闽语			曼谷(潮州话)	kʰ	eŋ	213	阴去	
慷	海外闽语			曼谷(潮州话)	kʰ	aŋ	33	阴平	慷慨。
慾	海外闽语			曼谷(潮州话)	z	uʔ	5	阳入	
憂	海外闽语			曼谷(潮州话)	z	iu	33	阴平	
憎	海外闽语			曼谷(潮州话)	ts	eŋ	33	阴平	
憐	海外闽语			曼谷(潮州话)	l	iaŋ	55	阳平	
憑	海外闽语			曼谷(潮州话)	pʰ	eŋ	55	阳平	
憠	海外闽语			曼谷(潮州话)					脾气憠。
憤	海外闽语			曼谷(潮州话)	h	uŋ	11	阳去	
憫	海外闽语			曼谷(潮州话)	m	iaŋ	53	阴上	
憲	海外闽语			曼谷(潮州话)	h	iaŋ	213	阴去	
憶	海外闽语			曼谷(潮州话)	z	eʔ	5	阳入	
憾	海外闽语			曼谷(潮州话)	h	am	11	阳去	
懂	海外闽语			曼谷(潮州话)	t	uŋ	53	阴上	
懇	海外闽语			曼谷(潮州话)	kʰ	ɤŋ	53	阴上	
懈	海外闽语			曼谷(潮州话)	k	oi	53	阴上	
懊	海外闽语			曼谷(潮州话)	0	o	53	阴上	懊恼。
懒	海外闽语			曼谷(潮州话)	t	ũã	35	阳上	
懲	海外闽语			曼谷(潮州话)	tsʰ	eŋ	55	阳平	
懷	海外闽语			曼谷(潮州话)	h	uai	55	阳平	
懸	海外闽语			曼谷(潮州话)	h	iaŋ	55	阳平	
懼	海外闽语			曼谷(潮州话)	k	u	11	阳去	
懽	海外闽语			曼谷(潮州话)	h	ũã	33	阴平	
戀	海外闽语			曼谷(潮州话)	l	uaŋ	11	阳去	
戌	海外闽语			曼谷(潮州话)	s	uʔ	2	阴入	
戎	海外闽语			曼谷(潮州话)	z	uŋ	55	阳平	
戏	海外闽语			曼谷(潮州话)	h	i	213	阴去	
成	海外闽语			曼谷(潮州话)	s	eŋ	55	阳平	
戒	海外闽语			曼谷(潮州话)	k	ai	213	阴去	
或	海外闽语			曼谷(潮州话)	h	uʔ	5	阳入	
战	海外闽语			曼谷(潮州话)	ts	iaŋ	213	阴去	
戚	海外闽语			曼谷(潮州话)	tsʰ	eʔ	2	阴入	
戰	海外闽语			曼谷(潮州话)	ts	iaŋ	213	阴去	
戲	海外闽语			曼谷(潮州话)	h	i	213	阴去	
戴	海外闽语			曼谷(潮州话)	t	i/ai	213	阴去阴去	
戶	海外闽语			曼谷(潮州话)	h	ou	35	阳上	
戸	海外闽语			曼谷(潮州话)	h	ou	35	阳上	
戼	海外闽语			曼谷(潮州话)	m	au	35	阳上	
所	海外闽语			曼谷(潮州话)	s	o	53	阴上	
扇	海外闽语			曼谷(潮州话)	s	ĩ	213	阴去	
手	海外闽语			曼谷(潮州话)	tsʰ	iu	53	阴上	
扛	海外闽语			曼谷(潮州话)	k	aŋ	33	阴平	
执	海外闽语			曼谷(潮州话)	ts	ip	2	阴入	
扩	海外闽语			曼谷(潮州话)	k	uaŋ	213	阴去	扩充。
扫	海外闽语			曼谷(潮州话)	s	au	213	阴去	扫地。
扬	海外闽语			曼谷(潮州话)	z	aŋ	55	阳平	
扭	海外闽语			曼谷(潮州话)	n	iu	53	阴上	
扯	海外闽语			曼谷(潮州话)	tsʰ	ia	53	阴上	
扳	海外闽语			曼谷(潮州话)	p	aŋ	53	阴上	
扵	海外闽语			曼谷(潮州话)	z	i	33	阴平	于此。
扶	海外闽语			曼谷(潮州话)	h	u	55	阳平	
批	海外闽语			曼谷(潮州话)	pʰ	oi	33	阴平	
扽	海外闽语			曼谷(潮州话)	t	uŋ	213	阴去	
承	海外闽语			曼谷(潮州话)	s	eŋ	55	阳平	
技	海外闽语			曼谷(潮州话)	k	i	11	阳去	
抄	海外闽语			曼谷(潮州话)	tsʰ	au	33	阴平	抄写。
把	海外闽语			曼谷(潮州话)	p	a	53	阴上	把守。
抑	海外闽语			曼谷(潮州话)	z	eʔ	5	阳入	
抓	海外闽语			曼谷(潮州话)	ts	ua	33	阴平	
投	海外闽语			曼谷(潮州话)	t	au	55	阳平	
抖	海外闽语			曼谷(潮州话)	t	au	53	阴上	
折	海外闽语			曼谷(潮州话)	ts	iʔ	2	阴入	
抚	海外闽语			曼谷(潮州话)	p	u	35	阳上	
护	海外闽语			曼谷(潮州话)	h	u	35	阳上	
报	海外闽语			曼谷(潮州话)	p	o	213	阴去	
抱	海外闽语			曼谷(潮州话)	pʰ	o	35	阳上	
抵	海外闽语			曼谷(潮州话)	t	oi	53	阴上	
抹	海外闽语			曼谷(潮州话)	m	uaʔ	2	阴入	
押	海外闽语			曼谷(潮州话)	ŋ	aʔ	2	阴入	
抽	海外闽语			曼谷(潮州话)	tʰ	iu	33	阴平	
拄	海外闽语			曼谷(潮州话)	ts	u	35	阳上	拄拐扙。
拇	海外闽语			曼谷(潮州话)	m	o	53	阴上	
拈	海外闽语			曼谷(潮州话)	n	iam	33	阴平	拈起来。
拉	海外闽语			曼谷(潮州话)	l	a	33	阴平	
拋	海外闽语			曼谷(潮州话)	pʰ	au	33	阴平	
拍	海外闽语			曼谷(潮州话)	pʰ	aʔ	2	阴入	打。
拎	海外闽语			曼谷(潮州话)	l	eŋ	55	阳平	
拒	海外闽语			曼谷(潮州话)	k	ɤ	35	阳上	
拕	海外闽语			曼谷(潮州话)	tʰ	ua	33	阴平	
拘	海外闽语			曼谷(潮州话)	k	i	33	阴平	
拙	海外闽语			曼谷(潮州话)	kʰ	uʔ	2	阴入	
招	海外闽语			曼谷(潮州话)	ts	iau	33	阴平	
拜	海外闽语			曼谷(潮州话)	p	ai	213	阴去	
拟	海外闽语			曼谷(潮州话)	ŋ	i	55	阳平	
拢	海外闽语			曼谷(潮州话)	l	eŋ	53	阴上	
拣	海外闽语			曼谷(潮州话)	k	aŋ	53	阴上	
拥	海外闽语			曼谷(潮州话)	z	uŋ	53	阴上	
拦	海外闽语			曼谷(潮州话)	l	aŋ	55	阳平	
拨	海外闽语			曼谷(潮州话)	pʰ	uaʔ	2	阴入	
括	海外闽语			曼谷(潮州话)	kʰ	uaʔ	2	阴入	包括。
拯	海外闽语			曼谷(潮州话)	ts	eŋ	33	阴平	拯救。
拱	海外闽语			曼谷(潮州话)	kʰ	iuŋ	53	阴上	拱手。
拾	海外闽语			曼谷(潮州话)	s	ip	5	阳入	拾起来。
持	海外闽语			曼谷(潮州话)	tʰ	i	55	阳平	
挂	海外闽语			曼谷(潮州话)	k	ua	213	阴去	
指	海外闽语			曼谷(潮州话)	ts	i	53	阴上	
按	海外闽语			曼谷(潮州话)	0	aŋ	213	阴去	
挑	海外闽语			曼谷(潮州话)	tʰ	iau	33	阴平	
挟	海外闽语			曼谷(潮州话)	k	oʔ/iap	2/5	阳入阴入	
挡	海外闽语			曼谷(潮州话)	t	aŋ	53	阴上	阻挡。
挥	海外闽语			曼谷(潮州话)	h	ui	33	阴平	
挪	海外闽语			曼谷(潮州话)	n	a	53	阴上	
振	海外闽语			曼谷(潮州话)	ts	iŋ	213	阴去	
挺	海外闽语			曼谷(潮州话)	tʰ	eŋ	53	阴上	
挾	海外闽语			曼谷(潮州话)	k	oʔ/iap	2/5	阳入阴入	
捅	海外闽语			曼谷(潮州话)	tʰ	uŋ	213	阴去	捅破了。
捉	海外闽语			曼谷(潮州话)	tsʰ	uʔ	2	阴入	
捋	海外闽语			曼谷(潮州话)	l	uʔ	5	阳入	
捎	海外闽语			曼谷(潮州话)	s	iau	33	阴平	捎带。
捏	海外闽语			曼谷(潮州话)	n	iap	5	阳入	
捕	海外闽语			曼谷(潮州话)	p	ou	11	阳去	
捦	海外闽语			曼谷(潮州话)	kʰ	im	55	阳平	
捧	海外闽语			曼谷(潮州话)	p	aŋ	35	阳上	
捨	海外闽语			曼谷(潮州话)	s	ia	53	阴上	
捭	海外闽语			曼谷(潮州话)	p	ai	53	阴上	
捷	海外闽语			曼谷(潮州话)	ts	iap	2	阴入	
捺	海外闽语			曼谷(潮州话)	n	a	53	阴上	撇捺。
掀	海外闽语			曼谷(潮州话)	h	iaŋ	33	阴平	
掃	海外闽语			曼谷(潮州话)	s	au	213	阴去	扫地。
掇	海外闽语			曼谷(潮州话)	t	oʔ	5	阳入	拾掇、掂掇读音亦同。
授	海外闽语			曼谷(潮州话)	s	iu	11	阳去	
掌	海外闽语			曼谷(潮州话)	ts	ĩẽ	53	阴上	
排	海外闽语			曼谷(潮州话)	p	ai	55	阳平	
掘	海外闽语			曼谷(潮州话)	kʰ	uʔ	2	阴入	
掛	海外闽语			曼谷(潮州话)	k	ua	213	阴去	
採	海外闽语			曼谷(潮州话)	tsʰ	ai	53	阴上	
接	海外闽语			曼谷(潮州话)	ts	iʔ	2	阴入	
控	海外闽语			曼谷(潮州话)	kʰ	uŋ	213	阴去	
掩	海外闽语			曼谷(潮州话)	z	am	33	阴平	
措	海外闽语			曼谷(潮州话)	tsʰ	o	213	阴去	措置。
掬	海外闽语			曼谷(潮州话)	kʰ	iuʔ	2	阴入	一掬。
掷	海外闽语			曼谷(潮州话)	t	ã	35	阳上	
揀	海外闽语			曼谷(潮州话)	k	aŋ	53	阴上	
揉	海外闽语			曼谷(潮州话)	z	iu	55	阳平	
描	海外闽语			曼谷(潮州话)	m	ie	55	阳平	
提	海外闽语			曼谷(潮州话)	tʰ	i	55	阳平	
插	海外闽语			曼谷(潮州话)	tsʰ	aʔ	2	阴入	
揔	海外闽语			曼谷(潮州话)	ts	uŋ	53	阴上	
揖	海外闽语			曼谷(潮州话)	tsʰ	ip	2	阴入	作揖。
揚	海外闽语			曼谷(潮州话)	z	aŋ	55	阳平	
換	海外闽语			曼谷(潮州话)	0	ũã	11	阳去	
揞	海外闽语			曼谷(潮州话)	0	am	33	阴平	揞住。
揣	海外闽语			曼谷(潮州话)					揣度。
揩	海外闽语			曼谷(潮州话)	kʰ	ai	33	阴平	
揫	海外闽语			曼谷(潮州话)	tsʰ	iu	33	阴平	
揭	海外闽语			曼谷(潮州话)	k	ieʔ	2	阴入	
揮	海外闽语			曼谷(潮州话)	h	ui	33	阴平	
援	海外闽语			曼谷(潮州话)	z	aŋ	55	阳平	救援。
揽	海外闽语			曼谷(潮州话)	l	am	53	阴上	
搊	海外闽语			曼谷(潮州话)					搊起来。
損	海外闽语			曼谷(潮州话)	s	uŋ	53	阴上	
搖	海外闽语			曼谷(潮州话)	z	au	33	阴平	
搚	海外闽语			曼谷(潮州话)	l	a	33	阴平	
搤	海外闽语			曼谷(潮州话)	0	ẽʔ	2	阴入	
搨	海外闽语			曼谷(潮州话)	tʰ	aʔ	2	阴入	搨本。
搯	海外闽语			曼谷(潮州话)	tʰ	au	55	阳平	掏出来。
携	海外闽语			曼谷(潮州话)	k	iʔ	2	阴入	
摄	海外闽语			曼谷(潮州话)	n	iap	5	阳入	
摊	海外闽语			曼谷(潮州话)	tʰ	aŋ	33	阴平	
摘	海外闽语			曼谷(潮州话)	t	iaʔ	2	阴入	
摠	海外闽语			曼谷(潮州话)	ts	uŋ	53	阴上	
摤	海外闽语			曼谷(潮州话)	tsʰ	ĩẽ	53	阴上	
摩	海外闽语			曼谷(潮州话)	m	o	33	阴平	
摸	海外闽语			曼谷(潮州话)	m	o	33	阴平	
摺	海外闽语			曼谷(潮州话)	ts	iʔ	2	阴入	折叠。
撆	海外闽语			曼谷(潮州话)	pʰ	iaʔ	2	阴入	撇捺、撇开读音亦同。
