// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	z	tʂ	k	kʰ	x	∅
@FIN	a
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
l	æ	陰平上	覽 僂 攬 欖 纜 懶
l	æ	去聲	濫 爛 熳{輕炒} □{得~：低垂}
l	æ	輕聲	唵{語氣詞}
ts	æ	陰平上	簪 湛{清~~} 眨 斬 嶄 噌{多~} 攢 拶 □{蠅子叮}
ts	æ	去聲	暫 鏨 站 蘸 贊 綻 祖{鞋底與鞋幫斷開} 盞 棧 組{用大針腳縫}
tsʰ	æ	陽平	蠶 讒 殘 饞{~人：言語譏諷人}
tsʰ	æ	陰平上	參 摻 慘 鏟 產 慚 讒 掙 划{只，僅} 蹩{脊梁~囕}
tsʰ	æ	去聲	餐 燦 璨 饞 瓦{不~子} 粟 產{量詞，遍：洗哩一~} □{包裹的東西展開：~開}
s	æ	陽平	噯{語氣詞}
s	æ	陰平上	三 杉 衫 珊 散{~架} 傘 山 刪
s	æ	去聲	散{~伙} 穎{圪~~}
z	æ	陽平	□{屁~~} □{小孩子沒緊沒慢的哭聲}
tʂ	æ	陰平上	沾 粘{~貼} 瞻 展 輾{~布} 氈
tʂ	æ	去聲	占 戰 顫{又}
tʂʰ	æ	陽平	蟾 纏 禪 蟬 覘{~哩一眼}
tʂʰ	æ	陰平上	諂 划{~口子}
tʂʰ	æ	去聲	懺 顫
ʂ	æ	陽平	闒 蟬{秋~} 覘{又} 搨{一~~兩打}
ʂ	æ	陰平上	陝 閃 臏 搨 煽
ʂ	æ	去聲	疝{~氣} 扇 騙 善 膳 繕 苫 單{姓}
ʐ	æ	陽平	黏 然 冉{糾纏：~~匠}
ʐ	æ	陰平上	染 冉 燃
ʐ	æ	去聲	黏{小孩子特別留戀大人} 穋{大~泥}
k	æ	陽平	敢{~是}
k	æ	陰平上	甘 柑 泔{米~} 感 敢 橄 尷{~尬} 干{~濕} 肝 竿 杆 秆 擀 趕
k	æ	去聲	干{~部} 贛
k	æ	輕聲	□{爛~：亂了，破產}
kʰ	æ	陰平上	堪 龕 坎 砍 勘 看{~照} 刊 侃 □{~乎兒}
kʰ	æ	去聲	看{~見}
ŋ	æ	陽平	安{~心：存心} 嚴 閘{門閉~} 廠{石~} 揞{又}
ŋ	æ	陰平上	庵 掩{~種} 安 鞍 唵{就掌而吃粉狀食物} 揞{遮住}
ŋ	æ	去聲	暗 岸 按 案 署{~器：藏好} 干{又，~部}
x	æ	陽平	含 啥 函 咸 罕 寒 韓 還{副詞} 閑{~話}
x	æ	陰平上	撼 憨 喊 涎{~水：口水} □{拿}
x	æ	去聲	撼 憾 酣 陷 餡 限{門~} 軒 漢 旱 汗 焊 翰{~林} 瀚 頷 悍 捍
∅	æ	陽平	噯{語氣詞}
∅	æ	去聲	□{~兒：人家}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	z	tʂ	tʂʰ	ʂ	ʐ	k	kʰ	ŋ	x	∅
@FIN	ɔ
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
p	ɔ	陽平	梆{撞擊聲}
p	ɔ	陰平上	褒 包 保 堡 寶 飽 胞{衣~} 刨{~樹} 幫 邦 梆 榜 綁 膀
p	ɔ	去聲	報 抱 飽{~花兒} 播{廣~} 暴 爆 孢{~雞娃} 包{土~子} 胞{雙~胎} 豹 鮑 謗 棒 蚌 磅 □{~螂：蜻蜓}
pʰ	ɔ	陽平	袍 胖{尿~} 跑 胞{同~} 刨 剖 拋{~過} 旁 滂 螃 傍 膀 龐
pʰ	ɔ	陰平上	拋 跑{又} 泡{氣~兒} 胖{臉~着叻} 膀{~臭}
pʰ	ɔ	去聲	泡 炮 雹 胖
m	ɔ	陽平	毛 矛{~盾} 茅 貓 貓 髦 毴{~毴：性子烈，煩躁} 磨{~菇} 忙 芒 茫 盲 虻 氓{流~}
m	ɔ	陰平上	卯 峁 鉚 莽 蟒 牡{~丹}
m	ɔ	去聲	冒 帽 貌 茂 貿 □{盲目}
f	ɔ	陽平	房 防 妨{~礙}
f	ɔ	陰平上	方 肪 芳 妨{~人} 紡 仿 訪 坊
f	ɔ	去聲	放
v	ɔ	陽平	亡 芒{麥~~} 王
v	ɔ	陰平上	汪 罔 網 枉 往
v	ɔ	去聲	忘 妄 望 旺
t	ɔ	陽平	當{象聲詞}
t	ɔ	陰平上	刀 叨 禱 島 搗 倒{跌~} 導{~師} 蹈 悼 當 黨 檔 捯{來回~}
t	ɔ	去聲	到 倒{~水} 道 稻 盜 導 當{~成} 擋 蕩 宕 檔 黨{~家溝：村名}
tʰ	ɔ	陽平	桃 逃 滔 韜 淘 陶 啕 萄 濤 堂 棠 螳 唐 糖 塘 駝{駱~}
tʰ	ɔ	陰平上	掏 討 搯{以拳擊打} 湯 倘 躺{~下} 蹚{~水}
tʰ	ɔ	去聲	套 禿 舀 躺{~倒} 燙 趟 踢{掉，摔}
n	ɔ	陽平	腦{頭} 撓 饒 饒{姓} 囊
n	ɔ	陰平上	腦{腦子} 惱 堖{~畔} 孬{~子} □{扛} 撓 儂{~包} 鑲{~口} 饢
n	ɔ	去聲	鬧 癆{中毒} 縹{多} 囔
l	ɔ	陽平	勞 撈 牢 嘮 癆 鐒 囉{叫豬聲：兒~~} 郎 廊 狼 榔 螂
l	ɔ	陰平上	老 姥 佬
l	ɔ	去聲	澇 落{~哩幾塊錢} 烙{~餅} 撈{~園子} 嘮{尖聲吡~} 駱{~駝} 朗 浪 □{不~：棒}
ts	ɔ	陰平上	遭 糟 早 棗 澡 騷{~擾} 爪{又} 找 髒 莊{不乾淨}
ts	ɔ	去聲	灶 蚤 皂 罩 櫂 笮 焯{~豆芽} 早{就：早~走曉} 葬 髒{內~} 藏{西~} 臧{姓} 嘩{渣~：訓斥} 箏
tsʰ	ɔ	陽平	曹 槽 槽{洗不下的污漬：~點點} 巢 藏{隱~} □{吃水果等的聲音}
tsʰ	ɔ	陰平上	操 草 騲 抄 鈔 炒 耖{~面} 吵 診{圪~：小聲議論} 剿 倉 蒼 艙 滄 □{筷子夾取}
tsʰ	ɔ	去聲	躁 燥 造 糙 鈔{姓} □{蹭；粘}
s	ɔ	陽平	梢{略看}
s	ɔ	陰平上	騷{~情} 臊{~味} 稍 捎 稍 掃 嫂 桑 嗓 操 喪{出~}
s	ɔ	去聲	躁 燥{干~} 臊{高~} 涌{跌~：瀑布} 捎 哨 掃{~帚} 喪 □{苗條}
z	ɔ	陽平	□{說話的聲音：~~價說叻}
tʂ	ɔ	陰平上	朝 召 昭 招 沼 詔 找{又} 釗 張 長{~大} 漲 章 樟 掌 彰 璋 磚{窯~}
tʂ	ɔ	去聲	趙 兆 照 招{教~：教育，教誨} 着{猜~，說~} 帳 賬 脹 丈 仗 杖 障 瘴 場{地~}
tʂʰ	ɔ	陽平	朝{~代} 潮 嘲 長{~短} 腸 場 常 嫦 償{又} 嘗{品~}
tʂʰ	ɔ	陰平上	超 猖 昌 廠 場 娼 敞 氅
tʂʰ	ɔ	去聲	暢 唱 倡
ʂ	ɔ	陽平	韶 紹 召 卜{~三沓四：多嘴} 嘗 裳 償
ʂ	ɔ	陰平上	燒 少 商 傷 賞 晌 墒 垧
ʂ	ɔ	去聲	少 邵 燒{霞：早~不出門，晚~曬死人} 上 緔{~鞋} 尚 □{退色}
ʐ	ɔ	陽平	饒 瓢 穰
ʐ	ɔ	陰平上	擾 繞{圍~} 釀 壤 攘 嚷
ʐ	ɔ	去聲	繞{~開} 耀{~眼：刺眼} 照{~鏡子} 讓
k	ɔ	陰平上	高 膏 篙 稿 搞 縞 糕 岡 崗 剛 綱 鋼 缸 港 肛 □{~叨}
k	ɔ	去聲	告 鋯 槓 港 逛{跑} 鋼{~刀子} □{冒煙，冒氣}
kʰ	ɔ	陽平	抗 扛
kʰ	ɔ	陰平上	考 烤 拷 康 慷 慵 扛{又}
kʰ	ɔ	去聲	靠 犒 銬 抗 炕 □{饞}
ŋ	ɔ	陽平	熬 爊{~白菜}
ŋ	ɔ	陰平上	襖 凹 熬{~煎} 昂 骯{~髒}
ŋ	ɔ	去聲	傲 鰲 敖 奧 懊 火 奧{~鍋水} 拗{撬：用撬往起~} 坳
x	ɔ	陽平	蒿 耗 豪 壕 毫 嚎 薅 行 航 杭 夯 扛{~進去}
x	ɔ	陰平上	好{~壞}
x	ɔ	去聲	好{喜~} 浩 號 孝{戴~} 項{脖~} 巷
∅	ɔ	陽平	噢{表答應的聲音}
∅	ɔ	去聲	噢{表告知的聲音}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	z	tʂ	tʂʰ	ʂ	ʐ	x	∅
@FIN	ɔŋ
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
p	ɔŋ	陰平上	奔 錛 本 崩 繃{緊~~} □{~顱：前額}
p	ɔŋ	去聲	奔{夠：~不上} 笨 坌{打哩眼~囕} 迸 泵 蹦 嘣{圪~} 韝{~子} 謗{又，慫恿}
pʰ	ɔŋ	陽平	盆 朋 鵬 硼{~砂} 彭 膨 澎 棚 蓬 蓮
pʰ	ɔŋ	陰平上	噴{~水} 烹 捧
pʰ	ɔŋ	去聲	噴{~香} 碰 怦
m	ɔŋ	陽平	門 捫 虻 萌 盟 蒙 朦 濛 矇{圪~~眼}
m	ɔŋ	陰平上	猛 懵 蒙{~古} 蠓{醋~} 莫{又，約~}
m	ɔŋ	去聲	悶 燜{棗~飯} 孟 夢 懵{反應慢：~老大}
f	ɔŋ	陽平	墳 馮 峰 鋒 逢 縫{~襖}
f	ɔŋ	陰平上	分 粉 芬 紛 吩 汾{~酒} 焚 風 楓 瘋 諷 豐 封 蜂 烽
f	ɔŋ	去聲	糞 奮 憤 忿 份 鳳 封{信~兒} 奉 俸 縫{~子}
v	ɔŋ	陽平	文 紋 蚊 雯 聞 翁 嗡
v	ɔŋ	陰平上	溫 瘟 穩 吻 刎 紊
v	ɔŋ	去聲	問 璺 甕 嘴{又}
t	ɔŋ	陰平上	登 瞪 等 燈 登 丁{張開} 盞{~子} 多
t	ɔŋ	去聲	囤{~展} 凳 鐙 鄧 澄 瞪 馱{~子}
tʰ	ɔŋ	陽平	疼 騰{~開} 謄{照著抄；重新打一遍：~谷穗穗} 馱{~東西} 駝 鴕{~鳥}
tʰ	ɔŋ	陰平上	拖 吞 騰{奔~} 滕 騰 熥{熥，燙}
tʰ	ɔŋ	去聲	騰{飢荒~利囕} □{夠得上} □{略升} □{慫恿}
n	ɔŋ	陽平	挪 能
n	ɔŋ	去聲	寧{~可：~坐不睡}
l	ɔŋ	陽平	羅 鑼 籮 蘿 騾 螺 棱{打} 楞 楞{又} 楞{地~兒} 囫{囫~~} 龍{~門：大門} 囕{喉~}
l	ɔŋ	陰平上	冷 塄{李~：圓形手指紋} □{割：一刀}
l	ɔŋ	去聲	摞 楞 楞{心重，冒失：這人可~吶；詞綴：紅~~價} 堄{一種坡式地勢：上~下~}
ts	ɔŋ	陽平	噌{斷裂、親吻等的聲音}
ts	ɔŋ	陰平上	左{~右} 佐 曾{姓} 增 鋥{亮~~} 爭 睜 崢 猙{硬圪~~兒} 猙 □{副詞，白：~給人囕} □{圪~}
ts	ɔŋ	去聲	憎 贈 掙 睜{張大眼睛：眼~的個雜面圪瘩是} 震{聲音響亮：放炮把人耳朵~聾}
tsʰ	ɔŋ	陽平	岑 秦 曾{~經} 層 噌{象聲詞}
tsʰ	ɔŋ	陰平上	搓 撐 砂 鏟{刮~} □{吃，含貶義}
tsʰ	ɔŋ	去聲	村 剉 剗{刀子細切} 蹭 掌 撐
s	ɔŋ	陰平上	森 參{人~} 枳{圪~~} 僧 生 牲 笙 甥 省{節~} 豉{豆~}
s	ɔŋ	去聲	滲 森{陰~~} 疹{圪~}
z	ɔŋ	陽平	□{疼得~~的}
z	ɔŋ	陰平上	吟 仍 扔
z	ɔŋ	去聲	□{象聲詞}
tʂ	ɔŋ	陰平上	針 斟{~酒} 珍 枕 臻 真 診 疹 砧 蒸 拯 貞 偵 幀 振 禎 箴 縝 積 甄 正{~月} 征 整 恁{又}
tʂ	ɔŋ	去聲	鎮 陣 震 朕 賑 証 症 怔 正 政 鄭 整{齊~}
tʂʰ	ɔŋ	陽平	沉 陳 塵 辰 晨 娠 臣 嗔{~惱} 澄 橙 懲 承 丞 呈 程 成 城 誠 騁
tʂʰ	ɔŋ	陰平上	稱 秤{~一~} 逞
tʂʰ	ɔŋ	去聲	趁 稱 秤{一杆~} 乘
ʂ	ɔŋ	陽平	神 辰{時~} 繩 盛{~滿囕} 廄{住，呆} 日{白~}
ʂ	ɔŋ	陰平上	深 沈 身 審 神 申 伸 審 紳 呻 嬸 娠 升 聲 賒 捨
ʂ	ɔŋ	去聲	甚 葚 腎 慎 剩 勝{~任} 聖 盛{~大} 晟 射 麝
ʐ	ɔŋ	陽平	壬 任{姓} 人 仁 紉{縫~機}
ʐ	ɔŋ	陰平上	忍 韌
ʐ	ɔŋ	去聲	任 刃 認 紉{~線}
x	ɔŋ	陽平	亨 衡 哼
x	ɔŋ	去聲	哼
∅	ɔŋ	陽平	嗯{語氣詞}
∅	ɔŋ	去聲	嗯{語氣詞}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	ts	tsʰ	s	tʂ	tʂʰ	ʂ	ʐ	k	kʰ	ŋ	x
@FIN	ə
@TON	陽平	33
@TON	陰平上	213

// Initial	Final	Tone	CharList (Space separated)
p	ə	陽平	鉢 拔 潑 博 搏 膊 泊{水~} 卜 剝 駁 擘{分~} 煿{煳~} 孛{~籮} 薄 □{顆：一~~樹}
p	ə	陰平上	膀{肩~} 鉢{飯~~} 泊{圪~~}
pʰ	ə	陽平	潑{~水} 鈸 仆 扑{又} 仆 勒{又} 渤 瀑 火 孛{火~出來囕}
m	ə	陽平	末 沫 沒 歿
f	ə	陽平	佛 拂 沸
v	ə	陽平	物 握 屋 沃
t	ə	陽平	得 德
tʰ	ə	陽平	託 托 龐 特 忑
n	ə	陰平上	那
l	ə	陽平	落 烙 洛 絡 酪 樂 肋 勒 螻{~蛄}
ts	ə	陽平	作 昨 凿 則 側{~楞} 澤 擇 窄 摘 責 仄 指{手~頭} 趾{腳~頭} □{~菌：花似韭菜花而小的一種植物，熗麻油味道很香}
tsʰ	ə	陽平	宅 側 測 拆 豆 昔 策 冊 廁 鍤{鏟} 凿{~兒：木匠凿孔的工具}
s	ə	陽平	澀 瑟 虱 塞 色 嗇
tʂ	ə	陽平	蔗 褶 蟄 哲 蜇{~人} 折 浙 酌 着{衣~} 摭{打~}
tʂʰ	ə	陽平	徹 撤 轍 着{睡~} 焯
ʂ	ə	陽平	攝 涉 舌 設 折{~本} 勺 余{姓}
ʂ	ə	陰平上	奢{~侈}
ʐ	ə	陽平	熱 若 弱 偌
k	ə	陽平	合{製作：~哩一架門窗} 割 葛 各 閣 擱 格 隔 鴿 革 格 槅{牛槅}
kʰ	ə	陽平	磕 瞌 磕{~煙灰} 渴 可{最；全} 殼 刻 克 客 咳
ŋ	ə	陽平	鄂 過 愕 顎 惡 額 扼 軛 噩 厄 屑{~一下胖}
ŋ	ə	陰平上	我
x	ə	陽平	喝 合 盒 鶴 學{~舌：學舌} 核{~對}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	∅
@FIN	ər
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
∅	ər	陽平	兒
∅	ər	陰平上	爾 惹 而 耳 餌 扔
∅	ər	去聲	二 貳
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	t	tʰ	n	l	ts	tsʰ	s	tʂ	tʂʰ	ʂ	ʐ	k	kʰ	ŋ	x
@FIN	əu
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
t	əu	陰平上	兜 篼 斗{~升} 抖 蚪{蝌~} 陡 都{~走} 擻{~開}
t	əu	去聲	斗{~陣} 豆 逗 痘 竇 擻{~亂}
tʰ	əu	陽平	頭 投 揄{~灶}
tʰ	əu	陰平上	偷
tʰ	əu	去聲	透 □{性交}
n	əu	陽平	奴 □{長得~~的}
n	əu	陰平上	努 □{"那麼"的合音}
n	əu	去聲	怒
l	əu	陽平	盧 廬 蘆 房 廬 顱 擄 樓 摟{抱：~柴} 鏤 嶁 簍{燈~}
l	əu	陰平上	魯 擼 滷 簍{圪~} 摟{~定}
l	əu	去聲	路 露 賂 鷺 漏 陋 嚕{忽~~} 瘻 轆{車鈷~} 戮{刀子~} □{圪~：打嗝}
ts	əu	陽平	鄒
ts	əu	陰平上	走 擻{端：盆~下去}
ts	əu	去聲	奏 就 皺 縐 驟 揍 謅
tsʰ	əu	陽平	愁
tsʰ	əu	陰平上	搊{搊扶，推} 瞅 木芻{驢~子；驢籠嘴}
tsʰ	əu	去聲	湊 搊{又}
s	əu	陽平	颼{又} 嫂
s	əu	陰平上	叟 搜 擻 蒐 艘
s	əu	去聲	嗽{咳~} 瘦 颼
tʂ	əu	陰平上	周 舟 州 洲 軸 粥 肘 帚 擻{舉，執} □{"這麽"的合音}
tʂ	əu	去聲	晝 紂 宙 咒 □{拉：手~定}
tʂʰ	əu	陽平	仇 綢 稠 籌 疇 酬
tʂʰ	əu	陰平上	抽 丑
tʂʰ	əu	去聲	臭
ʂ	əu	陽平	仇
ʂ	əu	陰平上	收 手 首 守
ʂ	əu	去聲	獸 受 壽 授 售 嗽{~狗}
ʐ	əu	陽平	柔 揉
ʐ	əu	去聲	肉
k	əu	陰平上	勾 鉤 溝 狗 苟 尻 構 轂 篝 股
k	əu	去聲	夠
kʰ	əu	陰平上	摳 嘔 口 可{~惡}
kʰ	əu	去聲	叩 扣 寇 蔻
ŋ	əu	陰平上	歐 謳 甌 藕 偶 嘔 鷗 毆 耦 熰{燒焦；燒制：~糖醬}
ŋ	əu	去聲	構 購 漚 慪
x	əu	陽平	侯 候 猴 瘊 喉{~咽} 猴{小}
x	əu	陰平上	吼
x	əu	去聲	候{~車室} 後 厚
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	p	pʰ	m	f	v	t	tʰ	n	ts	tsʰ	tʂ	tʂʰ	ʂ	ʐ	k	kʰ	ŋ	x
@FIN	əʔ
@TON	入聲	3

// Initial	Final	Tone	CharList (Space separated)
p	əʔ	入聲	不 卜 箠{~籮；~絎} 把{介詞}
pʰ	əʔ	入聲	扑 仆{~倒}
m	əʔ	入聲	木 目 睦 穆 每 首 摸 沒{~領二拉：待理不理}
f	əʔ	入聲	複{~習} 佛{仿~} 縛 福 幅 腹 複 復 履 服 伏 輻 馥
v	əʔ	入聲	搨 署 往
t	əʔ	入聲	的{助詞} 地{助詞} 得{給：~，你的包兒；助詞}
tʰ	əʔ	入聲	□{“他的”合音：~娘把戲} 啜{~拉}
n	əʔ	入聲	那{~些：他們}
ts	əʔ	入聲	只{~想} 蒺{~藜兒} 脊{~梁} 子{詞尾} 怎{~麼}
tsʰ	əʔ	入聲	措{收藏}
tʂ	əʔ	入聲	稙{早熟的莊稼} 執 汁 姪 秩 質 直{~接} 值 植{種~} 殖{生~} 織 職 質 只 炙 幟 著{說~} 摯 這{~些}
tʂʰ	əʔ	入聲	赤 斥 尺 吃{~飯} 叱 飭 直{~端}
ʂ	əʔ	入聲	食 蝕 識 式 飾 殖{骨~} 植{木~} 射{~箭} 適 釋 石 失 室 濕 十 什 拾 實 涉 是{可~不好}
ʐ	əʔ	入聲	日 肏{性交}
k	əʔ	入聲	骨{~頭} 胳 嘎 圪 屹{~蚤} 棘{~針} 疙 蛤{~蟆} 核{~桃} 旮{~旯} 吃{~蹷} 個
kʰ	əʔ	入聲	可{~好叻} 去 喀
ŋ	əʔ	入聲	□{“我的”合音}
x	əʔ	入聲	郝 黑 赫 嚇{~詐} 和
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	k	kʰ	ŋ	x	∅
@FIN	ɯ
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
k	ɯ	陰平上	哥 歌 跟 根 亙 更 庚 賡 羹 哽 埂 梗 耕 耿
k	ɯ	去聲	個{~人} 更{又}
kʰ	ɯ	陰平上	可 恩 墾 啃 坑
kʰ	ɯ	去聲	渴{口~：嘴唇乾裂} 搉{~落} 可{~~兒價}
ŋ	ɯ	陽平	蛾 鵝 俄 峨 訛{~人}
ŋ	ɯ	陰平上	恩 摁{擦}
ŋ	ɯ	去聲	餓
x	ɯ	陽平	河 何 荷 痕 恆 亨 行{後置詞} 衡 啊
x	ɯ	陰平上	很 狠 哼
x	ɯ	去聲	賀 恨 杏 撼{~不動} 何{~那麼個是}
∅	ɯ	陽平	□{表應答的聲音}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	ts	tsʰ	s
@FIN	ɿ
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
ts	ɿ	陽平	吱{象聲詞}
ts	ɿ	陰平上	紫 資 姿 茲 咨 姊 滋 子 孳 籽 梓 淄 支 枝 肢 吱{不~聲} 脂 旨 指 紙 只{~有} 之 芝 止 趾 址
ts	ɿ	去聲	自 字 秤{~谷子} 至 志 誌 痣 左{~手} 痔 □{稱量：拿秤~}
tsʰ	ɿ	陽平	瓷 慈 磁 辭 詞 祠 嗞{象聲詞} 垐 皉{劃痕：白不~}
tsʰ	ɿ	陰平上	雌 鴟{~怪子} 此 疵 茲 齒 呲{~牙} 跐{~塌} 指{六~兒}
tsʰ	ɿ	去聲	刺 賜 翅 次 伺{~候}
s	ɿ	陽平	匙 辭{推~} 時 蒔 嗞{麻圪~~}
s	ɿ	陰平上	斯 廝 嘶 撕 廝{~氣飯} 施 豕 私 死 師 獅 尸 屍 矢 屎 司 絲 思 飼{~養} 詩 始 使 史 駛
s	ɿ	去聲	是 氏 四 肆 示 視 嗜 似 祀 已 寺 嗣 士 仕 柿 市 俟 伺 事 恃 試 侍 時{年~} 絲{涼~~}
// HSD Syllabary Data Partition
// 地区：陝西省-榆林市-綏德縣-義合鎮
// 来源：黑維強《綏德義合話同音字彙》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-榆林市-綏德縣-義合鎮
@SRC	黑維強《綏德義合話同音字彙》

@INI	tʂ	tʂʰ	ʂ	ʐ
@FIN	ʅ
@TON	陽平	33
@TON	陰平上	213
@TON	去聲	52

// Initial	Final	Tone	CharList (Space separated)
tʂ	ʅ	陰平上	遮 知 蜘{~蛛}
tʂ	ʅ	去聲	滯 制{~造} 智 致 稚 雉 置 治 窒 炙
tʂʰ	ʅ	陽平	池 馳 弛 遲 痴 持
tʂʰ	ʅ	陰平上	車 扯 侈 恥 嗤{~笑}
ʂ	ʅ	陽平	蛇 □{象聲詞，使牲畜喝水的聲音}
ʂ	ʅ	陰平上	奢 賒 捨
ʂ	ʅ	去聲	射 社 舍 赦 世 勢 誓 逝
ʐ	ʅ	陽平	□{象聲詞，扔東西時的聲音}
