a
x       ①婚浑{水～，又꜁xuƏn、kʰuƏn }荤昏②浑{～身，又꜀xuƏn、kʰuƏn }横{又꜁xuan }魂⑤混
Ǿ      ①温瘟②纹蚊闻文雯③吻稳⑤问

yn 
ʨ       ①君均钧军③炯⑤俊菌骏竣郡晋
ʨʰ      ①倾{又꜀ɕyn}②琼裙群
ɕ         ①熏勋倾{又꜀ʨʰyn }顷②询覃{姓}巡寻{又꜀ɕin }旬荀徇⑤汛讯训殉迅逊  
∅        ①晕②萤荧荣营蓥匀云③永颖{邓～超、～悟，又꜂in }尹⑤咏泳熨运韵

aŋ
p        ①邦帮③绑榜膀⑤棒傍谤
pʰ      ①肨{～臭}②螃旁滂庞③搒{碰}髈{蹄~ }⑤胖
m       ①  ᪶{：儿语饭食}䏵{大、笨}②忙芒茫盲③蟒莽氓 
f        ①芳方邡②妨防房③纺访仿肪⑤放
t         ①当{应～，又 taŋ꜄}裆耽-{～搁，又꜀tan}②□{声音}③档挡{挂～、～住， 又 taŋ꜄}党⑤当{典～，又꜀taŋ}挡{～住，又꜂taŋ}窞{水~: 水坑}荡宕
tʰ        ①汤烫{～起泡，又 tʰaŋ꜄}②棠搪膛堂塘唐糖③淌倘躺⑤烫{～伤，又꜀tʰaŋ}趟 
n        ①躴{瘦}②榔狼郎廊囊③揽-{捧聚，又꜂nan  }朗⑤浪阆
ʦ        ①赃樟章蟑脏{肮～，又ʦaŋ꜄}张彰②□{砸}③涨掌长{～大，又꜁ʦʰaŋ}⑤账杖仗脏{心～，又꜀ʦaŋ}胀葬藏 {西～，又꜁ʦʰaŋ}障帐丈
ʦʰ      ①娼仓猖苍菖昌窗②肠藏{～起来，又ʦaŋ꜄}场长{～短，又꜂ʦaŋ}③厂敞⑤唱畅倡  
s         ①伤桑丧{～事，又 saŋ꜄}商②嫦尝偿常裳③赏嗓晌{又꜂sa}⑤丧{垂头～气，又꜀saŋ }尚上 
ɹ         ②瓤③嚷壤攘酿⑤让
k        ①纲刚肛冈岗钢缸③港⑤杠虹-{出～：出彩虹，又꜁xoŋ }
kʰ      ①慷康糠②扛□{背驼}③㝩{盖}⑤抗炕亢
x        ①夯②杭行{银～，又꜁ɕin }航衔-{～着，又꜁xan、꜁ɕiɛn}⑤项巷 
ŋ        ①□{闷响声}肮②昂

iaŋ
t          ①扚{提，又꜀tia         }
tʰ        ⑤□{掌掴，又 tʰin꜄}
n        ①孃{姨～：姨妈的背称}②良梁粱粮凉娘③辆两⑤谅亮量晾
ʨ       ①姜浆江缰僵将{～来，又ʨiaŋ꜄}疆豇③讲奖蒋⑤绛桨将{～领，又꜀ʨiaŋ}犟降{下～，又꜁ɕiaŋ }匠酱
ʨʰ      ①枪羌框-{木～～，又꜀kʰuaŋ}腔眶-{眼～～，又꜀kʰuaŋ}筐-{竹～～，又꜀kʰuaŋ}匡-{又꜀kʰuaŋ}②墙强{～大，又꜂ʨʰiaŋ}③抢强 {勉～，又꜁ʨʰiaŋ}⑤呛像-{～不～，又ɕiaŋ꜄}
ɕ        ①湘相{互～，又ɕiaŋ꜄}厢香箱襄乡②详祥翔降{投～，又ʨiaŋ꜄}③响享饷想⑤相{丞～，又꜀ɕiaŋ}橡像{又 ʨʰiaŋ꜄ }向象
∅        ①泱秧殃央鸯②洋杨疡扬阳羊檐-{街～，又꜁ŋɛn}③痒养氧仰⑤样恙漾 

uaŋ
ʦ        ①妆桩庄装③□{凑足}⑤撞{又꜂ʦʰuaŋ、ʦʰuaŋ꜄}状壮
ʦʰ      ①疮②床③撞{又ʦuaŋ꜄、ʦʰuaŋ꜄ }闯⑤创撞{～把儿：偶尔，又ʦuaŋ꜄ 、꜂ʦʰuaŋ}
s         ①双霜③爽
k        ①光③广⑤㤮{打忘～：走神}逛
kʰ       ①框{又꜀ʨʰiaŋ}诓眶{又꜀ʨʰiaŋ}筐{又꜀ʨʰiaŋ }匡{又꜀ʨʰiaŋ}②狂⑤矿旷况
x        ①慌荒②磺蝗簧黄皇凰③怳{大意}谎晃{～眼，又 xuaŋ꜄ }幌⑤晃{到处～，又꜂xuaŋ}
∅        ①汪{泪～～，又꜂uaŋ}枉{冤～，又꜂uaŋ}②忘王亡③汪{狗叫声，又꜀uaŋ}枉{～费心机，又꜀uaŋ}网往⑤妄旺望 

oŋ
p        ①绷{～着脸，又꜀pən }蹦
pʰ      ①埲{～灰：沾灰 }□{围聚}②棚蓬篷鹏朋③捧⑤碰□{~香：很香 }
m       ①懵②谋蒙朦③某猛亩⑤贸茂梦孟
f        ①枫疯封蜂峰锋风丰②缝{～衣服，又 foŋ꜄}逢冯③否讽⑤缝{门～，又꜁foŋ}奉俸凤 
t         ①东冬②□{~大：很大，又꜁tən }挏{在水中快速上下动、败家}鼕{洪大声}③懂董⑤洞栋动冻   
tʰ       ①通②同潼桐童瞳筒铜③统桶捅⑤痛
n        ①弄聋窿②浓脓隆笼农侬龙③拢陇垄⑤齈{鼻～水}
ʦ        ①综终棕踪忠舂宗钟盅衷{又 }中{当～，又ʦoŋ꜄}③总种肿⑤纵众重{～要，꜁ʦʰoŋ}皱中{～奖，又꜀ʦoŋ}粽
ʦʰ      ①葱聪衷{又}冲{～过去，又ʦʰoŋ꜄}匆充②从重{～复，又ʦoŋ꜄}虫丛崇③怂{～祸：制造祸端}宠⑤囱冲{～菜，꜀ʦʰoŋ}
s         ①松嵩②倯{～人}③耸挞{推}⑤诵讼送宋颂 
ɹ         ②绒{灯芯～，又꜂zoŋ}茸戎③绒{～毛毛，又꜁zoŋ}
k        ①工恭公蚣功宫攻弓{又꜀ʨioŋ}龚{又꜀ʨioŋ}③巩拱汞⑤贡供{又꜀ʨioŋ}共□{~来～去： 钻来钻去 }
kʰ      ①空{～虚，又 kʰoŋ꜄}③孔恐炀{～饭}⑤控空{～闲，又꜀kʰoŋ}
x        ①烘揈{～抢}轰②洪鸿红虹{又 kaŋ꜄}宏弘黉{～墙街：街道名 }③哄 
∅        ①嗡瓮翁□{覆盖}⑤齆{形容鼻塞时的说话声}蕹{～菜：空心菜}

ioŋ
ʨ        ①供-{供养，又 koŋ꜄} -弓-{屁股～起，又꜀koŋ}龚-{姓 }
ʨʰ      ②邛穷
ɕ        ①汹胸兄酗匈凶②雄熊③□{批评}
∅        ①雍臃庸②溶榕融蓉熔镕容③涌踊允吮蛹拥勇恿蛹⑤用佣
