
i
l      [21]□{阴茎}[31]□{语气词，表祈使}[55]□{语气词，表祈使 }ts     [33]□{~peu33 囝：女儿}[42]□{~pe42 日：昨天}

∅     [44]□{语气词，表商请}

ɔ
p     [33]波菠玻□{泡泡}□{生~ ：陌生}[21]婆-{家~ ，另读 pʰɔ21 }无{不，表否定（又），另读 pa21}[31] 保堡宝母-{鸡~：母鸡，另读 mu31 }拇-{手~头：大拇指，另读 mu31 }□ {hɛ44~ ：哮喘}[44]播报□{西 北~ ：大暴雨}[42]薄泊{淡~}箔[55]博-{换取，另读 pak5、pɔk5 }□{球}
pʰ    [33]坡□{大片平地}[21]婆-{外~ ，另读 pɔ21 }菩{~萨}[31]颇{[普火切]}□{~pʰɔk5：大概}[42]抱[55] 粕
m    [33]□{薄}□{无 tɔ44~：不了解}[21]磨-{折~ ，另读 pua21 }蘑[31]□{别，不要}[44]□{磨蹭}□{沾到地 上}□{目~~：刚睡醒迷迷糊糊的样子}[42]膜[55]魔摩摸
w     [21]禾
t      [33]多刀□{~头：物事}[21]砣{秤~}汏{淘洗}逃-{隐藏，另读 tʰau21 }□{~ 囝：锉刀}[31]朵倒-{搦~ ：抓 到，另读 tau31}[44]倒{~水}□{无~mɔ33：不了解}[42]椭惰堕着-{~火，另读 tiɔ42、tsiɔk21}
tʰ     [21]驼佗陀鸵驮{~运}舵桃萄[31]妥讨{取，另读 tʰau21}[44]套[55]托{~盘 }
n     [21]挪娜那{~霍：地名}螺-{~丝，另读 lɛ21、lɔ21 }□{~lan55 豆：豌豆}[42]两{~条}
l      [33]路{二~货：次品，另读 leu33 }□{~㵾：在不同容器之间反复倾倒，以使热的液体凉下来}□{着~： 染上瘟疫}□{过~：错过}□{火燂~：因烟熏而形成的黑色粉尘}[21]罗锣箩萝逻骡螺-{陀~，另读 lɛ21、 nɔ21 }牢-{塗~：地洞，另读 lau21 }□ {kɔ33~：稀罕，认为稀奇而喜爱}□ {hɔ44~：倒霉}[31]裸栳 {ka33~:  筲箕}□{取}[44]□{讨要}[42]落-{降~，另读 lak5 }络-{熟~，另读 lɔk5 }乐-{心~：心情愉快，另读 lɔk21}[55]  啰□ {ka33~ ：胳肢窝}
ts     [33]糟-{污~：肮脏，另读 tsau33}[21]槽-{另读 tsʰau21}[31]左组阻诅枣[44]佐[42]座助昨[55] 作-{做，另读 tsɔk5}
tsʰ    [33]搓磋初-{~ 中，另读 tsʰɔi33 }差{参~ }□{小刺}[21]傻锄[31]楚础草-{花~ ：被面上的图案，另读 tsʰau31}[44]锉挫措错{~误}糙[55]□{放 tsʰi55~ ：腹泻}
ɬ      [33]梭唆疏-{~通，另读ɬɔi33 }蔬□{在地上爬}[21]□{手摸树叶的声音}[31]锁琐所嫂[44]□{松~： 不拥挤}[42]镯-{手~ ，另读 tsɔk21 }□{安装}[55]嗦{啰~}索{绳子}嗽{吮吸[桑谷切]}□{猪~ ：猪牙郎}
ȵ     [21]捼{用手摩}
k     [33]哥{大姊~ ：姐夫，另读 kɔ55 }歌-{~颂，另读 kua33 }饿膏篙{竹~}稿{粙~草：稻草[（集）居劳切] }□{~lɔ21：稀罕，认为稀奇而喜爱}□ {tin44~niɔŋ55：红耳鹎}[21]鹅[31]稿{~纸}[44]告- - {~状，另读 kau44}[55]哥{兄长（又），另读 kɔ33 }各-{~侬：各人，另读 kɔk5 } -阁-{楼~ ：阁楼，另读 kɔk5 }□{~水： 吸水}
kʰ    [33]戈柯苛轲□{用比较少的水来煮}[21]□{鼾声}[31]可洘{水干}[55]棵颗艐{船只搁浅}
ŋ     [33]□{呆滞}[21]蛾俄娥峨讹□{绕着支点反复摇动}□{拍~：夯实}[31]我-{~们，另读 wa31 }□{崴伤}
[44]□{愚蠢}[55]卧□{ŋap5~：不舒服}






h     [33]号{~码}□{知~ ：知道}[21]河何-{几~ ，另读 ua21 }荷{~花}荷{薄~}[31]好{~坏}[44]耗□{羞耻}□{~lɔ21：倒霉}[42]贺-{祝~ ，另读 hɛ33 }鹤[55]呵□{蒸，加热}
∅     [33]阿{~胶}婀倭污-{~糟：肮脏，另读 u33}[21]蚝-{另读 hau21}[31]□{应答声}[44]□{小孩子吵闹声}
[42]学[55]恶-{~食：难吃，另读ɔk5 }沃-{~ 内：地名，另读 ak5、jɔk5 }□{厉害，聪明}

iɔ
p     [33]标-{招~，另读 piau33 }表{手~}庙摽{投掷}[21]苗-{豆~：豆萁，另读 miau21}[31]表-{~哥，另读 piau31}□{~tsu33：描摹别人的字}[42]鳔{鱼}
pʰ     [33]□{快速奔跑}□{放~ ：水稻等抽穗}[31]□{盯梢}[44]票漂{~ 白}
t      [33]张-{姓，另读 tsiaŋ33、tsɔŋ33}[21]跳{~远}场-{球~，另读 tsʰiaŋ21 }[44]钓帐账胀-{肚~，另读 tsiaŋ44 }□{吃}□{白~ ：白癜风}[42]丈-{姑~ ，另读 tsiaŋ42、tɔŋ42 }着-{正确，应当，另读 tɔ42、tsiɔk21}
tʰ     [33]挑-{~醒：提醒，另读 tʰiau33}[44]粜{~米：把米卖出}
n     [21]娘-{爹~ ，另读 niaŋ21 } -良-{小~ ：地名，另读 liaŋ21 }量-{~杯，另读 liaŋ21 }粮梁-{姓，另读 liaŋ21 }□{~kɛ33：女婿}[31]两{量词}[44]□{猪~ 囝：小猪（儿）}[55]□{上下跳}
l      [55]掠-{从表面薄薄地舀一点，另读 liɔk5}
ts     [33]蕉椒招召-{~集，另读 tsiau42 }浆上-{~头：上面，另读 tsiɔ42 、ɬiaŋ42}[31]少{数量不多}掌-{手~ ， 另读 tsiaŋ31}[44]醮{拍~ ：打醮}照酱[42]上- -{tin44kɔ33~ ：倒立，另读 tsiɔ33、ɬiaŋ42 }石[55]借{[资 昔切]}雀-{~盲：夜盲症，另读 tsʰiɔk5 }□{秧~ ：秧苗地儿}
tsʰ    [33]捎{~鸡：未阉割彻底的公鸡}枪鲳匠- -{tsʰa21~ ：木匠，另读 tsiaŋ42}[21]墙扬-{~粟：稻谷扬场， 另读jaŋ21}[44]笑唱□{~稳：钉子等松了，多钉几个进孔内使之稳固}[42]象-{大~ ，另读tsiaŋ42 }橡 席-{席子，另读 tset21}[55]尺□{挑嘴}
ɬ      [33]烧邵箱厢[21]尝-{~味，另读ɬiaŋ21 }疡-{黏液，另读jaŋ21}[31]赏-{拍~：打赏，另读ɬiaŋ21、ɬiaŋ31  }□{浆洗}[44]相-{~貌，另读ɬiaŋ44 }像-{头~，另读ɬiaŋ44 }□{~牙：补牙}[42]懩{想}[55]惜-{怜~，另读 tsʰɔi55、ɬet5 }缩-{~手~骹：缩手缩脚，另读ɬɔk5}
ȵ     [31]仰-{翻ȵi55~ ：四脚朝天，另读ȵiaŋ31 }j      [33]尿
k     [33]娇-{~气，另读 kiau33 }轿姜{沙~}[21]桥[44]叫-{~伊转：叫他回来，另读 kiau44 }kʰ    [33]□{翘起来}[44]□{作~：装样子}[55]□{捡}
h     [33]香-{~火，另读 hiaŋ33}[44]向-{方~ ，另读 hiaŋ44}[42]箬{叶子}[55]□{傲慢，不近人情}
∅     [33]邀腰样- -{kʰiɔ55~：有样学样，另读jaŋ42}[21]摇-{~落，另读jau21 }窑羊洋-{~塍：平坦宽阔的农 田，另读jaŋ21 }杨-{姓，另读jaŋ21 } -阳-{~江：地名，另读jaŋ21}[42]鹞{流~：风筝}药

o
l      [33]□{语气词，表确认}[31]□{语气词，表祈使}[44]□{语气词，表祈使}[55]□{~~ ：唤狗声}□{语气词，表祈使}
h     [21]□ {o55~：叹词，表惋惜}[55]□ {o55~：叹词，表惋惜}
∅     [33]□{语气词，表祈使}[44]□{助词，表完成}[55]□{叹词，表惋惜}

ai
p     [33]稗{~草}篦斑-{~鱼：乌鳢，另读 pan33 、pan42}[21]排-{~ 队，另读 pʰai21 }牌爿{东~ ：东边}[31]摆-{~酒，另读 pɔi31 }板-{模~ ，另读 pan31 }版阪[44]拜□ {tsi33~ ：女阴}[42]败[55]□{~骹：跛脚 }pʰ    [33]耚{~塍：犁田}[21]排-{~除，另读 pai21 }徘[44]派湃[55]□{衣着好看}
m    [33]□{~竹：一种竹子，叶子可做粽叶}[21]埋霾[31]□{母亲}[44]□{不要}□{表示在可供选择的状况下挑选，相当于“还是 ”}[42]迈[55]靡{倒伏（又），另读 mi21 }米{厘 }w     [55]歪
t      [33]事-{无关~ ：没关系，另读ɬu42、tai42}[21]□{分~ ：给回}□{鸡~ ：鸡虱}[31]歹傣滓-{液体里沉淀 的杂质，另读 tsai31}[44]戴-{爱~，另读 ti44 }带-{拐~，另读 tua44 }滞{停~，另读 tsai42 }蒂-{介~，另读 ti44、 ti55}[42]待怠殆代-{~表，另读 tɛ33 }黛岱事- - {~志：喜事，另读ɬu42 、tai33 }□{门~ ：门槛}[55]□ {ti55ti55~~：多嘴多舌}
tʰ     [33]箫{筛子}□{风~ ：台风}[21]台苔{青~}抬治{杀，宰[直之切]}□ {hai21~：病情危急}[31]□{麻风病}
[44]态贷太泰汰[42]□{左右摇摆地行走}[55]锑{~煲：铝锅}□{轮~ ：内胎}□{领~ ：领带}
n     [33]耐-{~用，另读 nai42 }腻{~滞：事情不顺畅，另读 net21}[21]□{一种鱼网}[31]乃奶{另读 nai55}[44]□{顺路携带}□{量词，块}□{ja55~ ：这些}□{好 naŋ21 好~ ：好端端}[42]耐-{~心，另读 nai33 }奈楝-{苦 树，另读 lin42}[55]奶{老板~ ：老板娘（又），另读 nai31}
l      [33]利-{~息，另读 li42}[21]来莱狸-{猫~ ：狸猫，另读 li21}[31]□{滴落}[44]癞[42]赖-{依~ ，另读nua33 }睐籁柰{三~ ：沙姜}里-{~头：里面，另读 li31 }□{~ti31：很多}[55]□{乞取}□{~尾：最后}
ts     [33]灾栽哉知{通~（又），另读 tsi44 }先-{头~：刚才，另读ɬai33、ɬin33 }□{量词，茬}□{~ɬi44：怎样}
[21]财-{发~，另读 tsʰai21 }脐-{另读 tsʰi21 }前{~后，另读 tsun21}[31]宰载{年~}玺滓-{渣~，另读 tai31}[44] 再载{~重}载{满~}[42]在寨滞{积~（又），另读 tai44}[55]挤剂
tsʰ    [33]猜千-{数词，另读 tsʰin33 }□{竖起来}[21]才{~智}才{刚~}材财-{~富，另读 tsai21 }豺裁蚕-{~树：桑 树，另读 tsʰam21}[31]采彩睬踩[44]菜[55]搓{~排球：排球传球[（集）初皆切]}□{摇摇晃晃}
ɬ      [33]筛西犀先-{~后，另读 tsai33、ɬin33}[21]□{目~~ ：眼睛半瞇着}[31]屎使驶[44]赛塞{~外}晒 婿-{ɬɛ21~：丈夫，另读ɬi44 }□{炫耀}[55]□{浪费}□{盐~ ：芫荽}
ȵ     [31]蹨{踩}[44]□{咀嚼}
j      [21]□{质量差}□{甜~甜~ ：稍微有点甜}[31]□{不结实}
k     [33]该赅皆阶秸楷佳肩-{~头：肩膀，另读 kin33 } -间- -{tsʰu44~ ：房间，另读 kan33}[21]□{个}[31]裥拣茧趼[44]盖-{掩~，另读 kua44}介界-{世~，另读 kɔi44 }芥-{~末，另读 kua55 }尬疥届戒诫计- {算，另读 ki44、kɔi44}
kʰ    [31]凯恺铠启[44]概溉慨忾丐钙[55]稽
ŋ     [33]哀[21]涯崖捱-{~暝：熬夜，另读ŋɛ21 }倪霓危{另读ŋui21 }伪[31]眼-{龙~ ，另读ŋan31 }□{碾压 }[44]爱{~戴，另读 ai44}[42]碍艺诣羿毅[55]艾-{用于人名，另读 hia33 }□{~话：客家话}
h     [21]孩谐偕骸械懈奚兮□~{tʰai21：病情危急}[31]海[42]亥害骇[55]□{那，那么}
∅     [21]闲-{得~：得空，另读 han21}[31]蔼霭埃挨{~近，另读ɔi33 }矣[44]爱{需要（又），另读ŋai44}[55] 隘□{~jak5：形容程度深}

uai
ts     [55]□{泼}□{蓑衣~ ：烂的蓑衣}
ɬ      [33]衰摔[31]甩[44]帅率{~领}
k     [21]悬-{高，另读 hin21}[31]拐{另读 uai31}[44]怪惯-{~势：坏习惯，另读 kuan44}[55]乖
kʰ    [31]□{丢弃}□ {pɔi33 手~ ：左撇子}[44]块快-{~乐，另读 kʰuɛ44、kʰɔi44 }筷
ŋ     [21]呆[31]□{歪}[42]外-{~婆，另读 wa33}
h     [33]坏-{好~ ，另读 huai42}[21]怀淮[42]坏-{破~ ，另读 huai33}
∅   [31]拐{（又），另读 kuai31}

ei
pʰ    [55]呸{~过汝：表示不满，多是女性使用，男性不用}
m    [55]妹{~~ ：对女性幼儿的称呼（儿），另读 mui33、mui55 }
w     [55]喂{叹词}
n     [44]□{叹词，提醒对方注意}
tsʰ    [55]啐{~过汝：表示不满，多是女性使用，男性不用 }
kʰ    [55]□{唱 K}
∅     [44]□{叹词，表禁止}

ɔi
p     [33]卖杯{~珓：一种占 卜用具，由两块木片制成，像腰子形，另读 pui55 }袂{~花：地名}飞-{~机，另 读 hui33 }绯-{红粉~~ ：红光满面的样子，另读 hui33 }□{~手：左手}[21]赔梅媒-{~体，另读 pui21 }煤 鹑{鸟~ ：囮子，捕鸟时用来引诱同类的鸟}莓霉脢{~ 肉：里脊}玫[31]摆-{长~钟：座钟，另读 pai31 }买尾[44]贝-{宝~ ，另读 pui44 }狈辈- -{un21~ ：行辈，另读 pui44 }背-{手心手~ ，另读 pɔi55 、pui44 }□ {拿}[42]倍蓓碚拔-{~缆：拔河，另读 pat21}[55]背{~瘩：长在背部的痈疮（又），另读 pɔi44、pui44 }八-{~角，另读 pat5 }□{性交}
pʰ    [33]批砒坯丕胚㓟{削}□{~墙：刮腻子}□{~塍：租赁田地}□{虾~ ：一种极小的虾}[21]皮□{篮~： 箩筐状的小草袋}[44]配-{下饭菜，另读 pʰui44 }杮 {tsʰa21~：木材碎片}[42]被{~单}垡{塗~ ：大土块}






m    [21]糜{~粥：稀饭}眠-{~床：床，另读 mi21、men21 }□{~子：荔枝}
w    [55]谓-{~语，另读 ui44}
t      [33]低第-{~一，另读 ti42}[21]题蹄[31]底-{水~ ，另读 ti31 }抵诋邸[44]帝-{皇~ ，另读 ti44 }缀-{稀 疏地缝制，另读 tsui44}
tʰ     [44]替
l      [33]例[21]犁黎雷-{鸭囝听~——无知天：指对事情没什么了解，什么都不懂，另读 lui21}[31]礼 [44]□{逗留}[42]笠-{帽子，另读 lap5}[55]□{低头落~ ：没面子}
ts     [33]□{多}[21]齐[44]祭制{~度}制{~造}□{绕成团的麻丝}[42]罪截-{切，另读 tsit21 }□{~kua44：处境 悲惨}[55]节-{季~ ，另读 tsat5 、tsit5}
tsʰ    [33]初-{~十，另读 tsʰɔ33 }炊-{蒸，另读 tsʰui33 }□{寻找}[21]□{小木棍}[31]髓[44]砌粞{米磨成的粉}
[55]惜-{疼爱，另读ɬiɔ55、ɬet5 }□{亲吻}
ɬ      [33]梳疏-{不密，另读ɬɔ33 }鳃腮[31]洗水-{~牛，另读 tsui31 }□{劈}[44]细[42]誓[55]薛雪说 {明}楔
ȵ     [21]研-{用脚踩着来回摩擦，另读ŋan21、jen21}
k     [33]街鸡笄{压~ ：发簪}肌-{~ 囝：肱二头肌，另读 ki33 }机-{火~ ：打火机，另读 ki33 、kui33}[31]改 解{讲~}[44]过界-{园~ ：园子边缘的树篱等物，另读 kai44 }计-{中~ ，另读 ki44 、kai44 }系{扣上}髻{鸡~： 鸡冠}□{天晴}[42]月□{头~ ：一端}[55]圿{垢~ ：污垢}洁-{澈~ ：干净，另读 ket5}挟{~配：夹菜}荚
kʰ    [33]靴溪[21]瘸渠{水~ ，另读 kʰui21 }槐{[户恢切]}葵-{~扇，另读 kʰui21}[44]契快-{~活：安闲，另 读 kʰuɛ44、kʰuai44 }□{啃}[55]□{睡觉}
ŋ     [55]□{哭声}
h     [33]灰-{石~ ，另读 hui33}[31]火伙[44]货岁[42]蟹[55]血
∅     [33]挨{~倚：倚靠（又），另读 ai31 }□{给予}[21]鞋[31]矮[44]□{应答声}[42]解{会，懂得}[55] □{怨恨}□{肠饿肚~ ：极度饥饿}

ui
p     [33]吠碑卑悲饭{干饭，另读 huan31 }槟-{~榔芋，另读 pen33}[21]媒-{~侬：媒人，另读 pɔi21 }肥[31] 本-{书~ ，另读 pun31 }□{量词，枝}[44]贝-{~壳，另读 pɔi44 } -闭-{~幕，另读 pi44 }辈-{英雄~ 出，另读 pɔi44 }背-{~lɔŋ44：驼背，另读 pɔi44、pɔi55 }背{~诵}痱沸□{~虫：荔枝蝽蟓}[55]杯{水~（又），另读 pɔi33}
pʰ    [21]培陪裴[44]沛配-{~合，另读 pʰɔi44 }佩肺屁-{放~ ，另读 pʰi44}
m    [33]妹{小~丈：妹夫（又），另读 mei55、mui55 }昧问[21]枚门们□{~头：鬼点子}[31]每美晚-{春：晚造，另读 man31 、man55}[55]妹{~ 囝：女孩子（又），另读 mei55 、mui33 }
w    [21]为{作~}维惟唯[42]汇会{~计}会{开~}会{懂得}绘荟
t      [21]捶[31]转-{回来，另读 tsin31}[44]对碓兑顿{上~，另读 tun31}[42]队断{割~}[55]堆□ {lui21~： 粗糙}





tʰ     [33]推-{~迟，另读 tʰɛ33 }梯[21]颓槌锤团-{量词，另读 tʰun21}[31]腿[44]退蜕褪-{~衫：脱衣服， 另读 tʰun44}
n     [33]乱-{~讲，另读 lun42}[21]䙇{缝制}[31]软[42]内卵[55]□{掐}
l      [33]追-{~上尾：追上，另读 tsui33 }□{饭~ ：笊篱}[21]雷-{~ 电，另读 lɔi21 }擂蕾□{~tui55：粗糙}[31] 屡履磊儡垒累{积~}蕊{另读ȵun31、ȵun55}[44]□{篓子，另读 lui55}[42]滤累{劳~}累{连~}类泪[55] □{篓子（又），另读 lui44 }□{裤头~ ：内裤}
ts     [33]追-{~赶，另读 lui33 }砖[31]嘴水-{雨~ ，另读ɬɔi31}[44]最缀-{点~ ，另读 tɔi44 }醉[42]叙聚赘 惴坠□{用力下拉使树枝等下垂}[55]锥椎
tsʰ    [33]催崔摧吹炊-{~烟，另读 tsʰɔi33 }村□ {ka33~ ：屁股}[21]隋随垂陲蹲[31]璀[44]碎-{粉~， 另读ɬui44 }淬脆-{干~ ，另读 tsʰɛ44 }喙{嘴}翠粹悴瘁[55]□{没地位}
ɬ      [33]虽绥穗酸栓{辖木}[21]谁[44]碎-{ɬap5~：琐碎，另读 tsʰui44 }税说{游~}算□{~火：引火}[42] 瑞遂隧墅
ȵ     [44]□{~入：钻进去}
j      [42]芮锐彗睿惠慧慰尉蔚
k     [33]圭闺机- -{hi21~：旧式织布机，另读 ki33 、kɔi33 }龟归皈光-{天~ ：天亮，另读 kuaŋ33、kuaŋ55 }□{含~ ：水稻等含穗未抽}[31]几-{前~ 日，另读 ki31 }诡轨晷鬼[44]桂癸{天干名}季悸贵瑰桊{牛 鼻~ ：穿在牛鼻中的圈儿或木拴，用以拴绳}[42]跪柜
kʰ    [33]开盔规亏窥[21]渠{~道（又），另读 kʰɔi21 }衢魁携畦{菜~}逵葵-{向日~，另读 kʰɔi21 }馗[31] 傀[44]气-{漏~ ，另读 kʰi44 }愧[55]溃刽桧奎馈
ŋ     [21]桅嵬危{（又），另读ŋai21 }巍魏
h     [33]恢诙灰-{~心，另读 hɔi33 }麾非绯-{~红，另读 pɔi33 }扉霏菲飞-{腾~ ，另读 pɔi33 }妃挥辉晖 徽昏-{暝~ ：夜晚，另读 hun33 }蕃{草木繁茂}□{~头：理发}[21]回茴洄蛔徊园[31]贿悔晦诲毁 匪翡诽[44]废费讳卉[42]远-{距离长，另读jin31}
∅     [33]位威[21]遗{喙~ ：别人吃剩的东西或说过的动听的话语（又），另读ji21 }围韦违帏闱辕- {犁~ ，另读jin21}黄磺皇王-{姓，另读 waŋ21}[31]猥萎委伟苇纬炜痿䘼{手~ ：袖子}箢{~ 囝：一种竹器，旧时常用来装物品过秤}[44]煨秽喂{~养}畏胃谓-{无所~ ，另读 wɔi55 }猬[42]卫为{因}


au
p     [33]褒包胞鲍苞-{花~ ，另读 pa33}煲{煮}雹[21]袍狍庖刨{刨子}[44]□{曾祖母}[42]暴爆瀑□ {柑~ ：柚子}[55]煲{锅}□{裂开}
pʰ    [33]抛-{~弃，另读 pʰa33}[31]跑咆剖[44]泡炮□{乌头~：白头鹎}
m    [21]毛-{姓，另读 mɔŋ21 }茅-{名列前~ ，另读 ham21 }锚牡矛谋眸[31]亩卯铆某[44]□{不结实}
[42]冒帽貌茂贸袤谬[55]□{蹲着}
w     [55]□{受惊吓声}






t      [33]叨豆痘脰{~ti55：脖子}逗-{~号，另读 tau44 、tau42}[21]涛投-{~告：告诉，另读 tʰau21 }□{~汤： 把汤淋在饭上}[31]祷岛捣倒-{颠~，另读 tɔ31 }斗{漏~}抖蚪陡□{缠绕}[44]到斗{~争}逗-{招引，引逗， 另读 tau33、tau42 }昼-{日~：中午，另读 tsiu55 }□{巢穴}[42]道稻盗导蹈悼逗-{句~，另读 tau33、tau44  }窦[55]兜
tʰ     [33]滔韬偷毒{毒杀}[21]逃-{~跑，另读 tɔ21 }陶淘掏讨{~论（又），另读 tʰɔ31 }头投-{~入，另读 tau21 }□{~kau31：连襟}[31]敨{解开}[44]透
n     [21]挠□{不灵活}[31]脑扭瑙纽-{~带，另读 leu31}[44]□ {au44~ ：消化不良，伴有腹痛}[42]闹-{热, 另读 la42}[55]恼
l      [33]漏-{~雨，另读 lau44 }□{相混在一起}□{~钱：赚钱}[21]牢-{~ 固，另读 lɔ21 }劳捞涝痨唠楼流 留刘浏榴硫琉瘤骝{马~：猴子}[31]缕老-{~ 鼠，另读 lau42 }篓搂[44]漏-{~斗，另读 lau33 }陋镂 □{~血：流血}[42]老-{~大：年老，另读 lau31}[55]□{手脚受伤}□{棉~：棉衣}□{~piau55：北方人}
ts     [33]遭糟-{酒~ ，另读 tsɔ33}[31]蚤找走[44]灶奏骤□{狗等用爪子刨地}[42]皂造棹就-{迁就， 另读 tsiu42}
tsʰ    [33]操{~作}抄{~写，另读 tsʰiau33 }钞[21]曹槽-{另读 tsɔ21 }嘈漕巢[31]草-{潦~ ，另读 tsʰɔ31}[44] 澡噪躁燥操{情~ [七到切]}凑[55]□{从腋下扶}
ɬ      [33]骚臊搔艄[21]愁[31]稍擞叟搜艘[44]扫{~地}扫{~帚}哨嗽{咳~}漱{~ 口}[55]□{声音嘶哑 }ȵ     [33]□{ȵap5~：不舒服}[31]□{爪子，另读ȵau55}[55]□{爪子（又），另读ȵau31}
j      [21]饶摇-{~摆，另读 iɔ21}谣遥瑶姚尧柔尤游犹鱿攸悠[31]扰绕舀诱柚[42]耀
k     [33]高羔糕交-{~椅，另读 kiau33 }沟鸠纠{拍~椵四：打叉儿，另读 kiau31}[21]猴-{~蛄：蝼蛄，另 读 hau21 }□{把东西聚拢起来}□{一种小儿病，病征为没什么精神且舌苔很厚}[31]狗苟枸笱{鱼~：一 种捕鱼竹器}垢九韭饺□ {tʰau21~ ：连襟}□{~ȵi31：笔管鱼}[44]告-{报~ ，另读 kɔ44 }诰珓{杯~：一种 占 卜用具}较-{~好，另读 kiau44 }窖够□{ŋaŋ21~ ：上颌和下颌的接合处}[42]厚-{~薄，另读 hau42}[55] □{男性生殖器}
kʰ    [33]跤抠阄{捉~ }□{嘈~：吵架}[21]□{~蜞：水蛭}[31]考烤拷口[44]浩靠犒铐叩构购扣寇 蔻哭酷[55]□{~妹：追求女孩}
ŋ     [33]钩{鼻~~：鹰鼻的形状，另读ŋau55 }□{发大头~：梦呓}[21]熬鳌嗷翱肴淆[31]藕偶{配~}偶 {然}咬[44]□{猫~ ：猫（儿）}[42]傲[55]勾钩{鱼~（又），另读ŋau33}
h     [33]蒿薅候-{时~，另读 hau42 }鲎[21]豪壕嚎毫号{呼~}蚝-{另读ɔ21 }侯猴-{金丝~，另读 kau21}[31] 吼[44]好{喜~}[42]后-{~生：年轻，另读 au42 }厚-{忠~，另读 kau42 }候-{~等：等候，另读 hau33 }阜[55] 昊颢
∅     [33]欧瓯区{姓}鸥讴[21]喉[31]袄呕殴朽[44]懊{~ 恼}奥懊{~悔}澳靿{靴筒}沤怄□{打}□{nau44：消化不良，伴有腹痛}[42]后-{前~ ，另读 hau42 }后{皇~ }□{~man21：将就，凑合}[55]凹

iau
p     [33]标-{~准，另读 piɔ33 }彪镖[31]表-{代~ ，另读 piɔ31 }裱婊[55]□ {lau55~：北方人 }
pʰ    [33]飘漂{~亮}[21]瓢嫖
m    [21]描苗-{~族，另读 piɔ21 }瞄[31]藐渺秒淼杳[44]□{猫叫声}[42]妙
t      [33]刁貂雕凋碉叼[21]条-{量词，另读 tʰiau21 }鲦□{~ti21：故意}[44]吊[42]掉调{声~}[55]□ {聪明，厉害}
tʰ     [33]挑-{~东西，另读 tʰiɔ33}[21]条-{~件，另读 tiau21 }迢调{~理}[44]跳{~舞}眺[42]柱
n     [33]□{有黏性}[31]袅[44]□{提起}[42]□{转变方向}[55]□{树枝等软}
l      [33]料-{肥~ ，另读 liau42 }廖□{用绳子等缠绕在物体上，再打上结}[21]燎疗聊辽寥撩寮僚嘹 潦缭獠[31]了{明~}[44]镣□{悬~ ：个子高}[42]料-{~想，另读 liau33}[55]□{手~：手指}
ts     [33]焦礁朝{今~}沼趭{奔跑，追赶}[21]□{均匀，都}[31]剿□{鸟}[42]赵兆召-{号~ ，另读 tsiɔ33 }诏[55]□ {le21~：赤子阴}□{鸡~ ：鸡（儿）}
tsʰ    [33]抄{搅拌，翻找（又），另读 tsʰau33 }超昭钊[21]憔朝{~代}潮[31]丑{~陋}羞{另读ɬiu33}[44] 臭
ɬ      [33]梢{树~，另读ɬiau55 }捎消宵霄硝销逍悄肖萧潇[21]韶箫□{红~~：火一样红}[31]小筱
[44]数{名词}少{~年}[42]绍肇[55]梢{尾~ ：末梢（又），另读ɬiau33 }□{拿小枝条打 }
ȵ     [44]□{皱}
k     [33]交-{~代，另读 kau33 }郊蛟骄娇-{用于人名，另读 kiɔ33}[31]绞-{~缠，另读 ka31 }狡佼搅-{拍~ ： 打扰，另读 ka31}矫缴皎纠{~缠（又），另读 kau33 }纠{~正}□{鱼~ ：捕鱼用的网兜}□{围~ ：篾编长 条席围成的囤子}[44]较-{比~ ，另读 kau44 }校-{~对，另读 ka44 } -叫-{嚎~ ，另读 kiɔ44}[42]□{撬}[55]浇 □{糖~ ：糖果}
kʰ    [33]跷□{弯曲}[21]乔侨荞翘{~楚}[31]巧[44]窍[55]翘{~起来}□ {nɔŋ55~ ：焦糊 }
ŋ     [55]□{尖利的猫叫声}
h     [33]嚣枭骁[21]姣{性淫}[31]晓侥[44]酵孝-{~顺，另读 ha44 }哮校{上~}[42]效校{学~}[55]□{~开：掀开}
∅     [33]妖夭要{~求}幺吆忧优幽[44]要{需~}[55]□{小孩子的叫声}

uau
h     [21]浮-{云~ ：地名，另读 pu21、pʰu21}[31]否[42]埠

eu
p     [33]步-{量词，另读 pu42 }□ {tse33~ 囝：女儿}[21]模-{手囝~ ：指印，另读 mu55 }符-{鬼~ ，另读 hu21 }□{量词，用于计量竹子的数量，相当于“丛 ”}□{爆~ ：爆米花}[31]补脯{菜头~ ：萝 卜干（又），另 读 pʰu31 }斧□ {tsa33~：妻子}[44]布






pʰ    [33]□{抛}[21]扶-{双手捧或抬，另读 hu21}[44]铺{店~}[42]簿
m    [33]墓[21]摸{[莫胡切]}□{暗~：天黑}[42]舞-{~狮子，另读 mu31   }t      [33]都{~是}渡-{~头：渡口，另读 tu42}[31]肚{猪~ ：猪的胃}肚{腹部   }tʰ     [21]塗{泥土}[31]土-{~公：土地神，另读 tʰu31}[44]吐{~痰}吐{呕~      }兔
n     [21]奴-{作~作妹：当仆人，另读 nu21}
