	6	和-					
tɕʰyo	1	茄					
ɕyo	1	靴					
pa	1	巴芭					
	3	把					
	5	霸					
pʰa	2	爬琶					
	5	怕					
	6	罢					
ma	2	麻痲					
	3	马码					
	6	骂					
fa	1	花					
	2	华					
	6	华话花					
ta	1	遮					
	3	者					
	5	蔗					
tʰa	1	车-他					
	3	扯					
la	1	拉					
	2	拿挪					
tsa	1	渣					
	5	诈榨					
tsʰa	1	叉差					
	2	茶查					
	5	诧					
	6	乍					
sa	1	沙纱奢赊					
	2	蛇					
	3	舍傻					
	5	赦舍晒					
	6	射社					
ka	1	家加嘉佳					
	3	假贾					
	5	架驾嫁价					
ŋa	1	外-					
	2	牙芽衙					
	3	雅					
	6	讶迓					
ha	2	霞瑕遐					
	5	吓					
	6	下夏暇					
a	1	丫鸦					
	3	哑					
	5	亚					
kua	1	瓜					
	3	寡剐					
	5	挂卦					
kʰua	1	夸					
	5	跨					
ua	1	蛙洼娃					
	3	瓦					
	6	话-					
tia	1	爹					
tɕia	1	嗟					
	5	借					
tɕʰia	2	斜					
	3	且					
	6	借谢-					
ȵia	3	惹-					
ɕia	2	邪					
	3	写					
	5	泻卸					
	6	谢					
ia	2	耶椰					
	3	也野冶					
	6	夜					
te	1	猪-					
tsʰe	1	蛆-					
	2	徐-					
	3	取-娶-					
se	1	胥-					
	5	絮-					
ke	2	佢-					
	5	锯-					
kʰe	5	去-					
tɕie	3	姐					
tɕʰie	1	蛆-					
	3	娶-					
	5	去-					
ȵie	2	鱼-渔-					
	3	惹女-					
ɕie	1	些					
	5	絮-					
poi	1	杯					
	5	辈背					
pʰoi	1	胚					
	2	陪培赔					
	5	配					
	6	倍佩					
moi	2	梅玫枚媒埋					
	3	每					
	6	妹昧					
foi	1	灰诙恢					
koi	1	该					
	3	改					
	5	盖					
kʰoi	1	开					
	3	凯					
	5	概溉慨忾丐					
ŋoi	2	呆					
	6	碍					
hoi	2	孩					
	3	海					
	6	亥害					
oi	1	哀					
	5	爱					
tuoi	1	堆					
tʰuoi	3	腿-					
	6	兑					
luoi	2	雷-					
	6	内					
tsʰuoi	1	崔催					
	6	罪					
suoi	5	碎-					
pai	3	摆					
	5	拜背-					
pʰai	2	排牌					
	5	派					
	6	败					
mai	2	埋媒-					
	3	买					
	6	卖迈					
fai	2	淮槐怀					
	6	坏					
tai	5	戴带					
tʰai	1	胎态					
	2	台苔					
	5	太泰					
	6	贷代待怠殆大					
lai	2	来					
	3	乃奶					
	6	耐奈赖癞					
tsai	1	灾栽斋					
	3	宰载					
	5	再载债					
tsʰai	1	猜差钗					
	2	才财裁豺柴					
	3	彩采					
	5	菜蔡虿					
	6	寨在					
sai	1	腮					
	2	柴					
	3	洒					
	5	赛					
kai	1	皆阶街					
	3	解					
	5	介界芥届戒					
kʰai	1	揩					
	3	楷					
ŋai	2	涯崖					
	6	艾					
hai	2	谐鞋					
	3	骇械解蟹					
	6	懈代-态-贷-大-					
ai	1	挨					
	2	埃					
	3	矮					
kuai	1	乖					
	3	拐					
	5	怪					
kʰuai	3	蒯					
	5	快块					
uai	1	歪					
	6	会-外					
fəi	1	非飞妃菲挥辉徽麾灰诙恢					
	2	肥回					
	3	匪菲卉毁贿					
	5	费讳晦悔废肺					
	6	汇会溃吠彗惠					
pui	5	贝					
pʰui	6	倍					
mui	2	梅					
tui	1	堆追锥隹					
	5	对队缀赘					
tʰui	1	推吹炊					
	2	颓槌					
	3	腿					
	5	退					
	6	坠-兑					
lui	2	雷					
	3	馁儡垒蕊					
	6	内锐累					
tsui	5	最					
tsʰui	1	崔催					
	3	揣					
	5	脆					
	6	罪					
sui	1	虽绥衰					
	2	谁垂					
	3	水					
	5	碎岁税					
	6	睡瑞					
kui	1	圭闺龟规归					
	3	晷轨诡鬼					
	5	瑰刽桂奎贵					
kʰui	1	盔魁奎亏窥					
	2	葵夔揆					
	3	傀跪					
	5	愧					
	6	柜馈					
ui	1	煨威					
	2	桅维惟帷唯危为微薇巍违围					
	3	委尾伟苇					
	5	秽喂畏慰					
	6	卫位伪为未味魏谓胃纬					
pau	1	褒包胞					
	3	保宝饱					
	5	报豹爆					
pʰau	2	袍					
	3	跑泡-					
	5	泡炮					
	6	暴抱鲍					
mau	2	毛茅矛					
	3	卯					
	6	冒帽貌					
tau	1	刀朝					
	3	祷岛倒沼					
	5	到倒照诏昭招					
tʰau	1	叨滔					
	2	桃逃姚陶萄掏潮朝					
	3	讨					
	5	套导					
	6	盗道稻赵兆					
lau	2	劳牢铙					
	3	脑恼老扰					
	5	捞					
	6	闹					
tsau	1	遭槽					
	3	早枣蚤澡爪					
	5	躁罩鼌					
tsʰau	1	操抄					
	2	曹巢					
	3	草吵炒					
	5	钞					
	6	皂造					
sau	1	骚臊梢烧					
	2	韶邵					
	3	扫嫂稍绍少叟					
	5	少					
kau	1	高膏羔郊交胶					
	3	稿绞狡搅					
	5	告诰教校较					
kʰau	1	敲					
	3	考巧					
	5	烤靠犒					
ŋau	2	熬					
	3	咬					
	6	傲					
hau	1	耗					
	2	蒿豪毫肴淆					
	3	好					
	5	好孝					
	6	号浩昊皓效校					
au	3	袄					
	5	奥燠坳拗					
piæu	1	标					
	3	表					
pʰiæu	1	飘					
	2	瓢嫖					
	3	漂					
	5	票漂					
miæu	2	苗描猫眸					
	3	藐渺秒杳					
	6	妙庙					
tiæu	1	刁貂雕					
	2	燎聊辽撩寥					
	3	了					
	5	钓吊					
	6	廖料					
tʰiæu	1	挑					
	2	条调					
	3	掉-					
	5	跳眺					
	6	掉调					
siæu	1	萧箫					
	3	小					
tɕiæu	1	焦椒骄娇浇					
	3	剿矫缴					
	5	叫					
tɕʰiæu	1	锹					
	2	樵乔桥					
	3	悄					
	5	俏窍					
	6	轿					
ȵiæu	2	饶尧					
	3	鸟					
	6	尿					
ɕiæu	1	消宵霄鸮嚣枵萧箫					
	3	小晓					
	5	笑啸					
iæu	1	妖邀腰要幺					
	2	摇谣姚					
	3	夭舀					
	5	要					
	6	耀					
pʰɛːu	3	剖					
mɛːu	2	谋					
	3	某亩牡					
	6	茂贸					
fɛːu	2	浮					
	3	否					
	6	阜					
tɛːu	1	朝昭招兜					
	3	沼斗抖陡					
	5	照诏斗					
tʰɛːu	1	超偷					
	2	朝潮头投					
	5	透					
	6	召赵兆肇豆逗					
lɛːu	2	楼					
	3	扰绕					
	5	搂-					
	6	耨漏陋					
tsɛːu	1	邹					
	3	走					
	5	奏皱绉					
tsʰɛːu	2	愁					
	5	凑					
	6	骤					
sɛːu	1	烧搜飕馊					
	2	韶邵					
	3	少绍叟					
	5	少嗽瘦漱					
kɛːu	1	钩沟					
	3	狗苟					
	5	彀构购媾够垢救-					
kʰɛːu	2	抠邱-					
	3	口					
	5	扣寇蔻叩					
ŋɛːu	2	牛-					
	3	藕偶					
hɛːu	1	偷-					
	2	侯喉猴头-投-					
	3	吼-					
	5	透-					
	6	后厚候豆-					
ɛːu	1	欧讴区					
	3	呕殴					
	5	怄					
miu	6	缪谬					
tiu	1	周州洲舟丢					
	2	流刘留溜					
	3	柳肘帚					
	5	昼咒					
tʰiu	1	抽					
	2	绸筹稠酬					
	3	丑售-					
	5	臭					
	6	宙胄纣					
liu	2	柔揉					
	6	溜-					
tɕiu	1	揪鸠纠					
	3	酒九久韭					
	5	救究					
tɕʰiu	1	秋丘					
	2	求球					
	3	臼					
	6	就旧柩袖-舅咎					
ȵiu	2	牛					
	3	纽扭					
ɕiu	1	修羞收休					
	2	囚仇售					
	3	手首守朽					
	5	秀绣嗅兽					
	6	袖授寿受					
iu	1	忧优幽					
	2	由油游尤悠邮					
	3	酉莠诱有友					
	5	幼					
	6	柚又右宥祐					
tʰom	1	贪					
lom	2	婪					
	3	揽					
tsom	1	簪					
tsʰom	2	蚕					
kom	1	甘柑					
	3	感敢					
kʰom	1	堪龛					
	3	砍					
	5	勘					
hom	1	贪-蚶					
	2	含函酣邯					
	5	憾					
om	1	庵谙					
	3	撼					
	5	暗					
tam	1	耽担聃					
	3	胆					
	5	担					
tʰam	2	潭谭谈痰					
	5	探					
	6	淡					
lam	2	南男蓝篮					
	3	览榄缆					
	6	滥舰					
tsam	3	斩					
	5	蘸					
tsʰam	1	参					
	2	惭搀谗馋					
	3	惨					
	5	忏					
	6	暂栈					
sam	1	三杉衫					
kam	1	监					
	3	减碱					
	5	鉴监					
kʰam	3	橄					
	5	瞰嵌					
ham	2	痰-咸衔					
	3	喊					
	6	陷					
tiɛm	2	廉帘匳					
	3	点					
	5	店					
	6	敛殓					
tʰiɛm	1	添					
	2	甜					
	3	忝					
	6	垫					
tɕiɛm	1	尖兼					
	3	检					
	5	剑僭					
tɕʰiɛm	1	签谦					
	2	潜钳岑					
	5	欠					
	6	俭渐					
ȵiɛm	2	粘-严					
	3	染俨					
	6	验念					
ɕiɛm	1	佥纤					
	2	嫌					
	3	险					
iɛm	1	淹阉腌					
	2	盐阎檐炎					
	3	掩					
	5	厌					
	6	艳焰					
tem	1	粘瞻占					
	5	占					
lem	3	染冉					
sem	1	森参					
	2	蝉-					
	3	陕闪					
	5	渗					
	6	赡					
tim	1	针斟					
	2	林淋临					
	3	凛枕					
tʰim	2	沉					
	6	朕					
lim	2	壬任					
	3	妊					
	6	任					
tsim	5	浸-					
tsʰim	1	侵浸					
	2	寻-					
	3	寝					
	6	蕈					
sim	1	心深琛					
	2	寻					
	3	审婶沈					
	6	甚葚					
tɕim	1	今金襟					
	3	锦					
	5	禁					
tɕʰim	1	衾钦					
	2	琴禽擒					
ȵim	2	吟					
	6	赁					
im	1	音阴					
	2	淫					
	3	饮					
	5	荫					
pon	1	搬					
	5	半					
pʰon	1	潘拼					
	2	盘					
	5	判					
	6	叛伴绊					
mon	2	瞒馒					
	3	满					
	6	漫幔					
fon	1	欢					
	2	桓完					
	5	唤焕					
	6	换缓					
ton	1	端专砖					
	3	短转					
	5	转					
tʰon	1	川穿					
	2	团传椽					
	3	喘舛					
	5	串					
	6	段断锻缎传篆					
lon	2	鸾					
	3	暖卵					
	6	乱					
tson	1	钻					
	3	纂					
	5	钻					
tsʰon	5	窜篡					
	6	撰					
son	1	酸闩					
	2	船					
	5	算蒜					
kon	1	干竿					
	5	干					
kʰon	1	看					
	3	侃					
	5	看					
ŋon	6	岸玩					
hon	1	鼾					
	2	团-寒韩					
	3	罕					
	5	汉断-					
	6	汗翰旱缎-					
on	1	安鞍					
	5	按案					
kuon	1	官观冠					
	3	管馆					
	5	贯灌观					
kʰuon	1	宽					
	3	款					
uon	1	豌					
	3	碗腕宛					
pan	1	班颁扳					
	3	板版					
	5	扮-					
pʰan	1	攀					
	3	瓣					
	5	盼襻					
	6	办					
man	2	蛮					
	6	慢					
fan	1	翻番					
	2	凡帆梵还环藩烦繁樊					
	3	皖反					
	5	泛贩					
	6	范犯患宦幻饭					
tan	1	丹单					
	3	颤-					
	5	旦					
tʰan	1	滩摊					
	2	檀坛弹					
	3	坦毯					
	5	炭叹					
	6	但惮弹诞					
lan	2	难兰					
	3	懒赧					
	6	难烂					
tsan	3	盏					
	5	赞站					
tsʰan	1	餐潺					
	2	残					
	3	铲					
	5	灿					
san	1	珊删山					
	3	散伞产					
	5	散疝					
kan	1	奸艰间					
	3	简柬拣					
	5	谏间					
ŋan	2	颜					
	3	眼					
	6	雁					
han	1	摊-					
	2	闲					
	5	叹-					
	6	限					
an	5	晏					
kuan	1	关鳏					
	5	惯					
uan	1	湾弯					
	2	顽环-					
	3	晚挽					
	6	万					
piɛn	1	鞭编边辫					
	3	扁匾蝙					
	5	变遍					
pʰiɛn	1	篇偏					
	2	骈					
	5	骗片					
	6	汴便辨辩					
miɛn	2	棉眠					
	3	免勉娩缅					
	6	面					
tiɛn	1	癫颠					
	2	连怜莲					
	3	典点					
tʰiɛn	1	天					
	2	田填					
	6	电殿奠佃					
siɛn	1	鲜					
	3	鲜					
tɕiɛn	1	笺肩坚					
	3	剪茧					
	5	箭溅煎建键腱荐见					
tɕʰiɛn	1	迁千牵					
	2	钱乾虔前					
	3	浅藓遣					
	5	践					
	6	贱件					
ȵiɛn	2	言年					
	3	研					
	6	谚砚					
ɕiɛn	1	仙鲜轩掀先暹					
	2	贤					
	3	鲜显					
	5	线宪献					
	6	现					
iɛn	1	焉烟燕					
	2	涎延筵					
	3	演兖					
	5	宴燕					
tyɛn	2	联					
	3	辇					
	6	练炼恋					
tɕyɛn	1	涓					
	3	卷					
	5	绢眷券					
tɕʰyɛn	1	痊圈					
	2	全泉权拳					
	3	犬					
	5	劝					
	6	倦					
ȵyɛn	2	元原源					
	3	阮软					
	6	愿					
ɕyɛn	1	宣喧楦					
	2	旋玄悬弦眩					
	3	选					
	6	县羡					
yɛn	1	冤渊					
	2	圆员缘沿铅袁园援垣丸纨					
	3	远					
	5	怨					
	6	院					
peːn	1	崩冰-					
pʰeːn	1	烹					
	2	朋彭					
meːn	2	萌					
	3	猛					
	6	孟					
feːn	1	薨轰					
	2	弘横					
	6	横					
teːn	1	登灯筝-旃					
	3	等展					
	5	凳战					
tʰeːn	1	吞					
	2	腾誊藤缠					
	6	邓					
leːn	2	能楞然撚					
	3	冷					
tseːn	1	增曾憎争筝榛臻					
tsʰeːn	1	瞪-					
	2	曾层					
	5	衬					
	6	赠					
seːn	1	僧生牲笙扇膻					
	2	禅					
	3	省-					
	5	扇					
	6	善单擅禅					
keːn	1	更庚羹耕跟根					
	3	哽耿					
	5	亘更艮					
kʰeːn	1	坑					
	3	肯垦恳					
ŋeːn	3	研-					
	6	硬					
heːn	1	吞-亨					
	2	恒行衡痕					
	3	很					
	6	杏行幸邓-					
eːn	1	鹰-恩					
kueːn	1	肱觥					
pən	1	奔宾-兵-					
	3	本禀-					
	5	笨并-					
pʰən	2	盆贫-平-评-					
	3	品-					
	5	笨					
	6	笨-					
mən	2	门蚊-明-鸣-盟-					
	3	皿-					
	6	闷					
fən	1	昏婚分芬荤					
	2	魂坟焚					
	3	粉愤					
	5	喷粪奋					
	6	浑混馄份					
puən	5	笨					
pʰuən	5	笨					
tuən	1	敦墩炖谆					
	3	准					
	5	顿					
tʰuən	1	椿春					
	2	屯豚					
	3	蠢					
	5	钝-					
	6	遁钝					
luən	2	论					
	6	论嫩润闰					
tsuən	1	尊遵					
tsʰuən	1	村					
	2	存蹲-					
	3	忖					
	5	寸					
suən	1	孙					
	2	唇纯莼醇					
	3	瞬					
	5	逊舜					
	6	顺					
kuən	3	滚					
kʰuən	1	昆坤					
	3	捆					
	5	困					
uən	1	温					
	2	文纹蚊闻					
	3	稳吻刎					
	6	问					
pin	1	宾槟彬浜兵冰					
	3	饼丙秉柄禀					
	5	殡迸并					
pʰin	1	姘					
	2	贫频平评瓶屏凭					
	3	牝品					
	5	聘					
	6	病并					
min	2	民名铭冥明鸣盟					
	3	闽泯敏悯皿					
	6	命					
tin	1	珍真贞祯侦正征丁钉汀蒸					
	2	邻鳞磷灵铃伶零陵凌菱					
	3	诊疹趁岭领整顶鼎订					
	5	镇振震政正证					
	6	吝令					
tʰin	1	蛏听厅称					
	2	陈尘橙呈程亭停廷庭澄惩					
	3	逞艇挺拯					
	5	听称秤					
	6	陈郑定锭					
lin	2	人仁宁					
	3	忍					
	6	认刃佞					
tsin	1	精晶旌睛					
	3	尽井					
	5	进					
tsʰin	1	亲清青蜻					
	2	秦情晴					
	3	请					
	6	尽净静					
sin	1	新辛星腥身申伸声升胜					
	2	神晨辰臣娠成城诚乘绳承丞					
	3	哂省醒					
	5	信性姓圣胜					
	6	慎肾盛剩					
tɕin	1	巾斤筋京荆惊经兢矜					
	3	紧谨景警颈					
	5	敬竟镜境擎劲径					
tɕʰin	1	轻卿					
	2	勤芹鲸					
	5	庆磬罄					
	6	仅近竞					
ȵin	2	银人-迎凝					
	3	忍-					
	6	认-					
ɕin	1	馨兴欣					
	2	形刑					
	5	衅兴					
in	1	因姻殷莺鹦缨英应鹰					
	2	寅盈赢仍蝇					
	3	引隐影颍					
	5	印映应					
	6	孕剩-					
tyn	2	伦沦轮仑					
tɕyn	1	均钧君军津					
	3	窘皴					
	5	俊儁竣晋					
tɕʰyn	2	群裙					
	6	郡					
ɕyn	1	勋薰					
	2	旬循巡询					
	3	笋盾损					
	5	迅训讯					
	6	殉荀					
yn	2	云匀					
	3	允尹陨					
	6	韵运咏泳					
poŋ	1	邦帮					
	3	榜					
	5	棒谤					
pʰoŋ	1	滂					
	2	庞旁					
	5	胖					
	6	棒-蚌傍					
moŋ	2	茫芒盲					
	3	莽网-					
foŋ	1	荒慌方芳					
	2	黄皇蝗肪妨房防					
	3	恍谎访纺仿					
	5	放					
toŋ	1	当张章					
	3	党长掌					
	5	当涨账怅帐障仗					
tʰoŋ	1	汤昌倡					
	2	唐堂糖长肠场					
	3	倘趟厂					
	5	畅唱倡					
	6	宕荡丈杖					
loŋ	2	囊郎廊狼瓤					
	3	曩朗壤					
	6	浪让					
tsoŋ	1	桩臧赃脏庄装					
	5	葬壮					
tsʰoŋ	1	窗仓苍疮					
	2	藏					
	5	创					
	6	撞藏状					
soŋ	1	双桑丧霜孀商伤					
	2	床-常尝裳偿					
	3	嗓爽赏饷					
	5	丧					
	6	尚上					
koŋ	1	江肛扛缸刚纲钢					
	3	讲港					
	5	降虹-					
kʰoŋ	1	康糠					
	3	慷					
	5	抗炕					
ŋoŋ	2	昂					
hoŋ	2	降行					
	6	巷项					
oŋ	1	肮					
kuoŋ	1	光					
	3	广邝					
kʰuoŋ	2	狂					
	3	逛					
	5	旷况矿					
uoŋ	1	汪					
	2	黄-亡忘王					
	3	网枉					
	6	旺望妄					
tioŋ	2	良凉量粮梁					
	3	两					
	6	亮谅辆量					
tɕioŋ	1	将浆疆姜僵					
	3	蒋奖					
	5	酱将					
tɕʰioŋ	1	枪羌匡筐					
	2	墙戕强					
	3	抢强					
ȵioŋ	2	娘					
	3	仰					
	6	酿让-					
ɕioŋ	1	相箱厢襄香乡					
	2	详祥					
	3	想鲞享响					
	5	相向					
	6	匠像象					
ioŋ	1	央秧殃怏					
	2	羊洋杨阳扬					
	3	养痒					
	6	样恙					
pʰaŋ	2	棚-彭-膨-					
taŋ	1	正-					
	5	正-					
tʰaŋ	2	程-					
	6	郑-					
laŋ	3	冷-					
tsaŋ	1	争-					
tsʰaŋ	1	撑-					
	2	橙-					
saŋ	1	生-牲-笙-声-					
	2	城-成-					
	3	省-					
kaŋ	1	更-庚-羹-耕-					
kʰaŋ	1	坑-					
haŋ	2	行-					
ŋaŋ	6	硬-					
uaŋ	2	横-					
piaŋ	3	饼-					
	5	柄-					
pʰiaŋ	6	病-					
miaŋ	2	名-明-					
	6	命-					
tiaŋ	1	钉-					
	2	铃-伶-零-					
	3	领-岭-顶-					
tʰiaŋ	1	听-					
	6	定-					
tɕiaŋ	1	精-睛-颈-经-					
	3	井-					
tɕʰiaŋ	1	轻-青-					
	2	晴-情-					
	3	请-					
	5	磬-					
	6	净-					
ȵiaŋ	6	宁-					
ɕiaŋ	1	星-兄-					
	3	醒-					
	5	性-姓-					
iaŋ	2	赢-萤-					
	3	影-					
	5	映-					
puŋ	3	捧					
pʰuŋ	2	篷蓬棚					
muŋ	2	蒙					
	6	梦					
fuŋ	1	烘风丰封峰蜂					
	2	红洪鸿虹冯逢缝					
	5	俸讽					
	6	凤缝-奉					
tuŋ	1	冬东中忠盅终钟锺					
	3	董懂种肿冢					
	5	冻栋中众种					
tʰuŋ	1	通冲充舂					
	2	同铜桐筒童瞳虫疼重					
	3	桶统宠					
	5	痛铳					
	6	洞动仲重					
luŋ	2	笼聋绒戎农脓茸					
	3	拢冗陇					
	6	弄					
tsuŋ	1	宗椶					
	3	总					
	5	粽					
tsʰuŋ	1	聪					
	2	丛崇					
suŋ	1	松					
	3	怂					
	5	送宋					
kuŋ	1	公工功攻					
	5	贡汞					
kʰuŋ	1	空					
	3	孔					
	5	控					
uŋ	1	翁					
	5	瓮					
tiuŋ	2	隆窿龙					
tɕiuŋ	1	弓躬宫踪纵恭供					
	3	拱扃					
	5	纵供					
tɕʰiuŋ	1	倾顷					
	2	穹穷从琼					
	3	恐顷					
	6	从共					
ȵiuŋ	2	浓					
ɕiuŋ	1	嵩松胸凶兄					
	2	熊雄					
	3	迥					
	5	嗅-					
	6	诵颂讼					
iuŋ	1	雍					
	2	融颙容镕庸营茔荣萤					
	3	甬勇永					
	5	拥涌					
	6	用					
tsop	7	撮					
kop	7	蛤鸽					
	8	鸽-					
kʰop	7	磕					
hop	8	合盒盍					
tap	7	答搭剳					
tʰap	7	塔塌塌獭					
	8	踏					
lap	7	纳靥-					
	8	蜡腊					
tsap	7	眨					
tsʰap	7	插					
	8	杂					
sap	7	卅霎-					
	8	闸-					
kap	7	夹甲					
kʰap	7	掐恰					
hap	8	闸狭洽匣狎					
ap	7	鸭押压					
tiɛp	8	猎					
tʰiɛp	7	贴帖					
tɕiɛp	7	接劫					
tɕʰiɛp	7	妾怯					
	8	捷-					
ȵiɛp	7	捻					
	8	聂业					
ɕiɛp	8	胁协挟侠					
iɛp	8	叶页					
tep	7	辙褶辍缀					
sep	7	摄涩设					
	8	涉					
tip	7	立粒执汁栗-					
lip	7	入					
tsʰip	8	缉辑集					
sip	7	湿					
	8	习袭十什拾					
tɕip	7	急级汲给					
tɕʰip	7	泣					
	8	及					
ɕip	7	吸翕					
ip	7	邑揖					
pot	7	钵拨					
	8	钵-拨-					
pʰot	7	泼					
mot	7	末					
	8	末-抹沫					
fot	7	豁					
	8	活					
kot	7	割葛					
kʰot	7	渴					
hot	7	喝					
	8	曷					
ot	7	遏					
tuot	7	掇拙绌					
tʰuot	7	脱					
	8	夺					
luot	8	捋					
suot	7	刷说					
kuot	7	括					
kʰuot	7	阔					
uot	7	斡					
	8	活-					
pat	7	八					
pʰat	8	拔钹跋					
fat	7	发法					
	8	滑伐筏罚乏					
tʰat	7	闼					
	8	达					
lat	7	捺癞					
	8	辣					
tsat	7	札扎					
tsʰat	7	察					
sat	7	撒萨杀刹霎					
	8	栅					
hat	7	瞎					
at	7	轧					
	8	轧-					
kuat	7	刮					
uat	7	挖					
	8	滑-袜					
pʰiɛt	7	撇					
	8	鳖别					
miɛt	7	灭					
	8	篾					
tiɛt	7	列烈裂跌					
tʰiɛt	7	铁					
	8	迭					
tɕiɛt	7	孑节结洁					
tɕʰiɛt	7	揭切					
	8	杰竭蝎截					
ȵiɛt	7	孽捏臬					
	8	热-					
ɕiɛt	7	薛亵泄歇屑					
	8	诘					
iɛt	7	谒噎					
tyɛt	7	劣					
tɕyɛt	7	厥诀决					
tɕʰyɛt	7	缺阙掘-					
	8	绝					
ɕyɛt	7	月					
	8	月-					
ȵyɛt	7	雪血					
	8	穴					
yɛt	7	悦阅越曰粤					
	8	阙-					
tet	7	哲折浙					
tʰet	8	彻澈撤					
let	7	热-					
tset	7	栉					
set	7	虱膝-					
	8	舌					
het	8	辖					
pʰut	8	勃					
mut	7	没					
fut	7	忽弗拂佛勿					
	8	佛					
tʰut	7	出					
	8	突秃					
tsut	7	卒					
tsʰut	7	猝					
sut	7	蟀率悉-帅					
	8	术述					
kut	7	骨					
kʰut	7	窟					
ut	7	物					
pit	7	笔毕必					
pʰit	7	匹弼					
mit	7	蜜密					
tit	7	窒质					
	8	栗					
tʰit	8	侄秩蛰					
lit	7	日					
