資	tsu1	tsu1	tsɯ1	tsu1	tsu1	tsou1	tsɿ1	tsɿ1	
䀁	hui2	huɨ2	huai2	hui2	hui2	/	/	/	陶瓷
瓷	/	/	/	/	/	/	tshɿ2	tshɿ2	陶瓷
自	tsu4	tsu4	tsɯ5	tsu4	tsu4	tsou4	tsɿ6	tsɿ6	
私	su1	su1	sɯ1	su1	su1	sou1	sɿ1	sɿ1	
死	si3	sɨ3	si3	si3	si3	sei3	sɿ3	sɿ3	
四	si5	sɨ5	si5	si5	si5	sei5	sɿ5	sɿ5	
遲	ti2	tɨ2	ti2	ti2	thi2	tei2	tshɿ2	tʃʅ2	
師	sai1	sɛ1	sɛ1	sai1	sai1	sai1	/	/	師傅
師	su1	su1	sɯ1	su1	su1	sou1	/	/	老師
師	/	/	/	/	/	/	sɿ1	sɿ1	師傅，老師
獅	sai1	sɛ1	se1	sai1	sai1	sai1	sɿ1	si1	
指	tsai3	tsɛ3	tsiɛ3	tsai3	tsai3	tsai3	tsi5	/	
屎	sai3	sɛ3	sɛ3	sai3	sai3	sai3	sɿ1	ʃʅ1	
視	/	/	/	/	/	tshei4	/	/	近視
視	/	/	/	/	/	sei4	/	/	電視
視	si4	sɨ4	si4	si4	si4	/	sɿ6	ʃʅ6	近視，電視
2. 二、棄等									
二	li1	lɨ2	li1	li1	li1	lei1	n̩6	ŋi6	
棄	khi5	khɨ5	khi5	khi5	khi5	khei5	khi5	khi5	
姨	i2	ɨ2	i2	i2	i2	ei2	i2	i2	
李	li3	lɨ3	li3	li3	li3	lei3	li3	li3	
理	li3	lɨ3	li3	li3	li3	lei3	li3	li3	
子	tsi3	tsɨ3	tsi3	tsi3	tsi3	/	tsi3	tsi3	種子
籽	tsi3	tsɨ3	tsi3	tsi3	tsi3	tsei3	tsi3	tsi3	種子
子	tsu3	tsu3	tsu3	tsu3	tsu3	/	tsɿ3	tsɿ3	君子
子	/	/	/	/	/	tsei3	/	/	種子，君子
字	li1	lɨ1	tsi1	tsi1	tsi1	tsi1	tsɿ6	tsɿ6	
絲	si1	sɨ1	si1	si1	si1	sei1	sɿ1	sɿ1	
思	su1	su1	sɯ1	su1	su1	/	sɿ1	sɿ1	
司	si1	sɨ1	si1	si1	si1	sei1	sɿ1	sɿ1	
司	/	/	/	su1	/	/	/	/	
飼	tshi5	tshɨ5	tshi5	tshi5	tshi4	tshei5	/	/	
治	tie4	tɨ4	ti4	tsi4	/	tsei4	tsɿ6	tʃʅ6	
柿	khi4	khɨ4	khi4	khi4	khi4	khei4	khiɛ1	khie6	
事	su4	su4	sɯ4	su4	su4	sou4	sɿ6	sɿ6	
事	/	/	/	/	/	/	/	si6	
史	su3	su3	sɯ3	su3	sũ3	sou3	sɿ3	sɿ3	
志	tsi5	tsi5	tsi5	tsi5	tsi5	tsei5	tsɿ5	tʃʅ5	
痣	ki5	kɨ5	ki5	ki5	ki5	kei5	tsɿ5	tʃʅ5	
齒	khi3	khɨ3	khi3	khi3	khi3	khei3	khi3	khi3	
試	tshi5	tshɨ5	tshi5	tshi5	si5	sei5	sɿ5	ʃʅ5	
時	si2	sɨ2	si2	si2	si2	sei2	sɿ2	ʃʅ2	
市	tshi4	tshɨ4	tshi4	tshi4	tshi4	tshei4	sɿ6	ʃʅ6	
耳	hi4	hɨ4	hi4	hi4	lin4	neĩ3	n̩3	ŋi3	
基	ki1	kɨ1	ki1	ki1	ki1	kei1	ki1	ki1	
己	ki3	kɨ3	ki3	ki3	ki3	kei3	ki3	ki3	
記	ki5	kɨ5	ki5	ki5	ki5	kei5	ki5	ki5	
欺	khi1	khɨ1	khei1	khi1	khi1	khi1	khi1	khi1	
3. 起、棋等									
起	khi3	khɨ3	khi3	khi3	khi3	khei3	khi3	khi3	
棋	ki2	kɨ2	ki2	ki2	ki2	kei2	ki2	ki2	
旗	ki2	kɨ2	ki2	ki2	ki2	kei2	ki2	ki2	
喜	hi3	hɨ3	hi3	hi3	hi3	hei3	hi3	hi3	
醫	i1	ɨ1	i1	i1	i1	i1	i1	i1	
意	i5	ɨ5	i5	i5	i5	i5	i5	i5	
機	ki1	kɨ1	ki1	ki1	ki1	kei1	ki1	ki1	
幾	kui3	kuɨ3	kuai3	kui3	ki3	ki3	kia5	/	
氣	khi5	khɨ5	khi5	khi5	khi5	khei5	/	/	天氣
氣	khui5	khuɨ5	khuai5	khui5	khui5	/	/	/	受氣
氣	/	/	/	/	/	/	khi5	khi5	天氣，受氣
希	hi1	hɨ1	hi1	hi1	hi1	hei1	hi1	hi1	
衣	i1	ɨ1	i1	i1	i1	ei1	i1	i1	
髓	tshue3	tshui3	tshue3	tshuɪ3	tshie3	tshui3	/	/	
吹	tshue1	tshui1	tshue1	tshuɪ1	tshɪ1	tshui1	khui1	khui1	
炊	tshue1	tshuɨ1	tshue1	tshuɪ1	tshɪ1	tshui1	khui1	khui1	
睡	sui4	suɨ4	sai4	sui4	sui4	/	fi6	fi6	
規	kui1	kuɨ1	kuai1	kui1	kui1	kue1	kui1	kui1	
虧	khui1	khuɨ1	khuai1	khui1	khui1	khui1	khui1	khui1	
跪	kui4	kuɨ4	kuai4	kui4	kui4	kue4	kui6	kui6	
危	gui2	guɨ2	guai2	gui2	gui2	gui2	vi2	ŋuɑi2	
委	gui3	guɨ3	guai3	gui3	gui3	gue3	vi3	vi3	
為	gui2	guɨ2	guai2	gui2	gui2	gue2	vi2	vi2	
醉	tsui5	tsuɨ5	tsai5	tsui5	tsui5	tsui5	tsi5	tsi5	
𢶀	tshue5	tshui5	tshue5	tshuɪ5	tshie5	tshui5	/	/	找
水	tsui3	tsuɨ3	tsai3	tsui3	tsui3	tsui3	fu3	fy3	
龜	kui1	kuɨ1	kuai1	kui1	kui1	kue1	kui1	kui1	
季	kie5	kuɨ5	kuai5	kui5	kui5	kei5	kui5	kui5	
位	gui1	guɨ1	guai1	gui1	gui1	gui1	vi6	vi6	
4. 維、飛等									
維	gui2	guɨ2	guai2	gui2	gui2	/	vi2	vi2	
飛	pue1	pui1	pue1	puɪ1	pui1	pui1	pie1	pɑi1	動詞
飛	hui1	huɨ1	huai1	hui1	hui1	hui1	fi1	fi1	飛機
匪	hui3	huɨ3	huai3	hui3	hui3	/	fi3	fi3	
痱	pui5	puɨ5	pai5	pui5	pɯi5	pue5	pi5	pi5	
費	hui5	huɨ5	huai5	hui5	hui5	hue5	fi5	fi5	
肥	pui2	puɨ2	pai2	pui2	pui2	pui2	pi2	pi2	
尾	bue3	bui3	bue3	buɪ3	gue3	bui3	miɛ̃3	mɑi3	
味	bi1	bɨ1	bi1	bi1	bi1	bi1	vi6	vi6	
歸	kui1	kuɨ1	kuai1	kui1	kui1	/	kui1	kui1	
鬼	kui3	kuɨ3	kuai3	kui3	kui3	kue3	kui3	kui3	
貴	kui5	kuɨ5	kuai5	kui5	kui5	kue5	kui5	kui5	
威	gui1	guɨ1	guai1	gui1	gui1	/	vi1	vi1	
園	gui2	guɨ2	guai2	gui2	gui2	gue2	vi2	vi2	
偉	gui3	guɨ3	guai3	gui3	gui3	gue3	vi3	vi3	
胃	gui3	guɨ5	guai4	gui4	gui4	gue4	vi6	vi6	
保	puo3	pɯ3	pɔ3	pau3	po3	pɯ3	pɯ3	pɤ3	
寶	puo3	pɯ3	pɯ3	pɤ3	po3	pɯ3	pɯ3	pɤ3	
報	puo5	pɯ5	pɯ5	pɤ5	pɯ5	pɯ5	pɯ5	pɤ5	
抱	phuo4	phɯ4	phɯ4	phɤ4	phɯ4	phɯ4	/	/	
毛	muõ2	mŋ̍2	mŋ̍2	mŋ̍2	mũ2	mŋ̍2	mɯ̃2	mɤ2	
帽	buo1	bɯ4	bɯ1	bɤ1	bɯ4	bɯ1	mɯ̃6	mɤ6	
刀	tuo1	tɯ1	tɯ1	tɤ1	tɯ1	tɯ1	tɯ1	tɤ1	
島	tau3	tɔ3	tɔ3	tau3	tau3	tau3	tau3	tɑu3	
倒	tuo5	tɯ5	tɯ5	tɤ5	tɯ5	tɯ5	/	/	
討	thuo3	thɯ3	thɯ3	thuo3	thɯ3	thɯ3	thɯ3	thɤ3	
套	thuo5	thɯ5	thɯ5	thɤ5	thɯ5	thɯ5	thɯ5	thɤ5	
桃	thuo2	thɯ2	thɯ2	thɤ2	thɯ2	thɯ2	thɯ2	thɤ2	
6. 腦、惱等									
腦	naũ3	nɔ̃3	nɔ̃3	naũ3	naũ3	naũ3	naũ3	/	
惱	naũ3	nɔ̃3	nɔ̃3	naũ3	naũ3	naũ3	naũ3	/	
勞	lau2	lɔ2	lɔ2	lau2	lau2	lau2	lɯ2	lɯ2	
老	luo3	lɯ3	lɯ3	lɤ3	lo3	lɯ3	lɯ3	lɤ3	
老	lau3	lɔ4	lɔ3	lau3	lau3	lau3	lɯ3	lɔ3	
糟	tsau1	tsɔ1	tsɔ1	tsau1	tsau1	tsau1	tsau1	tsɤ1	
早	tsa3	tsa3	tsa3	tsa3	tsa3	tsa3	tsɯ3	tsɤ3	
棗	tsuo3	tsɯ3	tsɯ3	tsɤ3	tso3	tsɯ3	tsɯ3	tsɤ3	
竈	tsau5	tsɔ5	tsɔ5	tsau5	tsau5	tsau5	tsɯ5	tsɤ5	
草	tshau3	tshɔ3	tshɔ3	tshau3	tshau3	tshau3	tshɯ3	tshɤ3	
槽	tshau2	tshɔ2	tsɯ2	tsɯ2	tsɤ2	tsɯ2	tsɯ2	tsɤ2	
嫂	suo3	sɯ3	sɯ3	sɤ3	so3	sɯ3	sɯ3	sɤ3	
掃	sau5	sɔ5	sɔ5	sau5	sau5	sau5	sɯ5	sɤ5	
高	kau1	kɔ1	kɔ1	kɤ1	kau1	kau1	kɯ1	kɤ1	
膏	kuo1	kɯ1	kɯ1	kɤ1	kɯ1	kɯ1	kɯ1	kɤ1	
篙	kuo1	kɯ1	kɯ1	kɤ1	kɯ1	kɯ1	kɯ1	kɤ1	
糕	kuo1	kɯ1	kɯ1	kɤ1	kɯ1	kɯ1	kɯ1	kɤ1	
告	kuo5	kɯ5	kɯ5	kɤ5	kɯ5	kɯ5	kɯ5	kɤ5	
考	khuo3	khɯ3	khɯ3	khɤ3	kho3	khɯ3	khɯ3	khɤ3	
靠	khuo5	khɯ5	khɯ5	khɤ5	khɯ5	khɯ5	khau5	khɤ5	
傲	ŋaũ5	ŋɔ̃4	ŋɔ̃4	ŋaũ5	ŋaũ4	/	ŋaũ6	ŋɔ6	
好	huo3	hɯ3	hɯ3	hɤ3	hɯo3	hɯ3	hɯ3	hɤ3	
號	huo1	hɯ1	hɯ1	hɤ1	hɯ1	hɯ1	hɯ6	hɤ6	
包	pau1	pɔ1	pɔ1	pau1	pau1	pau1	pa1	pɑ1	
胞	pau1	pɔ1	pɔ1	pau1	pau1	pau1	pa1	pɑ1	
飽	pa3	pa3	pa3	pa3	pa3	pa3	pa3	pɑ3	
炮	phau5	phɔ5	phɔ5	phau5	pha5	phau5	pha5	phɑ5	
泡	phau5	phɔ5	phɔ5	phau5	phau5	phau5	pha5	phɑ5	
7. 貌、鬧等									
貌	maũ4	mɔ̃4	mɔ̃4	maũ4	maũ4	maũ4	maũ6	/	
鬧	lau1	lɔ1	lɔ1	lau1	lau1	/	lio6	lio6	熱鬧
鬧	naũ4	nɔ̃4	nɔ̃4	naũ4	naũ4	naũ4	naũ6	/	吵鬧
抄	tshau1	tshɔ1	tshɔ1	tshau1	tshau1	tshau1	tshau1	/	
炒	tsha3	tsha3	tsha3	tsha3	tsha3	tsha3	tsha3	tshɑ3	
吵	tsha3	tsha3	tsha3	tsha3	tshau3	tshau3	tsha3	tshɑ3	
交	kiau1	kiɔ1	kiɔ1	kiau1	kau1	kiau1	ka1	kɑ1	
鉸	ka1	ka1	ka1	ka1	ka1	ka1	ka1	kɑ1	
攪	kiau3	kiɔ3	kiɔ3	kiau3	kiau3	kiau3	/	/	
教	ka5	ka5	ka5	ka5	ka5	ka5	/	/	動詞
教	kiau5	kiɔ5	kiɔ5	kiau5	kiau5	kiau5	/	/	教育
教	/	/	/	/	/	/	kiau5	kiɑu5	動詞，教育
較	kiau5	kiɔ5	kiɔ5	kiau5	kiau5	kiau5	kiau5	kiɑu5	
骹	kha1	kha1	kha1	kha1	kha1	kha1	kha1	khɑ1	
巧	khiau3	/	/	khiau3	khiau3	khiau3	/	/	
巧	/	khiɔ3	khiɔ3	/	/	kha3	/	/	
孝	hiau5	hiɔ5	hiɔ5	ha5	ha5	hiau5	hiau5	hɑ5	
孝	/	/	/	/	haũ5	/	/	/	
效	hiau4	hiɔ4	hiɔ4	hiau4	hau4	/	hiau6	/	
校	hiau4	hiɔ4	hiɔ4	siau4	hau4	/	hiau6	/	
標	piau1	piɔ1	piɔ1	piau1	piau1	piau1	pio1	pio1	
表	piau3	piɔ3	piɔ3	piau3	piau3	piau3	pio3	pio3	
飄	phiau1	phiɔ1	phiɔ1	phiau1	phiau1	phiau1	phio1	phio1	
票	phio5	phiɯ5	phiɯ5	phiau5	phiau5	phiau5	phio5	phio5	
秒	miaũ3	miɔ̃3	miɔ̃3	miaũ3	miaũ3	miaũ3	miõ3	mio3	
療	liau2	liɔ2	liɔ2	liau2	liau2	liau2	/	/	
蕉	tsio1	tsiɯ1	tsiɯ1	tsio1	tsiɯ1	tsiɯ1	tsio1	/	
椒	tsio1	tsiɯ1	tsiɯ1	tsiɤ1	tsiɯ1	tsiɯ1	tsio1	tsio1	
消	siau1	siɔ1	siɔ1	siau1	siau1	siau1	sio1	sio1	
小	sio3	siɯ3	siɯ3	siɤ3	sio3	siɯ3	sio3	sio3	
8. 笑、朝等									
笑	tshio5	tshiɯ5	tshɯ5	tshɤ5	tshɯ5	tshɯ5	tshɯ5	tʃhɤ5	
朝	tiau1	tiɔ1	tiɔ1	tiau1	tiau1	tiau1	tsɯ1	tʃɤ1	
趙	tio4	tiɯ4	tiɯ4	tshau5	tiɯ5	tsau4	/	tsɤ6	
招	tsio1	tsiɯ1	tsɯ1	tsiɤ1	tsiɯ1	tsiɯ1	tsɯ1	tʃɤ1	
照	tsio5	tsiɯ5	tsɯ5	tsɤ5	/	/	tsɯ5	tʃɤ5	
照	/	/	/	tsau5	tsau5	tsau5	/	/	
燒	sio1	siɯ1	siɯ1	siɤ1	siɯ1	siɯ1	tshɯ1	tʃhɤ1	
少	tsio3	tsiɯ3	tsɯ3	tsɤ3	tsɯ3	tsɯ3	sɯ3	ʃɤ3	
紹	siau4	siɔ4	siɔ4	sau4	sau4	sau4	sau6	/	
驕	kiau1	kiɔ1	kiɔ1	kiau1	kiau1	kiau1	kiau1	kio1	
橋	kio2	kiɯ2	kiɯ2	kiɤ2	kiɯ2	kiɯ2	kio2	kio2	
枵	giau1	giɔ1	giɔ1	giau1	giau1	giau1	/	/	
腰	gio1	giɯ1	giɯ1	giɤ1	giɯ1	giɯ1	giɯ1	iɤ1	
要	giau5	giɔ5	giɔ5	giau5	giau5	giau5	giɯ5	iɤ5	
搖	gio2	giɯ2	giɯ2	giɤ2	giɯ2	giɯ2	giɯ2	iɤ2	
窰	gio2	giɯ2	giɯ2	giɤ2	giɯ2	giɯ2	giɯ2	iɤ2	
鳥	tsia4	tsia5	tsia3	tsia4	tsiau3	/	ta3	tɑ3	
釣	tio5	tiɯ5	tiɯ5	tiau5	tiɯ5	tiɯ5	ta5	tɑ5	
跳	thiau5	thiɔ5	thiɔ5	thiau5	thiau5	thiau5	thio5	thiɤ5	
糶	thiau5	thiɔ5	thiɔ5	thiɤ5	thiɯ5	thiɯ5	/	/	
條	tiau2	tiɔ2	tiɔ2	tiau2	tiau2	tiau2	ta2	tɑ2	
調	tiau2	tiɔ2	tiɔ2	tiau2	tiau2	tiau2	thiau2	tio2	
調	tiau4	tiɔ4	tiɔ4	tiau4	thiau5	thiau5	tiau6	/	
尿	lio1	liɯ1	liɯ1	liɤ1	liɯ1	liɯ1	ŋiɯ6	ŋiɤ6	
料	liau1	liɔ1	liɔ1	liau1	liau1	liau1	la6	lɑ6	
簫	siau1	siɔ1	siɔ1	siau1	siau1	siau1	sio1	sio1	
母	buo3	bɯ3	bɯ3	buo3	bo3	bɯ3	mõ1	mo1	
斗	tau3	tɔ3	tɔ3	tau3	tau3	tau3	tio3	tio3	
鬥	tau5	tɔ5	tɔ5	tau5	tau5	tau5	tio5	tio5	
9. 偷、故等									
偷	thau1	thɔ1	thɔ1	thau1	thau1	thau1	thio1	thio1	
㪗	thau3	thɔ3	thɔ3	thau3	thau3	thau3	thio3	thio3	
透	thau5	thɔ5	thɔ5	thau5	thau5	thau5	thɯ5	thɤ5	
頭	thau2	thɔ2	thɔ2	thau2	thau2	thau2	thio2	thio2	
豆	tau1	tɔ1	tau1	tau1	tau1	tau1	tio6	tio6	
樓	lau2	lɔ2	lɔ2	lau2	lau2	lau2	lio2	lio2	
漏	lau1	lɔ1	lɔ1	lau1	lau1	lau1	li6	lio6	
走	tsau3	tsɔ3	tsɔ3	tsau3	tsau3	tsau3	tsio3	tsio3	
嗽	sau5	sɔ5	sɔ5	sau5	sau5	sau5	/	/	
勾	kau1	kɔ1	kɔ1	kau1	kau1	kau1	kio1	kio1	
鉤	kau1	kɔ1	kɔ1	kau1	kau1	kau1	kio1	kio1	
溝	kau1	kɔ1	kɔ1	kau1	kau1	kau1	kio1	kio1	
狗	kau3	kɔ3	kɔ3	kau3	kau3	kau3	kio3	kio3	
夠	kau5	kɔ5	kɔ5	kau5	kau5	kau5	kio5	kio5	
口	khau3	khɔ3	khɔ3	khau3	khau3	khau3	khio3	khio3	
扣	khau5	khɔ5	khɔ5	khau5	khau5	khau5	khau5	/	
藕	ŋiaũ4	ŋɔ̃3	ŋɔ̃3	naũ3	naũ3	naũ3	naũ3	ŋɔ3	
喉	au2	ɔ2	ɔ2	au2	au2	au2	/	/	
猴	kau2	kɔ2	kɔ2	kau2	kau2	kau2	hio2	hio2	
後	au4	ɔ4	ɔ4	au4	au4	au4	hio6	hio6	
厚	kau4	kɔ4	kɔ4	kau4	kau4	kau4	khio1	khio1	
甌	au1	ɔ1	ɔ1	au1	au1	au1	/	/	小碗
富	hu5	hu5	hu5	hu5	hu5	hou5	fu5	fu5	
副	hu5	hu5	hu5	hu5	hu5	hou5	fu5	fu5	
婦	pu4	pu4	pu4	pu4	pu4	pou4	phu6	phu6	媳婦
婦	hu4	hu4	hu4	hu4	hu4	hou4	fu6	fu6	婦女
負	hu4	hu4	hu4	hu4	hu4	hou4	fu6	fu6	
紐	liu3	liu3	liau3	liu3	liu3	liou3	niõ3	nio3	
1/. 流、劉等									
流	lau2	lɔ2	lɔ2	lau2	lau2	lau2	liu2	lio2	
劉	lau2	lɔ2	lɔ2	lau2	lau2	lau2	liu2	lio2	
留	lau2	lɔ2	lɔ2	lau2	lau2	lau2	lio2	lio2	
柳	liu3	liu3	/	liu3	liu3	liou3	liu3	liu3	
酒	tsiu3	tsiu3	tsiu3	tsiu3	tsiu3	tsiou3	tsiu3	tsiu3	
秋	tshiu1	tshiu1	tshiau1	tshiu1	tshiu1	tshiou1	tshiu1	tshiu1	
修	siu1	siu1	siau1	siu1	siu1	siou1	siu1	siu1	
秀	siu5	siu5	siau5	siu5	siu5	siou5	siu5	siu5	
泅	siu2	siu2	siau2	siu2	siu2	siou2	siu2	siu2	
晝	tau5	tɔ5	tɔ5	tau5	tau5	tau5	tio5	tio5	
抽	thiu1	thiu1	thiau1	thiu1	thiu1	thiu1	tshu1	tshu1	
愁	tshiu2	tshiu2	/	tshiu2	tshiu2	tshiou2	tshu2	tshu2	
愁	/	/	/	/	/	/	/	sio2	
周	tsiu1	tsiu1	tsau1	tsiu1	tsu1	tsiou1	tsu1	tsu1	
州	tsiu1	tsiu1	tsau1	tsiu1	tsiu1	tsiou1	tsu1	tsu1	
帚	tshiu3	tshiu3	tshau3	tshiu3	tshu3	tshiou3	tshu3	tshu3	
臭	tshiau5	tshiɔ5	tshiɔ5	tshiau5	tshiau5	tshiau5	tshu5	tshu5	
收	siu1	siu1	sau1	siu1	su1	siou1	su1	ʃu1	
手	tshiu3	tshiu3	tshau3	tshiu3	tshu3	tshiou3	tshu3	tshu3	
守	siu3	siu3	sau3	siu3	sũ3	siou3	su3	ʃu3	
獸	siu5	siu5	sau5	siu5	siu5	siou5	su5	ʃu5	
仇	tshiu2	tshiu2	tshau2	tshiu2	tshiu2	tshiou2	tshu2	tshu2	
受	siu4	siu4	sau4	siu4	su4	siou4	su6	ʃu6	
壽	siu4	siu4	sau4	siu4	su4	siou4	su6	ʃu6	
九	kau3	kɔ3	kɔ3	kau3	kau3	kau3	kiu3	kiu3	
久	ku3	ku3	ku3	ku3	ku3	kou3	ku3	ku3	
韭	ku3	ku3	ku3	ku3	ku3	kou3	ku3	ku3	
救	kiu5	kiu5	kiau5	kiu5	kiu5	kiou5	kiu5	kiu5	
究	kiu5	kiu5	kiau5	kiu5	kiu5	kiou5	kiu5	kiu5	
11. 求、舅等									
求	/	/	/	kiu2	/	/	/	/	求人
求	/	/	/	khiu2	/	/	/	/	求神
求	khiu2	khiu2	khiau2	/	khiu2	kiou2	kiu2	kiu2	求人，求神
球	khiu2	khiu2	khiau2	khiu2	khiu2	khiou2	khiu2	khiu2	
舅	ku4	ku4	ku4	ku4	ku4	kou4	ku8	ku8	
舅	/	/	/	/	/	/	/	khiu6	
牛	gu2	gu2	gu2	gu2	gu2	gou2	aŋ2	ɑŋ2	
憂	giu1	giu1	giau1	giu1	giu1	giou1	giu1	iu1	
優	giu1	giu1	giau1	giu1	giu1	giou1	giu1	iu1	
有	u4	u4	u4	u4	u4	ou4	vuo8	hio1	
友	giu3	giu3	giau3	giu3	giu3	giou3	giu3	iu3	
右	giu4	giu4	giau4	giu4	giu4	giou4	giu6	iu6	
油	giu2	giu2	giau2	giu2	giu2	giou2	giu2	iu2	
幼	giu5	giu5	giau5	giu5	giu5	giou5	giu5	iu5	
12. 答、貪等									
答	tap7	taʔ7	taʔ7	taʔ7	tap7	tap7	tuo6	to6	
貪	tham1	tham1	thaŋ1	thaŋ1	tham1	tham1	thõ1	thəŋ1	
潭	tham2	tham2	thaŋ2	thaŋ2	tham2	tham2	thõ2	thəŋ2	
南	lam2	lam2	laŋ2	laŋ2	lam2	lam2	nõ2	nəŋ2	
簪	tsam1	tsam1	tsaŋ1	tsaŋ1	tsam1	tsam1	tsõ1	tsiŋ1	
參	tsham1	tsham1	tshaŋ1	tshaŋ1	tsham1	tsham1	tshõ1	tshəŋ1	
慘	tsham3	tsham3	tshaŋ3	tshaŋ3	tsham3	tsham3	tshõ3	tshəŋ3	
雜	tsap8	tsaʔ8	tsaʔ8	tsaʔ8	tsap8	tsap8	tsuo8	tsoʔ8	
感	kam3	kam3	kaŋ3	kaŋ3	kam3	kam3	kõ3	kəŋ3	
鴿	kap7	kaʔ7	kaʔ7	kaʔ7	kap7	kap7	kau6	ko6	
合	hap8	haʔ8	haʔ8	haʔ8	hap8	hap8	huo8	hɤʔ8	
盒	ap8	aʔ8	aʔ8	aʔ8	ap8	ap8	huo8	hoʔ8	
庵	am1	am1	aŋ1	aŋ1	am1	am1	õ1	əŋ1	
暗	am5	am5	aŋ5	aŋ5	am5	am5	õ5	əŋ5	
擔	tã1	tã1	tã1	tã1	tã1	tã1	tõ1	təŋ1	
膽	tã3	tã3	tã3	tã3	tã3	tã3	tõ3	təŋ3	
1. 毯、塔等									
毯	tham3	tham3	thaŋ3	thaŋ3	tham3	tham3	thõ5	thəŋ3	
塔	tha5	tha5	tha5	tha7	tha3	tha7	tuo6	tho6	
談	tham2	tham2	thaŋ2	thaŋ2	tham2	tham2	thõ2	thəŋ2	
藍	lam2	lam2	laŋ2	laŋ2	lam2	lam2	nõ2	ləŋ2	
籃	nã2	nã2	nã2	nã2	nã2	nã2	nõ2	ləŋ2	
覽	lam3	lam3	laŋ3	laŋ3	lam3	lam3	nõ3	ləŋ3	
欖	nã3	nã3	nã3	nã3	nã3	nã3	nõ3	ləŋ3	
蠟	la4	lua4	la4	la4	la4	la4	luo8	loʔ8	
暫	tsiam4	tsiam4	tsiaŋ4	tsiaŋ4	tsiam4	tsiam4	tsiaŋ6	tsiaŋ6	
三	sã1	sã1	sã1	sã1	sã1	sã1	sõ1	səŋ1	
柑	kam1	kam1	kaŋ1	kaŋ1	kam1	kam1	kõ1	kəŋ1	
敢	kam3	kam3	kã3	kã3	kam3	kã3	kõ3	kəŋ3	
橄	kã3	kã3	kã3	kã3	kã3	kã3	kõ3	kəŋ3	
站	tsam4	tsam4	tsaŋ4	tsaŋ4	tsam4	tsam4	tsõ6	tsəŋ6	
插	tsha5	tsha5	tsha5	tsha7	tsha3	tsha7	tshi6	/	
杉	sam1	sam1	saŋ1	saŋ1	sam1	sam1	sõ1	səŋ1	
減	kiam3	kiam3	kiaŋ3	kiaŋ3	kiam3	kiam3	kiaŋ3	kiaŋ3	
鹹	kiam2	kiam2	kiaŋ2	kiaŋ2	kiam2	kiam2	kiaŋ2	kiaŋ2	
衫	sã1	siã1	sã1	sã1	sã1	sã1	sõ1	səŋ1	
監	kã1	kã1	kã1	kã1	kã1	kã1	kõ1	kəŋ1	
甲	ka5	ka5	ka5	ka7	ka3	ka7	kuo6	ko6	
巖	nã2	nã2	nã2	nã2	nã2	nã2	ŋõ2	ŋəŋ2	
鴨	a5	a5	a5	a7	a3	a7	uo6	o6	
壓	at7	aʔ7	aʔ7	aʔ7	ap7	ap7	uo6	o6	
黏	liam2	liam2	liaŋ2	liaŋ2	liam2	liam2	/	/	
鐮	liam2	liam2	liaŋ2	liaŋ2	liam2	liam2	niɛ̃2	liŋ2	
尖	tsiam1	tsiam1	tsiaŋ1	tsiaŋ1	tsiam1	tsiam1	/	/	
䭕	tsiã3	tsiã3	tsiã3	tsiã3	tsiã3	tsiã3	tsiõ3	tsiŋ3	
𩟗	tsiã3	tsiã3	tsiã3	tsiã3	tsiã3	tsiã3	tsiõ3	tsiŋ3	
2. 接、籤等									
接	tsiap7	tsieʔ7	tsiaʔ7	tsi7	tsiap7	tsiap7	tsi6	tsi6	
籤	tshiam1	tshiam1	tshiaŋ1	tshiaŋ1	tshiam1	tshiam1	tshiaŋ1	tshiɑŋ1	
簽	tshiam1	tshiam1	tshiaŋ1	tshiaŋ1	tshiam1	tshiam1	tshiaŋ1	tshiɑŋ1	
捷	tsiap8	tsieʔ8	tsiaʔ8	tsiaʔ8	tsiap8	tsiap8	kiɛ8	/	
佔	tsiam5	tsiam5	tsiaŋ5	tsiaŋ5	tsiam5	tsiam5	/	/	
摺	tsi5	tsɨ5	tsi5	tsi7	tsi3	tsei7	tsɿ6	tʃi6	
攝	hip7	hieʔ7	hiaʔ7	hiaʔ7	hiap7	hiap7	hiau6	/	
檢	kiam3	kiam3	kiaŋ3	kiaŋ3	kiam3	kiam3	kiɛ̃3	kiŋ3	
儉	khiam4	khiam4	khiaŋ4	khiaŋ4	khiam4	khiam4	khiaŋ6	kiɑŋ6	
驗	giam4	giam4	giaŋ4	giaŋ4	giam4	giam4	liaŋ6	ŋiɑŋ6	
險	hiam3	hiam3	hiaŋ3	hiaŋ3	hiam3	hiam3	hiaŋ3	hiɑŋ3	
淹	giam1	giam1	giaŋ1	giaŋ1	giam1	giam1	/	/	
厭	giam5	giam5	giaŋ5	giaŋ5	giam5	giam5	giaŋ5	iɑŋ5	
鹽	giam2	giam2	giaŋ2	giaŋ2	giam2	giam2	gin2	iŋ2	
炎	giam2	giam2	giaŋ2	giaŋ2	giam2	giam2	giaŋ2	/	
頁	giap8	gia4	giaʔ8	giaʔ8	giap8	giap8	giɛ8	iʔ8	
劍	kiam5	kiam5	kiaŋ5	kiaŋ5	kiam5	kiam5	kiõ5	kiŋ5	
欠	khiam5	khiam5	khiaŋ5	khiaŋ5	khiam5	khiam5	khiaŋ5	khiɑŋ5	
