fuᶹ	2	胡湖蝴糊扶芙符狐弧壶							
fuᶹ	3	虎浒府腐斧抚否辅俯腑釜□（涂，用耳光扇人）							
fuᶹ	5	户沪护附父妇负傅赋富副赴付讣阜扈瓠							
fuᶹ	7	伏佛服忽复腹福蝠核（苞谷~）幅							
kuᶹ	1	姑孤咕辜跍（蹲，~倒起）							
kuᶹ	3	古估股鼓□（~子：英似盒，镰的盛具。）贾股牯							
kuᶹ	5	故固雇顾							
kuᶹ	7	骨谷							
kʰuᶹ	1	枯箍							
kʰuᶹ	2	跍（~在那里）							
kʰuᶹ	3	苦							
kʰuᶹ	5	库裤户（屠∽）							
kʰuᶹ	7	哭酷							
tsuᶹ	1	朱珠株株诛猪诸硃							
tsuᶹ	3	主煮							
tsuᶹ	5	住注蛀驻柱著炷							
tsʰuᶹ	1	□（戳、捅）							
tsʰuᶹ	2	除储殊暑							
tsʰuᶹ	3	处（相∽）杵暑褚鼠(老) □（戳、捅）							
tsʰuᶹ	5	处（∽所）							
tsʰuᶹ	7	出储（仓~）							
suᶹ	1	书舒输殊苏枢□（摸，搜索，~荷包）							
suᶹ	3	数（∽钱）鼠(新)							
suᶹ	5	树竖恕庶数（∽学）诉							
suᶹ	7	术述嘱赎束							
zuᶹ	2	如儒擩（塞擦）							
zuᶹ	3	乳汝							
zuᶹ	7	入辱褥							
v̩	1	乌诬污巫鹉							
v̩	2	无吴吾梧蜈							
v̩	3	五伍午侮武舞□（处理鸡鸭）							
v̩	5	误悟务雾戊恶（可~）焐（~热和）							
v̩	7	物屋□（跑~~的，跑得飞快）							
tɕy	1	居拘车（~马炮）驹							
tɕy	3	举矩							
tɕy	5	句剧据锯巨拒距具惧							
tɕʰy	1	区躯驱							
tɕʰy	2	渠瞿							
tɕʰy	5	去							
ɕy	1	虚嘘墟							
ɕy	3	许							
ny	3	女（新）							
a	1	阿（∽姨）							
a	3	哪（白）了（白）老（小称前缀变音，~华）							
a	5	那（白）							
pa	1	巴芭疤粑爸□（贴，贴近）							
pa	2	把（全部，把连的合音）							
pa	3	把（∽握） 靶							
pa	5	罢坝霸把（刀∽）							
pa	7	八拔（∽萝卜）爸（又读）							
pʰa	1	琶杷□（萝人炖∽了）趴							
pʰa	2	爬耙							
pʰa	5	怕□（鸡~腿）							
pʰa	7	拔（提∽）							
ma	1	妈蟆							
ma	2	麻							
ma	3	马码蚂玛□（脏话词头，~棒，~卵）							
ma	5	骂							
ma	7	抹							
fa	7	法发罚乏伐阀□（代，这~人）							
ta	1	他（白）							
ta	3	打							
ta	5	大							
ta	7	达答搭瘩□（肥）□（∽皮，破皮）□（皮∽∽，怠慢）							
tʰa	1	他							
tʰa	3	□（下垂）							
tʰa	7	塔踏塌蹋獭							
na	1	挪他（白）							
na	2	拿							
na	3	哪							
na	5	那							
na	7	纳呐捺							
la	1	他（白）拉							
la	3	喇剌							
la	7	辣腊蜡							
tsa	1	查（姓）渣□（害怕）奓（张嘴）							
tsa	3	鲊（~ 肉）							
tsa	5	乍炸（∽弹）诈榨溅（~水淋人）							
tsa	7	杂扎札炸（油∽）闸铡砸眨咂轧							
tsʰa	1	差（∽别）叉杈							
tsʰa	2	茶搽查（调~）							
tsʰa	3	叉（钹）							
tsʰa	5	镲诧岔							
tsʰa	7	岔诧擦察							
sa	1	沙纱痧萨杉砂山（又读）							
sa	3	洒傻撒（∽种）							
sa	7	杀刹（∽车）撒（∽饭）煞霎卅飒							
ka	3	□（∽∽：肉）							
ka	4	□（尿~，尿渍）							
ka	7	夹（剪）							
kʰa	1	□（限制；∽拿，为难、限制对方）□（打~张，中饱私囊）掐（又读）□（~进去，嵌入）							
kʰa	2	□（∽沟沟：跨过），蛤（~蟆井，地名）							
kʰa	3	卡□（食指拇指张开，两者的距离）							
kʰa	5	胯（白）							
kʰa	7	掐（白）							
xa	1	哈□（用手扒，翻找）							
xa	3	傻							
xa	5	下（白，~数）罅（缝，是否有存疑）							
xa	7	搳（∽拳）□（挠痒）							
ŋa	3	□（傻） □（ŋi3 ŋi3 ～∽，吵）							
ŋa	5	压（白）							
tɕia	1	加嘉家佳							
tɕia	3	假（真∽）贾（姓）盏展（新）							
tɕia	5	架驾嫁价假（放∽）站赞暂栈溅绽战（新）							
tɕia	7	甲夹挟折（∽断）哲浙则侧责摘窄贼钾胛蜇铡荚□（∽嘴，狡辩）□（~壳，吝啬）							
tɕʰia	1	参（∽加）餐搀掺							
tɕʰia	2	蚕惭残□（跨）							
tɕʰia	3	惨胩（食指拇指张开，两者的距离）							
tɕʰia	5	灿							
tɕʰia	7	恰洽册策宅测泽择彻撤拆辙							
ɕia	1	虾三山衫□（用手扒，翻找）下（白读，地~）							
ɕia	2	斜霞暇							
ɕia	3	伞散（松~）							
ɕia	5	下夏散（∽发）疝							
ɕia	7	狭侠匣瞎辖舌色设塞（阻∽）涉摄折（∽本）涩峡							
tsʲia	3	盏（部分口音）展（新，部分口音）							
tsʲia	5	站（部分口音）赞（部分口音）暂（部分口音）栈（部分口音）战（部分口音，新）							
tsʲia	7	折（部分口音。∽断）哲（部分口音）浙（部分口音）则（部分口音）侧（部分口音）责（部分口音）摘（部分口音）窄（部分口音）贼（部分口音。文，贼眉鼠眼）							
tsʰʲia	1	参（部分口音）餐（部分口音）							
tsʰʲia	2	残（部分口音）缠（部分口音）惭（部分口音）							
tsʰʲia	3	惨（部分口音）							
tsʰʲia	5	灿（部分口音）							
tsʰʲia	7	册（部分口音）策（部分口音）宅（部分口音）测（部分口音）泽（部分口音）择（部分口音）彻（部分口音）撤（部分口音）拆（部分口音）							
sʲia	1	山（部分口音）三（部分口音）衫（部分口音）							
sʲia	3	伞（部分口音）散（部分口音，松~）							
sʲia	5	散（部分口音）							
sʲia	7	舌（部分口音）色（部分口音）设（部分口音）塞（阻∽）涉（部分口音）摄（部分口音）折（∽本，部分口音）							
zʲia	2	然（新，~后）							
zʲia	7	热（部分口音）							
ia	1	鸦							
ia	2	牙芽涯然衙							
ia	3	哑雅							
ia	5	亚压轧							
ia	7	押鸭热							
pia	3	扁（一说瘪）							
lia	7	□（舔，舔口~嘴）□（~尿，撒尿）							
tia	3	□（∽水，焯水）							
pia/pʲæ̞	1	班斑颁							
pia/pʲæ̞	3	板版							
pia/pʲæ̞	5	办扮□（给某物粘上粘稠物，如泥，□泥巴）							
pia/pʲæ̞	7	白百伯柏魄北□（"不要"的合音）							
pʰia/pʰʲæ̞	1	攀							
pʰia/pʰʲæ̞	5	盼□（"不要"的合音，又读）							
pʰia/pʰʲæ̞	7	拍迫							
mia/mʲæ̞	2	蛮							
mia/mʲæ̞	5	慢							
mia/mʲæ̞	7	麦脉陌墨默							
fia/fʲæ̞	1	番翻							
fia/fʲæ̞	2	凡帆烦繁							
fia/fʲæ̞	3	反							
fia/fʲæ̞	5	犯范饭贩泛							
tia/tʲæ̞	1	丹单（∽∽）担（∽任）耽爹							
tia/tʲæ̞	3	胆							
tia/tʲæ̞	5	旦但担（∽子）蛋弹（∽丸）淡诞							
tia/tʲæ̞	7	得德							
tʰia/tʰʲæ̞	1	摊探（侦~）							
tʰia/tʰʲæ̞	2	谈痰坛弹（∽琴）谭							
tʰia/tʰʲæ̞	3	坦毯							
tʰia/tʰʲæ̞	5	叹炭探（∽子）							
tʰia/tʰʲæ̞	7	特							
nia/nʲæ̞	1	粘□（撒娇）							
nia/nʲæ̞	2	南男难（困∽）							
nia/nʲæ̞	3	□（裹里裹~，形容十分粘人）							
nia/nʲæ̞	5	难（灾∽）							
lia/lʲæ̞	2	兰拦栏蓝篮							
lia/lʲæ̞	3	览揽懒□（腌制）□（滑~~）							
lia/lʲæ̞	5	烂滥							
lia/lʲæ̞	7	肋勒□（舔，舔口~嘴）□（~尿，撒尿）							
kia/kʲæ̞	1	甘柑干（∽湿）竿肝间（房~）							
kia/kʲæ̞	3	敢撖杆秆赶感							
kia/kʲæ̞	5	干（∽劲）							
kia/kʲæ̞	7	革格隔							
kʰia/kʰʲæ̞	1	刊堪勘嵌							
kʰia/kʰʲæ̞	3	坎砍							
kʰia/kʰʲæ̞	5	看							
kʰia/kʰʲæ̞	7	克客刻							
ŋia/ŋʲæ̞	1	安鞍淹							
ŋia/ŋʲæ̞	2	谙（估计）							
ŋia/ŋʲæ̞	3	□（腌制）							
ŋia/ŋʲæ̞	5	按案暗							
ŋia/ŋʲæ̞	7	扼额厄							
xia/xʲæ̞	1	鼾憨							
xia/xʲæ̞	2	含函寒衔韩涵							
xia/xʲæ̞	3	喊罕							
xia/xʲæ̞	5	汉汗旱捍焊憾翰陷（白）							
xia/xʲæ̞	7	黑吓赫核（∽心、审∽）							
ua	1	挖娲蛙弯□（□wang1，形容不堪入目）							
ua	2	娃							
ua	3	瓦捾（舀取）							
ua	5	洼万							
ua	7	袜							
sua	1	删珊拴闩							
sua	3	耍厦							
sua	5	疝							
sua	7	刷							
suæ	5	涮							
tsua	1	抓							
tsua	3	爪（白，手指不灵活）							
tsua	5	赚							
tsua	7	啄							
tsʰua	3	产铲摌（挥）							
zua	2	挼（蹂蹉）							
kua	1	瓜关□（左∽∽）							
kua	3	寡剐							
kua	5	挂卦褂							
kua	7	刮括							
kʰua	1	夸							
kʰua	3	垮							
kʰua	5	跨							
xua	1	花划（~西瓜）							
xua	2	华划（∽船）环							
xua	5	化华（姓）画话划（计∽）							
xua	7	猾滑划（∽拳）							
tʃya	5	赚							
tʃʰya	3	产铲摌（挥）							
ʃya	1	删珊拴闩（~门）							
ʃya	5	疝（∽气）氙（误读，~气灯）涮（又读）							
kyia	1	关（城郊、新区多见）							
kyia	5	惯（城郊、新区多见，又）							
kyia	7	国（城郊、新区多见）							
kʰyia	7	扩（城郊、新区多见）							
xyia	2	还（城郊、新区多见，∽原）环（城郊、新区多见）							
xyia	7	或（城郊、新区多见）惑（城郊、新区多见）获（城郊、新区多见）							
yia	1	弯（城郊、新区多见）湾（城郊、新区多见）豌（新）							
yia	2	玩（城郊、新区多见）							
yia	3	晚（城郊、新区多见）挽（城郊、新区多见）							
yia	5	万（城郊、新区多见）							
o	1	窝涡蜗挝倭屙							
o	2	俄鹅蛾讹							
o	5	饿卧□（弄脏）							
o	7	卧（又读，俯~撑）							
ŋo	2	俄鹅蛾讹							
ŋo	3	我							
ŋo	5	饿（又读）							
ŋo	7	恶沃握鄂鳄龌愕噩□（发酵某物使变质）							
ko	1	哥歌锅							
ko	3	果裹							
ko	5	个过							
ko	7	各阁鸽搁（耽~）角割郭廓葛							
kʰo	1	科棵颗（又读）							
kʰo	3	可颗							
kʰo	5	课							
kʰo	7	壳渴磕瞌阔							
xo	1	喝（~水）蠚（毛虫~人）							
xo	2	何荷（∽花）河禾和							
xo	3	火伙□（用手往前泼水）							
xo	5	货贺祸和（∽面）							
xo	7	合盒活鹤霍喝（吆∽）豁壑和（连词，又音）荷（薄~）							
to	1	多							
to	3	朵躲							
to	5	剁舵驮（∽子）惰跺堕□（放置某物于某物上）							
to	7	夺度咄铎□（用东西戳）							
tʰo	1	拖							
tʰo	2	驼驮（~马）佗坨							
tʰo	3	妥椭□（下垂到地上）							
tʰo	7	脱托拓柝							
no	1	□（睡~~，~觉）							
no	5	糯							
no	7	诺□（别人）							
lo	1	啰（~唆）□（~巴，最后一个）							
lo	2	罗（网∽）萝箩锣骡螺脶（指纹）							
lo	3	裸□（洗劫，粗暴地拿走）捋（～衣袖）							
lo	5	摞							
lo	7	乐（快∽）洛络落骆酪烙							
po	1	波菠玻							
po	3	跛簸□（形容器物表面有缺陷，~脑壳）							
po	5	播薄（~荷）							
po	7	脖博搏缚剥驳泼（活~）钵薄（厚∽）朴（～刀，菜刀的别名）							
pʰo	1	坡							
pʰo	2	婆							
pʰo	3	颇剖叵							
pʰo	5	破剖（又读，~腹产）							
pʰo	7	泼（~水）							
mo	1	模摩摹□（做事心不在焉，慢吞吞）							
mo	2	磨（∽刀）魔							
mo	3	抹							
mo	5	磨（∽子）抹（拐弯∽角）□（缓慢移动）							
mo	7	末沫莫漠寞膜							
tso	3	左□（与人交换）							
tso	5	坐座佐做住（白）							
tso	7	作昨捉卓桌镯（手∽）着（衣∽）琢酌凿（∽子）啄涿灼拙茁撮（一~~）							
tsʰo	1	搓							
tsʰo	2	锄							
tsʰo	5	挫锉错措							
tsʰo	7	促凿（确∽）戳撮□（矮∽∽）绰龊							
so	1	唆梭蓑梳娑趖（滑行）							
so	3	所琐锁数（又读，~钱）							
so	7	索缩说朔烁砾率（旧文牍）芍（~药花）勺（旧文读）							
zo	7	若弱							
io	7	岳药钥乐（音∽）约跃（旧）							
tɕio	7	脚觉（知∽）嚼角爵（旧文读）							
tɕʰio	1	悄□（老~，最后一名）							
tɕʰio	3	□（差劲，眼神不好）							
tɕʰio	7	却确鹊雀							
ɕio	3	□（看，观看）							
ɕio	7	学削							
nio	7	虐疟							
lio	7	略掠							
e	2	而儿							
e	3	耳尔							
e	5	二贰							
pie	1	边鞭编							
pie	3	扁贬匾蝙揙（把玩）							
pie	5	变便（方∽）辨辫辩遍（说一∽）汴							
pie	7	别							
pʰie	1	篇编							
pʰie	2	便（∽宜）							
pʰie	3	□（折断）							
pʰie	5	片骗遍㡀（不好的）							
pʰie	7	撇瞥							
mie	1	□（乳房）咩（羊~~）□（掰）							
mie	2	棉绵眠□（∽时间，拖时间）							
mie	3	免娩勉□（掰）缅							
mie	5	面							
mie	7	灭蔑篾							
vie	1	冤渊							
vie	2	元园员圆原源袁猿援缘辕沿							
vie	3	远阮							
vie	5	院愿怨							
vie	7	月悦阅越粤曰							
tie	1	颠爹癫巅□（~兑，挤兑）							
tie	3	点典腆							
tie	5	电店殿奠垫佃淀惦踮靛							
tie	7	碟蝶谍牒跌叠迭							
tʰie	1	天添							
tʰie	2	田甜填							
tʰie	3	舔							
tʰie	5	添（∽笔）							
tʰie	7	铁帖贴							
nie	1	研搛（∽菜）拈							
nie	2	年阎							
nie	3	碾你撵							
nie	5	念验酽（浓）砚谚							
nie	7	业聂镊捏孽							
lie	1	□（提）							
lie	2	连莲廉镰帘联怜							
lie	3	脸□（选，~菜去卖）							
lie	5	练炼恋敛							
lie	7	列烈裂劣							
tɕie	1	尖奸兼肩艰坚监（∽视）间（中∽）煎							
tɕie	3	减俭检剪茧简□（∽槽）姐碱拣柬							
tɕie	5	见舰件建健键贱践饯渐剑监（太∽）荐箭间（∽隔）借溅							
tɕie	7	节结洁杰接竭劫绝疖揭诘							
tɕʰie	1	千迁牵签笺谦铅先（赶~）							
tɕʰie	2	前钳钱黔潜全泉乾（∽坤）虔□（~鸡毛；∽毛，拔掉开水烫过的禽类绒毛）							
tɕʰie	3	浅遣谴							
tɕʰie	5	欠歉							
tɕʰie	7	切怯截窃							
ɕie	1	先仙鲜宣些							
ɕie	2	贤咸闲嫌潜(旧)旋邪斜(又)							
ɕie	3	显险写选癣							
ɕie	5	现县宪限陷献线谢泻 卸羡							
ɕie	7	歇屑泄穴血雪薛削（又读）							
kie	3	给							
kie	5	锯□（老~~）							
kʰie	1	□（限制）							
kʰie	5	去							
xie	1	□（羊~~,小羊）							
xie	3	□（∽实）							
ie	1	烟炎燕（∽京）耶							
ie	2	言盐延颜严沿铅爷							
ie	3	眼掩演也野							
ie	5	厌艳焰燕（∽子）堰雁夜							
ie	7	叶（树∽）页噎							
tɕye	1	□（∽溜馏：不伸展）娟（部分口音）捐（部分口音）鹃（部分口音）							
tɕye	3	卷（裹~，部分口音）							
tɕye	5	卷（~子，部分口音）圈（牛~，部分口音）							
tɕye	7	决诀噘（骂，~人)绝（新）爵（新）							
tɕʰye	1	圈（房~，圆~~，部分口音）							
tɕʰye	2	茄全（新，全部）权（部分口音）拳（部分口音）							
tɕʰye	3	犬（部分口音）							
tɕʰye	5	劝（部分口音）							
tɕʰye	7	缺							
ɕye	1	轩掀靴							
ɕye	2	玄弦悬							
ɕye	3	选（新，~择）鲜（朝~，部分口音）癣（牛皮~，部分口音）							
ɕye	5	□（∽人：训人）							
pø	1	般（参考省志派别或匀东音之记录）搬（参考省志派别或匀东音之记录）							
pø	5	半（参考省志派别或匀东音之记录）伴（参考省志派别或匀东音之记录）拌（参考省志派别或匀东音之记录）							
pʰø	1	潘（参考省志派别或匀东音之记录）							
pʰø	2	盘（参考省志派别或匀东音之记录）							
pʰø	3	□（∽草：铲草）□（黄~~）							
pʰø	5	判（参考省志派别或匀东音之记录）							
mø	2	瞒（参考省志派别或匀东音之记录）							
mø	3	满（参考省志派别或匀东音之记录）							
mø	5	漫（参考省志派别或匀东音之记录）							
tø	1	端（参考省志派别或匀东音之记录）							
tø	3	短							
tø	5	段（参考省志派别或匀东音之记录）缎（参考省志派别或匀东音之记录）锻（参考省志派别或匀东音之记录）断（参考省志派别或匀东音之记录）							
tʰø	2	团（参考省志派别或匀东音之记录）							
nø	3	暖（参考省志派别或匀东音之记录）							
lø	2	鸾（参考省志派别或匀东音之记录）							
lø	3	卵（参考省志派别或匀东音之记录）							
lø	5	乱（参考省志派别或匀东音之记录）							
kø	1	官（参考省志派别或匀东音之记录）棺（参考省志派别或匀东音之记录）观（参考省志派别或匀东音之记录，参∽）冠（参考省志派别或匀东音之记录，衣∽）鳏（参考省志派别或匀东音之记录）							
kø	3	管（参考省志派别或匀东音之记录）馆（参考省志派别或匀东音之记录）							
kø	5	贯（参考省志派别或匀东音之记录）惯（参考省志派别或匀东音之记录）观（参考省志派别或匀东音之记录，道教庙宇）冠（∽军）灌罐							
kʰø	1	宽（参考省志派别或匀东音之记录）							
kʰø	3	款（参考省志派别或匀东音之记录）							
xø	1	欢（参考省志派别或匀东音之记录）							
xø	3	缓（参考省志派别或匀东音之记录）							
xø	5	换（参考省志派别或匀东音之记录）唤（参考省志派别或匀东音之记录）焕（参考省志派别或匀东音之记录）涣（参考省志派别或匀东音之记录）幻（参考省志派别或匀东音之记录）							
ø	1	豌（参考省志派别或匀东音之记录）							
ø	2	完（参考省志派别或匀东音之记录）丸（参考省志派别或匀东音之记录）顽（参考省志派别或匀东音之记录）							
ø	3	碗（参考省志派别或匀东音之记录）哕（参考省志派别或匀东音之记录，打~）							
tʃyø	1	遮专砖粘（∽米）钻（∽研）瞻							
tʃyø	3	者展转（∽弯）							
tʃyø	5	战钻（∽石）传（∽记）转（∽圈）篆撰							
tʃyø	7	拙							
tʃʰyø	1	车川穿圈（圆∽）氽							
tʃʰyø	2	传（∽达）船缠							
tʃʰyø	3	扯喘							
tʃʰyø	5	串篡纂							
ʃyø	1	奢赊酸扇（∽风）							
ʃyø	2	蛇佘							
ʃyø	3	舍（∽弃）闪陕							
ʃyø	5	社射赦舍（宿∽）麝善膳鳝扇（∽子）算蒜							
ʒjyø	2	然燃							
ʒjyø	3	惹染软							
pœ	1	般（此类音值多见于城郊、新城区，又读pia）搬（此类音值多见于城郊、新城区）							
pœ	5	半（此类音值多见于城郊、新城区）伴（此类音值多见于城郊、新城区）拌（此类音值多见于城郊、新城区）							
pʰœ	1	潘（此类音值多见于城郊、新城区）							
pʰœ	2	盘（此类音值多见于城郊、新城区）							
pʰœ	3	□（∽草：铲草）□（黄~~）							
pʰœ	5	判（此类音值多见于城郊、新城区）							
mœ	2	瞒（此类音值多见于城郊、新城区）							
mœ	3	满（此类音值多见于城郊、新城区）							
mœ	5	漫（此类音值多见于城郊、新城区）							
tyø	1	端（此类音值多见于城郊、新城区）							
tyø	3	短（此类音值多见于城郊、新城区）段（阻拦）							
tyø	5	段（此类音值多见于城郊、新城区）缎（此类音值多见于城郊、新城区）锻（此类音值多见于城郊、新城区）断（此类音值多见于城郊、新城区）							
tʰyø	2	团（此类音值多见于城郊、新城区）							
nyø	3	暖（此类音值多见于城郊、新城区）							
lyø	2	鸾（此类音值多见于城郊、新城区）							
lyø	3	卵（此类音值多见于城郊、新城区）							
lyø	5	乱（此类音值多见于城郊、新城区）							
kyø	1	官（此类音值多见于城郊、新城区）棺（此类音值多见于城郊、新城区）观（参∽）冠（衣∽）鳏							
kyø	3	管（此类音值多见于城郊、新城区）馆（此类音值多见于城郊、新城区）							
kyø	5	贯（此类音值多见于城郊、新城区）惯（此类音值多见于城郊、新城区）观（道教宙宇）冠（此类音值多见于城郊、新城区，∽军）灌（此类音值多见于城郊、新城区）罐（此类音值多见于城郊、新城区）							
kʰyø	1	宽（此类音值多见于城郊、新城区）							
kʰyø	3	款（此类音值多见于城郊、新城区） □(使折断)							
xyø	1	欢（此类音值多见于城郊、新城区）							
xyø	3	缓（此类音值多见于城郊、新城区）							
xyø	5	换（此类音值多见于城郊、新城区）唤（此类音值多见于城郊、新城区）焕（此类音值多见于城郊、新城区）涣（此类音值多见于城郊、新城区）幻（此类音值多见于城郊、新城区）缓（此类音值多见于城郊、新城区）							
yø	1	豌（此类音值多见于城郊、新城区）							
yø	2	完（此类音值多见于城郊、新城区）丸（此类音值多见于城郊、新城区）顽（此类音值多见于城郊、新城区）							
yø	3	碗（此类音值多见于城郊、新城区）							
kuæ	1	关							
kuæ	5	惯（又）							
kuæ	7	国							
kʰuæ	7	扩							
xuæ	2	还（∽原）环							
xuæ	7	或惑							
uæ	1	弯湾豌（新）							
uæ	2	玩							
uæ	3	晚挽							
uæ	5	万							
ə	2	而儿							
ə	3	耳尔							
ə	5	二贰							
pə	1	般							
pə	5	半							
pʰə	2	盘							
mə	3	满							
pʉə	1	般搬							
pʉə	5	半伴拌							
pʰʉə	1	潘							
pʰʉə	2	盘							
pʰʉə	3	□（∽草：铲草）□（黄~~）							
pʰʉə	5	判叛							
mʉə	2	瞒							
mʉə	3	满							
mʉə	5	漫幔							
tʉə	1	端							
tʉə	3	短断（□，阻拦）							
tʉə	5	段缎锻断							
tʰʉə	2	团							
nʉə	3	暖							
lʉə	2	鸾							
lʉə	3	卵							
lʉə	5	乱							
kʉə	1	官棺观（参∽）冠（衣∽）鳏							
kʉə	3	管馆							
kʉə	5	贯惯冠（∽军）灌罐							
kʰʉə	1	宽							
kʰʉə	3	款							
xʉə	1	欢							
xʉə	2	桓							
xʉə	3	缓							
xʉə	5	换唤焕涣幻							
ʉə	1	豌							
ʉə	2	完丸顽							
ʉə	3	碗							
pai	1	跛							
pai	3	摆							
pai	5	败拜稗							
pʰai	1	□（小孩游戏用的抛掷物，一般是纸折的）							
pʰai	2	排牌徘							
pʰai	3	□（一∽长；∽开：张开）							
pʰai	5	派							
mai	2	埋							
mai	3	买							
mai	5	卖迈							
tai	1	呆（∽子）							
tai	3	歹逮捸（拉，扯）							
tai	5	代袋贷带怠待戴大（∽夫）殆							
tʰai	1	胎苔（舌~）□（奉承，从上往下托住）							
tʰai	2	台抬苔（菜∽）							
tʰai	5	太态泰汰							
nai	1	奶（祖母）□（点点该~，一点点）							
nai	3	乃奶（乳）							
nai	5	耐奈							
niai	3	□（pʰa~~，软）							
lai	2	来							
lai	3	□（∽断，扯断）□（长∽∽）							
lai	5	赖癞							
tsai	1	灾栽斋哉							
tsai	3	宰载（一年半~）							
tsai	5	在再债寨载（∽重）							
tsʰai	1	猜钗差（出～）							
tsʰai	2	才材财豺柴裁							
tsʰai	3	采睬彩踩							
tsʰai	5	菜蔡							
sai	1	腮筛鳃							
sai	5	晒赛塞（要∽）							
kai	1	街该皆阶							
kai	3	改解							
kai	5	介界盖届戒械诫丐芥							
kʰai	1	开揩							
kʰai	3	恺楷凯							
kʰai	5	概溉慨							
xai	1	奒（大∽∽）□（∽袍哥）							
xai	2	孩鞋还（~有）谐							
xai	3	海蟹							
xai	5	害亥							
ŋai	1	哀埃（尘∽）挨（∽近）							
ŋai	2	埃（∽及）岩癌呆（∽板）挨研（研磨之意）捱							
ŋai	3	矮							
ŋai	5	爱碍艾隘							
ai	2	来（连读，出∽）							
suai	1	衰							
suai	2	□（呆笨）							
suai	3	甩							
suai	5	帅率（～领）							
tsʰuai	1	揣							
tsʰuai	3	喘							
