字	IPA	调值
萌	mi	53
萌	moŋ	53
考	kʰau	31
菠	po	44
襯	tsʰe	35
石	sɿ	11
水	suəi	31
話	xua	35
倫	lue	53
黑	xe	11
曾	tse	44
元	ɕyɛi	53
秩	tsʰɿ	11
匣	ɕia	11
狂	kʰuaŋ	53
純	sue	53
哀	xæi	44
鹹	ɕiɛi	53
卧	xo	35
統	tʰoŋ	31
瑞	suəi	35
柴	tsʰæi	53
亂	luæi	35
醋	tsʰu	35
履	luəi	31
宣	ɕyɛi	44
晏	ɕiɛi	35
罷	pa	35
吾	xu	53
偷	tʰəu	44
蝕	sɿ	11
例	li	31
人	ze	53
英	ɕi	44
一	ɕi	11
郎	laŋ	53
柔	zəu	53
梅	məi	53
綢	tsʰəu	53
拆	tsʰe	11
矢	sɿ	31
信	ɕi	35
岸	xaŋ	35
閑	ɕiɛi	53
醜	tsʰəu	31
我	xo	31
彙	luəi	35
路	lu	35
全	tɕʰyɛi	53
軟	zuæi	31
跑	pʰau	31
社	se	35
氣	tɕʰi	35
臘	la	11
局	tɕiu	11
句	tɕyi	35
吕	luəi	31
犬	tɕʰyɛi	31
委	xuəi	31
癡	tsʰɿ	44
右	ɕiəu	35
侄	tsɿ	11
晋	tɕi	35
縮	so	11
貴	kuəi	35
野	ɕie	31
位	xuəi	35
惹	ze	31
斛	xu	11
術	su	11
兩	liaŋ	31
德	te	11
荆	tɕi	44
皆	kæi	44
緣	ɕyɛi	53
灣	xuæi	44
山	sæi	44
逸	ɕi	11
轎	tɕiau	35
船	tsʰuæi	53
里	li	31
救	tɕiəu	35
辭	tsʰɿ	53
譯	ɕi	11
末	mo	11
肯	kʰe	31
良	liaŋ	53
虧	kʰuəi	44
懷	xuæi	53
設	se	11
杏	ɕi	35
聽	tʰi	44
七	tɕʰi	11
鳥	ȵiau	31
兒	zə˞	53
虚	ɕyi	44
尾	vəi	31
官	kuæi	44
鋭	zuəi	35
鬆	soŋ	44
孝	ɕiau	35
弘	xoŋ	53
多	to	44
馬	ma	31
草	tsʰau	31
配	pʰəi	35
名	mi	53
恤	ɕiu	11
襖	xau	31
崩	pe	44
僧	se	44
節	tɕie	11
神	se	53
歎	tʰaŋ	35
心	ɕi	44
岳	ɕio	11
縷	ləu	31
畏	xuəi	35
已	ɕi	31
根	ke	44
内	nuəi	35
松	soŋ	44
愚	ɕyi	53
隆	loŋ	53
檢	tɕiɛi	31
獅	sɿ	44
没	mu	11
奥	xau	35
忌	tɕi	35
蛇	se	53
壞	xuæi	35
酷	kʰu	11
候	xəu	35
緩	xuæi	31
葵	kʰuəi	53
干	kaŋ	44
盛	se	35
曝	pau	11
窗	tsʰuaŋ	44
功	koŋ	44
餐	tsʰaŋ	44
越	ɕye	11
處	tsʰu	35
乃	næi	31
還	xuæi	53
敏	mi	31
哪	na	31
轍	tsʰe	11
眼	ɕiɛi	31
以	ɕi	31
注	tsu	35
族	tsʰu	11
雙	suaŋ	44
藍	laŋ	53
採	tsʰæi	31
沉	tsʰe	53
徐	ɕyi	53
口	kʰəu	31
藝	ɕi	35
戲	ɕi	35
維	vəi	53
見	tɕiɛi	35
璽	ɕi	31
筍	sue	31
柳	liəu	31
鼻	pi	11
了	liau	31
襪	va	11
亦	ɕi	11
橘	tɕiu	11
驕	tɕiau	44
猶	ɕiəu	53
狐	xu	53
面	miɛi	35
日	zɿ	11
紅	xoŋ	53
府	fu	31
恰	tɕʰia	11
贖	su	11
郁	ɕiu	11
刮	kua	11
比	pi	31
伯	pe	11
此	tsʰɿ	31
黨	taŋ	31
吞	tʰue	44
剪	tɕiɛi	31
育	ɕiu	11
熱	ze	11
艾	xæi	35
休	ɕiəu	44
洗	ɕi	31
杜	tu	35
判	pʰæi	35
盤	pʰæi	53
第	ti	35
霞	ɕia	53
唐	tʰaŋ	53
年	ȵiɛi	53
鑷	ȵie	11
柱	tsu	35
革	ke	11
穗	suəi	35
樹	su	35
割	ko	11
鰥	kuæi	44
陸	lu	11
蠶	tsʰaŋ	53
宜	ȵi	53
乞	tɕʰi	11
忽	xu	11
温	xue	44
臣	tsʰe	53
能	ne	53
代	tæi	35
則	tse	11
寺	sɿ	35
霍	xo	11
瓶	pʰi	53
今	tɕi	44
就	tɕiəu	35
涉	se	11
大	ta	35
埋	mæi	53
本	pe	31
桂	kuəi	35
動	toŋ	35
速	su	11
除	tsʰu	53
剩	se	35
瘸	tɕʰye	53
晚	vaŋ	31
濃	noŋ	53
在	tsæi	35
胡	xu	53
嫌	ɕiɛi	53
知	tsɿ	44
打	ta	31
千	tɕʰiɛi	44
秃	tʰu	11
不	pu	11
板	pæi	31
因	ɕi	44
忍	ze	31
洞	toŋ	35
緝	tɕi	11
法	fa	11
貳	zə˞	35
劄	tsa	11
延	ɕiɛi	53
縛	po	11
錢	tɕʰiɛi	53
買	mæi	31
繞	zau	31
囂	ɕiau	44
卜	pʰu	11
翅	tsʰɿ	35
踢	tʰi	11
貶	piɛi	31
勳	ɕyi	44
又	ɕiəu	35
糙	tsʰau	35
闊	kʰue	11
閏	zue	35
徽	xuəi	44
够	kəu	35
沾	tsæi	44
調	tiau	35
調	tʰiau	53
遵	tsue	44
逆	ȵi	11
挾	tɕia	11
辱	zu	11
絶	tɕye	11
漸	tɕiɛi	35
葉	ɕie	11
罪	tsuəi	35
澀	se	11
掃	sau	31
役	ɕi	11
舵	to	35
責	tse	11
暴	pau	11
身	se	44
兑	tuəi	35
肴	ɕiau	53
東	toŋ	44
講	tɕiaŋ	31
椅	ɕi	31
歷	li	35
居	tɕyi	44
務	vu	35
燎	liau	53
縣	ɕiɛi	35
植	tsɿ	11
耕	ke	44
炒	tsʰau	31
範	faŋ	35
品	pʰi	31
隨	suəi	53
助	tsu	35
鬥	təu	35
鬥	təu	31
狗	kəu	31
瓊	tɕʰyi	53
况	kʰuaŋ	35
命	mi	35
業	ȵie	11
卒	tsu	11
疑	ȵi	53
聚	tɕyi	35
静	tɕi	35
跳	tʰiau	35
關	kuæi	44
盗	tau	35
醉	tsuəi	35
言	ɕiɛi	53
徙	ɕi	31
囊	naŋ	53
客	kʰe	11
印	ɕi	35
戊	vu	35
廢	fəi	35
敲	kʰau	44
丕	pʰəi	31
嗟	tɕia	44
女	ȵyi	31
佩	pʰəi	35
秋	tɕʰiəu	44
雪	ɕye	11
與	ɕyi	31
嵩	soŋ	44
示	sɿ	35
希	ɕi	44
派	pʰæi	35
辨	piɛi	35
瘦	səu	35
各	ko	11
歪	xuæi	44
刷	sua	11
角	ko	11
吹	tsʰuəi	44
漢	xaŋ	35
欣	ɕi	44
亥	xæi	35
細	ɕi	35
趁	tsʰe	35
吉	tɕi	11
橙	tsʰe	53
愁	tsʰəu	53
貧	pʰi	53
孫	sue	44
上	saŋ	35
鏟	tsʰæi	31
絨	zoŋ	53
篤	tu	11
數	su	35
數	su	31
盈	ɕi	53
星	ɕi	44
祥	tɕʰiaŋ	53
榮	ɕioŋ	53
跌	tie	11
憲	ɕiɛi	35
娘	ȵiaŋ	53
冬	toŋ	44
明	mi	53
繭	tɕiɛi	31
披	pʰi	44
職	tsɿ	11
薛	ɕye	11
佳	tɕia	44
洛	lo	11
弄	noŋ	35
夾	tɕia	11
剥	po	11
接	tɕie	11
附	fu	35
李	li	31
宗	tsoŋ	44
秘	mi	11
惠	xuəi	35
飄	pʰiau	44
脚	tɕio	11
查	tsʰa	53
認	ze	35
開	kʰæi	44
安	xaŋ	44
翁	xoŋ	44
園	ɕyɛi	53
爾	zə˞	31
飽	pau	31
孟	moŋ	35
黄	xuaŋ	53
支	tsɿ	44
限	ɕiɛi	35
唱	tsʰaŋ	35
丢	tiəu	44
恭	koŋ	44
米	mi	31
罩	tsau	35
借	tɕie	35
負	fu	35
壽	səu	35
習	ɕi	11
禍	xo	35
來	læi	53
遍	pʰiɛi	35
單	taŋ	44
藥	ɕio	11
帽	mau	35
險	ɕiɛi	31
舌	se	11
虐	ȵio	11
敢	kaŋ	31
尋	ɕyi	53
費	fəi	35
君	tɕyi	44
擲	tsɿ	11
斯	sɿ	44
莊	tsuaŋ	44
壁	pi	11
拿	na	53
羽	ɕyi	31
效	ɕiau	35
壬	ze	53
三	saŋ	44
撇	pʰie	11
江	tɕiaŋ	44
弦	ɕyɛi	53
課	kʰo	35
痛	tʰoŋ	35
予	ɕyi	53
嘴	tsuəi	31
香	ɕiaŋ	44
正	tse	35
子	tsɿ	31
突	tʰu	11
殺	sa	11
結	tɕie	11
鉛	tɕʰiɛi	44
帳	tsaŋ	35
爬	pa	44
爬	pʰa	53
燙	tʰaŋ	35
鶴	xo	11
滚	kue	31
協	ɕie	11
犯	faŋ	35
閃	sæi	31
跟	ke	44
睡	suəi	35
吊	tiau	35
底	ti	31
賭	tu	31
後	xəu	35
質	tsɿ	11
鷄	tɕi	44
横	xue	53
奚	ɕi	44
纏	tsʰæi	53
姓	ɕi	35
坐	tso	35
玄	ɕyɛi	53
欲	ɕiu	11
熊	ɕioŋ	53
畫	xua	35
天	tʰiɛi	44
挖	xua	44
朵	to	31
地	ti	35
閘	tsa	11
瀑	pau	11
惜	ɕi	11
乘	tsʰe	53
齋	tsæi	44
敗	pæi	35
妖	ɕiau	44
紐	ȵiəu	31
切	tɕʰie	11
左	tso	31
漏	ləu	35
好	xau	31
昌	tsʰaŋ	44
懇	kʰe	31
幸	ɕi	35
屋	xu	11
分	fe	44
