#阴平[324]、阳平[53]、上声[35]、阴去[44]、阳去[443]、入声[5]
ɿ
l          [2]笼农脓侬隆戎绒融浓龙茸容蓉镕[3]鼠{老～}拢陇{～西}垅冗[5]聋 弄{～堂 }[6]洞弄{捉~}
kʰ         [5]空{～缺}


ioŋ
tɕ         [3]窘  
tɕʰ         [6]穷
ɕ         [2]丑{好～}熊雄[5]嗅{～一下}胸凶{吉~ }
Ǿ         [3]甬勇涌[5]雍壅庸[6]用

uoŋ
ts         [2]纵[5]棕鬃{～毛}综粽宗综仲{～裁}众踪盅{酒~}
tsʰ        [1]聪怱葱囱{烟～ }[3]宠[5]铳{枪～ }[6]丛崇从 
s         [2]怂[3]诵颂讼[5]送松{～紧}宋嵩松{～树}
Ǿ           [2]瓮


uŋ
f         [2]冯{姓氏 }[6]凤{～凰 }
Ǿ           [5]翁

at
p         [7]八
bʰ         [1]拔{～草}
f         [7]法猾{狡～}发{头～}发{～现}伐筏罚 
t          [7]蔗答{～案}搭窗{～子}
dʰ         [1]答{报～}踏拓{～本}塔榻塌达 
n         [7]纳
l          [7]溻{汗水湿透了}腊蜡捺{撇～}辣瘌{～痢头   }
ts         [7]扎{～人}眨闸炸{用油～}札扎{一～}铡{～刀}
tsʰ        [1]杂插洽[7]擦 
s           [7]萨{拉～}杀
k         [7]夹{～子 }甲胛{肩~}
ŋ         [7]伢{小孩子}砑{～平}鸦桠{～杈}咬{～人}鸭押压轧{～棉花 }
h         [1]瞎窄{很~}

uat
k         [7]擖{用刀刮}刮 
Ǿ         [7]滑挖袜

ət
p         [7]笔不 
bʰ        [7]鼻
m         [7]密蜜 
f         [7]佛{仿~}
t          [7]蜘趾汁浙{～江}质 {1 }指{名词，手~}
dʰ         [1]沓{一～纸}侄{～子 }[7]出
l          [7]立{～马}热{～闹}入粒日{文读，～历}
ts         [7]蛰哲质 {2 }折{～断}
tsʰ        [1]七漆[7]徹撤辙
s           [7]习{学～}涩湿十什拾{收～}舌设折{弄～了}实食 
h         [1]核{桃～}核{审～}核{果~}

it
p          [7]毕必弼 
l          [7]栗
tɕ         [7]急级及疾吉橘极脊籍
tɕʰ        [7]集{文读，～市}
ȵ         [7] 日{白读，～头；～子}谊{友~}
ɕ         [7]吸室 {1 }
Ǿ         [7]乙一

uət
k         [7]骨 
Ǿ         [7]物

ɛt
f         [7]扔{～掉}
ts         [7]折{～叠}褶{～子    }
s         [7]摄涉瑟虱啬

iɛt
bʰ         [1]别{～人}别{离～}撇 
m         [7]篾{竹～}灭
t          [7]猎跌劣
dʰ         [1]帖贴叠碟牒蝶谍铁 
l          [7]列烈裂略
tɕ         [7]秸{～秆}接捷杰揭节截结洁 
tɕʰ        [1]妾搛{～菜 }[7]怯切{动词}
ȵ         [7]镊蹑业孽捏
ɕ         [7]谐携{提～}胁泄歇屑{木~ }
Ǿ         [7]叶{树～}页热{好～}曳

yɛt
l          [7]掠 
tɕ          [7]爵
tɕʰ        [1]榷[7]鹊 
ȵ         [7]虐疟{～疾}
Ǿ         [7]岳

ot
p         [7]拨
bʰ         [1]泼{～水}
m         [7]抹{～布}末{～尾}没{淹~ }
f         [7]佛{～像}
ts         [7]掐{～一下}
k         [7]戈鸽割葛{～粉}
h         [1]咳合{十～一升}喝合{～伙}盒匣{梳妆～}渴喝{～彩 }[7]活{文读，生~}


uot
t          [7]掇{拾~}
dʰ        [1]脱夺
ts         [7]撮{一～头发；手~}
tsʰ        [7]撮{～箕；～斗}
s           [7]刷
Ǿ         [7]活{白读，～着}

yot
tɕ         [7]厥倔{脾气～}掘撅决诀
tɕʰ        [1]绝[7]瘸缺 
ȵ         [7]月
ɕ         [7]雪血穴
Ǿ         [7]悦阅越粤曰


ɿʔ
ts         [1]殖植[7]滞制 {2～造}秩职掷炙
tsʰ        [1]赤斥[7]赐饬{整~ }
s         [7]式饰 {2}

iʔ
p         [7]贝蔽碧璧辟壁={文读}
bʰ        [1]僻 
m         [7]觅
t          [7]队兑的{～士}历{农～}律率
dʰ         [1]退蜕褪直值踢剔笛敌狄 
l          [7]厉励丽隶笠力
tɕ         [7]祭际济剂计继系{～鞋带}髻剧{～烈}剧{戏～}迹绩寂激{～动}聚集-{白读}
tɕʰ        [1]迄{～今}即{立～}藉[7]砌脐戚
ȵ          [7]匿逆
ɕ         [7]熄媳{童养～}席释蓄续试{考～}饰 {1}
Ǿ         [7]豫寓{公～ ；～言}溢逸忆亿抑翼域{西～}亦{人云～云}译易役疫郁育欲浴御


uʔ
bʰ        [1]曝瀑
m         [7]幕木目穆牧
f         [7]缚复腹覆
t          [7]竹祝粥烛嘱
dʰ         [1]秃独读毒畜{～生 }
l          [7]鹿禄录褥
ts         [7]卒{棋子}筑足
tsʰ        [1]族[7]猝{仓～}促触
s         [7]肃宿{住~ }
k         [7]谷{稻~}
kʰ        [1]哭酷 
Ǿ         [7]恶{可～}屋

aʔ 
p         [7]霸壩{～堤}坝霸罢百爸伯{大~}
bʰ         [1]白{～色 }[7]帕拍 
m         [7]麦
t          [7]只{量，一~}
dʰ        [1]尺{～子}
ts         [7]乍摘栅{～栏 }
tsʰ        [1]拆
s         [7]晒石{～头}
k         [7]格□{~lat 5·li：腋下}
kʰ        [1]客[7]尬{尴~}
h          [1]吓{恐～ }[7]吓{～一跳}

iaʔ
p         [7]壁{白读，影~}
bʰ        [7]劈{～开}
tɕʰ        [1]吃{文读}


ɛʔ
p         [7]北伯{老~}
t          [7]得德 
dʰ        [7]特
l          [7]肋
ts         [7]则泽择鲫{～鱼}
tsʰ        [1]贼[7]侧测厕 
s           [7]色
k         [7]革{～命}隔 
h          [7]黑{～暗}

uɛʔ
k         [7]国


oʔ
p         [7]薄{～荷}博泊{停～}剥驳伯勃
bʰ        [1]薄{形容词}擘{用手擘开 }[7]枵泊{湖～}迫魄 
m         [7]沫{泡～}莫寞墨默陌
t          [7]剁铎 
l          [7]落
k         [7]各阁角 
kʰ        [7]刻克确 
ŋ         [7]鄂{～州}扼
h         [1]磕{～头}鹤壳{剥～}学[7]荷{薄～}贺痂


ioʔ
tɕ          [7]脚
tɕʰ        [7]雀
ɕ         [7]削{～皮}
Ǿ         [7]约药钥跃乐{音~}


uoʔ
dʰ         [1]拓{开～}着{～火了}
l          [7]诺骆洛络乐若弱烙 {1}
ts         [7]作{～坊}着{穿～}酌{～酒}桌卓啄{～木鸟}涿{～鹿}浊捉
tsʰ        [1]错绰{阔~}
s           [7]勺{～子}塑{～料}缩 
kʰ         [1]括阔廓扩 
h         [7]霍藿获
Ǿ         [7]握沃

iuʔ
t          [7]六绿  
dʰ        [1]轴 {1 }
tɕ         [7]菊
ȵ         [7]肉
ɕ         [7]叔{～叔}熟畜{～牧}粟 
Ǿ         [7]诱幼

m
Ǿ           [5]姆{～妈}


n
Ǿ           [5]那

ŋ
Ǿ         [2]吴[3]五

