				衝	衝鋒	tsʰʊŋ53
				衝	衝勁	tsʰʊŋ33
				共		kʊŋ31
				恭		kʊŋ53
				供	提供	kʊŋ53
				供	供奉	kʊŋ33
				凶		hʊŋ53
				兇		hʊŋ53
				容		jʊŋ11
				傭		jʊŋ11
				頌		tsʊŋ31
				庸		jʊŋ11
				封		fʊŋ53
				逢		fʊŋ11
				縫	裁縫	fʊŋ11
				縫	裂縫	fʊŋ31
				鋒		fʊŋ53
				丰		fʊŋ53
				腫		tsʊŋ35
				種	種子	tsʊŋ35
				種	種植	tsʊŋ33
				鞏		kʊŋ35
				恐		hʊŋ35
				擁		jʊŋ35
				勇		jʊŋ13
				奉		fʊŋ31
				捧		pʊŋ35
				誦		tsʊŋ31
				用		jʊŋ31
				綠		lʊk2
				錄		lʊk2
				促		tsʰʊk5
				續		tsʊk2
				俗		tsʊk2
				燭		tsʊk5
				囑		tsʊk5
				屬	屬文	tsʊk5
				屬	屬於	sʊk2
				觸		tsʊk5
				束		tsʰʊk5
				辱		jʊk2
				曲		kʰʊk5
				獄		jʊk2
				玉		jʊk2
				浴		jʊk2
				慾		jʊk2
				欲		jʊk2
				局		kʊk2
				撞		tsoɒŋ31
				雙		soɒŋ53
				江		koɒŋ53
				扛		koɒŋ53
				控		hoɒŋ33
				腔		hoɒŋ53
				缸		koɒŋ53
				降	投降	hoɒŋ11
				降	降落	koɒŋ33
				講		koɒŋ35
				港		koɒŋ35
				項		hoɒŋ31
				棒		pʰoɒŋ13
				巷		hoɒŋ31
				桌		tsʰuɔk3
				濁		tsʊk2
				捉		tsʊk5
				確		kʰuɔk3
				學		huɔk2
				握		ak5
				剝		muɔk5
				駁		puɔk3
				雹		puɔk2
				離		lei11
				麗		lɐi31
				璃	琉璃	lei11
				璃	玻璃	lei53
				劑		tsɐi53
				斯		si53
				隨		tsʰoi11
				肢		tsi53
				支		tsi53
				只		tsi35
				枝		tsi53
				氏	姓氏	si31
				氏	月氏	tsi53
				炊		tsʰoi53
				吹		tsʰoi53
				提		tʰɐi11
				垂		soi11
				匙	鑰匙	si11
				匙	茶匙，湯匙，一本作「瓷」	tsʰi11
				堤		tʰɐi11
				施		si53
				兒		ji11
				規		kʷʰɐi53
				蛇	委蛇	ji11
				蛇	毒蛇	se11
				移		ji11
				脾		pʰei11
				示		si31
				累	累積	lɵy13
				累	受累；連累	lɵy31
				累	果實累累，同「纍」	lɵy11
				紫		tsi35
				此		tsʰi35
				紙		tsi35
				是		si31
				企		kʰei13
				積		tsɐk5
				刺		tsʰi33
				睡		soi31
				瑞		soi31
				翅		tsʰi33
				易	容易	ji31
				易	交易	jɐk2
				臂		pei33
				避		pei31
				知	知道	tsi53
				知	知識	tsi33
				蜘		tsi53
				池		tsʰi11
				錘	鐵錘，稱錘	tsʰoi11
				馳		tsʰi11
				差	差別	tsʰa53
				差	出差	tsʰai53
				差	參差	tsʰi53
				衰	衰老	sei53
				衰	齊衰	tsʰei53
				虧		kʷʰɐi53
				崖		ai11
				儀		ji11
				宜		ji11
				危		ɐi11
				犧		hei53
				戲		hei33
				椅		ji35
				委	虛與委蛇，委委佗佗	wɐi53
				委	委託	wɐi35
				爲	作爲	wɐi11
				爲	爲了	wɐi31
				襬		pai35
				碑		pei53
				疲		pʰei11
				罷		pa31
				皮		pʰei11
				披		pʰei53
				奇	奇怪	kʰei11
				奇	奇數	kei53
				騎	騎馬	kʰe11
				騎	鐵騎	kʰei33
				灑		sa35
				跪		kʷɐi31
				蟻		ɐi13
				毀		wɐi35
				倚		ji35
				彼		pei35
				被	棉被	pʰei13
				被	被動	pei31
				技		kei31
				智		tsi33
				寄		kei33
				誼		ji11
				義		ji31
				議		ji13
				纍		loi13
				梨		lei11
				資		tsi53
				姿		tsi53
				雖		soi53
				私		si53
				脂		tsi53
				推		tʰoi53
				誰		soi11
				屍		si53
				羨		siŋ31
				唯	唯一	wɐi11
				唯	唯唯諾諾	wɐi35
				遺	遺失	wɐi11
				遺	贈遺	wɐi31
				維		wɐi11
				姨		ji11
				比	比較	pei35
				比	比鄰	pei31
				葵		kʷʰɐi11
				壘	堡壘	lɵy13
				壘	神荼鬱壘	lɵy31
				死		sei35
				指		tsi35
				旨		tsi35
				視		si31
				水		soi35
				地		tei31
				淚		loi31
				利		lei31
				類		lɵy31
				醉		tsoi33
				翠		tsʰoi33
				次		tsʰi33
				自		tsi31
				四		sei33
				肆	肆意	si33
				肆	四的大寫	sei33
				穗		soi31
				至		tsi33
				出		tsʰyk5
				二		ji33
				季		kʷɐi33
				棄		hei33
				鼻		pei31
				尼		lei11
				呢	呢喃	lei11
				呢	語氣助詞	le53
				追		tsoi53
				遲		tsʰi11
				鎚		tsʰoi11
				師		si53
				篩		sɐi53
				獅		si53
				肌		kei53
				龜		kʷɐi53
				龜		kʷɐŋ53
				龜		kʰɐu53
				飢		kei53
				悲		pei53
				黴		mui11
				眉		mei11
				軌		kʷɐi35
				几		kei35
				鄙		pʰei35
				否	否定	fɐu35
				否	否極泰來	pʰei35
				美		mei13
				致		tsi33
				質	物質	tsɐk5
				質	人質	tsi33
				緻		tsi33
				帥		soi33
				率	率領	sɐk5
				率	效率	lɐk2
				愧		kʷʰɐi33
				器		hei33
				位		wɐi31
				祕		pei33
				費		fɐi33
				備		pei31
				櫃		kʷɐi31
				釐	釐定	lei11
				釐	恭賀新釐	hei53
				狸		lei11
				仔	仔細	tsi35
				仔	豬仔	tsɐi35
				滋		tsi53
				慈		tsʰi11
				思	思想	si53
				思	意思	si53
				思	于思	sɔi53
				絲		si53
				司		si53
				詞		tsʰi11
				辭		tsʰi11
				持		tsʰi11
				治		tsi31
				芝		tsi53
				之		tsi53
				時		si11
				詩		si53
				而		ji11
				居		kɵy53
				基		kei53
				欺		hei53
				疑		ji11
				醫		ji53
				台	古代第一人稱	ji11
				台	天台。地名	tʰɔi53
				期	日期	kʰei11
				期	期年	kei53
				其		kʰei11
				旗		kʰei11
				里		lei13
				李		lei13
				理		lei13
				子		tsi35
				似		tsʰi13
				恥		tsʰi35
				士		si31
				史		si35
				使	使用	sɐi35
				使	使者	si33
				駛		sɐi35
				止		tsi35
				址		tsi35
				齒		tsʰi35
				市		si13
				始		tsʰi35
				耳		ji13
				己		kei35
				紀		kei35
				起		hei35
				喜		hei35
				已		ji13
				以		ji13
				字		tsi31
				寺		tsi31
				飼		tsi31
				置		tsi33
				植		tsɐk2
				值		tsɐk2
				事		si31
				廁		tsʰi33
				織		tsɐk5
				誌		tsi33
				識	認識	sɐk5
				識	默而識之	tsi33
				志		tsi33
				侍		si31
				試		si33
				幟		tsʰi33
				記		kei33
				意		ji33
				食		sɐk2
				異		ji31
				忌		kei31
				歸		kʷɐi53
				饑		kei53
				機		kei53
				揮		fɐi53
				輝		fɐi53
				希		hei53
				稀		hei53
				依		ji53
				衣	衣服	ji53
				衣	衣錦還鄉	ji33
				威		wɐi53
				圍		wɐi11
				違		wɐi11
				飛		fei53
				非		fei53
				肥		fei11
				微		mei11
				幾	幾個	kei35
				幾	幾乎	kei53
				鬼		kʷɐi35
				豈		hei35
				偉		wɐi13
				匪		fei35
				尾		mei13
				溉		kʰɔi33
				既		kei33
				貴		kʷɐi33
				氣		hei33
				毅		ɐi31
				慰		wɐi33
				畏		wɐi33
				胃		wɐi31
				彙		wui31
				沸		fɐi33
				未		mei31
				味		mei31
				蘆		loᵘ11
				驢		lu11
				且		tsʰe35
				徐		tsʰy11
				豬		tsy53
				涂		tʰoᵘ11
				除		tsʰy11
				儲		tsʰy13
				屠		tʰoᵘ11
				著	顯著	tsy33
				著	著衫	tsuɔk3
				著	著涼	tsuɔk2
				初		tsʰɔ53
				鋤		tsʰɔ11
				疏	疏通	sɔ53
				疏	註疏	sɔ33
				蔬		sɔ53
				梳		sɔ53
				諸		tsy53
				舒		sy53
				書		sy53
				如		jy11
				車	車馬炮	kɵy53
				車	汽車	tsʰe53
				据		kɵy53
				魚		jy11
				漁		jy11
				虛		hɵy53
				於		jy53
				予	古代第一人稱	jy11
				予	給予	jy13
				餘		jy11
				與	我與你	jy13
				與	參與	jy31
				譽		jy31
				余		jy11
				渠		kʰɵy11
				女		lɵy13
				旅		lɵy13
				嶼	島嶼	tsoi31
				嶼	大嶼山。山名	jy11
				序		tsoi31
				敘		tsoi31
				緒		soi13
				阻		tsɔ35
				楚		tsʰɔ35
				礎		tsʰɔ35
				所		sɔ35
				處	處理	tsʰy35
				處	住處	tsʰy33
				野		je13
				鼠		sy35
				暑		sy35
				舉		kɵy35
				去		hɵy33
				禦		jy31
				語	語言	jy13
				語	不以語人	jy31
				許		hɵy35
				距		kʰɵy13
				巨		kɵy31
				鉅		kɵy31
				拒		kʰɵy13
				慮		loi31
				絮		soi13
				助		tsɔ31
				薯		sy11
				據		kɵy33
				鋸		kɵy33
				御		jy31
				菸		jiŋ53
				預		jy31
				都		toᵘ53
				圖		tʰoᵘ11
				途		tʰoᵘ11
				塗		tʰoᵘ11
				徒		tʰoᵘ11
				奴		loᵘ11
				爐		loᵘ11
				租		tsoᵘ53
				蘇		soᵘ53
				辜		ku53
				孤		ku53
				姑		ku53
				枯		fu53
				吳		ŋ11
				呼		fu53
				糊		wu11
				胡		wu11
				壺		wu11
				湖		wu11
				狐		wu11
				乎		fu11
				嗚		wu53
				烏		wu53
				惡	惡毒	uɔk3
				惡	可惡	wu33
				惡	惡乎	wu53
				樸		pʰuɔk3
				模		moᵘ11
				摸		mɔ53
				膜	薄膜	muɔk2
				膜	膜拜	muɔk11
				堵		toᵘ35
				賭		toᵘ35
				土		tʰoᵘ35
				吐		tʰoᵘ33
				肚		tʰoᵘ13
				杜		toᵘ31
				努		loᵘ13
				怒		loᵘ31
				虜		loᵘ13
				魯		loᵘ13
				組		tsoᵘ35
				祖		tsoᵘ35
				粗		tsʰoᵘ53
				鼓		ku35
				估	估計	ku35
				估	估衣	ku33
				古		ku35
				股		ku35
				苦		fu35
				午		ŋ13
				五		ŋ13
				伍		ŋ13
				虎		fu35
				戶		wu31
				譜		pʰoᵘ35
				補		poᵘ35
				部		poᵘ31
				媽		ma53
				普		pʰoᵘ35
				兔		tʰoᵘ33
				渡		toᵘ31
				度	度量衡	toᵘ31
				度	量度	tuɔk2
				路		loᵘ31
				露		loᵘ31
				作		tsuɔk3
				醋		tsʰoᵘ33
				錯	錯誤	tsʰɔ33
				錯	交錯	tsʰɔ33
				錯	同「措」	tsʰoᵘ33
				訴		soᵘ33
				塑		soᵘ33
				素		soᵘ33
				固		ku33
				故		ku33
				顧		ku33
				庫		fu33
				悟		ŋ31
				誤		ŋ31
				互		wu31
				護		wu31
				布		poᵘ33
				佈		poᵘ33
				步		poᵘ31
				捕		poᵘ31
				慕		moᵘ31
				墓		moᵘ31
				暮		moᵘ31
				怖		poᵘ33
				摟		lɐu11
				趨		tsʰoi53
				鬚		soᵘ53
				需		soi53
				須		soi53
				株		tsy53
				列		lik2
				蛛		tsy53
				廚		tsʰy11
				朱		tsy53
				珠		tsy53
				殊		sy11
				輸		sy53
				俱		kʰɵy53
				拘		kʰɵy53
				驅		kʰɵy53
				區	區別	kʰɵy53
				區	區姓	ɐu53
				愚		jy11
				娛		jy11
				于		jy53
				汙		wy53
				榆		jy11
				愉		jy11
				膚		fu53
				夫	農夫	fu53
				夫	古代指示詞、代詞、助詞	fu11
				符		fu11
				扶		fu11
				無		moᵘ11
				鋪	鋪張	pʰoᵘ53
				鋪	店鋪	pʰoᵘ33
				俘		fu53
				句		kɵy33
				取		tsʰoi35
				聚		tsoi31
				柱		tsʰy13
				數	～數	soᵘ35
				數	數字	soᵘ33
				數	數見不鮮	su33
				主		tsy35
				樹		sy31
				豎		sy31
				乳		jy13
				矩		kɵy35
				雨	落雨	jy13
				雨	雨我公田	jy31
				羽		jy13
				宇		jy13
				愈		jy31
				斧		fu35
				俯		fu35
				父		fu31
				府		fu35
				腐		fu31
				輔		fu31
				武		moᵘ13
				侮		moᵘ13
				舞		moᵘ13
				撫		fu35
				剖		fɐu35
				屢		lɵy13
				足	足跡	tsʊk5
				足	足恭	tsoi33
				駐		tsy33
				逗		tɐu31
				住		tsy31
				註		tsy33
				鑄		tsy33
				注		tsy33
				遇		jy31
				裕		jy31
				付		fu31
				搏		puɔk3
				傅	師傅	fu31
				傅	傅粉施朱	fu53
				附		fu31
				務		moᵘ31
				霧		moᵘ31
				仆		pʊk2
				赴		fu31
				具		kɵy31
				懼		kɵy31
				帶		tai33
				太		tʰai33
				泰		tʰai33
				大		tai31
				賴		lai31
				最		tsoi33
				蓋	杯蓋	kɔi33
				蓋	覆蓋	kʰɔi33
				外		ɔi31
				會	會面	woi31
				會	會計	woi31
				會	懂得	woi13
				繪		kʰoi35
				害		hɔi31
				貝		poi33
				沫		mʊk2
				廢		fɐi33
				肺		fɐi33
				寨		tsai31
				快		fai33
				話		wa31
				喝		huk3
				敗		pai31
				邁		mai31
				叉		tsʰa53
				查	檢查	tsʰa11
				查	查姓	tsa53
				柴		tsʰai11
				佳		kai53
				街		kai53
				鞋		hai11
				蛙		wa53
				娃		wa53
				牌		pʰai11
				枴		kʷai35
				夥		fɔ35
				解	解決	kai35
				解	解款	kai33
				解	解姓	hai31
				矮		ɐi35
				擺		pai35
				買		mai13
				拐		kʷai35
				債		tsai33
				掛		kʷa33
				畫	圖畫	wa35
				畫	畫圖	wak2
				賣		mai31
				派		pʰai33
				階		kai53
				皆		kai53
				乖		kʷai53
				匯		woi31
				槐		wai11
				懷		wai11
				排		pʰai11
				埋		mai11
				挨		ai53
				殺	殺敵	sak3
				殺	殺哀	sai33
				介		kai33
				壞		wai31
				怪		kʷai33
				屆		kai33
				界		kai33
				戒		kai33
				械		hai31
				拜		pai33
				扒	扒飯	pʰa11
				扒	扒皮	pʰa53
				厲		lɐi31
				例		lɐi31
				勵		lɐi31
				際		tsɐi33
				脆		tsʰoi33
				歲		soi33
				制		tsɐi33
				製		tsɐi33
				逝		sɐi31
				誓		sɐi31
				說	講	syk3
				說	以言服人	soi33
				說		jyk2
				世		sɐi33
				稅		soi33
				勢		sɐi33
				藝		ɐi31
				洩	排洩	sik3
				洩	洩洩	jɐi31
				銳		joi31
				泄		sik3
				蔽		pɐi33
				彆		pik2
				斃		pɐi31
				弊		pɐi31
				幣		pɐi31
				揭		kʰik3
				衛		wɐi31
				低		tɐi53
				梯		tʰɐi53
				蹄		tʰɐi11
				題		tʰɐi11
				折	骨折	tsik3
				折	折本	sik2
				泥	泥土	lɐi11
				泥	拘泥	lei31
				犁		lɐi11
				黎		lɐi11
				擠		tsɐi53
				妻		tsʰɐi53
				齊	整齊	tsʰɐi11
				齊	齊衰	tsi53
				撕		si53
				西		sɐi53
				雞		kɐi53
				溪		kʰɐi53
				攜		kʷʰɐi11
				迷		mɐi11
				批		pʰɐi53
				抵		tɐi35
				底		tɐi35
				體		tʰɐi35
				遞		tɐi31
				弟		tɐi31
				禮		lɐi13
				濟	人才濟濟	tsɐi35
				濟	救濟	tsɐi33
				洗		sɐi35
				米		mɐi13
				帝		tɐi33
				剃		tʰɐi33
				替		tʰɐi33
				逮		tɐi31
				第		tɐi31
				隸		tɐi31
				砌		tsʰɐi33
				切	一切	tsʰɐi33
				切	急切	tsʰik3
				細		sɐi33
				桂		kʷɐi33
				計		kɐi33
				繫	聯繫	hɐi31
				繫	繫鞋帶	kɐi33
				繼		kɐi33
				係		hɐi31
				系		hɐi31
				惠		wɐi31
				慧		wɐi31
				閉		pɐi33
				謎		mɐi11
				臺		tʰɔi11
				檯		tʰɔi11
				能		lɐŋ11
				來		lɔi11
				災		tsɔi53
				栽		tsɔi53
				猜		tsʰai53
				材		tsʰɔi11
				財		tsʰɔi11
				裁		tsʰɔi11
				才		tsʰɔi11
				該		kɔi53
				開		hɔi53
				孩		hai11
				咳	咳嗽	kʰɐk5
				咳	小兒笑	hɔi11
				唉		ai53
				哀		ɔi53
				等		tɐŋ35
				怠		tʰɔi13
				待		tɔi31
				乃		lai13
				載	一年半載	tsɔi35
				載	記載	tsɔi33
				宰		tsɔi35
				採		tsʰɔi35
				采		tsʰɔi35
				彩		tsʰɔi35
				綵		tsʰɔi35
				在		tsɔi31
				改		kɔi35
				凱		hɔi35
				海		hɔi35
				戴		tai33
				態		tʰai33
				代		tɔi31
				袋		tɔi31
				耐		lɔi31
				再		tsɔi33
				菜		tsʰɔi33
				塞	塞車	sɐk5
				塞	塞外	tsʰɔi33
				賽		sɔi33
				概		kʰɔi33
				慨		kʰɔi33
				礙		ɔi31
				愛		ɔi33
				堆		toi53
				雷		loi11
				催		tsʰoi53
				摧		tsʰoi53
				恢		foi53
				灰		foi53
				回		woi11
				迴		woi11
				杯		poi53
				盃		poi53
				陪		pʰoi11
				培		pʰoi11
				梅		moi11
				煤		moi11
				腿		tʰoi35
				罪		tsoi31
				悔		foi33
				賄		kʰoi35
				倍		pʰoi13
				每		moi13
				對		toi33
				退		tʰoi33
				隊		toi31
				內		lɔi31
				碎		soi33
				塊		fai33
				輩		poi33
				背	背書	poi31
				背	背後	poi33
				佩		pʰoi33
				妹		moi31
				配		pʰoi33
				鄰		lɐŋ11
				輪		lɐŋ11
				論	討論	lɐŋ31
				論	論語	lɐŋ11
				遵		tsyŋ53
				津		tsɐŋ53
				親	親人	tsʰɐŋ53
				親	親家	tsʰɐŋ33
				薪		sɐŋ53
				詢		sɐŋ53
				新		sɐŋ53
				辛		sɐŋ53
				巡		tsʰɐŋ11
				旬		tsʰɐŋ11
				循		tsʰɐŋ11
				振		tsɐŋ33
				真		tsɐŋ53
				春		tsʰyŋ53
				辰		sɐŋ11
				臣		sɐŋ11
				純		sɐŋ11
				晨		sɐŋ11
				身		sɐŋ53
				申		sɐŋ53
				伸		sɐŋ53
				脣		sɐŋ11
				神		sɐŋ11
				人		jɐŋ11
				仁		jɐŋ11
				均		kʷɐŋ53
				因		jɐŋ53
				姻		jɐŋ53
				勻		wɐŋ11
				濱		pɐŋ53
				賓		pɐŋ53
				蘋		pʰɐŋ11
				民		mɐŋ11
				盡		tsɐŋ31
				筍		sɐŋ35
				診		tsʰɐŋ35
				准		tsɐŋ35
				準		tsɐŋ35
				蠢		tsʰɐŋ35
				腎		sɐŋ31
				盾		tʰɐŋ13
				忍		jɐŋ35
				緊		kɐŋ35
				允		wɐŋ13
				引		jɐŋ13
				進		tsɐŋ33
				俊		tsɐŋ33
				晉		tsɐŋ33
				訊		sɐŋ33
				迅		sɐŋ33
				信		sɐŋ33
				震		tsɐŋ33
				慎		sɐŋ31
				順		sɐŋ31
				刃		jɐŋ31
				認		jɐŋ31
				潤		jɐŋ31
				印		jɐŋ33
				栗		lɐk2
				律		lɐk2
				慄		lɐk2
				七		tsʰɐk5
				漆		tsʰɐk5
				疾		tsɐk2
				悉		sɐk5
				膝		sɐk5
				失		sɐk5
				室		sɐk5
				朮		sɐk2
				實		sɐk2
				述		sɐk2
				術		sɐk2
				日		jɐk2
				橘		kʷɐk5
				吉		kɐk5
				一		jɐk5
				必		pik5
				畢		pɐk5
				蜜		mɐk2
				匹		pʰɐk5
				填		tiŋ11
				屯		tʰyŋ11
				屯		tsyŋ53
				珍		tsɐŋ53
				鎮		tsɐŋ33
				塵		tsʰɐŋ11
				陳		tsʰɐŋ11
				趁		tsʰɐŋ33
				巾		kɐŋ53
				銀		ɐŋ11
				份		pɐŋ31
				貧		pʰɐŋ11
				敏		mɐŋ13
				菌		kʷʰɐŋ35
				陣		tsɐŋ31
				襯		tsʰɐŋ33
				僅		kɐŋ35
				秩		tik2
				乙		jyk3
				筆		pɐk5
				密		mɐk2
				吞		tʰɐŋ53
				跟		kɐŋ53
				根		kɐŋ53
				痕		hɐŋ53
				恩		jɐŋ53
				墾		hɐŋ35
				懇		hɐŋ35
				很		hɐŋ35
				恨		hɐŋ31
				尊		tsyŋ53
				村		tsʰyŋ53
				蹲		tsyŋ11
				存		tsʰyŋ11
				孫		syŋ53
				孫		syŋ33
				昆		kʷʰɐŋ53
				昏		fɐŋ53
				婚		fɐŋ53
				渾	渾人，雄渾	wɐŋ31
				渾	同「混」	wɐŋ31
				溫		wɐŋ53
				奔		pɐŋ53
				盆		pʰoŋ11
				門		moŋ11
				噴		pʰɐŋ33
				損		syŋ35
				棍		kʷɐŋ33
				混		wɐŋ31
				穩		wɐŋ35
				本		poŋ35
				笨		pɐŋ31
				頓	安頓	tɐŋ31
				頓	冒頓	tʊk2
				嫩		lyŋ31
				寸		tsʰyŋ33
				困		kʷʰɐŋ33
				悶		moŋ31
				突		tɐk2
				屑		sik3
				骨		kʷɐk5
				滑	光滑	wak2
				滑	滑稽	kʷɐk5
				忽		fɐk5
				脖		pʊk2
				沒		mʊk2
				筋		kɐŋ53
				斤		kɐŋ53
				欣		jɐŋ53
				芹		kʰɐŋ11
				勤		kʰɐŋ11
				謹		kɐŋ35
				隱		jɐŋ35
				近	白讀	kʰɐŋ13
				近	靠近	kɐŋ31
				吃	口吃	kɐk2
				吃	吃飯	hiɛk3
				吃	吃飯	jak3
				乞		hɐk5
				軍		kʷɐŋ53
				君		kʷɐŋ53
				云		wɐŋ11
				雲		wɐŋ11
				員		jyŋ11
				分	分開	fɐŋ53
				分	本分	fɐŋ31
				扮		pɐŋ31
				墳		fɐŋ11
				聞		mɐŋ11
				文	文字	mɐŋ11
				文	文過	mɐŋ31
				蚊		mɐŋ53
				紋		mɐŋ11
				芬		fɐŋ53
				紛		fɐŋ53
				粉		fɐŋ35
				憤		fɐŋ13
				訓		fɐŋ33
				運		wɐŋ31
				韻		wɐŋ31
				暈	日暈	wɐŋ31
				暈	頭暈	wɐŋ11
				糞		fɐŋ33
				奮		fɐŋ13
				問		mɐŋ31
				屈		fɐk5
				佛	佛教	fɐk2
				佛	仿佛	fɐk5
				物		mɐk2
				勿		mɐk2
				彿		fɐk5
				掘		kʷɐk2
				端		tyŋ53
				單	單純	taŋ53
				單	單于	siŋ11
				單	單姓	siŋ31
				丹		taŋ53
				嘆		tʰaŋ33
				攤		tʰaŋ53
				灘		tʰaŋ53
				團		tʰyŋ11
				壇		tʰaŋ11
				彈	彈劾	tʰaŋ11
				彈	彈丸	taŋ31
				但		taŋ31
				難	困難	laŋ11
				難	難民	laŋ31
				蘭		laŋ11
				攔		laŋ11
				欄		laŋ11
				鑽		tsyŋ33
				餐		tsʰaŋ53
				殘		tsʰaŋ11
				酸		syŋ53
				痠		syŋ53
				奸		kaŋ53
				肝		koŋ53
				竿		koŋ53
				觀	參觀	koŋ53
				觀	道觀	koŋ33
				冠	衣冠	koŋ53
				冠	冠軍	koŋ33
				官		koŋ53
				貫		koŋ33
				乾	乾燥	koŋ53
				乾	乾坤	kʰiŋ11
				干		koŋ53
				刊		hoŋ53
				寬		foŋ53
				看	看守	hoŋ53
				看	看待	hoŋ33
				歡		foŋ53
				汗	流汗	hoŋ31
				汗	可汗	hoŋ11
				院		jyŋ35
				寒		hoŋ11
				完		jyŋ11
				丸		jyŋ11
				安		oŋ53
				般	一般	poŋ53
				般	般若	pɔ53
				般	般樂	pʰoŋ11
				盤		pʰoŋ11
				饅		maŋ31
				瞞		moŋ11
				拌		poŋ31
				斷	恩斷義絕	tyŋ31
				斷	白讀	tʰyŋ13
				斷	診斷	tyŋ33
				短		tyŋ35
				坦		tʰaŋ35
				誕		taŋ33
				緞		tyŋ31
				暖		lyŋ13
				懶		laŋ13
				卵		lɐŋ35
				散	散文	saŋ35
				散	散步	saŋ33
				算		syŋ33
				傘		saŋ33
				管		koŋ35
				稈		koŋ35
				款		foŋ35
				棵		fɔ35
				旱		hoŋ13
				緩		woŋ31
				伴		poŋ31
				滿		moŋ13
				旦	元旦	taŋ33
				旦	花旦	taŋ35
				鍛		tyŋ33
				歎		tʰaŋ33
				炭		tʰaŋ33
				段		tyŋ31
				亂		lyŋ31
				爛		laŋ31
				讚		tsaŋ33
				贊		tsaŋ33
				燦		tsʰaŋ33
				竄		tsʰyŋ35
				蒜		syŋ33
				杆		koŋ53
				罐		koŋ33
				館		koŋ35
				灌		koŋ33
				幹		koŋ33
				岸		oŋ31
				玩	玩弄	woŋ31
				玩	去玩	waŋ35
				喚		woŋ31
				漢		hoŋ33
				換		woŋ31
				案		oŋ33
				按		oŋ33
				半		poŋ33
				叛		poŋ31
				漫		maŋ31
				判		pʰoŋ33
				胖	肥胖	poŋ31
				胖	心廣體胖	poŋ11
				達		tak2
				奪		tyk2
				脫		tʰyk3
				割		kuk3
