#http://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/dialectIndex.php?point=G 	聲韻 	聲調 	字元 	字數
1 	i 	陰平33 	伊, 依, 衣, 醫		4
106 	pɒ 	陰去55 	罷, 垻, 欛, 霸, 壩		5
107 	pɒ 	入聲24 	伯, 八		2
108 	piɒ 	入聲24 	壁		1
109 	po 	陰平33 	菠, 波, 玻		3
110 	po 	陰去55 	簸, 啵		2
111 	po 	入聲24 	剝, 鉢, 駁, 博, 撥		5
112 	pæ 	入聲24 	帛, 北, 白, 陌, 柏, 百		6
113 	pəi 	陰平33 	蓖, 悲, 揹, 杯, 婢, 卑, 碑		7
114 	pəi 	陰去55 	弊, 背, 蔽, 斃, 閉, 輩, 敝, 幣, 貝, 憋, 備		11
115 	pai 	上聲42 	擺		1
116 	pai 	陰去55 	拜		1
117 	pai 	入聲24 	白		1
118 	paɯ 	陰平33 	包, 褒, 胞		3
119 	paɯ 	上聲42 	寶, 飽, 堡, 保		4
120 	paɯ 	陰去55 	齙, 豹, 報, 暴, 鮑, 爆		6
121 	piaɯ 	陰平33 	臕, 標, 彪		3
122 	piaɯ 	上聲42 	錶, 表		2
123 	piẽ 	陰平33 	鞭, 邊		2
124 	piẽ 	上聲42 	貶, 匾, 扁, 蝙		4
125 	piẽ 	陰去55 	變, 辨, 辯		3
126 	pan 	陰平33 	頒, 班, 扳, 斑		4
127 	pan 	上聲42 	板, 版		2
128 	pan 	陰去55 	絆, 扮		2
129 	pian 	上聲42 	餅		1
130 	pɔn 	陰平33 	邦, 搬, 般, 幫		4
131 	pɔn 	上聲42 	榜, 綁		2
132 	pɔn 	陰去55 	半, 伴, 棒, 謗		4
133 	pən 	陰平33 	崩, 奔		2
134 	pən 	上聲42 	本		1
135 	pin 	陰平33 	賓, 檳, 兵, 彬, 冰		5
136 	pin 	上聲42 	秉, 丙, 柄, 餅, 稟		5
137 	pin 	陰去55 	併, 並, 殯, 鬢		4
138 	pʰi 	陰平33 	批, 披		2
139 	pʰi 	上聲42 	鄙		1
140 	pʰi 	陰去55 	屁, 鼻		2
141 	pʰi 	入聲24 	避, 僻, 劈, 弼, 匹, 闢		6
142 	pʰu 	陰平33 	鋪		1
143 	pʰu 	上聲42 	埠, 譜, 甫, 浦, 普, 輔, 捕		7
144 	pʰu 	陰去55 	鋪		1
145 	pʰu 	入聲24 	撲, 朴, 樸, 卜, 訃, 瀑, 仆, 勃		8
146 	pʰɒ 	陰去55 	白, 怕		2
147 	pʰɒ 	入聲24 	帕, 拔, 拍, 鈸		4
148 	pʰiɒ 	入聲24 	劈		1
149 	pʰo 	陰平33 	坡		1
150 	pʰo 	上聲42 	頗		1
151 	pʰo 	陰去55 	薄		1
152 	pʰo 	入聲24 	潑		1
153 	pʰie 	上聲42 	秕		1
154 	pʰie 	入聲24 	別, 別, 撇		3
155 	pʰæ 	入聲24 	魄, 拍, 泊, 迫		4
156 	pʰəi 	陰平33 	坯, 胚		2
157 	pʰəi 	陰去55 	配, 沛, 佩		3
158 	pʰai 	陰去55 	派		1
159 	pʰaɯ 	陰平33 	拋		1
160 	pʰaɯ 	上聲42 	剖, 跑		2
161 	pʰaɯ 	陰去55 	雹, 泡, 炮		3
162 	pʰiaɯ 	陰平33 	飄		1
163 	pʰiaɯ 	上聲42 	漂		1
164 	pʰiaɯ 	陰去55 	漂, 票		2
165 	pʰiẽ 	陰平33 	偏, 編, 篇		3
166 	pʰiẽ 	陰去55 	遍, 片, 騙		3
167 	pʰan 	陰平33 	攀		1
168 	pʰan 	陰去55 	盼, 肨, 襻		3
169 	pʰɔn 	陰平33 	膀, 潘		2
170 	pʰɔn 	陰去55 	拚, 叛, 肨, 判		4
171 	pʰən 	陰平33 	烹		1
172 	pʰən 	上聲42 	捧		1
173 	pʰən 	陰去55 	噴		1
174 	pʰin 	陰平33 	姘, 拼		2
175 	pʰin 	上聲42 	品		1
176 	pʰin 	陰去55 	聘		1
177 	bi 	陽平12 	疲, 脾, 枇, 琵, 皮		5
178 	bi 	陽去21 	被, 篦		2
179 	bu 	陽平12 	脯, 蒲, 菩		3
180 	bu 	陽去21 	簿, 部, 步		3
181 	bɒ 	陽平12 	爬, 杷, 耙, 扒, 琶, 鈀		6
182 	bo 	陽平12 	婆		1
183 	bo 	陽去21 	薄		1
184 	bəi 	陽平12 	裴, 賠, 陪, 培		4
185 	bəi 	陽去21 	被, 倍, 焙, 背		4
186 	bai 	陽平12 	牌, 排		2
187 	bai 	陽去21 	敗, 稗		2
188 	baɯ 	陽平12 	袍, 浮		2
189 	baɯ 	陽去21 	抱, 暴, 菢, 刨		4
190 	biaɯ 	陽平12 	嫖, 瓢		2
191 	biẽ 	陽平12 	彭, 便		2
192 	biẽ 	陽去21 	辮, 便, 傍		3
193 	ban 	陽去21 	辦, 瓣		2
194 	bian 	陽平12 	平, 坪		2
195 	bian 	陽去21 	病		1
196 	bɔn 	陽平12 	龐, 旁, 螃, 盤		4
197 	bɔn 	陽去21 	蚌, 絆, 拌		3
198 	bən 	陽平12 	膨, 蓬, 朋, 盆, 棚, 彭, 蹦		7
199 	bən 	陽去21 	笨		1
200 	bin 	陽平12 	平, 坪, 屏, 評, 憑, 頻, 貧, 瓶, 萍		9
201 	bin 	陽去21 	病		1
202 	mi 	陽平12 	靡		1
203 	mi 	上聲42 	米		1
204 	mi 	陽去21 	謎		1
205 	mi 	入聲24 	蜜, 密, 覓		3
206 	mɒ 	陰平33 	媽		1
207 	mɒ 	陽平12 	麻, 蟆		2
208 	mɒ 	上聲42 	馬, 碼		2
209 	mɒ 	陽去21 	罵		1
210 	mɒ 	入聲24 	抹		1
211 	mo 	陰平33 	摸		1
212 	mo 	陽平12 	磨, 饃, 模, 魔, 摹		5
213 	mo 	上聲42 	麼		1
214 	mo 	陰去55 	暮, 慕, 募, 寞		4
215 	mo 	陽去21 	墓, 磨		2
216 	mo 	入聲24 	木, 膜, 幕, 莫, 穆, 目, 牧, 沫, 末		9
217 	mie 	入聲24 	滅, 篾, 搣		3
218 	mæ 	入聲24 	麥, 脈, 默, 墨, 沒		5
219 	məi 	陽平12 	謎, 媒, 枚, 糜, 彌, 煤, 眉, 楣, 梅, 迷		10
220 	məi 	上聲42 	每, 美		2
221 	məi 	陰去55 	媚, 昧, 寐		3
222 	məi 	陽去21 	妹		1
223 	mai 	陽平12 	明, 埋		2
224 	mai 	上聲42 	買, 賣		2
225 	mai 	入聲24 	麥		1
226 	maɯ 	陰平33 	貓		1
227 	maɯ 	陽平12 	茅, 錨, 矛, 毛		4
228 	maɯ 	上聲42 	卯		1
229 	maɯ 	陰去55 	冒, 貌		2
230 	maɯ 	陽去21 	帽, 冒		2
231 	miaɯ 	陽平12 	描, 苗		2
232 	miaɯ 	上聲42 	杳, 藐, 渺, 秒, 牡, 牡		6
233 	miaɯ 	陰去55 	謬, 妙		2
234 	miaɯ 	陽去21 	廟		1
235 	məɯ 	陽平12 	謀		1
236 	məɯ 	上聲42 	某, 牡, 畝		3
237 	məɯ 	陰去55 	茂, 貿		2
238 	miẽ 	陽平12 	綿, 棉, 眠		3
239 	miẽ 	上聲42 	勉, 免, 娩, 緬		4
240 	miẽ 	陽去21 	孟, 面, 麵		3
241 	man 	陽平12 	蠻		1
242 	man 	上聲42 	滿		1
243 	man 	陰去55 	蔓, 幔, 邁, 漫		4
244 	man 	陽去21 	慢		1
245 	mian 	陽平12 	名, 明		2
246 	mian 	陽去21 	命		1
247 	mɔn 	陽平12 	盲, 瞞, 忙, 饅, 虻, 芒, 茫		7
248 	mɔn 	上聲42 	滿		1
249 	mən 	陽平12 	們, 門, 蒙		3
250 	mən 	上聲42 	懵, 蟒, 莽, 猛		4
251 	mən 	陰去55 	孟, 悶, 燜		3
252 	mən 	陽去21 	夢		1
253 	min 	陽平12 	名, 銘, 萌, 民, 鳴, 明, 盟		7
254 	min 	上聲42 	敏, 皿, 抿		3
255 	min 	陰去55 	命		1
256 	ɸu 	陰平33 	膚, 夫, 敷		3
257 	ɸu 	陽平12 	扶, 芙, 符, 胡, 湖, 呼, 瓠, 俘, 乎, 狐, 鬍, 壺		12
258 	ɸu 	上聲42 	滸, 虎, 府, 腑, 斧, 撫, 腐, 釜		8
259 	ɸu 	陰去55 	阜, 斛, 婦, 附, 賦, 父, 負, 滬, 護, 戽, 富, 戶, 副		13
260 	ɸu 	陽去21 	付, 瓠, 傅, 互		4
261 	ɸu 	入聲24 	服, 覆, 忽, 福, 佛, 彿, 幅, 蝠, 腹, 伏, 復, 複		12
262 	ɸɒ 	陰平33 	花		1
263 	ɸɒ 	陽平12 	划, 華, 樺		3
264 	ɸɒ 	陰去55 	化, 劃, 罰		3
265 	ɸɒ 	陽去21 	話, 畫		2
266 	ɸɒ 	入聲24 	乏, 發, 法, 伐, 筏, 髮		6
267 	ɸəi 	陰平33 	揮, 妃, 麾, 恢, 非, 輝, 徽, 飛, 灰		9
268 	ɸəi 	上聲42 	悔, 賄, 毀, 匪		4
269 	ɸəi 	陰去55 	吠, 晦, 匯, 廢, 費, 核, 肺, 疿, 繪		9
270 	ɸəi 	陽去21 	匯, 會		2
271 	ɸai 	陽平12 	淮, 懷, 槐		3
272 	ɸai 	陽去21 	壞		1
273 	ɸəɯ 	上聲42 	否		1
274 	ɸan 	陰平33 	番, 翻		2
275 	ɸan 	陽平12 	藩, 凡, 煩, 繁, 還, 環, 帆		7
276 	ɸan 	上聲42 	反		1
277 	ɸan 	陰去55 	范, 患, 泛, 範, 販		5
278 	ɸan 	陽去21 	犯, 飯		2
279 	ɸɔn 	陽平12 	房		1
280 	ɸən 	陰平33 	婚, 葷, 瘋, 封, 分, 楓, 紛, 芬, 昏, 風, 豐, 峯, 蜂, 鋒		14
281 	ɸən 	陽平12 	焚, 馮, 餛, 魂, 豮, 逢, 墳, 橫, 縫		9
282 	ɸən 	上聲42 	渾, 混, 粉, 諷		4
283 	ɸən 	陰去55 	噴, 俸, 鳳, 奉, 憤, 奮, 糞		7
284 	ɸən 	陽去21 	份, 縫		2
285 	ti 	陰平33 	的, 低		2
286 	ti 	上聲42 	抵, 底		2
287 	ti 	陰去55 	帝, 的		2
288 	ti 	入聲24 	敵, 滴, 笛, 嫡, 狄		5
289 	tɒ 	上聲42 	噠, 打		2
290 	tɒ 	陰去55 	大		1
291 	tɒ 	入聲24 	答, 搭, 達		3
292 	tiɒ 	入聲24 	提, 滴		2
293 	to 	陰平33 	多		1
294 	to 	上聲42 	朶, 躱		2
295 	to 	陰去55 	刴, 惰		2
296 	to 	入聲24 	奪		1
297 	tie 	陰平33 	爹		1
298 	tie 	陰去55 	鬥		1
299 	tæ 	入聲24 	德, 得		2
300 	təi 	陰平33 	堆		1
301 	təi 	上聲42 	躉		1
302 	təi 	陰去55 	對, 碓, 隊, 兌		4
303 	tai 	陰平33 	獃		1
304 	tai 	陰去55 	怠, 貸, 戴, 代, 帶, 待		6
305 	taɯ 	陰平33 	叨, 刀		2
306 	taɯ 	上聲42 	禱, 倒, 島		3
307 	taɯ 	陰去55 	導, 道, 倒, 稻, 盜, 到		6
308 	tiaɯ 	陰平33 	貂, 雕, 刁		3
309 	tiaɯ 	上聲42 	鳥, 屌		2
310 	tiaɯ 	陰去55 	釣, 掉, 弔, 調		4
311 	təɯ 	陰平33 	逗, 都, 兜		3
312 	təɯ 	上聲42 	斗, 堵, 犢, 肚, 抖, 陡, 賭		7
313 	təɯ 	陰去55 	妬, 鍍, 渡, 度, 杜, 鬥		6
314 	təɯ 	入聲24 	牘, 毒, 獨, 督, 讀		5
315 	tiəɯ 	陰平33 	丟		1
316 	tiẽ 	陰平33 	掂, 顛		2
317 	tiẽ 	上聲42 	典, 點		2
318 	tiẽ 	陰去55 	凳, 店, 電, 殿, 奠		5
319 	tan 	陰平33 	耽, 擔, 單, 丹		4
320 	tan 	上聲42 	膽, 撣		2
321 	tan 	陰去55 	誕, 擔, 旦		3
322 	tian 	陰平33 	釘		1
323 	tian 	陰去55 	釘		1
324 	tɔn 	陰平33 	端, 當		2
325 	tɔn 	上聲42 	黨, 短, 擋		3
326 	tɔn 	陰去55 	鍛, 壋, 斷, 當		4
327 	tən 	陰平33 	登, 東, 燈, 飩, 冬		5
328 	tən 	上聲42 	懂, 等, 墩, 董		4
329 	tən 	陰去55 	敦, 瞪, 頓, 凍, 棟, 盾, 鄧, 凳		8
330 	tin 	陰平33 	疔, 釘, 丁		3
331 	tin 	上聲42 	鼎, 頂		2
332 	tin 	陰去55 	錠, 定, 釘		3
333 	tʰi 	陰平33 	梯		1
334 	tʰi 	上聲42 	體		1
335 	tʰi 	陰去55 	涕, 屉, 替, 剃, 隸		5
336 	tʰi 	入聲24 	踢, 剔		2
337 	tʰɒ 	陰平33 	他, 它		2
338 	tʰɒ 	陰去55 	遢		1
339 	tʰɒ 	入聲24 	塌, 榻, 塔, 踏		4
340 	tʰiɒ 	入聲24 	踢		1
341 	tʰo 	陰平33 	拖		1
342 	tʰo 	上聲42 	橢, 妥		2
343 	tʰo 	陰去55 	唾		1
344 	tʰo 	入聲24 	脫, 托, 託		3
345 	tʰie 	陰去55 	碟		1
346 	tʰie 	入聲24 	貼, 諜, 蝶, 牒, 鐵, 帖		6
347 	tʰæ 	入聲24 	特		1
348 	tʰəi 	陰平33 	推		1
349 	tʰəi 	上聲42 	腿		1
350 	tʰəi 	陰去55 	蛻, 退, 蟬		3
351 	tʰai 	陰平33 	胎, 苔		2
352 	tʰai 	陰去55 	態, 太, 泰		3
353 	tʰaɯ 	陰平33 	叨, 滔		2
354 	tʰaɯ 	上聲42 	討		1
355 	tʰaɯ 	陰去55 	套		1
356 	tʰiaɯ 	陰平33 	挑		1
357 	tʰiaɯ 	上聲42 	斢		1
358 	tʰiaɯ 	陰去55 	糶, 跳		2
359 	tʰəɯ 	陰平33 	偷		1
360 	tʰəɯ 	上聲42 	㪗, 土, 吐		3
361 	tʰəɯ 	陰去55 	兔, 透		2
362 	tʰəɯ 	入聲24 	禿, 突		2
363 	tʰiẽ 	陰平33 	天, 添		2
364 	tʰiẽ 	上聲42 	梯, 舔		2
365 	tʰan 	陰平33 	灘, 攤, 貪		3
366 	tʰan 	上聲42 	坦, 毯		2
367 	tʰan 	陰去55 	炭, 嘆, 探		3
368 	tʰian 	陰去55 	聽		1
369 	tʰɔn 	陰平33 	湯		1
370 	tʰɔn 	上聲42 	淌, 躺, 倘		3
371 	tʰɔn 	陰去55 	燙, 趟		2
372 	tʰən 	陰平33 	吞, 通		2
373 	tʰən 	上聲42 	桶, 捅, 統		3
374 	tʰən 	陰去55 	痛		1
375 	tʰin 	陰平33 	廳		1
376 	tʰin 	上聲42 	艇, 挺		2
377 	tʰin 	陰去55 	聽		1
378 	di 	陽平12 	題, 堤, 蹄, 啼, 提		5
379 	di 	陽去21 	弟, 地, 遞, 第		4
380 	diɒ 	陽平12 	提		1
381 	do 	陽平12 	駝, 它, 馱		3
382 	do 	陽去21 	, 舵		2
383 	dəi 	陽平12 	抬		1
384 	dəi 	陽去21 	袋		1
385 	dai 	陽平12 	臺, 苔		2
386 	dai 	陽去21 	大		1
387 	daɯ 	陽平12 	萄, 陶, 濤, 淘, 逃, 桃		6
388 	daɯ 	陽去21 	道		1
389 	diaɯ 	陽平12 	調, 條		2
390 	dəɯ 	陽平12 	塗, 途, 屠, 徒, 頭, 圖, 投		7
391 	dəɯ 	陽去21 	渡, 肚, 豆		3
392 	diẽ 	陽平12 	甜, 塡, 田		3
393 	diẽ 	陽去21 	佃, 簟, 墊		3
394 	dan 	陽平12 	譚, 潭, 談, 罈, 檀, 彈, 壇		7
395 	dan 	陽去21 	但, 淡, 蛋, 彈		4
396 	dɔn 	陽平12 	團, 堂, 棠, 糖, 塘, 糰, 螳, 唐		8
397 	dɔn 	陽去21 	氹, 蕩, 斷, 緞, 段, 椴		6
398 	dən 	陽平12 	豚, 澄, 桐, 瞳, 銅, 同, 童, 謄, 藤, 筒, 騰		11
399 	dən 	陽去21 	鈍, 動, 洞, 遁		4
400 	din 	陽平12 	亭, 蜓, 停, 庭, 廷		5
401 	din 	陽去21 	訂		1
402 	ni 	陽平12 	犁, 黎, 離, 籬, 驢, 璃, 梨		7
403 	ni 	上聲42 	理, 鯉, 裏, 禮, 你, 李, 里, 履, 旅		9
404 	ni 	陰去55 	例, 栗, 勵, 麗, 狸, 粒, 厲, 吏, 淚, 荔		10
405 	ni 	陽去21 	利, 痢		2
406 	ni 	入聲24 	笠, 立, 力, 曆, 歷, 率, 律		7
407 	nɒ 	陰平33 	拿, 拉		2
408 	nɒ 	上聲42 	哪		1
409 	nɒ 	入聲24 	納, 邋, 那, 蠟, 捺, 臘, 鑞, 辣		8
410 	no 	陰平33 	羅		1
411 	no 	陽平12 	挪, 羅, 螺, 腡, 騾, 鑼, 籮		7
412 	no 	上聲42 	卵, 暖, 裸		3
413 	no 	陰去55 	烙, 捋		2
414 	no 	陽去21 	糯		1
415 	no 	入聲24 	落, 洛, 賂, 絡, 摞, 樂		6
416 	nio 	入聲24 	掠, 略		2
417 	nie 	陰去55 	咧		1
418 	nie 	入聲24 	裂, 烈, 列, 劣, 獵		5
419 	næ 	入聲24 	勒, 肋		2
420 	nəi 	陽平12 	雷		1
421 	nəi 	上聲42 	累, 儡, 屢, 壘, 磊, 呂		6
422 	nəi 	陰去55 	濾, 慮, 類		3
423 	nəi 	陽去21 	累, 內		2
424 	nai 	陽平12 	來		1
425 	nai 	上聲42 	乃, 奶		2
426 	nai 	陰去55 	耐, 奈		2
427 	nai 	陽去21 	癩, 賴		2
428 	naɯ 	陽平12 	撈, 嘮, 澇, 勞, 牢		5
429 	naɯ 	上聲42 	腦, 老, 惱		3
430 	naɯ 	陽去21 	鬧, 癆		2
431 	niaɯ 	陽平12 	聊, 撩, 燎, 瞭, 療, 遼		6
432 	niaɯ 	上聲42 	了		1
433 	niaɯ 	陰去55 	料, 廖		2
434 	niaɯ 	陽去21 	料		1
435 	nəɯ 	陰平33 	摟		1
436 	nəɯ 	陽平12 	蘆, 盧, 爐, 奴, 樓, 廬		6
437 	nəɯ 	上聲42 	滷, 虜, 努, 魯, 櫓, 摟, 縷		7
438 	nəɯ 	陰去55 	怒, 陋		2
439 	nəɯ 	陽去21 	露, 漏, 路, 鷺		4
440 	nəɯ 	入聲24 	綠, 鹿, 六, 祿, 陸, 錄		6
441 	niəɯ 	陰平33 	溜		1
442 	niəɯ 	陽平12 	琉, 劉, 硫, 流, 留		5
443 	niəɯ 	上聲42 	榴, 柳		2
444 	niəɯ 	陰去55 	餾		1
445 	niẽ 	陽平12 	簾, 連, 聯, 廉, 鐮, 蓮, 憐		7
446 	niẽ 	上聲42 	殮, 臉		2
447 	niẽ 	陰去55 	戀, 楝, 鍊, 練		4
448 	niẽ 	陽去21 	斂		1
449 	nan 	陽平12 	男, 攔, 籃, 藍, 蘭, 難, 欄, 南		8
450 	nan 	上聲42 	纜, 懶, 攬, 覽, 欖		5
451 	nan 	陰去55 	難, 濫		2
452 	nan 	陽去21 	爛		1
453 	nian 	陽平12 	粱, 零, 糧, 量, 良, 涼, 梁		7
454 	nian 	上聲42 	輛, 兩, 嶺		3
455 	nian 	陰去55 	量, 諒		2
456 	nian 	陽去21 	亮		1
457 	nɔn 	陽平12 	廊, 郎, 囊, 狼, 螂, 曩, 鸞		7
458 	nɔn 	上聲42 	朗, 卵		2
459 	nɔn 	陰去55 	浪		1
460 	nɔn 	陽去21 	亂		1
461 	nən 	陰平33 	拎, 聾		2
462 	nən 	陽平12 	倫, 膿, 隆, 籠, 淪, 論, 農, 能, 輪, 崙, 龍, 濃		12
463 	nən 	上聲42 	壟, 攏, 儂, 冷, 壠		5
464 	nən 	陰去55 	弄, 論		2
465 	nən 	陽去21 	農, 嫩		2
466 	nin 	陰平33 	遴		1
467 	nin 	陽平12 	翎, 靈, 鈴, 零, 伶, 臨, 鄰, 鱗, 燐, 林, 菱, 淋, 陵, 凌		14
468 	nin 	上聲42 	領, 嶺, 檁		3
469 	nin 	陰去55 	吝, 賃, 令		3
470 	nin 	陽去21 	另		1
471 	ʦɿ 	陰平33 	滓, 姿, 資, 咨, 滋, 子		6
472 	ʦɿ 	上聲42 	紫, 姊, 梓, 子, 籽		5
473 	ʦɿ 	入聲24 	只		1
474 	ʦi 	上聲42 	擠		1
475 	ʦi 	陰去55 	祭, 劑, 際, 濟, 薺		5
476 	ʦi 	入聲24 	鯽, 藉, 集, 輯, 籍, 積, 跡, 脊, 疾, 績, 即		11
477 	ʦɒ 	陰平33 	渣, 蚤		2
478 	ʦɒ 	陰去55 	詐, 栅, 炸, 煠, 乍, 榨		6
479 	ʦɒ 	入聲24 	軋, 眨, 紮, 啄, 摘		5
480 	ʦiɒ 	上聲42 	姐		1
481 	ʦiɒ 	陰去55 	藉, 借		2
482 	ʦo 	上聲42 	佐, 左		2
483 	ʦo 	入聲24 	桌, 作, 撮, 昨, 琢, 捉, 卓		7
484 	ʦio 	入聲24 	爵		1
485 	ʦie 	上聲42 	姐		1
486 	ʦie 	入聲24 	絕, 接, 節		3
487 	ʦæ 	入聲24 	則, 側, 賊, 窄, 責		5
488 	ʦəi 	上聲42 	嘴		1
489 	ʦəi 	陰去55 	醉, 最		2
490 	ʦəi 	入聲24 	卒		1
491 	ʦai 	陰平33 	栽, 齋, 災		3
492 	ʦai 	上聲42 	宰, 載, 崽		3
493 	ʦai 	陰去55 	載, 再, 債		3
494 	ʦaɯ 	陰平33 	䐬, 糟, 遭		3
