"ID"	"繁体"	"简体"	"拼音"	"注释"	""	"调值"	""
"1614"	"以"	"以"	"ĩ阴上"	""	""	""	""
"1615"	"異"	"异"	"i去声"	""	""	""	""
"1616"	"機"	"机"	"kui阴平"	"白"	""	""	""
"1617"	"機"	"机"	"ki阴平"	"文"	""	""	""
"1618"	"鉿"	"铪"	"kap阴入"	""	""	""	""
"1619"	"譏"	"讥"	"ki阴平"	""	""	""	""
"1620"	"饑"	"饥"	"ki阴平"	""	""	""	""
"1621"	"幾"	"几"	"ki阴上"	"文"	""	""	""
"1622"	"幾"	"几"	"kui阴上"	"白"	""	""	""
"1623"	"幾"	"几"	"kua阴上"	"又"	""	""	""
"1624"	"既"	"既"	"ki去声"	""	""	""	""
"1625"	"豈"	"岂"	"kʰi阴上"	""	""	""	""
"1626"	"氣"	"气"	"kʰui去声"	"白"	""	""	""
"1627"	"氣"	"气"	"kʰi去声"	"文"	""	""	""
"1628"	"汽"	"汽"	"kʰi去声"	""	""	""	""
"1630"	"沂"	"沂"	"gi阳平"	""	""	""	""
"1631"	"毅"	"毅"	"ŋi去声"	""	""	""	""
"1632"	"希"	"希"	"hi阴平"	""	""	""	""
"1633"	"稀"	"稀"	"hi阴平"	""	""	""	""
"1634"	"依"	"依"	"i阴平"	""	""	""	""
"1635"	"衣"	"衣"	"i阴平"	"文"	""	""	""
"1636"	"衣"	"衣"	"ui阴平"	"白"	""	""	""
"1637"	"累"	"累"	"lui阴上"	""	""	""	""
"1638"	"累"	"累"	"lui去声"	""	""	""	""
"1639"	"嘴"	"嘴"	"tsʰui去声"	""	""	""	""
"1640"	"髓"	"髓"	"sue阴上"	"白"	""	""	""
"1641"	"髓"	"髓"	"sui阴上"	"文"	""	""	""
"1642"	"隨"	"随"	"sui阳平"	""	""	""	""
"1643"	"揣"	"揣"	"tsʰui阴上"	""	""	""	""
"1644"	"吹"	"吹"	"tsʰue阴平"	""	""	""	""
"1645"	"吹"	"吹"	"tsʰe阴平"	"风筝口语"	""	""	""
"1646"	"炊"	"炊"	"tsʰue阴平"	""	""	""	""
"1647"	"垂"	"垂"	"sue阳平"	"白"	""	""	""
"1648"	"垂"	"垂"	"sui阳平"	"文"	""	""	""
"1649"	"睡"	"睡"	"sui阳上"	""	""	""	""
"1650"	"瑞"	"瑞"	"sui去声"	""	""	""	""
"1651"	"蕊"	"蕊"	"lui阴上"	""	""	""	""
"1652"	"規"	"规"	"kui阴平"	""	""	""	""
"1653"	"詭"	"诡"	"kui阴上"	""	""	""	""
"1654"	"虧"	"亏"	"kʰui阴平"	""	""	""	""
"1655"	"窺"	"窥"	"kʰui阴平"	""	""	""	""
"1656"	"跪"	"跪"	"kui阳上"	""	""	""	""
"1657"	"危"	"危"	"ŋui阳平"	""	""	""	""
"1658"	"危"	"危"	"mui阳平"	"又"	""	""	""
"1659"	"偽"	"伪"	"ŋui阳上"	""	""	""	""
"1660"	"麾"	"麾"	"hui阴平"	""	""	""	""
"1661"	"毁"	"毁"	"hui阴上"	""	""	""	""
"1662"	"委"	"委"	"ui阴上"	""	""	""	""
"1663"	"喂"	"喂"	"ue去声"	""	""	""	""
"1664"	"為"	"为"	"ui阳平"	""	""	""	""
"1665"	"為"	"为"	"ui去声"	""	""	""	""
"1668"	"壘"	"垒"	"lui阴上"	""	""	""	""
"1669"	"類"	"类"	"lui去声"	""	""	""	""
"1670"	"淚"	"泪"	"lui阳上"	""	""	""	""
"1671"	"醉"	"醉"	"tsui去声"	""	""	""	""
"1672"	"翠"	"翠"	"tsʰui去声"	""	""	""	""
"1673"	"悴"	"悴"	"tsui去声"	""	""	""	""
"1674"	"綏"	"绥"	"sui阴平"	""	""	""	""
"1675"	"雖"	"虽"	"sui阴平"	""	""	""	""
"1676"	"粹"	"粹"	"tsʰui去声"	""	""	""	""
"1677"	"遂"	"遂"	"sui去声"	""	""	""	""
"1678"	"隧"	"隧"	"sui阳上"	""	""	""	""
"1679"	"穗"	"穗"	"sui去声"	""	""	""	""
"1680"	"追"	"追"	"tui阴平"	""	""	""	""
"1681"	"槌"	"槌"	"tʰui阳平"	""	""	""	""
"1682"	"錘"	"锤"	"tui阳平"	""	""	""	""
"1683"	"錘"	"锤"	"tʰui阳平"	""	""	""	""
"1684"	"墜"	"坠"	"tui去声"	""	""	""	""
"1685"	"衰"	"衰"	"sue阴平"	"白"	""	""	""
"1686"	"衰"	"衰"	"sui阴平"	"文"	""	""	""
"1687"	"摔"	"摔"	"suk阴入"	"替"	""	""	""
"1688"	"摔"	"摔"	"siak阴入"	"替"	""	""	""
"1689"	"摔"	"摔"	"sek阴入"	"替"	""	""	""
"1690"	"摔"	"摔"	"siaŋ去声"	"替"	""	""	""
"1691"	"帥"	"帅"	"sue去声"	"白"	""	""	""
"1692"	"帥"	"帅"	"sui去声"	"文"	""	""	""
"1693"	"率"	"率"	"suk阴入"	""	""	""	""
"1694"	"錐"	"锥"	"tsui阴平"	""	""	""	""
"1695"	"水"	"水"	"tsui阴上"	"白"	""	""	""
"1696"	"水"	"水"	"sui阴上"	"文"	""	""	""
"1697"	"誰"	"谁"	"sui阳平"	""	""	""	""
"1698"	"龜"	"龟"	"ku阴平"	"白"	""	""	""
"1699"	"龜"	"龟"	"kiu阴平"	"文"	""	""	""
"1700"	"龜"	"龟"	"kʰiu阴平"	"文"	""	""	""
"1701"	"軌"	"轨"	"kui阴上"	""	""	""	""
"1702"	"癸"	"癸"	"kui阴上"	""	""	""	""
"1703"	"晷"	"晷"	"kui阴上"	""	""	""	""
"1704"	"愧"	"愧"	"kʰui去声"	""	""	""	""
"1705"	"季"	"季"	"kʰui去声"	"白"	""	""	""
"1706"	"季"	"季"	"ki去声"	"文"	""	""	""
"1707"	"葵"	"葵"	"kue阳平"	"白"	""	""	""
"1708"	"葵"	"葵"	"kʰui阳平"	"文"	""	""	""
"1709"	"逵"	"逵"	"kʰui阳平"	""	""	""	""
"1710"	"夔"	"夔"	"kʰui阳平"	""	""	""	""
"1711"	"揆"	"揆"	"kʰui阳平"	""	""	""	""
"1712"	"櫃"	"柜"	"kui去声"	""	""	""	""
"1713"	"帷"	"帷"	"ui阳平"	""	""	""	""
"1714"	"位"	"位"	"ui去声"	""	""	""	""
"1715"	"維"	"维"	"dzui阳平"	""	""	""	""
"1716"	"惟"	"惟"	"dzui阳平"	""	""	""	""
"1717"	"遺"	"遗"	"dzui阳平"	""	""	""	""
"1718"	"唯"	"唯"	"dzui阳平"	""	""	""	""
"1719"	"飛"	"飞"	"pue阴平"	"白"	""	""	""
"1720"	"飛"	"飞"	"hui阴平"	"文"	""	""	""
"1721"	"非"	"非"	"hui阴平"	""	""	""	""
"1722"	"匪"	"匪"	"huĩ阴上"	""	""	""	""
"1723"	"沸"	"沸"	"pui去声"	"白"	""	""	""
"1724"	"沸"	"沸"	"hui去声"	"文"	""	""	""
"1725"	"痱"	"痱"	"mui去声"	""	""	""	""
"1726"	"妃"	"妃"	"hui阴平"	""	""	""	""
"1727"	"菲"	"菲"	"hui阴平"	""	""	""	""
"1728"	"費"	"费"	"pi去声"	"白"	"白,姓氏音。"	""	""
"1729"	"費"	"费"	"hui去声"	"文"	""	""	""
"1730"	"肥"	"肥"	"pui阳平"	"白"	""	""	""
"1731"	"肥"	"肥"	"hui阳平"	"文"	""	""	""
"1732"	"薇"	"薇"	"mui阳平"	""	""	""	""
"1733"	"微"	"微"	"mui阳平"	""	""	""	""
"1734"	"微"	"微"	"mi阳平"	""	""	""	""
"1735"	"微"	"微"	"bi阳平"	""	""	""	""
"1736"	"尾"	"尾"	"bue阴上"	"白"	""	""	""
"1737"	"未"	"未"	"bue去声"	"白"	""	""	""
"1738"	"未"	"未"	"bi去声"	"文"	""	""	""
"1739"	"味"	"味"	"bi去声"	""	""	""	""
"1740"	"歸"	"归"	"kui阴平"	""	""	""	""
"1741"	"鬼"	"鬼"	"kui阴上"	""	""	""	""
"1742"	"貴"	"贵"	"kui去声"	""	""	""	""
"1743"	"巍"	"巍"	"ŋui阳平"	""	""	""	""
"1744"	"魏"	"魏"	"ŋui去声"	""	""	""	""
"1745"	"揮"	"挥"	"hui阴平"	""	""	""	""
"1746"	"輝"	"辉"	"hui阴平"	""	""	""	""
"1747"	"徽"	"徽"	"hui阴平"	""	""	""	""
"1748"	"諱"	"讳"	"hui去声"	""	""	""	""
"1749"	"卉"	"卉"	"hui阴上"	""	""	""	""
"1750"	"威"	"威"	"ui阴平"	""	""	""	""
"1751"	"畏"	"畏"	"ui去声"	""	""	""	""
"1752"	"慰"	"慰"	"ue去声"	"白"	""	""	""
"1753"	"慰"	"慰"	"ui去声"	"文"	""	""	""
"1754"	"違"	"违"	"ui阳平"	""	""	""	""
"1755"	"圍"	"围"	"ui阳平"	""	""	""	""
"1756"	"葦"	"苇"	"ui阴上"	""	""	""	""
"1757"	"偉"	"伟"	"ui阴上"	""	""	""	""
"1758"	"緯"	"纬"	"hui去声"	"白"	""	""	""
"1759"	"緯"	"纬"	"ui阴上"	"俗"	""	""	""
"1760"	"胃"	"胃"	"ui去声"	""	""	""	""
"1761"	"謂"	"谓"	"ui去声"	""	""	""	""
"1762"	"謂"	"谓"	"ui阳上"	""	""	""	""
"1763"	"猬"	"猬"	"ui去声"	""	""	""	""
"1766"	"褒"	"褒"	"pau阴平"	""	""	""	""
"1767"	"保"	"保"	"po阴上"	"白"	""	""	""
"1768"	"保"	"保"	"pau阴上"	"文"	""	""	""
"1769"	"堡"	"堡"	"pau阴上"	""	""	""	""
"1770"	"寶"	"宝"	"po阴上"	"白"	""	""	""
"1771"	"寶"	"宝"	"pau阴上"	"文"	""	""	""
"1772"	"報"	"报"	"po去声"	"白"	""	""	""
"1773"	"報"	"报"	"pau去声"	"文"	""	""	""
"1774"	"袍"	"袍"	"pʰau阳平"	""	""	""	""
"1775"	"抱"	"抱"	"po阳上"	"白"	""	""	""
"1776"	"抱"	"抱"	"pau阳上"	"文"	""	""	""
"1777"	"暴"	"暴"	"pau阳上"	""	""	""	""
"1778"	"暴"	"暴"	"pʰak阳入"	""	""	""	""
"1779"	"毛"	"毛"	"mo阳平"	"白"	""	""	""
"1780"	"毛"	"毛"	"mau阳平"	"文"	""	""	""
"1781"	"冒"	"冒"	"mau阳上"	""	""	""	""
"1782"	"冒"	"冒"	"mok阳入"	"冒顿"	""	""	""
"1783"	"帽"	"帽"	"bo去声"	""	""	""	""
"1784"	"刀"	"刀"	"to阴平"	"白"	""	""	""
"1785"	"刀"	"刀"	"tau阴平"	"文"	""	""	""
"1786"	"叨"	"叨"	"tʰau阴平"	""	""	""	""
"1787"	"叨"	"叨"	"tau阴平"	""	""	""	""
"1788"	"倒"	"倒"	"to阴上"	"白"	""	""	""
"1789"	"倒"	"倒"	"to去声"	"白"	""	""	""
"1790"	"倒"	"倒"	"tau阴上"	"文"	""	""	""
"1791"	"倒"	"倒"	"tau去声"	"文"	""	""	""
"1792"	"島"	"岛"	"tau阴上"	""	""	""	""
"1793"	"禱"	"祷"	"tau阴上"	""	""	""	""
"1794"	"到"	"到"	"tau去声"	""	""	""	""
"1795"	"到"	"到"	"kau去声"	"训"	""	""	""
"1800"	"掏"	"掏"	"tʰau阴平"	""	""	""	""
"1801"	"掏"	"掏"	"tʰau阳平"	""	""	""	""
"1802"	"滔"	"滔"	"tʰau阴平"	""	""	""	""
"1803"	"討"	"讨"	"tʰo阴上"	"白"	""	""	""
"1804"	"討"	"讨"	"tʰau阴上"	"文"	""	""	""
"1805"	"套"	"套"	"tʰau去声"	""	""	""	""
"1806"	"桃"	"桃"	"to阳平"	"白"	""	""	""
"1807"	"桃"	"桃"	"tʰo阳平"	"白"	""	""	""
"1808"	"桃"	"桃"	"tʰau阳平"	"文"	""	""	""
"1809"	"逃"	"逃"	"to阳平"	""	""	""	""
"1810"	"陶"	"陶"	"tʰau阳平"	""	""	""	""
"1811"	"陶"	"陶"	"iau阳平"	""	""	""	""
"1812"	"萄"	"萄"	"tʰo阳平"	""	""	""	""
"1813"	"濤"	"涛"	"tʰiu阳平"	"白"	""	""	""
"1814"	"濤"	"涛"	"tʰau阳平"	"文"	""	""	""
"1815"	"稻"	"稻"	"tiu阳上"	"白"	""	""	""
"1816"	"稻"	"稻"	"tau阳上"	"文"	""	""	""
"1817"	"道"	"道"	"tau阳上"	"文"	""	""	""
"1818"	"道"	"道"	"to阳上"	"白"	""	""	""
"1819"	"導"	"导"	"tau阳上"	""	""	""	""
"1820"	"盗"	"盗"	"tau阳上"	""	""	""	""
"1821"	"腦"	"脑"	"nau阴上"	"文"	""	""	""
"1822"	"腦"	"脑"	"lo阴上"	"白"	""	""	""
"1823"	"惱"	"恼"	"nau阴上"	"文"	""	""	""
"1824"	"惱"	"恼"	"lo阴上"	"白"	""	""	""
"1825"	"勞"	"劳"	"lau阳平"	"文"	""	""	""
"1826"	"勞"	"劳"	"lo阳平"	"白"	""	""	""
"1827"	"撈"	"捞"	"lau阳平"	"文"	""	""	""
"1828"	"撈"	"捞"	"lio阳平"	"俗"	""	""	""
"1829"	"撈"	"捞"	"liau阳平"	"俗"	""	""	""
"1830"	"嘮"	"唠"	"lau阳平"	""	""	""	""
"1831"	"牢"	"牢"	"lau阳平"	"文"	""	""	""
"1832"	"牢"	"牢"	"lo阳平"	"白"	""	""	""
"1833"	"牢"	"牢"	"tiau阳平"	"俗"	""	""	""
"1834"	"老"	"老"	"lau阳上"	"白"	""	""	""
"1835"	"老"	"老"	"lau阴上"	"文"	""	""	""
"1836"	"遭"	"遭"	"tsau阴平"	""	""	""	""
"1837"	"糟"	"糟"	"tsau阴平"	""	""	""	""
"1838"	"糟"	"糟"	"tso阴平"	""	""	""	""
"1839"	"早"	"早"	"tsau阴平"	"文"	""	""	""
"1840"	"早"	"早"	"tsa阴平"	"白"	""	""	""
"1841"	"棗"	"枣"	"tsau阴上"	"文"	""	""	""
"1842"	"棗"	"枣"	"tso阴上"	"白"	""	""	""
"1843"	"蚤"	"蚤"	"tsau阴上"	""	""	""	""
"1844"	"澡"	"澡"	"tsau阴上"	""	""	""	""
"1845"	"躁"	"躁"	"tsau去声"	""	""	""	""
"1846"	"灶"	"灶"	"tsau去声"	""	""	""	""
"1847"	"操"	"操"	"tsʰau阴平"	""	""	""	""
"1848"	"操"	"操"	"tsʰau去声"	""	""	""	""
"1849"	"造"	"造"	"tsau阳上"	"文"	""	""	""
"1850"	"造"	"造"	"tso阳上"	"白"	""	""	""
"1851"	"草"	"草"	"tsʰau阴上"	"文"	""	""	""
"1852"	"草"	"草"	"tsʰo阴上"	"白"	""	""	""
"1853"	"曹"	"曹"	"tsʰau阳平"	""	""	""	""
"1854"	"皂"	"皂"	"tsau阳上"	""	""	""	""
"1857"	"騷"	"骚"	"sau阴平"	""	""	""	""
"1858"	"臊"	"臊"	"tsʰo阴平"	"白"	""	""	""
"1859"	"臊"	"臊"	"sau阴平"	"文"	""	""	""
"1860"	"掃"	"扫"	"sau去声"	""	""	""	""
"1861"	"嫂"	"嫂"	"sau阴上"	"文"	""	""	""
"1862"	"嫂"	"嫂"	"so阴上"	"白"	""	""	""
"1864"	"高"	"高"	"kau阴平"	"文"	""	""	""
"1865"	"高"	"高"	"ko阴平"	"白"	""	""	""
"1866"	"膏"	"膏"	"kau阴平"	"文"	""	""	""
"1867"	"膏"	"膏"	"ko阴平"	"白"	""	""	""
"1868"	"羔"	"羔"	"kau阴平"	"文"	""	""	""
"1869"	"羔"	"羔"	"ko阴平"	"白"	""	""	""
"1870"	"糕"	"糕"	"kau阴平"	"文"	""	""	""
"1871"	"糕"	"糕"	"ko阴平"	"白"	""	""	""
"1872"	"稿"	"稿"	"kau阴上"	"文"	""	""	""
"1873"	"稿"	"稿"	"ko阴上"	"白"	""	""	""
"1874"	"告"	"告"	"kau去声"	"文"	""	""	""
"1875"	"告"	"告"	"ko去声"	"白"	""	""	""
"1876"	"考"	"考"	"kʰau阴上"	""	""	""	""
"1877"	"烤"	"烤"	"kʰau阴上"	""	""	""	""
"1878"	"靠"	"靠"	"kʰau去声"	"文"	""	""	""
"1879"	"靠"	"靠"	"kʰo去声"	"白"	""	""	""
"1880"	"犒"	"犒"	"kʰau去声"	"文"	""	""	""
"1881"	"犒"	"犒"	"kʰo去声"	"白"	""	""	""
"1882"	"熬"	"熬"	"ŋau阳平"	"文"	""	""	""
"1883"	"熬"	"熬"	"hau阳平"	"白"	""	""	""
"1884"	"傲"	"傲"	"ŋau阳上"	""	""	""	""
"1885"	"蒿"	"蒿"	"o阴平"	"俗"	""	""	""
"1886"	"蒿"	"蒿"	"hau阴平"	"文"	""	""	""
"1887"	"薅"	"薅"	"kʰau阴平"	"白"	""	""	""
"1888"	"薅"	"薅"	"hau阴平"	"文"	""	""	""
"1889"	"好"	"好"	"hau阴上"	"文"	""	""	""
"1890"	"好"	"好"	"ho阴上"	"白"	""	""	""
"1893"	"耗"	"耗"	"hau去声"	"文"	""	""	""
"1894"	"耗"	"耗"	"ho去声"	"白"	""	""	""
"1895"	"豪"	"豪"	"hau阳平"	""	""	""	""
"1896"	"毫"	"毫"	"hau阳平"	""	""	""	""
"1897"	"號"	"号"	"hau阴平"	"文"	""	""	""
"1898"	"號"	"号"	"ho去声"	"白"	""	""	""
"1899"	"浩"	"浩"	"hau阳上"	""	""	""	""
"1902"	"爊"	"爊"	"ŋau阳平"	""	""	""	""
"1903"	"襖"	"袄"	"au阴上"	"文"	""	""	""
"1904"	"襖"	"袄"	"o阴上"	"白"	""	""	""
"1905"	"懊"	"懊"	"au去声"	"文"	""	""	""
"1906"	"懊"	"懊"	"o去声"	"白"	""	""	""
"1907"	"奥"	"奥"	"au去声"	"文"	""	""	""
"1908"	"奥"	"奥"	"o去声"	"白"	""	""	""
"1911"	"包"	"包"	"pau阴平"	""	""	""	""
"1912"	"胞"	"胞"	"pau阴平"	""	""	""	""
"1913"	"飽"	"饱"	"pau阴上"	"文"	""	""	""
"1914"	"飽"	"饱"	"pa阴上"	"白"	""	""	""
"1915"	"豹"	"豹"	"pau去声"	"文"	""	""	""
"1916"	"豹"	"豹"	"pa去声"	"白"	""	""	""
"1917"	"爆"	"爆"	"pau阳上"	""	""	""	""
"1918"	"爆"	"爆"	"pʰok阴入"	""	""	""	""
"1919"	"泡"	"泡"	"pʰau去声"	"文"	""	""	""
"1920"	"泡"	"泡"	"pʰau阴平"	"文"	""	""	""
"1921"	"泡"	"泡"	"pʰa阳上"	"白"	""	""	""
"1922"	"抛"	"抛"	"pʰau阴平"	"文"	""	""	""
"1923"	"抛"	"抛"	"pʰa阴平"	"白"	""	""	""
"1924"	"炮"	"炮"	"pʰau去声"	""	""	""	""
"1925"	"跑"	"跑"	"pʰau阴上"	""	""	""	""
"1926"	"鮑"	"鲍"	"pau阳上"	""	""	""	""
"1927"	"刨"	"刨"	"pau阴平"	""	""	""	""
"1928"	"茅"	"茅"	"mau阳平"	""	""	""	""
"1929"	"貓"	"猫"	"ŋiau阴平"	"文"	""	""	""
"1930"	"貓"	"猫"	"mau阴平"	"文"	""	""	""
"1931"	"貓"	"猫"	"ba阴平"	"白"	""	""	""
"1932"	"卯"	"卯"	"bau阴上"	""	""	""	""
"1933"	"貌"	"貌"	"mau阳上"	""	""	""	""
"1934"	"鐃"	"铙"	"nau阴平"	""	""	""	""
"1935"	"撓"	"挠"	"ŋiau阴平"	"俗"	""	""	""
"1936"	"撓"	"挠"	"nau阴平"	"文"	""	""	""
"1937"	"撓"	"挠"	"la阳上"	"白"	""	""	""
"1938"	"鬧"	"闹"	"lau去声"	""	""	""	""
"1939"	"鬧"	"闹"	"nau阳上"	""	""	""	""
"1940"	"鬧"	"闹"	"nau去声"	""	""	""	""
"1941"	"罩"	"罩"	"tsau去声"	"文"	""	""	""
"1942"	"罩"	"罩"	"tã去声"	"白"	""	""	""
"1943"	"抓"	"抓"	"tsau阴上"	""	""	""	""
"1944"	"抓"	"抓"	"tsiau阴上"	""	""	""	""
"1945"	"爪"	"爪"	"dziau阴上"	""	""	""	""
"1946"	"找"	"找"	"tsau阳上"	"文"	""	""	""
"1947"	"找"	"找"	"tau阴上"	"俗"	""	""	""
"1948"	"笊"	"笊"	"tsau阴上"	""	""	""	""
"1949"	"抄"	"抄"	"tsʰau阴平"	""	""	""	""
"1950"	"鈔"	"钞"	"tsʰau阴平"	""	""	""	""
"1951"	"炒"	"炒"	"tsʰa阴上"	"白"	""	""	""
"1952"	"炒"	"炒"	"tsʰau阴上"	"文"	""	""	""
"1953"	"吵"	"吵"	"tsʰau阴平"	""	""	""	""
"1954"	"巢"	"巢"	"tsʰau阳平"	""	""	""	""
"1955"	"梢"	"梢"	"sau阴平"	""	""	""	""
"1956"	"梢"	"梢"	"siau阴平"	"又"	""	""	""
"1957"	"捎"	"捎"	"sau阴平"	""	""	""	""
"1958"	"捎"	"捎"	"siau阴平"	"又"	""	""	""
"1959"	"稍"	"稍"	"siau阴上"	""	""	""	""
"1960"	"稍"	"稍"	"siau阴平"	"又"	""	""	""
"1961"	"潲"	"潲"	"sau去声"	""	""	""	""
"1962"	"交"	"交"	"kau阴平"	""	""	""	""
"1963"	"郊"	"郊"	"kau阴平"	""	""	""	""
"1964"	"膠"	"胶"	"ka阴平"	""	""	""	""
"1965"	"教"	"教"	"ka去声"	"白"	""	""	""
"1966"	"教"	"教"	"kau去声"	"文"	""	""	""
"1967"	"絞"	"绞"	"ka阴上"	"白"	""	""	""
"1968"	"絞"	"绞"	"kau阴上"	"文"	""	""	""
"1969"	"狡"	"狡"	"kau阴上"	""	""	""	""
"1970"	"鉸"	"铰"	"ka阴平"	""	""	""	""
"1971"	"搞"	"搞"	"kau阴上"	"文"	""	""	""
"1972"	"搞"	"搞"	"kiau阴上"	"文"	""	""	""
"1973"	"攪"	"搅"	"ka阴上"	"白"	""	""	""
"1974"	"攪"	"搅"	"kiau阴上"	"文"	""	""	""
"1977"	"較"	"较"	"ka去声"	"白"	""	""	""
"1978"	"較"	"较"	"kau去声"	"文"	""	""	""
"1979"	"較"	"较"	"kaʔ阴入"	"文"	""	""	""
"1980"	"較"	"较"	"kʰaʔ阴入"	"文"	""	""	""
"1981"	"酵"	"酵"	"kã去声"	""	""	""	""
"1982"	"窖"	"窖"	"ka去声"	"白"	""	""	""
"1983"	"窖"	"窖"	"kiau去声"	"文"	""	""	""
"1984"	"校"	"校"	"ka去声"	"白"	""	""	""
"1985"	"校"	"校"	"hau阳上"	"文"	""	""	""
"1986"	"覺"	"觉"	"kak阴入"	""	""	""	""
"1987"	"敲"	"敲"	"kʰa去声"	"白"	""	""	""
"1988"	"敲"	"敲"	"kʰiau阴平"	"文"	""	""	""
"1989"	"巧"	"巧"	"kʰa阴上"	"白"	""	""	""
"1990"	"巧"	"巧"	"kʰiau阴上"	"文"	""	""	""
"1991"	"咬"	"咬"	"ka阳上"	""	""	""	""
"1992"	"咬"	"咬"	"ŋauʔ阴入"	"又"	""	""	""
"1993"	"孝"	"孝"	"ha去声"	"白"	""	""	""
"1994"	"孝"	"孝"	"hau去声"	"文"	""	""	""
"1995"	"肴"	"肴"	"iau阳平"	""	""	""	""
"1996"	"淆"	"淆"	"hiau阳平"	""	""	""	""
"1997"	"效"	"效"	"hau去声"	""	""	""	""
"2000"	"坳"	"坳"	"au阴平"	""	""	""	""
"2001"	"拗"	"拗"	"au阴上"	"文"	""	""	""
"2002"	"拗"	"拗"	"a阴上"	"白"	""	""	""
"2003"	"飈"	"飙"	"piau阴平"	""	""	""	""
"2004"	"標"	"标"	"pio阴平"	"白"	""	""	""
"2005"	"標"	"标"	"piau阴平"	"文"	""	""	""
"2006"	"標"	"标"	"pʰiau阴平"	"又"	""	""	""
"2007"	"表"	"表"	"pio阴上"	"白"	""	""	""
"2008"	"表"	"表"	"piau阴上"	"文"	""	""	""
"2009"	"錶"	"表"	"pio阴上"	"白"	""	""	""
"2010"	"錶"	"表"	"piau阴上"	"文"	""	""	""
"2011"	"錶"	"表"	"pio阴平"	"又"	""	""	""
"2015"	"飄"	"飘"	"pʰiau阴平"	""	""	""	""
"2016"	"漂"	"漂"	"pʰiau阴平"	"文"	""	""	""
"2017"	"漂"	"漂"	"pʰiau去声"	"文"	""	""	""
"2018"	"漂"	"漂"	"pʰio去声"	"白"	""	""	""
"2019"	"漂"	"漂"	"pʰiu去声"	"又"	""	""	""
"2020"	"票"	"票"	"pʰio去声"	"白"	""	""	""
"2021"	"票"	"票"	"pʰiau去声"	"文"	""	""	""
"2026"	"嫖"	"嫖"	"pʰiau阳平"	""	""	""	""
"2027"	"瓢"	"瓢"	"pʰiau阳平"	""	""	""	""
"2028"	"鰾"	"鳔"	"pio阳上"	""	""	""	""
"2029"	"鰾"	"鳔"	"piau阳上"	""	""	""	""
"2030"	"描"	"描"	"bio阳平"	"白"	""	""	""
"2031"	"描"	"描"	"miau阳平"	"文"	""	""	""
"2032"	"苗"	"苗"	"bio阳平"	"白"	""	""	""
"2033"	"苗"	"苗"	"miau阳平"	"文"	""	""	""
"2034"	"貓"	"猫"	"ŋiau阳平"	"文"	""	""	""
"2036"	"貓"	"猫"	"ba阳平"	"白"	""	""	""
"2037"	"藐"	"藐"	"mau阳上"	""	""	""	""
"2038"	"渺"	"渺"	"miau阴上"	""	""	""	""
"2039"	"秒"	"秒"	"miau阴上"	""	""	""	""
"2040"	"廟"	"庙"	"bio去声"	"白"	""	""	""
"2041"	"廟"	"庙"	"miau去声"	"文"	""	""	""
"2042"	"妙"	"妙"	"miau阳上"	""	""	""	""
"2043"	"燎"	"燎"	"liau阳平"	""	""	""	""
"2045"	"焦"	"焦"	"tsiau阴平"	""	""	""	""
"2046"	"椒"	"椒"	"tsio阴平"	""	""	""	""
"2047"	"剿"	"剿"	"tsiau阴上"	""	""	""	""
"2048"	"鍬"	"锹"	"tsʰiau阴平"	"文"	""	""	""
"2049"	"鍬"	"锹"	"tsʰiu阴平"	"又"	""	""	""
"2050"	"繰"	"缲"	"sau阴平"	""	""	""	""
"2051"	"悄"	"悄"	"tsʰiau阴上"	""	""	""	""
"2052"	"俏"	"俏"	"tsʰiau去声"	""	""	""	""
"2053"	"樵"	"樵"	"tsiau阴平"	""	""	""	""
"2054"	"瞧"	"瞧"	"tsʰiau阳平"	""	""	""	""
"2055"	"消"	"消"	"siau阴平"	""	""	""	""
"2056"	"宵"	"宵"	"siau阴平"	""	""	""	""
"2057"	"霄"	"霄"	"siau阴平"	"文"	""	""	""
"2058"	"霄"	"霄"	"sio阴平"	"白"	""	""	""
"2059"	"硝"	"硝"	"siau阴平"	""	""	""	""
"2060"	"銷"	"销"	"siau阴平"	""	""	""	""
"2061"	"小"	"小"	"siau阴上"	"文"	""	""	""
"2062"	"小"	"小"	"sio阴上"	"白"	""	""	""
"2063"	"笑"	"笑"	"tsʰio阴平"	"白"	""	""	""
"2064"	"笑"	"笑"	"siau阴平"	"文"	""	""	""
"2065"	"鞘"	"鞘"	"sau阴平"	""	""	""	""
"2066"	"鞘"	"鞘"	"siau阴平"	""	""	""	""
"2067"	"朝"	"朝"	"tsʰiau阳平"	""	""	""	""
"2068"	"朝"	"朝"	"tsiau阴平"	""	""	""	""
"2069"	"超"	"超"	"tʰiau阴平"	""	""	""	""
"2070"	"超"	"超"	"tʰiau阳平"	""	""	""	""
"2073"	"潮"	"潮"	"tio阳平"	"白"	""	""	""
"2074"	"潮"	"潮"	"tiau阳平"	"文"	""	""	""
"2075"	"趙"	"赵"	"tio阳上"	"白"	""	""	""
"2076"	"趙"	"赵"	"tsiau阳上"	"文"	""	""	""
"2077"	"兆"	"兆"	"tiau阳上"	"白"	""	""	""
"2078"	"兆"	"兆"	"tsiau阳上"	"文"	""	""	""
"2079"	"肇"	"肇"	"tiau阳上"	"白"	""	""	""
"2080"	"肇"	"肇"	"tsiau阳上"	"文"	""	""	""
