"繁體"	"简体"	"音標"	"注釋"	""	"1：˦˦"	"2：˧˩"	""	""	""	""	""	""	""
"媚"	"媚"	"meɪ6"	""	""	""	""	""	""	""	""	""	""	""
"寐"	"寐"	"meɪ6"	""	""	""	""	""	""	""	""	""	""	""
"地"	"地"	"deɪ6"	""	""	""	""	""	""	""	""	""	""	""
"尼"	"尼"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"呢"	"呢"	"neɪ0"	""	""	""	""	""	""	""	""	""	""	""
"呢"	"呢"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"膩"	"腻"	"ȵi4"	""	""	""	""	""	""	""	""	""	""	""
"梨"	"梨"	"leɪ2"	""	""	""	""	""	""	""	""	""	""	""
"履"	"履"	"lɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"利"	"利"	"leɪ6"	""	""	""	""	""	""	""	""	""	""	""
"痢"	"痢"	"leɪ6"	""	""	""	""	""	""	""	""	""	""	""
"諮"	"咨"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"資"	"资"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"姿"	"姿"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"姊"	"姊"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"次"	"次"	"tsʰɿ5"	""	""	""	""	""	""	""	""	""	""	""
"瓷"	"瓷"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"糍"	"糍"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"自"	"自"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"私"	"私"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"死"	"死"	"sɿ3"	""	""	""	""	""	""	""	""	""	""	""
"四"	"四"	"sɿ5"	""	""	""	""	""	""	""	""	""	""	""
"肆"	"肆"	"sɿ5"	""	""	""	""	""	""	""	""	""	""	""
"致"	"致"	"tsɿ5"	""	""	""	""	""	""	""	""	""	""	""
"遲"	"迟"	"dzɿ2"	""	""	""	""	""	""	""	""	""	""	""
"雉"	"雉"	"dzɿ4"	""	""	""	""	""	""	""	""	""	""	""
"稚"	"稚"	"dzɿ4"	""	""	""	""	""	""	""	""	""	""	""
"師"	"师"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"獅"	"狮"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"脂"	"脂"	"tseɪ1"	"胭脂"	""	""	""	""	""	""	""	""	""	""
"脂"	"脂"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"指"	"指"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"旨"	"旨"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"至"	"至"	"tsɿ5"	""	""	""	""	""	""	""	""	""	""	""
"鴟"	"鸱"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"示"	"示"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"屍"	"尸"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"鈰"	"铈"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"矢"	"矢"	"sɿ3"	""	""	""	""	""	""	""	""	""	""	""
"屎"	"屎"	"sɿ3"	""	""	""	""	""	""	""	""	""	""	""
"嗜"	"嗜"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"視"	"视"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"二"	"二"	"ŋ6"	""	""	""	""	""	""	""	""	""	""	""
"貳"	"贰"	"ŋ6"	""	""	""	""	""	""	""	""	""	""	""
"肌"	"肌"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"饑"	"饥"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"幾"	"几"	"ke3"	""	""	""	""	""	""	""	""	""	""	""
"幾"	"几"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"冀"	"冀"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"器"	"器"	"tɕʰi5"	""	""	""	""	""	""	""	""	""	""	""
"棄"	"弃"	"tɕʰi5"	""	""	""	""	""	""	""	""	""	""	""
"祈"	"祈"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"鰭"	"鳍"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"耆"	"耆"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"伊"	"伊"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"懿"	"懿"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"懿"	"懿"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"夷"	"夷"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"姨"	"姨"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"肄"	"肄"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"你"	"你"	"ȵi4"	""	""	""	""	""	""	""	""	""	""	""
"厘"	"厘"	"leɪ2"	""	""	""	""	""	""	""	""	""	""	""
"李"	"李"	"leɪ4"	""	""	""	""	""	""	""	""	""	""	""
"理"	"理"	"leɪ4"	""	""	""	""	""	""	""	""	""	""	""
"裡"	"里"	"leɪ4"	""	""	""	""	""	""	""	""	""	""	""
"裡"	"里"	"leɪ4"	""	""	""	""	""	""	""	""	""	""	""
"鯉"	"鲤"	"leɪ4"	""	""	""	""	""	""	""	""	""	""	""
"吏"	"吏"	"leɪ6"	""	""	""	""	""	""	""	""	""	""	""
"茲"	"兹"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"滋"	"滋"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"子"	"子"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"梓"	"梓"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"磁"	"磁"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"慈"	"慈"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"字"	"字"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"司"	"司"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"絲"	"丝"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"思"	"思"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"伺"	"伺"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"辭"	"辞"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"詞"	"词"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"祠"	"祠"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"巳"	"巳"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"祀"	"祀"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"似"	"似"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"寺"	"寺"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"嗣"	"嗣"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"飼"	"饲"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"置"	"置"	"tsɿ5"	""	""	""	""	""	""	""	""	""	""	""
"癡"	"痴"	"tsʰɿ1"	""	""	""	""	""	""	""	""	""	""	""
"恥"	"耻"	"tsʰɿ3"	""	""	""	""	""	""	""	""	""	""	""
"持"	"持"	"dzɿ2"	""	""	""	""	""	""	""	""	""	""	""
"峙"	"峙"	"dzɿ4"	""	""	""	""	""	""	""	""	""	""	""
"痔"	"痔"	"dzɿ4"	""	""	""	""	""	""	""	""	""	""	""
"治"	"治"	"dzɿ6"	""	""	""	""	""	""	""	""	""	""	""
"輜"	"辎"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"廁"	"厕"	"tsʰeɪ7"	""	""	""	""	""	""	""	""	""	""	""
"俟"	"俟"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"士"	"士"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"事"	"事"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"史"	"史"	"sɿ4"	""	""	""	""	""	""	""	""	""	""	""
"使"	"使"	"sɿ4"	""	""	""	""	""	""	""	""	""	""	""
"駛"	"驶"	"sa3"	""	""	""	""	""	""	""	""	""	""	""
"芝"	"芝"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"之"	"之"	"tsɿ1"	""	""	""	""	""	""	""	""	""	""	""
"址"	"址"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"止"	"止"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"趾"	"趾"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"志"	"志"	"tsɿ5"	""	""	""	""	""	""	""	""	""	""	""
"志"	"志"	"tsɿ5"	""	""	""	""	""	""	""	""	""	""	""
"痣"	"痣"	"tsɿ5"	""	""	""	""	""	""	""	""	""	""	""
"嗤"	"嗤"	"tsʰɿ1"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"tsʰeɪ0"	"語氣詞，我常讀tsʰei輕聲"	""	""	""	""	""	""	""	""	""	""
"齒"	"齿"	"tsɿ3"	""	""	""	""	""	""	""	""	""	""	""
"詩"	"诗"	"sɿ1"	""	""	""	""	""	""	""	""	""	""	""
"始"	"始"	"sɿ3"	""	""	""	""	""	""	""	""	""	""	""
"試"	"试"	"sɿ5"	""	""	""	""	""	""	""	""	""	""	""
"時"	"时"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"鰣"	"鲥"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"市"	"市"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"恃"	"恃"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"侍"	"侍"	"zɿ6"	""	""	""	""	""	""	""	""	""	""	""
"而"	"而"	"zɿ2"	""	""	""	""	""	""	""	""	""	""	""
"耳"	"耳"	"zɿ4"	"又讀，我無用"	""	""	""	""	""	""	""	""	""	""
"耳"	"耳"	"ŋ4"	""	""	""	""	""	""	""	""	""	""	""
"餌"	"饵"	"zɿ4"	""	""	""	""	""	""	""	""	""	""	""
"基"	"基"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"姬"	"姬"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"己"	"己"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"紀"	"纪"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"記"	"记"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"欺"	"欺"	"tɕʰi1"	""	""	""	""	""	""	""	""	""	""	""
"起"	"起"	"tɕʰi3"	""	""	""	""	""	""	""	""	""	""	""
"杞"	"杞"	"tɕʰi3"	""	""	""	""	""	""	""	""	""	""	""
"棋"	"棋"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"其"	"其"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"旗"	"旗"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"期"	"期"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"忌"	"忌"	"dʑi6"	""	""	""	""	""	""	""	""	""	""	""
"疑"	"疑"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"擬"	"拟"	"ȵi4"	""	""	""	""	""	""	""	""	""	""	""
"嘻"	"嘻"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"嬉"	"嬉"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"禧"	"禧"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"熙"	"熙"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"喜"	"喜"	"ɕi3"	""	""	""	""	""	""	""	""	""	""	""
"戲"	"戏"	"ɕi5"	""	""	""	""	""	""	""	""	""	""	""
"醫"	"医"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"意"	"意"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"矣"	"矣"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"怡"	"怡"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"貽"	"贻"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"已"	"已"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"以"	"以"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"異"	"异"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"機"	"机"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"鉿"	"铪"	"ke7"	""	""	""	""	""	""	""	""	""	""	""
"譏"	"讥"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"饑"	"饥"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"幾"	"几"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"幾"	"几"	"ke3"	""	""	""	""	""	""	""	""	""	""	""
"既"	"既"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"豈"	"岂"	"tɕʰi3"	""	""	""	""	""	""	""	""	""	""	""
"氣"	"气"	"tɕʰi5"	""	""	""	""	""	""	""	""	""	""	""
"汽"	"汽"	"tɕʰi5"	""	""	""	""	""	""	""	""	""	""	""
"祈"	"祈"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"沂"	"沂"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"毅"	"毅"	"ȵi6"	""	""	""	""	""	""	""	""	""	""	""
"希"	"希"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"稀"	"稀"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"依"	"依"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"衣"	"衣"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"累"	"累"	"laɪ4"	""	""	""	""	""	""	""	""	""	""	""
"嘴"	"嘴"	"tsɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"髓"	"髓"	"ɕi3"	""	""	""	""	""	""	""	""	""	""	""
"髓"	"髓"	"seɪ3"	""	""	""	""	""	""	""	""	""	""	""
"隨"	"随"	"zeɪ2"	""	""	""	""	""	""	""	""	""	""	""
"揣"	"揣"	"tɕʰy3"	""	""	""	""	""	""	""	""	""	""	""
"吹"	"吹"	"tsʰɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"炊"	"炊"	"tsʰɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"垂"	"垂"	"dzɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"睡"	"睡"	"zaɪ6"	""	""	""	""	""	""	""	""	""	""	""
"瑞"	"瑞"	"zɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"蕊"	"蕊"	"zɵʉ4"	""	""	""	""	""	""	""	""	""	""	""
"規"	"规"	"kaɪ1"	""	""	""	""	""	""	""	""	""	""	""
"規"	"规"	"tɕy1"	""	""	""	""	""	""	""	""	""	""	""
"詭"	"诡"	"tɕy3"	""	""	""	""	""	""	""	""	""	""	""
"虧"	"亏"	"kʰaɪ1"	""	""	""	""	""	""	""	""	""	""	""
"窺"	"窥"	"kʰaɪ1"	""	""	""	""	""	""	""	""	""	""	""
"跪"	"跪"	"dʑy4"	""	""	""	""	""	""	""	""	""	""	""
"危"	"危"	"ȵy2"	""	""	""	""	""	""	""	""	""	""	""
"偽"	"伪"	"ȵy6"	""	""	""	""	""	""	""	""	""	""	""
"麾"	"麾"	"ɕy1"	""	""	""	""	""	""	""	""	""	""	""
"麾"	"麾"	"faɪ1"	""	""	""	""	""	""	""	""	""	""	""
"毀"	"毁"	"faɪ3"	""	""	""	""	""	""	""	""	""	""	""
"毀"	"毁"	"ɕy3"	""	""	""	""	""	""	""	""	""	""	""
"委"	"委"	"ˀʋʉ3"	""	""	""	""	""	""	""	""	""	""	""
"喂"	"喂"	"ˀʋʉ5"	""	""	""	""	""	""	""	""	""	""	""
"為"	"为"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"為"	"为"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"壘"	"垒"	"laɪ4"	""	""	""	""	""	""	""	""	""	""	""
"類"	"类"	"laɪ6"	""	""	""	""	""	""	""	""	""	""	""
"淚"	"泪"	"laɪ6"	""	""	""	""	""	""	""	""	""	""	""
"醉"	"醉"	"tsaɪ5"	""	""	""	""	""	""	""	""	""	""	""
"醉"	"醉"	"tsɵʉ5"	""	""	""	""	""	""	""	""	""	""	""
"翠"	"翠"	"tsʰaɪ5"	""	""	""	""	""	""	""	""	""	""	""
"悴"	"悴"	"zaɪ6"	""	""	""	""	""	""	""	""	""	""	""
"綏"	"绥"	"sɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"雖"	"虽"	"sɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"粹"	"粹"	"zaɪ6"	""	""	""	""	""	""	""	""	""	""	""
"遂"	"遂"	"zɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"隧"	"隧"	"zɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"穗"	"穗"	"zɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"追"	"追"	"tsɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"槌"	"槌"	"tsɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"錘"	"锤"	"dzɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"墜"	"坠"	"dzɵʉ6"	""	""	""	""	""	""	""	""	""	""	""
"衰"	"衰"	"saɪ1"	""	""	""	""	""	""	""	""	""	""	""
"摔"	"摔"	"sa1"	""	""	""	""	""	""	""	""	""	""	""
"帥"	"帅"	"sa5"	""	""	""	""	""	""	""	""	""	""	""
"率"	"率"	"sa5"	""	""	""	""	""	""	""	""	""	""	""
"錐"	"锥"	"tsɵʉ1"	""	""	""	""	""	""	""	""	""	""	""
"水"	"水"	"sɵʉ3"	""	""	""	""	""	""	""	""	""	""	""
"誰"	"谁"	"zɵʉ2"	""	""	""	""	""	""	""	""	""	""	""
"龜"	"龟"	"kaɪ1"	""	""	""	""	""	""	""	""	""	""	""
"龜"	"龟"	"tɕy1"	""	""	""	""	""	""	""	""	""	""	""
"軌"	"轨"	"tɕy3"	""	""	""	""	""	""	""	""	""	""	""
"癸"	"癸"	"tɕy3"	""	""	""	""	""	""	""	""	""	""	""
"晷"	"晷"	"tɕy3"	""	""	""	""	""	""	""	""	""	""	""
"愧"	"愧"	"kʰaɪ5"	""	""	""	""	""	""	""	""	""	""	""
"愧"	"愧"	"tɕy3"	""	""	""	""	""	""	""	""	""	""	""
"季"	"季"	"tɕy5"	""	""	""	""	""	""	""	""	""	""	""
"葵"	"葵"	"dʑy2"	""	""	""	""	""	""	""	""	""	""	""
"逵"	"逵"	"dʑy2"	""	""	""	""	""	""	""	""	""	""	""
"夔"	"夔"	"dʑy2"	""	""	""	""	""	""	""	""	""	""	""
"揆"	"揆"	"dʑy4"	""	""	""	""	""	""	""	""	""	""	""
"櫃"	"柜"	"dʑy6"	""	""	""	""	""	""	""	""	""	""	""
"帷"	"帷"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"位"	"位"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"維"	"维"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"惟"	"惟"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"遺"	"遗"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"遺"	"遗"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"唯"	"唯"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"唯"	"唯"	"vʉ4"	""	""	""	""	""	""	""	""	""	""	""
"飛"	"飞"	"feɪ1"	""	""	""	""	""	""	""	""	""	""	""
"非"	"非"	"feɪ1"	""	""	""	""	""	""	""	""	""	""	""
"匪"	"匪"	"feɪ3"	""	""	""	""	""	""	""	""	""	""	""
"沸"	"沸"	"faɪ5"	""	""	""	""	""	""	""	""	""	""	""
"痱"	"痱"	"feɪ3"	""	""	""	""	""	""	""	""	""	""	""
"痱"	"痱"	"feɪ5"	""	""	""	""	""	""	""	""	""	""	""
"妃"	"妃"	"feɪ1"	""	""	""	""	""	""	""	""	""	""	""
"菲"	"菲"	"feɪ1"	""	""	""	""	""	""	""	""	""	""	""
"費"	"费"	"veɪ5"	""	""	""	""	""	""	""	""	""	""	""
"肥"	"肥"	"veɪ2"	""	""	""	""	""	""	""	""	""	""	""
"肥"	"肥"	"beɪ2"	"肥拉肉"	""	""	""	""	""	""	""	""	""	""
"薇"	"薇"	"veɪ2"	""	""	""	""	""	""	""	""	""	""	""
"微"	"微"	"veɪ2"	""	""	""	""	""	""	""	""	""	""	""
"微"	"微"	"meɪ2"	""	""	""	""	""	""	""	""	""	""	""
"溦"	"溦"	"meɪ2"	"溦毛滋"	""	""	""	""	""	""	""	""	""	""
"尾"	"尾"	"meɪ4"	""	""	""	""	""	""	""	""	""	""	""
"未"	"未"	"meɪ2"	""	""	""	""	""	""	""	""	""	""	""
"味"	"味"	"meɪ6"	""	""	""	""	""	""	""	""	""	""	""
"歸"	"归"	"tɕy1"	"當歸"	""	""	""	""	""	""	""	""	""	""
"歸"	"归"	"kaɪ1"	"日常音"	""	""	""	""	""	""	""	""	""	""
"鬼"	"鬼"	"tɕy3"	""	""	""	""	""	""	""	""	""	""	""
"貴"	"贵"	"tɕy5"	""	""	""	""	""	""	""	""	""	""	""
"巍"	"巍"	"ŋaɪ2"	""	""	""	""	""	""	""	""	""	""	""
"魏"	"魏"	"ŋaɪ6"	""	""	""	""	""	""	""	""	""	""	""
"揮"	"挥"	"faɪ1"	"日常音"	""	""	""	""	""	""	""	""	""	""
"揮"	"挥"	"ɕy1"	""	""	""	""	""	""	""	""	""	""	""
"輝"	"辉"	"faɪ1"	"日常音"	""	""	""	""	""	""	""	""	""	""
"輝"	"辉"	"ɕy1"	""	""	""	""	""	""	""	""	""	""	""
"徽"	"徽"	"faɪ1"	""	""	""	""	""	""	""	""	""	""	""
"諱"	"讳"	"faɪ5"	"日常音"	""	""	""	""	""	""	""	""	""	""
"諱"	"讳"	"ɕy5"	""	""	""	""	""	""	""	""	""	""	""
"卉"	"卉"	"faɪ5"	"日常音"	""	""	""	""	""	""	""	""	""	""
"卉"	"卉"	"ɕy5"	""	""	""	""	""	""	""	""	""	""	""
"威"	"威"	"ˀʋʉ1"	""	""	""	""	""	""	""	""	""	""	""
"畏"	"畏"	"ˀʋʉ5"	""	""	""	""	""	""	""	""	""	""	""
"慰"	"慰"	"ˀʋʉ1"	""	""	""	""	""	""	""	""	""	""	""
"違"	"违"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"圍"	"围"	"vʉ2"	""	""	""	""	""	""	""	""	""	""	""
"葦"	"苇"	"vʉ4"	""	""	""	""	""	""	""	""	""	""	""
"偉"	"伟"	"vʉ4"	""	""	""	""	""	""	""	""	""	""	""
"緯"	"纬"	"vʉ4"	""	""	""	""	""	""	""	""	""	""	""
"胃"	"胃"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"謂"	"谓"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"蝟"	"猬"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"匯"	"汇"	"vʉ6"	""	""	""	""	""	""	""	""	""	""	""
"褒"	"褒"	"pɛ1"	""	""	""	""	""	""	""	""	""	""	""
"保"	"保"	"pɛ3"	""	""	""	""	""	""	""	""	""	""	""
"堡"	"堡"	"pɛ3"	""	""	""	""	""	""	""	""	""	""	""
"寶"	"宝"	"pɛ3"	""	""	""	""	""	""	""	""	""	""	""
"報"	"报"	"pɛ5"	""	""	""	""	""	""	""	""	""	""	""
"袍"	"袍"	"bɛ2"	""	""	""	""	""	""	""	""	""	""	""
"抱"	"抱"	"bɛ4"	""	""	""	""	""	""	""	""	""	""	""
"暴"	"暴"	"bɛ6"	""	""	""	""	""	""	""	""	""	""	""
"毛"	"毛"	"mɛ2"	""	""	""	""	""	""	""	""	""	""	""
"蟊"	"蟊"	"mɛ2"	"壞，溫州方言志用此字表示"	""	""	""	""	""	""	""	""	""	""
"冒"	"冒"	"mɛ6"	""	""	""	""	""	""	""	""	""	""	""
"帽"	"帽"	"mɛ6"	""	""	""	""	""	""	""	""	""	""	""
"刀"	"刀"	"tɛ1"	""	""	""	""	""	""	""	""	""	""	""
"叨"	"叨"	"tɛ1"	""	""	""	""	""	""	""	""	""	""	""
"倒"	"倒"	"tɛ3"	""	""	""	""	""	""	""	""	""	""	""
"島"	"岛"	"tɛ3"	""	""	""	""	""	""	""	""	""	""	""
"禱"	"祷"	"tɛ3"	""	""	""	""	""	""	""	""	""	""	""
"到"	"到"	"tɛ5"	""	""	""	""	""	""	""	""	""	""	""
"倒"	"倒"	"tɛ5"	""	""	""	""	""	""	""	""	""	""	""
"掏"	"掏"	"tʰɛ1"	""	""	""	""	""	""	""	""	""	""	""
"滔"	"滔"	"tʰɛ1"	""	""	""	""	""	""	""	""	""	""	""
"討"	"讨"	"tʰɛ3"	""	""	""	""	""	""	""	""	""	""	""
"套"	"套"	"tʰɛ5"	""	""	""	""	""	""	""	""	""	""	""
"桃"	"桃"	"dɛ2"	""	""	""	""	""	""	""	""	""	""	""
"逃"	"逃"	"dɛ2"	""	""	""	""	""	""	""	""	""	""	""
"陶"	"陶"	"dɛ2"	""	""	""	""	""	""	""	""	""	""	""
"萄"	"萄"	"dɛ2"	""	""	""	""	""	""	""	""	""	""	""
"濤"	"涛"	"dɛ2"	""	""	""	""	""	""	""	""	""	""	""
"稻"	"稻"	"dɛ4"	""	""	""	""	""	""	""	""	""	""	""
"道"	"道"	"dɛ4"	""	""	""	""	""	""	""	""	""	""	""
"導"	"导"	"dɛ4"	""	""	""	""	""	""	""	""	""	""	""
"盜"	"盗"	"dɛ6"	""	""	""	""	""	""	""	""	""	""	""
"腦"	"脑"	"nɛ4"	""	""	""	""	""	""	""	""	""	""	""
"惱"	"恼"	"nɛ4"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"nɛ6"	"打人的一種方法"	""	""	""	""	""	""	""	""	""	""
"勞"	"劳"	"lɛ2"	""	""	""	""	""	""	""	""	""	""	""
"撈"	"捞"	"lɛ2"	""	""	""	""	""	""	""	""	""	""	""
"嘮"	"唠"	"lɛ2"	""	""	""	""	""	""	""	""	""	""	""
"牢"	"牢"	"lɛ2"	""	""	""	""	""	""	""	""	""	""	""
"老"	"老"	"lɛ4"	""	""	""	""	""	""	""	""	""	""	""
"遭"	"遭"	"tsɛ1"	""	""	""	""	""	""	""	""	""	""	""
"糟"	"糟"	"tsɛ1"	""	""	""	""	""	""	""	""	""	""	""
"早"	"早"	"tsɛ3"	""	""	""	""	""	""	""	""	""	""	""
"棗"	"枣"	"tsɛ3"	""	""	""	""	""	""	""	""	""	""	""
"蚤"	"蚤"	"tsɛ3"	""	""	""	""	""	""	""	""	""	""	""
"澡"	"澡"	"tsɛ3"	""	""	""	""	""	""	""	""	""	""	""
"躁"	"躁"	"tsɛ5"	""	""	""	""	""	""	""	""	""	""	""
"灶"	"灶"	"tsɛ5"	""	""	""	""	""	""	""	""	""	""	""
"操"	"操"	"tsʰɛ1"	""	""	""	""	""	""	""	""	""	""	""
"糙"	"糙"	"tsʰɛ1"	""	""	""	""	""	""	""	""	""	""	""
"造"	"造"	"tsʰɛ1"	""	""	""	""	""	""	""	""	""	""	""
"草"	"草"	"tsʰɛ3"	""	""	""	""	""	""	""	""	""	""	""
"曹"	"曹"	"zɛ2"	""	""	""	""	""	""	""	""	""	""	""
"皂"	"皂"	"zɛ4"	""	""	""	""	""	""	""	""	""	""	""
"造"	"造"	"zɛ4"	""	""	""	""	""	""	""	""	""	""	""
"騷"	"骚"	"sɛ1"	""	""	""	""	""	""	""	""	""	""	""
